k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9866885775700212, -1.073362223803997, -0.9924468705430627, -1.0595652721822262, -0.9764597937464714, -0.7127970159053802, -0.9397394508123398, -0.9819909334182739, -0.9977994414512068, -0.8583152592182159, -1.0172530822455883, -0.9910681545734406, -0.8541919738054276, -1.049816370010376, -1.1698056757450104, -0.7184103429317474, -1.14296954870224, -1.0722037479281425, -1.0031324499286711, -0.8880826979875565, -1.1316819190979004, -1.1255651116371155, -1.035922184586525, -0.892702229321003, -0.9299542754888535, -0.915160283446312, -0.8648232668638229, -0.9564797729253769, -0.8684248924255371, -0.9154285490512848, -1.0221348609775305, -1.0996938198804855, -1.0088267382234335, -0.9607827439904213, -0.8901603370904922, -1.043264202773571, -0.9752046074718237, -0.8715673387050629, -0.9770266804844141, -1.006744374986738, -0.9940700549632311, -1.0419639311730862, -1.0820213854312897, -1.1595488935709, -0.8786033093929291, -0.9636234194040298, -1.0326995588839054, -0.9541270770132542, -0.9379170909523964, -0.9257977157831192, -0.966147817671299, -0.9601988531649113, -1.1558500826358795, -1.0214271619915962, -1.013150372542441, -1.0285292491316795, -0.7640612423419952, -1.1061751320958138, -0.9792045671492815, -1.0514720976352692, -0.8336027413606644, -0.8318304121494293, -0.987543641589582, -1.1939521431922913, -1.0167662259191275, -1.0035257413983345, -1.0564266666769981, -1.0150093706324697, -1.2153047621250153, -1.0735615491867065, -0.9382244870066643, -0.9299697130918503, -1.0133839650079608, -0.9406472593545914, -1.1642467081546783, -0.9538675658404827, -1.1572192013263702, -0.856642484664917, -0.9756929371505976, -0.9356280937790871, -1.0621009543538094, -1.001968702301383, -1.1201469004154205, -1.0438699573278427, -0.9028490856289864, -0.912967249751091, -0.9874090887606144, -0.999416284263134, -1.0931664854288101, -1.0408903174102306, -0.7699706703424454, -0.8609019666910172, -0.8486586064100266, -0.9929737723432481, -0.982149887830019, -0.8642725944519043, -0.9411901608109474, -1.0073360837996006]|63833.2734375000000000|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
       2|[-1.2987967962399125, -1.3626528605818748, -0.9787549544125795, -1.0075079649686813, -0.9827787429094315, -0.7569666542112827, -0.7218495458364487, -0.5121238827705383, -0.7069752069655806, -0.7135890275239944, -1.187967237085104, -0.69947150349617, -0.8435948230326176, -1.075547493994236, -0.9716641753911972, -0.5761600434780121, -1.2848970144987106, -1.0505985096096992, -0.7303997748531401, -0.8313694335520267, -1.1473392210900784, -1.068087637424469, -0.9544395878911018, -0.9256879687309265, -1.011087141931057, -1.243164286017418, -0.6742939054965973, -0.7139917016029358, -0.989856980741024, -1.0950380563735962, -1.2395695056766272, -1.3854169100522995, -1.0972070451825857, -0.7192993387579918, -0.9865157455205917, -0.9487102404236794, -1.0712599959224463, -0.8782999813556671, -0.8825872335582972, -0.8739760569296777, -0.6567153949290514, -1.2829379104077816, -0.8571204990148544, -1.1153191663324833, -1.1355086266994476, -0.6817764788866043, -0.554823849350214, -0.7331455387175083, -1.297754742205143, -1.0998550802469254, -1.3979644253849983, -1.1497837491333485, -0.8975218236446381, -1.2146898284554482, -0.7882235432043672, -1.1470189690589905, -0.4876627027988434, -0.8241092041134834, -0.8160193283110857, -1.007219359278679, -0.6546080261468887, -0.7570571005344391, -0.9611569931730628, -1.0695356726646423, -0.7109288033097982, -1.051273088902235, -0.5604179427027702, -0.936885085888207, -1.0725772678852081, -0.8331112265586853, -0.6226541325449944, -0.8996502663940191, -0.9577680928632617, -0.9894682466983795, -1.3116978704929352, -0.885204266756773, -1.2940936386585236, -0.778783805668354, -0.9568354580551386, -0.7299298420548439, -1.0882949754595757, -1.0706063117831945, -1.222024843096733, -1.1292253285646439, -0.9307486489415169, -1.0282477363944054, -1.0389082878828049, -0.881544753909111, -0.8670363873243332, -0.7938444726169109, -0.7200293615460396, -1.151745542883873, -0.6782796531915665, -0.7131067193113267, -0.9421856440603733, -0.5458106696605682, -0.7412129864096642, -1.299440924078226]|62563.5742187500000000|      4.00000000|[129, 0, 0, 2]                                                             | | GPS sucess | actual_k=0
     352|[1.3122167787114762, 1.5821722515268501, 2.1810199249272038, 1.3486974492400012, 1.6330170136735809, 2.3104953898958085, 1.3412268321466232, 1.6308836503839856, 2.2975254726238044, 1.348898093853775, 1.6330696752073866, 2.313106837648055, 1.347497737846908, 1.6413666281194748, 2.3292600371260335, 1.3509720896242279, 1.6382866528938747, 2.3161436552385415, 1.3555721824306426, 1.6364876389867093, 2.3211893888341746, 1.3559521241564696, 1.6367777790443, 2.3284975652694966, 1.3555609850517034, 1.6424491469223992, 2.3336761747678856, 1.3551731075953026, 1.6333890826622384, 2.31718599538636, 1.3499338843160211, 1.6450846072974856, 2.3215282590844137, 1.3577425013394573, 1.6450446331822761, 2.3443105418593007, 1.3483246381897551, 1.6346019764914157, 2.312429599649323, 1.355110202161242, 1.6401450937893287, 2.3357191886509563, 1.3531683229240705, 1.6361690210045023, 2.3280009700748483, 1.352298137249088, 1.6366685042190743, 2.3050200279565227, 1.3527093695760721, 1.6320113211396545, 2.309337304039128, 1.3586101507788804, 1.6453256760508206, 2.3374031780651374, 1.34916857063825, 1.6429242748959225, 2.3394819709016166, 1.3506079051740165, 1.6397262632323453, 2.3225985074923425, 1.3502177406996192, 1.642241539557732, 2.345632006572631, 1.3504466887896305, 1.6419402201290552, 2.3388338348399187, 1.3542139473636492, 1.6473624203621682, 2.3537541059436498, 1.3479205963645775, 1.6348893170053826, 2.311726857136318, 1.3541938051850966, 1.6406316328422486, 2.3175573409848007, 1.351877240444372, 1.632762555068823, 2.317932488161588, 1.3498359310804855, 1.6451322594075755, 2.3242464886070073, 1.3454728570298649, 1.6307779963061668, 2.3030735628037613, 1.3565487566779064, 1.6504190227093862, 2.353836936160213, 1.3509646463931815, 1.6395808717008298, 2.323003884527445, 1.2661673643069158, 1.4029493657457202, 1.5721014189002274, -0.879702481152381, 1.1620866849571718, 1.218884139330645, -0.6100803098877059, -2.62173797151925]|25683.8828125000000000|      0.06250000|[55225, 0, 0, 888]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     353|[1.3122167787114762, 1.5821722515268501, 2.1810199249272038, 1.3486974492400012, 1.6330170136735809, 2.3104953898958085, 1.3412268321466232, 1.6308836503839856, 2.2975254726238044, 1.348898093853775, 1.6330696752073866, 2.313106837648055, 1.347497737846908, 1.6413666281194748, 2.3292600371260335, 1.3509720896242279, 1.6382866528938747, 2.3161436552385415, 1.3555721824306426, 1.6364876389867093, 2.3211893888341746, 1.3559521241564696, 1.6367777790443, 2.3284975652694966, 1.3555609850517034, 1.6424491469223992, 2.3336761747678856, 1.3551731075953026, 1.6333890826622384, 2.31718599538636, 1.3499338843160211, 1.6450846072974856, 2.3215282590844137, 1.3577425013394573, 1.6450446331822761, 2.3443105418593007, 1.3483246381897551, 1.6346019764914157, 2.312429599649323, 1.355110202161242, 1.6401450937893287, 2.3357191886509563, 1.3531683229240705, 1.6361690210045023, 2.3280009700748483, 1.352298137249088, 1.6366685042190743, 2.3050200279565227, 1.3527093695760721, 1.6320113211396545, 2.309337304039128, 1.3586101507788804, 1.6453256760508206, 2.3374031780651374, 1.34916857063825, 1.6429242748959225, 2.3394819709016166, 1.3506079051740165, 1.6397262632323453, 2.3225985074923425, 1.3502177406996192, 1.642241539557732, 2.345632006572631, 1.3504466887896305, 1.6419402201290552, 2.3388338348399187, 1.3542139473636492, 1.6473624203621682, 2.3537541059436498, 1.3479205963645775, 1.6348893170053826, 2.311726857136318, 1.3541938051850966, 1.6406316328422486, 2.3175573409848007, 1.351877240444372, 1.632762555068823, 2.317932488161588, 1.3498359310804855, 1.6451322594075755, 2.3242464886070073, 1.3454728570298649, 1.6307779963061668, 2.3030735628037613, 1.3565487566779064, 1.6504190227093862, 2.353836936160213, 1.3509646463931815, 1.6395808717008298, 2.323003884527445, 1.2661673643069158, 1.4029493657457202, 1.5721014189002274, -0.879702481152381, 1.1620866849571718, 1.218884139330645, -0.6100803098877059, -2.62173797151925]|25683.8828125000000000|      0.03125000|[55411, 0, 0, 891]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     354|[1.312252979783065, 1.5823037555647055, 2.1879452357865903, 1.343980023754245, 1.6347137280399178, 2.3128918574064232, 1.348319489055913, 1.6320536688648122, 2.3043516747868398, 1.3470275960217497, 1.6334120660235896, 2.315418495372399, 1.3493053177610537, 1.6408824531817037, 2.329057837708162, 1.353331132653676, 1.6362665288436884, 2.319793652478622, 1.3542430141035333, 1.645433407942146, 2.316641522513027, 1.3518194045537872, 1.6418027198167688, 2.3309327383707505, 1.3549512432887019, 1.6395830337909307, 2.3339053670926466, 1.3524205205129707, 1.6376204427163246, 2.3138147662655895, 1.3535947904701853, 1.63899599057363, 2.325464116902292, 1.3549021930325094, 1.6484786007019312, 2.3424096605300693, 1.3488943945359253, 1.6359442841938878, 2.312317466552833, 1.3504270523774953, 1.6397441758121034, 2.3374055624593435, 1.3503419075655572, 1.6402405109558267, 2.329107106310474, 1.3531471742661254, 1.6333220298900957, 2.308295807596301, 1.3480726333194601, 1.635814636063855, 2.3120610439016063, 1.355798681233189, 1.6424727860632875, 2.3368357930298975, 1.3551199294061744, 1.641168758207067, 2.3408491420029924, 1.3547669590648161, 1.6399071193617496, 2.3229572645049226, 1.3544633029421176, 1.6424422727727572, 2.3403777861830193, 1.3504233536084034, 1.6390595735010516, 2.338694723257823, 1.358005201333897, 1.650888069081457, 2.3540704178423506, 1.3496796753063833, 1.637712751339503, 2.311282711935263, 1.3549927977776968, 1.6388702896744403, 2.3191742984618657, 1.3526426359089572, 1.6416575007791157, 2.315222827477405, 1.3511782866718, 1.644825952495096, 2.3225803961083376, 1.3465823552365963, 1.6331907009498399, 2.301977110856283, 1.3563328993739638, 1.6503911564718379, 2.35541002938923, 1.3499622825671607, 1.6401448549683408, 2.321486260596026, 1.2680605105080363, 1.4031024068131177, 1.568102772071, -0.8802161565019424, 1.163064416363106, 1.2200751644670293, -0.609732234170308, -2.6141075349489618]|25683.4882812500000000|      0.06250000|[55536, 0, 0, 893]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     355|[1.312252979783065, 1.5823037555647055, 2.1879452357865903, 1.343980023754245, 1.6347137280399178, 2.3128918574064232, 1.348319489055913, 1.6320536688648122, 2.3043516747868398, 1.3470275960217497, 1.6334120660235896, 2.315418495372399, 1.3493053177610537, 1.6408824531817037, 2.329057837708162, 1.353331132653676, 1.6362665288436884, 2.319793652478622, 1.3542430141035333, 1.645433407942146, 2.316641522513027, 1.3518194045537872, 1.6418027198167688, 2.3309327383707505, 1.3549512432887019, 1.6395830337909307, 2.3339053670926466, 1.3524205205129707, 1.6376204427163246, 2.3138147662655895, 1.3535947904701853, 1.63899599057363, 2.325464116902292, 1.3549021930325094, 1.6484786007019312, 2.3424096605300693, 1.3488943945359253, 1.6359442841938878, 2.312317466552833, 1.3504270523774953, 1.6397441758121034, 2.3374055624593435, 1.3503419075655572, 1.6402405109558267, 2.329107106310474, 1.3531471742661254, 1.6333220298900957, 2.308295807596301, 1.3480726333194601, 1.635814636063855, 2.3120610439016063, 1.355798681233189, 1.6424727860632875, 2.3368357930298975, 1.3551199294061744, 1.641168758207067, 2.3408491420029924, 1.3547669590648161, 1.6399071193617496, 2.3229572645049226, 1.3544633029421176, 1.6424422727727572, 2.3403777861830193, 1.3504233536084034, 1.6390595735010516, 2.338694723257823, 1.358005201333897, 1.650888069081457, 2.3540704178423506, 1.3496796753063833, 1.637712751339503, 2.311282711935263, 1.3549927977776968, 1.6388702896744403, 2.3191742984618657, 1.3526426359089572, 1.6416575007791157, 2.315222827477405, 1.3511782866718, 1.644825952495096, 2.3225803961083376, 1.3465823552365963, 1.6331907009498399, 2.301977110856283, 1.3563328993739638, 1.6503911564718379, 2.35541002938923, 1.3499622825671607, 1.6401448549683408, 2.321486260596026, 1.2680605105080363, 1.4031024068131177, 1.568102772071, -0.8802161565019424, 1.163064416363106, 1.2200751644670293, -0.609732234170308, -2.6141075349489618]|25683.4882812500000000|      0.03125000|[55722, 0, 0, 896]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     356|[1.3155141645029265, 1.5851885664528118, 2.1890542060795593, 1.343697343693298, 1.6365316422998857, 2.3105309505874563, 1.3439822865811848, 1.6357248201900811, 2.302510673882286, 1.3474833676746998, 1.63677945401162, 2.3194378500541686, 1.3514296918973157, 1.6380556539248996, 2.3279955858792847, 1.3496934345111777, 1.638822596399016, 2.3270179080971727, 1.3499290829792279, 1.6383429477408409, 2.3176946122357007, 1.347930179232498, 1.6389498875846087, 2.3358150423264483, 1.3543837864103978, 1.637811967956752, 2.3306367697971506, 1.3574706812431419, 1.6381571885375539, 2.3148346442673198, 1.352872956038092, 1.6394395893958884, 2.324713777477882, 1.3528433054177706, 1.6431848346957383, 2.3378219073047792, 1.350532869263976, 1.6360677225746414, 2.3140314519455427, 1.346771629704503, 1.641167596960692, 2.334612656648077, 1.3529541056149295, 1.6427724042078078, 2.3276180656425987, 1.3542484385088924, 1.6374661329382865, 2.30786751066214, 1.3501906327348334, 1.6363024247604205, 2.3086734817763643, 1.3510757751088032, 1.6432597305373315, 2.339019153920823, 1.3510937933635134, 1.6472861799513037, 2.339347206562522, 1.3540405055186087, 1.6461865411892809, 2.323624839724595, 1.3534325905530908, 1.6400788224023637, 2.3387124784731084, 1.3498533413103702, 1.6390174141874032, 2.3361476728843837, 1.361508584065255, 1.645950943254412, 2.3593493435742134, 1.3549123077186302, 1.63217454875921, 2.313443709574932, 1.350544560541431, 1.6377939202522995, 2.3197543696786873, 1.349772213562674, 1.6374656567183297, 2.3155558801520675, 1.3535511302112408, 1.6388140485456288, 2.3245498571417818, 1.3497096204663974, 1.6284182165250438, 2.3020141004641177, 1.355418013070346, 1.6494083678979443, 2.355355987740107, 1.3477892272950756, 1.6395394533806509, 2.3196901995494184, 1.2651573951196595, 1.405100825457119, 1.5673261094498863, -0.8813738028188327, 1.1655133887512186, 1.2215163466228505, -0.6033613891318175, -2.6077263054921964]|25683.3398437500000000|      0.06250000|[55847, 0, 0, 898]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     357|[1.3155141645029265, 1.5851885664528118, 2.1890542060795593, 1.343697343693298, 1.6365316422998857, 2.3105309505874563, 1.3439822865811848, 1.6357248201900811, 2.302510673882286, 1.3474833676746998, 1.63677945401162, 2.3194378500541686, 1.3514296918973157, 1.6380556539248996, 2.3279955858792847, 1.3496934345111777, 1.638822596399016, 2.3270179080971727, 1.3499290829792279, 1.6383429477408409, 2.3176946122357007, 1.347930179232498, 1.6389498875846087, 2.3358150423264483, 1.3543837864103978, 1.637811967956752, 2.3306367697971506, 1.3574706812431419, 1.6381571885375539, 2.3148346442673198, 1.352872956038092, 1.6394395893958884, 2.324713777477882, 1.3528433054177706, 1.6431848346957383, 2.3378219073047792, 1.350532869263976, 1.6360677225746414, 2.3140314519455427, 1.346771629704503, 1.641167596960692, 2.334612656648077, 1.3529541056149295, 1.6427724042078078, 2.3276180656425987, 1.3542484385088924, 1.6374661329382865, 2.30786751066214, 1.3501906327348334, 1.6363024247604205, 2.3086734817763643, 1.3510757751088032, 1.6432597305373315, 2.339019153920823, 1.3510937933635134, 1.6472861799513037, 2.339347206562522, 1.3540405055186087, 1.6461865411892809, 2.323624839724595, 1.3534325905530908, 1.6400788224023637, 2.3387124784731084, 1.3498533413103702, 1.6390174141874032, 2.3361476728843837, 1.361508584065255, 1.645950943254412, 2.3593493435742134, 1.3549123077186302, 1.63217454875921, 2.313443709574932, 1.350544560541431, 1.6377939202522995, 2.3197543696786873, 1.349772213562674, 1.6374656567183297, 2.3155558801520675, 1.3535511302112408, 1.6388140485456288, 2.3245498571417818, 1.3497096204663974, 1.6284182165250438, 2.3020141004641177, 1.355418013070346, 1.6494083678979443, 2.355355987740107, 1.3477892272950756, 1.6395394533806509, 2.3196901995494184, 1.2651573951196595, 1.405100825457119, 1.5673261094498863, -0.8813738028188327, 1.1655133887512186, 1.2215163466228505, -0.6033613891318175, -2.6077263054921964]|25683.3398437500000000|      0.03125000|[56033, 0, 0, 901]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     358|[1.3191940234897108, 1.5828555157154622, 2.1938779960309285, 1.348349036391863, 1.627805349927714, 2.313513803667434, 1.3420868517938482, 1.6327050474255576, 2.305942648677081, 1.349902329683295, 1.6367650300904617, 2.3177364739482353, 1.3499033239047011, 1.6421175960142111, 2.33214766304496, 1.3489270070867614, 1.6355143026461956, 2.326310448973959, 1.3528274512806204, 1.6377878952606602, 2.318670746496843, 1.3493014087292508, 1.638420311009087, 2.3346315711256773, 1.3490425376366053, 1.6395682841288735, 2.332326805074573, 1.3505496285905059, 1.6393665073034704, 2.308749947555958, 1.3568875815280292, 1.6391589352289855, 2.3243206609320133, 1.3564169078666208, 1.6462523666189763, 2.335004540558234, 1.351569306996212, 1.63167649671163, 2.3166234844921707, 1.3472904051049015, 1.6408745726109546, 2.3315050490615743, 1.3512986069291983, 1.6426614134976805, 2.3312984601932207, 1.3498538679003964, 1.6303714298938414, 2.3118731644818107, 1.3497834876542778, 1.6401552261931398, 2.3147536494914607, 1.352541077809905, 1.643540589766867, 2.341465402538326, 1.356912756155823, 1.6433923023032058, 2.341006305050315, 1.3570362062781027, 1.6428744949036338, 2.3246050467415382, 1.356219258826214, 1.6463703823953704, 2.337034370420942, 1.345928037315926, 1.6406628316500436, 2.3347510921234886, 1.355471119072781, 1.6473524203744165, 2.3533004160982056, 1.352327338351056, 1.6333089270393972, 2.3135535752306953, 1.3495551941509796, 1.6417998779245888, 2.3193887702688785, 1.3489367192440493, 1.6351770275481667, 2.3150788371108004, 1.3510493034168176, 1.6381927332418589, 2.3224432457940947, 1.3490807148729378, 1.631944086244079, 2.298602928991352, 1.35513517043685, 1.650870639082049, 2.353327110957078, 1.3519980242817464, 1.639432427893414, 2.3185366789639654, 1.262068335604155, 1.4007614718771477, 1.5648972994207069, -0.8842538628876594, 1.1656374967807, 1.2246857407072433, -0.6033709406439709, -2.6058058206366588]|25683.2792968750000000|      0.06250000|[56158, 0, 0, 903]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     359|[1.3191940234897108, 1.5828555157154622, 2.1938779960309285, 1.348349036391863, 1.627805349927714, 2.313513803667434, 1.3420868517938482, 1.6327050474255576, 2.305942648677081, 1.349902329683295, 1.6367650300904617, 2.3177364739482353, 1.3499033239047011, 1.6421175960142111, 2.33214766304496, 1.3489270070867614, 1.6355143026461956, 2.326310448973959, 1.3528274512806204, 1.6377878952606602, 2.318670746496843, 1.3493014087292508, 1.638420311009087, 2.3346315711256773, 1.3490425376366053, 1.6395682841288735, 2.332326805074573, 1.3505496285905059, 1.6393665073034704, 2.308749947555958, 1.3568875815280292, 1.6391589352289855, 2.3243206609320133, 1.3564169078666208, 1.6462523666189763, 2.335004540558234, 1.351569306996212, 1.63167649671163, 2.3166234844921707, 1.3472904051049015, 1.6408745726109546, 2.3315050490615743, 1.3512986069291983, 1.6426614134976805, 2.3312984601932207, 1.3498538679003964, 1.6303714298938414, 2.3118731644818107, 1.3497834876542778, 1.6401552261931398, 2.3147536494914607, 1.352541077809905, 1.643540589766867, 2.341465402538326, 1.356912756155823, 1.6433923023032058, 2.341006305050315, 1.3570362062781027, 1.6428744949036338, 2.3246050467415382, 1.356219258826214, 1.6463703823953704, 2.337034370420942, 1.345928037315926, 1.6406628316500436, 2.3347510921234886, 1.355471119072781, 1.6473524203744165, 2.3533004160982056, 1.352327338351056, 1.6333089270393972, 2.3135535752306953, 1.3495551941509796, 1.6417998779245888, 2.3193887702688785, 1.3489367192440493, 1.6351770275481667, 2.3150788371108004, 1.3510493034168176, 1.6381927332418589, 2.3224432457940947, 1.3490807148729378, 1.631944086244079, 2.298602928991352, 1.35513517043685, 1.650870639082049, 2.353327110957078, 1.3519980242817464, 1.639432427893414, 2.3185366789639654, 1.262068335604155, 1.4007614718771477, 1.5648972994207069, -0.8842538628876594, 1.1656374967807, 1.2246857407072433, -0.6033709406439709, -2.6058058206366588]|25683.2792968750000000|      0.03125000|[56344, 0, 0, 906]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     360|[1.316957346179009, 1.585795612739336, 2.1924253465913113, 1.3439760523650266, 1.6303743257051637, 2.308124973048359, 1.3493264944278038, 1.6292722311847212, 2.3047193935396044, 1.3475549891806424, 1.6354223735261713, 2.3204842011268325, 1.3515281510617907, 1.6395425920921893, 2.331869206960408, 1.350780056268212, 1.6358224989792363, 2.322895188157741, 1.352701126165673, 1.637720200029345, 2.3230601406385505, 1.3501244236960797, 1.6385603117385839, 2.332921540581407, 1.349625179231499, 1.6413112166628943, 2.3290312470469434, 1.351622649466519, 1.6349738758344399, 2.309661444005121, 1.3501776737430347, 1.641930659761974, 2.323720035050965, 1.3514750154310955, 1.6434144164456073, 2.342316205057534, 1.3484127085051762, 1.6401283329979859, 2.316297622623198, 1.3438134967364141, 1.637562928781053, 2.333859277150644, 1.3529131609710587, 1.6439566363976776, 2.3285367556414287, 1.3495050852643584, 1.6283626402794964, 2.309101076343401, 1.352378292851078, 1.6361047022684554, 2.3162575120877293, 1.3509093965172434, 1.6440839706910562, 2.34232748638191, 1.3591917879125028, 1.6430367894817453, 2.34181609510212, 1.358039715784719, 1.63835903909314, 2.32508800957276, 1.3621148400456722, 1.6459900744310858, 2.3393963682796564, 1.3464927848222032, 1.6390522582893392, 2.3315672530403893, 1.3535275531235516, 1.6437569786486677, 2.3504822696102914, 1.3498373848150684, 1.6322411280014806, 2.3100391957649147, 1.352572213331163, 1.638752356729487, 2.320552379959453, 1.3478424059208958, 1.639647682652103, 2.316063217324743, 1.3507460045852941, 1.635410779708019, 2.3218234219633107, 1.34660192956435, 1.6287935169007015, 2.300868993218286, 1.3517050964459014, 1.6447838826398136, 2.3517366764899754, 1.3482530424820889, 1.6368001506496317, 2.3186332252961805, 1.2628699664147938, 1.4019757882548551, 1.5629119765790127, -0.8858404973040258, 1.167745016100285, 1.2284600379725692, -0.6019083102503807, -2.5938868722328086]|25682.9882812500000000|      0.06250000|[56469, 0, 0, 908]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     361|[1.316957346179009, 1.585795612739336, 2.1924253465913113, 1.3439760523650266, 1.6303743257051637, 2.308124973048359, 1.3493264944278038, 1.6292722311847212, 2.3047193935396044, 1.3475549891806424, 1.6354223735261713, 2.3204842011268325, 1.3515281510617907, 1.6395425920921893, 2.331869206960408, 1.350780056268212, 1.6358224989792363, 2.322895188157741, 1.352701126165673, 1.637720200029345, 2.3230601406385505, 1.3501244236960797, 1.6385603117385839, 2.332921540581407, 1.349625179231499, 1.6413112166628943, 2.3290312470469434, 1.351622649466519, 1.6349738758344399, 2.309661444005121, 1.3501776737430347, 1.641930659761974, 2.323720035050965, 1.3514750154310955, 1.6434144164456073, 2.342316205057534, 1.3484127085051762, 1.6401283329979859, 2.316297622623198, 1.3438134967364141, 1.637562928781053, 2.333859277150644, 1.3529131609710587, 1.6439566363976776, 2.3285367556414287, 1.3495050852643584, 1.6283626402794964, 2.309101076343401, 1.352378292851078, 1.6361047022684554, 2.3162575120877293, 1.3509093965172434, 1.6440839706910562, 2.34232748638191, 1.3591917879125028, 1.6430367894817453, 2.34181609510212, 1.358039715784719, 1.63835903909314, 2.32508800957276, 1.3621148400456722, 1.6459900744310858, 2.3393963682796564, 1.3464927848222032, 1.6390522582893392, 2.3315672530403893, 1.3535275531235516, 1.6437569786486677, 2.3504822696102914, 1.3498373848150684, 1.6322411280014806, 2.3100391957649147, 1.352572213331163, 1.638752356729487, 2.320552379959453, 1.3478424059208958, 1.639647682652103, 2.316063217324743, 1.3507460045852941, 1.635410779708019, 2.3218234219633107, 1.34660192956435, 1.6287935169007015, 2.300868993218286, 1.3517050964459014, 1.6447838826398136, 2.3517366764899754, 1.3482530424820889, 1.6368001506496317, 2.3186332252961805, 1.2628699664147938, 1.4019757882548551, 1.5629119765790127, -0.8858404973040258, 1.167745016100285, 1.2284600379725692, -0.6019083102503807, -2.5938868722328086]|25682.9882812500000000|      0.03125000|[56655, 0, 0, 911]                                                         |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 126 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
