k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0248679649084806, -1.1393651068210602, -0.9064313545823097, -0.95752327516675, -1.018592707812786, -0.954819280654192, -1.0493574813008308, -1.027776189148426, -1.0020297111477703, -0.8627183437347412, -0.8834180235862732, -0.9066193029284477, -0.9749593753367662, -1.1315398961305618, -0.9099149331450462, -1.1717585176229477, -1.0927587524056435, -1.0368389450013638, -0.8405336737632751, -1.02851471491158, -1.2010444104671478, -1.0096857510507107, -1.0191686432808638, -1.025256311520934, -0.9163161143660545, -0.999353299557697, -0.9534221589565277, -0.9420962408185005, -0.9107986316084862, -1.0026173668447882, -1.0520927608013153, -1.0082740224897861, -1.0317076109349728, -0.9998738061258337, -0.9463881105184555, -1.075275756418705, -0.9526410922408104, -1.087555080652237, -0.9013016670942307, -1.1236860826611519, -0.9639662094414234, -1.1441982984542847, -0.982312273234129, -0.8240799903869629, -0.9946425543166697, -0.7678342014551163, -1.0454555004835129, -0.9548297338187695, -0.9056152775883675, -1.0820708721876144, -1.0037554453592747, -1.1411691308021545, -1.08453518897295, -0.9785346370190382, -0.7233686447143555, -0.8175257295370102, -1.0249095298349857, -0.9151237532496452, -1.0464932806789875, -0.9485486932098866, -0.9663412868976593, -1.0072736842557788, -0.967936746776104, -0.8264208137989044, -1.1997365206480026, -1.054522767663002, -1.0633334070444107, -0.9709948021918535, -0.8544411510229111, -1.1525865346193314, -0.8360612541437149, -1.132701337337494, -0.9787360038608313, -0.9640728868544102, -0.9782223589718342, -1.0686106756329536, -0.8093830496072769, -0.9337775260210037, -0.9940298334695399, -0.9194006472826004, -0.9566824175417423, -1.0151109462603927, -0.848463699221611, -1.0489164479076862, -1.0067060198634863, -0.9865479040890932, -0.9231436923146248, -0.9268777519464493, -1.0734832286834717, -0.8585892617702484, -0.8684144467115402, -0.9170662686228752, -0.9476570747792721, -0.8578427881002426, -0.9008448347449303, -0.8014173358678818, -1.0072293295525014, -0.7695094645023346]|63364.9570312500000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
     126|[0.7251719836406411, 0.6946702380793478, -0.0828809381793116, -0.1766359088457996, 1.3110089237207765, 1.260045585860237, 0.8122172375385983, 0.5880431674039266, -0.1782176789701077, 0.3310521775087424, -0.2685514248917172, 0.9703694828609193, 1.1507630798154205, 0.8354660955790605, 0.3647205739107557, -0.8670235851440289, 0.5338736706658453, 0.1372355541029013, 0.1888226676323559, -0.6774028074820109, 1.1378734509588093, 1.0460522369091765, 1.4267147430526235, 1.1757666891320973, 0.7522816199568181, 0.8608522048507925, 0.6906227086758577, 1.0454584522359396, 1.1466476072142764, 0.9752622149737471, 1.3752397571008024, 1.63289202250269, 1.6906353273851447, -1.2726429359924134, 1.4235779409489107, 0.8804385514233322, 0.6049563342048973, 0.8860938124552802, 0.7613937593724802, -0.7797186751629639, 1.0967774778509205, 0.9034973898642229, -0.7244056192410934, 0.0558578197360058, 0.0519053404589278, 0.9106242517783224, 0.8556926750341678, 0.7380432631641426, 1.241789525589257, 1.2402379329196114, 2.0208289591713595, -0.1635827904243747, 0.5307262927187317, 1.0892951184014525, 0.643994139494197, -0.1293367338246034, -0.5873437691363442, 0.4688601279504108, -0.8953953282935636, 1.7161369623683167, 0.0123062268050934, -1.337251147491451, 1.7400417162002793, 0.8487358055536381, 0.7685117475525427, 0.4748389462951688, 0.4906645779981855, -1.0244733236276184, 0.7746919658773785, 1.1061777255873382, 1.4204910327226827, 1.8970095408081478, 0.738684323105325, 0.1739916663289682, 0.7034175217114386, 0.9800887910694254, 1.2400578774648938, 0.7989896171540594, 0.7677330144248287, 1.1550000594149017, 0.9998010787170459, -0.0265290269391943, 0.6871194074494006, -0.4872881861891569, 0.0346208704668949, 0.2881309409585585, 0.8726016216288255, -0.0168034170538698, 0.5645368319561941, 0.9043287246584195, 1.0957921257969925, 0.7034515650157644, 0.7096141960416509, -1.0209618201973756, 1.3499412626964322, 1.422378124741079, -0.031668461238994, -1.7647501317907914]|33634.5234375000000000|      1.00000000|[9641, 1524, 0, 762]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     127|[0.7029712390415371, 0.7031197999732878, -0.0449875050554846, 0.0686584534607952, 1.3980494672769899, 1.251781006050035, 0.7712798101072533, 0.6067783303177259, 0.0652706625997928, 0.433536865671546, -0.1665923006842206, 0.8376853265622819, 1.0990685152941078, 0.9713155267361726, 0.2802294774737784, -0.8814271146092274, 0.5257353763341159, 0.039042839948181, 0.2651597816088345, -0.8168950957138605, 1.2360950882674069, 0.9739157677238242, 1.3942654417203881, 1.2420448040469914, 0.7928991380837827, 0.9706177419339415, 0.5110461329197847, 1.0707040013932014, 1.2575281758378192, 0.980372259937405, 1.4211117338638124, 1.4691150436523253, 1.7044765987855963, -1.3422728212487038, 1.3388606448850107, 0.8306720257971496, 0.7492173218443244, 0.8226104773775176, 0.6488236151363924, -0.9241812606121826, 1.1006869926022058, 0.9852745601647066, -0.8543891486896026, 0.1378645796775837, 0.1292478357811553, 1.0209156433894218, 0.8421327384883786, 0.5775700952678718, 1.0882653205006416, 1.233472035068174, 1.972625334386413, -0.0804449503917972, 0.5331433888883972, 1.1804580905536857, 0.7734296787398025, -0.1246820003604816, -0.6214854884776223, 0.5973167503125476, -0.8621757337851541, 1.6823177302323056, -0.1241291776148056, -1.3715563586480577, 1.8579383550109139, 0.6782297603313557, 0.719981537743001, 0.5761041010741261, 0.4858957207314316, -0.737388356729654, 0.9376751151674634, 1.1313128478269279, 1.44813830074975, 1.8205731776475376, 0.6301661100716488, 0.2670803676963464, 0.7035030546968334, 0.8053432760805261, 1.114254049225453, 0.8635811515898084, 0.8719270669422428, 1.1089681410382175, 1.1763626131218006, 0.0482956564290117, 0.6955590870795013, -0.5877764540281118, 0.0149336667764852, 0.3840575535741438, 0.9199974470148728, -0.0231191610701893, 0.6275225502064687, 0.7836174576639432, 1.1478100902196953, 0.7996388138417914, 0.8632352288757039, -1.0897197938087304, 1.4170514211994878, 1.4370903205845371, -0.1985971846934694, -1.8509415848304376]|33629.6914062500000000|      2.00000000|[9655, 1526, 0, 763]                                                       | | GPS sucess | actual_k=2
     128|[0.7029712390415371, 0.7031197999732878, -0.0449875050554846, 0.0686584534607952, 1.3980494672769899, 1.251781006050035, 0.7712798101072533, 0.6067783303177259, 0.0652706625997928, 0.433536865671546, -0.1665923006842206, 0.8376853265622819, 1.0990685152941078, 0.9713155267361726, 0.2802294774737784, -0.8814271146092274, 0.5257353763341159, 0.039042839948181, 0.2651597816088345, -0.8168950957138605, 1.2360950882674069, 0.9739157677238242, 1.3942654417203881, 1.2420448040469914, 0.7928991380837827, 0.9706177419339415, 0.5110461329197847, 1.0707040013932014, 1.2575281758378192, 0.980372259937405, 1.4211117338638124, 1.4691150436523253, 1.7044765987855963, -1.3422728212487038, 1.3388606448850107, 0.8306720257971496, 0.7492173218443244, 0.8226104773775176, 0.6488236151363924, -0.9241812606121826, 1.1006869926022058, 0.9852745601647066, -0.8543891486896026, 0.1378645796775837, 0.1292478357811553, 1.0209156433894218, 0.8421327384883786, 0.5775700952678718, 1.0882653205006416, 1.233472035068174, 1.972625334386413, -0.0804449503917972, 0.5331433888883972, 1.1804580905536857, 0.7734296787398025, -0.1246820003604816, -0.6214854884776223, 0.5973167503125476, -0.8621757337851541, 1.6823177302323056, -0.1241291776148056, -1.3715563586480577, 1.8579383550109139, 0.6782297603313557, 0.719981537743001, 0.5761041010741261, 0.4858957207314316, -0.737388356729654, 0.9376751151674634, 1.1313128478269279, 1.44813830074975, 1.8205731776475376, 0.6301661100716488, 0.2670803676963464, 0.7035030546968334, 0.8053432760805261, 1.114254049225453, 0.8635811515898084, 0.8719270669422428, 1.1089681410382175, 1.1763626131218006, 0.0482956564290117, 0.6955590870795013, -0.5877764540281118, 0.0149336667764852, 0.3840575535741438, 0.9199974470148728, -0.0231191610701893, 0.6275225502064687, 0.7836174576639432, 1.1478100902196953, 0.7996388138417914, 0.8632352288757039, -1.0897197938087304, 1.4170514211994878, 1.4370903205845371, -0.1985971846934694, -1.8509415848304376]|33629.6914062500000000|      1.00000000|[9768, 1544, 0, 772]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     129|[0.697901764817536, 0.6986612184102025, 0.0166860541929628, 0.0809499128274744, 1.448718396049201, 1.5366187586306777, 0.8355326858525498, 0.5958737490317128, 0.0767992123156694, 0.4645270937284537, 0.0514527253796985, 0.8062129267314637, 1.1987518373065322, 0.8880293381933297, 0.375647580513043, -0.818941114250169, 0.5553960482835025, 0.060324350539688, 0.2896062355079796, -0.7648449373323984, 1.163341733360371, 1.0359659463708655, 1.195211185638807, 1.1866964449986248, 0.8388628575709729, 1.0452126344953772, 0.58300302821159, 1.0390902416967178, 1.2544000025424107, 0.877560312472462, 1.5990239691238222, 1.217171276581555, 1.7386214659971766, -1.2881843516539868, 1.3917769258102846, 1.005213692900917, 0.8719271325781196, 0.7309318132892684, 0.556052532019861, -0.8664584089781571, 0.9491123660372263, 0.9856060000865718, -0.9775546518338668, 0.1338982328288276, 0.2742025320788009, 1.207967580373484, 0.7524593087608242, 0.5309538576572933, 1.2033585815041359, 1.1920076541482407, 1.9088120354457545, 0.1237070376376828, 0.4050332036228561, 1.1827249283033159, 0.6976667288558647, -0.0346147254919933, -0.5048471186193574, 0.4648004704959201, -0.881251427347781, 1.4935803229056073, -0.0852070949820255, -1.3042710965998132, 1.7392511201919785, 0.7350423000280492, 0.5521303877071428, 0.5081738348130254, 0.4705003457627837, -0.7635775591724192, 0.7974108722799664, 1.1063805061767995, 1.3584968861670206, 1.6532493648051685, 0.749240946444978, 0.3447029824972764, 0.5210558447425716, 0.858923929002918, 1.1857472278314862, 0.9166453451663827, 0.916027217408208, 1.0437632003019237, 1.2142095918756057, 0.0012617839736532, 0.6510769453463318, -0.3487869071330847, 0.0386303221840332, 0.4691671823111166, 0.8486711241613076, 0.117627551614442, 0.6562331781348449, 0.7603446043192643, 1.1415299087558874, 0.8177386806492521, 0.9447814907823278, -1.0055417931201776, 1.3154295028192273, 1.463127855283381, -0.1862613450121421, -1.9094782298554525]|33442.3984375000000000|      2.00000000|[9794, 1548, 0, 774]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     130|[0.565212791733205, 0.7542152132220232, 0.1223900576972425, 0.1591761394000203, 1.1863771230060114, 1.7687440343979797, 1.0128289393115617, 0.7413322917113353, 0.2771822647485266, 0.0793027042366496, 0.2648222032623249, 0.8293283330960981, 1.0964680867908392, 0.8455765130186159, 0.5937300127485623, -0.6183274938773353, 0.6141055079270861, 0.2800016919798094, 0.5186763700610947, -0.4936716177971568, 0.9751804906523851, 1.1360421963098657, 1.2867371196667807, 1.237995633732948, 0.5691864243303186, 1.3136530562611637, 0.8882624085498945, 0.7292097742639174, 1.004642233113987, 0.8721586465775425, 1.3914206166155647, 1.1328288050657682, 1.417342112002348, -1.100573677179001, 1.417502428862484, 1.0354102083766943, 0.8255753231399424, 1.0382321868596809, 0.6341681797012287, -0.6475053628826227, 0.3914931019851701, 0.8544088004934824, -0.7876202236499965, 0.2274817635454807, 0.357402912283444, 1.123721269729393, 0.6426925413305457, 0.4528444720247702, 1.1569022289150275, 0.9451372781303571, 1.7594024549943368, 0.6048429507185102, 0.4459896304237843, 1.11070589670231, 0.9537545422743989, 0.3590231624562112, -0.265711133128241, 0.3587766938838525, -1.2183243732771332, 1.7210956835753979, -0.0377014981695383, -1.1357483687871448, 1.984037971679891, 0.6472113713825998, 0.2700856460647268, 0.8372193931510061, 0.5706549513425876, -0.3814840615718935, 0.6022018207086526, 1.1596531690838225, 1.3747718785351226, 1.7559423123429525, 0.4475700522593596, 0.3703471611231954, 0.5081320998487311, 1.1859711794252614, 1.2424821717365324, 1.1389173459066975, 1.148332677870839, 0.9123336116915642, 1.0306102401792097, 0.2322445752805513, 0.5010241165017125, -0.110952625006475, -0.1561806951840946, 0.5333358343043707, 0.6798617794618154, 0.1638417032600808, 0.7216767109263795, 1.1235346690797285, 1.1298681357467688, 1.0609061558709831, 0.92417061726417, -0.9338537146238568, 1.1615115583926383, 1.3511303637025371, -0.2542233713204446, -1.9204715584559207]|33181.4609375000000000|      4.00000000|[9881, 1562, 0, 781]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     131|[0.565212791733205, 0.7542152132220232, 0.1223900576972425, 0.1591761394000203, 1.1863771230060114, 1.7687440343979797, 1.0128289393115617, 0.7413322917113353, 0.2771822647485266, 0.0793027042366496, 0.2648222032623249, 0.8293283330960981, 1.0964680867908392, 0.8455765130186159, 0.5937300127485623, -0.6183274938773353, 0.6141055079270861, 0.2800016919798094, 0.5186763700610947, -0.4936716177971568, 0.9751804906523851, 1.1360421963098657, 1.2867371196667807, 1.237995633732948, 0.5691864243303186, 1.3136530562611637, 0.8882624085498945, 0.7292097742639174, 1.004642233113987, 0.8721586465775425, 1.3914206166155647, 1.1328288050657682, 1.417342112002348, -1.100573677179001, 1.417502428862484, 1.0354102083766943, 0.8255753231399424, 1.0382321868596809, 0.6341681797012287, -0.6475053628826227, 0.3914931019851701, 0.8544088004934824, -0.7876202236499965, 0.2274817635454807, 0.357402912283444, 1.123721269729393, 0.6426925413305457, 0.4528444720247702, 1.1569022289150275, 0.9451372781303571, 1.7594024549943368, 0.6048429507185102, 0.4459896304237843, 1.11070589670231, 0.9537545422743989, 0.3590231624562112, -0.265711133128241, 0.3587766938838525, -1.2183243732771332, 1.7210956835753979, -0.0377014981695383, -1.1357483687871448, 1.984037971679891, 0.6472113713825998, 0.2700856460647268, 0.8372193931510061, 0.5706549513425876, -0.3814840615718935, 0.6022018207086526, 1.1596531690838225, 1.3747718785351226, 1.7559423123429525, 0.4475700522593596, 0.3703471611231954, 0.5081320998487311, 1.1859711794252614, 1.2424821717365324, 1.1389173459066975, 1.148332677870839, 0.9123336116915642, 1.0306102401792097, 0.2322445752805513, 0.5010241165017125, -0.110952625006475, -0.1561806951840946, 0.5333358343043707, 0.6798617794618154, 0.1638417032600808, 0.7216767109263795, 1.1235346690797285, 1.1298681357467688, 1.0609061558709831, 0.92417061726417, -0.9338537146238568, 1.1615115583926383, 1.3511303637025371, -0.2542233713204446, -1.9204715584559207]|33181.4609375000000000|      2.00000000|[9993, 1580, 0, 790]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     132|[0.5243362914246914, 0.658783423466202, -0.0817524233913958, 0.1357016267782599, 1.393108159311439, 1.4728313513878784, 0.9416647857952691, 0.9175587139020015, 0.5355902151498327, 0.1797246693588725, 0.4537587795095401, 0.8366249590865187, 1.1222514672843609, 0.9639137046599466, 0.4204820197561612, -1.0474114074420173, 0.8502483965922853, 0.4550271550840574, 0.9375225898391556, -0.6838022538931575, 1.0164271097279218, 1.097670219844879, 1.344090135655846, 0.7961848470088575, 0.6663381880675203, 1.1115972294779835, 0.9794091682387487, 0.8763998831592192, 1.101504288475258, 0.9042857848047668, 1.49575335424021, 1.4859676393038206, 1.6151566510772457, -1.4706331971851807, 1.2916029053658562, 0.9039383360469824, 0.8299483422354527, 0.9648699556051032, 0.6281848302997249, -0.9015379151249018, 0.4700650921175019, 0.6698648332464732, -0.8440494607773006, 0.2766146955229912, 0.4245308553223844, 1.1421119140711002, 0.7676022626454527, 0.8069895816782431, 1.3607625714176215, 1.2458024182823346, 1.5785069625598351, 0.7281577485967756, 0.4686164588260651, 0.9726810152201857, 1.134512929124756, 0.2800707829315034, -0.1479424803911003, 0.4543215014967484, -1.1715747032186443, 1.5224690163142742, 0.0543195573500425, -1.0732485848539821, 1.6904408695146689, 0.7099787205661592, 0.5123299343900366, 0.8382920659288153, 0.9792781996812869, 0.240785688069525, 0.4664505136980019, 1.4636008562328704, 1.425395504052014, 1.979765576584171, 0.5929710234335996, 0.546289418169895, 0.4847500899103718, 1.4305677203531484, 1.2449680169745028, 1.2574449967398273, 1.1460071088241777, 0.9198838577738105, 1.0291714406321781, 0.1907156462556165, 0.1898809566353795, 0.0755903181135278, -0.2655524839838573, 0.5542054935642861, 0.4982580795392537, 0.0600721848250794, 1.0055270231593507, 0.971233923830934, 1.335985646542362, 1.086348988951871, 1.1588468740400262, -1.0802710194973233, 1.013541254499549, 1.2670645985600963, 0.424892639345449, -2.049456844214893]|33179.2539062500000000|      4.00000000|[10019, 1584, 0, 792]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     133|[0.5243362914246914, 0.658783423466202, -0.0817524233913958, 0.1357016267782599, 1.393108159311439, 1.4728313513878784, 0.9416647857952691, 0.9175587139020015, 0.5355902151498327, 0.1797246693588725, 0.4537587795095401, 0.8366249590865187, 1.1222514672843609, 0.9639137046599466, 0.4204820197561612, -1.0474114074420173, 0.8502483965922853, 0.4550271550840574, 0.9375225898391556, -0.6838022538931575, 1.0164271097279218, 1.097670219844879, 1.344090135655846, 0.7961848470088575, 0.6663381880675203, 1.1115972294779835, 0.9794091682387487, 0.8763998831592192, 1.101504288475258, 0.9042857848047668, 1.49575335424021, 1.4859676393038206, 1.6151566510772457, -1.4706331971851807, 1.2916029053658562, 0.9039383360469824, 0.8299483422354527, 0.9648699556051032, 0.6281848302997249, -0.9015379151249018, 0.4700650921175019, 0.6698648332464732, -0.8440494607773006, 0.2766146955229912, 0.4245308553223844, 1.1421119140711002, 0.7676022626454527, 0.8069895816782431, 1.3607625714176215, 1.2458024182823346, 1.5785069625598351, 0.7281577485967756, 0.4686164588260651, 0.9726810152201857, 1.134512929124756, 0.2800707829315034, -0.1479424803911003, 0.4543215014967484, -1.1715747032186443, 1.5224690163142742, 0.0543195573500425, -1.0732485848539821, 1.6904408695146689, 0.7099787205661592, 0.5123299343900366, 0.8382920659288153, 0.9792781996812869, 0.240785688069525, 0.4664505136980019, 1.4636008562328704, 1.425395504052014, 1.979765576584171, 0.5929710234335996, 0.546289418169895, 0.4847500899103718, 1.4305677203531484, 1.2449680169745028, 1.2574449967398273, 1.1460071088241777, 0.9198838577738105, 1.0291714406321781, 0.1907156462556165, 0.1898809566353795, 0.0755903181135278, -0.2655524839838573, 0.5542054935642861, 0.4982580795392537, 0.0600721848250794, 1.0055270231593507, 0.971233923830934, 1.335985646542362, 1.086348988951871, 1.1588468740400262, -1.0802710194973233, 1.013541254499549, 1.2670645985600963, 0.424892639345449, -2.049456844214893]|33179.2539062500000000|      2.00000000|[10132, 1602, 0, 801]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     134|[0.7108454536122677, 0.694286624652859, -0.1750815624452173, 0.0777847545749098, 1.2185018956738962, 1.6399053164605102, 1.0651946372318841, 0.703837155450349, 0.4432213739785681, 0.3913010864473812, 0.2850401285724597, 1.0935410052290968, 1.2307749180761967, 1.1069765346312601, 0.679698238942944, -0.6508735670756538, 0.7872052865196726, 0.3407602528757292, 0.5472227927810501, -0.8601354429037776, 1.1386581610537199, 1.1902731582584989, 1.2100721913199084, 1.0552198382732008, 0.8466488248263246, 1.2119798406334934, 0.7465479325009481, 1.0315981592021575, 0.9408016874000855, 1.114391412579959, 1.3623934004791092, 1.2409584703213148, 1.5271154200410595, -1.1096292320457917, 1.4049205141991692, 0.9179486210743075, 0.7583015699104138, 0.977985502271189, 0.7629839084066051, -0.964327079608449, 0.3649247115561501, 0.7460377364265955, -0.6756202350940883, 0.1677113545276794, 0.429997647123539, 0.9098128842439823, 0.5546319313342268, 0.6187414241770224, 1.1608143499725379, 1.5365116456058667, 1.2885135274154107, 0.7575613699276329, 0.4274738237786293, 1.3346852059035506, 0.6444920579623414, -0.1086221027057799, 0.0120431662143913, 0.2693005331787629, -1.0304625991603786, 1.5163337514370443, 0.4833282200506956, -0.814748932706689, 1.372852212373937, 0.8082515955175218, 1.1075930579023048, 0.8549594245060668, 1.188356437095647, 0.1278342603713896, 0.4613098142518006, 1.2049674810650237, 1.448411086986036, 1.9148993690441358, 0.5822484784580209, 0.5637256971538456, 0.5216087714997368, 1.123867729126952, 1.0783014943523943, 1.3206505592717754, 1.2912424535917482, 1.2233578668108285, 1.2900577819655674, 0.0125258023625653, 0.068464961573982, 0.4290974196493249, -0.1482408573111126, 0.4753741636225365, 0.3024091079339528, 0.0906210181356835, 0.6651931441653627, 1.0719390631699042, 1.3917454266512908, 0.9522930764572115, 1.0329521040138192, -1.1053054117498877, 1.0019364378467146, 1.4799492332932964, 0.4333190196891842, -2.201125213984943]|32965.0585937500000000|      4.00000000|[10231, 1618, 0, 809]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     135|[0.7108454536122677, 0.694286624652859, -0.1750815624452173, 0.0777847545749098, 1.2185018956738962, 1.6399053164605102, 1.0651946372318841, 0.703837155450349, 0.4432213739785681, 0.3913010864473812, 0.2850401285724597, 1.0935410052290968, 1.2307749180761967, 1.1069765346312601, 0.679698238942944, -0.6508735670756538, 0.7872052865196726, 0.3407602528757292, 0.5472227927810501, -0.8601354429037776, 1.1386581610537199, 1.1902731582584989, 1.2100721913199084, 1.0552198382732008, 0.8466488248263246, 1.2119798406334934, 0.7465479325009481, 1.0315981592021575, 0.9408016874000855, 1.114391412579959, 1.3623934004791092, 1.2409584703213148, 1.5271154200410595, -1.1096292320457917, 1.4049205141991692, 0.9179486210743075, 0.7583015699104138, 0.977985502271189, 0.7629839084066051, -0.964327079608449, 0.3649247115561501, 0.7460377364265955, -0.6756202350940883, 0.1677113545276794, 0.429997647123539, 0.9098128842439823, 0.5546319313342268, 0.6187414241770224, 1.1608143499725379, 1.5365116456058667, 1.2885135274154107, 0.7575613699276329, 0.4274738237786293, 1.3346852059035506, 0.6444920579623414, -0.1086221027057799, 0.0120431662143913, 0.2693005331787629, -1.0304625991603786, 1.5163337514370443, 0.4833282200506956, -0.814748932706689, 1.372852212373937, 0.8082515955175218, 1.1075930579023048, 0.8549594245060668, 1.188356437095647, 0.1278342603713896, 0.4613098142518006, 1.2049674810650237, 1.448411086986036, 1.9148993690441358, 0.5822484784580209, 0.5637256971538456, 0.5216087714997368, 1.123867729126952, 1.0783014943523943, 1.3206505592717754, 1.2912424535917482, 1.2233578668108285, 1.2900577819655674, 0.0125258023625653, 0.068464961573982, 0.4290974196493249, -0.1482408573111126, 0.4753741636225365, 0.3024091079339528, 0.0906210181356835, 0.6651931441653627, 1.0719390631699042, 1.3917454266512908, 0.9522930764572115, 1.0329521040138192, -1.1053054117498877, 1.0019364378467146, 1.4799492332932964, 0.4333190196891842, -2.201125213984943]|32965.0585937500000000|      2.00000000|[10346, 1636, 0, 818]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
