k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0692980408668518, 0.9126363918185234, -1.176556021720171, 0.9000675454735756, -1.360108909010887, 0.8243623226881027, -1.156826850771904, 1.0163869988173246, -1.1700621906667947, 1.234586924314499, -1.190332162939012, 0.8597745597362518, -1.2304123647511005, 0.9946213699877262, -1.2445561110973358, 0.985040414147079, -1.2382099226117134, 1.06181176379323, -1.2999062806367874, 1.0541303232312202, -1.1104451686143875, 0.9210638850927353, -1.230660854652524, 0.8724031448364258, -1.08234643638134, 1.0848919376730919, -1.2563339442014694, 1.0532393418252468, -1.1056675136089325, 0.9419236741960049, -1.0340909034013748, 1.066523902118206, -1.055099320411682, 1.1390993893146515, -1.1076251909136772, 0.9964740739669651, -1.1714852645993232, 1.0288835801184177, -1.2023357609752565, 0.9437875524163246, -1.3078661382198333, 1.1534198969602585, -1.3697544753551483, 0.8775911778211594, -1.4515593767166137, 1.2200371623039246, -1.0979097306728363, 1.0569737888872623, -1.1295732751488685, 0.9054403379559517, -1.1748861324042081, 0.9514776170253754, -1.2616994351148605, 1.0337549708783627, -1.2541055649518966, 0.8759588822722435, -1.1997034063853789, 0.9268079847097397, -0.9853406965732574, 0.8481751084327698, -1.1590417370200157, 1.1290125250816345, -1.3026547476649284, 0.990594882518053, -1.303976972401142, 0.970606716349721, -1.1326598048210144, 0.7924440950155258, -1.2530451126396656, 0.9798508323729038, -0.9807311117649078, 0.8595454543828964, -1.2175409503281116, 1.0215680301189423, -1.1882049160078167, 0.9344471544027328, -1.3153527423739433, 0.9538763165473938, -1.257723693549633, 1.0339714586734772, -1.1199265912175178, 0.9569679088890553, -1.23573240339756, 0.9000060707330704, -1.1366371780633926, 1.048892855644226, -0.9803950756788253, 0.9432168267667294, -1.1893210278823971, 0.9124869704246521, -1.2270442720502615, 0.8983110189437866, -1.2088595021516084, 1.1331456005573273, -1.0867975994944572, 1.083917997777462, -1.2224197302013635, 0.9970777428243309, -1.1855580488219857, 1.038959812372923]|24762.7597656250000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
     129|[-1.0888404983916615, 0.8686570393158131, 1.0592865801687232, 0.6719494823933132, 0.152610993416503, -0.5100043834024398, 0.6200797663051654, 1.0337504636232402, 0.9874788751220769, 0.8210468245911353, 0.3955136617048838, 0.4876797979221914, 0.5832977968554528, 0.1566719333155933, -0.0818442863193816, -0.0444250752316748, 0.146164213901346, -0.3957584510086358, 0.1090766928544463, -0.0142763542303971, 0.3089675357995216, -0.4094754097925055, 0.0140296594089649, 0.3897277197947154, 0.1122053945251865, -0.5330083278477349, 0.2625768855066463, 0.4499671956125342, 0.5061948466474264, -0.1583219418857859, 0.3407693509196743, -0.2216343223484688, 0.3202542134242075, 0.0201363306231875, 0.6445664122937071, 0.3581877634153646, 0.564965070410321, 0.1528601929208087, 0.1273989200453193, -0.4328299794000279, 0.1007831102342837, -0.5542122001658346, 0.6046588434054054, 0.6066694917257283, 0.4493133127021307, 0.222200954966445, 0.0251550088467286, 0.7717486690748796, 0.177496200279204, -0.4424529857956455, 0.3917900966078332, -0.2250073053805469, -0.0304568249636002, 0.3417844564611291, 0.6637015319885927, 0.4733107849528224, -0.8450505866402497, 1.0279454326711237, 0.5135196098982135, 0.0707996645021082, 0.0198226781135762, 0.2615145070862948, -0.1357738053366221, -0.2247765486286842, 0.1600973569765657, 0.4804426276873874, -0.063725410401405, -0.2515206652840047, 0.2537635609802545, 0.1380962393940354, -0.2130689106126788, -0.2659050188642784, -0.2844105205341897, 0.7222063590755787, 0.2849342123328565, 0.0623199698188835, -0.5196343579060981, 0.4169690881130733, 0.2721809938595994, 0.0652475953950171, 0.1230461722905309, -0.1683827281114036, 0.1982461000293148, 0.1406669344596068, 0.0152738814161058, -0.478721831084349, 0.7628419289096022, 0.2294010641935035, -0.1230255899453034, -0.3481120359668702, 0.2359792615514015, 0.5027753985621394, 0.35662510159259, -0.0819446000310978, -0.5280828515593977, 0.3502465223927709, -0.1913163391840185, 0.41826514549825, 0.3974675098610911, 2.670952491765757]|1680.3999023437500000|      2.00000000|[9969, 1576, 0, 788]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     130|[-1.0888404983916615, 0.8686570393158131, 1.0592865801687232, 0.6719494823933132, 0.152610993416503, -0.5100043834024398, 0.6200797663051654, 1.0337504636232402, 0.9874788751220769, 0.8210468245911353, 0.3955136617048838, 0.4876797979221914, 0.5832977968554528, 0.1566719333155933, -0.0818442863193816, -0.0444250752316748, 0.146164213901346, -0.3957584510086358, 0.1090766928544463, -0.0142763542303971, 0.3089675357995216, -0.4094754097925055, 0.0140296594089649, 0.3897277197947154, 0.1122053945251865, -0.5330083278477349, 0.2625768855066463, 0.4499671956125342, 0.5061948466474264, -0.1583219418857859, 0.3407693509196743, -0.2216343223484688, 0.3202542134242075, 0.0201363306231875, 0.6445664122937071, 0.3581877634153646, 0.564965070410321, 0.1528601929208087, 0.1273989200453193, -0.4328299794000279, 0.1007831102342837, -0.5542122001658346, 0.6046588434054054, 0.6066694917257283, 0.4493133127021307, 0.222200954966445, 0.0251550088467286, 0.7717486690748796, 0.177496200279204, -0.4424529857956455, 0.3917900966078332, -0.2250073053805469, -0.0304568249636002, 0.3417844564611291, 0.6637015319885927, 0.4733107849528224, -0.8450505866402497, 1.0279454326711237, 0.5135196098982135, 0.0707996645021082, 0.0198226781135762, 0.2615145070862948, -0.1357738053366221, -0.2247765486286842, 0.1600973569765657, 0.4804426276873874, -0.063725410401405, -0.2515206652840047, 0.2537635609802545, 0.1380962393940354, -0.2130689106126788, -0.2659050188642784, -0.2844105205341897, 0.7222063590755787, 0.2849342123328565, 0.0623199698188835, -0.5196343579060981, 0.4169690881130733, 0.2721809938595994, 0.0652475953950171, 0.1230461722905309, -0.1683827281114036, 0.1982461000293148, 0.1406669344596068, 0.0152738814161058, -0.478721831084349, 0.7628419289096022, 0.2294010641935035, -0.1230255899453034, -0.3481120359668702, 0.2359792615514015, 0.5027753985621394, 0.35662510159259, -0.0819446000310978, -0.5280828515593977, 0.3502465223927709, -0.1913163391840185, 0.41826514549825, 0.3974675098610911, 2.670952491765757]|1680.3999023437500000|      1.00000000|[10092, 1596, 0, 798]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     131|[-1.1891149345674847, 0.862579731573724, 1.0368929512138358, 0.7554957483530529, 0.2989937275959997, -0.5894898966723411, 0.600406295897441, 0.8148863803331401, 0.9020129745221204, 0.8077861257138603, 0.6165421386583902, 0.3340365772591207, 0.4862746450405152, 0.016461930654842, -0.1730810564724273, -0.1204572592960631, 0.301669871097391, -0.3788781604258597, -0.0938107677349625, 0.0822473032107421, 0.1038486859259788, -0.3040183199511397, 0.0799790100044392, 0.1840411356796871, 0.0793869020232124, -0.466971373325602, 0.0452831312866374, 0.2772180338922583, 0.5588887836212366, -0.1447345769588516, 0.5353572372531399, -0.2440513740661078, 0.3929142721610087, 0.0146665190085847, 0.5105965987084258, 0.1295551046953481, 0.4923654433327415, 0.2889631524344729, 0.1661382883648307, -0.4567023493003737, 0.1599744191498988, -0.6276269431124594, 0.5542330792321362, 0.6526175389166329, 0.3864930047916883, 0.2744532923029853, -0.0201384415088012, 0.8280166681874856, 0.2570479045071283, -0.2378242500149295, 0.3252107621699861, -0.1669449158875584, -0.1290938917451211, 0.279455503165183, 0.5457084007086473, 0.4517845451404482, -0.9686532451504578, 0.8899782633863031, 0.5317416718153993, 0.1320197925912978, 0.0115687451830471, 0.0899726523471057, -0.0783604880734957, -0.3455188100384437, 0.076200444342193, 0.301479368824892, -0.0649806754892256, -0.3438488411863713, 0.1703887924846949, 0.0750367529452706, -0.2060154869397643, -0.2686729626414224, -0.3532412192627511, 0.8033739303222027, 0.3045544036387323, 0.0745510887959534, -0.4734189466304729, 0.4623761039433517, 0.3463408097670777, -0.043344944630694, 0.2015029764468343, -0.1726875357445652, 0.2570146667271507, 0.0835467789165179, 0.0527872194454904, -0.5014955141554854, 0.7527954421668077, 0.1900483380022212, -0.0694313397133222, -0.2810219418773622, 0.2708770583610748, 0.3147668666340769, 0.3029581336939827, -0.08826526096495, -0.4767972382311793, 0.3227962700684282, -0.2287426805090631, 0.4822264874753694, 0.4565802635801826, 2.792468630080958]|1672.1481933593750000|      2.00000000|[10106, 1598, 0, 799]                                                      | | GPS sucess | actual_k=2
     132|[-1.1891149345674847, 0.862579731573724, 1.0368929512138358, 0.7554957483530529, 0.2989937275959997, -0.5894898966723411, 0.600406295897441, 0.8148863803331401, 0.9020129745221204, 0.8077861257138603, 0.6165421386583902, 0.3340365772591207, 0.4862746450405152, 0.016461930654842, -0.1730810564724273, -0.1204572592960631, 0.301669871097391, -0.3788781604258597, -0.0938107677349625, 0.0822473032107421, 0.1038486859259788, -0.3040183199511397, 0.0799790100044392, 0.1840411356796871, 0.0793869020232124, -0.466971373325602, 0.0452831312866374, 0.2772180338922583, 0.5588887836212366, -0.1447345769588516, 0.5353572372531399, -0.2440513740661078, 0.3929142721610087, 0.0146665190085847, 0.5105965987084258, 0.1295551046953481, 0.4923654433327415, 0.2889631524344729, 0.1661382883648307, -0.4567023493003737, 0.1599744191498988, -0.6276269431124594, 0.5542330792321362, 0.6526175389166329, 0.3864930047916883, 0.2744532923029853, -0.0201384415088012, 0.8280166681874856, 0.2570479045071283, -0.2378242500149295, 0.3252107621699861, -0.1669449158875584, -0.1290938917451211, 0.279455503165183, 0.5457084007086473, 0.4517845451404482, -0.9686532451504578, 0.8899782633863031, 0.5317416718153993, 0.1320197925912978, 0.0115687451830471, 0.0899726523471057, -0.0783604880734957, -0.3455188100384437, 0.076200444342193, 0.301479368824892, -0.0649806754892256, -0.3438488411863713, 0.1703887924846949, 0.0750367529452706, -0.2060154869397643, -0.2686729626414224, -0.3532412192627511, 0.8033739303222027, 0.3045544036387323, 0.0745510887959534, -0.4734189466304729, 0.4623761039433517, 0.3463408097670777, -0.043344944630694, 0.2015029764468343, -0.1726875357445652, 0.2570146667271507, 0.0835467789165179, 0.0527872194454904, -0.5014955141554854, 0.7527954421668077, 0.1900483380022212, -0.0694313397133222, -0.2810219418773622, 0.2708770583610748, 0.3147668666340769, 0.3029581336939827, -0.08826526096495, -0.4767972382311793, 0.3227962700684282, -0.2287426805090631, 0.4822264874753694, 0.4565802635801826, 2.792468630080958]|1672.1481933593750000|      1.00000000|[10218, 1616, 0, 808]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     133|[-0.9786492947378491, 0.815527392854356, 1.0663118536854974, 0.5565978501558788, 0.2789791211797743, -0.6346020818525283, 0.6171056211907435, 0.9501227628175761, 0.7254822259163922, 0.7651771232726925, 0.6214317554011204, 0.2177578320251081, 0.4096497151355775, 0.1003281021936718, -0.1705955819008416, -0.0993107550876176, 0.4217836089785746, -0.4325451804785311, 0.1201839588036956, 0.1891388831367561, 0.1071412695536051, -0.3665050355659354, 0.0692148162833236, 0.1161313510646472, -0.0783040998688774, -0.2999065575659432, 0.1057378314287826, 0.4059743782106482, 0.6142939607972353, -0.0004876113121078, 0.3878476623630032, -0.2189227356942826, 0.5446356602625864, -0.0010460513904612, 0.4514486074684012, 0.3083369270191472, 0.4675884053098657, 0.2232906877657221, 0.1965407997230919, -0.3474860913705718, 0.0917568286986583, -0.6216785550947453, 0.4982254630102314, 0.5156070539827797, 0.403377234868955, 0.2441071222351981, -0.0287641388533428, 0.8669184479881391, 0.2742990682282129, -0.1397653780900524, 0.3308065849885634, -0.1916243401287435, -0.1001291245125838, 0.5040075235957479, 0.6221793196620661, 0.4019063315858275, -0.8023543043726792, 0.9432293957553446, 0.2323837211279909, 0.1644633458006026, -0.1921449251899159, 0.2394435180735766, -0.0316678969129599, -0.2397832174943649, 0.1793161221757501, 0.3011352992084886, -0.1611791001861479, -0.3620013239940076, 0.2442274511155428, 0.1245183050394917, -0.208446080534673, -0.2745001003761633, -0.478828652839335, 0.6837151472440091, 0.1439314641713021, 0.0482500568637186, -0.4585718673385332, 0.4827345993576088, 0.2977549478457673, 0.1150707007302527, 0.1969121247264118, -0.1347052134689266, 0.1209211247473609, -0.0113691773422559, 0.2129623939202066, -0.421033810914614, 0.748993064901861, 0.1827930054577752, -0.1396149372184148, -0.2713746544489831, 0.208187552843592, 0.2206947184302271, 0.3412534399593369, -0.1029710930812558, -0.3675818594698878, 0.2412287740071031, -0.3132830997895921, 0.5480501244244318, 0.4100410798741374, 2.9526358920390803]|1659.5870361328125000|      2.00000000|[10232, 1618, 0, 809]                                                      | | GPS sucess | actual_k=2
     134|[-0.9786492947378491, 0.815527392854356, 1.0663118536854974, 0.5565978501558788, 0.2789791211797743, -0.6346020818525283, 0.6171056211907435, 0.9501227628175761, 0.7254822259163922, 0.7651771232726925, 0.6214317554011204, 0.2177578320251081, 0.4096497151355775, 0.1003281021936718, -0.1705955819008416, -0.0993107550876176, 0.4217836089785746, -0.4325451804785311, 0.1201839588036956, 0.1891388831367561, 0.1071412695536051, -0.3665050355659354, 0.0692148162833236, 0.1161313510646472, -0.0783040998688774, -0.2999065575659432, 0.1057378314287826, 0.4059743782106482, 0.6142939607972353, -0.0004876113121078, 0.3878476623630032, -0.2189227356942826, 0.5446356602625864, -0.0010460513904612, 0.4514486074684012, 0.3083369270191472, 0.4675884053098657, 0.2232906877657221, 0.1965407997230919, -0.3474860913705718, 0.0917568286986583, -0.6216785550947453, 0.4982254630102314, 0.5156070539827797, 0.403377234868955, 0.2441071222351981, -0.0287641388533428, 0.8669184479881391, 0.2742990682282129, -0.1397653780900524, 0.3308065849885634, -0.1916243401287435, -0.1001291245125838, 0.5040075235957479, 0.6221793196620661, 0.4019063315858275, -0.8023543043726792, 0.9432293957553446, 0.2323837211279909, 0.1644633458006026, -0.1921449251899159, 0.2394435180735766, -0.0316678969129599, -0.2397832174943649, 0.1793161221757501, 0.3011352992084886, -0.1611791001861479, -0.3620013239940076, 0.2442274511155428, 0.1245183050394917, -0.208446080534673, -0.2745001003761633, -0.478828652839335, 0.6837151472440091, 0.1439314641713021, 0.0482500568637186, -0.4585718673385332, 0.4827345993576088, 0.2977549478457673, 0.1150707007302527, 0.1969121247264118, -0.1347052134689266, 0.1209211247473609, -0.0113691773422559, 0.2129623939202066, -0.421033810914614, 0.748993064901861, 0.1827930054577752, -0.1396149372184148, -0.2713746544489831, 0.208187552843592, 0.2206947184302271, 0.3412534399593369, -0.1029710930812558, -0.3675818594698878, 0.2412287740071031, -0.3132830997895921, 0.5480501244244318, 0.4100410798741374, 2.9526358920390803]|1659.5870361328125000|      1.00000000|[10347, 1636, 0, 818]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     135|[-1.0475099089655608, 0.9417697994018965, 0.9812609844168668, 0.5777269090964176, 0.3237761588262171, -0.5845762881879996, 0.6308846135180586, 0.8400487173961637, 0.7069618627003013, 0.7335064502721556, 0.654707049954637, 0.2995852487982385, 0.5737616716986502, 0.1928240245943959, -0.0153759844602255, -0.0989784739679451, 0.3184558848710584, -0.2940070465336879, 0.1085023622374117, 0.2235183437726727, -0.0041496325410846, -0.2568013257191984, 0.1751827115293455, 0.0493434504487291, -0.058324598040387, -0.1809036527304639, 0.0726106830344279, 0.4910434315481226, 0.6034681145154194, -0.0477701935471508, 0.3493348066588551, -0.2139993402141791, 0.5539074976526615, 0.006194806500716, 0.4547922148841838, 0.385635868777831, 0.4532591001041184, 0.0807756071512324, 0.171719924553913, -0.2627384269740952, -0.0529749496993673, -0.4473328968985826, 0.5253221157894451, 0.341564102053213, 0.3983609841264201, 0.268679441216745, -0.2659530686741227, 0.7610440175351595, 0.1683427280412929, -0.3909489511860529, 0.4117986479859678, -0.1817091583774102, -0.1948383144656838, 0.634740201474234, 0.632320372638143, 0.3081938825736021, -0.879966125087115, 0.7866605929373555, 0.3100386817814462, 0.1226102431858622, -0.1924075796213246, 0.2884504136537716, -0.1977868435765901, -0.3759762222259854, 0.2577103549679548, 0.3010011360702469, -0.0556677881667754, -0.3948937991188301, 0.2790554314902356, 0.1150477238955404, -0.2138430402558296, -0.25740805112846, -0.3899557236704135, 0.6214534755524931, 0.1440128204781302, -0.0894583542860354, -0.3426680656782677, 0.6391701472370678, 0.2815721171774802, -4.21200368498e-05, 0.2156278521945312, 0.1142510342639968, 0.1570396270143551, -0.0060521439056532, 0.0978652438962893, -0.4151079915447741, 0.756655849399672, 0.0234149375813725, -0.1656415891147883, -0.3019637443689696, 0.4603017136678535, 0.0518636890943311, 0.3512218965702652, 0.0215325095657596, -0.1422757937001311, 0.2226459381711183, -0.489903098030179, 0.5080038224885677, 0.4586241551040242, 2.9366382426943733]|1553.8797607421875000|      2.00000000|[10373, 1640, 0, 820]                                                      |  | trying linear partial model with 15 points | iterate success | actual_k=2
     136|[-1.0475099089655608, 0.9417697994018965, 0.9812609844168668, 0.5777269090964176, 0.3237761588262171, -0.5845762881879996, 0.6308846135180586, 0.8400487173961637, 0.7069618627003013, 0.7335064502721556, 0.654707049954637, 0.2995852487982385, 0.5737616716986502, 0.1928240245943959, -0.0153759844602255, -0.0989784739679451, 0.3184558848710584, -0.2940070465336879, 0.1085023622374117, 0.2235183437726727, -0.0041496325410846, -0.2568013257191984, 0.1751827115293455, 0.0493434504487291, -0.058324598040387, -0.1809036527304639, 0.0726106830344279, 0.4910434315481226, 0.6034681145154194, -0.0477701935471508, 0.3493348066588551, -0.2139993402141791, 0.5539074976526615, 0.006194806500716, 0.4547922148841838, 0.385635868777831, 0.4532591001041184, 0.0807756071512324, 0.171719924553913, -0.2627384269740952, -0.0529749496993673, -0.4473328968985826, 0.5253221157894451, 0.341564102053213, 0.3983609841264201, 0.268679441216745, -0.2659530686741227, 0.7610440175351595, 0.1683427280412929, -0.3909489511860529, 0.4117986479859678, -0.1817091583774102, -0.1948383144656838, 0.634740201474234, 0.632320372638143, 0.3081938825736021, -0.879966125087115, 0.7866605929373555, 0.3100386817814462, 0.1226102431858622, -0.1924075796213246, 0.2884504136537716, -0.1977868435765901, -0.3759762222259854, 0.2577103549679548, 0.3010011360702469, -0.0556677881667754, -0.3948937991188301, 0.2790554314902356, 0.1150477238955404, -0.2138430402558296, -0.25740805112846, -0.3899557236704135, 0.6214534755524931, 0.1440128204781302, -0.0894583542860354, -0.3426680656782677, 0.6391701472370678, 0.2815721171774802, -4.21200368498e-05, 0.2156278521945312, 0.1142510342639968, 0.1570396270143551, -0.0060521439056532, 0.0978652438962893, -0.4151079915447741, 0.756655849399672, 0.0234149375813725, -0.1656415891147883, -0.3019637443689696, 0.4603017136678535, 0.0518636890943311, 0.3512218965702652, 0.0215325095657596, -0.1422757937001311, 0.2226459381711183, -0.489903098030179, 0.5080038224885677, 0.4586241551040242, 2.9366382426943733]|1553.8797607421875000|      1.00000000|[10485, 1658, 0, 829]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     137|[-0.9711008745345802, 0.7552406398559981, 1.0056514807304389, 0.4532738711191989, 0.1202459217475504, -0.5940860947092365, 0.4363941062729948, 0.7602854241298673, 0.6805335450491486, 0.8222474174862631, 0.599343607205852, 0.2160817566217058, 0.3415347336893881, 0.1274045890932973, 0.0155097249894233, -0.1722803331679458, 0.2316728631825971, -0.3332768738399585, 0.0444852228622019, 0.2413123437575331, 0.007127286853647, -0.3674690908597319, 0.2790666932340574, 0.0601190482147709, -0.1098491440377682, -0.2094002236156453, 0.0515395023331721, 0.6042439023532908, 0.606297720927398, 0.0430407982765224, 0.2897276175101907, -0.0580544414896231, 0.3912850011669513, -0.0339960988318493, 0.4174303620594958, 0.4413005496760206, 0.4195552476592312, 0.004091780406676, 0.1563620148297966, -0.3120271952953709, -0.0833105939594162, -0.4345539022712857, 0.5317504851103741, 0.3152235429282664, 0.3770125915355397, 0.1901306745441337, -0.2829532186096066, 0.5549277137336229, 0.3485806024299876, -0.5401813983334223, 0.4131092345660431, -0.1864415352732551, -0.0314741871873558, 0.4793816038380112, 0.693856915709413, 0.1674347125182127, -0.7489190252583949, 0.8772582448362164, 0.4597635974051111, 0.1450983995194279, -0.1188712059464551, 0.3298338328396484, -0.1422677134956518, -0.3781908940370743, 0.2924782881578237, 0.2019392595348312, 0.0971260961105684, -0.2814906799720062, 0.4675759822180798, 0.2368989595236685, -0.2875985951106995, -0.1876676365090142, -0.1324990335974002, 0.6801251288232145, 0.2242660415727385, -0.0265299086488093, -0.216593826066642, 0.740674972292667, 0.2108260306396422, 0.0597060937013532, 0.354801449291928, 0.1112011383981541, 0.2288996051537556, -0.1982269212942259, 0.00749752436523, -0.363456159828475, 0.5993481202746491, 0.0713110023992779, -0.0960787218309672, -0.1968436666397444, 0.5097915284559567, 0.0758507997985146, 0.3568902791962921, 0.0402160027031192, -0.1987423880385482, 0.2136168850195108, -0.546885995252221, 0.5823839371631359, 0.4435979973821471, 2.917804786133404]|1527.9061279296875000|      2.00000000|[10499, 1660, 0, 830]                                                      | | GPS sucess | actual_k=2
     138|[-0.9711008745345802, 0.7552406398559981, 1.0056514807304389, 0.4532738711191989, 0.1202459217475504, -0.5940860947092365, 0.4363941062729948, 0.7602854241298673, 0.6805335450491486, 0.8222474174862631, 0.599343607205852, 0.2160817566217058, 0.3415347336893881, 0.1274045890932973, 0.0155097249894233, -0.1722803331679458, 0.2316728631825971, -0.3332768738399585, 0.0444852228622019, 0.2413123437575331, 0.007127286853647, -0.3674690908597319, 0.2790666932340574, 0.0601190482147709, -0.1098491440377682, -0.2094002236156453, 0.0515395023331721, 0.6042439023532908, 0.606297720927398, 0.0430407982765224, 0.2897276175101907, -0.0580544414896231, 0.3912850011669513, -0.0339960988318493, 0.4174303620594958, 0.4413005496760206, 0.4195552476592312, 0.004091780406676, 0.1563620148297966, -0.3120271952953709, -0.0833105939594162, -0.4345539022712857, 0.5317504851103741, 0.3152235429282664, 0.3770125915355397, 0.1901306745441337, -0.2829532186096066, 0.5549277137336229, 0.3485806024299876, -0.5401813983334223, 0.4131092345660431, -0.1864415352732551, -0.0314741871873558, 0.4793816038380112, 0.693856915709413, 0.1674347125182127, -0.7489190252583949, 0.8772582448362164, 0.4597635974051111, 0.1450983995194279, -0.1188712059464551, 0.3298338328396484, -0.1422677134956518, -0.3781908940370743, 0.2924782881578237, 0.2019392595348312, 0.0971260961105684, -0.2814906799720062, 0.4675759822180798, 0.2368989595236685, -0.2875985951106995, -0.1876676365090142, -0.1324990335974002, 0.6801251288232145, 0.2242660415727385, -0.0265299086488093, -0.216593826066642, 0.740674972292667, 0.2108260306396422, 0.0597060937013532, 0.354801449291928, 0.1112011383981541, 0.2288996051537556, -0.1982269212942259, 0.00749752436523, -0.363456159828475, 0.5993481202746491, 0.0713110023992779, -0.0960787218309672, -0.1968436666397444, 0.5097915284559567, 0.0758507997985146, 0.3568902791962921, 0.0402160027031192, -0.1987423880385482, 0.2136168850195108, -0.546885995252221, 0.5823839371631359, 0.4435979973821471, 2.917804786133404]|1527.9061279296875000|      1.00000000|[10622, 1680, 0, 840]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
