k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2077818959951401, -0.2280727624893188, -0.6831964254379272, 1.1193808317184448, 0.4104052782058716, -0.2293266803026199, 0.4232242405414581, -0.2564863860607147, 0.1008266508579254, 0.6766346096992493, -0.2936887145042419, -0.4297186732292175, -0.1837056279182434, -0.2516169250011444, 0.1269862651824951, 0.1639561355113983, 0.3105273246765137, -0.5653440356254578, 0.1082101613283157, -0.0887445732951164, 0.5461261868476868, 0.3259660303592682]| 13.3010110855102539|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     104|[-177.73842757102102, -21.618534467648715, -22.30798235349357, 147.69150309846736, 3.1678578653372824, -17.125760024413466, -31.100058242678642, 68.1874075923115, 22.60250587761402, 5.29423551261425, 67.09123760071816, -2.7496539279818535, 59.18458395451307, 35.77988009899855, 149.56363515742123, 47.48764179646969, -19.689673475921154, 29.741635657846928, -31.45833458704874, 14.372540064156055, -17.668196067214012, 3.6161114908754826]| 11.7216186523437500|      4.00000000|[6657, 0, 0, 104]                                                          | | GPS sucess | actual_k=0
     105|[-177.73842757102102, -21.618534467648715, -22.30798235349357, 147.69150309846736, 3.1678578653372824, -17.125760024413466, -31.100058242678642, 68.1874075923115, 22.60250587761402, 5.29423551261425, 67.09123760071816, -2.7496539279818535, 59.18458395451307, 35.77988009899855, 149.56363515742123, 47.48764179646969, -19.689673475921154, 29.741635657846928, -31.45833458704874, 14.372540064156055, -17.668196067214012, 3.6161114908754826]| 11.7216186523437500|      2.00000000|[6721, 0, 0, 105]                                                          |  | used linear model with 65 points | actual_k=0
     106|[-177.73842757102102, -21.618534467648715, -22.30798235349357, 147.69150309846736, 3.1678578653372824, -17.125760024413466, -31.100058242678642, 68.1874075923115, 22.60250587761402, 5.29423551261425, 67.09123760071816, -2.7496539279818535, 59.18458395451307, 35.77988009899855, 149.56363515742123, 47.48764179646969, -19.689673475921154, 29.741635657846928, -31.45833458704874, 14.372540064156055, -17.668196067214012, 3.6161114908754826]| 11.7216186523437500|      1.00000000|[6785, 0, 0, 106]                                                          |  | used linear model with 65 points | actual_k=0
     107|[-177.80882894154638, -21.75818308396265, -22.29815698042512, 147.80888646678068, 3.288679259363562, -17.10491111688316, -31.013155467808247, 68.3948969785124, 22.510842628777027, 5.367307044565678, 67.15767144766869, -2.75776703748852, 59.03909147530794, 35.862447775900364, 149.56856181286275, 47.630997970700264, -19.723643340170383, 29.768786335363984, -31.54310046089813, 14.402200654149055, -17.555842131376266, 3.3780590929090977]| 11.7211160659790039|      2.00000000|[6849, 0, 0, 107]                                                          | | GPS sucess | actual_k=0
     108|[-177.81431911652908, -21.766418346669525, -22.309137330390513, 147.79516102862544, 5.280586736742407, -17.124126728624105, -31.035116167739034, 68.37019119039178, 22.48339175246656, 5.337111081928015, 67.12473039684119, -2.7934531727805734, 59.00066025182605, 35.82127146422863, 149.52464041300118, 47.58433148264885, -19.77305491641164, 29.71412312425673, -31.598002213519067, 14.34455381333828, -17.616234056651592, 3.3170793056488037]| 11.7209968566894531|      4.00000000|[6913, 0, 0, 108]                                                          | | GPS sucess | actual_k=0
     109|[-178.04305819934234, -21.83332203468308, -21.62007771525532, 147.88607626897283, 4.959936606232077, -17.578362252563238, -30.329393418505788, 68.16965181007981, 22.345270013436675, 5.541125472635031, 67.5471582597238, -2.6351391533389688, 58.91385116055608, 35.807543518953025, 149.66028535552323, 47.23244735598564, -18.45820089057088, 29.882482448592782, -31.979327041190118, 14.648010596632957, -18.03264906257391, 3.142465576529503]| 11.7205390930175781|      8.00000000|[6977, 0, 0, 109]                                                          | | GPS sucess | actual_k=0
     110|[-178.37364141410217, -23.42842017253861, -22.658399329520762, 148.36012205225416, 4.232014822307974, -16.97370394691825, -31.12679442949593, 68.0222490914166, 22.73558289371431, 5.479557145386934, 66.89153822121443, -3.066954360343516, 58.60411326959729, 35.664911466650665, 149.3775052446872, 47.40406250953674, -20.673222739249468, 29.520806619897485, -31.90543409762904, 16.080429777503014, -19.22569038718939, 4.129678413271904]| 11.7193717956542969|     16.00000000|[7041, 0, 0, 110]                                                          | | GPS sucess | actual_k=0
     111|[-178.37364141410217, -23.42842017253861, -22.658399329520762, 148.36012205225416, 4.232014822307974, -16.97370394691825, -31.12679442949593, 68.0222490914166, 22.73558289371431, 5.479557145386934, 66.89153822121443, -3.066954360343516, 58.60411326959729, 35.664911466650665, 149.3775052446872, 47.40406250953674, -20.673222739249468, 29.520806619897485, -31.90543409762904, 16.080429777503014, -19.22569038718939, 4.129678413271904]| 11.7193717956542969|      8.00000000|[7105, 0, 0, 111]                                                          |  | used linear model with 65 points | actual_k=0
     112|[-179.16924999421462, -23.095800743903965, -22.29559834394604, 148.98845597845502, 4.253355712164193, -19.202862348407507, -33.33216676302254, 67.2544860728085, 21.88083196245134, 5.614330995827913, 66.39904152211966, -3.436767057515681, 57.84380929544568, 35.1065665660426, 148.41708195395768, 47.66835296154022, -20.91609336808324, 28.803301701322198, -32.49682119069621, 15.725135758519173, -19.38763829320669, 4.5998518615961075]| 11.7177114486694336|     16.00000000|[7169, 0, 0, 112]                                                          | | GPS sucess | actual_k=0
     113|[-179.16924999421462, -23.095800743903965, -22.29559834394604, 148.98845597845502, 4.253355712164193, -19.202862348407507, -33.33216676302254, 67.2544860728085, 21.88083196245134, 5.614330995827913, 66.39904152211966, -3.436767057515681, 57.84380929544568, 35.1065665660426, 148.41708195395768, 47.66835296154022, -20.91609336808324, 28.803301701322198, -32.49682119069621, 15.725135758519173, -19.38763829320669, 4.5998518615961075]| 11.7177114486694336|      8.00000000|[7233, 0, 0, 113]                                                          |  | used linear model with 65 points | actual_k=0
     114|[-180.94814859097824, -23.152076912578195, -19.210778788663447, 149.7130697045941, 1.811173886526376, -22.350783672183752, -34.9374375063926, 69.44215201213956, 21.01507700048387, -2.7807276360690594, 63.398177493188996, 0.6559315165504813, 57.57298253849149, 35.66201170068234, 147.38314902968705, 43.85849416255951, -15.703575152903795, 33.591064820066094, -29.171292330604047, 9.6648840457201, -18.20149704068899, 7.305618301033974]| 11.7153291702270508|     16.00000000|[7297, 0, 0, 114]                                                          | | GPS sucess | actual_k=0
     115|[-185.10806880658492, -15.308490944560617, -16.765685156919062, 152.06619336945005, 1.9931141291745007, -23.22198935970664, -21.66380068846047, 76.37946175411344, 15.490622406825423, -9.0301225297153, 59.898065913293976, 0.4583597620949149, 57.97967116907239, 36.11190493684262, 153.85053241439164, 46.24990379810333, -14.238542813807726, 26.373965153470635, -13.490434672217816, -5.446084544062614, -11.131326638162136, 7.87207604944706]| 11.7091045379638672|     32.00000000|[7361, 0, 0, 115]                                                          | | GPS sucess | actual_k=0
     116|[-185.10806880658492, -15.308490944560617, -16.765685156919062, 152.06619336945005, 1.9931141291745007, -23.22198935970664, -21.66380068846047, 76.37946175411344, 15.490622406825423, -9.0301225297153, 59.898065913293976, 0.4583597620949149, 57.97967116907239, 36.11190493684262, 153.85053241439164, 46.24990379810333, -14.238542813807726, 26.373965153470635, -13.490434672217816, -5.446084544062614, -11.131326638162136, 7.87207604944706]| 11.7091045379638672|     16.00000000|[7425, 0, 0, 116]                                                          |  | used linear model with 65 points | actual_k=0
     117|[-188.50057349866256, -13.141518307384104, -17.546026901341975, 154.83720114571042, -5.192418440710753, -26.56362458691001, -34.754133673384786, 82.85833739116788, 4.954191094264388, -19.21834446117282, 69.91124759969534, 6.922471567057073, 50.89606397226453, 44.611697035841644, 149.3705295342952, 47.577776074409485, -18.644638795405626, 29.90959776379168, -12.354320909362286, -2.1112504452466965, -23.855143509805202, 11.876135841012001]| 11.7040386199951172|     32.00000000|[7489, 0, 0, 117]                                                          | | GPS sucess | actual_k=0
     118|[-191.71679769223556, -14.930811834987253, -17.69987851474434, 157.34500410896726, -3.853454216849059, -30.703985895961523, -32.24061963148415, 84.78284262493253, 2.8265956696122885, -26.35124660655856, 72.93538914975943, 13.622890039347112, 50.77996251359582, 46.307820874266326, 151.6739300508052, 50.4748729467392, -20.582173485308886, 30.834562787786126, -11.100749756675214, -1.4535621255636215, -16.187230072915554, 7.908886685967445]| 11.6964130401611328|     64.00000000|[7553, 0, 0, 118]                                                          | | GPS sucess | actual_k=0
     119|[-191.71679769223556, -14.930811834987253, -17.69987851474434, 157.34500410896726, -3.853454216849059, -30.703985895961523, -32.24061963148415, 84.78284262493253, 2.8265956696122885, -26.35124660655856, 72.93538914975943, 13.622890039347112, 50.77996251359582, 46.307820874266326, 151.6739300508052, 50.4748729467392, -20.582173485308886, 30.834562787786126, -11.100749756675214, -1.4535621255636215, -16.187230072915554, 7.908886685967445]| 11.6964130401611328|     32.00000000|[7617, 0, 0, 119]                                                          |  | used linear model with 65 points | actual_k=0
     120|[-195.45826087659225, -10.630520773585886, -22.182241738773882, 160.85582306724973, -3.0014000977389514, -27.8687183521688, -38.80817267484963, 81.76500963047147, 2.6183321084827185, -22.862606536597013, 72.05932884273352, 12.803029938600957, 50.19133994355798, 48.8653608141467, 156.76070821471512, 47.46921718120575, -21.468270916491747, 24.9190425965935, -10.090947176795453, 1.825458899140358, -11.630562268197536, 10.423416867852211]| 11.6895875930786133|     64.00000000|[7681, 0, 0, 120]                                                          | | GPS sucess | actual_k=0
     121|[-195.45826087659225, -10.630520773585886, -22.182241738773882, 160.85582306724973, -3.0014000977389514, -27.8687183521688, -38.80817267484963, 81.76500963047147, 2.6183321084827185, -22.862606536597013, 72.05932884273352, 12.803029938600957, 50.19133994355798, 48.8653608141467, 156.76070821471512, 47.46921718120575, -21.468270916491747, 24.9190425965935, -10.090947176795453, 1.825458899140358, -11.630562268197536, 10.423416867852211]| 11.6895875930786133|     32.00000000|[7745, 0, 0, 121]                                                          |  | used linear model with 65 points | actual_k=0
     122|[-195.45826087659225, -10.630520773585886, -22.182241738773882, 160.85582306724973, -3.0014000977389514, -27.8687183521688, -38.80817267484963, 81.76500963047147, 2.6183321084827185, -22.862606536597013, 72.05932884273352, 12.803029938600957, 50.19133994355798, 48.8653608141467, 156.76070821471512, 47.46921718120575, -21.468270916491747, 24.9190425965935, -10.090947176795453, 1.825458899140358, -11.630562268197536, 10.423416867852211]| 11.6895875930786133|     16.00000000|[7809, 0, 0, 122]                                                          |  | used linear model with 65 points | actual_k=0
     123|[-201.86461101239547, -12.08224077289924, -23.008648813702166, 166.0329051290173, 12.80928982840851, -23.255466666072607, -25.05886504240334, 78.88430951908231, 11.859366616234183, -22.49736465141177, 66.26620893535437, 19.94033710565418, 48.03468367829919, 36.51908071618527, 160.95192372985184, 52.81481683254242, -19.365580935031176, 32.63493681885302, -10.219563137274235, -4.479784592986107, -10.310922227799892, 12.880793824791908]| 11.6765470504760742|     32.00000000|[7873, 0, 0, 123]                                                          | | GPS sucess | actual_k=0
     124|[-201.86461101239547, -12.08224077289924, -23.008648813702166, 166.0329051290173, 12.80928982840851, -23.255466666072607, -25.05886504240334, 78.88430951908231, 11.859366616234183, -22.49736465141177, 66.26620893535437, 19.94033710565418, 48.03468367829919, 36.51908071618527, 160.95192372985184, 52.81481683254242, -19.365580935031176, 32.63493681885302, -10.219563137274235, -4.479784592986107, -10.310922227799892, 12.880793824791908]| 11.6765470504760742|     16.00000000|[7937, 0, 0, 124]                                                          |  | used linear model with 65 points | actual_k=0
     125|[-201.86461101239547, -12.08224077289924, -23.008648813702166, 166.0329051290173, 12.80928982840851, -23.255466666072607, -25.05886504240334, 78.88430951908231, 11.859366616234183, -22.49736465141177, 66.26620893535437, 19.94033710565418, 48.03468367829919, 36.51908071618527, 160.95192372985184, 52.81481683254242, -19.365580935031176, 32.63493681885302, -10.219563137274235, -4.479784592986107, -10.310922227799892, 12.880793824791908]| 11.6765470504760742|      8.00000000|[8001, 0, 0, 125]                                                          |  | used linear model with 65 points | actual_k=0
     126|[-201.86461101239547, -12.08224077289924, -23.008648813702166, 166.0329051290173, 12.80928982840851, -23.255466666072607, -25.05886504240334, 78.88430951908231, 11.859366616234183, -22.49736465141177, 66.26620893535437, 19.94033710565418, 48.03468367829919, 36.51908071618527, 160.95192372985184, 52.81481683254242, -19.365580935031176, 32.63493681885302, -10.219563137274235, -4.479784592986107, -10.310922227799892, 12.880793824791908]| 11.6765470504760742|      4.00000000|[8065, 0, 0, 126]                                                          |  | used linear model with 65 points | actual_k=0
     127|[-203.0774524039589, -14.313165617641062, -21.853982509113848, 166.9251444612164, 14.775085583794862, -21.304101075977087, -23.112606020644307, 83.1499278433621, 12.296174367889762, -20.170703779906034, 66.63891141471686, 19.082098527811468, 46.081907365471125, 37.48825498204678, 163.25195515342057, 51.75468134880066, -17.412845391780138, 32.24856353737414, -8.870990883093327, -3.2373537868261337, -11.16415437310934, 12.620040133595467]| 11.6726694107055664|      8.00000000|[8129, 0, 0, 127]                                                          | | GPS sucess | actual_k=0
     128|[-203.9423465556465, -14.24157199030742, -23.932267011143267, 168.03325679642148, 15.612029806245118, -21.464570712298155, -23.11583682242781, 83.29606327787042, 13.192345699295402, -20.670451622456312, 65.93243389186682, 19.471930786035955, 45.06435200944543, 36.32572646718472, 163.8219730872661, 51.57323633134365, -17.71659203246236, 31.051129946485162, -9.011770467739552, -4.8329202979803085, -10.601032696664333, 12.927464798092842]| 11.6691236495971680|     16.00000000|[8193, 0, 0, 128]                                                          | | GPS sucess | actual_k=0
     129|[-206.08496092027053, -16.41581138735637, -23.14309531543404, 169.7269581828732, 16.611722484696656, -22.789194893091917, -22.273802780546248, 81.70019111409783, 13.980726262554526, -22.93706200644374, 66.46903746185126, 19.43473672773689, 47.590868685394526, 39.1015634117648, 166.41320419497788, 54.29661546647549, -15.982967097312212, 29.508141169324517, -7.993576269131154, -3.470765456557274, -10.476236827671528, 14.545603349804878]| 11.6629714965820312|     32.00000000|[8257, 0, 0, 129]                                                          | | GPS sucess | actual_k=0
     130|[-206.08496092027053, -16.41581138735637, -23.14309531543404, 169.7269581828732, 16.611722484696656, -22.789194893091917, -22.273802780546248, 81.70019111409783, 13.980726262554526, -22.93706200644374, 66.46903746185126, 19.43473672773689, 47.590868685394526, 39.1015634117648, 166.41320419497788, 54.29661546647549, -15.982967097312212, 29.508141169324517, -7.993576269131154, -3.470765456557274, -10.476236827671528, 14.545603349804878]| 11.6629714965820312|     16.00000000|[8321, 0, 0, 130]                                                          |  | used linear model with 65 points | actual_k=0
     131|[-206.08496092027053, -16.41581138735637, -23.14309531543404, 169.7269581828732, 16.611722484696656, -22.789194893091917, -22.273802780546248, 81.70019111409783, 13.980726262554526, -22.93706200644374, 66.46903746185126, 19.43473672773689, 47.590868685394526, 39.1015634117648, 166.41320419497788, 54.29661546647549, -15.982967097312212, 29.508141169324517, -7.993576269131154, -3.470765456557274, -10.476236827671528, 14.545603349804878]| 11.6629714965820312|      8.00000000|[8385, 0, 0, 131]                                                          |  | used linear model with 65 points | actual_k=0
     132|[-206.83964542811736, -15.436220494564623, -23.162573088891804, 170.31567558390088, 17.396597400773317, -21.783562015742064, -22.048472085036337, 81.06124928966165, 12.583228250965476, -24.382479172199965, 66.00480859336676, 20.5039641847834, 49.119963977485895, 39.20102548133582, 165.74793082661927, 53.246182426810265, -16.015546388924122, 29.635260159149766, -8.08311068592593, -2.245595559477806, -10.6709910556674, 15.63110800087452]| 11.6628732681274414|     16.00000000|[8449, 0, 0, 132]                                                          | | GPS sucess | actual_k=0
     133|[-206.7472497425042, -15.502102596219629, -23.250415888614953, 170.205872078659, 33.33185721980408, -21.937286909669638, -22.224157684482634, 80.86360298469663, 12.363621240481734, -24.624046873301268, 65.74128018674674, 20.218475102446973, 48.81251418963075, 38.87161498796195, 165.39655962772667, 52.87285052239895, -16.41083899885416, 29.218006843701005, -8.522324706893414, -2.706770285964012, -11.147238813340664, 15.126011863350868]| 11.6621322631835938|     32.00000000|[8513, 0, 0, 133]                                                          | | GPS sucess | actual_k=0
     134|[-206.7472497425042, -15.502102596219629, -23.250415888614953, 170.205872078659, 33.33185721980408, -21.937286909669638, -22.224157684482634, 80.86360298469663, 12.363621240481734, -24.624046873301268, 65.74128018674674, 20.218475102446973, 48.81251418963075, 38.87161498796195, 165.39655962772667, 52.87285052239895, -16.41083899885416, 29.218006843701005, -8.522324706893414, -2.706770285964012, -11.147238813340664, 15.126011863350868]| 11.6621322631835938|     16.00000000|[8577, 0, 0, 134]                                                          |  | used linear model with 65 points | actual_k=0
     135|[-206.7472497425042, -15.502102596219629, -23.250415888614953, 170.205872078659, 33.33185721980408, -21.937286909669638, -22.224157684482634, 80.86360298469663, 12.363621240481734, -24.624046873301268, 65.74128018674674, 20.218475102446973, 48.81251418963075, 38.87161498796195, 165.39655962772667, 52.87285052239895, -16.41083899885416, 29.218006843701005, -8.522324706893414, -2.706770285964012, -11.147238813340664, 15.126011863350868]| 11.6621322631835938|      8.00000000|[8641, 0, 0, 135]                                                          |  | used linear model with 65 points | actual_k=0
     136|[-211.12681641196832, -22.299843532498926, -25.672313776798546, 174.37345029902644, 33.48373258160427, -22.1966217122972, -20.991496437229216, 80.73456354811788, 14.710198884829879, -24.18478799983859, 60.69931088743033, 25.03265595342964, 54.24242961779237, 43.790805394761264, 167.95252981968224, 55.106095656752586, -11.348777689039707, 32.40599154867232, -8.132520284038037, -2.407667949795723, -14.174394689500332, 14.098077669739723]| 11.6543207168579102|     16.00000000|[8705, 0, 0, 136]                                                          | | GPS sucess | actual_k=0
     137|[-220.0090519390069, -27.40138886636123, -36.78308590967208, 183.72564794612117, 28.321250319946557, -31.37318306788802, -17.585877531208098, 83.2056850977242, 12.671575551852584, -30.34428383037448, 64.28139482793631, 21.47704195883125, 61.08008849993348, 30.085007245652378, 178.23144427128136, 50.05471883714199, -11.102472297847271, 37.86997031606734, -7.28670224128291, -2.2528614699840546, -3.455546461045742, 14.940218701958656]| 11.6279954910278320|     32.00000000|[8769, 0, 0, 137]                                                          | | GPS sucess | actual_k=0
     138|[-220.0090519390069, -27.40138886636123, -36.78308590967208, 183.72564794612117, 28.321250319946557, -31.37318306788802, -17.585877531208098, 83.2056850977242, 12.671575551852584, -30.34428383037448, 64.28139482793631, 21.47704195883125, 61.08008849993348, 30.085007245652378, 178.23144427128136, 50.05471883714199, -11.102472297847271, 37.86997031606734, -7.28670224128291, -2.2528614699840546, -3.455546461045742, 14.940218701958656]| 11.6279954910278320|     16.00000000|[8833, 0, 0, 138]                                                          |  | used linear model with 65 points | actual_k=0
     139|[-221.7459970912896, -27.70049805706367, -37.78954812604934, 185.36573841166683, 28.093971580732614, -31.377108132466674, -16.025787108577788, 82.85113005712628, 15.187691217288375, -31.252052318304777, 64.7446455245954, 22.36127960588783, 65.4724587239325, 26.081165368668735, 180.3509472925216, 48.34822331368923, -11.65519654005766, 37.169170731678605, -7.9158910172991455, -3.2810939252376556, -4.013464413583279, 16.007433906197548]| 11.6254796981811523|     32.00000000|[8897, 0, 0, 139]                                                          | | GPS sucess | actual_k=0
     140|[-221.7459970912896, -27.70049805706367, -37.78954812604934, 185.36573841166683, 28.093971580732614, -31.377108132466674, -16.025787108577788, 82.85113005712628, 15.187691217288375, -31.252052318304777, 64.7446455245954, 22.36127960588783, 65.4724587239325, 26.081165368668735, 180.3509472925216, 48.34822331368923, -11.65519654005766, 37.169170731678605, -7.9158910172991455, -3.2810939252376556, -4.013464413583279, 16.007433906197548]| 11.6254796981811523|     16.00000000|[8961, 0, 0, 140]                                                          |  | used linear model with 65 points | actual_k=0
     141|[-222.4085462889634, -35.6819886690937, -34.679239955730736, 185.9268199999351, 20.684666961897165, -27.764561450108886, -21.018979304470122, 84.65722732618451, 15.317562436684966, -35.36724568530917, 72.49232475814642, 18.21738779451698, 53.39911353960633, 28.432268197648227, 174.94694319553673, 54.589332684874535, -12.085656963288784, 39.48146306909621, -18.03952344832942, 8.131530433893204, -17.445753537118435, 27.027113929390907]| 11.6210384368896484|     32.00000000|[9025, 0, 0, 141]                                                          | | GPS sucess | actual_k=0
     142|[-222.4085462889634, -35.6819886690937, -34.679239955730736, 185.9268199999351, 20.684666961897165, -27.764561450108886, -21.018979304470122, 84.65722732618451, 15.317562436684966, -35.36724568530917, 72.49232475814642, 18.21738779451698, 53.39911353960633, 28.432268197648227, 174.94694319553673, 54.589332684874535, -12.085656963288784, 39.48146306909621, -18.03952344832942, 8.131530433893204, -17.445753537118435, 27.027113929390907]| 11.6210384368896484|     16.00000000|[9089, 0, 0, 142]                                                          |  | used linear model with 65 points | actual_k=0
     143|[-224.1163990101777, -35.589465556200594, -32.05756064970046, 186.5897987682838, 19.254236907232553, -28.39634576998651, -21.309958868660033, 81.20396690443158, 18.047559594735503, -36.6145632378757, 73.50676267204108, 17.31690031196922, 51.57021952047944, 27.122637446038425, 174.2255012113601, 54.442974373698235, -11.666697852313519, 42.38811122812331, -21.01690253196284, 8.868590742349625, -17.325641378760338, 29.22024942934513]| 11.6161508560180664|     32.00000000|[9153, 0, 0, 143]                                                          | | GPS sucess | actual_k=0
     144|[-224.1163990101777, -35.589465556200594, -32.05756064970046, 186.5897987682838, 19.254236907232553, -28.39634576998651, -21.309958868660033, 81.20396690443158, 18.047559594735503, -36.6145632378757, 73.50676267204108, 17.31690031196922, 51.57021952047944, 27.122637446038425, 174.2255012113601, 54.442974373698235, -11.666697852313519, 42.38811122812331, -21.01690253196284, 8.868590742349625, -17.325641378760338, 29.22024942934513]| 11.6161508560180664|     16.00000000|[9217, 0, 0, 144]                                                          |  | used linear model with 65 points | actual_k=0
     145|[-224.1163990101777, -35.589465556200594, -32.05756064970046, 186.5897987682838, 19.254236907232553, -28.39634576998651, -21.309958868660033, 81.20396690443158, 18.047559594735503, -36.6145632378757, 73.50676267204108, 17.31690031196922, 51.57021952047944, 27.122637446038425, 174.2255012113601, 54.442974373698235, -11.666697852313519, 42.38811122812331, -21.01690253196284, 8.868590742349625, -17.325641378760338, 29.22024942934513]| 11.6161508560180664|      8.00000000|[9281, 0, 0, 145]                                                          |  | used linear model with 65 points | actual_k=0
     146|[-224.68387987231836, -35.34159399336204, -32.90146228391677, 187.18379767728038, 17.294577688444406, -28.664036517962813, -21.280672040767968, 80.24860547855496, 17.43059412203729, -36.99303660914302, 73.13132955488982, 16.555387078784406, 51.92431489005685, 28.048243100754917, 174.10007523186505, 54.17452700436115, -12.995235078036785, 42.570994386449456, -18.99108823714778, 8.346825629472733, -17.525950357317924, 30.31414844095707]| 11.6142053604125977|     16.00000000|[9345, 0, 0, 146]                                                          | | GPS sucess | actual_k=0
     147|[-225.31727119302377, -40.87731338804588, -23.650198665447533, 186.45811041188426, 18.376191944349557, -38.031759982928634, -18.740413633175194, 81.46099649742246, 8.268837606534362, -25.231759410351515, 71.16265775618376, 27.721335946582258, 47.226893339306116, 32.49724918138236, 163.88236664421856, 47.123997047543526, -19.988656632602215, 41.67417443729937, -12.41538556991145, 9.230053514242172, -23.146497175097466, 18.571832194924355]| 11.6076154708862305|     32.00000000|[9409, 0, 0, 147]                                                          | | GPS sucess | actual_k=0
     148|[-246.83554740762338, -39.12910450762138, -31.19967481214553, 204.70925863576122, 11.224792808759958, -52.16885638795793, -19.89428683836013, 112.68304811790586, -6.036696756258607, -30.954367499798536, 66.81493236479582, 33.736887513659894, 39.26340952888131, 21.162169034592807, 177.79348896630108, 32.94597561657429, -10.401126496493816, 42.68190539814532, 4.731793079990894, -12.571832090616226, -24.78227762877941, 34.96627761423588]| 11.5678300857543945|     64.00000000|[9473, 0, 0, 148]                                                          | | GPS sucess | actual_k=0
     149|[-246.83554740762338, -39.12910450762138, -31.19967481214553, 204.70925863576122, 11.224792808759958, -52.16885638795793, -19.89428683836013, 112.68304811790586, -6.036696756258607, -30.954367499798536, 66.81493236479582, 33.736887513659894, 39.26340952888131, 21.162169034592807, 177.79348896630108, 32.94597561657429, -10.401126496493816, 42.68190539814532, 4.731793079990894, -12.571832090616226, -24.78227762877941, 34.96627761423588]| 11.5678300857543945|     32.00000000|[9537, 0, 0, 149]                                                          |  | used linear model with 65 points | actual_k=0
     150|[-247.4993747076951, -35.51255811518058, -32.911271897144616, 205.2390257914085, 13.898563951719552, -53.53454804979265, -25.27443763334304, 116.77392326667905, -4.402034247294068, -27.34441576525569, 71.05000783858122, 34.191301732324064, 39.89132485166192, 21.77764957677573, 181.60490869171917, 30.23202545940876, -14.583030812442303, 35.996924528852105, 7.69964185776189, -5.253213793039322, -26.620819494128227, 34.599306508898735]| 11.5660800933837891|     64.00000000|[9601, 0, 0, 150]                                                          | | GPS sucess | actual_k=0
     151|[-247.4993747076951, -35.51255811518058, -32.911271897144616, 205.2390257914085, 13.898563951719552, -53.53454804979265, -25.27443763334304, 116.77392326667905, -4.402034247294068, -27.34441576525569, 71.05000783858122, 34.191301732324064, 39.89132485166192, 21.77764957677573, 181.60490869171917, 30.23202545940876, -14.583030812442303, 35.996924528852105, 7.69964185776189, -5.253213793039322, -26.620819494128227, 34.599306508898735]| 11.5660800933837891|     32.00000000|[9665, 0, 0, 151]                                                          |  | used linear model with 65 points | actual_k=0
     152|[-247.4993747076951, -35.51255811518058, -32.911271897144616, 205.2390257914085, 13.898563951719552, -53.53454804979265, -25.27443763334304, 116.77392326667905, -4.402034247294068, -27.34441576525569, 71.05000783858122, 34.191301732324064, 39.89132485166192, 21.77764957677573, 181.60490869171917, 30.23202545940876, -14.583030812442303, 35.996924528852105, 7.69964185776189, -5.253213793039322, -26.620819494128227, 34.599306508898735]| 11.5660800933837891|     16.00000000|[9729, 0, 0, 152]                                                          |  | used linear model with 65 points | actual_k=0
     153|[-252.91064580297098, -37.41887487238273, -34.77819356042892, 209.77402420830913, 13.975192048121244, -53.082157051190734, -34.46378299314529, 111.09888016059995, -11.825933897867799, -17.97134790942073, 61.872264880512375, 38.12124958541244, 37.13548383489251, 22.70824962388724, 181.7002393398434, 50.6264022141695, -13.424901716411114, 44.936576971784234, 0.6381103140302002, -5.351842477917671, -33.77163212001324, 35.52641175687313]| 11.5528507232666016|     32.00000000|[9793, 0, 0, 153]                                                          | | GPS sucess | actual_k=0
     154|[-257.252695878502, -38.237231922801584, -31.244229403324425, 212.6885387499351, 15.532242872286588, -52.279447292909026, -30.28444739896804, 115.67351566627622, -14.459877455607057, -23.607096772640944, 63.51896657404723, 39.79763916041702, 40.972136829048395, 21.502021606080234, 176.6790115032345, 56.420386627316475, -10.416764251887798, 45.42849440313876, -0.48379274783656, -0.3864408284425735, -37.625965997576714, 33.33758734166622]| 11.5414361953735352|     64.00000000|[9857, 0, 0, 154]                                                          | | GPS sucess | actual_k=0
     155|[-257.252695878502, -38.237231922801584, -31.244229403324425, 212.6885387499351, 15.532242872286588, -52.279447292909026, -30.28444739896804, 115.67351566627622, -14.459877455607057, -23.607096772640944, 63.51896657404723, 39.79763916041702, 40.972136829048395, 21.502021606080234, 176.6790115032345, 56.420386627316475, -10.416764251887798, 45.42849440313876, -0.48379274783656, -0.3864408284425735, -37.625965997576714, 33.33758734166622]| 11.5414361953735352|     32.00000000|[9921, 0, 0, 155]                                                          |  | used linear model with 65 points | actual_k=0
