k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646135926247, 0.2747186124324799, -0.1371344774961472, 0.4579889476299286, 0.2082384824752808, -0.3116141855716705, -0.1069749742746353, -0.1159370169043541, 0.1397458463907242, 0.0341021008789539, -0.1914674788713455, -0.0652851238846779, -0.0144762769341469, 0.3372019827365875, 0.0044242618605494, 0.0833753123879433, 0.1970299333333969, 0.3441072106361389, 0.0740230232477188, 0.0973721370100975, -0.072860524058342, -0.4003027379512787]| 14.1187686920166016|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
     104|[-172.28877152875066, -94.26275312155485, 6.646658696234226, 143.17312356084585, 27.967785395681858, -18.48404971137643, 81.05361325480044, -39.16984621435404, -5.073561318218708, 10.456904254853725, -15.925906052812934, 0.8534293859265745, -41.73030956054572, -82.4031959654094, 23.296888647135347, -70.62851134315133, -28.18912839051336, 22.12616544868797, 45.75038753589615, -55.23304445296526, 6.900334244593978, 17.294691931456327]| 11.6875686645507812|     64.00000000|[4993, 1664, 0, 104]                                                       | | GPS sucess | actual_k=16
     105|[-172.28877152875066, -94.26275312155485, 6.646658696234226, 143.17312356084585, 27.967785395681858, -18.48404971137643, 81.05361325480044, -39.16984621435404, -5.073561318218708, 10.456904254853725, -15.925906052812934, 0.8534293859265745, -41.73030956054572, -82.4031959654094, 23.296888647135347, -70.62851134315133, -28.18912839051336, 22.12616544868797, 45.75038753589615, -55.23304445296526, 6.900334244593978, 17.294691931456327]| 11.6875686645507812|     32.00000000|[5041, 1680, 0, 105]                                                       |  | used linear model with 65 points | actual_k=16
     106|[-172.28877152875066, -94.26275312155485, 6.646658696234226, 143.17312356084585, 27.967785395681858, -18.48404971137643, 81.05361325480044, -39.16984621435404, -5.073561318218708, 10.456904254853725, -15.925906052812934, 0.8534293859265745, -41.73030956054572, -82.4031959654094, 23.296888647135347, -70.62851134315133, -28.18912839051336, 22.12616544868797, 45.75038753589615, -55.23304445296526, 6.900334244593978, 17.294691931456327]| 11.6875686645507812|     16.00000000|[5089, 1696, 0, 106]                                                       |  | used linear model with 65 points | actual_k=16
     107|[-172.28877152875066, -94.26275312155485, 6.646658696234226, 143.17312356084585, 27.967785395681858, -18.48404971137643, 81.05361325480044, -39.16984621435404, -5.073561318218708, 10.456904254853725, -15.925906052812934, 0.8534293859265745, -41.73030956054572, -82.4031959654094, 23.296888647135347, -70.62851134315133, -28.18912839051336, 22.12616544868797, 45.75038753589615, -55.23304445296526, 6.900334244593978, 17.294691931456327]| 11.6875686645507812|      8.00000000|[5137, 1712, 0, 107]                                                       |  | used linear model with 65 points | actual_k=16
     108|[-173.23474045470357, -96.44991933554411, 10.040857829153538, 143.54831662029028, 30.86056975275278, -17.696041021496058, 83.83488948084414, -39.817861177027225, -2.87015188485384, 12.436153136193752, -15.099466254934669, -0.4249711544252932, -41.681105170049705, -82.99609510910523, 23.540048596914858, -70.08883795514703, -30.033254495821893, 20.42949443962425, 44.62007807334885, -54.71933502703905, 10.034349804744124, 17.01472545787692]| 11.6794986724853516|     16.00000000|[5185, 1728, 0, 108]                                                       | | GPS sucess | actual_k=16
     109|[-175.5713541097939, -96.56795728206635, 8.997311033308506, 145.62940611690283, 38.665519036352634, -19.36819628253579, 85.27080793119967, -38.684281803667545, -2.376206763088703, 20.18504162877798, -12.78721540234983, -1.1268992335535586, -41.089565310277976, -76.10117475998413, 24.703159329947084, -72.69276366010308, -33.730665317736566, 25.854731141589582, 42.23745702346787, -54.21038753539324, 9.539111202582717, 14.443838369101286]| 11.6735782623291016|     32.00000000|[5233, 1744, 0, 109]                                                       | | GPS sucess | actual_k=16
     110|[-175.5713541097939, -96.56795728206635, 8.997311033308506, 145.62940611690283, 38.665519036352634, -19.36819628253579, 85.27080793119967, -38.684281803667545, -2.376206763088703, 20.18504162877798, -12.78721540234983, -1.1268992335535586, -41.089565310277976, -76.10117475998413, 24.703159329947084, -72.69276366010308, -33.730665317736566, 25.854731141589582, 42.23745702346787, -54.21038753539324, 9.539111202582717, 14.443838369101286]| 11.6735782623291016|     16.00000000|[5281, 1760, 0, 110]                                                       |  | used linear model with 65 points | actual_k=16
     111|[-175.5713541097939, -96.56795728206635, 8.997311033308506, 145.62940611690283, 38.665519036352634, -19.36819628253579, 85.27080793119967, -38.684281803667545, -2.376206763088703, 20.18504162877798, -12.78721540234983, -1.1268992335535586, -41.089565310277976, -76.10117475998413, 24.703159329947084, -72.69276366010308, -33.730665317736566, 25.854731141589582, 42.23745702346787, -54.21038753539324, 9.539111202582717, 14.443838369101286]| 11.6735782623291016|      8.00000000|[5329, 1776, 0, 111]                                                       |  | used linear model with 65 points | actual_k=16
     112|[-176.96136911585927, -97.64714729785919, 12.62709442526102, 146.16752137988806, 41.7474902048707, -19.38512430153787, 86.2995990011841, -39.97468922287226, -0.9585132673382759, 19.932231299579144, -13.128798922523856, 0.608723649289459, -42.943267020978965, -75.00247864735138, 23.306547162588686, -71.9132441021502, -36.35847698803991, 26.05310349073261, 42.603151933755726, -50.507576532661915, 8.197476094588637, 13.972350340336561]| 11.6694030761718750|     16.00000000|[5377, 1792, 0, 112]                                                       | | GPS sucess | actual_k=16
     113|[-176.96136911585927, -97.64714729785919, 12.62709442526102, 146.16752137988806, 41.7474902048707, -19.38512430153787, 86.2995990011841, -39.97468922287226, -0.9585132673382759, 19.932231299579144, -13.128798922523856, 0.608723649289459, -42.943267020978965, -75.00247864735138, 23.306547162588686, -71.9132441021502, -36.35847698803991, 26.05310349073261, 42.603151933755726, -50.507576532661915, 8.197476094588637, 13.972350340336561]| 11.6694030761718750|      8.00000000|[5425, 1808, 0, 113]                                                       |  | used linear model with 65 points | actual_k=16
     114|[-179.20145734027028, -95.54105627536774, 16.279694475233555, 147.21655621379614, 39.42896703630686, -18.83133921585977, 87.53435702063143, -39.72408751398325, -0.4391164854168892, 21.92735766619444, -10.72733231447637, 0.4043186395429075, -45.35709205607418, -75.98003302824509, 22.904005346354097, -73.54241368547082, -38.86682664509863, 28.328817172907293, 43.518096880521625, -50.170745857059956, 8.806736355647445, 13.352039497345686]| 11.6671895980834961|     16.00000000|[5473, 1824, 0, 114]                                                       | | GPS sucess | actual_k=16
     115|[-178.84388928487897, -97.22275388240814, 20.551439680159092, 146.20660545676947, 43.07180956751108, -19.64316705428064, 86.05847246386111, -35.52931622415781, 5.226544372737408, 19.09456466883421, -14.787818631157279, -4.483118704054505, -39.976963672437705, -81.74369584333908, 20.318067846354097, -71.41336438432336, -38.75387921836227, 27.326367422007024, 43.07324911793694, -53.92264176160097, 6.231184607371688, 18.277706783264875]| 11.6645927429199219|     32.00000000|[5521, 1840, 0, 115]                                                       | | GPS sucess | actual_k=16
     116|[-178.84388928487897, -97.22275388240814, 20.551439680159092, 146.20660545676947, 43.07180956751108, -19.64316705428064, 86.05847246386111, -35.52931622415781, 5.226544372737408, 19.09456466883421, -14.787818631157279, -4.483118704054505, -39.976963672437705, -81.74369584333908, 20.318067846354097, -71.41336438432336, -38.75387921836227, 27.326367422007024, 43.07324911793694, -53.92264176160097, 6.231184607371688, 18.277706783264875]| 11.6645927429199219|     16.00000000|[5569, 1856, 0, 116]                                                       |  | used linear model with 65 points | actual_k=16
     117|[-184.02601151540875, -96.12846267223358, 19.442013062536716, 150.37193825095892, 43.801996268332005, -20.24036285839975, 88.28650696016848, -34.613669253885746, 14.52165126055479, 19.596835426986217, -9.545979222282767, -7.849075487349182, -40.791663799085654, -79.33602057707321, 21.06555020576343, -70.36559173837304, -37.781590967439115, 25.826645656488836, 50.20336796483025, -50.947936065495014, 4.140882378444076, 19.63733236119151]| 11.6544628143310547|     32.00000000|[5617, 1872, 0, 117]                                                       | | GPS sucess | actual_k=16
     118|[-184.02601151540875, -96.12846267223358, 19.442013062536716, 150.37193825095892, 43.801996268332005, -20.24036285839975, 88.28650696016848, -34.613669253885746, 14.52165126055479, 19.596835426986217, -9.545979222282767, -7.849075487349182, -40.791663799085654, -79.33602057707321, 21.06555020576343, -70.36559173837304, -37.781590967439115, 25.826645656488836, 50.20336796483025, -50.947936065495014, 4.140882378444076, 19.63733236119151]| 11.6544628143310547|     16.00000000|[5665, 1888, 0, 118]                                                       |  | used linear model with 65 points | actual_k=16
     119|[-184.02601151540875, -96.12846267223358, 19.442013062536716, 150.37193825095892, 43.801996268332005, -20.24036285839975, 88.28650696016848, -34.613669253885746, 14.52165126055479, 19.596835426986217, -9.545979222282767, -7.849075487349182, -40.791663799085654, -79.33602057707321, 21.06555020576343, -70.36559173837304, -37.781590967439115, 25.826645656488836, 50.20336796483025, -50.947936065495014, 4.140882378444076, 19.63733236119151]| 11.6544628143310547|      8.00000000|[5713, 1904, 0, 119]                                                       |  | used linear model with 65 points | actual_k=16
     120|[-184.02601151540875, -96.12846267223358, 19.442013062536716, 150.37193825095892, 43.801996268332005, -20.24036285839975, 88.28650696016848, -34.613669253885746, 14.52165126055479, 19.596835426986217, -9.545979222282767, -7.849075487349182, -40.791663799085654, -79.33602057707321, 21.06555020576343, -70.36559173837304, -37.781590967439115, 25.826645656488836, 50.20336796483025, -50.947936065495014, 4.140882378444076, 19.63733236119151]| 11.6544628143310547|      4.00000000|[5761, 1920, 0, 120]                                                       |  | used linear model with 65 points | actual_k=16
     121|[-184.02601151540875, -96.12846267223358, 19.442013062536716, 150.37193825095892, 43.801996268332005, -20.24036285839975, 88.28650696016848, -34.613669253885746, 14.52165126055479, 19.596835426986217, -9.545979222282767, -7.849075487349182, -40.791663799085654, -79.33602057707321, 21.06555020576343, -70.36559173837304, -37.781590967439115, 25.826645656488836, 50.20336796483025, -50.947936065495014, 4.140882378444076, 19.63733236119151]| 11.6544628143310547|      2.00000000|[5809, 1936, 0, 121]                                                       |  | used linear model with 65 points | actual_k=16
     122|[-184.69868164137006, -97.1881263256073, 19.98316214233637, 150.84252109378576, 44.326101161539555, -20.419150119647384, 88.91611731983721, -34.63705847039819, 14.568488132208586, 19.81278672069311, -9.408375417813659, -7.750411665532738, -40.98529234866146, -78.88765599143517, 20.63750228052959, -70.21344101801515, -38.15763911511749, 26.060893087647855, 50.84452320775017, -51.16900863498449, 3.9787405636161566, 19.59481044113636]| 11.6532573699951172|      4.00000000|[5857, 1952, 0, 122]                                                       | | GPS sucess | actual_k=16
     123|[-184.69868164137006, -97.1881263256073, 19.98316214233637, 150.84252109378576, 44.326101161539555, -20.419150119647384, 88.91611731983721, -34.63705847039819, 14.568488132208586, 19.81278672069311, -9.408375417813659, -7.750411665532738, -40.98529234866146, -78.88765599143517, 20.63750228052959, -70.21344101801515, -38.15763911511749, 26.060893087647855, 50.84452320775017, -51.16900863498449, 3.9787405636161566, 19.59481044113636]| 11.6532573699951172|      2.00000000|[5905, 1968, 0, 123]                                                       |  | used linear model with 65 points | actual_k=16
     124|[-185.29616426303983, -96.963971555233, 19.444875933229923, 151.46854712814093, 44.02429563552141, -19.569514339789748, 89.17658058740199, -35.32160959020257, 15.000938933342695, 19.975697107613087, -9.750757848843932, -7.561424052808434, -40.827078301110305, -78.48394029152405, 20.8492604768835, -70.34083940461278, -37.993152781389654, 26.69058349635452, 51.07372576138005, -51.41954942792654, 3.6002058293670416, 20.108566537499428]| 11.6508808135986328|      4.00000000|[5953, 1984, 0, 124]                                                       | | GPS sucess | actual_k=16
     125|[-185.37448715046048, -97.08843559026718, 19.95062581449747, 151.42718913033605, 43.79267484694719, -17.499491518363357, 90.3951718006283, -35.5120121575892, 16.541384857147932, 19.834518261253834, -9.74049626570195, -6.759212052915245, -41.221765089430846, -78.3272370876075, 20.011075941380113, -70.71812869980931, -36.916146918199956, 28.502538471482694, 50.18763053556904, -52.0945313796401, 3.278364172205329, 20.217040807008743]| 11.6505708694458008|      8.00000000|[6001, 2000, 0, 125]                                                       | | GPS sucess | actual_k=16
     126|[-185.37448715046048, -97.08843559026718, 19.95062581449747, 151.42718913033605, 43.79267484694719, -17.499491518363357, 90.3951718006283, -35.5120121575892, 16.541384857147932, 19.834518261253834, -9.74049626570195, -6.759212052915245, -41.221765089430846, -78.3272370876075, 20.011075941380113, -70.71812869980931, -36.916146918199956, 28.502538471482694, 50.18763053556904, -52.0945313796401, 3.278364172205329, 20.217040807008743]| 11.6505708694458008|      4.00000000|[6049, 2016, 0, 126]                                                       |  | used linear model with 65 points | actual_k=16
     127|[-185.40824722126126, -97.58521753549576, 20.08049488812685, 151.44384759105742, 44.20346150547266, -16.253483718261123, 90.43987421132624, -36.70905474200845, 15.898820381611586, 21.39703757315874, -9.298701512627304, -7.291123366449028, -40.05736987630371, -78.75045644056809, 21.585604039486498, -70.56630088761449, -36.98487046267837, 28.286589398048818, 50.49664205452427, -53.13001247495413, 3.0718284007161856, 22.203851610422134]| 11.6504297256469727|      8.00000000|[6097, 2032, 0, 127]                                                       | | GPS sucess | actual_k=16
     128|[-186.91377006843686, -94.28577238321304, 18.930494911968708, 152.6570873800665, 45.43450961261988, -17.292969888076186, 90.52462361194193, -36.3151472248137, 16.250707607716322, 21.00965455919504, -11.114070284180343, -8.053034937474877, -37.78639810124878, -76.6763230444194, 21.99856292968616, -69.16013326123357, -35.172147183679044, 29.224828734062612, 50.433190622832626, -51.87360116094351, -1.2856945637613535, 20.012903839349747]| 11.6492748260498047|     16.00000000|[6145, 2048, 0, 128]                                                       | | GPS sucess | actual_k=16
     129|[-186.91377006843686, -94.28577238321304, 18.930494911968708, 152.6570873800665, 45.43450961261988, -17.292969888076186, 90.52462361194193, -36.3151472248137, 16.250707607716322, 21.00965455919504, -11.114070284180343, -8.053034937474877, -37.78639810124878, -76.6763230444194, 21.99856292968616, -69.16013326123357, -35.172147183679044, 29.224828734062612, 50.433190622832626, -51.87360116094351, -1.2856945637613535, 20.012903839349747]| 11.6492748260498047|      8.00000000|[6193, 2064, 0, 129]                                                       |  | used linear model with 65 points | actual_k=16
     130|[-186.91377006843686, -94.28577238321304, 18.930494911968708, 152.6570873800665, 45.43450961261988, -17.292969888076186, 90.52462361194193, -36.3151472248137, 16.250707607716322, 21.00965455919504, -11.114070284180343, -8.053034937474877, -37.78639810124878, -76.6763230444194, 21.99856292968616, -69.16013326123357, -35.172147183679044, 29.224828734062612, 50.433190622832626, -51.87360116094351, -1.2856945637613535, 20.012903839349747]| 11.6492748260498047|      4.00000000|[6241, 2080, 0, 130]                                                       |  | used linear model with 65 points | actual_k=16
     131|[-188.34712218120694, -93.52411484718323, 19.890652425587177, 153.58633207716048, 44.80368725210428, -16.53650618158281, 89.95099763013422, -35.86451131477952, 16.81941632553935, 20.679707147181034, -12.25227318983525, -7.459171032998711, -36.97797887364868, -76.85362099421036, 20.93267893558368, -68.25676478818059, -34.76605772878975, 28.513495697639883, 49.76491228630766, -53.105923019349575, -2.5658686999231577, 18.971224814653397]| 11.6470136642456055|      8.00000000|[6289, 2096, 0, 131]                                                       | | GPS sucess | actual_k=16
     132|[-188.34712218120694, -93.52411484718323, 19.890652425587177, 153.58633207716048, 44.80368725210428, -16.53650618158281, 89.95099763013422, -35.86451131477952, 16.81941632553935, 20.679707147181034, -12.25227318983525, -7.459171032998711, -36.97797887364868, -76.85362099421036, 20.93267893558368, -68.25676478818059, -34.76605772878975, 28.513495697639883, 49.76491228630766, -53.105923019349575, -2.5658686999231577, 18.971224814653397]| 11.6470136642456055|      4.00000000|[6337, 2112, 0, 132]                                                       |  | used linear model with 65 points | actual_k=16
     133|[-190.15973876789212, -93.28479094803333, 19.783031180500984, 155.03906189836562, 44.27110127359629, -15.209339028224349, 89.19857166148722, -34.819216553121805, 15.555741589516401, 19.732243575155735, -11.859484571032226, -8.560948228929192, -37.90468989650253, -76.96010190558445, 20.745671731885523, -67.17765452340245, -34.82918147649616, 28.363572030328214, 50.49626103928313, -53.50379764288664, -2.9781428817659616, 18.874326430261135]| 11.6443405151367188|      8.00000000|[6385, 2128, 0, 133]                                                       | | GPS sucess | actual_k=16
     134|[-190.15973876789212, -93.28479094803333, 19.783031180500984, 155.03906189836562, 44.27110127359629, -15.209339028224349, 89.19857166148722, -34.819216553121805, 15.555741589516401, 19.732243575155735, -11.859484571032226, -8.560948228929192, -37.90468989650253, -76.96010190558445, 20.745671731885523, -67.17765452340245, -34.82918147649616, 28.363572030328214, 50.49626103928313, -53.50379764288664, -2.9781428817659616, 18.874326430261135]| 11.6443405151367188|      4.00000000|[6433, 2144, 0, 134]                                                       |  | used linear model with 65 points | actual_k=16
     135|[-189.78767981007695, -93.57035346329212, 19.895973093807697, 154.7199256066233, 44.517377622425556, -15.988334184512496, 88.43274764157832, -35.40812969580293, 14.385425250977278, 20.56487200409174, -13.574970501475036, -8.493703170213848, -36.81010221282486, -76.43051797461521, 19.60504720872268, -66.15841986611485, -33.96179889049381, 28.364561114809476, 51.3455227999948, -53.9594614431262, -2.636169755831361, 20.72842749208212]| 11.6439609527587891|      8.00000000|[6481, 2160, 0, 135]                                                       | | GPS sucess | actual_k=16
     136|[-190.183801908046, -93.53436188399792, 21.551270969212055, 154.6216525081545, 42.827813513576984, -18.22430253587663, 86.7246327791363, -36.84905541315675, 12.377241056412458, 19.642096795141697, -16.15042473655194, -9.633683486375958, -36.905151735641994, -77.48714298319828, 17.734719259198755, -64.09347583726048, -32.49078176822513, 30.95223859359976, 51.31968451058492, -50.07686948031187, -3.557883406057954, 19.40371795743704]| 11.6435747146606445|     16.00000000|[6529, 2176, 0, 136]                                                       | | GPS sucess | actual_k=16
     137|[-192.52828075364232, -95.75316695868969, 28.997024543583393, 155.30939646996558, 43.82202333956957, -16.696484809741378, 86.12822828628123, -38.002652291208506, 16.697528284043074, 22.234392918646336, -23.593727367930114, -7.935569568071514, -37.56585628876928, -83.88238615107548, 17.29361201589927, -64.85662235692143, -30.35318277683109, 36.07624867965933, 50.23385549103841, -51.569549672305584, -4.606587314978242, 14.551574669778347]| 11.6363554000854492|     32.00000000|[6577, 2192, 0, 137]                                                       | | GPS sucess | actual_k=16
     138|[-197.05803682282567, -87.36369685828686, 27.734395392239094, 158.53589173592627, 60.02103800326586, -19.72448111139238, 97.51429567672312, -30.88434088602662, 9.661816041916609, 23.407770670950413, -17.48390509467572, -9.381811066064984, -37.84080154786352, -74.13579839777958, 18.413838756736368, -57.19111265614629, -22.98909233417362, 31.6215234141564, 44.85139871155843, -54.568726651370525, -11.919199848547578, 6.915924988687038]| 11.6313076019287109|     64.00000000|[6625, 2208, 0, 138]                                                       | | GPS sucess | actual_k=16
     139|[-197.05803682282567, -87.36369685828686, 27.734395392239094, 158.53589173592627, 60.02103800326586, -19.72448111139238, 97.51429567672312, -30.88434088602662, 9.661816041916609, 23.407770670950413, -17.48390509467572, -9.381811066064984, -37.84080154786352, -74.13579839777958, 18.413838756736368, -57.19111265614629, -22.98909233417362, 31.6215234141564, 44.85139871155843, -54.568726651370525, -11.919199848547578, 6.915924988687038]| 11.6313076019287109|     32.00000000|[6673, 2224, 0, 139]                                                       |  | used linear model with 65 points | actual_k=16
     140|[-202.18213369324803, -91.46164779365063, 33.08273256570101, 161.77860065735877, 65.99421877413988, -13.455359941348433, 97.55899336002767, -38.96793234720826, -2.5663247890770435, 16.72659210115671, -26.34795882087201, -15.84227697411552, -34.345820974209346, -73.1377295882703, 27.957749736960977, -66.65459742024541, -31.33299873676151, 36.9962678294396, 49.35975862061605, -55.59085952490568, 1.1509533878415823, 5.345481000840664]| 11.6247005462646484|     64.00000000|[6721, 2240, 0, 140]                                                       | | GPS sucess | actual_k=16
     141|[-202.18213369324803, -91.46164779365063, 33.08273256570101, 161.77860065735877, 65.99421877413988, -13.455359941348433, 97.55899336002767, -38.96793234720826, -2.5663247890770435, 16.72659210115671, -26.34795882087201, -15.84227697411552, -34.345820974209346, -73.1377295882703, 27.957749736960977, -66.65459742024541, -31.33299873676151, 36.9962678294396, 49.35975862061605, -55.59085952490568, 1.1509533878415823, 5.345481000840664]| 11.6247005462646484|     32.00000000|[6769, 2256, 0, 141]                                                       |  | used linear model with 65 points | actual_k=16
     142|[-211.61300947144628, -95.15238098800182, 38.88483179360628, 168.35125299729407, 76.68761724978685, -19.231965070590377, 87.32353212498128, -32.40072453394532, 9.835230272263288, 9.481994666159153, -24.069873350672424, -14.766597791109234, -28.58493192086462, -79.7998504073621, 29.741015089210123, -69.929922003299, -27.17810247745365, 43.21602443268057, 42.66959357773885, -56.87668823450804, -7.4748677257448435, 13.597048841416836]| 11.6079998016357422|     64.00000000|[6817, 2272, 0, 142]                                                       | | GPS sucess | actual_k=16
     143|[-211.61300947144628, -95.15238098800182, 38.88483179360628, 168.35125299729407, 76.68761724978685, -19.231965070590377, 87.32353212498128, -32.40072453394532, 9.835230272263288, 9.481994666159153, -24.069873350672424, -14.766597791109234, -28.58493192086462, -79.7998504073621, 29.741015089210123, -69.929922003299, -27.17810247745365, 43.21602443268057, 42.66959357773885, -56.87668823450804, -7.4748677257448435, 13.597048841416836]| 11.6079998016357422|     32.00000000|[6865, 2288, 0, 143]                                                       |  | used linear model with 65 points | actual_k=16
     144|[-218.73588993027806, -92.8310168236494, 45.26643741875887, 173.19892212189734, 83.80202383548021, -14.824715143069625, 73.93725874088705, -23.36617958918214, 3.342484872788191, 14.262537516653538, -30.77761413436383, -20.3523588613607, -23.333102296688594, -94.21764654231083, 25.189796102698892, -66.39904441311955, -27.343476383946836, 37.778459105989896, 36.87594914948568, -65.17181419581175, -11.14198842085898, 17.785175405442715]| 11.6043796539306641|     64.00000000|[6913, 2304, 0, 144]                                                       | | GPS sucess | actual_k=16
     145|[-218.73588993027806, -92.8310168236494, 45.26643741875887, 173.19892212189734, 83.80202383548021, -14.824715143069625, 73.93725874088705, -23.36617958918214, 3.342484872788191, 14.262537516653538, -30.77761413436383, -20.3523588613607, -23.333102296688594, -94.21764654231083, 25.189796102698892, -66.39904441311955, -27.343476383946836, 37.778459105989896, 36.87594914948568, -65.17181419581175, -11.14198842085898, 17.785175405442715]| 11.6043796539306641|     32.00000000|[6961, 2320, 0, 145]                                                       |  | used linear model with 65 points | actual_k=16
     146|[-225.62371208146214, -102.47799234092236, 52.19566810876131, 177.73472257889807, 76.21737761050463, -17.538404470309615, 69.20678426884115, -16.12640917673707, 12.001355569809675, 23.013498820364475, -26.46293260436505, -3.004193349275738, -27.869496892788447, -90.10599178385746, 22.523428810294718, -56.72730102017522, -21.689375489018857, 37.796457212767564, 41.01415515458211, -67.03897237032652, -9.156126404181123, 14.713998638093472]| 11.5569925308227539|     64.00000000|[7009, 2336, 0, 146]                                                       | | GPS sucess | actual_k=16
     147|[-227.66964103654027, -112.0714714974165, 64.04690159112215, 177.84602897800505, 81.0413765385747, -20.95075440965593, 52.163887998089194, -24.645455960184336, 39.06972448155284, 27.566505946218967, -17.91872789245099, -18.31441311398521, -47.387656759121455, -86.00458759379399, 40.58931435411796, -74.39044227078557, -28.71974381711334, 40.33165208657738, 40.03997594630346, -82.08173131197691, -11.891564989462495, 47.483213268220425]| 11.5471239089965820|    128.00000000|[7057, 2352, 0, 147]                                                       | | GPS sucess | actual_k=16
     148|[-227.66964103654027, -112.0714714974165, 64.04690159112215, 177.84602897800505, 81.0413765385747, -20.95075440965593, 52.163887998089194, -24.645455960184336, 39.06972448155284, 27.566505946218967, -17.91872789245099, -18.31441311398521, -47.387656759121455, -86.00458759379399, 40.58931435411796, -74.39044227078557, -28.71974381711334, 40.33165208657738, 40.03997594630346, -82.08173131197691, -11.891564989462495, 47.483213268220425]| 11.5471239089965820|     64.00000000|[7105, 2368, 0, 148]                                                       |  | used linear model with 65 points | actual_k=16
     149|[-227.66964103654027, -112.0714714974165, 64.04690159112215, 177.84602897800505, 81.0413765385747, -20.95075440965593, 52.163887998089194, -24.645455960184336, 39.06972448155284, 27.566505946218967, -17.91872789245099, -18.31441311398521, -47.387656759121455, -86.00458759379399, 40.58931435411796, -74.39044227078557, -28.71974381711334, 40.33165208657738, 40.03997594630346, -82.08173131197691, -11.891564989462495, 47.483213268220425]| 11.5471239089965820|     32.00000000|[7153, 2384, 0, 149]                                                       |  | used linear model with 65 points | actual_k=16
     150|[-232.49951412156224, -121.90410070121288, 58.606441862881184, 183.16431110538542, 88.74611944705248, -12.563288932666183, 58.91258384846151, -34.81206763163209, 51.1825327090919, 21.328049696981907, -21.76664616446942, -31.204626126680523, -43.08341176400427, -82.46704644274723, 33.74346436327323, -78.78275384381413, -33.925948708318174, 32.850637358031236, 39.92705337470397, -80.47855591028929, -7.958144331350923, 45.881568394601345]| 11.5363063812255859|     64.00000000|[7201, 2400, 0, 150]                                                       | | GPS sucess | actual_k=16
     151|[-243.20079280808568, -119.26795606315136, 58.468116380274296, 191.70069378055632, 79.66490263491869, -9.76800132356584, 50.18005325458944, -77.10968268290162, 61.42659990116954, 41.621892012655735, -23.244707125239074, -15.592781110201031, -49.5921765078092, -78.34944838595402, 51.21104134386405, -99.64039697125554, -40.267882912419736, 40.901604574522935, 37.050404948648065, -66.74236416071653, -13.853693628683686, 39.01921220868826]| 11.5158090591430664|    128.00000000|[7249, 2416, 0, 151]                                                       | | GPS sucess | actual_k=16
     152|[-243.20079280808568, -119.26795606315136, 58.468116380274296, 191.70069378055632, 79.66490263491869, -9.76800132356584, 50.18005325458944, -77.10968268290162, 61.42659990116954, 41.621892012655735, -23.244707125239074, -15.592781110201031, -49.5921765078092, -78.34944838595402, 51.21104134386405, -99.64039697125554, -40.267882912419736, 40.901604574522935, 37.050404948648065, -66.74236416071653, -13.853693628683686, 39.01921220868826]| 11.5158090591430664|     64.00000000|[7297, 2432, 0, 152]                                                       |  | used linear model with 65 points | actual_k=16
     153|[-247.77628662064672, -133.94665555655956, 41.06542167812586, 198.94213741458952, 74.25017780810595, 10.145303959026933, 53.17453577183187, -81.13875496760011, 71.45854608342052, 35.91080001741648, -41.33623697143048, -18.331048531923443, -62.77164084801916, -62.15565604281437, 43.18485058611259, -64.9933403916657, -39.7882919004187, 35.9590977843618, 39.471059245523065, -78.33115696161985, -39.40525879897177, 47.187094174325466]| 11.5035724639892578|    128.00000000|[7345, 2448, 0, 153]                                                       | | GPS sucess | actual_k=16
     154|[-247.77628662064672, -133.94665555655956, 41.06542167812586, 198.94213741458952, 74.25017780810595, 10.145303959026933, 53.17453577183187, -81.13875496760011, 71.45854608342052, 35.91080001741648, -41.33623697143048, -18.331048531923443, -62.77164084801916, -62.15565604281437, 43.18485058611259, -64.9933403916657, -39.7882919004187, 35.9590977843618, 39.471059245523065, -78.33115696161985, -39.40525879897177, 47.187094174325466]| 11.5035724639892578|     64.00000000|[7393, 2464, 0, 154]                                                       |  | used linear model with 65 points | actual_k=16
     155|[-247.77628662064672, -133.94665555655956, 41.06542167812586, 198.94213741458952, 74.25017780810595, 10.145303959026933, 53.17453577183187, -81.13875496760011, 71.45854608342052, 35.91080001741648, -41.33623697143048, -18.331048531923443, -62.77164084801916, -62.15565604281437, 43.18485058611259, -64.9933403916657, -39.7882919004187, 35.9590977843618, 39.471059245523065, -78.33115696161985, -39.40525879897177, 47.187094174325466]| 11.5035724639892578|     32.00000000|[7441, 2480, 0, 155]                                                       |  | used linear model with 65 points | actual_k=16
