k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|32160.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9667588323354721, -0.9954119180329144, -0.8975330963730812, -0.9342597872018814, -0.9688658192753792, -0.9402261562645435, -0.9960381290875375, -0.976328844204545, -1.0916258692741394, -0.9529539979994297, -0.9378407336771488, -0.9692413806915283, -0.9659313522279263, -0.9824124053120613, -0.886102132499218, -0.9532025568187237, -0.8871380388736725, -1.0088712498545647, -0.9751572944223881, -0.9975891564972699, -0.990609573200345, -1.0466747879981995, -1.0463381558656693, -0.9365772381424904, -0.9887613970786333, -0.9348937794566154, -0.8522481173276901, -1.0397538766264915, -0.9824777022004128, -1.058053620159626, -0.9754290375858545, -0.9661610946059227, -1.0675673931837082, -0.9938660282641649, -1.0742258429527283, -0.9704843256622553, -1.0021432428620756, -1.0265487097203732, -1.078254796564579, -0.9499206207692623, -1.069368027150631, -1.0847187042236328, -0.9901495138183236, -0.9445806555449963, -0.9442273080348969, -1.0512170009315014, -1.020463403314352, -0.985772049985826, -1.060800727456808, -0.9838183652609587, -0.9995825904770754, -0.9284292012453079, -0.9253454878926277, -1.069738358259201, -0.9609788954257965, -0.9778706002980471, -1.0024007074534893, -1.0360639803111553, -0.9593149460852146, -1.0176747236400843, -1.0381989181041718, -0.8838525786995888, -1.0134685449302197, -1.014686287380755, -0.978551410138607, -0.985906332731247, -1.054213996976614, -1.0682156682014465, -0.9624750688672066, -1.0195639822632074, -1.0209965240210295, -1.0059356996789575, -1.023120941594243, -1.0057301316410303, -0.9540067799389362, -0.9134172946214676, -1.019039086997509, -0.981856083497405, -1.0463502407073975, -1.0006374141084962, -0.9893203638494015, -1.0105391824617982, -0.9607450403273106, -0.9785930663347244, -1.0126961702480912, -1.0415228456258774, -1.0598166808485985, -1.0193023066967726, -1.0860806703567505, -1.0816046819090843, -1.0793480947613716, -0.968712143599987, -0.9711301755160093, -1.0000803077491582, -0.9676849395036697, -0.9345061555504799, -1.00079688441474, -0.9734133705496788]|32036.8359375000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
     142|[-0.3460893262673418, 1.9052462154424055, -1.8826920550184867, -1.3259761823018283, 2.2695578634630262, -1.742364510293929, -1.5381942665711998, 2.022628881159844, -2.701806177305882, -0.5119153385927714, 0.6320051795551527, -1.6657187142939431, -1.6951034136927745, 2.4919944399574563, -2.1790357748415854, -0.9652512812593591, 0.9422478747934583, -1.7054465782621009, -1.8265541827115548, 3.040029132538752, -1.6992750448500964, -1.478505247971149, 2.0360785810125765, -1.0098577204343038, -0.4027737733763429, 0.4400445765232534, 3.8336991775983926, -0.1890855911769092, -0.9139563603108174, -0.4368448586269061, -0.2995751747585036, -0.9573687821480144, -1.6613861526437863, -0.9051041827939654, -0.1206747500420871, -2.2573984389546986, -0.9382947320197502, 1.4672428039132164, -0.4289735056900558, 0.1447100496664677, -0.1838561279521658, -2.319858722089004, -1.0308736090478772, 0.8855600138456514, -2.085196100480886, 0.7058314819215051, -0.2277562013193927, -1.35814611421555, -1.4758546827546415, 0.8402781882976805, 2.0299302069759713, -1.077875972240071, 0.4126654236538462, 3.2230039701986466, -0.4322386550452216, 0.1372144023506287, 1.3079737058152212, -1.8153970020302332, 1.823980982750086, -2.724633879571571, -0.0006894769130763, 0.8618448807436586, -2.6034784310232952, 0.3499739473059703, 0.8303103780962772, -1.8361297686957196, 0.8996231123136348, -0.2216925626659051, -1.7601308312439237, -1.5719227804806213, 1.4835682209588543, 1.501311573011348, -1.817628537257387, 2.894112020715544, -1.6555091348946227, -1.5111214035953975, 2.381628996943741, -1.9475987463264721, -1.3855517334834844, 1.943533878084173, 2.6138201356157214, -0.6233404013314304, -0.3766895739474647, -1.664328968426302, -0.4500563128164907, 0.2915326544937436, -1.6669653653424767, 0.6737965509742382, 0.092680455126552, -3.0740197239519707, -0.4525100357299841, 0.8927637554456322, 3.264190268429805, 0.3101637063789638, 0.2819399033383893, -1.2424138044881474, 3.0037098314776585, 0.1511802958272022]|10356.3427734375000000|      1.00000000|[10835, 1712, 0, 856]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     143|[-0.3460893262673418, 1.9052462154424055, -1.8826920550184867, -1.3259761823018283, 2.2695578634630262, -1.742364510293929, -1.5381942665711998, 2.022628881159844, -2.701806177305882, -0.5119153385927714, 0.6320051795551527, -1.6657187142939431, -1.6951034136927745, 2.4919944399574563, -2.1790357748415854, -0.9652512812593591, 0.9422478747934583, -1.7054465782621009, -1.8265541827115548, 3.040029132538752, -1.6992750448500964, -1.478505247971149, 2.0360785810125765, -1.0098577204343038, -0.4027737733763429, 0.4400445765232534, 3.8336991775983926, -0.1890855911769092, -0.9139563603108174, -0.4368448586269061, -0.2995751747585036, -0.9573687821480144, -1.6613861526437863, -0.9051041827939654, -0.1206747500420871, -2.2573984389546986, -0.9382947320197502, 1.4672428039132164, -0.4289735056900558, 0.1447100496664677, -0.1838561279521658, -2.319858722089004, -1.0308736090478772, 0.8855600138456514, -2.085196100480886, 0.7058314819215051, -0.2277562013193927, -1.35814611421555, -1.4758546827546415, 0.8402781882976805, 2.0299302069759713, -1.077875972240071, 0.4126654236538462, 3.2230039701986466, -0.4322386550452216, 0.1372144023506287, 1.3079737058152212, -1.8153970020302332, 1.823980982750086, -2.724633879571571, -0.0006894769130763, 0.8618448807436586, -2.6034784310232952, 0.3499739473059703, 0.8303103780962772, -1.8361297686957196, 0.8996231123136348, -0.2216925626659051, -1.7601308312439237, -1.5719227804806213, 1.4835682209588543, 1.501311573011348, -1.817628537257387, 2.894112020715544, -1.6555091348946227, -1.5111214035953975, 2.381628996943741, -1.9475987463264721, -1.3855517334834844, 1.943533878084173, 2.6138201356157214, -0.6233404013314304, -0.3766895739474647, -1.664328968426302, -0.4500563128164907, 0.2915326544937436, -1.6669653653424767, 0.6737965509742382, 0.092680455126552, -3.0740197239519707, -0.4525100357299841, 0.8927637554456322, 3.264190268429805, 0.3101637063789638, 0.2819399033383893, -1.2424138044881474, 3.0037098314776585, 0.1511802958272022]|10356.3427734375000000|      0.50000000|[10948, 1730, 0, 865]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     144|[-0.3405491881568234, 1.910594975611405, -1.8777653357813677, -1.3216729895820112, 2.2730636233355224, -1.7398040735683125, -1.536702552302277, 2.022951473750081, -2.702731559264832, -0.5141474191510863, 0.6284264228520888, -1.6706667226337952, -1.7014271573043487, 2.484303296411203, -2.188072400577047, -0.975599091833235, 0.9306343949780348, -1.7182701245673997, -1.8405231971103084, 3.0249871879679127, -1.7153104638075682, -1.4954487492797093, 2.0183173766208586, -1.0283421713110166, -0.4218838178408119, 0.4204089550649614, 3.8136395547742006, -0.2094668518401801, -0.934556831956411, -0.4575627514227073, -0.3203099896854855, -0.4675424307438243, -1.6818615737446412, -0.9253088404827023, -0.1405191814721884, -2.276797225082266, -0.9571669427756945, 1.4858445138900087, -0.4465696964853582, 0.1278524479642544, -0.1999158432529642, -2.3350674004090544, -1.0451844812301272, 0.8721871557907155, -2.0975974549800473, 0.6944282891554944, -0.2381414873823486, -1.3675007065165015, -1.484172758664852, 0.8329955163133954, 2.023674952360873, -1.0831185648951933, 0.4084141014104835, 3.2197160671654497, -0.4345972432024433, 0.1357450182866621, 1.3073476897562621, -1.8152308939697215, 1.824882917149821, -2.723057080719969, 0.0014969867670421, 0.8645720337561876, -2.600282841382186, 0.353562977894016, 0.834215682105372, -1.8319869241118805, 0.9039238421509034, -0.2173138452732221, -1.7557535518132958, -1.5676251417029778, 1.4877100285150067, 1.5052241932577584, -1.8140147642225015, 2.8973618768932616, -1.6526827417783572, -1.5087715279608613, 2.3834567973573346, -1.9463300421374845, -1.384869532596244, 1.9436128954859042, 2.6132911654063053, -0.6244691020096672, -0.3783954649345331, -1.666573968989864, -0.4527855084522565, 0.2883923430383895, -1.6704241835304139, 0.670132767779741, 0.0913810721242186, -3.0776618529652855, -0.4558763444824315, 0.8898852846336394, 3.2620401389029516, 0.3090125264841588, 0.282090042709206, -1.2406265246392068, 3.0075052524614647, 0.1573918024956805]|10296.5654296875000000|      1.00000000|[10962, 1732, 0, 866]                                                      | | GPS sucess | actual_k=2
     145|[-0.3788871638972561, 1.8703656290082498, -1.799700588626655, -1.3443571297128887, 2.2575130592922985, -1.6699632549247425, -1.4654016359285473, 2.0237203872300684, -2.688308132092827, -0.5545781102442927, 0.7213449455080527, -1.7288587820314927, -1.6991400034512452, 2.5184109852256045, -2.1536526702713754, -0.9763337928874057, 0.9254642997317496, -1.719499893884833, -1.769213123973025, 2.984940917031185, -1.752725249282107, -1.5186297593173699, 2.035678048975557, -1.0213923172276573, -0.4947664328706237, 0.4235002726664633, 3.857633601521885, -0.1830295804537951, -0.9252475894769079, -0.5081788891060989, -0.3569122260159947, -0.4562387740092981, -1.7165451440104111, -1.0195311923913861, -0.1412246648417177, -2.2186090325358983, -0.9155743075613657, 1.384287922200422, -0.5146931786530791, 0.0963948300853406, -0.1557736603365614, -2.2728026152384992, -1.0763297633198374, 0.8674221397639206, -2.079996758446129, 0.7258066663844697, -0.3251609904989562, -1.373490888566074, -1.3651628466508445, 0.8242717730534886, 2.005430996912603, -0.9950363407645628, 0.3509777506774417, 3.2229575472607617, -0.4467879865519359, 0.1194966170322466, 1.3286573132510064, -1.7757085851134726, 1.758595801933566, -2.7908029153089737, 0.1165964839064959, 0.8238956672183783, -2.719274670837085, 0.4138556465346295, 0.8570849319111801, -1.9116692072153465, 0.9304141765722996, -0.2772978251838342, -1.7377024322920356, -1.4925241088498513, 1.506980741024758, 1.5208569101966116, -1.8606952332884061, 2.878828164640287, -1.733756674128039, -1.4237141501456148, 2.3430286320109506, -1.9045184492605733, -1.4587799328676596, 1.9528018874572182, 2.629836092317898, -0.5910665584947002, -0.4263748831228666, -1.6094814178478867, -0.4789302774949868, 0.2696985848636125, -1.5929647662468789, 0.6702227222554386, 0.1295260666513202, -3.060573788041403, -0.4098988339705563, 0.9361315226864844, 3.2008019319799437, 0.3032231780942055, 0.2147377403367504, -1.2905682953716096, 3.052154454838069, 0.1771373218804223]|10004.9814453125000000|      2.00000000|[11050, 1746, 0, 873]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     146|[-0.4809142523009579, 1.7386658136157556, -1.664143890781196, -1.2975277123649807, 2.432525945816499, -1.8072756224832218, -1.4728836747393965, 2.0452260820664465, -2.702508130322569, -0.6608916145229525, 0.7840047306595344, -1.6975485813402695, -1.7848583893264702, 2.364688371175693, -2.031856747753599, -1.0795284394247098, 0.9144036669664565, -1.7101500662301732, -1.7413140710252655, 3.139084026948826, -1.6487860662257525, -1.4995836613235192, 2.26180123294124, -1.1018883899968224, -0.6735454835784408, 0.3338859111418814, 3.973761986588871, -0.2466778043307483, -0.8867731451769716, -0.4644290165110271, -0.3511080598182179, -0.4513519139813889, -1.6927079743780955, -0.9634525199823285, -0.0572936434493723, -2.2769656976107235, -0.9545517480079809, 1.433948321756582, -0.5618430193954287, 0.0476077466085587, 0.0096933933152483, -2.091690161897015, -1.1126155734923953, 0.967829196274369, -2.089510387115212, 0.7174909597588889, -0.3293253351300917, -1.3419318347576232, -1.1055948408505973, 0.7436988922489499, 2.183348089951162, -0.850301779321234, 0.2563380172437183, 3.29431111688757, -0.4867534633926703, 0.18889849962111, 1.260771623813617, -1.6314428291024634, 1.645047210200587, -2.7907547927837877, 0.201229841729391, 0.8244041398910419, -2.9653410176016495, 0.4982487901884992, 0.7636602466117836, -1.941256986409463, 0.7084016120323903, -0.2411174258255617, -1.6308351785116706, -1.4258096655834596, 1.4795910432942168, 1.5580315336561892, -1.849912816378473, 2.9389795367451703, -1.7540716860912873, -1.4391574193089849, 2.431011264230742, -2.011996978475432, -1.3720462414733305, 2.1124216062472723, 2.791542510116894, -0.4984420431996716, -0.4039163912759476, -1.484782115830198, -0.5948584133072694, 0.2992029026538823, -1.5954711946450708, 0.7616728174321353, 0.2678372292423007, -3.2055714443867704, -0.5830600724024868, 0.9113938591194182, 3.173393220367719, 0.4367502632792564, 0.3152574123729214, -1.2893761004962798, 3.0379508468020275, 0.2806962645560128]|9802.1992187500000000|      4.00000000|[11150, 1762, 0, 881]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     147|[-0.4809142523009579, 1.7386658136157556, -1.664143890781196, -1.2975277123649807, 2.432525945816499, -1.8072756224832218, -1.4728836747393965, 2.0452260820664465, -2.702508130322569, -0.6608916145229525, 0.7840047306595344, -1.6975485813402695, -1.7848583893264702, 2.364688371175693, -2.031856747753599, -1.0795284394247098, 0.9144036669664565, -1.7101500662301732, -1.7413140710252655, 3.139084026948826, -1.6487860662257525, -1.4995836613235192, 2.26180123294124, -1.1018883899968224, -0.6735454835784408, 0.3338859111418814, 3.973761986588871, -0.2466778043307483, -0.8867731451769716, -0.4644290165110271, -0.3511080598182179, -0.4513519139813889, -1.6927079743780955, -0.9634525199823285, -0.0572936434493723, -2.2769656976107235, -0.9545517480079809, 1.433948321756582, -0.5618430193954287, 0.0476077466085587, 0.0096933933152483, -2.091690161897015, -1.1126155734923953, 0.967829196274369, -2.089510387115212, 0.7174909597588889, -0.3293253351300917, -1.3419318347576232, -1.1055948408505973, 0.7436988922489499, 2.183348089951162, -0.850301779321234, 0.2563380172437183, 3.29431111688757, -0.4867534633926703, 0.18889849962111, 1.260771623813617, -1.6314428291024634, 1.645047210200587, -2.7907547927837877, 0.201229841729391, 0.8244041398910419, -2.9653410176016495, 0.4982487901884992, 0.7636602466117836, -1.941256986409463, 0.7084016120323903, -0.2411174258255617, -1.6308351785116706, -1.4258096655834596, 1.4795910432942168, 1.5580315336561892, -1.849912816378473, 2.9389795367451703, -1.7540716860912873, -1.4391574193089849, 2.431011264230742, -2.011996978475432, -1.3720462414733305, 2.1124216062472723, 2.791542510116894, -0.4984420431996716, -0.4039163912759476, -1.484782115830198, -0.5948584133072694, 0.2992029026538823, -1.5954711946450708, 0.7616728174321353, 0.2678372292423007, -3.2055714443867704, -0.5830600724024868, 0.9113938591194182, 3.173393220367719, 0.4367502632792564, 0.3152574123729214, -1.2893761004962798, 3.0379508468020275, 0.2806962645560128]|9802.1992187500000000|      2.00000000|[11273, 1782, 0, 891]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     148|[-0.4534022098458555, 1.8745021843065317, -1.6548476992374228, -1.3170541024658864, 2.6458704496077536, -1.7769880162618497, -1.4173820321821275, 2.0931266434895144, -2.702431299476184, -0.6565997647419014, 0.8934062943606043, -1.5133719656820575, -1.6744267213800947, 2.4045750424646704, -2.0246470994242016, -1.053920873221496, 0.9516540245539052, -1.6104239461187049, -1.7799045761446646, 3.074936678040278, -1.6539892548444324, -1.4622973258277885, 2.2390039206280474, -1.0543521447504283, -0.6778745166297209, 0.3964589161011192, 3.991176260860619, -0.276912300517004, 0.158983497440927, -0.6806386501019525, -0.3080105559974652, -0.5130008554209663, -1.839626562597293, -1.0121244295597402, -0.2150774939444065, -2.2964016103992932, -0.9494292991683232, 1.401941139300238, -0.6421384975253555, -0.0009447249221086, -0.0397772394064003, -2.065347036057382, -1.1880000553581354, 0.9011338407477013, -2.172192096893645, 0.5056606570106403, -0.4715040333419974, -1.341353182912513, -1.2239606977527482, 0.9274893561570912, 2.0775635939367305, -0.9170958096582441, 0.1094607613085912, 2.9627634983793496, -0.5842249169013699, 1.619833506324146, 1.2549116634752662, -1.6793866657143632, 1.6203702774505235, -2.790406524745083, 0.0670936433094684, 0.8423836773340864, -2.974642398612854, 0.4518780727517616, 0.8113887958728595, -2.1009735090097084, 0.7116093749718376, -0.2419132871087861, -1.5245611989089731, -1.389249458584766, 1.4026073128288885, 1.6276402993589785, -1.6965327486871422, 2.952714101203046, -1.5693220115388726, -1.3375644995868188, 2.507079675375979, -1.9284958623228885, -1.2953784407676499, 2.196838062343969, 2.925198208491257, -0.3905906619717144, -0.3188739380599303, -1.4198125352422608, -0.515025250099037, 0.4168006942267623, -1.4668950807411711, 0.7632748775921703, 0.3468554263457594, -3.1901983444971, -0.544346469426071, 0.7513359606826185, 3.206437758304801, 0.5219566602027742, 0.3526087409699133, -1.2083473812189487, 2.981257296987266, 0.2713186520500314]|9725.1982421875000000|      4.00000000|[11324, 1790, 0, 895]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     149|[-0.4534022098458555, 1.8745021843065317, -1.6548476992374228, -1.3170541024658864, 2.6458704496077536, -1.7769880162618497, -1.4173820321821275, 2.0931266434895144, -2.702431299476184, -0.6565997647419014, 0.8934062943606043, -1.5133719656820575, -1.6744267213800947, 2.4045750424646704, -2.0246470994242016, -1.053920873221496, 0.9516540245539052, -1.6104239461187049, -1.7799045761446646, 3.074936678040278, -1.6539892548444324, -1.4622973258277885, 2.2390039206280474, -1.0543521447504283, -0.6778745166297209, 0.3964589161011192, 3.991176260860619, -0.276912300517004, 0.158983497440927, -0.6806386501019525, -0.3080105559974652, -0.5130008554209663, -1.839626562597293, -1.0121244295597402, -0.2150774939444065, -2.2964016103992932, -0.9494292991683232, 1.401941139300238, -0.6421384975253555, -0.0009447249221086, -0.0397772394064003, -2.065347036057382, -1.1880000553581354, 0.9011338407477013, -2.172192096893645, 0.5056606570106403, -0.4715040333419974, -1.341353182912513, -1.2239606977527482, 0.9274893561570912, 2.0775635939367305, -0.9170958096582441, 0.1094607613085912, 2.9627634983793496, -0.5842249169013699, 1.619833506324146, 1.2549116634752662, -1.6793866657143632, 1.6203702774505235, -2.790406524745083, 0.0670936433094684, 0.8423836773340864, -2.974642398612854, 0.4518780727517616, 0.8113887958728595, -2.1009735090097084, 0.7116093749718376, -0.2419132871087861, -1.5245611989089731, -1.389249458584766, 1.4026073128288885, 1.6276402993589785, -1.6965327486871422, 2.952714101203046, -1.5693220115388726, -1.3375644995868188, 2.507079675375979, -1.9284958623228885, -1.2953784407676499, 2.196838062343969, 2.925198208491257, -0.3905906619717144, -0.3188739380599303, -1.4198125352422608, -0.515025250099037, 0.4168006942267623, -1.4668950807411711, 0.7632748775921703, 0.3468554263457594, -3.1901983444971, -0.544346469426071, 0.7513359606826185, 3.206437758304801, 0.5219566602027742, 0.3526087409699133, -1.2083473812189487, 2.981257296987266, 0.2713186520500314]|9725.1982421875000000|      2.00000000|[11438, 1808, 0, 904]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     150|[-0.4534022098458555, 1.8745021843065317, -1.6548476992374228, -1.3170541024658864, 2.6458704496077536, -1.7769880162618497, -1.4173820321821275, 2.0931266434895144, -2.702431299476184, -0.6565997647419014, 0.8934062943606043, -1.5133719656820575, -1.6744267213800947, 2.4045750424646704, -2.0246470994242016, -1.053920873221496, 0.9516540245539052, -1.6104239461187049, -1.7799045761446646, 3.074936678040278, -1.6539892548444324, -1.4622973258277885, 2.2390039206280474, -1.0543521447504283, -0.6778745166297209, 0.3964589161011192, 3.991176260860619, -0.276912300517004, 0.158983497440927, -0.6806386501019525, -0.3080105559974652, -0.5130008554209663, -1.839626562597293, -1.0121244295597402, -0.2150774939444065, -2.2964016103992932, -0.9494292991683232, 1.401941139300238, -0.6421384975253555, -0.0009447249221086, -0.0397772394064003, -2.065347036057382, -1.1880000553581354, 0.9011338407477013, -2.172192096893645, 0.5056606570106403, -0.4715040333419974, -1.341353182912513, -1.2239606977527482, 0.9274893561570912, 2.0775635939367305, -0.9170958096582441, 0.1094607613085912, 2.9627634983793496, -0.5842249169013699, 1.619833506324146, 1.2549116634752662, -1.6793866657143632, 1.6203702774505235, -2.790406524745083, 0.0670936433094684, 0.8423836773340864, -2.974642398612854, 0.4518780727517616, 0.8113887958728595, -2.1009735090097084, 0.7116093749718376, -0.2419132871087861, -1.5245611989089731, -1.389249458584766, 1.4026073128288885, 1.6276402993589785, -1.6965327486871422, 2.952714101203046, -1.5693220115388726, -1.3375644995868188, 2.507079675375979, -1.9284958623228885, -1.2953784407676499, 2.196838062343969, 2.925198208491257, -0.3905906619717144, -0.3188739380599303, -1.4198125352422608, -0.515025250099037, 0.4168006942267623, -1.4668950807411711, 0.7632748775921703, 0.3468554263457594, -3.1901983444971, -0.544346469426071, 0.7513359606826185, 3.206437758304801, 0.5219566602027742, 0.3526087409699133, -1.2083473812189487, 2.981257296987266, 0.2713186520500314]|9725.1982421875000000|      1.00000000|[11550, 1826, 0, 913]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     151|[-0.4456426075711098, 1.8822981142152841, -1.6472659046029614, -1.309901299689341, 2.652412830972606, -1.7712061859733799, -1.4124816581979993, 2.0970518598737464, -2.6995497066380905, -0.6548069428251498, 0.8940866532082075, -1.5138081174606157, -1.675965544622394, 2.4019635683306424, -2.0282866749838475, -1.0585310708400997, 0.9461420650048656, -1.6167589182209, -1.7869753652583054, 3.06722432455371, -1.6622431989508324, -1.4709884476518742, 2.2299832409977083, -1.063592731992376, -0.6872244588370573, 0.3871100057991955, 3.9819375800359817, -0.2859337084415965, 0.1502833361999321, -0.6889175191944169, -0.3157728297710162, -0.5201567231801046, -1.84609241392656, -1.0178235025242297, -0.2199404734645188, -2.300367174005764, -0.9524446080420511, 1.3999199991141218, -0.6431308659664305, -0.000883363548299, -0.0386471170642534, -2.0631432767857305, -1.1847281149610367, 0.905458052486705, -2.1668420496368475, 0.5119995611567454, -0.4642237581163581, -1.3331894429853999, -1.2149816799064619, 0.937205377054122, 2.087928504524399, -0.9061796669337897, 0.1208212892561362, 2.9744527748138307, -0.5723308556712469, 1.6318005674116351, 1.2668126788910539, -1.667697382760624, 1.6316961639235832, -2.7796009532932997, 0.0772175006064717, 0.8516607621764106, -2.9663799198663803, 0.4589562658798706, 0.8171121600584014, -2.096775340605308, 0.7141132443284252, -0.2458793331403506, -1.5259424147812162, -1.3928130093513234, 1.3967093321798643, 1.6192632968068268, -1.7075244552000106, 2.9389823766204333, -1.5859071883494948, -1.3571031219363194, 2.4845026745940855, -1.954179438564024, -1.3242183455826084, 2.1648123116175078, 2.8899791426462444, -0.4289865697015785, -0.3604043497504039, -1.4644072589735402, -0.5625841910460928, 0.3664096013303008, -1.5199521180350821, 0.7077544287584663, 0.2891126704856691, -3.2497529772502336, 0.4256620826483614, 0.6887935296261191, 3.1430700413367414, 0.4582332376158563, 0.2890523753011397, -1.2711581300344852, 2.9198292008418747, 0.2119714285595548]|9472.0791015625000000|      2.00000000|[11564, 1828, 0, 914]                                                      | | GPS sucess | actual_k=2
