k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8159559063613415, -0.8179331842809916, -0.8197617784142495, -0.8214571319520474, -0.8230339039117098, -0.824505963549018, -0.8258864182978869, -0.8660201907157898, -0.8284212660044432, -0.829598230496049, -0.8307287741452456, -0.8318224653601647, -0.8328882150352002, -0.8339342951774598, -0.8349683687090874, -0.8359974689781666, -0.8370280742645264, -0.8380660779774189, -0.8391168221831322, -0.8401851236820221, -0.8412752851843834, -0.8423910990357399, -0.8435358993709088, -0.844712532311678, -0.8459234155714512, -0.8471705421805382, -0.8484554842114449, -0.8497794300317765, -0.8511431880295277, -0.8525472164154053, -0.8539916269481183, -0.8554762184619904, -0.8570004768669606, -0.8585636049509049, -0.8005234304699116, -0.8618019662797451, -0.863474327325821, -0.8651798695325852, -0.8669166222214699, -0.8686824247241021, -0.870474997162819, -0.8722918659448624, -0.8741304531693459, -0.8759880691766739, -0.8778619199991227, -0.8797491520643235, -0.881646852195263, -0.8835520476102829, -0.8854617729783059, -0.8873730331659317, -0.8892828553915024, -0.8911882892251015, -0.8930864587426186, -0.8949745178222657, -0.896849724650383, -0.8987094417214394, -0.9005511209368706, -0.9023723930120469, -0.9041710078716279, -0.9059449017047883, -0.9076921969652176, -0.9094112098217011, -0.911100509762764, -0.9127588748931885, -0.9143853664398194, -0.9159793063998223, -0.9175403147935868, -0.9190683394670487, -0.9205636262893677, -0.922026801109314, -0.9234588325023652, -0.9248610764741898, -0.9262352913618088, -0.9275836527347565, -0.9289087533950806, -0.9302136927843094, -0.9315019726753235, -0.9327776163816452, -0.9340451538562775, -0.935309636592865, -0.9365766376256943, -0.9378523260354996, -0.9391434073448182, -0.9404571831226349, -0.9418016105890274, -0.9431852281093598, -0.9446172595024109, -0.9461075246334076, -0.9476666033267975, -0.9493057161569596, -0.9510368436574936, -0.9528726667165757, -0.9548266410827637, -0.9569129824638367, -0.9591466814279557, -0.9615435630083085, -0.964120227098465, -0.9668941825628281, -0.9698837131261826, -0.9731080412864686]|471.5244750976562500|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
     128|[-0.5098103095068339, -0.763284612776382, -0.9390511848217012, -0.9882939437464294, -0.9812030117859594, -0.9655122243615069, -0.979342133509321, -1.005155125130781, -0.9547204596836265, -0.9785736320438505, -0.9837066843455953, -0.9664677422878469, -0.9802372114247511, -0.9784080732083066, -1.0000843316365968, -0.9683633337673861, -0.9669220199027267, -0.9724611882081233, -0.9979018408400535, -0.9542835077292143, -0.9542809682695756, -0.956322133378661, -0.9781148205814019, -0.9974264703040512, -0.9684629969305215, -0.9977605987916199, -0.9663235316166644, -0.9613631771199586, -0.9951599164949704, -0.9760577973273525, -0.9988939361264622, -0.9889805245879699, -0.9647461637799661, -0.976839452879343, -0.9613664229813828, -0.9795795493892789, -0.9871600107715245, -0.987454908888686, -0.9806534654687572, -0.9605054489777586, -0.999772150139461, -0.9912236758019441, -0.9967394164314711, -0.990133700055851, -0.9990511876160566, -0.9885429325247357, -0.9862069142088743, -0.9809449962816458, -0.9918006531471288, -0.9542885100870759, -0.9743834005571004, -0.9909524378654091, -0.9903745579195363, -0.9693643429303376, -0.9678049391599884, -0.9669046068380498, -0.9725083111189144, -0.946043715232646, -0.9667225569937792, -0.9958409038929209, -0.9735887341265297, -0.9896380170653147, -0.9967714074740612, -1.0032547312017823, -0.970957165298217, -0.9784668643932004, -1.0004034016257242, -1.001180263835595, -0.9846350247284491, -0.9838050018703537, -0.9537653305685844, -0.987620155124015, -0.9790410768491563, -0.9766628309645611, -0.9892995062905657, -0.9663280190183559, -0.9953333064949748, -0.9976453056880827, -1.0061452374744124, -0.9902194437132613, -1.0003933618221112, -0.9947229831171985, -1.0051207012628403, -0.9585337794644716, -0.9848430475100054, -0.9897525888591638, -0.9806901844170309, -0.9796507506117716, -0.9801926072859899, -0.984054421604636, -0.9643035765381505, -0.9690609749549901, -0.981235704764287, -0.9853960651586896, -0.9936809592557945, -0.9802042208543768, -0.9714908922953336, -0.9698029796593862, -0.9641846473098469, -1.0053233251701863]|391.4640808105468750|      0.06250000|[9788, 1552, 0, 776]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     129|[-0.504839976899207, -0.7659810442511422, -0.9442541520295801, -0.9873272671773513, -0.9780104829364917, -0.9616089985987373, -0.9852171225979457, -1.004801068593164, -0.9530943674415495, -0.9792255562744745, -0.9885773635750932, -0.9622959605802919, -0.9810088808628599, -0.9766236565942062, -1.0042694917929362, -0.9704017646555919, -0.9706845137440768, -0.971315708705967, -0.9952478476395428, -0.9576946456937908, -0.958828010110427, -0.9543618933070216, -0.979229845718953, -0.9960041699513362, -0.965166709433016, -1.001204150041422, -0.9683220171483223, -0.960945425306884, -0.9938417536057506, -0.9788897280876467, -0.996977009306631, -0.9844654345620085, -0.9651063451895989, -0.9773925618057399, -0.9590609581623091, -0.976605553286469, -0.9846176573035087, -0.9924672287776056, -0.9764108860160637, -0.9569952087451866, -1.0000031557837703, -0.9866250526602978, -0.99148009768857, -0.9909610076358899, -0.9998120665761929, -0.9888703694766561, -0.9876967389407085, -0.9829577382664453, -0.9948764409446991, -0.9520189647498907, -0.9675462802774306, -0.9899341623586146, -0.9888142243853925, -0.9726316662957726, -0.969825339410319, -0.9679562333554872, -0.9659839890301066, -0.9459728351309433, -0.970512849882659, -0.99529303679922, -0.9763358479429698, -0.9857120016063137, -0.9968236989592512, -1.0026599548451895, -0.9689976551506454, -0.9708933510790725, -0.9993433053115472, -0.9981368185427348, -0.9785872333927174, -0.9838358608618758, -0.9520228469862367, -0.9889875821834643, -0.9821394834452656, -0.9769906918719797, -0.9897856132224961, -0.9716038612863758, -0.9960063778016393, -0.9943199541741605, -1.0076523509292759, -0.9859592031249241, -0.9980421532321402, -0.9926231634029951, -1.0067012730186071, -0.9562700032049748, -0.9876537890519126, -0.9882204503010592, -0.9802355961767856, -0.9786678374231353, -0.9797993021957339, -0.9803371767690655, -0.9630649800289397, -0.9693605393140012, -0.9813220552035198, -0.9864185840039646, -0.9841360949588813, -0.9755887575379362, -0.9700331893447591, -0.9693301636319182, -0.9659587191420343, -1.000459091158566]|391.4030456542968750|      0.12500000|[9888, 1568, 0, 784]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     130|[-0.504839976899207, -0.7659810442511422, -0.9442541520295801, -0.9873272671773513, -0.9780104829364917, -0.9616089985987373, -0.9852171225979457, -1.004801068593164, -0.9530943674415495, -0.9792255562744745, -0.9885773635750932, -0.9622959605802919, -0.9810088808628599, -0.9766236565942062, -1.0042694917929362, -0.9704017646555919, -0.9706845137440768, -0.971315708705967, -0.9952478476395428, -0.9576946456937908, -0.958828010110427, -0.9543618933070216, -0.979229845718953, -0.9960041699513362, -0.965166709433016, -1.001204150041422, -0.9683220171483223, -0.960945425306884, -0.9938417536057506, -0.9788897280876467, -0.996977009306631, -0.9844654345620085, -0.9651063451895989, -0.9773925618057399, -0.9590609581623091, -0.976605553286469, -0.9846176573035087, -0.9924672287776056, -0.9764108860160637, -0.9569952087451866, -1.0000031557837703, -0.9866250526602978, -0.99148009768857, -0.9909610076358899, -0.9998120665761929, -0.9888703694766561, -0.9876967389407085, -0.9829577382664453, -0.9948764409446991, -0.9520189647498907, -0.9675462802774306, -0.9899341623586146, -0.9888142243853925, -0.9726316662957726, -0.969825339410319, -0.9679562333554872, -0.9659839890301066, -0.9459728351309433, -0.970512849882659, -0.99529303679922, -0.9763358479429698, -0.9857120016063137, -0.9968236989592512, -1.0026599548451895, -0.9689976551506454, -0.9708933510790725, -0.9993433053115472, -0.9981368185427348, -0.9785872333927174, -0.9838358608618758, -0.9520228469862367, -0.9889875821834643, -0.9821394834452656, -0.9769906918719797, -0.9897856132224961, -0.9716038612863758, -0.9960063778016393, -0.9943199541741605, -1.0076523509292759, -0.9859592031249241, -0.9980421532321402, -0.9926231634029951, -1.0067012730186071, -0.9562700032049748, -0.9876537890519126, -0.9882204503010592, -0.9802355961767856, -0.9786678374231353, -0.9797993021957339, -0.9803371767690655, -0.9630649800289397, -0.9693605393140012, -0.9813220552035198, -0.9864185840039646, -0.9841360949588813, -0.9755887575379362, -0.9700331893447591, -0.9693301636319182, -0.9659587191420343, -1.000459091158566]|391.4030456542968750|      0.06250000|[10002, 1586, 0, 793]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     131|[-0.504599102920749, -0.7657145993580703, -0.9439631420032647, -0.9870117209902911, -0.9776695398002301, -0.9612409929075192, -0.9848196659925318, -1.004371129724925, -0.9526283492478291, -0.9787193706509989, -0.9880265035022512, -0.9616955701775696, -0.9803538220036181, -0.9759085740906988, -1.003488875560043, -0.969550009224517, -0.9697559754063011, -0.9875150405037646, -0.9941489313494404, -0.9565023215012799, -0.9575370037951336, -0.952967141045441, -0.977726536108014, -0.9943877838434447, -0.9841504881078079, -1.0042232868900896, -0.9663427505097054, -0.9588386329557077, -0.9916048844498182, -0.9765207090221336, -0.9944742667778527, -0.981827914598726, -0.9623335303413795, -0.9744844859997353, -0.9560182185724043, -0.9734293198982115, -0.981309680546802, -0.989029843874124, -0.9728470148017192, -0.9794030535423321, -0.9961974213605111, -0.982705102927031, -0.9874511736952551, -0.9868289102577168, -1.0041962292277113, -0.9845515005085874, -0.98329531760109, -0.9784816513389805, -0.9903340458080773, -0.9474190639578244, -0.9628980933143813, -0.9852472958932312, -0.9979679394816072, -0.9678976403019753, -0.9866778809915863, -0.9855597050984211, -0.9612589155922346, -0.9728599592181366, -0.9876769869137237, -0.9906769640340236, -0.9717787027119272, -0.9812250348994844, -0.9924180491439868, -0.9983465862814483, -0.964787296590208, -0.9667964291391774, -0.9953698768810784, -0.9942965002322902, -0.9748891289265789, -0.9958281702800481, -0.9491301440128107, -0.9857644616068878, -0.9790883122545256, -0.9741168257415914, -0.9930049634371756, -0.9690965678268205, -0.9936860708917973, -0.9921874226284118, -1.0057070029459667, -0.9841989660751391, -0.9964633705364184, -1.0020424297277137, -1.0054675630995824, -0.9551962063292869, -0.986728832781901, -0.998553446855882, -0.9795664395394341, -0.9781010103562372, -0.9793144679942293, -0.9799113753264697, -0.9626724995094128, -0.9689727857553776, -0.9809074195503359, -0.9955388353413936, -0.9835601267620946, -0.9748716208884558, -0.9691298339485559, -0.9681918214458551, -0.9645327560591873, -0.9986888564354434]|391.3572387695312500|      0.12500000|[10028, 1590, 0, 795]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     132|[-0.504599102920749, -0.7657145993580703, -0.9439631420032647, -0.9870117209902911, -0.9776695398002301, -0.9612409929075192, -0.9848196659925318, -1.004371129724925, -0.9526283492478291, -0.9787193706509989, -0.9880265035022512, -0.9616955701775696, -0.9803538220036181, -0.9759085740906988, -1.003488875560043, -0.969550009224517, -0.9697559754063011, -0.9875150405037646, -0.9941489313494404, -0.9565023215012799, -0.9575370037951336, -0.952967141045441, -0.977726536108014, -0.9943877838434447, -0.9841504881078079, -1.0042232868900896, -0.9663427505097054, -0.9588386329557077, -0.9916048844498182, -0.9765207090221336, -0.9944742667778527, -0.981827914598726, -0.9623335303413795, -0.9744844859997353, -0.9560182185724043, -0.9734293198982115, -0.981309680546802, -0.989029843874124, -0.9728470148017192, -0.9794030535423321, -0.9961974213605111, -0.982705102927031, -0.9874511736952551, -0.9868289102577168, -1.0041962292277113, -0.9845515005085874, -0.98329531760109, -0.9784816513389805, -0.9903340458080773, -0.9474190639578244, -0.9628980933143813, -0.9852472958932312, -0.9979679394816072, -0.9678976403019753, -0.9866778809915863, -0.9855597050984211, -0.9612589155922346, -0.9728599592181366, -0.9876769869137237, -0.9906769640340236, -0.9717787027119272, -0.9812250348994844, -0.9924180491439868, -0.9983465862814483, -0.964787296590208, -0.9667964291391774, -0.9953698768810784, -0.9942965002322902, -0.9748891289265789, -0.9958281702800481, -0.9491301440128107, -0.9857644616068878, -0.9790883122545256, -0.9741168257415914, -0.9930049634371756, -0.9690965678268205, -0.9936860708917973, -0.9921874226284118, -1.0057070029459667, -0.9841989660751391, -0.9964633705364184, -1.0020424297277137, -1.0054675630995824, -0.9551962063292869, -0.986728832781901, -0.998553446855882, -0.9795664395394341, -0.9781010103562372, -0.9793144679942293, -0.9799113753264697, -0.9626724995094128, -0.9689727857553776, -0.9809074195503359, -0.9955388353413936, -0.9835601267620946, -0.9748716208884558, -0.9691298339485559, -0.9681918214458551, -0.9645327560591873, -0.9986888564354434]|391.3572387695312500|      0.06250000|[10142, 1608, 0, 804]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     133|[-0.442832810020902, -0.7679792340641503, -0.9463259737317976, -0.9894310672352968, -0.9801080216973458, -0.9636653140448879, -0.9872003961111343, -1.0066824937740169, -0.9548480210969905, -0.9808282716916275, -0.9900086056728378, -0.9635377042276632, -0.9820454913457262, -0.977441772028232, -1.0048579086852722, -0.9707513250074812, -0.9707879950224058, -0.9883779960851614, -0.9948447087079276, -0.9570343072167772, -0.9565693050413222, -0.9531869724632214, -0.9778002868660337, -0.9943234143777546, -0.9839567692869976, -1.0039096766150464, -0.9659192750791256, -0.9583157733865344, -0.9909934676871235, -0.9758318040093398, -0.9937190852417742, -0.9810177169859896, -0.9614795365860799, -0.9735977908894962, -0.9551097122949214, -0.9725096133026155, -0.9803890353526739, -0.9881181077699522, -0.9728170510185561, -0.9785367269806688, -0.9953664862790441, -0.9819171990230474, -0.9867132748868168, -0.9861472892351943, -1.0035764267201395, -0.9839982990902174, -0.9828127208530472, -0.9780728676093267, -0.990001476890421, -0.9471642987466855, -0.9627219061753768, -0.9851496500463954, -0.9979479951613781, -0.9679537678902982, -0.9868076789531491, -0.9857600228053338, -0.9615258810708933, -0.9731890117236857, -0.9880629143284781, -0.9911139453299576, -0.9722603550697756, -0.981744465862807, -0.9929679135171566, -0.9989191480334995, -0.9653744955899184, -0.9673899526340767, -0.9959612362151449, -0.9948771119292227, -0.9754504010117575, -0.9963615934919393, -0.9496273875545692, -0.9862174742530637, -0.9794894279397613, -0.9744588741551773, -0.9932813855652569, -0.9693015362821845, -0.9938146151622075, -0.9922355591816441, -1.005671870217013, -0.9840789643319408, -0.9962583066204905, -1.0017536666733, -1.005098174634977, -0.954751136234858, -0.986215059137558, -0.9979801511052268, -0.9789451806179785, -0.9774459033889221, -0.9786423682316331, -0.9792420667376296, -0.9620288881476745, -0.9683810982465189, -0.9803974063537185, -0.995143978725936, -0.983317854064589, -0.9748235222247728, -0.9693218850325696, -0.9686746112105016, -0.9653617191233103, -0.9999245106638103]|391.1107177734375000|      0.12500000|[10192, 1616, 0, 808]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     134|[-0.442832810020902, -0.7679792340641503, -0.9463259737317976, -0.9894310672352968, -0.9801080216973458, -0.9636653140448879, -0.9872003961111343, -1.0066824937740169, -0.9548480210969905, -0.9808282716916275, -0.9900086056728378, -0.9635377042276632, -0.9820454913457262, -0.977441772028232, -1.0048579086852722, -0.9707513250074812, -0.9707879950224058, -0.9883779960851614, -0.9948447087079276, -0.9570343072167772, -0.9565693050413222, -0.9531869724632214, -0.9778002868660337, -0.9943234143777546, -0.9839567692869976, -1.0039096766150464, -0.9659192750791256, -0.9583157733865344, -0.9909934676871235, -0.9758318040093398, -0.9937190852417742, -0.9810177169859896, -0.9614795365860799, -0.9735977908894962, -0.9551097122949214, -0.9725096133026155, -0.9803890353526739, -0.9881181077699522, -0.9728170510185561, -0.9785367269806688, -0.9953664862790441, -0.9819171990230474, -0.9867132748868168, -0.9861472892351943, -1.0035764267201395, -0.9839982990902174, -0.9828127208530472, -0.9780728676093267, -0.990001476890421, -0.9471642987466855, -0.9627219061753768, -0.9851496500463954, -0.9979479951613781, -0.9679537678902982, -0.9868076789531491, -0.9857600228053338, -0.9615258810708933, -0.9731890117236857, -0.9880629143284781, -0.9911139453299576, -0.9722603550697756, -0.981744465862807, -0.9929679135171566, -0.9989191480334995, -0.9653744955899184, -0.9673899526340767, -0.9959612362151449, -0.9948771119292227, -0.9754504010117575, -0.9963615934919393, -0.9496273875545692, -0.9862174742530637, -0.9794894279397613, -0.9744588741551773, -0.9932813855652569, -0.9693015362821845, -0.9938146151622075, -0.9922355591816441, -1.005671870217013, -0.9840789643319408, -0.9962583066204905, -1.0017536666733, -1.005098174634977, -0.954751136234858, -0.986215059137558, -0.9979801511052268, -0.9789451806179785, -0.9774459033889221, -0.9786423682316331, -0.9792420667376296, -0.9620288881476745, -0.9683810982465189, -0.9803974063537185, -0.995143978725936, -0.983317854064589, -0.9748235222247728, -0.9693218850325696, -0.9686746112105016, -0.9653617191233103, -0.9999245106638103]|391.1107177734375000|      0.06250000|[10304, 1634, 0, 817]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     135|[-0.4385250477668725, -0.7639608607424084, -0.9485786451337453, -0.9916928753773628, -0.9788254632701535, -0.9652204392739485, -0.985451400372099, -1.008071960116533, -0.9548163380959926, -0.9818607897981402, -0.9874636610325888, -0.9625105911681275, -0.9817562346612441, -0.9786915951654185, -1.004308267887728, -0.9738585882484444, -0.9690352062393547, -0.9870220783100893, -0.9922270091481497, -0.9557634938149887, -0.9543640717188657, -0.9511762635556023, -0.9852388734251804, -0.9875927158630249, -0.9842225962820165, -1.004196493932875, -0.9695838545544241, -0.9593164783288055, -0.9884381902557398, -0.9749091206157571, -0.9892511606506204, -0.9864185418122003, -0.9671692111088076, -0.9704660792667961, -0.9534020415504129, -0.9696317869658443, -0.9823257982956064, -0.9856591644830416, -0.9708928793240017, -0.9798423811599737, -0.9967922024901321, -0.9768638208471033, -0.9876917041065023, -0.9807639891058701, -1.0057199783156485, -0.9875181298498321, -0.977279379069017, -0.9729479708445714, -0.9928863267963887, -0.9509362017400069, -0.9604937574281412, -0.9893046926276556, -0.9952926887960372, -0.971393092565426, -0.9842351087242, -0.9871169090394682, -0.9615537288255023, -0.9767130408854667, -0.9896217520421519, -0.9901904090195195, -0.9741963458298785, -0.9809520962088705, -0.9964898004041854, -0.9932136820051966, -0.961355487571842, -0.9691066049370795, -0.9977879170625885, -0.9950553934671783, -0.9808382292314395, -0.9880845730747855, -0.9524179566495102, -0.9876450027014666, -0.9781029641812257, -0.9760515719636963, -0.9949287172007246, -0.9683826807990065, -0.9959740851559925, -0.9884424055026457, -1.0027639819516865, -0.9861086447460661, -1.0022494544515728, -1.0043208033335183, -1.0038348289268377, -0.950949743145042, -0.984826642628414, -0.9964974111770483, -0.9729822737469875, -0.9767323647776144, -0.9787318098687342, -0.9764360190614985, -0.9609871172349677, -0.9619123542293351, -0.9773250076389973, -0.9939801890727167, -0.9803457341111057, -0.9748664863724967, -0.9648921148646525, -0.9671488583820451, -0.9661608097830218, -1.003096895005989]|391.1087951660156250|      0.12500000|[10330, 1638, 0, 819]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     136|[-0.4385250477668725, -0.7639608607424084, -0.9485786451337453, -0.9916928753773628, -0.9788254632701535, -0.9652204392739485, -0.985451400372099, -1.008071960116533, -0.9548163380959926, -0.9818607897981402, -0.9874636610325888, -0.9625105911681275, -0.9817562346612441, -0.9786915951654185, -1.004308267887728, -0.9738585882484444, -0.9690352062393547, -0.9870220783100893, -0.9922270091481497, -0.9557634938149887, -0.9543640717188657, -0.9511762635556023, -0.9852388734251804, -0.9875927158630249, -0.9842225962820165, -1.004196493932875, -0.9695838545544241, -0.9593164783288055, -0.9884381902557398, -0.9749091206157571, -0.9892511606506204, -0.9864185418122003, -0.9671692111088076, -0.9704660792667961, -0.9534020415504129, -0.9696317869658443, -0.9823257982956064, -0.9856591644830416, -0.9708928793240017, -0.9798423811599737, -0.9967922024901321, -0.9768638208471033, -0.9876917041065023, -0.9807639891058701, -1.0057199783156485, -0.9875181298498321, -0.977279379069017, -0.9729479708445714, -0.9928863267963887, -0.9509362017400069, -0.9604937574281412, -0.9893046926276556, -0.9952926887960372, -0.971393092565426, -0.9842351087242, -0.9871169090394682, -0.9615537288255023, -0.9767130408854667, -0.9896217520421519, -0.9901904090195195, -0.9741963458298785, -0.9809520962088705, -0.9964898004041854, -0.9932136820051966, -0.961355487571842, -0.9691066049370795, -0.9977879170625885, -0.9950553934671783, -0.9808382292314395, -0.9880845730747855, -0.9524179566495102, -0.9876450027014666, -0.9781029641812257, -0.9760515719636963, -0.9949287172007246, -0.9683826807990065, -0.9959740851559925, -0.9884424055026457, -1.0027639819516865, -0.9861086447460661, -1.0022494544515728, -1.0043208033335183, -1.0038348289268377, -0.950949743145042, -0.984826642628414, -0.9964974111770483, -0.9729822737469875, -0.9767323647776144, -0.9787318098687342, -0.9764360190614985, -0.9609871172349677, -0.9619123542293351, -0.9773250076389973, -0.9939801890727167, -0.9803457341111057, -0.9748664863724967, -0.9648921148646525, -0.9671488583820451, -0.9661608097830218, -1.003096895005989]|391.1087951660156250|      0.06250000|[10442, 1656, 0, 828]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     137|[-0.4408024674364261, -0.7022994049621407, -0.9511235415780511, -0.9943026673099904, -0.9814603627280701, -0.9678449495957147, -0.9880340908178052, -1.01058524514435, -0.9572362622266559, -0.9841668169032183, -0.9896384692106858, -0.9645398725105296, -0.9836285006055014, -0.9803979859234635, -1.005842367578344, -0.975216245035594, -0.9702143571271197, -0.9880225799912085, -0.9930504726360542, -0.956413124954811, -0.9548445167043076, -0.9514934591606232, -0.9853999026344468, -0.9876056684154493, -0.9840964342910964, -1.0039409225747362, -0.9692091978308447, -0.9588335599252285, -0.9878582193087386, -0.974243582893814, -0.9885117142751013, -0.9856169185371625, -0.9663171223738344, -0.9695751273721067, -0.9524836360706613, -0.9686970659369464, -0.981385554523841, -0.9847237772674645, -0.9699722507190569, -0.9789458777678324, -0.9959286019096447, -0.9760412634778562, -0.9869176499587335, -0.9800451794998284, -1.005062402936057, -0.9869269986315887, -0.9767590992051677, -0.9725021289165587, -0.9925176758519508, -0.9506466535806628, -0.9602843798734303, -0.9891757118434443, -0.9952434966941679, -0.9714187570889173, -0.9843404001254689, -0.987295309350156, -0.9618014682846574, -0.9770256284228038, -0.989994013113031, -0.990616528416681, -0.9746699156465554, -0.9814661687495523, -0.9970369461885523, -0.9937860530107429, -0.9619448853077357, -0.969704553611192, -0.9983857420454216, -0.9956443044124038, -0.9814094086679592, -0.9886292698300271, -0.9529275845114124, -0.9881112437952847, -0.9785178777596503, -0.9764077081737262, -0.995219235885503, -0.9686014752473077, -0.9961159111340546, -0.9885030152191021, -1.002740263072012, -0.9859987645365731, -1.0020530089510946, -1.0040389715891584, -1.003470532293786, -0.9505078096868367, -0.9843137891889824, -0.9959231671071814, -0.972358036688769, -0.9760723343735086, -0.9780529903809315, -0.9757584138437101, -0.960333928675741, -0.96131018864302, -0.9768040851625716, -0.9935745586848852, -0.980093493657259, -0.9748100077446848, -0.9650782741692285, -0.9676292711786505, -0.9669920714094665, -1.0043408261309072]|390.9598693847656250|      0.12500000|[10481, 1662, 0, 831]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
