k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5713071823120117, 0.0061253001913428, -0.4481361210346222, 0.1482601910829544, -0.013623739592731, -0.01000308804214, -0.3104247152805328, -0.0407468117773533, 0.2595320343971252, 0.0521899051964283, -0.1013862565159798, 0.1674708425998688, 0.1796717196702957, 0.0246664863079786, 0.0360099412500858, 0.0792761147022247, -0.0521924868226051, 0.0923516303300858, 0.1864609122276306, -0.1850891262292862, 0.1497306078672409, -0.1893572360277176]| 14.1407546997070312|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
     104|[-209.5390072055161, -120.38580667693168, 133.11056042462587, 152.27315656049177, -5.007593895308673, -6.039527470245957, -7.73296734248288, 48.772192638367414, -44.33947306452319, 21.066282588988543, -9.286719433963299, 100.5732816979289, 55.23917582631111, 65.70968235563487, -28.4280064124614, 64.48186337202787, -10.400413166731596, 38.30553049594164, -20.359493584372103, 30.96129585802555, -23.601690052077174, -57.31740274094045]| 11.5690803527832031|     16.00000000|[5825, 832, 0, 104]                                                        |  | used linear model with 65 points | actual_k=8
     105|[-213.81704093888402, -122.6473323078826, 134.29028011113405, 155.58342067105696, -2.755356098525226, -8.005973035469651, -1.7014002457726747, 45.662637393921614, -43.8416277426295, 16.516609508544207, -5.734973542392254, 100.05092035979033, 55.10793027281761, 64.2089610202238, -32.219137193635106, 67.02742277830839, -13.890740286558867, 42.23837585002184, -18.305360645987093, 27.941766276955605, -19.911032436415553, -50.16949929855764]| 11.5583534240722656|     32.00000000|[5881, 840, 0, 105]                                                        | | GPS sucess | actual_k=8
     106|[-221.11401941254735, -115.64533531386405, 127.81641889363527, 161.99458114011213, -2.7415828993543983, -1.4302994552999735, -8.798300708876923, 48.48809115216136, -37.41905369935557, 6.4552806206047535, 5.69830072671175, 98.53219413012266, 55.18341141939163, 63.1087104184553, -30.343137742951512, 59.23936449736357, -22.089293371886015, 41.36495120078325, -14.977810234762728, 16.966674342751503, -19.354838667437434, -59.77075376175344]| 11.5483236312866211|     64.00000000|[5937, 848, 0, 106]                                                        | | GPS sucess | actual_k=8
     107|[-221.11401941254735, -115.64533531386405, 127.81641889363527, 161.99458114011213, -2.7415828993543983, -1.4302994552999735, -8.798300708876923, 48.48809115216136, -37.41905369935557, 6.4552806206047535, 5.69830072671175, 98.53219413012266, 55.18341141939163, 63.1087104184553, -30.343137742951512, 59.23936449736357, -22.089293371886015, 41.36495120078325, -14.977810234762728, 16.966674342751503, -19.354838667437434, -59.77075376175344]| 11.5483236312866211|     32.00000000|[5993, 856, 0, 107]                                                        |  | used linear model with 65 points | actual_k=8
     108|[-224.7647938914597, -125.07460987288505, 126.69747007638216, 165.6163071761839, -7.369222669862211, 9.711923902854323, 2.5066805228125304, 46.95578221604228, -35.78812577901408, 6.840405363589525, 10.64723289757967, 89.5793790742755, 48.72318297624588, 66.81913651060313, -31.499837400391698, 67.85230051726103, -16.828914057463408, 35.55564934760332, -7.02505621407181, 8.019623294472694, -11.627915678545833, -55.399393459782004]| 11.5352668762207031|     64.00000000|[6049, 864, 0, 108]                                                        | | GPS sucess | actual_k=8
     109|[-224.7647938914597, -125.07460987288505, 126.69747007638216, 165.6163071761839, -7.369222669862211, 9.711923902854323, 2.5066805228125304, 46.95578221604228, -35.78812577901408, 6.840405363589525, 10.64723289757967, 89.5793790742755, 48.72318297624588, 66.81913651060313, -31.499837400391698, 67.85230051726103, -16.828914057463408, 35.55564934760332, -7.02505621407181, 8.019623294472694, -11.627915678545833, -55.399393459782004]| 11.5352668762207031|     32.00000000|[6105, 872, 0, 109]                                                        |  | used linear model with 65 points | actual_k=8
     110|[-224.7647938914597, -125.07460987288505, 126.69747007638216, 165.6163071761839, -7.369222669862211, 9.711923902854323, 2.5066805228125304, 46.95578221604228, -35.78812577901408, 6.840405363589525, 10.64723289757967, 89.5793790742755, 48.72318297624588, 66.81913651060313, -31.499837400391698, 67.85230051726103, -16.828914057463408, 35.55564934760332, -7.02505621407181, 8.019623294472694, -11.627915678545833, -55.399393459782004]| 11.5352668762207031|     16.00000000|[6161, 880, 0, 110]                                                        |  | used linear model with 65 points | actual_k=8
     111|[-224.7647938914597, -125.07460987288505, 126.69747007638216, 165.6163071761839, -7.369222669862211, 9.711923902854323, 2.5066805228125304, 46.95578221604228, -35.78812577901408, 6.840405363589525, 10.64723289757967, 89.5793790742755, 48.72318297624588, 66.81913651060313, -31.499837400391698, 67.85230051726103, -16.828914057463408, 35.55564934760332, -7.02505621407181, 8.019623294472694, -11.627915678545833, -55.399393459782004]| 11.5352668762207031|      8.00000000|[6217, 888, 0, 111]                                                        |  | used linear model with 65 points | actual_k=8
     112|[-224.71855368837714, -129.63219082076102, 127.24947226792574, 165.83901257021353, -5.048739938996732, 10.08458304964006, 0.4119871004950255, 45.63221983239055, -35.52291008410975, 7.80062635615468, 9.981937356293201, 90.22506188601255, 50.42136484384537, 66.09089071583003, -33.74708152003586, 67.21578931063414, -15.371962320059538, 36.970815129578114, -6.986539852805436, 7.90351153165102, -13.155731378123164, -54.305566450580955]| 11.5320692062377930|     16.00000000|[6273, 896, 0, 112]                                                        | | GPS sucess | actual_k=8
     113|[-224.24471246823668, -131.40796255785972, 130.1582301929593, 165.09039921266958, -7.801242380402982, 1.8863837774842978, 0.9917136176954955, 50.28979591652751, -30.980333294253796, 11.022471029311419, 7.327869839966297, 88.97702371329069, 57.02590852975845, 64.49981434177607, -29.657903911545873, 71.64015053957701, -12.654673349112272, 35.213551469147205, -7.123462614603341, 10.761222131550312, -14.641657648608088, -54.3824758362025]| 11.5316429138183594|     32.00000000|[6329, 904, 0, 113]                                                        | | GPS sucess | actual_k=8
     114|[-230.85251342877746, -134.0242340536788, 129.5718383267522, 170.71665424806997, -10.87764051463455, 10.924311405047774, 0.7737066640984267, 53.86577181145549, -29.950732077937573, 18.25813253596425, 17.009356923401356, 81.98951064795256, 75.43137270212173, 64.34016315173358, -22.000565769150853, 72.11221923679113, -14.093523990362883, 25.115014024078846, -10.276973185129464, 11.05755440145731, -23.23633080534637, -58.18441031686962]| 11.5265655517578125|     64.00000000|[6385, 912, 0, 114]                                                        | | GPS sucess | actual_k=8
     115|[-230.85251342877746, -134.0242340536788, 129.5718383267522, 170.71665424806997, -10.87764051463455, 10.924311405047774, 0.7737066640984267, 53.86577181145549, -29.950732077937573, 18.25813253596425, 17.009356923401356, 81.98951064795256, 75.43137270212173, 64.34016315173358, -22.000565769150853, 72.11221923679113, -14.093523990362883, 25.115014024078846, -10.276973185129464, 11.05755440145731, -23.23633080534637, -58.18441031686962]| 11.5265655517578125|     32.00000000|[6441, 920, 0, 115]                                                        |  | used linear model with 65 points | actual_k=8
     116|[-232.41891979798675, -137.3262190790847, 133.6291050389409, 171.30983806354925, -9.773446231149137, -0.4498503152281046, 5.463364352239296, 44.14332918450236, -38.85137924132869, 11.970847208052874, 12.856668896973133, 79.84824501723051, 68.42442852258682, 69.28865853976458, -6.816507579758763, 73.08143898099661, -15.902886997908354, 32.38232321292162, -1.8039764733985066, 5.018020786345005, -34.327258883044124, -60.114565355703235]| 11.5108375549316406|     64.00000000|[6497, 928, 0, 116]                                                        | | GPS sucess | actual_k=8
     117|[-232.41891979798675, -137.3262190790847, 133.6291050389409, 171.30983806354925, -9.773446231149137, -0.4498503152281046, 5.463364352239296, 44.14332918450236, -38.85137924132869, 11.970847208052874, 12.856668896973133, 79.84824501723051, 68.42442852258682, 69.28865853976458, -6.816507579758763, 73.08143898099661, -15.902886997908354, 32.38232321292162, -1.8039764733985066, 5.018020786345005, -34.327258883044124, -60.114565355703235]| 11.5108375549316406|     32.00000000|[6553, 936, 0, 117]                                                        |  | used linear model with 65 points | actual_k=8
     118|[-232.41891979798675, -137.3262190790847, 133.6291050389409, 171.30983806354925, -9.773446231149137, -0.4498503152281046, 5.463364352239296, 44.14332918450236, -38.85137924132869, 11.970847208052874, 12.856668896973133, 79.84824501723051, 68.42442852258682, 69.28865853976458, -6.816507579758763, 73.08143898099661, -15.902886997908354, 32.38232321292162, -1.8039764733985066, 5.018020786345005, -34.327258883044124, -60.114565355703235]| 11.5108375549316406|     16.00000000|[6609, 944, 0, 118]                                                        |  | used linear model with 65 points | actual_k=8
     119|[-231.46520137414336, -141.53089856822044, 137.04360074549913, 170.25375545723364, -14.709159045480192, -3.197081321850419, 9.537751425756142, 43.29185960814357, -38.421820546966046, 18.967454988509417, 10.752247042953968, 77.89664220064878, 70.36243242025375, 70.65058032702655, -8.353519083932042, 76.63426776975393, -11.593134056776762, 29.918540187180042, 3.4269104627892375, 10.692094005644321, -36.30851143412292, -59.383864326402545]| 11.5098295211791992|     32.00000000|[6665, 952, 0, 119]                                                        | | GPS sucess | actual_k=8
     120|[-235.06733345612884, -150.52299260813743, 140.34085745364428, 172.95124471886083, -16.634981303475797, -8.937131160870194, 11.09737264062278, 48.64002464339137, -37.385786439757794, 23.4603739567101, 5.948740668594837, 84.43561696261168, 72.11970776319504, 69.32224754523486, -10.68356597609818, 73.694346152246, 0.1892593987286091, 20.916244693100452, 15.254180970601737, 15.969790138304234, -48.06240624003112, -56.46031443588436]| 11.4997863769531250|     64.00000000|[6721, 960, 0, 120]                                                        | | GPS sucess | actual_k=8
     121|[-250.66311382874846, -146.3469219179824, 168.5243195965886, 180.2604411910288, -7.418204455636442, -1.5846292916685343, 17.552061666501686, 53.49762962386012, -32.46855440316722, 31.659727174788713, -2.646621994674206, 103.2286333963275, 70.94843047857285, 74.68360332679003, -2.4546593446284533, 60.929186545312405, -6.3922168128192425, 11.62811679393053, 11.084588113240898, 8.646879829466343, -87.82563942484558, -70.47926299087703]| 11.4686479568481445|    128.00000000|[6777, 968, 0, 121]                                                        | | GPS sucess | actual_k=8
     122|[-286.0352146588266, -110.73370551783592, 175.94444746524096, 204.46108854515478, -14.987146048806608, -51.26580452360213, 30.391638387693092, 22.88582656905055, 24.15307340444997, 22.891979295760393, -27.37558203190565, 124.85227154940367, 77.6873978972435, 90.00359348487109, 41.49077522568405, 65.74304696172476, 31.222418654710054, 27.89310283213854, 19.75196177046746, 25.92879930883646, -65.85086029581726, -75.41291491501033]| 11.4384279251098633|    256.00000000|[6833, 976, 0, 122]                                                        | | GPS sucess | actual_k=8
     123|[-286.0352146588266, -110.73370551783592, 175.94444746524096, 204.46108854515478, -14.987146048806608, -51.26580452360213, 30.391638387693092, 22.88582656905055, 24.15307340444997, 22.891979295760393, -27.37558203190565, 124.85227154940367, 77.6873978972435, 90.00359348487109, 41.49077522568405, 65.74304696172476, 31.222418654710054, 27.89310283213854, 19.75196177046746, 25.92879930883646, -65.85086029581726, -75.41291491501033]| 11.4384279251098633|    128.00000000|[6889, 984, 0, 123]                                                        |  | used linear model with 65 points | actual_k=8
     124|[-281.6014873944223, -123.19364738184959, 194.71332640200853, 198.39647043449804, 18.85940393898636, -51.55148225463927, 15.716569532407448, -7.906890410929918, 5.570918176788837, 41.13990028575063, -68.67756491154432, 112.42408799380064, 122.55098050832748, 122.00482563208789, 57.55976211838424, 36.83326264470816, 7.7498119957745075, 76.52831096202135, 51.69158274214715, 14.755945838987827, -36.38320702128112, -107.29210726730525]| 11.4155912399291992|    256.00000000|[6945, 992, 0, 124]                                                        | | GPS sucess | actual_k=8
     125|[-281.6014873944223, -123.19364738184959, 194.71332640200853, 198.39647043449804, 18.85940393898636, -51.55148225463927, 15.716569532407448, -7.906890410929918, 5.570918176788837, 41.13990028575063, -68.67756491154432, 112.42408799380064, 122.55098050832748, 122.00482563208789, 57.55976211838424, 36.83326264470816, 7.7498119957745075, 76.52831096202135, 51.69158274214715, 14.755945838987827, -36.38320702128112, -107.29210726730525]| 11.4155912399291992|    128.00000000|[7001, 1000, 0, 125]                                                       |  | used linear model with 65 points | actual_k=8
     126|[-281.6014873944223, -123.19364738184959, 194.71332640200853, 198.39647043449804, 18.85940393898636, -51.55148225463927, 15.716569532407448, -7.906890410929918, 5.570918176788837, 41.13990028575063, -68.67756491154432, 112.42408799380064, 122.55098050832748, 122.00482563208789, 57.55976211838424, 36.83326264470816, 7.7498119957745075, 76.52831096202135, 51.69158274214715, 14.755945838987827, -36.38320702128112, -107.29210726730525]| 11.4155912399291992|     64.00000000|[7057, 1008, 0, 126]                                                       |  | used linear model with 65 points | actual_k=8
     127|[-281.6014873944223, -123.19364738184959, 194.71332640200853, 198.39647043449804, 18.85940393898636, -51.55148225463927, 15.716569532407448, -7.906890410929918, 5.570918176788837, 41.13990028575063, -68.67756491154432, 112.42408799380064, 122.55098050832748, 122.00482563208789, 57.55976211838424, 36.83326264470816, 7.7498119957745075, 76.52831096202135, 51.69158274214715, 14.755945838987827, -36.38320702128112, -107.29210726730525]| 11.4155912399291992|     32.00000000|[7113, 1016, 0, 127]                                                       |  | used linear model with 65 points | actual_k=8
     128|[-281.6014873944223, -123.19364738184959, 194.71332640200853, 198.39647043449804, 18.85940393898636, -51.55148225463927, 15.716569532407448, -7.906890410929918, 5.570918176788837, 41.13990028575063, -68.67756491154432, 112.42408799380064, 122.55098050832748, 122.00482563208789, 57.55976211838424, 36.83326264470816, 7.7498119957745075, 76.52831096202135, 51.69158274214715, 14.755945838987827, -36.38320702128112, -107.29210726730525]| 11.4155912399291992|     16.00000000|[7169, 1024, 0, 128]                                                       |  | used linear model with 65 points | actual_k=8
     129|[-281.6014873944223, -123.19364738184959, 194.71332640200853, 198.39647043449804, 18.85940393898636, -51.55148225463927, 15.716569532407448, -7.906890410929918, 5.570918176788837, 41.13990028575063, -68.67756491154432, 112.42408799380064, 122.55098050832748, 122.00482563208789, 57.55976211838424, 36.83326264470816, 7.7498119957745075, 76.52831096202135, 51.69158274214715, 14.755945838987827, -36.38320702128112, -107.29210726730525]| 11.4155912399291992|      8.00000000|[7225, 1032, 0, 129]                                                       |  | used linear model with 65 points | actual_k=8
     130|[-284.5619442425668, -123.90776979643852, 195.9768355563283, 200.40251315338537, 19.124036164022982, -51.79345209337771, 16.282999803079292, -10.2829618640244, 5.174727116245776, 42.01124622300267, -65.19875436276197, 111.25868832319975, 123.51899099349976, 123.05237857531756, 56.62342822365463, 36.8912994004786, 8.565398324280977, 77.61047262698412, 52.607887032441795, 11.62802068144083, -35.154003558680415, -106.97847880236804]| 11.4034128189086914|     16.00000000|[7281, 1040, 0, 130]                                                       | | GPS sucess | actual_k=8
     131|[-284.9862977229059, -127.8607386322692, 195.40776456147432, 201.14447242720053, 16.323159308172762, -50.3455180618912, 14.550472785485908, -11.989445704966784, 6.180644188541919, 50.3489232249558, -60.79013066738844, 114.70122157782316, 121.8591479063034, 119.80859843920916, 55.030772326514125, 36.795786771923304, 4.004221547394991, 76.9636712744832, 61.18936991970986, 11.215227760374546, -38.151965318247676, -106.5224745105952]| 11.4008302688598633|     32.00000000|[7337, 1048, 0, 131]                                                       | | GPS sucess | actual_k=8
     132|[-284.9862977229059, -127.8607386322692, 195.40776456147432, 201.14447242720053, 16.323159308172762, -50.3455180618912, 14.550472785485908, -11.989445704966784, 6.180644188541919, 50.3489232249558, -60.79013066738844, 114.70122157782316, 121.8591479063034, 119.80859843920916, 55.030772326514125, 36.795786771923304, 4.004221547394991, 76.9636712744832, 61.18936991970986, 11.215227760374546, -38.151965318247676, -106.5224745105952]| 11.4008302688598633|     16.00000000|[7393, 1056, 0, 132]                                                       |  | used linear model with 65 points | actual_k=8
     133|[-286.09204065427184, -126.87626176793128, 191.86634839326143, 202.57282680971548, 8.712254137732089, -46.764105984941125, 13.593638171209022, -11.879181999713182, 10.991635952610523, 54.740737456828356, -59.42480521649122, 116.53667794913054, 117.22415387630463, 119.78895144630224, 56.30510330013931, 37.333740029484034, 4.753590453416109, 77.2499947026372, 60.35126138012856, 7.419512905180454, -44.21405762247741, -111.09088204614818]| 11.4000377655029297|     32.00000000|[7449, 1064, 0, 133]                                                       | | GPS sucess | actual_k=8
     134|[-296.1194101534784, -122.65554624516517, 180.92696107178926, 212.0168671081774, 7.940705926157534, -42.68710679747164, 0.4139478101860732, -5.727086681872606, 21.44991746963933, 53.86970045045018, -53.090509943664074, 119.86527024954557, 111.61885631084442, 120.89004521537572, 55.502523658797145, 28.42251280322671, 4.590643394738436, 69.21494144946337, 61.427101138047874, 7.160088278353214, -53.79226273111999, -107.52078197710216]| 11.3830900192260742|     64.00000000|[7505, 1072, 0, 134]                                                       | | GPS sucess | actual_k=8
     135|[-296.1194101534784, -122.65554624516517, 180.92696107178926, 212.0168671081774, 7.940705926157534, -42.68710679747164, 0.4139478101860732, -5.727086681872606, 21.44991746963933, 53.86970045045018, -53.090509943664074, 119.86527024954557, 111.61885631084442, 120.89004521537572, 55.502523658797145, 28.42251280322671, 4.590643394738436, 69.21494144946337, 61.427101138047874, 7.160088278353214, -53.79226273111999, -107.52078197710216]| 11.3830900192260742|     32.00000000|[7561, 1080, 0, 135]                                                       |  | used linear model with 65 points | actual_k=8
     136|[-296.1194101534784, -122.65554624516517, 180.92696107178926, 212.0168671081774, 7.940705926157534, -42.68710679747164, 0.4139478101860732, -5.727086681872606, 21.44991746963933, 53.86970045045018, -53.090509943664074, 119.86527024954557, 111.61885631084442, 120.89004521537572, 55.502523658797145, 28.42251280322671, 4.590643394738436, 69.21494144946337, 61.427101138047874, 7.160088278353214, -53.79226273111999, -107.52078197710216]| 11.3830900192260742|     16.00000000|[7617, 1088, 0, 136]                                                       |  | used linear model with 65 points | actual_k=8
     137|[-297.3961662016809, -125.57324605900794, 180.78432147949934, 213.28277773363516, 10.085514933802187, -41.881231078878045, 0.5093875348102301, -7.082963962107897, 18.55067626060918, 59.488540191203356, -52.666812501847744, 115.41690932959318, 112.04645377397537, 122.11367898155004, 52.92817616276443, 32.99773720279336, 8.889235962182283, 73.13314075022936, 66.65898895543069, 4.576621748507023, -54.276130286976695, -109.01134691946208]| 11.3802108764648438|     32.00000000|[7673, 1096, 0, 137]                                                       | | GPS sucess | actual_k=8
     138|[-297.3961662016809, -125.57324605900794, 180.78432147949934, 213.28277773363516, 10.085514933802187, -41.881231078878045, 0.5093875348102301, -7.082963962107897, 18.55067626060918, 59.488540191203356, -52.666812501847744, 115.41690932959318, 112.04645377397537, 122.11367898155004, 52.92817616276443, 32.99773720279336, 8.889235962182283, 73.13314075022936, 66.65898895543069, 4.576621748507023, -54.276130286976695, -109.01134691946208]| 11.3802108764648438|     16.00000000|[7729, 1104, 0, 138]                                                       |  | used linear model with 65 points | actual_k=8
     139|[-298.99055909737945, -128.85516482312232, 173.36570899933577, 215.84172029001638, 6.248797566629946, -44.18537641502917, 3.871154588414356, -7.9947716780006886, 18.28213617624715, 56.07966162636876, -51.78398510068655, 116.48441874235868, 113.5094490647316, 124.3930640714243, 50.423371789976954, 28.488412652164698, 8.555993903428316, 74.51213271170855, 70.81640625279397, 4.476685233414173, -57.0052116792649, -110.37178204767406]| 11.3785696029663086|     32.00000000|[7785, 1112, 0, 139]                                                       | | GPS sucess | actual_k=8
     140|[-306.90963458642364, -132.41594558674842, 179.45869796723127, 221.43474978907034, 3.8240777561441064, -30.98406339623034, 10.726745408726856, -19.217901904135942, 17.82909092726186, 63.15393855050206, -48.73830934613943, 113.36040484160185, 107.74546962976456, 128.9773679273203, 56.223353860899806, 34.73637465015054, 13.196220744401217, 75.0824359729886, 61.328499796800315, -2.696204476058483, -61.7765534799546, -110.56069767288864]| 11.3578023910522461|     64.00000000|[7841, 1120, 0, 140]                                                       | | GPS sucess | actual_k=8
     141|[-325.3487081490457, -138.89007860142738, 173.76042621582747, 237.4994737575762, -9.359175532124937, -61.816369304433465, -1.402754980372265, -10.043670374900103, 3.9014605027623475, 41.8400747962296, -47.03864189237356, 92.41534601897001, 110.55043751001358, 138.9072242276743, 65.29153775982559, 50.35590914264321, 1.6500657685101032, 68.40865457803011, 53.21654510777444, 3.2093493416905403, -64.909737912938, -95.197809336707]| 11.3389091491699219|    128.00000000|[7897, 1128, 0, 141]                                                       | | GPS sucess | actual_k=8
     142|[-325.3487081490457, -138.89007860142738, 173.76042621582747, 237.4994737575762, -9.359175532124937, -61.816369304433465, -1.402754980372265, -10.043670374900103, 3.9014605027623475, 41.8400747962296, -47.03864189237356, 92.41534601897001, 110.55043751001358, 138.9072242276743, 65.29153775982559, 50.35590914264321, 1.6500657685101032, 68.40865457803011, 53.21654510777444, 3.2093493416905403, -64.909737912938, -95.197809336707]| 11.3389091491699219|     64.00000000|[7953, 1136, 0, 142]                                                       |  | used linear model with 65 points | actual_k=8
     143|[-333.38156413659453, -143.007578429766, 164.15016048401594, 245.66926879389212, -1.5334008624777198, -81.93229986168444, 5.37737111444585, 9.114603321999311, 38.9397181016393, 53.59146811440587, -47.84418108314276, 89.46199881285429, 95.799869120121, 144.65406232047826, 59.925723074004054, 64.43955400958657, -20.265928875654936, 66.91657615453005, 57.378143790178, -8.405504517257214, -56.38968691043556, -112.17002498917282]| 11.3124399185180664|    128.00000000|[8009, 1144, 0, 143]                                                       | | GPS sucess | actual_k=8
     144|[-342.151123996824, -155.23043018300086, 169.5194145962596, 252.5066096256487, 7.984991700388491, -75.20997501350939, -33.78915949468501, 2.461746972054243, 62.15429482283071, 59.5713021941483, -2.588436149060726, 78.87461554259062, 63.27698093652725, 162.0997143285349, 73.77177047543228, 55.02762297168374, 11.170134890824556, 49.46396995335817, 62.40549087803811, -92.59557562321424, -76.12830957584083, -92.40863621048629]| 11.2991256713867188|    256.00000000|[8065, 1152, 0, 144]                                                       | | GPS sucess | actual_k=8
     145|[-342.151123996824, -155.23043018300086, 169.5194145962596, 252.5066096256487, 7.984991700388491, -75.20997501350939, -33.78915949468501, 2.461746972054243, 62.15429482283071, 59.5713021941483, -2.588436149060726, 78.87461554259062, 63.27698093652725, 162.0997143285349, 73.77177047543228, 55.02762297168374, 11.170134890824556, 49.46396995335817, 62.40549087803811, -92.59557562321424, -76.12830957584083, -92.40863621048629]| 11.2991256713867188|    128.00000000|[8121, 1160, 0, 145]                                                       |  | used linear model with 65 points | actual_k=8
     146|[-350.3282289467752, -152.65627795178443, 177.62870090454817, 256.9810640285723, 11.060584456659853, -67.42626691795886, -88.57150431280024, -38.46708985045552, 79.38132653059438, 37.65980126336217, -48.72331240028143, 89.62796484678984, 42.95344120264053, 188.56749158073217, 52.72638320736587, 32.54332045093179, 22.169740069657564, 93.84786964207888, 76.76936912816018, -95.64850931614637, -117.10925516299903, -139.6872235517949]| 11.2598762512207031|    256.00000000|[8177, 1168, 0, 146]                                                       | | GPS sucess | actual_k=8
     147|[-350.3282289467752, -152.65627795178443, 177.62870090454817, 256.9810640285723, 11.060584456659853, -67.42626691795886, -88.57150431280024, -38.46708985045552, 79.38132653059438, 37.65980126336217, -48.72331240028143, 89.62796484678984, 42.95344120264053, 188.56749158073217, 52.72638320736587, 32.54332045093179, 22.169740069657564, 93.84786964207888, 76.76936912816018, -95.64850931614637, -117.10925516299903, -139.6872235517949]| 11.2598762512207031|    128.00000000|[8233, 1176, 0, 147]                                                       |  | used linear model with 65 points | actual_k=8
     148|[-350.3282289467752, -152.65627795178443, 177.62870090454817, 256.9810640285723, 11.060584456659853, -67.42626691795886, -88.57150431280024, -38.46708985045552, 79.38132653059438, 37.65980126336217, -48.72331240028143, 89.62796484678984, 42.95344120264053, 188.56749158073217, 52.72638320736587, 32.54332045093179, 22.169740069657564, 93.84786964207888, 76.76936912816018, -95.64850931614637, -117.10925516299903, -139.6872235517949]| 11.2598762512207031|     64.00000000|[8289, 1184, 0, 148]                                                       |  | used linear model with 65 points | actual_k=8
     149|[-348.14331602677703, -178.88337069470435, 188.1350447461009, 255.33219844801351, 28.10168019030243, -68.47902310825884, -89.56952227954753, -40.186388809233904, 78.19306108774617, 43.14676405861974, -74.25203707069159, 88.91861587017775, 32.34390789270401, 218.16815953422338, 42.2034530621022, 39.52219131961465, 0.3002999909222126, 87.48679853230715, 86.27035808842629, -90.97531013935804, -121.66462263278663, -144.11632263474166]| 11.2483148574829102|    128.00000000|[8345, 1192, 0, 149]                                                       | | GPS sucess | actual_k=8
     150|[-348.14331602677703, -178.88337069470435, 188.1350447461009, 255.33219844801351, 28.10168019030243, -68.47902310825884, -89.56952227954753, -40.186388809233904, 78.19306108774617, 43.14676405861974, -74.25203707069159, 88.91861587017775, 32.34390789270401, 218.16815953422338, 42.2034530621022, 39.52219131961465, 0.3002999909222126, 87.48679853230715, 86.27035808842629, -90.97531013935804, -121.66462263278663, -144.11632263474166]| 11.2483148574829102|     64.00000000|[8401, 1200, 0, 150]                                                       |  | used linear model with 65 points | actual_k=8
     151|[-348.14331602677703, -178.88337069470435, 188.1350447461009, 255.33219844801351, 28.10168019030243, -68.47902310825884, -89.56952227954753, -40.186388809233904, 78.19306108774617, 43.14676405861974, -74.25203707069159, 88.91861587017775, 32.34390789270401, 218.16815953422338, 42.2034530621022, 39.52219131961465, 0.3002999909222126, 87.48679853230715, 86.27035808842629, -90.97531013935804, -121.66462263278663, -144.11632263474166]| 11.2483148574829102|     32.00000000|[8457, 1208, 0, 151]                                                       |  | used linear model with 65 points | actual_k=8
     152|[-348.14331602677703, -178.88337069470435, 188.1350447461009, 255.33219844801351, 28.10168019030243, -68.47902310825884, -89.56952227954753, -40.186388809233904, 78.19306108774617, 43.14676405861974, -74.25203707069159, 88.91861587017775, 32.34390789270401, 218.16815953422338, 42.2034530621022, 39.52219131961465, 0.3002999909222126, 87.48679853230715, 86.27035808842629, -90.97531013935804, -121.66462263278663, -144.11632263474166]| 11.2483148574829102|     16.00000000|[8513, 1216, 0, 152]                                                       |  | used linear model with 65 points | actual_k=8
     153|[-350.16549276933074, -183.41232281643897, 191.57826011627913, 256.44587654573843, 26.78001692984253, -62.96677220799029, -93.68662013416179, -34.70610745623708, 81.35173318209127, 42.93463121727109, -74.29585008695722, 91.34347753971815, 33.08336305618286, 221.26332597900182, 45.43897437863052, 38.55061933770776, -2.635004173964262, 85.90863848477602, 86.55366513412446, -87.8901534602046, -118.11969122104347, -150.68055212311447]| 11.2434043884277344|     32.00000000|[8569, 1224, 0, 153]                                                       | | GPS sucess | actual_k=8
     154|[-350.16549276933074, -183.41232281643897, 191.57826011627913, 256.44587654573843, 26.78001692984253, -62.96677220799029, -93.68662013416179, -34.70610745623708, 81.35173318209127, 42.93463121727109, -74.29585008695722, 91.34347753971815, 33.08336305618286, 221.26332597900182, 45.43897437863052, 38.55061933770776, -2.635004173964262, 85.90863848477602, 86.55366513412446, -87.8901534602046, -118.11969122104347, -150.68055212311447]| 11.2434043884277344|     16.00000000|[8625, 1232, 0, 154]                                                       |  | used linear model with 65 points | actual_k=8
     155|[-352.3381018601358, -185.07948738057166, 194.75247590988874, 257.8879563282244, 33.57193806860596, -61.73296440578997, -95.43986071948893, -37.63366325572133, 79.5604423028417, 40.75953971222043, -76.06793253496289, 91.70974063128233, 39.81394958496094, 220.3195019857958, 53.17638826183975, 36.05112788453698, -4.0505983941257, 85.05825562030077, 83.96102378051728, -85.2124407812953, -121.29199465923011, -149.29716038517654]| 11.2359952926635742|     32.00000000|[8681, 1240, 0, 155]                                                       | | GPS sucess | actual_k=8
