k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8381180793046952, 1.1587948098778724, -1.2435508266091346, 0.7547801688313485, -0.8462740510702134, 1.1532276019454002, -1.2467708967626094, 1.2184250831604004, -0.845478492975235, 1.155714177340269, -1.242789913713932, 0.7589666649699212, -0.8390561446547509, 1.1631040282547473, -1.2345880426466465, 0.7678347408771515, -0.8296582691371441, 1.172904484719038, -1.2245032962411642, 0.778094169870019, -0.8193253215402365, 1.1832179881632328, -1.2142942499369382, 0.7881214499473572, -0.8095496522262693, 1.1926794189959764, -1.2052027138881385, 0.7967941644135863, -0.8013382033212111, 1.200393394002458, -1.1980164268054068, 0.8034282966516912, -0.7952751896344126, 1.2058715837076306, -2.090330970287323, 0.8077155311591924, -0.7915847955271602, 1.2089700166136026, -1.1906163699924945, 0.8096605643630028, -0.790193865261972, 1.209826386347413, -1.1902719622477889, 0.8095184165984393, -0.7907945962622762, 1.2087973633781075, -1.1916969127953052, 0.8077317361719907, -0.792907227948308, 1.2063959006220102, -1.1943489897996187, 0.804868108779192, -0.7959427346475423, 1.2032285458873957, -1.1976080460473895, 0.8015573683194817, -0.7992655167588965, 1.1999327458572224, -1.2008387044654227, 0.7984289025887847, -0.8022560930810869, 1.1971141568385064, -1.203453051438555, 0.7960489636287094, -0.8043737911619246, 1.195283953845501, -1.2049733282066881, 0.7948579762130976, -0.8052194399759174, 1.1947961368598043, -1.2050946241244673, 0.7951078435406089, -0.8045980592258275, 1.1957848424091935, -1.2037475635763257, 0.7967992613092065, -0.802581553766504, 1.1981016494566574, -1.201161003485322, 0.7996190196543467, -0.7995714035467245, 1.2012528883526101, -1.197924720402807, 0.8028773166704923, -0.7963613548316062, 1.2043369508348405, -1.1950521029531955, 0.8054450640454889, -0.794200112298131, 1.2059815971180796, -1.1940428440459072, 0.8056911977007986, -0.7948540311306715, 1.2042812642641365, -1.1969456340186297, 0.8014199841534719, -0.8006698058568873, 1.196734376065433, -1.2064208470284938, 0.7898083303123713]|25759.0859375000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
     140|[2.525023197920289, 2.57302530500731, 2.2362740621478054, 0.442815032774998, -1.8744408556851349, -1.3875854525044582, -2.386505188245518, 0.6540173551819191, -1.6366484327728719, 1.0753507404599978, -1.9192901136951992, -0.9203990384703905, 5.765037445688542, 0.3279651325271263, -2.2858589166939107, 0.0476367763071548, 1.676380519800768, 3.804157890009183, -1.6577659660770607, -0.5032147747215803, 0.5124913808935192, 2.8802965484081806, -0.9890822979552929, -1.0597815867255154, -0.9186195305638862, 1.8106126318001714, -2.051701168161107, 0.5272318030350528, -1.1790183213256742, 1.8145977582941608, -1.1498081435323162, 0.8806321555185146, -1.3352847101956808, 1.3796500366492481, -1.9585366455018571, 0.3962840872883282, -1.3125979603228817, 1.8857728626429924, -1.0966187036730446, 0.8939114323531567, -1.2450097713622095, 1.5847792703267132, -1.6538757728514406, 0.816075215161497, 1.7041482891530424, 1.024732836064282, -1.763901922456281, 0.7470051628808669, 1.0385677473894608, 1.8487031332578239, -0.7985415236901776, 0.8020059316984485, 0.5227924104728868, 3.4843492696584186, 1.2137375260811702, 0.8495157996886736, -1.9568112287030814, 0.9404300133010263, -1.4360251029653535, 0.9940498530328793, -1.3370885156762085, 1.2431830744494055, -1.6229814129273519, 0.7266617832531803, 0.828553374624866, -2.009672710614142, -2.0330470072511977, -0.7189792540904154, -0.9541015037850982, 1.625923276627146, -1.1417571513384652, 1.0133973207531124, 2.676749682332506, 0.7851795677797783, -2.1424004209715757, 0.6748925687895136, -2.090601914320179, 1.0149134072483046, 3.2812715642299257, 0.5088345851079725, -1.5554623004538757, 1.300399870672525, -1.18707090198714, -1.123476553958839, -1.2754464280765363, 1.2275659702522408, -1.7801799300713905, 0.5557431611742729, -0.9952501686471333, 2.0062870171000022, -1.6678585686599754, 0.6907323292499105, -0.6952233349912974, 2.2595392913320347, -1.3309060192635775, 0.9409913273658838, -0.9058248231343152, 1.6568250215116889, -1.8694524518067444, 0.7180160587758894]|5476.9326171875000000|      0.25000000|[10568, 1672, 0, 836]                                                      | | GPS sucess | actual_k=2
     141|[2.5244330480832087, 2.572532621162669, 2.2359118491743915, 0.4426089266509015, -1.8744720664219139, -1.3874293189378244, -2.386155107000103, 0.6545626222558223, -1.6359116403174445, 1.0762709521234675, -1.9181985956050926, -0.9191519080195979, 5.766421324794102, 0.3294641248491391, -2.284268833922766, 0.0492919095154148, 1.678073003002391, 3.8058587052882196, -1.6560868248862264, -0.5015879865487094, 0.5140347662194502, 2.8817253975884096, -0.987798926832739, -1.0586741836483302, -0.9177178872606633, 1.8112796550980363, -2.0512964741890203, 0.5273478147158551, -1.1792157967379526, 1.8140637173243643, -1.1506999379828973, 0.8793634609919987, -1.3369472733790257, 1.377578937526262, -1.9610285373516432, 0.3933616522300474, -1.3159581009259174, 1.8819705107565858, -1.1008650624327458, 0.8892220234212755, -1.2501384963284077, 1.5792177560348009, -1.659860758586708, 0.8096788516721671, 1.6973553913288444, 1.0175609537478119, -1.7714325870157348, 0.7391385008852176, 1.0303903710372102, 1.8402427289064702, -0.8072549767669575, 0.7930715763575504, 0.5136713305437138, 3.475077521294447, 1.4591055448275463, 0.8400575549104577, -1.966302426467955, 0.930947642611515, -1.4454559538213596, 0.9847138946340007, -1.3462857749980173, 1.2341684903253172, -1.6317694500411972, 0.7181437710126513, 0.8203481703540859, -2.0175233370977015, -2.040502630959863, -0.7260011357303728, -0.9606529492469078, 1.6198765456021655, -1.1472676915519011, 1.0084512467702478, 2.6723927378646337, 0.7814323755683291, -2.145521717381093, 0.6724062634781914, -2.0924431909714274, 1.016107450449699, 3.28070951542172, 0.5088955855251629, -1.5547989987792266, 1.301636780090892, -1.185297574048859, -1.1212130563976226, -1.2727486466497042, 1.230631921420778, -1.7768227566620776, 0.5593031573153937, -0.9915878343577316, 2.0099384742402244, -1.6643445949880324, 0.693968148766614, -0.6924210924663755, 2.2617370805931523, -1.3294997276474283, 0.9414021798249103, -0.9066309906232329, 1.6545618578296155, -1.8734317533525133, 0.7120415280678446]|5438.2021484375000000|      0.50000000|[10582, 1674, 0, 837]                                                      | | GPS sucess | actual_k=2
     142|[2.5244330480832087, 2.572532621162669, 2.2359118491743915, 0.4426089266509015, -1.8744720664219139, -1.3874293189378244, -2.386155107000103, 0.6545626222558223, -1.6359116403174445, 1.0762709521234675, -1.9181985956050926, -0.9191519080195979, 5.766421324794102, 0.3294641248491391, -2.284268833922766, 0.0492919095154148, 1.678073003002391, 3.8058587052882196, -1.6560868248862264, -0.5015879865487094, 0.5140347662194502, 2.8817253975884096, -0.987798926832739, -1.0586741836483302, -0.9177178872606633, 1.8112796550980363, -2.0512964741890203, 0.5273478147158551, -1.1792157967379526, 1.8140637173243643, -1.1506999379828973, 0.8793634609919987, -1.3369472733790257, 1.377578937526262, -1.9610285373516432, 0.3933616522300474, -1.3159581009259174, 1.8819705107565858, -1.1008650624327458, 0.8892220234212755, -1.2501384963284077, 1.5792177560348009, -1.659860758586708, 0.8096788516721671, 1.6973553913288444, 1.0175609537478119, -1.7714325870157348, 0.7391385008852176, 1.0303903710372102, 1.8402427289064702, -0.8072549767669575, 0.7930715763575504, 0.5136713305437138, 3.475077521294447, 1.4591055448275463, 0.8400575549104577, -1.966302426467955, 0.930947642611515, -1.4454559538213596, 0.9847138946340007, -1.3462857749980173, 1.2341684903253172, -1.6317694500411972, 0.7181437710126513, 0.8203481703540859, -2.0175233370977015, -2.040502630959863, -0.7260011357303728, -0.9606529492469078, 1.6198765456021655, -1.1472676915519011, 1.0084512467702478, 2.6723927378646337, 0.7814323755683291, -2.145521717381093, 0.6724062634781914, -2.0924431909714274, 1.016107450449699, 3.28070951542172, 0.5088955855251629, -1.5547989987792266, 1.301636780090892, -1.185297574048859, -1.1212130563976226, -1.2727486466497042, 1.230631921420778, -1.7768227566620776, 0.5593031573153937, -0.9915878343577316, 2.0099384742402244, -1.6643445949880324, 0.693968148766614, -0.6924210924663755, 2.2617370805931523, -1.3294997276474283, 0.9414021798249103, -0.9066309906232329, 1.6545618578296155, -1.8734317533525133, 0.7120415280678446]|5438.2021484375000000|      0.25000000|[10707, 1694, 0, 847]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     143|[2.5244330480832087, 2.572532621162669, 2.2359118491743915, 0.4426089266509015, -1.8744720664219139, -1.3874293189378244, -2.386155107000103, 0.6545626222558223, -1.6359116403174445, 1.0762709521234675, -1.9181985956050926, -0.9191519080195979, 5.766421324794102, 0.3294641248491391, -2.284268833922766, 0.0492919095154148, 1.678073003002391, 3.8058587052882196, -1.6560868248862264, -0.5015879865487094, 0.5140347662194502, 2.8817253975884096, -0.987798926832739, -1.0586741836483302, -0.9177178872606633, 1.8112796550980363, -2.0512964741890203, 0.5273478147158551, -1.1792157967379526, 1.8140637173243643, -1.1506999379828973, 0.8793634609919987, -1.3369472733790257, 1.377578937526262, -1.9610285373516432, 0.3933616522300474, -1.3159581009259174, 1.8819705107565858, -1.1008650624327458, 0.8892220234212755, -1.2501384963284077, 1.5792177560348009, -1.659860758586708, 0.8096788516721671, 1.6973553913288444, 1.0175609537478119, -1.7714325870157348, 0.7391385008852176, 1.0303903710372102, 1.8402427289064702, -0.8072549767669575, 0.7930715763575504, 0.5136713305437138, 3.475077521294447, 1.4591055448275463, 0.8400575549104577, -1.966302426467955, 0.930947642611515, -1.4454559538213596, 0.9847138946340007, -1.3462857749980173, 1.2341684903253172, -1.6317694500411972, 0.7181437710126513, 0.8203481703540859, -2.0175233370977015, -2.040502630959863, -0.7260011357303728, -0.9606529492469078, 1.6198765456021655, -1.1472676915519011, 1.0084512467702478, 2.6723927378646337, 0.7814323755683291, -2.145521717381093, 0.6724062634781914, -2.0924431909714274, 1.016107450449699, 3.28070951542172, 0.5088955855251629, -1.5547989987792266, 1.301636780090892, -1.185297574048859, -1.1212130563976226, -1.2727486466497042, 1.230631921420778, -1.7768227566620776, 0.5593031573153937, -0.9915878343577316, 2.0099384742402244, -1.6643445949880324, 0.693968148766614, -0.6924210924663755, 2.2617370805931523, -1.3294997276474283, 0.9414021798249103, -0.9066309906232329, 1.6545618578296155, -1.8734317533525133, 0.7120415280678446]|5438.2021484375000000|      0.12500000|[10819, 1712, 0, 856]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     144|[2.525493995393388, 2.5736505843901125, 2.237058215062808, 0.4437570691535446, -1.8733468388783885, -1.3863498156074223, -2.3851423074372167, 0.6554895167990491, -1.6350881259560444, 1.076975286182732, -1.91762761855661, -0.9187268919777528, 5.766689297701852, 0.3295654437230698, -2.284342358915097, 0.0490367217457615, 1.6776306546690825, 3.805224970136724, -1.656914950982393, -0.5026123346279363, 0.5128134892833289, 2.880307560366303, -0.9894119287539531, -1.0604799756289172, -0.9197131639203904, 1.8090990824988638, -2.053657318475179, 0.5248125118253905, -1.1819190038172738, 1.8111998550054462, -1.153716558391641, 0.8762025817432455, -1.3402433569168875, 1.374157214382133, -1.964565870922064, 0.3897191560428075, -1.31969493799449, 1.8817603578758315, -1.1047568448022105, 0.8852701605011999, -1.2541385696272196, 1.5751814938690458, -1.663921079608533, 0.8056066660664027, 1.8203544783048957, 1.0135016627687543, -1.7754672049314844, 0.7351405770789079, 1.0264410133748603, 1.8363536178029802, -0.8110723948914842, 0.7893370228919308, 0.5100304970001003, 3.47154090530807, 1.455683244961913, 0.8367592310761428, -1.9694675946899949, 0.9279242901375407, -1.448329390602006, 0.9819978739530367, -1.3488375180602303, 1.2317872074667666, -1.6339748072295561, 0.7161190487270825, 0.8185079970872579, -2.019175880181466, -2.0419653341813406, -0.7272726984975879, -0.9617330175408667, 1.6189873413924951, -1.1479676833196615, 1.007937757528536, 2.67622129716829, 0.7812793451394101, -2.145503090560346, 0.6725892399151091, -2.092104411936636, 1.016592210078006, 3.2813291234574966, 0.5096375645742159, -1.5539485062729386, 1.3025805138193827, -1.1842773201800854, -1.1201344868345169, -1.2716314827298605, 1.2317664077076789, -1.7756938041774997, 0.5604021027030328, -0.9905450195488339, 2.010897352205101, -1.6634991757450543, 0.6946688398994202, -0.6918981784730392, 2.262047357111728, -1.3294387919025872, 0.9411751973049484, -0.9071863741886029, 1.653635654327739, -1.8747731624024415, 0.7102385308698888]|5399.0756835937500000|      0.25000000|[10833, 1714, 0, 857]                                                      | | GPS sucess | actual_k=2
     145|[2.5331499838407563, 2.562346405183622, 2.2504307154898755, 0.4328753462488029, -1.910789653437133, -1.391758577164614, -2.3715621732987517, 0.6637433947815463, -1.6417473645552851, 1.0809291509806818, -1.8987208967113407, -0.9072811470833079, 5.7524299555976555, 0.362948455541002, -2.2640443324129644, 0.0664637266195141, 1.7018313735189798, 3.810084501900665, -1.659555617655353, -0.4942961725856165, 0.4979832902130541, 2.874448428441495, -0.963606226320963, -1.0619582584800842, -0.9323611922419546, 1.819418714976922, -2.054620235178608, 0.5213225411301631, -1.1682777143819467, 1.8165372628179224, -1.1657637579240305, 0.875897401072552, -1.3280412924101779, 1.3631023697866411, -1.9618930468447557, 0.3956123930002979, -1.323337432086254, 1.876656858247228, -1.1026351415686406, 0.8927334108104288, -1.255023625144066, 1.5500066302325521, -1.6786494329673383, 0.8050781419022923, 1.8116129952125877, 1.0304369218725293, -1.76929083473544, 0.7390872404250495, 1.0429947748123956, 1.8305329746462133, -0.8139000816148059, 0.7842808060447792, 0.5240120209236762, 3.4771591296941957, 1.4717552537206964, 0.8382385468804604, -1.964643289271116, 0.9210819521231467, -1.4354892080815569, 0.9764443108276052, -1.3592290635422102, 1.2270003393527422, -1.6501531059711352, 0.7257601577615016, 0.8262759514628527, -2.0202882695597157, -2.0676005319400153, -0.7232512252686565, -0.9483764092022127, 1.642741323429801, -1.1603086825280522, 1.0176689040355011, 2.6787457827470504, 0.8060048195566197, -2.147242448158472, 0.6818547037143473, -2.091311630870952, 1.0093589307864657, 3.2696820890210323, 0.5138676875874739, -1.5417138482700852, 1.299971843199135, -1.197921506959942, -1.1305661471737531, -1.2961708323305332, 1.2365830380972203, -1.762969963404394, 0.5675639812180677, -1.0057314709243184, 2.0033628012365434, -1.6714386001108132, 0.7022029401078517, -0.6887589489816862, 2.263825842248766, -1.3050554406958077, 0.926877538727387, -0.8981343304079185, 1.65830147099616, -1.882365127545079, 0.7025778983825023]|5376.6640625000000000|      0.50000000|[10859, 1718, 0, 859]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     146|[2.5301439707304763, 2.558492672696435, 2.245674800812941, 0.427177228821275, -1.9174565153773082, -1.399408189311975, -2.380196922167396, 0.6542987780465648, -1.6523175060421087, 1.0694276235893077, -1.9111184048482688, -0.9205318351742283, 5.7383755128417775, 0.3481455609859697, -2.27953522196222, 0.0503497506028734, 1.685162999800122, 3.7929335466259637, -1.6771148386697334, -0.5121874454881052, 0.4798374961641487, 3.365414003421277, -0.9820259316522886, -1.0803973912003162, -0.9507422439611433, 1.8011720382040892, -2.072657882187504, 0.5035665223425406, -1.1856819446934597, 1.7995521835443409, -1.182265462154935, 0.8599398462702534, -1.343397657070143, 1.3482924465401382, -1.9758921606577984, 0.3823606413389973, -1.335802132352973, 1.8650140855428652, -1.1134260735608734, 0.8828191560407459, -1.2640415396776812, 1.5418994728084598, -1.6858367049236926, 0.7988145705766028, 1.8062716274165243, 1.026010976180765, -1.7728133751780855, 0.7364509281507872, 1.04122245083985, 1.8295974604797278, -0.8140307570423051, 0.7849183769647139, 0.5253768199072352, 3.479205932008194, 1.4744348715633557, 0.8414980976605183, -1.960860090964779, 0.9253294252103085, -1.430839578265144, 0.9814315963000578, -1.3539706160515776, 1.2324618757006083, -1.6445576975911036, 0.7314195400861674, 0.8319292126698968, -2.014710909745519, -2.0621680076873323, -0.718031065380389, -0.9434341541075653, 1.6473427275006551, -1.1561078528693949, 1.0214133174132183, 2.6819824949364417, 0.808687806924354, -2.1451532199102483, 0.6833168785266791, -2.0905022881541315, 1.009497978731151, 3.269142519196564, 0.5126511649366807, -1.5435947982152742, 1.297450748333038, -1.201045786395666, -1.1342430284889398, -1.3003351406400883, 1.2320120626631852, -1.7678502431726524, 0.5624894042776802, -1.0108666280698781, 1.998320581702027, -1.6762134499726735, 0.6978919443018431, -0.6923863896410155, 2.261126059409721, -1.3065578493418548, 0.9268690687432916, -0.8963241893837387, 1.662284286422003, -1.875824874717971, 0.7120923820057089]|5305.5488281250000000|      1.00000000|[10948, 1732, 0, 866]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     147|[2.5301439707304763, 2.558492672696435, 2.245674800812941, 0.427177228821275, -1.9174565153773082, -1.399408189311975, -2.380196922167396, 0.6542987780465648, -1.6523175060421087, 1.0694276235893077, -1.9111184048482688, -0.9205318351742283, 5.7383755128417775, 0.3481455609859697, -2.27953522196222, 0.0503497506028734, 1.685162999800122, 3.7929335466259637, -1.6771148386697334, -0.5121874454881052, 0.4798374961641487, 3.365414003421277, -0.9820259316522886, -1.0803973912003162, -0.9507422439611433, 1.8011720382040892, -2.072657882187504, 0.5035665223425406, -1.1856819446934597, 1.7995521835443409, -1.182265462154935, 0.8599398462702534, -1.343397657070143, 1.3482924465401382, -1.9758921606577984, 0.3823606413389973, -1.335802132352973, 1.8650140855428652, -1.1134260735608734, 0.8828191560407459, -1.2640415396776812, 1.5418994728084598, -1.6858367049236926, 0.7988145705766028, 1.8062716274165243, 1.026010976180765, -1.7728133751780855, 0.7364509281507872, 1.04122245083985, 1.8295974604797278, -0.8140307570423051, 0.7849183769647139, 0.5253768199072352, 3.479205932008194, 1.4744348715633557, 0.8414980976605183, -1.960860090964779, 0.9253294252103085, -1.430839578265144, 0.9814315963000578, -1.3539706160515776, 1.2324618757006083, -1.6445576975911036, 0.7314195400861674, 0.8319292126698968, -2.014710909745519, -2.0621680076873323, -0.718031065380389, -0.9434341541075653, 1.6473427275006551, -1.1561078528693949, 1.0214133174132183, 2.6819824949364417, 0.808687806924354, -2.1451532199102483, 0.6833168785266791, -2.0905022881541315, 1.009497978731151, 3.269142519196564, 0.5126511649366807, -1.5435947982152742, 1.297450748333038, -1.201045786395666, -1.1342430284889398, -1.3003351406400883, 1.2320120626631852, -1.7678502431726524, 0.5624894042776802, -1.0108666280698781, 1.998320581702027, -1.6762134499726735, 0.6978919443018431, -0.6923863896410155, 2.261126059409721, -1.3065578493418548, 0.9268690687432916, -0.8963241893837387, 1.662284286422003, -1.875824874717971, 0.7120923820057089]|5305.5488281250000000|      0.50000000|[11060, 1750, 0, 875]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     148|[2.5303971859589165, 2.5694228774604437, 2.2544141260308437, 0.4414604109207365, -1.8854647579248203, -1.3852145231444177, -2.375330585229402, 0.6205189036025569, -1.6599654106095292, 1.032934433956415, -1.8617438840696128, -0.9217020082287893, 5.762300284538107, 0.370342103457617, -2.2708666586335364, 0.0473998236006819, 1.6577713053139809, 3.808557050921909, -1.6630868715520066, -0.5278990789766411, 0.4823565069631544, 3.378878148783654, -0.9619028354693462, -1.075154100053263, -0.9080759018517015, 1.792987414299563, -2.069406747071061, 0.5520795511132258, -1.1730315405680076, 1.7733229975608022, -1.160379251266311, 0.8561754478742383, -1.3322532788476178, 1.3360290097384067, -2.0131136110164274, 0.3793548619906835, -1.340647759470875, 1.9040226060864405, -1.1363597503997482, 0.9020586208154737, -1.2663070509911345, 1.5278529490884338, -1.668394646151844, 0.8333298992819136, 1.775530850385937, 1.0167717607769697, -1.8049711315662729, 0.7285243234402679, 0.9920964926057783, 1.868294449896804, -0.7955613749648496, 0.7844263896911512, 0.5200112959318927, 3.4505123510082236, 1.4640980748102472, 0.8275302120247251, -2.024489889555916, 0.9013641931360478, -1.4194643000306622, 0.9969038221449179, -1.3498225108921758, 1.2543305851754103, -1.6249452772407904, 0.7556084106502705, 0.8716026043994901, -1.9706882229660199, -2.068213559192272, -0.7689718509374206, -1.0087953484201377, 1.608626377749898, -1.1488029213442539, 1.0160927437219396, 2.6920236293684, 0.8109169160979947, -2.1223048782962404, 0.6986287278302227, -2.068017693198091, 1.0265174983135419, 3.242722086122328, 0.5257092443432998, -1.473422600098495, 1.2514836202052246, -1.1961338523700804, -1.106758712110108, -1.2671289460008823, 1.240656747812378, -1.7302642992353507, 0.5477890818657258, -1.0121617815871542, 1.984271884275112, -1.6615547027317725, 0.6762952257223124, -0.6715701659451413, 2.251228954013927, -1.3104180333333466, 0.9197071287609667, -0.9206523522773916, 1.670004188278038, -1.8781790512001568, 0.7105254955695147]|5223.5581054687500000|      1.00000000|[11086, 1754, 0, 877]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     149|[2.5303971859589165, 2.5694228774604437, 2.2544141260308437, 0.4414604109207365, -1.8854647579248203, -1.3852145231444177, -2.375330585229402, 0.6205189036025569, -1.6599654106095292, 1.032934433956415, -1.8617438840696128, -0.9217020082287893, 5.762300284538107, 0.370342103457617, -2.2708666586335364, 0.0473998236006819, 1.6577713053139809, 3.808557050921909, -1.6630868715520066, -0.5278990789766411, 0.4823565069631544, 3.378878148783654, -0.9619028354693462, -1.075154100053263, -0.9080759018517015, 1.792987414299563, -2.069406747071061, 0.5520795511132258, -1.1730315405680076, 1.7733229975608022, -1.160379251266311, 0.8561754478742383, -1.3322532788476178, 1.3360290097384067, -2.0131136110164274, 0.3793548619906835, -1.340647759470875, 1.9040226060864405, -1.1363597503997482, 0.9020586208154737, -1.2663070509911345, 1.5278529490884338, -1.668394646151844, 0.8333298992819136, 1.775530850385937, 1.0167717607769697, -1.8049711315662729, 0.7285243234402679, 0.9920964926057783, 1.868294449896804, -0.7955613749648496, 0.7844263896911512, 0.5200112959318927, 3.4505123510082236, 1.4640980748102472, 0.8275302120247251, -2.024489889555916, 0.9013641931360478, -1.4194643000306622, 0.9969038221449179, -1.3498225108921758, 1.2543305851754103, -1.6249452772407904, 0.7556084106502705, 0.8716026043994901, -1.9706882229660199, -2.068213559192272, -0.7689718509374206, -1.0087953484201377, 1.608626377749898, -1.1488029213442539, 1.0160927437219396, 2.6920236293684, 0.8109169160979947, -2.1223048782962404, 0.6986287278302227, -2.068017693198091, 1.0265174983135419, 3.242722086122328, 0.5257092443432998, -1.473422600098495, 1.2514836202052246, -1.1961338523700804, -1.106758712110108, -1.2671289460008823, 1.240656747812378, -1.7302642992353507, 0.5477890818657258, -1.0121617815871542, 1.984271884275112, -1.6615547027317725, 0.6762952257223124, -0.6715701659451413, 2.251228954013927, -1.3104180333333466, 0.9197071287609667, -0.9206523522773916, 1.670004188278038, -1.8781790512001568, 0.7105254955695147]|5223.5581054687500000|      0.50000000|[11208, 1774, 0, 887]                                                      |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
