k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6050993204116821, -0.2040047347545624, -0.095682866871357, 0.1558360010385513, -0.0116788167506456, -0.1333062350749969, -0.1812138706445694, -0.0464823395013809, -0.2118305116891861, -0.0701871439814568, -0.0593429729342461, 0.1449368894100189, -0.0572158060967922, 0.0079787475988269, 0.053744874894619, 0.0170572567731142, -0.0071873110719025, 0.3468151688575745, -0.0282187908887863, -0.1313029825687408, -0.1075290441513062, -0.0386640205979347]| 14.0199031829833984|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     105|[-277.35108894109726, -106.10197339206934, 87.406549397856, 212.21392842195928, -63.23723394609988, 32.380525797605515, -40.045691137667745, -50.86971241980791, 117.15141132939607, -117.02197778224945, -0.4504471719264984, 36.66210471838713, 39.495891366153955, 59.76286673080176, -10.995048336684704, -30.724302956834435, -27.750894569326192, 104.64717158675194, 169.4069872777909, 63.441173404455185, -80.61149559915066, 54.05565949343145]| 11.4524354934692383|    128.00000000|[6721, 0, 0, 105]                                                          | | GPS sucess | actual_k=0
     106|[-277.35108894109726, -106.10197339206934, 87.406549397856, 212.21392842195928, -63.23723394609988, 32.380525797605515, -40.045691137667745, -50.86971241980791, 117.15141132939607, -117.02197778224945, -0.4504471719264984, 36.66210471838713, 39.495891366153955, 59.76286673080176, -10.995048336684704, -30.724302956834435, -27.750894569326192, 104.64717158675194, 169.4069872777909, 63.441173404455185, -80.61149559915066, 54.05565949343145]| 11.4524354934692383|     64.00000000|[6785, 0, 0, 106]                                                          |  | used linear model with 65 points | actual_k=0
     107|[-277.35108894109726, -106.10197339206934, 87.406549397856, 212.21392842195928, -63.23723394609988, 32.380525797605515, -40.045691137667745, -50.86971241980791, 117.15141132939607, -117.02197778224945, -0.4504471719264984, 36.66210471838713, 39.495891366153955, 59.76286673080176, -10.995048336684704, -30.724302956834435, -27.750894569326192, 104.64717158675194, 169.4069872777909, 63.441173404455185, -80.61149559915066, 54.05565949343145]| 11.4524354934692383|     32.00000000|[6849, 0, 0, 107]                                                          |  | used linear model with 65 points | actual_k=0
     108|[-277.35108894109726, -106.10197339206934, 87.406549397856, 212.21392842195928, -63.23723394609988, 32.380525797605515, -40.045691137667745, -50.86971241980791, 117.15141132939607, -117.02197778224945, -0.4504471719264984, 36.66210471838713, 39.495891366153955, 59.76286673080176, -10.995048336684704, -30.724302956834435, -27.750894569326192, 104.64717158675194, 169.4069872777909, 63.441173404455185, -80.61149559915066, 54.05565949343145]| 11.4524354934692383|     16.00000000|[6913, 0, 0, 108]                                                          |  | used linear model with 65 points | actual_k=0
     109|[-278.1543781757355, -113.24217305332422, 90.32929605618119, 213.13480456732213, -64.05003798939288, 33.4467793405056, -41.54788458859548, -53.69927007704973, 119.49171856511384, -118.94369268417358, 0.0812147557735443, 34.71115254610777, 43.866106782108545, 56.497304196469486, -20.13077049702406, -33.70033330656588, -28.001269422937185, 102.67951056361198, 168.2179598491639, 63.11383497714996, -79.61787132918835, 52.663679203018546]| 11.4418268203735352|     32.00000000|[6977, 0, 0, 109]                                                          | | GPS sucess | actual_k=0
     110|[-283.24016642570496, -124.1599367633462, 78.94380563870072, 219.66065629385412, -65.42140735127032, 23.63171872496605, -38.91037786519155, -56.60654789954424, 114.04270580876619, -116.45356130599976, -6.8893400728702545, 25.868359081447124, 44.89741304889321, 45.542306180112064, -15.940267853438854, -37.42037768103182, -29.536670409608632, 96.12446591258049, 171.00960561446846, 56.28218758106232, -82.535953566432, 50.1734739150852]| 11.4213752746582031|     64.00000000|[7041, 0, 0, 110]                                                          | | GPS sucess | actual_k=0
     111|[-289.7663629055023, -136.33230385929346, 85.35459703579545, 224.46365006826818, -67.62837160564959, 1.4526987969875336, -20.747904186602682, -60.269300527870655, 95.10462788213044, -106.83242273330688, -10.351093918085098, 44.94810342043638, 36.59038332477212, 28.743375058285892, -6.248723320662975, -33.33356280066073, -19.630042754579335, 102.29062363505363, 167.1105334442109, 77.84103691577911, -74.53043179214, 26.389154991135]| 11.4003868103027344|    128.00000000|[7105, 0, 0, 111]                                                          | | GPS sucess | actual_k=0
     112|[-289.7663629055023, -136.33230385929346, 85.35459703579545, 224.46365006826818, -67.62837160564959, 1.4526987969875336, -20.747904186602682, -60.269300527870655, 95.10462788213044, -106.83242273330688, -10.351093918085098, 44.94810342043638, 36.59038332477212, 28.743375058285892, -6.248723320662975, -33.33356280066073, -19.630042754579335, 102.29062363505363, 167.1105334442109, 77.84103691577911, -74.53043179214, 26.389154991135]| 11.4003868103027344|     64.00000000|[7169, 0, 0, 112]                                                          |  | used linear model with 65 points | actual_k=0
     113|[-289.7663629055023, -136.33230385929346, 85.35459703579545, 224.46365006826818, -67.62837160564959, 1.4526987969875336, -20.747904186602682, -60.269300527870655, 95.10462788213044, -106.83242273330688, -10.351093918085098, 44.94810342043638, 36.59038332477212, 28.743375058285892, -6.248723320662975, -33.33356280066073, -19.630042754579335, 102.29062363505363, 167.1105334442109, 77.84103691577911, -74.53043179214, 26.389154991135]| 11.4003868103027344|     32.00000000|[7233, 0, 0, 113]                                                          |  | used linear model with 65 points | actual_k=0
     114|[-289.7663629055023, -136.33230385929346, 85.35459703579545, 224.46365006826818, -67.62837160564959, 1.4526987969875336, -20.747904186602682, -60.269300527870655, 95.10462788213044, -106.83242273330688, -10.351093918085098, 44.94810342043638, 36.59038332477212, 28.743375058285892, -6.248723320662975, -33.33356280066073, -19.630042754579335, 102.29062363505363, 167.1105334442109, 77.84103691577911, -74.53043179214, 26.389154991135]| 11.4003868103027344|     16.00000000|[7297, 0, 0, 114]                                                          |  | used linear model with 65 points | actual_k=0
     115|[-293.7720992565155, -131.18459305912256, 85.46280698850751, 227.28724511526525, -71.39890397526324, -1.2646249830722809, -20.49989896034822, -65.01732928305864, 92.00053623784333, -107.9668482542038, -8.725529223680496, 42.03404354304075, 37.82570222392678, 26.740107054822147, -5.821245662868023, -36.13154406286776, -20.934046231675893, 100.28670451045036, 167.87951323203743, 82.75702488422394, -82.6937790364027, 23.12212355993688]| 11.3948087692260742|     32.00000000|[7361, 0, 0, 115]                                                          | | GPS sucess | actual_k=0
     116|[-293.7720992565155, -131.18459305912256, 85.46280698850751, 227.28724511526525, -71.39890397526324, -1.2646249830722809, -20.49989896034822, -65.01732928305864, 92.00053623784333, -107.9668482542038, -8.725529223680496, 42.03404354304075, 37.82570222392678, 26.740107054822147, -5.821245662868023, -36.13154406286776, -20.934046231675893, 100.28670451045036, 167.87951323203743, 82.75702488422394, -82.6937790364027, 23.12212355993688]| 11.3948087692260742|     16.00000000|[7425, 0, 0, 116]                                                          |  | used linear model with 65 points | actual_k=0
     117|[-293.7720992565155, -131.18459305912256, 85.46280698850751, 227.28724511526525, -71.39890397526324, -1.2646249830722809, -20.49989896034822, -65.01732928305864, 92.00053623784333, -107.9668482542038, -8.725529223680496, 42.03404354304075, 37.82570222392678, 26.740107054822147, -5.821245662868023, -36.13154406286776, -20.934046231675893, 100.28670451045036, 167.87951323203743, 82.75702488422394, -82.6937790364027, 23.12212355993688]| 11.3948087692260742|      8.00000000|[7489, 0, 0, 117]                                                          |  | used linear model with 65 points | actual_k=0
     118|[-293.7720992565155, -131.18459305912256, 85.46280698850751, 227.28724511526525, -71.39890397526324, -1.2646249830722809, -20.49989896034822, -65.01732928305864, 92.00053623784333, -107.9668482542038, -8.725529223680496, 42.03404354304075, 37.82570222392678, 26.740107054822147, -5.821245662868023, -36.13154406286776, -20.934046231675893, 100.28670451045036, 167.87951323203743, 82.75702488422394, -82.6937790364027, 23.12212355993688]| 11.3948087692260742|      4.00000000|[7553, 0, 0, 118]                                                          |  | used linear model with 65 points | actual_k=0
     119|[-293.8717818111181, -133.0320684686303, 85.76524381712079, 227.3902926426381, -71.51739207096398, -0.9148843586444855, -21.550551106687635, -64.95561245083809, 92.52764067519456, -107.69039994478226, -8.329467862844467, 42.07305148616433, 38.59304133430123, 25.475869770161808, -5.564523212611675, -35.33953989483416, -20.252684258390218, 101.37669798731804, 166.46677574329078, 82.19704240560532, -84.29694001376629, 23.639031251892447]| 11.3939390182495117|      8.00000000|[7617, 0, 0, 119]                                                          | | GPS sucess | actual_k=0
     120|[-294.29306830465794, -132.9731911122799, 87.09861271455884, 227.5614628624171, -73.57591906376183, -0.6873728483915329, -21.6373331672512, -64.89375957101583, 92.94331616628915, -103.97411996126175, -11.610575526952744, 41.91157575324178, 36.98280230537057, 22.04595338832587, -7.246148698031902, -35.8003063891083, -17.969155930448323, 100.88707581162453, 166.59724184684455, 84.25975102186203, -82.08205525577068, 24.523815354332328]| 11.3928442001342773|     16.00000000|[7681, 0, 0, 120]                                                          | | GPS sucess | actual_k=0
     121|[-295.86560191214085, -135.15632876753807, 83.60422413423657, 229.6081232856959, -77.46608510799706, -3.0608927458524704, -24.218020928557962, -65.1635698005557, 93.82693154085428, -111.8556860089302, -11.335270047187805, 37.741914708167315, 36.391675267368555, 20.05857395660132, -10.641820304095745, -35.4997687432915, -16.368940495420247, 98.23577180504799, 164.62796458415687, 80.91804641485214, -84.44098989665508, 21.310187539085746]| 11.3912038803100586|     32.00000000|[7745, 0, 0, 121]                                                          | | GPS sucess | actual_k=0
     122|[-295.86560191214085, -135.15632876753807, 83.60422413423657, 229.6081232856959, -77.46608510799706, -3.0608927458524704, -24.218020928557962, -65.1635698005557, 93.82693154085428, -111.8556860089302, -11.335270047187805, 37.741914708167315, 36.391675267368555, 20.05857395660132, -10.641820304095745, -35.4997687432915, -16.368940495420247, 98.23577180504799, 164.62796458415687, 80.91804641485214, -84.44098989665508, 21.310187539085746]| 11.3912038803100586|     16.00000000|[7809, 0, 0, 122]                                                          |  | used linear model with 65 points | actual_k=0
     123|[-295.86560191214085, -135.15632876753807, 83.60422413423657, 229.6081232856959, -77.46608510799706, -3.0608927458524704, -24.218020928557962, -65.1635698005557, 93.82693154085428, -111.8556860089302, -11.335270047187805, 37.741914708167315, 36.391675267368555, 20.05857395660132, -10.641820304095745, -35.4997687432915, -16.368940495420247, 98.23577180504799, 164.62796458415687, 80.91804641485214, -84.44098989665508, 21.310187539085746]| 11.3912038803100586|      8.00000000|[7873, 0, 0, 123]                                                          |  | used linear model with 65 points | actual_k=0
     124|[-298.10577143728733, -134.34295466542244, 83.63395087979734, 231.07544098608196, -81.67242160625756, -1.566155955195427, -24.41365466779098, -64.77708422392607, 92.7416029619053, -112.13686099648476, -12.454423189163208, 39.97535200789571, 34.34025410190225, 21.164021248929203, -10.578261740505695, -34.31137419678271, -15.616822384763509, 101.36297407746315, 167.21625503711402, 82.61823481321335, -85.55006735026836, 20.740206440910697]| 11.3892974853515625|     16.00000000|[7937, 0, 0, 124]                                                          | | GPS sucess | actual_k=0
     125|[-299.4683379083872, -135.44467237591743, 87.05729382298887, 231.7641365956515, -76.39040294475853, -5.47721891105175, -22.27610479062423, -58.45691715925932, 99.06435734499246, -109.53455439209938, -11.94139701128006, 41.799685318022966, 30.837497267872095, 20.7501142276451, -13.548922665417194, -35.576819309964776, -9.90268959896639, 98.369743257761, 166.85088240914047, 80.89303189516068, -83.91832165420055, 15.746304234489799]| 11.3806543350219727|     32.00000000|[8001, 0, 0, 125]                                                          | | GPS sucess | actual_k=0
     126|[-299.4683379083872, -135.44467237591743, 87.05729382298887, 231.7641365956515, -76.39040294475853, -5.47721891105175, -22.27610479062423, -58.45691715925932, 99.06435734499246, -109.53455439209938, -11.94139701128006, 41.799685318022966, 30.837497267872095, 20.7501142276451, -13.548922665417194, -35.576819309964776, -9.90268959896639, 98.369743257761, 166.85088240914047, 80.89303189516068, -83.91832165420055, 15.746304234489799]| 11.3806543350219727|     16.00000000|[8065, 0, 0, 126]                                                          |  | used linear model with 65 points | actual_k=0
     127|[-299.4683379083872, -135.44467237591743, 87.05729382298887, 231.7641365956515, -76.39040294475853, -5.47721891105175, -22.27610479062423, -58.45691715925932, 99.06435734499246, -109.53455439209938, -11.94139701128006, 41.799685318022966, 30.837497267872095, 20.7501142276451, -13.548922665417194, -35.576819309964776, -9.90268959896639, 98.369743257761, 166.85088240914047, 80.89303189516068, -83.91832165420055, 15.746304234489799]| 11.3806543350219727|      8.00000000|[8129, 0, 0, 127]                                                          |  | used linear model with 65 points | actual_k=0
     128|[-299.97428883612156, -135.3471026569605, 87.33635907433927, 232.09015609137714, -75.84600839205086, -5.039914503693581, -21.32248089974746, -60.44631027430296, 101.07325488794595, -107.73175111413002, -12.676882922649384, 41.447744596749544, 27.596844229847193, 20.58444335591048, -13.358074687421322, -32.38248980976641, -9.99039986776188, 95.3387967646122, 165.266936538741, 81.59696578979492, -86.33641891181469, 15.796232158318162]| 11.3796310424804688|     16.00000000|[8193, 0, 0, 128]                                                          | | GPS sucess | actual_k=0
     129|[-304.84231175482273, -132.57793237268925, 84.19157176278532, 236.23501492850482, -79.29062470979989, -3.39094378054142, -24.245286924298853, -60.940347246825695, 96.17517978418618, -110.80909267067909, -11.853144586086273, 44.354286659508944, 22.646065268665552, 25.241272713057697, -14.400039814412594, -29.967507729306817, -8.131291896570474, 97.7300616800785, 168.81311034969985, 78.52509474754333, -88.54424647986889, 18.861341888085008]| 11.3722162246704102|     32.00000000|[8257, 0, 0, 129]                                                          | | GPS sucess | actual_k=0
     130|[-304.84231175482273, -132.57793237268925, 84.19157176278532, 236.23501492850482, -79.29062470979989, -3.39094378054142, -24.245286924298853, -60.940347246825695, 96.17517978418618, -110.80909267067909, -11.853144586086273, 44.354286659508944, 22.646065268665552, 25.241272713057697, -14.400039814412594, -29.967507729306817, -8.131291896570474, 97.7300616800785, 168.81311034969985, 78.52509474754333, -88.54424647986889, 18.861341888085008]| 11.3722162246704102|     16.00000000|[8321, 0, 0, 130]                                                          |  | used linear model with 65 points | actual_k=0
     131|[-306.02204121649265, -130.13271690905094, 80.04241471551359, 237.76476670615375, -78.19182345457375, 0.4253094047307968, -18.77655361359939, -66.85656791180372, 97.8255131887272, -110.7832915186882, -14.09039157629013, 41.131664264947176, 23.082763198763132, 20.07786443363875, -10.57914700359106, -29.61932579614222, -11.24084046529606, 96.595249325037, 171.2042937260121, 71.56515669822693, -87.99846272170544, 17.210524374619126]| 11.3715887069702148|     32.00000000|[8385, 0, 0, 131]                                                          | | GPS sucess | actual_k=0
     132|[-306.02204121649265, -130.13271690905094, 80.04241471551359, 237.76476670615375, -78.19182345457375, 0.4253094047307968, -18.77655361359939, -66.85656791180372, 97.8255131887272, -110.7832915186882, -14.09039157629013, 41.131664264947176, 23.082763198763132, 20.07786443363875, -10.57914700359106, -29.61932579614222, -11.24084046529606, 96.595249325037, 171.2042937260121, 71.56515669822693, -87.99846272170544, 17.210524374619126]| 11.3715887069702148|     16.00000000|[8449, 0, 0, 132]                                                          |  | used linear model with 65 points | actual_k=0
     133|[-306.02204121649265, -130.13271690905094, 80.04241471551359, 237.76476670615375, -78.19182345457375, 0.4253094047307968, -18.77655361359939, -66.85656791180372, 97.8255131887272, -110.7832915186882, -14.09039157629013, 41.131664264947176, 23.082763198763132, 20.07786443363875, -10.57914700359106, -29.61932579614222, -11.24084046529606, 96.595249325037, 171.2042937260121, 71.56515669822693, -87.99846272170544, 17.210524374619126]| 11.3715887069702148|      8.00000000|[8513, 0, 0, 133]                                                          |  | used linear model with 65 points | actual_k=0
     134|[-308.0118938833475, -131.02907176315784, 82.03614251874387, 239.00792194716632, -77.49274620600045, 0.3796055503189564, -20.42019353574142, -67.8547508046031, 99.28227133024484, -108.81484287977219, -14.624878346920013, 41.70999704673886, 20.827312473207712, 20.504746223799884, -10.179856173694134, -33.24473134614527, -10.968271255958825, 95.27257516980171, 172.11213362030685, 74.4673364162445, -88.35645361244678, 14.61138659156859]| 11.3667984008789062|     16.00000000|[8577, 0, 0, 134]                                                          | | GPS sucess | actual_k=0
     135|[-311.85949172079563, -134.17091889679432, 84.37833922170103, 241.950294746086, -75.89660057611763, -0.2880186848342419, -20.990029198583215, -65.91662364453077, 94.95166916120797, -110.90155953168869, -12.32517021894455, 33.14260183647275, 16.520284179598093, 21.886600519530475, -11.734057776629925, -39.33540288545191, -10.276593506801873, 94.14166834950447, 175.08568894676864, 76.17906379699707, -86.68317694962025, 10.445953184738755]| 11.3604011535644531|     32.00000000|[8641, 0, 0, 135]                                                          | | GPS sucess | actual_k=0
     136|[-320.95575274527073, -126.10177274048328, 83.22472231648862, 248.74243570677936, -89.8150499779731, 0.1558025665581226, -18.71904216473922, -59.18591456860304, 89.95965427625924, -121.53824776411057, -18.34266632795334, 32.70934869721532, 17.175865713506937, 16.618777777068317, -20.053582541644573, -45.66144315339625, -10.028709426987916, 98.03989318013191, 168.886796830222, 83.26875877380371, -88.53821034729481, 8.597941929474473]| 11.3476171493530273|     64.00000000|[8705, 0, 0, 136]                                                          | | GPS sucess | actual_k=0
     137|[-320.95575274527073, -126.10177274048328, 83.22472231648862, 248.74243570677936, -89.8150499779731, 0.1558025665581226, -18.71904216473922, -59.18591456860304, 89.95965427625924, -121.53824776411057, -18.34266632795334, 32.70934869721532, 17.175865713506937, 16.618777777068317, -20.053582541644573, -45.66144315339625, -10.028709426987916, 98.03989318013191, 168.886796830222, 83.26875877380371, -88.53821034729481, 8.597941929474473]| 11.3476171493530273|     32.00000000|[8769, 0, 0, 137]                                                          |  | used linear model with 65 points | actual_k=0
     138|[-323.79486621916294, -134.35346074402332, 83.35761960409582, 251.25854493491352, -105.54086002893746, 0.7277465648949146, -14.456208569463342, -68.23301749676466, 92.40501302946359, -121.35673375427723, -18.778432369232178, 46.66078760102391, 13.431374374777079, 5.352049375884235, -22.937299601733685, -40.09378615953028, -13.741484180558473, 105.2095961868763, 168.7095631789416, 88.67744874954224, -84.48683734238148, 3.145723396912217]| 11.3374347686767578|     64.00000000|[8833, 0, 0, 138]                                                          | | GPS sucess | actual_k=0
     139|[-323.79486621916294, -134.35346074402332, 83.35761960409582, 251.25854493491352, -105.54086002893746, 0.7277465648949146, -14.456208569463342, -68.23301749676466, 92.40501302946359, -121.35673375427723, -18.778432369232178, 46.66078760102391, 13.431374374777079, 5.352049375884235, -22.937299601733685, -40.09378615953028, -13.741484180558473, 105.2095961868763, 168.7095631789416, 88.67744874954224, -84.48683734238148, 3.145723396912217]| 11.3374347686767578|     32.00000000|[8897, 0, 0, 139]                                                          |  | used linear model with 65 points | actual_k=0
     140|[-331.54025615751743, -128.44246096909046, 81.41596051119268, 257.3012700211257, -104.44623837061226, 1.6129856295883656, -13.159310681279749, -68.41186738759279, 88.88240904081613, -139.7794785052538, -1.3657183647155762, 45.49217953160405, 14.980865065008402, 7.1450912011787295, -19.212880961596966, -40.61736706830561, -16.55692483531311, 101.70963791012764, 161.5876630973071, 87.67724120616913, -84.29528869688511, -5.045405333861709]| 11.3237571716308594|     64.00000000|[8961, 0, 0, 140]                                                          | | GPS sucess | actual_k=0
     141|[-335.1618501096964, -144.12325949966908, 79.37807460688055, 261.79260207526386, -93.93242630548775, 14.715068835765123, -23.50558887189254, -61.75437618046999, 91.9791724132374, -110.90877385437489, 14.093996524810791, 66.91846241429448, -3.738954957574606, -22.49075970519334, -18.652272038161755, -48.23492697812617, -11.033156887162477, 119.85594490170479, 162.2315182518214, 88.52602106332779, -77.39989818632603, -3.525909250602126]| 11.3131570816040039|    128.00000000|[9025, 0, 0, 141]                                                          | | GPS sucess | actual_k=0
     142|[-335.1618501096964, -144.12325949966908, 79.37807460688055, 261.79260207526386, -93.93242630548775, 14.715068835765123, -23.50558887189254, -61.75437618046999, 91.9791724132374, -110.90877385437489, 14.093996524810791, 66.91846241429448, -3.738954957574606, -22.49075970519334, -18.652272038161755, -48.23492697812617, -11.033156887162477, 119.85594490170479, 162.2315182518214, 88.52602106332779, -77.39989818632603, -3.525909250602126]| 11.3131570816040039|     64.00000000|[9089, 0, 0, 142]                                                          |  | used linear model with 65 points | actual_k=0
     143|[-335.1618501096964, -144.12325949966908, 79.37807460688055, 261.79260207526386, -93.93242630548775, 14.715068835765123, -23.50558887189254, -61.75437618046999, 91.9791724132374, -110.90877385437489, 14.093996524810791, 66.91846241429448, -3.738954957574606, -22.49075970519334, -18.652272038161755, -48.23492697812617, -11.033156887162477, 119.85594490170479, 162.2315182518214, 88.52602106332779, -77.39989818632603, -3.525909250602126]| 11.3131570816040039|     32.00000000|[9153, 0, 0, 143]                                                          |  | used linear model with 65 points | actual_k=0
     144|[-339.78604854643345, -151.62501664459705, 81.68996783159673, 265.22487808577716, -86.70500359125435, 25.38120748475194, -19.559792859014124, -61.37563148885965, 100.88775605428964, -113.33188553154469, 27.63775873184204, 72.00445284321904, 7.298028532415628, -28.610344742424786, -17.50531905144453, -42.65521172620356, -5.351290718186647, 114.35956647992134, 155.41134927980602, 80.25428396463394, -71.54164232313633, -8.17262060008943]| 11.2968540191650391|     64.00000000|[9217, 0, 0, 144]                                                          | | GPS sucess | actual_k=0
     145|[-337.71535266935825, -153.4313988238573, 84.28060551546514, 263.3935756813735, -83.68219432421029, 27.589860934764147, -26.46999822324142, -53.61661211401224, 94.95201033819467, -78.52378769218922, 23.93045663833618, 72.08899846300483, -8.20701926574111, -29.906273459084332, -5.199393682181835, -52.27501610852778, 7.74449823750183, 150.8034751713276, 143.60115907900035, 62.95684629678726, -61.69707407057285, -13.795164888724685]| 11.2947092056274414|    128.00000000|[9281, 0, 0, 145]                                                          | | GPS sucess | actual_k=0
     146|[-337.71535266935825, -153.4313988238573, 84.28060551546514, 263.3935756813735, -83.68219432421029, 27.589860934764147, -26.46999822324142, -53.61661211401224, 94.95201033819467, -78.52378769218922, 23.93045663833618, 72.08899846300483, -8.20701926574111, -29.906273459084332, -5.199393682181835, -52.27501610852778, 7.74449823750183, 150.8034751713276, 143.60115907900035, 62.95684629678726, -61.69707407057285, -13.795164888724685]| 11.2947092056274414|     64.00000000|[9345, 0, 0, 146]                                                          |  | used linear model with 65 points | actual_k=0
     147|[-357.3634201437235, -167.28034158051014, 85.33915086649358, 279.77750207297504, -86.1407769639045, 31.68574096634984, -47.21974836057052, -35.42963472753763, 105.40978640783578, -74.92423172295094, 25.203662514686584, 78.68313231691718, -2.687840398401022, -33.44218573439866, -44.33491461724043, -51.55923626758158, 8.558231755625457, 167.25163915753365, 132.02604387514293, 74.917047560215, -67.23109020292759, -16.124518698081374]| 11.2641859054565430|    128.00000000|[9409, 0, 0, 147]                                                          | | GPS sucess | actual_k=0
     148|[-372.9626976400614, -160.20958705246449, 123.45706697367132, 284.3152108322829, -124.39087996073067, -16.229774933308363, -47.92425022786483, -17.744118370115757, 84.7385694431141, -80.79531927406788, 51.86520540714264, 86.25564255937934, -16.768308576196432, -8.330228184349835, -46.88119690865278, -99.078687408939, -15.909926966298372, 178.48728254437447, 88.82611940614879, 81.90673500299454, -89.53390850126743, -12.648787086829543]| 11.2550258636474609|    256.00000000|[9473, 0, 0, 148]                                                          | | GPS sucess | actual_k=0
     149|[-419.1086937338114, -247.8169402629137, 106.69740816019475, 329.65177775733173, -24.436534257605672, -66.6299290470779, -8.395819289144129, 18.157088600099087, 73.34624308813363, -100.923918440938, 9.630506157875061, 123.8652884028852, 53.00161177292466, -87.4049504743889, -52.08621018379927, -33.29717038013041, 43.347687169443816, 236.53421095013618, 63.15750406496227, 46.51659828424454, -162.23471416532993, -4.090065544471145]| 11.0857181549072266|    512.00000000|[9537, 0, 0, 149]                                                          | | GPS sucess | actual_k=0
     150|[-419.1086937338114, -247.8169402629137, 106.69740816019475, 329.65177775733173, -24.436534257605672, -66.6299290470779, -8.395819289144129, 18.157088600099087, 73.34624308813363, -100.923918440938, 9.630506157875061, 123.8652884028852, 53.00161177292466, -87.4049504743889, -52.08621018379927, -33.29717038013041, 43.347687169443816, 236.53421095013618, 63.15750406496227, 46.51659828424454, -162.23471416532993, -4.090065544471145]| 11.0857181549072266|    256.00000000|[9601, 0, 0, 150]                                                          |  | used linear model with 65 points | actual_k=0
     151|[-419.1086937338114, -247.8169402629137, 106.69740816019475, 329.65177775733173, -24.436534257605672, -66.6299290470779, -8.395819289144129, 18.157088600099087, 73.34624308813363, -100.923918440938, 9.630506157875061, 123.8652884028852, 53.00161177292466, -87.4049504743889, -52.08621018379927, -33.29717038013041, 43.347687169443816, 236.53421095013618, 63.15750406496227, 46.51659828424454, -162.23471416532993, -4.090065544471145]| 11.0857181549072266|    128.00000000|[9665, 0, 0, 151]                                                          |  | used linear model with 65 points | actual_k=0
     152|[-419.1086937338114, -247.8169402629137, 106.69740816019475, 329.65177775733173, -24.436534257605672, -66.6299290470779, -8.395819289144129, 18.157088600099087, 73.34624308813363, -100.923918440938, 9.630506157875061, 123.8652884028852, 53.00161177292466, -87.4049504743889, -52.08621018379927, -33.29717038013041, 43.347687169443816, 236.53421095013618, 63.15750406496227, 46.51659828424454, -162.23471416532993, -4.090065544471145]| 11.0857181549072266|     64.00000000|[9729, 0, 0, 152]                                                          |  | used linear model with 65 points | actual_k=0
     153|[-419.1086937338114, -247.8169402629137, 106.69740816019475, 329.65177775733173, -24.436534257605672, -66.6299290470779, -8.395819289144129, 18.157088600099087, 73.34624308813363, -100.923918440938, 9.630506157875061, 123.8652884028852, 53.00161177292466, -87.4049504743889, -52.08621018379927, -33.29717038013041, 43.347687169443816, 236.53421095013618, 63.15750406496227, 46.51659828424454, -162.23471416532993, -4.090065544471145]| 11.0857181549072266|     32.00000000|[9793, 0, 0, 153]                                                          |  | used linear model with 65 points | actual_k=0
     154|[-427.27931274473667, -241.17871423065662, 103.32359739206731, 336.02675010077655, -31.506259294226766, -62.83298919722438, 0.9464696818031371, 6.985493026673794, 74.10206842888147, -92.45414991676807, 5.219289422035217, 131.04793038591743, 54.24645573273301, -88.6740743862465, -43.212603501975536, -35.0885146651417, 46.599821254145354, 235.3823553621769, 62.66510887257755, 44.5467090010643, -147.026233330369, -14.250311439856887]| 11.0788164138793945|     64.00000000|[9857, 0, 0, 154]                                                          | | GPS sucess | actual_k=0
     155|[-427.27931274473667, -241.17871423065662, 103.32359739206731, 336.02675010077655, -31.506259294226766, -62.83298919722438, 0.9464696818031371, 6.985493026673794, 74.10206842888147, -92.45414991676807, 5.219289422035217, 131.04793038591743, 54.24645573273301, -88.6740743862465, -43.212603501975536, -35.0885146651417, 46.599821254145354, 235.3823553621769, 62.66510887257755, 44.5467090010643, -147.026233330369, -14.250311439856887]| 11.0788164138793945|     32.00000000|[9921, 0, 0, 155]                                                          |  | used linear model with 65 points | actual_k=0
     156|[-427.27931274473667, -241.17871423065662, 103.32359739206731, 336.02675010077655, -31.506259294226766, -62.83298919722438, 0.9464696818031371, 6.985493026673794, 74.10206842888147, -92.45414991676807, 5.219289422035217, 131.04793038591743, 54.24645573273301, -88.6740743862465, -43.212603501975536, -35.0885146651417, 46.599821254145354, 235.3823553621769, 62.66510887257755, 44.5467090010643, -147.026233330369, -14.250311439856887]| 11.0788164138793945|     16.00000000|[9985, 0, 0, 156]                                                          |  | used linear model with 65 points | actual_k=0
     157|[-427.27931274473667, -241.17871423065662, 103.32359739206731, 336.02675010077655, -31.506259294226766, -62.83298919722438, 0.9464696818031371, 6.985493026673794, 74.10206842888147, -92.45414991676807, 5.219289422035217, 131.04793038591743, 54.24645573273301, -88.6740743862465, -43.212603501975536, -35.0885146651417, 46.599821254145354, 235.3823553621769, 62.66510887257755, 44.5467090010643, -147.026233330369, -14.250311439856887]| 11.0788164138793945|      8.00000000|[10049, 0, 0, 157]                                                         |  | used linear model with 65 points | actual_k=0
