k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8033876416273416, -0.805081462673843, -0.8067752832546831, -0.8084691038355232, -0.8101629253476859, -0.8118567449972034, -0.8135505665093661, -0.8617540813982487, -0.8169382076710463, -0.8186320282518864, -0.8203258506953717, -0.8220196694135666, -0.8237134899944067, -0.825407312437892, -0.8271011330187321, -0.8287949535995722, -0.8304887723177672, -0.8321825928986073, -0.8338764153420926, -0.8355702377855778, -0.8372640565037728, -0.838957878947258, -0.8406517013907433, -0.8423455201089383, -0.8440393388271332, -0.8457331612706185, -0.8474269799888134, -0.8491208024322987, -0.850814624875784, -0.8525084435939789, -0.8542022660374642, -0.8558960847556591, -0.8575899071991444, -0.8592837296426297, -0.8117083564400673, -0.8626713708043099, -0.8643651857972146, -0.8660590156912804, -0.8677528306841851, -0.8694466456770897, -0.8711404755711556, -0.8728342905640603, -0.8745281130075455, -0.8762219354510308, -0.877915757894516, -0.8796095728874207, -0.8813034027814866, -0.8829972177743912, -0.8846910402178765, -0.8863848626613617, -0.8880786776542664, -0.8897725000977517, -0.8914663225412369, -0.8931601449847222, -0.8948539599776268, -0.8965477898716927, -0.8982416048645974, -0.8999354273080826, -0.9016292497515679, -0.9033230647444725, -0.9050168871879578, -0.9067107021808625, -0.9084045320749283, -0.910098347067833, -0.9117921695113183, -0.9134859919548035, -0.9151798143982888, -0.9168736293911934, -0.9185674592852593, -0.920261274278164, -0.9219550892710686, -0.9236489191651345, -0.9253427416086197, -0.9270365566015244, -0.9287303715944291, -0.9304242014884949, -0.9321180313825608, -0.9338118463754654, -0.9355056613683701, -0.9371994763612748, -0.9388932913541794, -0.9405871212482453, -0.9422809511423111, -0.9439747661352158, -0.9456685811281205, -0.9473624110221863, -0.949056226015091, -0.9507500410079956, -0.9524438709020615, -0.9541377007961274, -0.955831515789032, -0.9575253307819367, -0.9592191457748414, -0.960912960767746, -0.9626068055629731, -0.9643006205558777, -0.9659944355487824, -0.9676882505416871, -0.9693820804357529, -0.9710758954286576]|475.2503051757812500|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
     142|[-0.4025710486941761, -0.7053345722445566, -0.9328414401163729, -0.9757608352656475, -1.011136132497162, -1.0009481856282734, -1.0023383484929596, -0.9404016250489355, -0.9842966990796573, -0.9601502531549463, -1.0102465000088996, -0.9545949398511432, -1.0035151027550961, -0.9786112182886381, -1.0020045856692397, -0.9572550414256276, -0.9968523061508456, -1.0193340660450316, -0.9690364220929631, -1.0120627893902605, -0.9191995221033, -1.0170963025123658, -1.0101974625236336, -1.0095419850740408, -0.98430677442208, -0.9982203222295982, -0.9963144962679578, -0.9645891573708212, -0.9867980721048666, -0.9966116964999999, -0.982786099992565, -0.975277118162585, -0.9862941426985535, -0.9701012651188547, -0.9838708499942901, -0.9665095088184325, -0.9745055777725137, -0.9815976573908574, -0.941128928539015, -0.9796591253449601, -0.9443851727682909, -0.9497015989475125, -0.953809700825511, -0.959341044833062, -0.9962401753813199, -1.0017724188022754, -0.9367807608516598, -1.0077146407788335, -0.9985269850169252, -0.9901311870066085, -0.9740264242673385, -0.979390898197834, -1.0059230600370612, -0.9803304885680199, -0.9400774870919876, -0.9700851254988498, -1.0044643841337817, -0.9849784330792691, -0.9672006177380424, -0.973731929082254, -0.9862547584479209, -1.0165629247385854, -0.9502843086588755, -0.9865236037819491, -0.9946856548984556, -0.9889454209829518, -1.0087687328115544, -0.9679121570376258, -0.9108550003867643, -0.9698109581663483, -1.0130393632801322, -0.9753746029422167, -0.9718017534242227, -0.9753173217893262, -0.9453126425293444, -0.9704201347466566, -0.9690698452463847, -0.9750390430886513, -0.9606695392132875, -0.96212274470711, -0.9865147910194553, -0.9826150187915657, -0.9499302001478305, -1.0002306609326928, -0.9813307338170572, -0.967150932065397, -0.9918301453462343, -0.9870469403685239, -0.9747862678091589, -0.9844927758421226, -0.9398307121200974, -0.9842220758157345, -1.0030376005083304, -0.9826719290425573, -0.9438797148641491, -0.9518181453638014, -0.9863604939260872, -0.9936299995674135, -0.9980507943717767, -1.0026527792698823]|393.5719604492187500|      0.06250000|[10849, 1538, 82, 851]                                                     |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     143|[-0.4025778546222, -0.7053447811361376, -0.9328550519724206, -0.9757778500852523, -1.011156550280324, -1.0009720063768115, -1.0023655722050548, -0.940432251726407, -0.984330728718867, -0.9601876857595321, -1.0102873355752235, -0.9546391783828433, -1.0035627442521724, -0.9786622627474525, -1.0020590330934303, -0.9573128918115563, -0.9969135595057885, -0.956866323333726, -0.9691044813713824, -1.01213425162678, -0.9192743873124716, -1.0171745706796376, -1.0102791336562815, -1.0096270591720649, -0.9843952514854802, -0.9983122022510986, -0.9964097792621103, -0.9646878433230739, -0.9869001610224954, -0.9967171883830049, -0.9828949948409462, -0.9753894159690664, -0.986409843470411, -0.9702203688560884, -0.9839933567041759, -0.9666354184936944, -0.9746348903985999, -0.9817303729823197, -0.9412650470958535, -0.9797986468671748, -0.9445280972413298, -0.9498479264004794, -0.9539594312438541, -0.9594941782167813, -0.9963967117158634, -1.001932358102195, -0.9369441031169556, -1.0078813860240574, -0.9986971332129733, -0.9903047381680328, -0.974203378394139, -0.9795712552900105, -1.006106820080062, -0.9805176515763968, -0.9402680530802926, -0.970279094452531, -1.0046617560382871, -0.9851792079491507, -0.9674047955733002, -0.9739395098828879, -0.9864657422139309, -1.01679179059652, -0.9505020983556378, -0.9867447964440876, -0.9949102505114183, -0.9891734195612907, -1.0090001343552695, -0.9681469615612689, -0.9110932078612316, -0.9700525686061918, -1.0132843766999038, -0.9756230192982606, -0.9720535727747466, -0.9755725440761224, -0.9450667378629728, -0.9706821629642051, -0.9693352764293094, -0.975307877266056, -0.9609417763269644, -0.9623983847861631, -0.9867938340638845, -0.9828974648013711, -0.9502160490939082, -1.0005199128732505, -0.981623388722991, -0.9674469899367071, -0.9921296061829205, -0.9873498041414824, -0.9750925345765974, -0.9848024455458334, -0.9401437847891844, -0.9845385514793015, -1.0033574791081696, -0.9829952106368766, -0.9442063993947407, -0.9521482328597691, -0.9866939844165349, -0.9939668929941335, -0.9983910907638729, -1.0029964786273546]|393.4651794433593750|      0.12500000|[10877, 1542, 82, 853]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     144|[-0.4083968521319775, -0.6895909196194235, -0.9121820563752965, -0.9754457375447614, -1.019279289662412, -0.9932054000906434, -0.9982464884540618, -0.9391329741963552, -0.9876155120542696, -0.9653433138409432, -1.0056251883177465, -0.9583306530571128, -0.9951942474690947, -0.973319439294205, -1.00064791559653, -0.948026469529099, -0.9931904932056348, -0.9563408991932205, -0.9653101523632949, -1.0030876439759635, -0.929283784133732, -1.0193225129954246, -1.0020067586761299, -1.0063877681504645, -0.9938022250933184, -1.0020067444690983, -0.9930155478290614, -0.9688618499602597, -0.9933508327251188, -0.9925902219177404, -0.9889155449913705, -0.9741684952638299, -0.9792687110970483, -0.9663704883190702, -0.9797638101795916, -0.9652561469901565, -0.976407818333835, -0.9851771619750525, -0.9439059251790378, -0.9756214918940255, -0.9461147970996376, -0.9519531591943172, -0.9579371821375363, -0.9682055283671877, -0.9966359253970611, -1.0082252069500015, -0.9328702313516699, -1.008482066500112, -0.9973741586456717, -0.9841650113243479, -0.9796067187226237, -0.9736893418180436, -0.9985310911495291, -0.9872146282976836, -0.9439674679780027, -0.9614905162402698, -1.005135182169353, -0.9874172855263542, -0.967849532836324, -0.9750183499952015, -0.9804922704196535, -1.0131579044864825, -0.9559253042603004, -0.983093054086327, -0.9941969393756495, -0.9985824066885352, -1.0069873029635028, -0.9728083521191541, -0.9191752065372932, -0.9758328324100911, -1.0102282630917223, -0.9849123407878927, -0.9675201207929041, -0.9772581616841406, -0.9431079946595414, -0.970334685318359, -0.9686946459400941, -0.9668665957611269, -0.9534064211613636, -0.9694702258286519, -0.97691665990251, -0.9763199530176818, -0.9400721162074865, -1.0109289634943428, -0.979688809033004, -0.963222965689329, -0.9947568620436366, -0.9937039088689891, -0.9866212388920214, -0.9817967290617934, -0.9448147479461527, -0.9709813139063335, -1.006770847823143, -0.9897085865517184, -0.9499819413931867, -0.9450148290667918, -0.9956884827066564, -0.9928962344342226, -0.9912709052321971, -0.9967909426679022]|393.1514892578125000|      0.25000000|[10891, 1544, 82, 854]                                                     | | GPS sucess | actual_k=2
     145|[-0.4083968521319775, -0.6895909196194235, -0.9121820563752965, -0.9754457375447614, -1.019279289662412, -0.9932054000906434, -0.9982464884540618, -0.9391329741963552, -0.9876155120542696, -0.9653433138409432, -1.0056251883177465, -0.9583306530571128, -0.9951942474690947, -0.973319439294205, -1.00064791559653, -0.948026469529099, -0.9931904932056348, -0.9563408991932205, -0.9653101523632949, -1.0030876439759635, -0.929283784133732, -1.0193225129954246, -1.0020067586761299, -1.0063877681504645, -0.9938022250933184, -1.0020067444690983, -0.9930155478290614, -0.9688618499602597, -0.9933508327251188, -0.9925902219177404, -0.9889155449913705, -0.9741684952638299, -0.9792687110970483, -0.9663704883190702, -0.9797638101795916, -0.9652561469901565, -0.976407818333835, -0.9851771619750525, -0.9439059251790378, -0.9756214918940255, -0.9461147970996376, -0.9519531591943172, -0.9579371821375363, -0.9682055283671877, -0.9966359253970611, -1.0082252069500015, -0.9328702313516699, -1.008482066500112, -0.9973741586456717, -0.9841650113243479, -0.9796067187226237, -0.9736893418180436, -0.9985310911495291, -0.9872146282976836, -0.9439674679780027, -0.9614905162402698, -1.005135182169353, -0.9874172855263542, -0.967849532836324, -0.9750183499952015, -0.9804922704196535, -1.0131579044864825, -0.9559253042603004, -0.983093054086327, -0.9941969393756495, -0.9985824066885352, -1.0069873029635028, -0.9728083521191541, -0.9191752065372932, -0.9758328324100911, -1.0102282630917223, -0.9849123407878927, -0.9675201207929041, -0.9772581616841406, -0.9431079946595414, -0.970334685318359, -0.9686946459400941, -0.9668665957611269, -0.9534064211613636, -0.9694702258286519, -0.97691665990251, -0.9763199530176818, -0.9400721162074865, -1.0109289634943428, -0.979688809033004, -0.963222965689329, -0.9947568620436366, -0.9937039088689891, -0.9866212388920214, -0.9817967290617934, -0.9448147479461527, -0.9709813139063335, -1.006770847823143, -0.9897085865517184, -0.9499819413931867, -0.9450148290667918, -0.9956884827066564, -0.9928962344342226, -0.9912709052321971, -0.9967909426679022]|393.1514892578125000|      0.12500000|[11004, 1560, 83, 863]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     146|[-0.4012257279120831, -0.6893783190919759, -0.9077864103321747, -0.9772825476893572, -1.0164246530249181, -0.9836419056169476, -0.9995650129292712, -0.9325150206611859, -0.9983970972931435, -0.9581478113213356, -1.0097487084238237, -0.9498603217384364, -1.0031616841552529, -0.9753730761189171, -1.004519463120416, -0.9449261015676476, -0.9980901542623322, -0.9511662483825616, -0.9742118238697594, -0.9998380865199619, -0.9415250433509943, -1.0188071535415677, -0.9984043899190012, -1.0031402398135223, -0.9917329229572399, -0.9946817913712482, -0.9967199995520857, -0.9614704833182912, -0.9938139656753633, -0.9982542091668763, -0.9918297597309464, -0.9800327597073466, -0.9882564042131171, -0.9702268536551755, -0.9788145526022878, -0.9641948529951486, -0.978499705042348, -0.9853835112616525, -0.9508410937023792, -0.975341666625945, -0.9413254586524841, -0.9512529310452459, -0.9601505603415691, -0.9740706505587956, -0.9944699163546491, -1.0164059192997144, -0.9414512103114687, -1.00242876592569, -0.9901193220304967, -0.9856120952185112, -0.9857850069775106, -0.9814107621955365, -0.9939367357935809, -0.9777907223141163, -0.9571953051382324, -0.9645065964819202, -1.0063897230374566, -0.9998547995557975, -0.9698320808775932, -0.9740601301261392, -0.9830505287817679, -1.0044848447324088, -0.9491650250779557, -0.9833784704330688, -0.9827286425050602, -1.0069870182984113, -1.010610752207108, -0.9773512211692098, -0.9240600409386027, -0.9738408966372698, -1.0176226406995745, -0.9791899894156507, -0.9692874568345706, -0.9759355335688368, -0.9396073395989074, -0.9761063753666364, -0.9701973246696879, -0.9724376048866874, -0.9583888516492348, -0.9760874883224709, -0.9780057204651728, -0.9793641529146582, -0.9598626985663237, -1.0112203153344757, -0.9794033886408298, -0.9691458769123531, -1.004961003071862, -0.9872245189034549, -0.9866753472383972, -0.9877631181478909, -0.9512825545871652, -0.963807495835892, -1.0136001785207986, -0.9842045022663698, -0.951198105601204, -0.9442557031467792, -1.0015355800811552, -0.976800719093656, -0.9862167284471453, -0.9879345595155962]|392.9685974121093750|      0.25000000|[11018, 1562, 83, 864]                                                     | | GPS sucess | actual_k=2
     147|[-0.4012257279120831, -0.6893783190919759, -0.9077864103321747, -0.9772825476893572, -1.0164246530249181, -0.9836419056169476, -0.9995650129292712, -0.9325150206611859, -0.9983970972931435, -0.9581478113213356, -1.0097487084238237, -0.9498603217384364, -1.0031616841552529, -0.9753730761189171, -1.004519463120416, -0.9449261015676476, -0.9980901542623322, -0.9511662483825616, -0.9742118238697594, -0.9998380865199619, -0.9415250433509943, -1.0188071535415677, -0.9984043899190012, -1.0031402398135223, -0.9917329229572399, -0.9946817913712482, -0.9967199995520857, -0.9614704833182912, -0.9938139656753633, -0.9982542091668763, -0.9918297597309464, -0.9800327597073466, -0.9882564042131171, -0.9702268536551755, -0.9788145526022878, -0.9641948529951486, -0.978499705042348, -0.9853835112616525, -0.9508410937023792, -0.975341666625945, -0.9413254586524841, -0.9512529310452459, -0.9601505603415691, -0.9740706505587956, -0.9944699163546491, -1.0164059192997144, -0.9414512103114687, -1.00242876592569, -0.9901193220304967, -0.9856120952185112, -0.9857850069775106, -0.9814107621955365, -0.9939367357935809, -0.9777907223141163, -0.9571953051382324, -0.9645065964819202, -1.0063897230374566, -0.9998547995557975, -0.9698320808775932, -0.9740601301261392, -0.9830505287817679, -1.0044848447324088, -0.9491650250779557, -0.9833784704330688, -0.9827286425050602, -1.0069870182984113, -1.010610752207108, -0.9773512211692098, -0.9240600409386027, -0.9738408966372698, -1.0176226406995745, -0.9791899894156507, -0.9692874568345706, -0.9759355335688368, -0.9396073395989074, -0.9761063753666364, -0.9701973246696879, -0.9724376048866874, -0.9583888516492348, -0.9760874883224709, -0.9780057204651728, -0.9793641529146582, -0.9598626985663237, -1.0112203153344757, -0.9794033886408298, -0.9691458769123531, -1.004961003071862, -0.9872245189034549, -0.9866753472383972, -0.9877631181478909, -0.9512825545871652, -0.963807495835892, -1.0136001785207986, -0.9842045022663698, -0.951198105601204, -0.9442557031467792, -1.0015355800811552, -0.976800719093656, -0.9862167284471453, -0.9879345595155962]|392.9685974121093750|      0.12500000|[11132, 1578, 85, 874]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     148|[-0.4091408075057416, -0.6755425378381016, -0.9027596595999614, -0.9716083647863356, -1.0168674666993718, -0.9920130510814276, -0.9990456689281941, -0.939916440464686, -0.9936913911475291, -0.9582443812213873, -1.0143052939927584, -0.9612051019525673, -0.9970488888321194, -0.9786824023652979, -1.0023806356586666, -0.9438036413327373, -0.9981496844304054, -0.9481091464082978, -0.9732707091367637, -0.9941426652712875, -0.9406486010545638, -1.021227211549851, -0.999448356890339, -1.007378489081905, -0.9944656038349106, -0.9817983526424985, -0.9916183742101636, -0.968858902324311, -1.0057470819176528, -0.9946783770495274, -0.9856151838889236, -0.9816954117155821, -0.9917820305931137, -0.9610625175177019, -0.978838167341181, -0.9638840267925269, -0.9732449842389977, -0.9843723867988319, -0.9497621717500944, -0.9792065142152292, -0.9477520458876666, -0.9405042205619333, -0.9664138094296478, -0.9646436246446034, -0.9993866960515905, -1.0173470829271452, -0.9473446386557483, -1.0083624185576285, -0.9919454572393269, -0.9856090190323077, -0.9935680552980722, -0.9802579234988108, -0.9890262485776149, -0.9758292449804365, -0.9642887840637585, -0.969328743095071, -1.0004987803931287, -0.9970330111311715, -0.9605109649665863, -0.9703547801424918, -0.9717055306381546, -0.9986917729148022, -0.9456269208381045, -0.976576478709591, -0.9849512030840174, -1.0100690473542153, -0.9949207347155289, -0.9805944856785748, -0.9320703166005481, -0.9817919047932118, -1.0201146731790693, -0.9771231736780158, -0.9671265626157384, -0.9654812206706181, -0.9400693511494606, -0.9874001125844203, -0.9823973579618622, -0.9728661955191968, -0.9507893306865495, -0.9765043636736913, -0.9805590730856254, -0.984742849516496, -0.9616208286007555, -1.0081604908714956, -0.9690932398205487, -0.9662197871114588, -1.0016871297147598, -0.9807965011567977, -0.9854330935418513, -0.9901308626030049, -0.9601318540999687, -0.9734779908915079, -1.0187484864067733, -0.9756932346639261, -0.9599145677812224, -0.9467869473334637, -1.0049953000221752, -0.9707453174555057, -0.9939498234187722, -0.976483906551183]|392.8426818847656250|      0.25000000|[11217, 1590, 86, 881]                                                     |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     149|[-0.4091408075057416, -0.6755425378381016, -0.9027596595999614, -0.9716083647863356, -1.0168674666993718, -0.9920130510814276, -0.9990456689281941, -0.939916440464686, -0.9936913911475291, -0.9582443812213873, -1.0143052939927584, -0.9612051019525673, -0.9970488888321194, -0.9786824023652979, -1.0023806356586666, -0.9438036413327373, -0.9981496844304054, -0.9481091464082978, -0.9732707091367637, -0.9941426652712875, -0.9406486010545638, -1.021227211549851, -0.999448356890339, -1.007378489081905, -0.9944656038349106, -0.9817983526424985, -0.9916183742101636, -0.968858902324311, -1.0057470819176528, -0.9946783770495274, -0.9856151838889236, -0.9816954117155821, -0.9917820305931137, -0.9610625175177019, -0.978838167341181, -0.9638840267925269, -0.9732449842389977, -0.9843723867988319, -0.9497621717500944, -0.9792065142152292, -0.9477520458876666, -0.9405042205619333, -0.9664138094296478, -0.9646436246446034, -0.9993866960515905, -1.0173470829271452, -0.9473446386557483, -1.0083624185576285, -0.9919454572393269, -0.9856090190323077, -0.9935680552980722, -0.9802579234988108, -0.9890262485776149, -0.9758292449804365, -0.9642887840637585, -0.969328743095071, -1.0004987803931287, -0.9970330111311715, -0.9605109649665863, -0.9703547801424918, -0.9717055306381546, -0.9986917729148022, -0.9456269208381045, -0.976576478709591, -0.9849512030840174, -1.0100690473542153, -0.9949207347155289, -0.9805944856785748, -0.9320703166005481, -0.9817919047932118, -1.0201146731790693, -0.9771231736780158, -0.9671265626157384, -0.9654812206706181, -0.9400693511494606, -0.9874001125844203, -0.9823973579618622, -0.9728661955191968, -0.9507893306865495, -0.9765043636736913, -0.9805590730856254, -0.984742849516496, -0.9616208286007555, -1.0081604908714956, -0.9690932398205487, -0.9662197871114588, -1.0016871297147598, -0.9807965011567977, -0.9854330935418513, -0.9901308626030049, -0.9601318540999687, -0.9734779908915079, -1.0187484864067733, -0.9756932346639261, -0.9599145677812224, -0.9467869473334637, -1.0049953000221752, -0.9707453174555057, -0.9939498234187722, -0.976483906551183]|392.8426818847656250|      0.12500000|[11330, 1606, 88, 891]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     150|[-0.4045188579932301, -0.6841464077754619, -0.9049483787105248, -0.9617493067116825, -1.009364881981204, -0.9920846900727853, -1.007586663415897, -0.9282614795417892, -0.9930632148276506, -0.9625716733098065, -1.0204387548981613, -0.9640616145065571, -1.0038602552486333, -0.9750327303376206, -1.0002872115694137, -0.9355519510269679, -1.0011284998947083, -0.944458383569055, -0.979117337124685, -0.9988958264930301, -0.9393504089809728, -1.0215966893923198, -1.0003290000918652, -1.0057614190272697, -0.9932627194719, -0.9930489966334324, -0.9893868915609416, -0.9723416555024158, -1.0095885256034676, -0.9981946149994799, -0.9859201568455791, -0.9746234258524329, -0.9944764844043866, -0.9636944441939603, -0.9801827223987662, -0.9640676725302336, -0.9807155808206952, -0.9815922068400413, -0.9550780837062258, -0.9790971933740816, -0.9591286056220111, -0.9464345083254097, -0.9700341033523702, -0.9661733666768929, -0.9979918891561854, -1.0110205723562018, -0.9421760400448405, -1.0068349974976103, -0.9828787637545437, -0.9758918945180259, -0.9862778605556907, -0.9801312086951831, -0.9724373781416618, -0.9810426402071833, -0.974057797215285, -0.9825897763171503, -1.0018664719481891, -0.9879527864607017, -0.954262684560588, -0.9749390287858603, -0.9729375238374807, -0.997932568472655, -0.9511311196761298, -0.9771122472245557, -0.9805125853516415, -1.011494025492163, -0.9955043822330163, -0.9814090276782911, -0.9353169853267539, -0.9694779493297427, -1.0268556609456034, -0.9781321384037859, -0.9669794846186397, -0.9747797650477067, -0.93731030359838, -0.9878749127655297, -0.9763601320150782, -0.9724863994375086, -0.9528847827307086, -0.9755383220919861, -0.989012007298608, -0.992132481104508, -0.9687229492684515, -1.0067411334981164, -0.9739149994691698, -0.9717168161626435, -0.9961275292907383, -0.9738413143203762, -0.9957106106817629, -0.9777022706438264, -0.9554747601987815, -0.9898299272765434, -1.0229479381736815, -0.9753999897069335, -0.9659492134988135, -0.9555425557952609, -0.9952988182727598, -0.9622750569173449, -0.9860985301082492, -0.9802916948002882]|392.8348388671875000|      0.25000000|[11401, 1616, 88, 896]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     151|[-0.4045188579932301, -0.6841464077754619, -0.9049483787105248, -0.9617493067116825, -1.009364881981204, -0.9920846900727853, -1.007586663415897, -0.9282614795417892, -0.9930632148276506, -0.9625716733098065, -1.0204387548981613, -0.9640616145065571, -1.0038602552486333, -0.9750327303376206, -1.0002872115694137, -0.9355519510269679, -1.0011284998947083, -0.944458383569055, -0.979117337124685, -0.9988958264930301, -0.9393504089809728, -1.0215966893923198, -1.0003290000918652, -1.0057614190272697, -0.9932627194719, -0.9930489966334324, -0.9893868915609416, -0.9723416555024158, -1.0095885256034676, -0.9981946149994799, -0.9859201568455791, -0.9746234258524329, -0.9944764844043866, -0.9636944441939603, -0.9801827223987662, -0.9640676725302336, -0.9807155808206952, -0.9815922068400413, -0.9550780837062258, -0.9790971933740816, -0.9591286056220111, -0.9464345083254097, -0.9700341033523702, -0.9661733666768929, -0.9979918891561854, -1.0110205723562018, -0.9421760400448405, -1.0068349974976103, -0.9828787637545437, -0.9758918945180259, -0.9862778605556907, -0.9801312086951831, -0.9724373781416618, -0.9810426402071833, -0.974057797215285, -0.9825897763171503, -1.0018664719481891, -0.9879527864607017, -0.954262684560588, -0.9749390287858603, -0.9729375238374807, -0.997932568472655, -0.9511311196761298, -0.9771122472245557, -0.9805125853516415, -1.011494025492163, -0.9955043822330163, -0.9814090276782911, -0.9353169853267539, -0.9694779493297427, -1.0268556609456034, -0.9781321384037859, -0.9669794846186397, -0.9747797650477067, -0.93731030359838, -0.9878749127655297, -0.9763601320150782, -0.9724863994375086, -0.9528847827307086, -0.9755383220919861, -0.989012007298608, -0.992132481104508, -0.9687229492684515, -1.0067411334981164, -0.9739149994691698, -0.9717168161626435, -0.9961275292907383, -0.9738413143203762, -0.9957106106817629, -0.9777022706438264, -0.9554747601987815, -0.9898299272765434, -1.0229479381736815, -0.9753999897069335, -0.9659492134988135, -0.9555425557952609, -0.9952988182727598, -0.9622750569173449, -0.9860985301082492, -0.9802916948002882]|392.8348388671875000|      0.12500000|[11514, 1632, 89, 905]                                                     |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
