k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2264535427093506, -0.1507677137851715, 0.2765819132328033, 0.3472232520580292, -0.1569239348173141, 0.1446094214916229, -0.2106930762529373, 0.2439674437046051, 0.2148453593254089, -0.0864237248897552, -0.0583462454378605, -0.1453081518411636, -0.1792280822992325, -0.227662518620491, 0.2583757042884827, 0.1637926697731018, 0.4663691520690918, 0.1235683560371399, 0.2138165831565857, 0.1569401919841766, 0.1122697219252586, 0.089837521314621]| 14.0737276077270508|      2.00000000|[65, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     104|[-298.119430758059, -138.130966167897, -57.99132893234491, 255.94606317579746, -1.1933348178863525, 18.664559829048812, 101.39809501171112, -63.31485419161618, -117.40338911116123, -188.7012841179967, -37.52368402853608, 52.151308462023735, -106.22470268094912, -164.98890693113208, 100.32564630033448, -77.54360131919384, -129.2741178739816, 171.0532589033246, 100.00334162963554, 63.53939549252391, 16.205584958195686, 11.577323827892542]| 11.4030609130859375|    256.00000000|[6657, 0, 0, 104]                                                          | | GPS sucess | actual_k=0
     105|[-298.119430758059, -138.130966167897, -57.99132893234491, 255.94606317579746, -1.1933348178863525, 18.664559829048812, 101.39809501171112, -63.31485419161618, -117.40338911116123, -188.7012841179967, -37.52368402853608, 52.151308462023735, -106.22470268094912, -164.98890693113208, 100.32564630033448, -77.54360131919384, -129.2741178739816, 171.0532589033246, 100.00334162963554, 63.53939549252391, 16.205584958195686, 11.577323827892542]| 11.4030609130859375|    128.00000000|[6721, 0, 0, 105]                                                          |  | used linear model with 65 points | actual_k=0
     106|[-298.119430758059, -138.130966167897, -57.99132893234491, 255.94606317579746, -1.1933348178863525, 18.664559829048812, 101.39809501171112, -63.31485419161618, -117.40338911116123, -188.7012841179967, -37.52368402853608, 52.151308462023735, -106.22470268094912, -164.98890693113208, 100.32564630033448, -77.54360131919384, -129.2741178739816, 171.0532589033246, 100.00334162963554, 63.53939549252391, 16.205584958195686, 11.577323827892542]| 11.4030609130859375|     64.00000000|[6785, 0, 0, 106]                                                          |  | used linear model with 65 points | actual_k=0
     107|[-298.119430758059, -138.130966167897, -57.99132893234491, 255.94606317579746, -1.1933348178863525, 18.664559829048812, 101.39809501171112, -63.31485419161618, -117.40338911116123, -188.7012841179967, -37.52368402853608, 52.151308462023735, -106.22470268094912, -164.98890693113208, 100.32564630033448, -77.54360131919384, -129.2741178739816, 171.0532589033246, 100.00334162963554, 63.53939549252391, 16.205584958195686, 11.577323827892542]| 11.4030609130859375|     32.00000000|[6849, 0, 0, 107]                                                          |  | used linear model with 65 points | actual_k=0
     108|[-301.90330646187067, -146.87963102385402, -44.41453240066767, 257.4468354135752, 10.377802610397339, 21.816594588570297, 112.52319991588593, -65.90691404230893, -108.58975137770176, -180.78428859263659, -34.21792483702302, 47.037706300616264, -106.02788511896506, -167.3605035059154, 101.29828609945253, -75.38490776717663, -136.65062229521573, 164.26657486706972, 95.48210377944633, 65.59423319622874, 28.741647198796272, 10.457457933574915]| 11.3984527587890625|     64.00000000|[6913, 0, 0, 108]                                                          | | GPS sucess | actual_k=0
     109|[-316.9235605970025, -133.0672340206802, -54.95140812546015, 269.6909312158823, 1.5842511653900146, 41.07406948786229, 121.52121818065643, -60.102362440899014, -98.57048048079014, -174.08243579417467, -33.14288783445954, 44.38183371722698, -101.22122828150168, -171.15911538526416, 76.59214939596131, -49.12354950606823, -129.38029568083584, 172.55525971204042, 63.20361943496391, 73.19466845318675, 25.659956887364388, 22.0338615514338]| 11.3785228729248047|    128.00000000|[6977, 0, 0, 109]                                                          | | GPS sucess | actual_k=0
     110|[-316.9235605970025, -133.0672340206802, -54.95140812546015, 269.6909312158823, 1.5842511653900146, 41.07406948786229, 121.52121818065643, -60.102362440899014, -98.57048048079014, -174.08243579417467, -33.14288783445954, 44.38183371722698, -101.22122828150168, -171.15911538526416, 76.59214939596131, -49.12354950606823, -129.38029568083584, 172.55525971204042, 63.20361943496391, 73.19466845318675, 25.659956887364388, 22.0338615514338]| 11.3785228729248047|     64.00000000|[7041, 0, 0, 110]                                                          |  | used linear model with 65 points | actual_k=0
     111|[-316.9235605970025, -133.0672340206802, -54.95140812546015, 269.6909312158823, 1.5842511653900146, 41.07406948786229, 121.52121818065643, -60.102362440899014, -98.57048048079014, -174.08243579417467, -33.14288783445954, 44.38183371722698, -101.22122828150168, -171.15911538526416, 76.59214939596131, -49.12354950606823, -129.38029568083584, 172.55525971204042, 63.20361943496391, 73.19466845318675, 25.659956887364388, 22.0338615514338]| 11.3785228729248047|     32.00000000|[7105, 0, 0, 111]                                                          |  | used linear model with 65 points | actual_k=0
     112|[-322.483620621264, -137.38399408385158, -40.43227455765009, 271.8433922678232, 13.91213583946228, 41.00635741185397, 125.63638246059418, -65.26399211771786, -92.89970649778843, -175.09367711097002, -34.50922191515565, 51.32432524859905, -108.63603512430564, -166.76433093473315, 71.00570072652772, -46.005471274256706, -139.89154236204922, 173.34874910861254, 64.66639907611534, 88.00591246411204, 20.29341645538807, 20.147909436374903]| 11.3600397109985352|     64.00000000|[7169, 0, 0, 112]                                                          | | GPS sucess | actual_k=0
     113|[-322.483620621264, -137.38399408385158, -40.43227455765009, 271.8433922678232, 13.91213583946228, 41.00635741185397, 125.63638246059418, -65.26399211771786, -92.89970649778843, -175.09367711097002, -34.50922191515565, 51.32432524859905, -108.63603512430564, -166.76433093473315, 71.00570072652772, -46.005471274256706, -139.89154236204922, 173.34874910861254, 64.66639907611534, 88.00591246411204, 20.29341645538807, 20.147909436374903]| 11.3600397109985352|     32.00000000|[7233, 0, 0, 113]                                                          |  | used linear model with 65 points | actual_k=0
     114|[-331.443973518908, -128.95962999388576, -25.821874357759953, 276.03953160345554, 4.638043165206909, 43.22149775456637, 130.57541453838348, -64.26158528216183, -90.82211937010288, -167.11317164450884, -24.903355482965708, 50.506705209612846, -118.2913352646865, -170.67454845830798, 69.39553346158937, -52.52214960753918, -149.92494099028409, 182.45160383731127, 68.32617886317894, 89.35323516651988, 22.7304574996233, 17.6666660644114]| 11.3372316360473633|     64.00000000|[7297, 0, 0, 114]                                                          | | GPS sucess | actual_k=0
     115|[-331.443973518908, -128.95962999388576, -25.821874357759953, 276.03953160345554, 4.638043165206909, 43.22149775456637, 130.57541453838348, -64.26158528216183, -90.82211937010288, -167.11317164450884, -24.903355482965708, 50.506705209612846, -118.2913352646865, -170.67454845830798, 69.39553346158937, -52.52214960753918, -149.92494099028409, 182.45160383731127, 68.32617886317894, 89.35323516651988, 22.7304574996233, 17.6666660644114]| 11.3372316360473633|     32.00000000|[7361, 0, 0, 115]                                                          |  | used linear model with 65 points | actual_k=0
     116|[-336.03285310417414, -131.77602718397975, -22.665441013872623, 279.3545702844858, 12.760133504867554, 45.495107154361904, 122.4286869764328, -48.712674187496305, -84.00956691801548, -179.4987135604024, -29.623287562280893, 60.54686538875103, -116.6067226328887, -173.99290044233203, 66.61273231031373, -62.30180697143078, -141.69391147978604, 181.4771063402295, 70.80568130267784, 93.06834284588695, 26.58489890396595, 24.81829074397683]| 11.3318071365356445|     64.00000000|[7425, 0, 0, 116]                                                          | | GPS sucess | actual_k=0
     117|[-356.7613420262933, -127.39886234328151, -27.103147484362125, 296.01590146124363, 15.680880308151245, 43.10632393788546, 131.3408249616623, -45.05008630640805, -46.82913936674595, -177.48963052779436, -8.655929926782846, 47.08303825557232, -119.8655231394805, -164.36219937726855, 69.60266174795106, -58.11071638762951, -137.8047584760934, 175.47821927815676, 99.32615669025108, 104.96716563031077, 18.2236899882555, 30.256793055683374]| 11.2898845672607422|    128.00000000|[7489, 0, 0, 117]                                                          | | GPS sucess | actual_k=0
     118|[-356.7613420262933, -127.39886234328151, -27.103147484362125, 296.01590146124363, 15.680880308151245, 43.10632393788546, 131.3408249616623, -45.05008630640805, -46.82913936674595, -177.48963052779436, -8.655929926782846, 47.08303825557232, -119.8655231394805, -164.36219937726855, 69.60266174795106, -58.11071638762951, -137.8047584760934, 175.47821927815676, 99.32615669025108, 104.96716563031077, 18.2236899882555, 30.256793055683374]| 11.2898845672607422|     64.00000000|[7553, 0, 0, 118]                                                          |  | used linear model with 65 points | actual_k=0
     119|[-356.7613420262933, -127.39886234328151, -27.103147484362125, 296.01590146124363, 15.680880308151245, 43.10632393788546, 131.3408249616623, -45.05008630640805, -46.82913936674595, -177.48963052779436, -8.655929926782846, 47.08303825557232, -119.8655231394805, -164.36219937726855, 69.60266174795106, -58.11071638762951, -137.8047584760934, 175.47821927815676, 99.32615669025108, 104.96716563031077, 18.2236899882555, 30.256793055683374]| 11.2898845672607422|     32.00000000|[7617, 0, 0, 119]                                                          |  | used linear model with 65 points | actual_k=0
     120|[-356.7613420262933, -127.39886234328151, -27.103147484362125, 296.01590146124363, 15.680880308151245, 43.10632393788546, 131.3408249616623, -45.05008630640805, -46.82913936674595, -177.48963052779436, -8.655929926782846, 47.08303825557232, -119.8655231394805, -164.36219937726855, 69.60266174795106, -58.11071638762951, -137.8047584760934, 175.47821927815676, 99.32615669025108, 104.96716563031077, 18.2236899882555, 30.256793055683374]| 11.2898845672607422|     16.00000000|[7681, 0, 0, 120]                                                          |  | used linear model with 65 points | actual_k=0
     121|[-360.2340433374047, -118.40012977644801, -25.478657819330692, 297.6523443609476, 17.43095350265503, 39.35955737065524, 135.52167403697968, -44.05234079249203, -37.59528507292271, -180.35476810485125, -6.250594738870859, 46.8847848623991, -118.49320427561179, -161.5093825571239, 70.88075317861512, -58.6992933601141, -137.92803130485117, 175.34263180941343, 98.646073713433, 103.29971627518535, 19.252358868718147, 32.79368403926492]| 11.2866830825805664|     32.00000000|[7745, 0, 0, 121]                                                          | | GPS sucess | actual_k=0
     122|[-360.2340433374047, -118.40012977644801, -25.478657819330692, 297.6523443609476, 17.43095350265503, 39.35955737065524, 135.52167403697968, -44.05234079249203, -37.59528507292271, -180.35476810485125, -6.250594738870859, 46.8847848623991, -118.49320427561179, -161.5093825571239, 70.88075317861512, -58.6992933601141, -137.92803130485117, 175.34263180941343, 98.646073713433, 103.29971627518535, 19.252358868718147, 32.79368403926492]| 11.2866830825805664|     16.00000000|[7809, 0, 0, 122]                                                          |  | used linear model with 65 points | actual_k=0
     123|[-360.2340433374047, -118.40012977644801, -25.478657819330692, 297.6523443609476, 17.43095350265503, 39.35955737065524, 135.52167403697968, -44.05234079249203, -37.59528507292271, -180.35476810485125, -6.250594738870859, 46.8847848623991, -118.49320427561179, -161.5093825571239, 70.88075317861512, -58.6992933601141, -137.92803130485117, 175.34263180941343, 98.646073713433, 103.29971627518535, 19.252358868718147, 32.79368403926492]| 11.2866830825805664|      8.00000000|[7873, 0, 0, 123]                                                          |  | used linear model with 65 points | actual_k=0
     124|[-360.4591966345906, -119.85071466490626, -22.89962039142847, 297.5731380134821, 15.762084126472473, 37.617410878650844, 133.04080212116241, -42.39306645281613, -37.16791684925556, -178.00693947821856, -7.783235434442759, 44.42713014781475, -117.4461055197753, -160.17711360380054, 69.97741349460557, -58.448094978928566, -139.7729972396046, 179.2811899110675, 98.04843456996605, 105.02851716801524, 19.272586714476347, 32.1917441226542]| 11.2829284667968750|     16.00000000|[7937, 0, 0, 124]                                                          | | GPS sucess | actual_k=0
     125|[-360.4591966345906, -119.85071466490626, -22.89962039142847, 297.5731380134821, 15.762084126472473, 37.617410878650844, 133.04080212116241, -42.39306645281613, -37.16791684925556, -178.00693947821856, -7.783235434442759, 44.42713014781475, -117.4461055197753, -160.17711360380054, 69.97741349460557, -58.448094978928566, -139.7729972396046, 179.2811899110675, 98.04843456996605, 105.02851716801524, 19.272586714476347, 32.1917441226542]| 11.2829284667968750|      8.00000000|[8001, 0, 0, 125]                                                          |  | used linear model with 65 points | actual_k=0
     126|[-360.4591966345906, -119.85071466490626, -22.89962039142847, 297.5731380134821, 15.762084126472473, 37.617410878650844, 133.04080212116241, -42.39306645281613, -37.16791684925556, -178.00693947821856, -7.783235434442759, 44.42713014781475, -117.4461055197753, -160.17711360380054, 69.97741349460557, -58.448094978928566, -139.7729972396046, 179.2811899110675, 98.04843456996605, 105.02851716801524, 19.272586714476347, 32.1917441226542]| 11.2829284667968750|      4.00000000|[8065, 0, 0, 126]                                                          |  | used linear model with 65 points | actual_k=0
     127|[-360.8133055642247, -121.07110426947474, -22.698612205684185, 297.91548393666744, 15.946641191840172, 37.6113772271201, 131.9791283607483, -42.676421808078885, -38.24828000366688, -179.10115272551775, -8.35388833656907, 46.779216691851616, -117.36246367776766, -159.56861455366015, 70.22586025716737, -57.48559494316578, -140.12844333983958, 178.48085855692625, 99.23070283187553, 105.4029098264873, 20.14767999574542, 32.76418051496148]| 11.2816810607910156|      8.00000000|[8129, 0, 0, 127]                                                          | | GPS sucess | actual_k=0
     128|[-360.8133055642247, -121.07110426947474, -22.698612205684185, 297.91548393666744, 15.946641191840172, 37.6113772271201, 131.9791283607483, -42.676421808078885, -38.24828000366688, -179.10115272551775, -8.35388833656907, 46.779216691851616, -117.36246367776766, -159.56861455366015, 70.22586025716737, -57.48559494316578, -140.12844333983958, 178.48085855692625, 99.23070283187553, 105.4029098264873, 20.14767999574542, 32.76418051496148]| 11.2816810607910156|      4.00000000|[8193, 0, 0, 128]                                                          |  | used linear model with 65 points | actual_k=0
     129|[-360.8133055642247, -121.07110426947474, -22.698612205684185, 297.91548393666744, 15.946641191840172, 37.6113772271201, 131.9791283607483, -42.676421808078885, -38.24828000366688, -179.10115272551775, -8.35388833656907, 46.779216691851616, -117.36246367776766, -159.56861455366015, 70.22586025716737, -57.48559494316578, -140.12844333983958, 178.48085855692625, 99.23070283187553, 105.4029098264873, 20.14767999574542, 32.76418051496148]| 11.2816810607910156|      2.00000000|[8257, 0, 0, 129]                                                          |  | used linear model with 65 points | actual_k=0
     130|[-360.8133055642247, -121.07110426947474, -22.698612205684185, 297.91548393666744, 15.946641191840172, 37.6113772271201, 131.9791283607483, -42.676421808078885, -38.24828000366688, -179.10115272551775, -8.35388833656907, 46.779216691851616, -117.36246367776766, -159.56861455366015, 70.22586025716737, -57.48559494316578, -140.12844333983958, 178.48085855692625, 99.23070283187553, 105.4029098264873, 20.14767999574542, 32.76418051496148]| 11.2816810607910156|      1.00000000|[8321, 0, 0, 130]                                                          |  | used linear model with 65 points | actual_k=0
     131|[-361.0044010207057, -121.32746307179332, -22.762537747621536, 298.0572509467602, 15.492365464568138, 37.35165448766202, 131.9945081351325, -42.916131453588605, -38.190615467727184, -179.07401769980788, -8.31522811576724, 46.81060241907835, -117.01611425960436, -159.37251133844256, 70.49172310950235, -57.32584774494171, -139.87340725399554, 178.098980627954, 99.22152296593413, 105.19251231476665, 20.02973546460271, 32.8726451061666]| 11.2810211181640625|      2.00000000|[8385, 0, 0, 131]                                                          | | GPS sucess | actual_k=0
     132|[-361.4986390992999, -120.66786513850093, -22.148243755102158, 298.2669470757246, 15.13106356561184, 37.774389582686126, 132.8793364642188, -42.49717144854367, -38.550101689994335, -179.24768595024943, -8.5057336948812, 46.41938089579344, -116.84948145831004, -159.27298901602626, 70.68369557382539, -57.34267121180892, -139.49521363712847, 177.96973498910666, 99.23398485267535, 104.51262144371867, 19.659948874264956, 33.542874839156866]| 11.2807292938232422|      4.00000000|[8449, 0, 0, 132]                                                          | | GPS sucess | actual_k=0
     133|[-363.3112556859851, -120.42854123935103, -22.25586500018835, 299.71967689692974, 14.598477587103844, 39.101556736044586, 132.1269104955718, -41.45187668688595, -39.813776426017284, -180.19514952227473, -8.112945076078176, 45.31760369986296, -117.77619248116389, -159.37946992740035, 70.49668837012723, -56.26356094703078, -139.55833738483489, 177.819811321795, 99.96533360565081, 104.11474682018161, 19.24767469242215, 33.445976454764605]| 11.2769594192504883|      8.00000000|[8513, 0, 0, 133]                                                          | | GPS sucess | actual_k=0
     134|[-363.3112556859851, -120.42854123935103, -22.25586500018835, 299.71967689692974, 14.598477587103844, 39.101556736044586, 132.1269104955718, -41.45187668688595, -39.813776426017284, -180.19514952227473, -8.112945076078176, 45.31760369986296, -117.77619248116389, -159.37946992740035, 70.49668837012723, -56.26356094703078, -139.55833738483489, 177.819811321795, 99.96533360565081, 104.11474682018161, 19.24767469242215, 33.445976454764605]| 11.2769594192504883|      4.00000000|[8577, 0, 0, 134]                                                          |  | used linear model with 65 points | actual_k=0
     135|[-364.37869250029325, -121.33136862143874, -22.033482931554317, 300.53201346099377, 14.379490211606026, 40.216852384619415, 131.16884349565953, -40.52798561938107, -40.94160418957472, -179.83961601182818, -7.142179127782583, 44.44168173521757, -118.21853094780818, -159.99366342648864, 70.4222981822677, -55.48628764972091, -137.85098856128752, 178.7508361712098, 100.3336090692319, 103.19489504024386, 20.07731281593442, 32.71774651482701]| 11.2751388549804688|      8.00000000|[8641, 0, 0, 135]                                                          | | GPS sucess | actual_k=0
     136|[-364.37869250029325, -121.33136862143874, -22.033482931554317, 300.53201346099377, 14.379490211606026, 40.216852384619415, 131.16884349565953, -40.52798561938107, -40.94160418957472, -179.83961601182818, -7.142179127782583, 44.44168173521757, -118.21853094780818, -159.99366342648864, 70.4222981822677, -55.48628764972091, -137.85098856128752, 178.7508361712098, 100.3336090692319, 103.19489504024386, 20.07731281593442, 32.71774651482701]| 11.2751388549804688|      4.00000000|[8705, 0, 0, 136]                                                          |  | used linear model with 65 points | actual_k=0
     137|[-364.96481221169233, -121.88606989011168, -20.172044537961483, 300.70394945144653, 14.628042668104172, 40.59880681615323, 131.01974237244576, -40.81638483889401, -39.861532382667065, -179.19154198095202, -9.003004785627127, 44.86621021479368, -118.38370708609, -161.59247421845794, 70.31202137144282, -55.677074279636145, -137.316588813439, 180.0318386927247, 100.06215181434527, 102.82172499224544, 19.815136838704348, 31.50471069291234]| 11.2734956741333008|      8.00000000|[8769, 0, 0, 137]                                                          | | GPS sucess | actual_k=0
     138|[-366.09725122898817, -119.78870236501098, -20.487701825797558, 301.5105732679367, 18.677796334028244, 39.84180774074048, 133.86625922005624, -39.03680698759854, -41.62046044319868, -178.898197542876, -7.475549217313528, 44.504649840295315, -118.45244340086356, -159.15582728013396, 70.5920780566521, -53.76069685444236, -135.47556620277464, 178.91815737634897, 98.71653761947528, 102.0719307474792, 17.986983705312014, 29.595798272639513]| 11.2723712921142578|     16.00000000|[8833, 0, 0, 138]                                                          | | GPS sucess | actual_k=0
     139|[-366.09725122898817, -119.78870236501098, -20.487701825797558, 301.5105732679367, 18.677796334028244, 39.84180774074048, 133.86625922005624, -39.03680698759854, -41.62046044319868, -178.898197542876, -7.475549217313528, 44.504649840295315, -118.45244340086356, -159.15582728013396, 70.5920780566521, -53.76069685444236, -135.47556620277464, 178.91815737634897, 98.71653761947528, 102.0719307474792, 17.986983705312014, 29.595798272639513]| 11.2723712921142578|      8.00000000|[8897, 0, 0, 139]                                                          |  | used linear model with 65 points | actual_k=0
     140|[-368.4471993967891, -119.92591021582484, -22.160612992942333, 303.59946405887604, 19.415670841932297, 41.30560554843396, 130.1426221160218, -39.32173173315823, -41.94370114058256, -178.87414555437863, -4.622079607099295, 45.66145833581686, -114.61507729673758, -160.22893511876464, 69.8762030270882, -54.866221990436316, -134.81668513454497, 180.5007233992219, 98.26960759842768, 102.81238911673427, 17.175303507596254, 31.362253565341234]| 11.2701578140258789|     16.00000000|[8961, 0, 0, 140]                                                          | | GPS sucess | actual_k=0
     141|[-369.31891410797834, -127.32190917059779, -20.25820153206587, 304.50673282146454, 21.9657721221447, 39.30729271750897, 129.38540780823678, -39.14791220612824, -38.7026666328311, -178.6920639295131, -6.3799251280725, 49.6833666190505, -107.98905781889334, -163.3759697638452, 67.84509369404987, -51.99108370766044, -136.480379993096, 185.36518482118845, 98.84814786398783, 100.14760087057948, 19.024362970143557, 24.171396154910326]| 11.2616128921508789|     32.00000000|[9025, 0, 0, 141]                                                          | | GPS sucess | actual_k=0
     142|[-378.7497898861766, -131.012642364949, -14.456102304160595, 311.07938516139984, 32.65917059779167, 33.53068758826703, 119.14994657319039, -32.5807043928653, -26.301111571490765, -185.93666136451066, -4.101839657872915, 50.75904580205679, -102.22816876554862, -170.038090582937, 69.62835904629901, -55.266408290714025, -132.32548373378813, 191.58494142442942, 92.15798282111064, 98.86177216097713, 10.39854185655713, 32.4229639954865]| 11.2428855895996094|     64.00000000|[9089, 0, 0, 142]                                                          | | GPS sucess | actual_k=0
     143|[-378.7497898861766, -131.012642364949, -14.456102304160595, 311.07938516139984, 32.65917059779167, 33.53068758826703, 119.14994657319039, -32.5807043928653, -26.301111571490765, -185.93666136451066, -4.101839657872915, 50.75904580205679, -102.22816876554862, -170.038090582937, 69.62835904629901, -55.266408290714025, -132.32548373378813, 191.58494142442942, 92.15798282111064, 98.86177216097713, 10.39854185655713, 32.4229639954865]| 11.2428855895996094|     32.00000000|[9153, 0, 0, 143]                                                          |  | used linear model with 65 points | actual_k=0
     144|[-378.7497898861766, -131.012642364949, -14.456102304160595, 311.07938516139984, 32.65917059779167, 33.53068758826703, 119.14994657319039, -32.5807043928653, -26.301111571490765, -185.93666136451066, -4.101839657872915, 50.75904580205679, -102.22816876554862, -170.038090582937, 69.62835904629901, -55.266408290714025, -132.32548373378813, 191.58494142442942, 92.15798282111064, 98.86177216097713, 10.39854185655713, 32.4229639954865]| 11.2428855895996094|     16.00000000|[9217, 0, 0, 144]                                                          |  | used linear model with 65 points | actual_k=0
     145|[-378.7497898861766, -131.012642364949, -14.456102304160595, 311.07938516139984, 32.65917059779167, 33.53068758826703, 119.14994657319039, -32.5807043928653, -26.301111571490765, -185.93666136451066, -4.101839657872915, 50.75904580205679, -102.22816876554862, -170.038090582937, 69.62835904629901, -55.266408290714025, -132.32548373378813, 191.58494142442942, 92.15798282111064, 98.86177216097713, 10.39854185655713, 32.4229639954865]| 11.2428855895996094|      8.00000000|[9281, 0, 0, 145]                                                          |  | used linear model with 65 points | actual_k=0
     146|[-380.86924903839827, -131.0413550361991, -15.355990402400494, 313.06039249897003, 36.360001772642136, 33.6734825251624, 119.92937368433923, -33.991384686902165, -27.813231699168682, -184.07317590899765, -2.805509563535452, 49.919371984899044, -103.03519747639075, -171.02103119716048, 69.4114604559727, -58.70404848083854, -134.9681307617575, 190.71826390177011, 91.74520489061251, 96.59325562044978, 12.088840652257204, 33.384190518409014]| 11.2372112274169922|     16.00000000|[9345, 0, 0, 146]                                                          | | GPS sucess | actual_k=0
     147|[-381.3807312771678, -133.43972482532263, -12.393182031810284, 313.0882190987468, 37.56600150465965, 32.82039504032582, 115.66864961665124, -36.12114638276398, -21.04613947123289, -182.93492412753403, -0.6694583855569363, 46.091817043721676, -107.914737442974, -169.9956801496446, 73.92793184192851, -63.119833793491125, -136.7257228437811, 191.35206262022257, 91.50166008854285, 92.83256588503718, 11.404981005936861, 41.57649417594075]| 11.2339086532592773|     32.00000000|[9409, 0, 0, 147]                                                          | | GPS sucess | actual_k=0
     148|[-381.3807312771678, -133.43972482532263, -12.393182031810284, 313.0882190987468, 37.56600150465965, 32.82039504032582, 115.66864961665124, -36.12114638276398, -21.04613947123289, -182.93492412753403, -0.6694583855569363, 46.091817043721676, -107.914737442974, -169.9956801496446, 73.92793184192851, -63.119833793491125, -136.7257228437811, 191.35206262022257, 91.50166008854285, 92.83256588503718, 11.404981005936861, 41.57649417594075]| 11.2339086532592773|     16.00000000|[9473, 0, 0, 148]                                                          |  | used linear model with 65 points | actual_k=0
     149|[-381.3807312771678, -133.43972482532263, -12.393182031810284, 313.0882190987468, 37.56600150465965, 32.82039504032582, 115.66864961665124, -36.12114638276398, -21.04613947123289, -182.93492412753403, -0.6694583855569363, 46.091817043721676, -107.914737442974, -169.9956801496446, 73.92793184192851, -63.119833793491125, -136.7257228437811, 191.35206262022257, 91.50166008854285, 92.83256588503718, 11.404981005936861, 41.57649417594075]| 11.2339086532592773|      8.00000000|[9537, 0, 0, 149]                                                          |  | used linear model with 65 points | actual_k=0
     150|[-382.5881995484233, -135.89788212627172, -13.753296963870525, 314.41778963059187, 39.4921872317791, 34.91726140957326, 117.35582357924432, -38.66279930062592, -18.017937414348125, -184.4945381898433, -1.6314379535615444, 42.86926379054785, -106.8386761941947, -169.11129486188293, 72.21646934421733, -64.21791168674827, -138.02727406658232, 189.48180893808603, 91.47342944564298, 93.23335973545909, 12.388336170464754, 41.17608295753598]| 11.2300281524658203|     16.00000000|[9601, 0, 0, 150]                                                          | | GPS sucess | actual_k=0
     151|[-389.824300698936, -134.3559416756034, -5.152718655765057, 318.48384492844343, 43.871023863554, 35.383079457096756, 119.27508598845452, -37.36582428403199, -19.151134602725506, -186.64835298247635, 0.0267209447920322, 42.95299135893583, -108.53883526707068, -165.5522338114679, 72.05623247893527, -68.00098415836692, -139.3142854515463, 188.52494666725397, 92.81094265403226, 94.04446766898036, 17.410699356347322, 45.32147632911801]| 11.2158880233764648|     32.00000000|[9665, 0, 0, 151]                                                          | | GPS sucess | actual_k=0
     152|[-389.824300698936, -134.3559416756034, -5.152718655765057, 318.48384492844343, 43.871023863554, 35.383079457096756, 119.27508598845452, -37.36582428403199, -19.151134602725506, -186.64835298247635, 0.0267209447920322, 42.95299135893583, -108.53883526707068, -165.5522338114679, 72.05623247893527, -68.00098415836692, -139.3142854515463, 188.52494666725397, 92.81094265403226, 94.04446766898036, 17.410699356347322, 45.32147632911801]| 11.2158880233764648|     16.00000000|[9729, 0, 0, 152]                                                          |  | used linear model with 65 points | actual_k=0
     153|[-390.96817415207624, -138.02561654895544, -9.503392331302166, 320.29420583695173, 42.517342656850815, 40.36140577774495, 120.02370661776513, -38.37309235520661, -16.64314805716276, -188.07612598128617, -4.496161516755819, 42.26842450350523, -111.83370135212317, -161.50378572568297, 70.0496847894974, -59.33922001346946, -139.19438769854605, 187.2893199697137, 93.41610622825101, 91.14726946875453, 11.022808063775301, 47.363446820527315]| 11.2133922576904297|     32.00000000|[9793, 0, 0, 153]                                                          | | GPS sucess | actual_k=0
     154|[-391.078651599586, -141.87463941425085, -8.524121157824993, 320.4741740897298, 34.25126275420189, 46.418394970707595, 115.58144873660058, -31.06972092576325, -11.333115212619305, -205.27362430281937, -3.4143391214311123, 26.3595337793231, -119.3482696809806, -169.16464721783996, 67.98026063712314, -60.57647034153342, -137.06781485117972, 190.68257258087397, 86.40535307349637, 90.62785260006785, 5.028944958001375, 41.929710019379854]| 11.2107114791870117|     64.00000000|[9857, 0, 0, 154]                                                          | | GPS sucess | actual_k=0
     155|[-391.078651599586, -141.87463941425085, -8.524121157824993, 320.4741740897298, 34.25126275420189, 46.418394970707595, 115.58144873660058, -31.06972092576325, -11.333115212619305, -205.27362430281937, -3.4143391214311123, 26.3595337793231, -119.3482696809806, -169.16464721783996, 67.98026063712314, -60.57647034153342, -137.06781485117972, 190.68257258087397, 86.40535307349637, 90.62785260006785, 5.028944958001375, 41.929710019379854]| 11.2107114791870117|     32.00000000|[9921, 0, 0, 155]                                                          |  | used linear model with 65 points | actual_k=0
     156|[-391.4547888562083, -145.05681505054235, -14.6239517852664, 322.1342243626714, 34.28166182525456, 47.45980267506093, 102.14609450381249, -43.43884819932282, -12.826539866626263, -207.62026012130082, -5.516523417085409, 29.911352388560772, -121.98243925953284, -170.68188333138824, 69.91412391932681, -74.34807774052024, -133.80634810961783, 201.40929052978754, 70.48747492255643, 92.82602373883128, 7.594115722924471, 37.31680404022336]| 11.2081050872802734|     64.00000000|[9985, 0, 0, 156]                                                          | | GPS sucess | actual_k=0
