k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0131906021214415, -0.0244913244518429, -0.035595987107683, -0.0465045905525231, -0.0572171357196858, -0.0677336198132033, -0.078054046560366, -0.1346881074742487, -0.0981067205620463, -0.1078389687478864, -0.1173751595863716, -0.1267152874935666, -0.1358593580444067, -0.1448073712578919, -0.1535593233887321, -0.1621152163195722, -0.1704750481777672, -0.1786388226786073, -0.1866065398420925, -0.1943781977855778, -0.2019537928037727, -0.209333332337258, -0.2165168126507433, -0.2235042300389382, -0.2302955882171332, -0.2368908909006184, -0.2432901306588134, -0.2494933149322986, -0.2555004399957839, -0.2613115021139789, -0.2669265087574642, -0.2723454524656591, -0.2775683406891444, -0.2825951696926297, -0.2381567438500673, -0.2920606463643098, -0.2964992902972145, -0.3007418899212804, -0.304788415434185, -0.3086388817370897, -0.3122933037211555, -0.3157516516040602, -0.3190139477275454, -0.3220801846410307, -0.324950362344516, -0.3276244733874206, -0.3301025401214865, -0.3323845327443912, -0.3344704736078764, -0.3363603552613617, -0.3380541702542663, -0.3395519334877516, -0.3408536375112369, -0.3419592823247222, -0.3428688604776268, -0.3435823943216927, -0.3440998540545973, -0.3444212620280825, -0.3445466107915678, -0.3444758928944725, -0.3442091232479578, -0.3437462869308624, -0.3430874063049283, -0.3422324515678329, -0.3411814450713182, -0.3399343793648035, -0.3384912544482888, -0.3368520628811934, -0.3350168269952593, -0.3329855169981639, -0.3307581477910686, -0.3283347342851344, -0.3257152541086197, -0.3228997072715244, -0.319888101224429, -0.3166804508784948, -0.3132767413125607, -0.3096769576354654, -0.30588111475837, -0.3018892126612747, -0.2977012513541794, -0.2933172457482452, -0.2887371809223111, -0.2839610419952158, -0.2789888438481204, -0.2738206013921863, -0.2684562848350909, -0.2628959090579956, -0.2571394889820615, -0.2511870096871273, -0.245038456285032, -0.2386938436729366, -0.2321531718508413, -0.225416440818746, -0.218483680378973, -0.2113548309278777, -0.2040299222657823, -0.196508954394687, -0.1887919422137529, -0.1808788559227575]| 99.6904830932617188|      2.00000000|[17, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     150|[-0.3151047861691878, -0.2310106701164173, -0.1695068630410869, -0.2025791848053774, -0.2156885935874977, -0.2231274924400569, -0.2553072198133177, -0.3242108777738767, -0.3947852625962867, -0.4475752332203483, -0.4632730352566659, -0.4359907834089117, -0.4734810406375439, -0.5271170398857683, -0.5890031009471782, -0.6185292807061691, -0.6473294377453206, -0.7189939187505875, -0.7581095617083504, -0.8319543396598783, -0.8218641295140775, -0.8239650448859008, -0.8633385798562688, -0.9109257178316148, -0.9800703923277956, -0.9962489587838939, -1.0133139320153606, -1.0085787351009605, -1.0439616972102068, -1.1021532275795523, -1.1952839750309585, -1.22125124421733, -1.2351460295835484, -1.1940140777512815, -1.2315609386682644, -1.275880755134908, -1.2844640088736567, -1.3534921987059219, -1.402147796917513, -1.4391744692858688, -1.4958599476046612, -1.5619143486262326, -1.568139580321008, -1.5787896532628873, -1.5646055012709108, -1.6013309908871174, -1.6941676043112877, -1.734234554633817, -1.720915567033335, -1.7321296593297222, -1.756213541097232, -1.8221598604223825, -1.8549480039560908, -1.8742898723876102, -1.8879669571369013, -1.9231987042612777, -1.9413025343441683, -1.948268783842786, -1.9751423720213492, -1.9347961144202264, -1.9623802983868377, -1.9545489554286335, -2.010030719686273, -2.0421350559013507, -2.1197885142367885, -2.169811334473606, -2.17913326303741, -2.175979701431437, -2.2138749911372644, -2.261931469949011, -2.29854534319757, -2.3143544780335774, -2.3037779202583226, -2.333337689746979, -2.3766640939118484, -2.388852059397399, -2.4573996587080176, -2.481398717242357, -2.514187926720357, -2.5681724638678056, -2.5708632406365353, -2.556774649541749, -2.625930250391043, -2.667424092679239, -2.701375586978886, -2.724180822483306, -2.7572412534348447, -2.771123437854279, -2.7550451433175347, -2.7357627089231693, -2.752336962542756, -2.7977839274069645, -2.8246830654851016, -2.8512404751301252, -2.859123141312696, -2.897339220149205, -3.0109592541379078, -3.0618543055565235, -2.7701540628997607, -1.7693380763591577]| 97.3383255004882812|      0.25000000|[11473, 0, 0, 717]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     151|[-0.3159021144971652, -0.2297547674362681, -0.171110040727758, -0.2045831568461361, -0.2273984208091387, -0.2259181416909393, -0.2585135750263017, -0.3413717475995837, -0.3992898079819494, -0.4519605390899772, -0.4626912916823419, -0.4305064193507794, -0.4790921622523172, -0.5300577841872162, -0.5973304091426264, -0.6253065715140789, -0.6569922330278352, -0.7251750617526393, -0.7660828452200823, -0.8358157045160547, -0.8306816068725708, -0.842965598650166, -0.8729065193740297, -0.9154467831228893, -0.9911523267448269, -1.0119380252312278, -1.0245361753127253, -1.0201399954615402, -1.0535606308941516, -1.1145118171045119, -1.2080412283100446, -1.2344071614145975, -1.241221003984234, -1.2116599992379011, -1.2459895373815373, -1.2906313298687522, -1.3054243650231623, -1.371420705251463, -1.4167107697762644, -1.4523757397084716, -1.5102461682360315, -1.5803281492861623, -1.5856808031378435, -1.5968254026929634, -1.5830420451707097, -1.6348765073968323, -1.7131735841166513, -1.7538734813873393, -1.7463323233249584, -1.7525701749699087, -1.7787384631022123, -1.8483022600349759, -1.8751577001835957, -1.8962164016827385, -1.914018497112676, -1.9520899676694776, -1.9706892272447265, -1.9747418538282753, -2.0013019661371696, -1.9658454109256263, -1.9838758488580739, -1.9872956621373925, -2.0393791698001467, -2.0640134926222893, -2.1462409458052174, -2.1966645607854907, -2.1956560023158036, -2.2030564384974607, -2.2419306009311253, -2.2980591973868907, -2.333249157902348, -2.3434569624317123, -2.3334367080016705, -2.3648312155357414, -2.4071244705700834, -2.4197132296461827, -2.493552389061237, -2.5130614748071056, -2.544406013433941, -2.597948569138443, -2.563699164801253, -2.600357455375445, -2.6645720308797123, -2.7133870511321985, -2.7358439054252552, -2.7588646066029328, -2.7925111634213313, -2.7620228901211257, -2.7935235993105767, -2.774502120759861, -2.800356052863447, -2.840161044130722, -2.8590769320208578, -2.892345839466281, -2.8975994048620013, -2.937286900343768, -3.0500283425058763, -3.1015329510294953, -2.8133661386743722, -1.8149831338301998]| 97.3318786621093750|      0.50000000|[11537, 0, 0, 721]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     152|[-0.3159021144971652, -0.2297547674362681, -0.171110040727758, -0.2045831568461361, -0.2273984208091387, -0.2259181416909393, -0.2585135750263017, -0.3413717475995837, -0.3992898079819494, -0.4519605390899772, -0.4626912916823419, -0.4305064193507794, -0.4790921622523172, -0.5300577841872162, -0.5973304091426264, -0.6253065715140789, -0.6569922330278352, -0.7251750617526393, -0.7660828452200823, -0.8358157045160547, -0.8306816068725708, -0.842965598650166, -0.8729065193740297, -0.9154467831228893, -0.9911523267448269, -1.0119380252312278, -1.0245361753127253, -1.0201399954615402, -1.0535606308941516, -1.1145118171045119, -1.2080412283100446, -1.2344071614145975, -1.241221003984234, -1.2116599992379011, -1.2459895373815373, -1.2906313298687522, -1.3054243650231623, -1.371420705251463, -1.4167107697762644, -1.4523757397084716, -1.5102461682360315, -1.5803281492861623, -1.5856808031378435, -1.5968254026929634, -1.5830420451707097, -1.6348765073968323, -1.7131735841166513, -1.7538734813873393, -1.7463323233249584, -1.7525701749699087, -1.7787384631022123, -1.8483022600349759, -1.8751577001835957, -1.8962164016827385, -1.914018497112676, -1.9520899676694776, -1.9706892272447265, -1.9747418538282753, -2.0013019661371696, -1.9658454109256263, -1.9838758488580739, -1.9872956621373925, -2.0393791698001467, -2.0640134926222893, -2.1462409458052174, -2.1966645607854907, -2.1956560023158036, -2.2030564384974607, -2.2419306009311253, -2.2980591973868907, -2.333249157902348, -2.3434569624317123, -2.3334367080016705, -2.3648312155357414, -2.4071244705700834, -2.4197132296461827, -2.493552389061237, -2.5130614748071056, -2.544406013433941, -2.597948569138443, -2.563699164801253, -2.600357455375445, -2.6645720308797123, -2.7133870511321985, -2.7358439054252552, -2.7588646066029328, -2.7925111634213313, -2.7620228901211257, -2.7935235993105767, -2.774502120759861, -2.800356052863447, -2.840161044130722, -2.8590769320208578, -2.892345839466281, -2.8975994048620013, -2.937286900343768, -3.0500283425058763, -3.1015329510294953, -2.8133661386743722, -1.8149831338301998]| 97.3318786621093750|      0.25000000|[11649, 0, 0, 728]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     153|[-0.3159021144971652, -0.2297547674362681, -0.171110040727758, -0.2045831568461361, -0.2273984208091387, -0.2259181416909393, -0.2585135750263017, -0.3413717475995837, -0.3992898079819494, -0.4519605390899772, -0.4626912916823419, -0.4305064193507794, -0.4790921622523172, -0.5300577841872162, -0.5973304091426264, -0.6253065715140789, -0.6569922330278352, -0.7251750617526393, -0.7660828452200823, -0.8358157045160547, -0.8306816068725708, -0.842965598650166, -0.8729065193740297, -0.9154467831228893, -0.9911523267448269, -1.0119380252312278, -1.0245361753127253, -1.0201399954615402, -1.0535606308941516, -1.1145118171045119, -1.2080412283100446, -1.2344071614145975, -1.241221003984234, -1.2116599992379011, -1.2459895373815373, -1.2906313298687522, -1.3054243650231623, -1.371420705251463, -1.4167107697762644, -1.4523757397084716, -1.5102461682360315, -1.5803281492861623, -1.5856808031378435, -1.5968254026929634, -1.5830420451707097, -1.6348765073968323, -1.7131735841166513, -1.7538734813873393, -1.7463323233249584, -1.7525701749699087, -1.7787384631022123, -1.8483022600349759, -1.8751577001835957, -1.8962164016827385, -1.914018497112676, -1.9520899676694776, -1.9706892272447265, -1.9747418538282753, -2.0013019661371696, -1.9658454109256263, -1.9838758488580739, -1.9872956621373925, -2.0393791698001467, -2.0640134926222893, -2.1462409458052174, -2.1966645607854907, -2.1956560023158036, -2.2030564384974607, -2.2419306009311253, -2.2980591973868907, -2.333249157902348, -2.3434569624317123, -2.3334367080016705, -2.3648312155357414, -2.4071244705700834, -2.4197132296461827, -2.493552389061237, -2.5130614748071056, -2.544406013433941, -2.597948569138443, -2.563699164801253, -2.600357455375445, -2.6645720308797123, -2.7133870511321985, -2.7358439054252552, -2.7588646066029328, -2.7925111634213313, -2.7620228901211257, -2.7935235993105767, -2.774502120759861, -2.800356052863447, -2.840161044130722, -2.8590769320208578, -2.892345839466281, -2.8975994048620013, -2.937286900343768, -3.0500283425058763, -3.1015329510294953, -2.8133661386743722, -1.8149831338301998]| 97.3318786621093750|      0.12500000|[11761, 0, 0, 735]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     154|[-0.3159021144971652, -0.2297547674362681, -0.171110040727758, -0.2045831568461361, -0.2273984208091387, -0.2259181416909393, -0.2585135750263017, -0.3413717475995837, -0.3992898079819494, -0.4519605390899772, -0.4626912916823419, -0.4305064193507794, -0.4790921622523172, -0.5300577841872162, -0.5973304091426264, -0.6253065715140789, -0.6569922330278352, -0.7251750617526393, -0.7660828452200823, -0.8358157045160547, -0.8306816068725708, -0.842965598650166, -0.8729065193740297, -0.9154467831228893, -0.9911523267448269, -1.0119380252312278, -1.0245361753127253, -1.0201399954615402, -1.0535606308941516, -1.1145118171045119, -1.2080412283100446, -1.2344071614145975, -1.241221003984234, -1.2116599992379011, -1.2459895373815373, -1.2906313298687522, -1.3054243650231623, -1.371420705251463, -1.4167107697762644, -1.4523757397084716, -1.5102461682360315, -1.5803281492861623, -1.5856808031378435, -1.5968254026929634, -1.5830420451707097, -1.6348765073968323, -1.7131735841166513, -1.7538734813873393, -1.7463323233249584, -1.7525701749699087, -1.7787384631022123, -1.8483022600349759, -1.8751577001835957, -1.8962164016827385, -1.914018497112676, -1.9520899676694776, -1.9706892272447265, -1.9747418538282753, -2.0013019661371696, -1.9658454109256263, -1.9838758488580739, -1.9872956621373925, -2.0393791698001467, -2.0640134926222893, -2.1462409458052174, -2.1966645607854907, -2.1956560023158036, -2.2030564384974607, -2.2419306009311253, -2.2980591973868907, -2.333249157902348, -2.3434569624317123, -2.3334367080016705, -2.3648312155357414, -2.4071244705700834, -2.4197132296461827, -2.493552389061237, -2.5130614748071056, -2.544406013433941, -2.597948569138443, -2.563699164801253, -2.600357455375445, -2.6645720308797123, -2.7133870511321985, -2.7358439054252552, -2.7588646066029328, -2.7925111634213313, -2.7620228901211257, -2.7935235993105767, -2.774502120759861, -2.800356052863447, -2.840161044130722, -2.8590769320208578, -2.892345839466281, -2.8975994048620013, -2.937286900343768, -3.0500283425058763, -3.1015329510294953, -2.8133661386743722, -1.8149831338301998]| 97.3318786621093750|      0.06250000|[11873, 0, 0, 742]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     155|[-0.3161138420988741, -0.2300723588533833, -0.1715334959311757, -0.2051124758358563, -0.2335759947396109, -0.2266591882532645, -0.2593604854331371, -0.3423245217345139, -0.4003484459613897, -0.4531250408557201, -0.4639616573508026, -0.4318826486891273, -0.4805742553769676, -0.5316457412145844, -0.5990242299562971, -0.6271062561140521, -0.6588977812976956, -0.7271864738088023, -0.7682001211789631, -0.8380388443776533, -0.8330106104040566, -0.8454004660843696, -0.8754472507109512, -0.9180933781296979, -0.9939047854215227, -1.0147963478106414, -1.0275003615620262, -1.0232100456135589, -1.0567365449488881, -1.1177935948291355, -1.211428869937386, -1.2379006667118262, -1.2448203731841805, -1.2153652323405655, -1.2498006339212582, -1.2945482905440215, -1.3094471891354882, -1.3755493937321681, -1.420945321694026, -1.4567161550632897, -1.5146924479592287, -1.584880292446416, -1.5903388102008151, -1.6015892736586528, -1.587911780039117, -1.6398521057022961, -1.7182550467904942, -1.7590608074982388, -1.7516255133385756, -1.7579692288862439, -1.784243380455604, -1.8539130412910854, -1.880874345342423, -1.9020389107442837, -1.9199468696112776, -1.9581242045364584, -1.9768293275487638, -1.9809878180350304, -2.002910306206821, -1.9723031024721558, -1.9904394043073212, -1.9939650810236964, -2.0461544530548297, -2.070894639314029, -2.153227956399675, -2.203757435282666, -2.2028547407156966, -2.2103610403344103, -2.249341067136454, -2.305575527029276, -2.34087135098179, -2.351185019879533, -2.341270629352209, -2.3727710003233367, -2.415170118794735, -2.4278647422392137, -2.5018097660226473, -2.521424715205572, -2.552875117269464, -2.606523536411023, -2.572379995510889, -2.6091441504534605, -2.6734645903261067, -2.7223854740156495, -2.7449481917457628, -2.7680747572918194, -2.8018271775472745, -2.7714447676841254, -2.8030513412419555, -2.7841357270596188, -2.8100955226002613, -2.850006377304593, -2.8690281286317854, -2.9024028995142652, -2.907762330209687, -2.94755568912851, -3.060402994727675, -3.1120134666883508, -2.823952518701607, -1.825675377294491]| 97.3270568847656250|      0.12500000|[11889, 0, 0, 743]                                                         | | GPS sucess | actual_k=0
     156|[-0.3364460892384029, -0.2453876046925487, -0.1822604959169564, -0.2058861089454021, -0.2396645999960641, -0.2272054629604574, -0.2522228098778032, -0.3533898945614694, -0.4016370170522818, -0.4503445037966345, -0.4679366035191952, -0.4552329990860105, -0.480590430618092, -0.5491349385061916, -0.5913781490052791, -0.6442332519677747, -0.6704224664704327, -0.7132836163622307, -0.78904468925408, -0.8301001165953594, -0.831687352484343, -0.842573834536376, -0.8740666243052863, -0.9362590582887943, -0.995105697151238, -0.9978113660539607, -1.0419947173959807, -1.0227255895284484, -1.0531951633813732, -1.1352018002472857, -1.2014133361203787, -1.2197722807825635, -1.24513057845573, -1.2038956077710647, -1.240017639407054, -1.268136965515395, -1.3103488994299692, -1.3686911158408301, -1.4123094046357598, -1.455955539873313, -1.5144363333099582, -1.5713800812872434, -1.5684521959872042, -1.5923527217392215, -1.588916772850663, -1.6441542817947772, -1.7078603176094602, -1.759265895490588, -1.7565742159912952, -1.7682058021863893, -1.788323853145297, -1.8526810205613407, -1.8666921721865568, -1.8774220848355745, -1.8979672994341206, -1.9451215416221606, -1.9551404848441667, -1.9673756370122855, -1.9871926206679495, -1.9651718465419907, -1.9730794788245567, -1.9780857972623023, -2.0407453948037224, -2.0655756963040535, -2.1425530905123265, -2.1792815495736644, -2.185913794722247, -2.2043902806381106, -2.249690800489047, -2.284569734933281, -2.3402132677744554, -2.324366864674477, -2.353968918398612, -2.3578134110895266, -2.405185595090218, -2.4451624024661, -2.5015492126774124, -2.520923421896674, -2.5509117174121076, -2.5953006832176206, -2.5667965551444403, -2.599745615185191, -2.679911537163026, -2.7284865672384044, -2.7246397458646636, -2.7475894567331682, -2.7831072343398033, -2.765798218720537, -2.7982798583556536, -2.7830200718128495, -2.791297027404926, -2.8317915266895874, -2.8645987240478705, -2.8902445607681875, -2.9041290126478727, -2.9415178373134863, -3.054854214380818, -3.1125276726240534, -2.8039394097992867, -1.819540462998967]| 97.2979278564453125|      0.25000000|[11937, 0, 0, 746]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     157|[-0.3364460892384029, -0.2453876046925487, -0.1822604959169564, -0.2058861089454021, -0.2396645999960641, -0.2272054629604574, -0.2522228098778032, -0.3533898945614694, -0.4016370170522818, -0.4503445037966345, -0.4679366035191952, -0.4552329990860105, -0.480590430618092, -0.5491349385061916, -0.5913781490052791, -0.6442332519677747, -0.6704224664704327, -0.7132836163622307, -0.78904468925408, -0.8301001165953594, -0.831687352484343, -0.842573834536376, -0.8740666243052863, -0.9362590582887943, -0.995105697151238, -0.9978113660539607, -1.0419947173959807, -1.0227255895284484, -1.0531951633813732, -1.1352018002472857, -1.2014133361203787, -1.2197722807825635, -1.24513057845573, -1.2038956077710647, -1.240017639407054, -1.268136965515395, -1.3103488994299692, -1.3686911158408301, -1.4123094046357598, -1.455955539873313, -1.5144363333099582, -1.5713800812872434, -1.5684521959872042, -1.5923527217392215, -1.588916772850663, -1.6441542817947772, -1.7078603176094602, -1.759265895490588, -1.7565742159912952, -1.7682058021863893, -1.788323853145297, -1.8526810205613407, -1.8666921721865568, -1.8774220848355745, -1.8979672994341206, -1.9451215416221606, -1.9551404848441667, -1.9673756370122855, -1.9871926206679495, -1.9651718465419907, -1.9730794788245567, -1.9780857972623023, -2.0407453948037224, -2.0655756963040535, -2.1425530905123265, -2.1792815495736644, -2.185913794722247, -2.2043902806381106, -2.249690800489047, -2.284569734933281, -2.3402132677744554, -2.324366864674477, -2.353968918398612, -2.3578134110895266, -2.405185595090218, -2.4451624024661, -2.5015492126774124, -2.520923421896674, -2.5509117174121076, -2.5953006832176206, -2.5667965551444403, -2.599745615185191, -2.679911537163026, -2.7284865672384044, -2.7246397458646636, -2.7475894567331682, -2.7831072343398033, -2.765798218720537, -2.7982798583556536, -2.7830200718128495, -2.791297027404926, -2.8317915266895874, -2.8645987240478705, -2.8902445607681875, -2.9041290126478727, -2.9415178373134863, -3.054854214380818, -3.1125276726240534, -2.8039394097992867, -1.819540462998967]| 97.2979278564453125|      0.12500000|[12049, 0, 0, 753]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     158|[-0.3368695444418205, -0.2460227875267791, -0.1831074063237918, -0.2069447469248425, -0.2409349656645248, -0.2286875560851079, -0.253916630691474, -0.3552954428313299, -0.4037542930111626, -0.4526735073281203, -0.4704773348561167, -0.4579854577627063, -0.4835546168673928, -0.552310852560928, -0.5947657906326206, -0.6478326211677212, -0.6742335630101536, -0.7289797861707377, -0.7932792411718416, -0.8345463963185566, -0.8363453595473146, -0.8474435694047833, -0.8791480869791292, -0.9415522483024116, -1.0006106145046296, -1.003528011212788, -1.0479230898945824, -1.0288656898324857, -1.0595469914908462, -1.141765355696533, -1.2081886193750617, -1.2267592913770209, -1.252329316855623, -1.2113060739763934, -1.2476398324864957, -1.2759708868659336, -1.318394547654621, -1.3769484928022402, -1.420778508471283, -1.4646363705829493, -1.5233288927563526, -1.580484367607751, -1.5777682101131474, -1.6018804636706003, -1.5986562425874775, -1.6541054784057048, -1.718023242957146, -1.7696405477123869, -1.7671605960185297, -1.7790039100190596, -1.7993336878520803, -1.8639025830735596, -1.8781254625042114, -1.8890671029586648, -1.909824044431324, -1.9571900153561221, -1.9674206854522414, -1.9798675654257958, -1.9998962768868955, -1.9780872296350498, -1.9862065897230514, -1.99142463503491, -2.0542959613130884, -2.0793379896875326, -2.1565271117012412, -2.193467298568015, -2.200311271522033, -2.2189994843120098, -2.264511732899704, -2.2996023942180517, -2.355457653933339, -2.3398229795701186, -2.3696367610996893, -2.373692980664717, -2.4212768915395215, -2.4614654276521617, -2.5180639666002325, -2.537649902693607, -2.567849925083154, -2.61245061776278, -2.5841582165637127, -2.617319005341222, -2.697696656055815, -2.7464834130053064, -2.7428483185056787, -2.7660097581109415, -2.8017392625916897, -2.7846419738465364, -2.8173353422184113, -2.8022872844123654, -2.810775966878555, -2.819240201316236, -2.8845011172697257, -2.9103586808641557, -2.9244548633432443, -2.962055414882971, -3.075603518824416, -3.1334887039417643, -2.825112169853756, -1.8409249499275493]| 97.2933959960937500|      0.25000000|[12129, 0, 0, 758]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     159|[-0.3377164548486559, -0.2472931531952398, -0.1848012271374626, -0.2090620228837233, -0.2434756970014463, -0.2316517423344087, -0.2573042723188155, -0.3591065393710507, -0.4079888449289241, -0.4573315143910919, -0.4755587975299596, -0.463490375116098, -0.4894829893659945, -0.558662680670401, -0.6015410738873036, -0.6550313595676143, -0.6818557560895954, -0.7370254343953895, -0.8017483450073647, -0.8434389557649511, -0.8456613736732578, -0.8571830391415978, -0.889311012326815, -0.9521386283296461, -1.011620449211413, -1.0149613015304426, -1.0597798348917857, -1.0411458904405604, -1.0833395079309993, -1.1548924665950278, -1.2217391858844278, -1.2407333125659357, -1.2667267936554092, -1.2261270063870509, -1.2628842186453793, -1.291638729567011, -1.3344858441039247, -1.3934632467250603, -1.4377167161423292, -1.4819980320022217, -1.5411140116491415, -1.598692940248766, -1.5964002383650338, -1.620935947533358, -1.6181351820611065, -1.67400787162756, -1.7383490936525177, -1.7903898521559847, -1.7883333560729988, -1.8006001256844, -1.8213533572656468, -1.8539530665685566, -1.9009920431395206, -1.9123571392048453, -1.9335375344257306, -1.9813269628240453, -1.9919810866683907, -2.004851422252816, -2.0253035893247873, -2.003917995821168, -2.012460811520041, -2.018102310580126, -2.0813970943318205, -2.106862576454491, -2.184475154079071, -2.2218387965567157, -2.229106225121605, -2.248217891659808, -2.294153597721019, -2.3296677127875927, -2.385946426251106, -2.3707352093614023, -2.4009724465018443, -2.405452119815098, -2.453459484438129, -2.4940714780242854, -2.5510934744458726, -2.5711028642874734, -2.6017263404252464, -2.6467504868530987, -2.6188815394022575, -2.652465785653283, -2.733266893841393, -2.7824771045391103, -2.779265463787709, -2.802850360866488, -2.8390033190954624, -2.8223294840985353, -2.8554463099439267, -2.8408217096113972, -2.849733845825813, -2.85862153401172, -2.924305903713436, -2.950586921056092, -2.9651065647339876, -3.0031305700219404, -3.1171021277116115, -3.175410766577186, -2.867457689962694, -1.8836939237847137]| 97.2784423828125000|      0.50000000|[12225, 0, 0, 764]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
