k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3053155243396759, 0.2044022530317307, -0.2865954041481018, 0.3210058212280273, 0.0614359863102436, 0.0777925476431847, -0.0057194684632123, 0.3806132674217224, 0.1569733172655106, -0.1382146775722504, -0.108958937227726, 0.1614927798509598, 0.1269319355487823, -0.0926131531596184, -0.2690267562866211, 0.398438572883606, 0.144815132021904, 0.1238501369953156, 0.0425032526254654, 0.1048882082104683, 0.1591113060712814, 0.1786282062530518]| 14.1316442489624023|      2.00000000|[57, 8, 0, 1]                                                              | | GPS sucess | actual_k=8
     104|[-163.20472788764164, -78.12609021365643, 74.02927177399397, 123.41573607362807, 1.7496766336262226, 82.42228914797306, 3.1153056691400707, 36.83029079437256, -40.9674501568079, -0.5072080977261066, 13.905211225152016, -4.387186908628792, 79.85864568408579, 41.85611731931567, -5.615976072847843, -45.477876455988735, -8.52547927107662, 83.38770313560963, -34.2548385434784, 7.269522083573975, -114.68715948611498, -19.91826242953539]| 11.7031927108764648|     16.00000000|[5825, 832, 0, 104]                                                        |  | used linear model with 65 points | actual_k=8
     105|[-163.20472788764164, -78.12609021365643, 74.02927177399397, 123.41573607362807, 1.7496766336262226, 82.42228914797306, 3.1153056691400707, 36.83029079437256, -40.9674501568079, -0.5072080977261066, 13.905211225152016, -4.387186908628792, 79.85864568408579, 41.85611731931567, -5.615976072847843, -45.477876455988735, -8.52547927107662, 83.38770313560963, -34.2548385434784, 7.269522083573975, -114.68715948611498, -19.91826242953539]| 11.7031927108764648|      8.00000000|[5881, 840, 0, 105]                                                        |  | used linear model with 65 points | actual_k=8
     106|[-163.66241875244305, -78.73456470668316, 77.43947761505842, 123.21781475283206, 1.4161344952881336, 82.44022059068084, 1.8127342532388866, 35.999258518218994, -39.089378491044044, -2.6180379278957844, 11.059088483452797, -6.783723020460457, 79.47203112300485, 40.52267248556018, -6.186026431620121, -41.75083783408627, -8.360323294065893, 82.05620928108692, -35.02909822994843, 6.91905940847937, -112.5606145337224, -21.939811892807484]| 11.7013387680053711|     16.00000000|[5937, 848, 0, 106]                                                        | | GPS sucess | actual_k=8
     107|[-163.66241875244305, -78.73456470668316, 77.43947761505842, 123.21781475283206, 1.4161344952881336, 82.44022059068084, 1.8127342532388866, 35.999258518218994, -39.089378491044044, -2.6180379278957844, 11.059088483452797, -6.783723020460457, 79.47203112300485, 40.52267248556018, -6.186026431620121, -41.75083783408627, -8.360323294065893, 82.05620928108692, -35.02909822994843, 6.91905940847937, -112.5606145337224, -21.939811892807484]| 11.7013387680053711|      8.00000000|[5993, 856, 0, 107]                                                        |  | used linear model with 65 points | actual_k=8
     108|[-163.66241875244305, -78.73456470668316, 77.43947761505842, 123.21781475283206, 1.4161344952881336, 82.44022059068084, 1.8127342532388866, 35.999258518218994, -39.089378491044044, -2.6180379278957844, 11.059088483452797, -6.783723020460457, 79.47203112300485, 40.52267248556018, -6.186026431620121, -41.75083783408627, -8.360323294065893, 82.05620928108692, -35.02909822994843, 6.91905940847937, -112.5606145337224, -21.939811892807484]| 11.7013387680053711|      4.00000000|[6049, 864, 0, 108]                                                        |  | used linear model with 65 points | actual_k=8
     109|[-164.28625330282375, -79.56660364568233, 76.83403288573027, 123.89426429010928, 0.707375843077898, 80.45526134595275, 1.7907826784066856, 35.600184708833694, -39.36946426331997, -3.944229234009981, 12.234473124146461, -6.27992328396067, 79.1797232395038, 40.34721575304866, -7.234522201120853, -41.34473940869793, -6.96024654712528, 82.26007427275181, -33.59438808495179, 6.458835823112167, -112.8909282758832, -21.902690771967173]| 11.6996297836303711|      8.00000000|[6105, 872, 0, 109]                                                        | | GPS sucess | actual_k=8
     110|[-165.18636992527172, -78.65178017318249, 78.89796339720488, 124.14936713315547, -0.0217264704406261, 81.21328508481383, 0.1129219415597618, 32.56440261006355, -38.75310377776623, -3.5355216450989246, 14.679788962006569, -7.3290161727927625, 78.40354505833238, 39.36389170214534, -8.377230145037174, -41.42716842284426, -9.003804906271398, 81.46492792665958, -38.61807210976258, 6.798357022576965, -114.23197806626558, -21.073856953531504]| 11.6978816986083984|     16.00000000|[6161, 880, 0, 110]                                                        | | GPS sucess | actual_k=8
     111|[-165.18636992527172, -78.65178017318249, 78.89796339720488, 124.14936713315547, -0.0217264704406261, 81.21328508481383, 0.1129219415597618, 32.56440261006355, -38.75310377776623, -3.5355216450989246, 14.679788962006569, -7.3290161727927625, 78.40354505833238, 39.36389170214534, -8.377230145037174, -41.42716842284426, -9.003804906271398, 81.46492792665958, -38.61807210976258, 6.798357022576965, -114.23197806626558, -21.073856953531504]| 11.6978816986083984|      8.00000000|[6217, 888, 0, 111]                                                        |  | used linear model with 65 points | actual_k=8
     112|[-166.5638616378419, -79.40125887095928, 79.82182758301497, 125.24164084531367, 0.3939369209110737, 84.6591466628015, -2.1360032674856484, 33.07637891173363, -36.387618109583855, -1.485023159533739, 13.080135360360146, -6.670155310537666, 79.24324700888246, 39.71292428299785, -8.025813467800617, -37.8735688268207, -10.811180814169347, 80.98574037849903, -38.78502735728398, 7.679604960256256, -113.72477037459612, -21.388111744076014]| 11.6978588104248047|     16.00000000|[6273, 896, 0, 112]                                                        | | GPS sucess | actual_k=8
     113|[-166.5638616378419, -79.40125887095928, 79.82182758301497, 125.24164084531367, 0.3939369209110737, 84.6591466628015, -2.1360032674856484, 33.07637891173363, -36.387618109583855, -1.485023159533739, 13.080135360360146, -6.670155310537666, 79.24324700888246, 39.71292428299785, -8.025813467800617, -37.8735688268207, -10.811180814169347, 80.98574037849903, -38.78502735728398, 7.679604960256256, -113.72477037459612, -21.388111744076014]| 11.6978588104248047|      8.00000000|[6329, 904, 0, 113]                                                        |  | used linear model with 65 points | actual_k=8
     114|[-167.68778637005016, -78.79666094481945, 80.32567667216063, 125.84193972684443, -0.9318326227366924, 86.84293257817626, 0.694930303376168, 30.085768789052963, -36.037988260388374, -0.9364857263863087, 12.396277084946632, -4.059248709585518, 79.6395700937137, 39.56999618932605, -6.507121689617634, -37.297604077961296, -12.289209588430822, 81.23391468822956, -36.245931478682905, 8.98336286621634, -115.36224014312029, -23.33250669017434]| 11.6925563812255859|     16.00000000|[6385, 912, 0, 114]                                                        | | GPS sucess | actual_k=8
     115|[-170.85474207950756, -81.79422311484814, 77.96552013605833, 128.8587937746197, -2.663074802607298, 82.11156928166747, 1.5995507719926536, 33.14662250876427, -43.429510191082954, 1.1232700757682323, 7.013975277543068, -0.8013732670806348, 81.80589900072664, 40.066417913883924, -6.957829333841801, -33.711014026310295, -13.17690549697727, 84.23109944164753, -39.89695200556889, 14.257749748998322, -117.2958657220006, -22.168714556843042]| 11.6873731613159180|     32.00000000|[6441, 920, 0, 115]                                                        | | GPS sucess | actual_k=8
     116|[-178.72203019214794, -82.29943810403347, 82.05160879343748, 134.54441074468195, -0.1319900266826153, 91.86188017949462, 6.48965125111863, 28.56784901022911, -49.84136112034321, 3.778725426644087, 2.4361239820718765, -2.6125701903365552, 72.12947878893465, 50.86839221045375, -4.013566829264164, -29.84421824803576, -21.80518232192844, 95.54949124157429, -26.886875482741743, 6.76848430710379, -122.25813025981188, -21.700701776891947]| 11.6676378250122070|     64.00000000|[6497, 928, 0, 116]                                                        | | GPS sucess | actual_k=8
     117|[-178.72203019214794, -82.29943810403347, 82.05160879343748, 134.54441074468195, -0.1319900266826153, 91.86188017949462, 6.48965125111863, 28.56784901022911, -49.84136112034321, 3.778725426644087, 2.4361239820718765, -2.6125701903365552, 72.12947878893465, 50.86839221045375, -4.013566829264164, -29.84421824803576, -21.80518232192844, 95.54949124157429, -26.886875482741743, 6.76848430710379, -122.25813025981188, -21.700701776891947]| 11.6676378250122070|     32.00000000|[6553, 936, 0, 117]                                                        |  | used linear model with 65 points | actual_k=8
     118|[-182.99480727268383, -76.10132037103176, 86.468337289989, 136.4974472913891, -9.771298956125975, 85.72333466634154, 5.480496931355447, 24.451685279607773, -45.950068309903145, -0.6528269834816456, 6.571153298020363, 5.254754161927849, 80.26713881548494, 44.12940953299403, 1.4619137272238731, -33.288701051380485, -23.50855718459934, 86.8883126527071, -34.37650808924809, 2.3911392219597474, -116.72890252619982, -20.432192150503397]| 11.6645669937133789|     64.00000000|[6609, 944, 0, 118]                                                        | | GPS sucess | actual_k=8
     119|[-182.99480727268383, -76.10132037103176, 86.468337289989, 136.4974472913891, -9.771298956125975, 85.72333466634154, 5.480496931355447, 24.451685279607773, -45.950068309903145, -0.6528269834816456, 6.571153298020363, 5.254754161927849, 80.26713881548494, 44.12940953299403, 1.4619137272238731, -33.288701051380485, -23.50855718459934, 86.8883126527071, -34.37650808924809, 2.3911392219597474, -116.72890252619982, -20.432192150503397]| 11.6645669937133789|     32.00000000|[6665, 952, 0, 119]                                                        |  | used linear model with 65 points | actual_k=8
     120|[-182.99480727268383, -76.10132037103176, 86.468337289989, 136.4974472913891, -9.771298956125975, 85.72333466634154, 5.480496931355447, 24.451685279607773, -45.950068309903145, -0.6528269834816456, 6.571153298020363, 5.254754161927849, 80.26713881548494, 44.12940953299403, 1.4619137272238731, -33.288701051380485, -23.50855718459934, 86.8883126527071, -34.37650808924809, 2.3911392219597474, -116.72890252619982, -20.432192150503397]| 11.6645669937133789|     16.00000000|[6721, 960, 0, 120]                                                        |  | used linear model with 65 points | actual_k=8
     121|[-182.99480727268383, -76.10132037103176, 86.468337289989, 136.4974472913891, -9.771298956125975, 85.72333466634154, 5.480496931355447, 24.451685279607773, -45.950068309903145, -0.6528269834816456, 6.571153298020363, 5.254754161927849, 80.26713881548494, 44.12940953299403, 1.4619137272238731, -33.288701051380485, -23.50855718459934, 86.8883126527071, -34.37650808924809, 2.3911392219597474, -116.72890252619982, -20.432192150503397]| 11.6645669937133789|      8.00000000|[6777, 968, 0, 121]                                                        |  | used linear model with 65 points | actual_k=8
     122|[-185.89649465633556, -76.06881674006581, 85.48236035555601, 139.1457057390362, -10.301705192774534, 84.74746226891875, 8.12012605695054, 22.640832990407944, -45.51737715303898, 1.4263892583549023, 4.400362864136696, 7.354647016618401, 82.53648552950472, 44.80778233334422, 0.3178670629858971, -34.607906812336296, -24.143460675142705, 88.02265258133411, -34.91326418751851, 1.7240002878243104, -119.2514583542943, -22.523052517324686]| 11.6553316116333008|     16.00000000|[6833, 976, 0, 122]                                                        | | GPS sucess | actual_k=8
     123|[-185.89649465633556, -76.06881674006581, 85.48236035555601, 139.1457057390362, -10.301705192774534, 84.74746226891875, 8.12012605695054, 22.640832990407944, -45.51737715303898, 1.4263892583549023, 4.400362864136696, 7.354647016618401, 82.53648552950472, 44.80778233334422, 0.3178670629858971, -34.607906812336296, -24.143460675142705, 88.02265258133411, -34.91326418751851, 1.7240002878243104, -119.2514583542943, -22.523052517324686]| 11.6553316116333008|      8.00000000|[6889, 984, 0, 123]                                                        |  | used linear model with 65 points | actual_k=8
     124|[-188.0591295058839, -77.11748595908284, 83.43582247942686, 141.171032467857, -10.549087207764387, 87.8773765526712, 8.84519289759919, 25.339846938848495, -44.85507996380329, 0.1670532636344433, 7.2291935831308365, 7.838872379157692, 82.62994485255331, 45.76319597288966, 2.884789489209652, -34.802895137574524, -25.936807080172002, 90.19577117264271, -34.4434379064478, 1.5329829283291474, -117.49171478301287, -23.25258517637849]| 11.6487035751342773|     16.00000000|[6945, 992, 0, 124]                                                        | | GPS sucess | actual_k=8
     125|[-191.48982599331066, -75.54103084281087, 80.10840939730406, 144.28028468228877, -12.750744502991438, 88.18936422094703, 10.230068433564156, 24.42424502968788, -46.65750069916248, -1.6567562408745289, 9.299612656235695, 8.494325882289559, 78.46134143229574, 43.671029072254896, 4.94460441917181, -33.167121001984924, -28.363627358339727, 99.01155371963978, -38.14664682978764, 4.577884060912766, -114.88134605437517, -19.470399860292673]| 11.6439971923828125|     32.00000000|[7001, 1000, 0, 125]                                                       | | GPS sucess | actual_k=8
     126|[-205.38031271053478, -79.82123132422566, 84.94113539904356, 154.58446482755244, -5.150624912232161, 90.06468548998237, -1.4603564855642617, 24.831447571516037, -46.991660341620445, -4.5969127006828785, 14.002947941422462, 0.5339405597187579, 82.23241119738668, 46.812941532582045, 7.813097260892391, -32.487295457627624, -21.700271531008184, 93.71718545258045, -37.922511430922896, 15.677931172423996, -122.36991960555315, -25.120265010744333]| 11.6121063232421875|     64.00000000|[7057, 1008, 0, 126]                                                       | | GPS sucess | actual_k=8
     127|[-205.38031271053478, -79.82123132422566, 84.94113539904356, 154.58446482755244, -5.150624912232161, 90.06468548998237, -1.4603564855642617, 24.831447571516037, -46.991660341620445, -4.5969127006828785, 14.002947941422462, 0.5339405597187579, 82.23241119738668, 46.812941532582045, 7.813097260892391, -32.487295457627624, -21.700271531008184, 93.71718545258045, -37.922511430922896, 15.677931172423996, -122.36991960555315, -25.120265010744333]| 11.6121063232421875|     32.00000000|[7113, 1016, 0, 127]                                                       |  | used linear model with 65 points | actual_k=8
     128|[-205.38031271053478, -79.82123132422566, 84.94113539904356, 154.58446482755244, -5.150624912232161, 90.06468548998237, -1.4603564855642617, 24.831447571516037, -46.991660341620445, -4.5969127006828785, 14.002947941422462, 0.5339405597187579, 82.23241119738668, 46.812941532582045, 7.813097260892391, -32.487295457627624, -21.700271531008184, 93.71718545258045, -37.922511430922896, 15.677931172423996, -122.36991960555315, -25.120265010744333]| 11.6121063232421875|     16.00000000|[7169, 1024, 0, 128]                                                       |  | used linear model with 65 points | actual_k=8
     129|[-205.38031271053478, -79.82123132422566, 84.94113539904356, 154.58446482755244, -5.150624912232161, 90.06468548998237, -1.4603564855642617, 24.831447571516037, -46.991660341620445, -4.5969127006828785, 14.002947941422462, 0.5339405597187579, 82.23241119738668, 46.812941532582045, 7.813097260892391, -32.487295457627624, -21.700271531008184, 93.71718545258045, -37.922511430922896, 15.677931172423996, -122.36991960555315, -25.120265010744333]| 11.6121063232421875|      8.00000000|[7225, 1032, 0, 129]                                                       |  | used linear model with 65 points | actual_k=8
     130|[-206.0514133865945, -79.02433862164617, 84.60375445336103, 155.23024473525584, -5.26772066578269, 90.0107927955687, -0.7456306931562722, 24.5180301964283, -47.5880661457777, -3.93208022788167, 13.998578751459718, 0.1484231711365283, 81.85426603909582, 45.091208320111036, 10.86476518958807, -34.136266299989074, -21.708282155916095, 93.0168657451868, -33.48375782603398, 13.661225659423508, -120.52293521910906, -25.514818165451288]| 11.6087951660156250|     16.00000000|[7281, 1040, 0, 130]                                                       | | GPS sucess | actual_k=8
     131|[-206.0514133865945, -79.02433862164617, 84.60375445336103, 155.23024473525584, -5.26772066578269, 90.0107927955687, -0.7456306931562722, 24.5180301964283, -47.5880661457777, -3.93208022788167, 13.998578751459718, 0.1484231711365283, 81.85426603909582, 45.091208320111036, 10.86476518958807, -34.136266299989074, -21.708282155916095, 93.0168657451868, -33.48375782603398, 13.661225659423508, -120.52293521910906, -25.514818165451288]| 11.6087951660156250|      8.00000000|[7337, 1048, 0, 131]                                                       |  | used linear model with 65 points | actual_k=8
     132|[-206.0514133865945, -79.02433862164617, 84.60375445336103, 155.23024473525584, -5.26772066578269, 90.0107927955687, -0.7456306931562722, 24.5180301964283, -47.5880661457777, -3.93208022788167, 13.998578751459718, 0.1484231711365283, 81.85426603909582, 45.091208320111036, 10.86476518958807, -34.136266299989074, -21.708282155916095, 93.0168657451868, -33.48375782603398, 13.661225659423508, -120.52293521910906, -25.514818165451288]| 11.6087951660156250|      4.00000000|[7393, 1056, 0, 132]                                                       |  | used linear model with 65 points | actual_k=8
     133|[-206.0514133865945, -79.02433862164617, 84.60375445336103, 155.23024473525584, -5.26772066578269, 90.0107927955687, -0.7456306931562722, 24.5180301964283, -47.5880661457777, -3.93208022788167, 13.998578751459718, 0.1484231711365283, 81.85426603909582, 45.091208320111036, 10.86476518958807, -34.136266299989074, -21.708282155916095, 93.0168657451868, -33.48375782603398, 13.661225659423508, -120.52293521910906, -25.514818165451288]| 11.6087951660156250|      2.00000000|[7449, 1064, 0, 133]                                                       |  | used linear model with 65 points | actual_k=8
     134|[-206.36151289893314, -79.2131157554686, 84.18315836042166, 155.53568238951266, -5.294929446652532, 90.35710725560784, -0.5136318025179207, 23.907281011343002, -47.371698558330536, -3.5607229955494404, 13.685006285086274, 0.478671854827553, 82.18464576359838, 44.133028488606215, 10.993665002286434, -33.67600701143965, -21.893435744568706, 93.48628102242947, -34.354878100100905, 13.52052405255381, -120.09160453826189, -25.30364090576768]| 11.6079530715942383|      4.00000000|[7505, 1072, 0, 134]                                                       | | GPS sucess | actual_k=8
     135|[-207.40209341002628, -79.22483638860285, 85.38804467767477, 156.16149521805346, -4.8774423617869616, 90.70024851337075, -0.6462772157974541, 23.93335813842714, -47.511297300457954, -2.5933011658489704, 13.47568486072123, -0.1801201640628278, 82.7125027095899, 44.34474031254649, 9.952548407018185, -34.867112496402115, -21.50410237722099, 92.75149624049664, -34.276860835496336, 14.114971784525551, -121.53720623999834, -25.14574972167611]| 11.6056365966796875|      8.00000000|[7561, 1080, 0, 135]                                                       | | GPS sucess | actual_k=8
     136|[-207.40209341002628, -79.22483638860285, 85.38804467767477, 156.16149521805346, -4.8774423617869616, 90.70024851337075, -0.6462772157974541, 23.93335813842714, -47.511297300457954, -2.5933011658489704, 13.47568486072123, -0.1801201640628278, 82.7125027095899, 44.34474031254649, 9.952548407018185, -34.867112496402115, -21.50410237722099, 92.75149624049664, -34.276860835496336, 14.114971784525551, -121.53720623999834, -25.14574972167611]| 11.6056365966796875|      4.00000000|[7617, 1088, 0, 136]                                                       |  | used linear model with 65 points | actual_k=8
     137|[-207.40209341002628, -79.22483638860285, 85.38804467767477, 156.16149521805346, -4.8774423617869616, 90.70024851337075, -0.6462772157974541, 23.93335813842714, -47.511297300457954, -2.5933011658489704, 13.47568486072123, -0.1801201640628278, 82.7125027095899, 44.34474031254649, 9.952548407018185, -34.867112496402115, -21.50410237722099, 92.75149624049664, -34.276860835496336, 14.114971784525551, -121.53720623999834, -25.14574972167611]| 11.6056365966796875|      2.00000000|[7673, 1096, 0, 137]                                                       |  | used linear model with 65 points | actual_k=8
     138|[-207.89913228107616, -78.93515718914568, 84.84754654020071, 156.62277270294726, -5.266734393313527, 90.4850410707295, -0.4880362716503441, 24.249666726216674, -47.6381833255291, -3.115885842591524, 14.283399799838662, -0.2422144836746156, 82.97457527276129, 44.534851517528296, 9.831557631492615, -34.36171237519011, -21.15436419658363, 93.64914391934872, -34.033876630011946, 13.951077801757492, -121.40118477493525, -24.91953333094716]| 11.6048107147216797|      4.00000000|[7729, 1104, 0, 138]                                                       | | GPS sucess | actual_k=8
     139|[-209.1691968734376, -78.34329671598971, 85.79005863517523, 157.44036401249468, -4.17366567440331, 92.00447766855359, -0.6409414825029671, 23.397967433556914, -47.59476366639137, -2.422503102570772, 14.33092655800283, -0.6669399566017091, 83.13331178482622, 44.854137655347586, 8.930580794811249, -34.436824710574, -20.374194828793406, 94.57789354026318, -34.278944747988135, 12.894298536353745, -120.05971679836512, -25.28042073920369]| 11.6027412414550781|      8.00000000|[7785, 1112, 0, 139]                                                       | | GPS sucess | actual_k=8
     140|[-209.1691968734376, -78.34329671598971, 85.79005863517523, 157.44036401249468, -4.17366567440331, 92.00447766855359, -0.6409414825029671, 23.397967433556914, -47.59476366639137, -2.422503102570772, 14.33092655800283, -0.6669399566017091, 83.13331178482622, 44.854137655347586, 8.930580794811249, -34.436824710574, -20.374194828793406, 94.57789354026318, -34.278944747988135, 12.894298536353745, -120.05971679836512, -25.28042073920369]| 11.6027412414550781|      4.00000000|[7841, 1120, 0, 140]                                                       |  | used linear model with 65 points | actual_k=8
     141|[-209.75535288406536, -78.81612945534289, 86.19956391304731, 157.8783449921757, -3.6053377110511065, 91.08558743074536, -1.6129103121347725, 22.42365483008325, -46.42652323842049, -2.458875633776188, 15.50677158497274, -0.1759301549755037, 81.96308175381273, 44.76941343769431, 10.182074129581451, -34.700662524905056, -18.822821943089366, 95.03424705564976, -35.84973539644852, 13.04569087701384, -120.14155001938343, -24.432110983878374]| 11.6016454696655273|      8.00000000|[7897, 1128, 0, 141]                                                       | | GPS sucess | actual_k=8
     142|[-211.67642834736034, -77.90396387316287, 86.76877950876951, 159.11494372226298, -5.271943302825093, 91.17538697645068, 0.7871117177419364, 21.451936399564147, -43.53545072674751, -1.414496399462223, 16.547154685482383, -0.6157942838035524, 82.47091761883348, 44.74576258473098, 9.363799929618835, -35.501338155474514, -14.63139614276588, 98.50986708700657, -36.73924716049805, 12.279829544597305, -120.06857998669147, -24.519928585737944]| 11.5978326797485352|     16.00000000|[7953, 1136, 0, 142]                                                       | | GPS sucess | actual_k=8
     143|[-211.185602217447, -82.07514316774905, 88.2893181964755, 158.87516727484763, -5.792162032797933, 90.94753171131015, -2.310165685135871, 18.995166217908263, -49.19642570614815, -2.1364153400063515, 17.67058672569692, -3.0694576329551637, 81.34377793129534, 47.66757988743484, 8.089185118675232, -32.646590621676296, -16.946365443989635, 92.72456397116184, -37.655127125326544, 14.611717981868424, -115.0478676110506, -28.429494749754667]| 11.5970678329467773|     32.00000000|[8009, 1144, 0, 143]                                                       | | GPS sucess | actual_k=8
     144|[-211.185602217447, -82.07514316774905, 88.2893181964755, 158.87516727484763, -5.792162032797933, 90.94753171131015, -2.310165685135871, 18.995166217908263, -49.19642570614815, -2.1364153400063515, 17.67058672569692, -3.0694576329551637, 81.34377793129534, 47.66757988743484, 8.089185118675232, -32.646590621676296, -16.946365443989635, 92.72456397116184, -37.655127125326544, 14.611717981868424, -115.0478676110506, -28.429494749754667]| 11.5970678329467773|     16.00000000|[8065, 1152, 0, 144]                                                       |  | used linear model with 65 points | actual_k=8
     145|[-210.0959149892442, -86.50524027086794, 91.79365145415068, 157.60675504244864, 2.009726433083415, 95.94120122119784, -7.073016923386604, 19.288559114560485, -44.68986538052559, -3.300543762743473, 19.621200820431113, -3.645563346799463, 77.1275895005092, 51.14821648411453, 6.8369446992874146, -32.70100097870454, -16.723126826807857, 88.15554179251194, -32.52201660210267, 13.365214151912369, -112.94723279774189, -29.0186359398067]| 11.5945873260498047|     32.00000000|[8121, 1160, 0, 145]                                                       | | GPS sucess | actual_k=8
     146|[-210.0959149892442, -86.50524027086794, 91.79365145415068, 157.60675504244864, 2.009726433083415, 95.94120122119784, -7.073016923386604, 19.288559114560485, -44.68986538052559, -3.300543762743473, 19.621200820431113, -3.645563346799463, 77.1275895005092, 51.14821648411453, 6.8369446992874146, -32.70100097870454, -16.723126826807857, 88.15554179251194, -32.52201660210267, 13.365214151912369, -112.94723279774189, -29.0186359398067]| 11.5945873260498047|     16.00000000|[8177, 1168, 0, 146]                                                       |  | used linear model with 65 points | actual_k=8
     147|[-210.0959149892442, -86.50524027086794, 91.79365145415068, 157.60675504244864, 2.009726433083415, 95.94120122119784, -7.073016923386604, 19.288559114560485, -44.68986538052559, -3.300543762743473, 19.621200820431113, -3.645563346799463, 77.1275895005092, 51.14821648411453, 6.8369446992874146, -32.70100097870454, -16.723126826807857, 88.15554179251194, -32.52201660210267, 13.365214151912369, -112.94723279774189, -29.0186359398067]| 11.5945873260498047|      8.00000000|[8233, 1176, 0, 147]                                                       |  | used linear model with 65 points | actual_k=8
     148|[-212.38470092369244, -86.50642774661537, 89.78143822401762, 159.69229319132864, 0.366910008713603, 95.44306595250964, -5.569429200608283, 19.70279306732118, -45.43365666270256, -2.8535896316170692, 20.019550761207938, -4.847817522939295, 76.5335035091266, 54.27718305401504, 6.855623533949256, -34.62648885464296, -16.24460425786674, 88.410111322999, -30.64514763886109, 16.42934278922621, -111.53206653892994, -30.654588531702757]| 11.5917558670043945|     16.00000000|[8289, 1184, 0, 148]                                                       | | GPS sucess | actual_k=8
     149|[-215.43221035553142, -91.81510828097817, 89.79951572604477, 162.5975909475237, 3.608588485047221, 98.10136253759265, -4.525323193985969, 20.177820241078734, -45.485195230692625, -4.375980950891972, 21.551088413223624, -13.274537188466638, 77.80803582724184, 50.64133953861892, 6.123910119757056, -36.05384545540437, -14.60190418176353, 87.55176104605198, -27.31904705101624, 21.128362221294083, -114.63210721313953, -35.05339939519763]| 11.5819730758666992|     32.00000000|[8345, 1192, 0, 149]                                                       | | GPS sucess | actual_k=8
     150|[-215.43221035553142, -91.81510828097817, 89.79951572604477, 162.5975909475237, 3.608588485047221, 98.10136253759265, -4.525323193985969, 20.177820241078734, -45.485195230692625, -4.375980950891972, 21.551088413223624, -13.274537188466638, 77.80803582724184, 50.64133953861892, 6.123910119757056, -36.05384545540437, -14.60190418176353, 87.55176104605198, -27.31904705101624, 21.128362221294083, -114.63210721313953, -35.05339939519763]| 11.5819730758666992|     16.00000000|[8401, 1200, 0, 150]                                                       |  | used linear model with 65 points | actual_k=8
     151|[-215.43221035553142, -91.81510828097817, 89.79951572604477, 162.5975909475237, 3.608588485047221, 98.10136253759265, -4.525323193985969, 20.177820241078734, -45.485195230692625, -4.375980950891972, 21.551088413223624, -13.274537188466638, 77.80803582724184, 50.64133953861892, 6.123910119757056, -36.05384545540437, -14.60190418176353, 87.55176104605198, -27.31904705101624, 21.128362221294083, -114.63210721313953, -35.05339939519763]| 11.5819730758666992|      8.00000000|[8457, 1208, 0, 151]                                                       |  | used linear model with 65 points | actual_k=8
     152|[-216.0789686734788, -92.97541282733437, 89.09659141488373, 163.23380425013602, 3.168963996693492, 97.77684627100825, -3.974004488904029, 18.325284516438842, -48.739841770380735, -2.986095167696476, 22.586721619591117, -13.301562895532697, 80.4515521293506, 49.10874438099563, 7.937396457418799, -36.15208020573482, -17.74595811776817, 90.19052805006504, -28.957333760801703, 20.613597495132126, -116.22494073212147, -37.98427278921008]| 11.5780801773071289|     16.00000000|[8513, 1216, 0, 152]                                                       | | GPS sucess | actual_k=8
     153|[-217.3562304074876, -94.83093605597969, 93.65274137444794, 163.6325968746096, 5.257493821904063, 95.33701596781611, 1.217683571856469, 16.82030109129846, -48.355810444802046, 1.588482640683651, 25.763864239677787, -14.786256661172956, 81.62266776617616, 45.919775960966945, 7.638584783300757, -33.75414886837825, -15.051618365570903, 84.26597751677036, -26.657014327589422, 19.545155269675888, -117.5422707349062, -42.135432075709105]| 11.5752277374267578|     32.00000000|[8569, 1224, 0, 153]                                                       | | GPS sucess | actual_k=8
     154|[-224.43816199852154, -85.76867065986153, 105.41872590966523, 166.40052452124655, 2.0267365854233503, 89.64053950831294, 8.553895730059594, 22.393515145406127, -46.64856664463878, 11.095356725156307, 32.18814822100103, -19.85517488932237, 84.80556271132082, 56.378566740080714, -0.1371854040771723, -29.88608327275142, -15.934328285977244, 94.28995861113071, -26.79322590166703, 8.390123111777939, -112.0519233494997, -41.000640105456114]| 11.5635004043579102|     64.00000000|[8625, 1232, 0, 154]                                                       | | GPS sucess | actual_k=8
     155|[-224.43816199852154, -85.76867065986153, 105.41872590966523, 166.40052452124655, 2.0267365854233503, 89.64053950831294, 8.553895730059594, 22.393515145406127, -46.64856664463878, 11.095356725156307, 32.18814822100103, -19.85517488932237, 84.80556271132082, 56.378566740080714, -0.1371854040771723, -29.88608327275142, -15.934328285977244, 94.28995861113071, -26.79322590166703, 8.390123111777939, -112.0519233494997, -41.000640105456114]| 11.5635004043579102|     32.00000000|[8681, 1240, 0, 155]                                                       |  | used linear model with 65 points | actual_k=8
