k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0000729814055376, -1.0001094721155823, -1.0001459628110752, -1.000182453513844, -1.0002189442311646, -1.0002554349193815, -1.0002919256221503, -1.000328416324919, -0.9993115430697799, -1.0004013977595605, -0.0002185106277466, -1.000474379165098, -1.000510869838763, -1.0005473605706356, -1.0000081545213106, -1.0006203419761732, -1.0006568326498382, -1.0006933233817108, -1.0007298140553758, -1.000766304845456, -1.000802795519121, -1.0008392862509936, -1.0008757769246586, -1.0009122676565312, -1.0009487583301961, -1.0009852489456534, -1.001021739677526, -1.0010582304093987, -1.0010947211412713, -1.0011312117567286, -1.0011677024886012, -1.0012041932204738, -1.0012406839523464, -1.0012771745678037, -1.0013136652996764, -1.001350156031549, -1.0013866467634216, -1.001423137378879, -1.0014596281107515, -1.0014961188426241, -1.001532609690912, -1.0015691003063694, -1.001605591038242, -1.0016420817701146, -1.0016785725019872, -1.0017150631174445, -1.0017515538493171, -1.0017880445811898, -1.0018245353130624, -1.0018610259285197, -1.0018975166603923, -1.001934007392265, -1.0019704978913069, -1.0020069887395948, -1.0020434793550521, -1.0020799699705094, -1.0021164608187973, -1.0021529514342546, -1.0021894422825426, -1.0022259328979999, -1.0022624235134572, -1.0022989143617451, -1.0023354049772024, -1.0023718958254904, -1.0024083864409477, -1.002444877056405, -1.0024813679046929, -1.0025178585201502, -1.0025543491356075, -1.0025908399838954, -1.0026273305993527, -1.0026638214476407, -1.002700312063098, -1.0027368026785553, -1.0027732935268432, -1.0028097841423005, -1.0028462747577578, -1.0028827656060457, -1.002919256221503, -1.002955747069791, -1.0029922376852483, -1.0030287283007056, -1.0030652193818241, -1.0031017099972814, -1.0031382006127387, -1.0031746914610267, -1.003211182076484, -1.003247672924772, -1.0032841635402292, -1.0033206541556865, -1.0033571450039744, -1.0033936356194317, -1.003430126234889, -1.003466617083177, -1.0035031076986343, -1.0035395985469222, -1.0035760891623795, -1.0036125797778368]|63951.0976562500000000|      2.00000000|[16, 1, 0, 1]                                                              | | GPS sucess | actual_k=1
     167|[0.1219364870805621, 0.9697925979928502, 1.468047928030449, 0.7731764175576925, 0.7240514402447554, 1.4484531668696192, 1.0948019230978836, 1.201969857264991, 1.6547817193274867, 1.6009589822871164, 1.868164521933972, 2.4115649845545937, 1.8127147190249184, 1.7383862019160827, 2.364993014260406, 0.2449706665064265, -0.168392765224071, -0.0914892461494069, 0.9097802721117034, 0.8813780236507704, 1.7207905226168494, 1.3985747107972029, 1.633123048574726, 2.472056620197351, 0.8539318701731309, 0.6069325355604841, 0.5909804976426588, 1.334984012753549, 1.7491933517571856, 2.477691696674581, 1.1604023615531256, 0.9579335549958438, 1.406188897980895, 0.9138518143679653, 1.2957441163454686, 1.2876439050097228, 1.2322877019265506, 1.9770585592596486, 2.773567510427091, 1.0170729066561786, 1.047356413573676, 0.830202708911051, 1.1351503005193695, 1.3333133880936074, 1.4744299934627185, 0.9507934168641503, 1.3979168604329377, 1.4151415478083829, 1.4417528476657884, 1.4808184047855606, 1.4245511965205124, 0.8694031486445744, 1.4106038765302005, 1.60244937803966, 1.1598635896535692, 0.8121889580040822, 0.8410431124967839, 0.6099471991003014, 0.9619058405082782, 1.8151380037625373, 1.1804244120756022, 1.1030598615066463, 1.1594707649627467, 0.5347683118848537, 0.9371986228878264, 0.6692738759910539, 1.5901237933355041, 1.3797328479866113, 1.4077983743855724, 0.6783947863938943, 0.4157609974411985, -0.1423326111004805, 0.1915292150616178, 0.4238194494149782, 0.7665731407502973, 1.3765487329878814, 1.5943400935895586, 1.9859901125530781, 1.4189698569894484, 1.3205850101527643, 1.0022464382922243, 0.9635940004983068, 0.619071690006211, 0.2192005448337998, 1.3627162499108374, 0.9358972176395433, 1.166831905194099, 1.1714822124801065, 1.7767539746922776, 1.8524760545660706, 1.5421131856572425, 0.7674013338919823, 0.7735248533530046, 1.6054911754330168, 1.330294301943999, 1.458551451592665, 2.1873445547898047, 2.386733198756281]|30215.3027343750000000|      2.00000000|[13025, 866, 34, 900]                                                      | | GPS sucess | actual_k=1
     168|[0.1207141773077056, 0.9679591331589424, 1.465603308484736, 0.7701206429509282, 0.7489904278127762, 1.4441750826064137, 1.0899126840064575, 1.196469462879683, 1.6486701701139581, 1.594236277779706, 1.8608306625983408, 2.403619970390742, 1.8041585504985074, 1.7292188780957898, 2.3552145360775536, 0.2345810320983698, -0.1793935539946871, -0.1031011902139048, 0.8975571736846462, 0.8685437699298313, 1.7073451136020283, 1.3845181474198225, 1.6184553299034636, 2.4567777471635295, 0.8380418418454274, 0.5904313528702213, 0.5738681605898367, 1.3172605194755225, 1.7308587041165997, 2.4587458946714356, 1.140845405187421, 0.9377654424049348, 1.3854096291647815, 0.8924613911892925, 1.2737425388042365, 1.2650311712432862, 1.2090638137975547, 1.9532235167680934, 2.7491213135729766, 0.9920155535768596, 1.0216879061317976, 0.8039230471066133, 1.1082594824897274, 1.305811415701406, 1.4463168667079578, 0.9220691357468302, 1.3685814230904132, 1.3981623973343114, 1.4111951015981452, 1.449649504355358, 1.3927711398651055, 0.8370119394892532, 1.3776015111496749, 1.56883585643393, 1.125638915547925, 0.7773531276732335, 0.8055961259407307, 0.573889060044334, 0.9252365452271064, 1.777857552256161, 1.1425328080693118, 1.0645571012751514, 1.1203568522313376, 0.4950432429282402, 0.8968623977060084, 0.6283264983093217, 1.5485652557032772, 1.33756315412918, 1.3650175280282268, 0.6350027838113442, 0.3717578423587343, -0.1869469224081492, 0.1463037475287446, 0.3779828293821909, 0.7201253644923055, 1.3294898005046851, 1.5466700086064482, 1.9377088713447632, 1.3700774632812194, 1.2710814602193308, 0.9521317321335863, 0.9128681418397546, 0.5677346751224543, 0.1672523737248387, 1.3101569263019621, 0.8827267378054635, 1.1130502691348148, 1.1170894239209082, 1.7217500299078747, 1.7968609572817535, 1.485886932147721, 0.7105639241572563, 0.7160762911183645, 1.5474314569731722, 1.27162342725895, 1.3992694244077017, 2.127451371379637, 4.356763387316767]|30201.5097656250000000|      4.00000000|[13055, 868, 34, 902]                                                      |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
     169|[0.1207141773077056, 0.9679591331589424, 1.465603308484736, 0.7701206429509282, 0.7489904278127762, 1.4441750826064137, 1.0899126840064575, 1.196469462879683, 1.6486701701139581, 1.594236277779706, 1.8608306625983408, 2.403619970390742, 1.8041585504985074, 1.7292188780957898, 2.3552145360775536, 0.2345810320983698, -0.1793935539946871, -0.1031011902139048, 0.8975571736846462, 0.8685437699298313, 1.7073451136020283, 1.3845181474198225, 1.6184553299034636, 2.4567777471635295, 0.8380418418454274, 0.5904313528702213, 0.5738681605898367, 1.3172605194755225, 1.7308587041165997, 2.4587458946714356, 1.140845405187421, 0.9377654424049348, 1.3854096291647815, 0.8924613911892925, 1.2737425388042365, 1.2650311712432862, 1.2090638137975547, 1.9532235167680934, 2.7491213135729766, 0.9920155535768596, 1.0216879061317976, 0.8039230471066133, 1.1082594824897274, 1.305811415701406, 1.4463168667079578, 0.9220691357468302, 1.3685814230904132, 1.3981623973343114, 1.4111951015981452, 1.449649504355358, 1.3927711398651055, 0.8370119394892532, 1.3776015111496749, 1.56883585643393, 1.125638915547925, 0.7773531276732335, 0.8055961259407307, 0.573889060044334, 0.9252365452271064, 1.777857552256161, 1.1425328080693118, 1.0645571012751514, 1.1203568522313376, 0.4950432429282402, 0.8968623977060084, 0.6283264983093217, 1.5485652557032772, 1.33756315412918, 1.3650175280282268, 0.6350027838113442, 0.3717578423587343, -0.1869469224081492, 0.1463037475287446, 0.3779828293821909, 0.7201253644923055, 1.3294898005046851, 1.5466700086064482, 1.9377088713447632, 1.3700774632812194, 1.2710814602193308, 0.9521317321335863, 0.9128681418397546, 0.5677346751224543, 0.1672523737248387, 1.3101569263019621, 0.8827267378054635, 1.1130502691348148, 1.1170894239209082, 1.7217500299078747, 1.7968609572817535, 1.485886932147721, 0.7105639241572563, 0.7160762911183645, 1.5474314569731722, 1.27162342725895, 1.3992694244077017, 2.127451371379637, 4.356763387316767]|30201.5097656250000000|      2.00000000|[13176, 876, 35, 911]                                                      |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     170|[0.1207141773077056, 0.9679591331589424, 1.465603308484736, 0.7701206429509282, 0.7489904278127762, 1.4441750826064137, 1.0899126840064575, 1.196469462879683, 1.6486701701139581, 1.594236277779706, 1.8608306625983408, 2.403619970390742, 1.8041585504985074, 1.7292188780957898, 2.3552145360775536, 0.2345810320983698, -0.1793935539946871, -0.1031011902139048, 0.8975571736846462, 0.8685437699298313, 1.7073451136020283, 1.3845181474198225, 1.6184553299034636, 2.4567777471635295, 0.8380418418454274, 0.5904313528702213, 0.5738681605898367, 1.3172605194755225, 1.7308587041165997, 2.4587458946714356, 1.140845405187421, 0.9377654424049348, 1.3854096291647815, 0.8924613911892925, 1.2737425388042365, 1.2650311712432862, 1.2090638137975547, 1.9532235167680934, 2.7491213135729766, 0.9920155535768596, 1.0216879061317976, 0.8039230471066133, 1.1082594824897274, 1.305811415701406, 1.4463168667079578, 0.9220691357468302, 1.3685814230904132, 1.3981623973343114, 1.4111951015981452, 1.449649504355358, 1.3927711398651055, 0.8370119394892532, 1.3776015111496749, 1.56883585643393, 1.125638915547925, 0.7773531276732335, 0.8055961259407307, 0.573889060044334, 0.9252365452271064, 1.777857552256161, 1.1425328080693118, 1.0645571012751514, 1.1203568522313376, 0.4950432429282402, 0.8968623977060084, 0.6283264983093217, 1.5485652557032772, 1.33756315412918, 1.3650175280282268, 0.6350027838113442, 0.3717578423587343, -0.1869469224081492, 0.1463037475287446, 0.3779828293821909, 0.7201253644923055, 1.3294898005046851, 1.5466700086064482, 1.9377088713447632, 1.3700774632812194, 1.2710814602193308, 0.9521317321335863, 0.9128681418397546, 0.5677346751224543, 0.1672523737248387, 1.3101569263019621, 0.8827267378054635, 1.1130502691348148, 1.1170894239209082, 1.7217500299078747, 1.7968609572817535, 1.485886932147721, 0.7105639241572563, 0.7160762911183645, 1.5474314569731722, 1.27162342725895, 1.3992694244077017, 2.127451371379637, 4.356763387316767]|30201.5097656250000000|      1.00000000|[13296, 884, 35, 919]                                                      |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     171|[0.248396147904019, 0.9697712739655205, 1.5316411794282823, 0.7783713246343493, 0.8267183789221856, 1.458775163044372, 1.1339394313523818, 1.1732142133943095, 1.6767071798746955, 1.6311768188980893, 1.8702095735943607, 2.4142113376503636, 1.7428935848152856, 1.7657385843450268, 2.3603745995827263, 0.3230317991982271, -0.286696078144105, -0.1962002553388934, 0.8803276818398729, 0.8984029551486423, 1.6592801180449586, 1.340931837420595, 1.6863646674836676, 2.510455350765939, 0.8688933568554267, 0.5860866008118345, 0.5711112378512101, 1.3312043676756649, 1.7848245110776593, 2.50949686923718, 1.2321468016765644, 0.9389131386876494, 1.3310856988714599, 0.9113214761253152, 1.284157009722713, 1.3085105579603673, 1.2328388362744662, 1.9550066315096497, 2.7866506181965804, 1.0951725970338908, 1.0677986218488749, 0.818799426738073, 1.1335046591179594, 1.324451801642077, 1.3862879486204753, 0.8876829330538447, 1.4121311432883292, 1.4078164359200338, 1.453287350395562, 1.4554494074240496, 1.3729186375935725, 0.8008604595595676, 1.3898476532911959, 1.539614781778278, 1.1284486119130728, 0.8441255364566693, 0.8337254074168707, 0.6338960995018936, 0.8973830227773746, 1.6524957818646968, 1.1732631412485472, 0.9794625227109843, 1.1081118360588094, 0.5974535444943642, 1.0021630551571612, 0.7177760231887773, 1.529772080706305, 1.2728271678368177, 1.4127258642921219, 0.6330848512795478, 0.3969752879259846, -0.2185060358212447, 0.1239633436589965, 0.4050828205994465, 0.7409504618296706, 1.2899329991855628, 1.47629050553514, 1.8466764333645882, 1.3259655967772654, 1.229504001837678, 1.0417550120031427, 0.9297678411849857, 0.5401422023903872, 0.1697407679926957, 1.3588812460877955, 0.8815846039632411, 1.0784922113497806, 1.1252788506559517, 1.7847184255582615, 1.7800925446172209, 1.4582451533359087, 0.7430167160865013, 0.6597891738159467, 1.6285513892074595, 1.3157674132158572, 1.3761318456669858, 2.1547292638350957, 4.325096195781533]|30170.3593750000000000|      2.00000000|[13326, 886, 35, 921]                                                      |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=1
     172|[0.248396147904019, 0.9697712739655205, 1.5316411794282823, 0.7783713246343493, 0.8267183789221856, 1.458775163044372, 1.1339394313523818, 1.1732142133943095, 1.6767071798746955, 1.6311768188980893, 1.8702095735943607, 2.4142113376503636, 1.7428935848152856, 1.7657385843450268, 2.3603745995827263, 0.3230317991982271, -0.286696078144105, -0.1962002553388934, 0.8803276818398729, 0.8984029551486423, 1.6592801180449586, 1.340931837420595, 1.6863646674836676, 2.510455350765939, 0.8688933568554267, 0.5860866008118345, 0.5711112378512101, 1.3312043676756649, 1.7848245110776593, 2.50949686923718, 1.2321468016765644, 0.9389131386876494, 1.3310856988714599, 0.9113214761253152, 1.284157009722713, 1.3085105579603673, 1.2328388362744662, 1.9550066315096497, 2.7866506181965804, 1.0951725970338908, 1.0677986218488749, 0.818799426738073, 1.1335046591179594, 1.324451801642077, 1.3862879486204753, 0.8876829330538447, 1.4121311432883292, 1.4078164359200338, 1.453287350395562, 1.4554494074240496, 1.3729186375935725, 0.8008604595595676, 1.3898476532911959, 1.539614781778278, 1.1284486119130728, 0.8441255364566693, 0.8337254074168707, 0.6338960995018936, 0.8973830227773746, 1.6524957818646968, 1.1732631412485472, 0.9794625227109843, 1.1081118360588094, 0.5974535444943642, 1.0021630551571612, 0.7177760231887773, 1.529772080706305, 1.2728271678368177, 1.4127258642921219, 0.6330848512795478, 0.3969752879259846, -0.2185060358212447, 0.1239633436589965, 0.4050828205994465, 0.7409504618296706, 1.2899329991855628, 1.47629050553514, 1.8466764333645882, 1.3259655967772654, 1.229504001837678, 1.0417550120031427, 0.9297678411849857, 0.5401422023903872, 0.1697407679926957, 1.3588812460877955, 0.8815846039632411, 1.0784922113497806, 1.1252788506559517, 1.7847184255582615, 1.7800925446172209, 1.4582451533359087, 0.7430167160865013, 0.6597891738159467, 1.6285513892074595, 1.3157674132158572, 1.3761318456669858, 2.1547292638350957, 4.325096195781533]|30170.3593750000000000|      1.00000000|[13446, 894, 35, 929]                                                      |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     173|[0.2482866457532837, 0.9696070207503314, 1.5314221751268116, 0.7780975692902528, 0.8263898724918074, 1.4583919055277121, 1.1335014227494404, 1.1727214537632942, 1.6761596691865024, 1.6305745571527184, 1.8695525607336043, 2.4134995737324294, 1.742127069781966, 1.7649173182545295, 2.3594985823768435, 0.3221010309351665, 0.712812183536498, -0.1972405256581019, 0.8792326604634866, 0.8972531827150783, 1.6580755945542167, 1.33967256275626, 1.685050641762155, 2.5090865739872483, 0.8674698290195584, 0.5846083219187884, 0.5695782077845709, 1.329616586551848, 1.7831819788966645, 2.5077995859990074, 1.2303947672647988, 0.937106353218706, 1.3292241623453387, 0.9094051885420162, 1.2821859711986516, 1.306484768379128, 1.2307582956360492, 1.952871339814055, 2.784460575443808, 1.0929278032239405, 1.0654990769817467, 0.8164451308137671, 1.1310956121364757, 1.3219880036034155, 1.3837693992918054, 0.885109632667997, 1.4095030918453038, 1.4051336334198306, 1.4505497968381809, 1.4526571028094908, 1.3700715819218359, 0.7979586528306533, 1.3868910955051037, 1.536603472935008, 1.1253825517797944, 0.8410047252662132, 0.8305498451692368, 0.6306657861970819, 0.8940979584153851, 1.6491559664455295, 1.1698685747722022, 0.9760132051774615, 1.104607767235278, 0.5938947246136551, 0.9985494842192744, 0.7141077011937127, 1.5260490076540627, 1.2690493437273975, 1.408893289125524, 0.6291975250557721, 0.3930332108778617, -0.2225028639265453, 0.1263703685063401, 0.4009764903797903, 0.7367893805528366, 1.285717166851551, 1.4720199221439505, 1.8423510989162208, 1.3215855112717203, 1.225069165274955, 1.037265424383242, 0.9252235025079072, 0.535543112656131, 0.1650869272012617, 1.3541726542391836, 0.8768212610574515, 1.0736741173868132, 1.1204060056358065, 1.7797908294809386, 1.7741389481780083, 1.4532080546785688, 0.7379248663719837, 0.6546425730442513, 1.6233500373785863, 1.3105113103298063, 1.370820991723757, 2.149363658834689, 4.319675839723948]|30157.3222656250000000|      2.00000000|[13461, 895, 35, 930]                                                      | | GPS sucess | actual_k=1
     174|[0.2482866457532837, 0.9696070207503314, 1.5314221751268116, 0.7780975692902528, 0.8263898724918074, 1.4583919055277121, 1.1335014227494404, 1.1727214537632942, 1.6761596691865024, 1.6305745571527184, 1.8695525607336043, 2.4134995737324294, 1.742127069781966, 1.7649173182545295, 2.3594985823768435, 0.3221010309351665, 0.712812183536498, -0.1972405256581019, 0.8792326604634866, 0.8972531827150783, 1.6580755945542167, 1.33967256275626, 1.685050641762155, 2.5090865739872483, 0.8674698290195584, 0.5846083219187884, 0.5695782077845709, 1.329616586551848, 1.7831819788966645, 2.5077995859990074, 1.2303947672647988, 0.937106353218706, 1.3292241623453387, 0.9094051885420162, 1.2821859711986516, 1.306484768379128, 1.2307582956360492, 1.952871339814055, 2.784460575443808, 1.0929278032239405, 1.0654990769817467, 0.8164451308137671, 1.1310956121364757, 1.3219880036034155, 1.3837693992918054, 0.885109632667997, 1.4095030918453038, 1.4051336334198306, 1.4505497968381809, 1.4526571028094908, 1.3700715819218359, 0.7979586528306533, 1.3868910955051037, 1.536603472935008, 1.1253825517797944, 0.8410047252662132, 0.8305498451692368, 0.6306657861970819, 0.8940979584153851, 1.6491559664455295, 1.1698685747722022, 0.9760132051774615, 1.104607767235278, 0.5938947246136551, 0.9985494842192744, 0.7141077011937127, 1.5260490076540627, 1.2690493437273975, 1.408893289125524, 0.6291975250557721, 0.3930332108778617, -0.2225028639265453, 0.1263703685063401, 0.4009764903797903, 0.7367893805528366, 1.285717166851551, 1.4720199221439505, 1.8423510989162208, 1.3215855112717203, 1.225069165274955, 1.037265424383242, 0.9252235025079072, 0.535543112656131, 0.1650869272012617, 1.3541726542391836, 0.8768212610574515, 1.0736741173868132, 1.1204060056358065, 1.7797908294809386, 1.7741389481780083, 1.4532080546785688, 0.7379248663719837, 0.6546425730442513, 1.6233500373785863, 1.3105113103298063, 1.370820991723757, 2.149363658834689, 4.319675839723948]|30157.3222656250000000|      1.00000000|[13581, 903, 35, 938]                                                      |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
     175|[0.2476818511015481, 0.9686998287436243, 1.5302125858233404, 0.7765855825736023, 0.824575488478393, 1.4562751241011185, 1.1310822441424981, 1.1699998779760032, 1.6731356957532015, 1.6272481865390689, 1.8659237927067756, 2.409568408525252, 1.7378935069287786, 1.7603813582209935, 2.354660225162959, 0.316960276075272, 0.7073690319619161, -0.2029860748786937, 0.8731847135968849, 0.8909028386681279, 1.6514228533269177, 1.3327174238829511, 1.6777931057084974, 2.501526640753242, 0.8596074986052036, 0.5764435938584237, 0.5611110820781963, 1.3208470631994633, 1.7741100588295926, 2.498425269217248, 1.2207180528370296, 0.9271272411449268, 1.3216104242778905, 0.8988212811762173, 1.271299668049488, 1.3196349574510218, 1.2192671971948656, 1.9410778437268614, 2.7723646817106045, 1.0805295118447271, 1.052798388887846, 0.8034420460051791, 1.1177901296818777, 1.3083801235028076, 1.3698591215451876, 0.8708969572753693, 1.3949880197379887, 1.3903161645978281, 1.4354299303701685, 1.4372348386954685, 1.3543469210931263, 0.7819315952872563, 1.3705616393843743, 1.5199716200995912, 1.1084483003670451, 0.8237680771387765, 0.8130107984644677, 0.6128243427776254, 0.8759541182812413, 1.6307097295966984, 1.1511199412086837, 0.9569621730366105, 1.0852543383797397, 0.5742388990434294, 0.9785912600717162, 0.6938470803314671, 1.5054859882144846, 1.2481839275731321, 1.387725474393926, 0.6077273136094868, 0.3712606045795342, -0.2445778688022053, 0.1039929669159928, 0.3782966902121105, 0.7138071836704695, 1.2624325713918514, 1.4484329299695635, 1.8184617100271465, 1.2973937238053135, 1.2005749810938608, 1.0124688416248153, 0.9001245230347932, 0.5101417364683296, 0.139383154298773, 1.3281664846220076, 0.850512692862943, 1.0470631524776173, 1.093492642149278, 1.7525750692797228, 1.7466207912621052, 1.4253874991853333, 0.7098019141640608, 0.6262172222589959, 1.5946222917412887, 1.2814811661151762, 1.3414884507944396, 3.1346822003614836, 4.289738503502611]|30137.4667968750000000|      2.00000000|[13596, 904, 35, 939]                                                      | | GPS sucess | actual_k=1
     176|[0.2476818511015481, 0.9686998287436243, 1.5302125858233404, 0.7765855825736023, 0.824575488478393, 1.4562751241011185, 1.1310822441424981, 1.1699998779760032, 1.6731356957532015, 1.6272481865390689, 1.8659237927067756, 2.409568408525252, 1.7378935069287786, 1.7603813582209935, 2.354660225162959, 0.316960276075272, 0.7073690319619161, -0.2029860748786937, 0.8731847135968849, 0.8909028386681279, 1.6514228533269177, 1.3327174238829511, 1.6777931057084974, 2.501526640753242, 0.8596074986052036, 0.5764435938584237, 0.5611110820781963, 1.3208470631994633, 1.7741100588295926, 2.498425269217248, 1.2207180528370296, 0.9271272411449268, 1.3216104242778905, 0.8988212811762173, 1.271299668049488, 1.3196349574510218, 1.2192671971948656, 1.9410778437268614, 2.7723646817106045, 1.0805295118447271, 1.052798388887846, 0.8034420460051791, 1.1177901296818777, 1.3083801235028076, 1.3698591215451876, 0.8708969572753693, 1.3949880197379887, 1.3903161645978281, 1.4354299303701685, 1.4372348386954685, 1.3543469210931263, 0.7819315952872563, 1.3705616393843743, 1.5199716200995912, 1.1084483003670451, 0.8237680771387765, 0.8130107984644677, 0.6128243427776254, 0.8759541182812413, 1.6307097295966984, 1.1511199412086837, 0.9569621730366105, 1.0852543383797397, 0.5742388990434294, 0.9785912600717162, 0.6938470803314671, 1.5054859882144846, 1.2481839275731321, 1.387725474393926, 0.6077273136094868, 0.3712606045795342, -0.2445778688022053, 0.1039929669159928, 0.3782966902121105, 0.7138071836704695, 1.2624325713918514, 1.4484329299695635, 1.8184617100271465, 1.2973937238053135, 1.2005749810938608, 1.0124688416248153, 0.9001245230347932, 0.5101417364683296, 0.139383154298773, 1.3281664846220076, 0.850512692862943, 1.0470631524776173, 1.093492642149278, 1.7525750692797228, 1.7466207912621052, 1.4253874991853333, 0.7098019141640608, 0.6262172222589959, 1.5946222917412887, 1.2814811661151762, 1.3414884507944396, 3.1346822003614836, 4.289738503502611]|30137.4667968750000000|      1.00000000|[13716, 912, 35, 947]                                                      |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
