k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1391096264123917, 0.4339664280414581, 0.3098037242889404, 0.4546111524105072, -0.0647620037198067, -0.1636053472757339, -0.9628055691719055, -0.1070451140403748, -0.0144130829721689, 0.3945242464542389, 0.4608737230300903, 0.8190156817436218, 0.0984359160065651, -0.3190086483955383, -0.2356286346912384, -0.1567978709936142, -0.2359891086816788, -0.7853260636329651, -0.4828654527664185, -0.406943291425705, -0.1566790193319321, 0.4403509199619293]| 13.9511518478393555|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
     103|[-58.41448789462447, -68.33074363321066, 27.627633199095726, 48.6905492732767, 6.518143251538277, -19.437255453318357, 40.06909369677305, 51.95688298344612, 101.57032427354716, 50.64871587604284, -2.316945344209671, 81.21053732186556, 93.94030885770917, -77.43327853828669, 76.9224854586646, 180.8576078657061, -99.20008686184883, 48.85867493599653, 147.4193531833589, -14.144847191870213, 83.15415723621845, -34.11809468269348]| 11.9519882202148438|      8.00000000|[6370, 423, 0, 153]                                                        |  | used linear model with 65 points | actual_k=4
     104|[-58.570045839995146, -71.05765350908041, 28.92586050927639, 48.77130416431464, 8.187778666615486, -17.59386820718646, 41.35125362128019, 54.34374478459358, 103.15002820058726, 50.78188418596983, -4.104244619607925, 81.0540961548686, 95.10664277151227, -80.91433952003717, 75.9882424948737, 181.1169581655413, -94.72898843884468, 49.27838649600744, 147.17066460475326, -14.909077562391758, 83.56934840977192, -33.68729615211487]| 11.9495677947998047|     16.00000000|[6430, 427, 0, 154]                                                        | | GPS sucess | actual_k=4
     105|[-58.570045839995146, -71.05765350908041, 28.92586050927639, 48.77130416431464, 8.187778666615486, -17.59386820718646, 41.35125362128019, 54.34374478459358, 103.15002820058726, 50.78188418596983, -4.104244619607925, 81.0540961548686, 95.10664277151227, -80.91433952003717, 75.9882424948737, 181.1169581655413, -94.72898843884468, 49.27838649600744, 147.17066460475326, -14.909077562391758, 83.56934840977192, -33.68729615211487]| 11.9495677947998047|      8.00000000|[6494, 431, 0, 156]                                                        |  | used linear model with 65 points | actual_k=4
     106|[-58.570045839995146, -71.05765350908041, 28.92586050927639, 48.77130416431464, 8.187778666615486, -17.59386820718646, 41.35125362128019, 54.34374478459358, 103.15002820058726, 50.78188418596983, -4.104244619607925, 81.0540961548686, 95.10664277151227, -80.91433952003717, 75.9882424948737, 181.1169581655413, -94.72898843884468, 49.27838649600744, 147.17066460475326, -14.909077562391758, 83.56934840977192, -33.68729615211487]| 11.9495677947998047|      4.00000000|[6558, 435, 0, 158]                                                        |  | used linear model with 65 points | actual_k=4
     107|[-58.62333159148693, -71.27971898764372, 29.585503980517387, 48.76878038677387, 8.91001458466053, -17.411781530827284, 42.1889353916049, 55.386322885751724, 103.79722717567347, 51.83656548708677, -3.3625331819057465, 82.19380181282759, 94.84994911029935, -80.0536870136857, 75.7054090378806, 181.00131160207093, -95.20971444249153, 50.76818408817053, 145.33563226088881, -14.861223891377449, 82.09636063873768, -34.63548570871353]| 11.9493303298950195|      8.00000000|[6618, 439, 0, 159]                                                        | | GPS sucess | actual_k=4
     108|[-58.62333159148693, -71.27971898764372, 29.585503980517387, 48.76878038677387, 8.91001458466053, -17.411781530827284, 42.1889353916049, 55.386322885751724, 103.79722717567347, 51.83656548708677, -3.3625331819057465, 82.19380181282759, 94.84994911029935, -80.0536870136857, 75.7054090378806, 181.00131160207093, -95.20971444249153, 50.76818408817053, 145.33563226088881, -14.861223891377449, 82.09636063873768, -34.63548570871353]| 11.9493303298950195|      4.00000000|[6682, 443, 0, 161]                                                        |  | used linear model with 65 points | actual_k=4
     109|[-59.07374905049801, -71.36592937260866, 29.227904066443443, 49.131975955097005, 8.210094168782234, -16.819513481110334, 42.7032478377223, 55.12775123119354, 104.2825775758829, 51.981716357171535, -3.8361048698425293, 81.44249182194471, 95.57747565582395, -79.96448390185833, 75.80609286110848, 180.56291938014328, -94.67729738354683, 50.97998186200857, 145.29958330467343, -14.955456331372261, 82.3500404804945, -35.04785677790642]| 11.9481821060180664|      8.00000000|[6742, 447, 0, 162]                                                        | | GPS sucess | actual_k=4
     110|[-59.07374905049801, -71.36592937260866, 29.227904066443443, 49.131975955097005, 8.210094168782234, -16.819513481110334, 42.7032478377223, 55.12775123119354, 104.2825775758829, 51.981716357171535, -3.8361048698425293, 81.44249182194471, 95.57747565582395, -79.96448390185833, 75.80609286110848, 180.56291938014328, -94.67729738354683, 50.97998186200857, 145.29958330467343, -14.955456331372261, 82.3500404804945, -35.04785677790642]| 11.9481821060180664|      4.00000000|[6806, 451, 0, 164]                                                        |  | used linear model with 65 points | actual_k=4
     111|[-59.127034801989794, -71.58799485117197, 29.88754753768444, 49.12945217755623, 8.932330086827278, -17.28751627728343, 43.54092960804701, 56.170329332351685, 104.92977655096911, 53.03639765828848, -3.0943934321403503, 82.5821974799037, 95.32078199461102, -79.10383139550686, 75.52325940411538, 180.44727281667292, -95.15802338719368, 52.46977945417166, 143.464550960809, -15.795859649777412, 80.87705270946026, -34.95191615074873]| 11.9478740692138672|      8.00000000|[6866, 455, 0, 165]                                                        | | GPS sucess | actual_k=4
     112|[-59.33678976073861, -72.0075396373868, 30.94655041396618, 49.11622267332859, 9.721130922436714, -16.740117233246565, 44.25478684157133, 55.552166163921356, 104.87597393780015, 51.72197528928518, -3.8864558935165405, 83.11808954924345, 95.77143542841077, -77.79609380662441, 74.89124971907586, 181.5516580734402, -93.33656576275826, 52.86968299001455, 142.02940164878964, -16.16770912706852, 81.86645750701427, -34.838948890566826]| 11.9467144012451172|     16.00000000|[6926, 459, 0, 166]                                                        | | GPS sucess | actual_k=4
     113|[-63.83015552535653, -73.70707512646914, 23.077384039759636, 54.15022497740574, 16.52289827167988, -20.529534738510847, 40.69556247442961, 58.29345911741257, 103.5114498117473, 49.66231866925955, -2.935632348060608, 84.75297867506742, 95.63627007976174, -78.97083376348019, 73.87516743224114, 181.84044630266726, -93.93824502825737, 60.064620696008205, 142.0217124740593, -16.303405061364174, 81.18634228408337, -34.628197848796844]| 11.9368629455566406|     32.00000000|[6986, 463, 0, 167]                                                        | | GPS sucess | actual_k=4
     114|[-63.83015552535653, -73.70707512646914, 23.077384039759636, 54.15022497740574, 16.52289827167988, -20.529534738510847, 40.69556247442961, 58.29345911741257, 103.5114498117473, 49.66231866925955, -2.935632348060608, 84.75297867506742, 95.63627007976174, -78.97083376348019, 73.87516743224114, 181.84044630266726, -93.93824502825737, 60.064620696008205, 142.0217124740593, -16.303405061364174, 81.18634228408337, -34.628197848796844]| 11.9368629455566406|     16.00000000|[7050, 467, 0, 169]                                                        |  | used linear model with 65 points | actual_k=4
     115|[-65.40836230292916, -75.41888047009706, 23.37665267288685, 55.4613462027628, 15.598593905568123, -22.094808977097273, 40.90892597287893, 60.28128355741501, 101.41972040920518, 52.61535259336233, -2.7108190953731537, 84.41376074403524, 97.43481949344277, -78.01433198153973, 71.88591748755425, 181.26381839253008, -94.57715263962746, 60.302188627421856, 143.14939182205126, -21.111789003014565, 80.94979858398438, -32.93836349248886]| 11.9323539733886719|     32.00000000|[7110, 471, 0, 170]                                                        | | GPS sucess | actual_k=4
     116|[-65.40836230292916, -75.41888047009706, 23.37665267288685, 55.4613462027628, 15.598593905568123, -22.094808977097273, 40.90892597287893, 60.28128355741501, 101.41972040920518, 52.61535259336233, -2.7108190953731537, 84.41376074403524, 97.43481949344277, -78.01433198153973, 71.88591748755425, 181.26381839253008, -94.57715263962746, 60.302188627421856, 143.14939182205126, -21.111789003014565, 80.94979858398438, -32.93836349248886]| 11.9323539733886719|     16.00000000|[7173, 476, 0, 172]                                                        |  | used linear model with 65 points | actual_k=4
     117|[-65.15631914511323, -77.70082045346498, 25.14738519489765, 55.021601968677714, 17.32433696091175, -20.682158034294844, 42.272691927850246, 62.919646203517914, 101.4926247948315, 55.639609299600124, -1.2437619864940643, 87.85958655923605, 100.44717815890908, -75.64932887256145, 73.40474933665246, 181.94771964289248, -101.80698576569557, 59.686112992465496, 144.90839891834185, -11.606268182396889, 84.96419429779053, -27.391128957271576]| 11.9306259155273438|     32.00000000|[7233, 480, 0, 173]                                                        | | GPS sucess | actual_k=4
     118|[-65.15631914511323, -77.70082045346498, 25.14738519489765, 55.021601968677714, 17.32433696091175, -20.682158034294844, 42.272691927850246, 62.919646203517914, 101.4926247948315, 55.639609299600124, -1.2437619864940643, 87.85958655923605, 100.44717815890908, -75.64932887256145, 73.40474933665246, 181.94771964289248, -101.80698576569557, 59.686112992465496, 144.90839891834185, -11.606268182396889, 84.96419429779053, -27.391128957271576]| 11.9306259155273438|     16.00000000|[7297, 484, 0, 175]                                                        |  | used linear model with 65 points | actual_k=4
     119|[-65.15631914511323, -77.70082045346498, 25.14738519489765, 55.021601968677714, 17.32433696091175, -20.682158034294844, 42.272691927850246, 62.919646203517914, 101.4926247948315, 55.639609299600124, -1.2437619864940643, 87.85958655923605, 100.44717815890908, -75.64932887256145, 73.40474933665246, 181.94771964289248, -101.80698576569557, 59.686112992465496, 144.90839891834185, -11.606268182396889, 84.96419429779053, -27.391128957271576]| 11.9306259155273438|      8.00000000|[7361, 488, 0, 177]                                                        |  | used linear model with 65 points | actual_k=4
     120|[-65.16336848819628, -77.85959736257792, 25.270684733986855, 55.07989720744081, 17.444476693868637, -23.628720086067915, 41.870778404176235, 63.11567206680775, 106.38151506124996, 55.88911195844412, -2.399831146001816, 89.35927089303732, 101.35446641221642, -78.47751872241497, 76.20035785716027, 183.67353183962405, -102.68811991810799, 59.50867933779955, 145.8962956587784, -9.604709401726723, 86.26028895378113, -26.739305317401886]| 11.9303998947143555|     16.00000000|[7421, 492, 0, 178]                                                        | | GPS sucess | actual_k=4
     121|[-65.7436009296216, -78.810312487185, 26.008971825242043, 55.430683923186734, 18.16492572426796, -21.98459319397807, 42.01244802027941, 64.11929722130299, 105.37172428308986, 57.214586697518826, -2.8395046293735504, 90.53211256116629, 102.76555833593011, -76.17517964541912, 74.87818295042962, 186.35368377901614, -105.01148584485054, 59.44440584629774, 150.89313851995394, 2.3791525214910507, 89.8069760799408, -33.27463752031326]| 11.9280958175659180|     32.00000000|[7481, 496, 0, 179]                                                        | | GPS sucess | actual_k=4
     122|[-65.7436009296216, -78.810312487185, 26.008971825242043, 55.430683923186734, 18.16492572426796, -21.98459319397807, 42.01244802027941, 64.11929722130299, 105.37172428308986, 57.214586697518826, -2.8395046293735504, 90.53211256116629, 102.76555833593011, -76.17517964541912, 74.87818295042962, 186.35368377901614, -105.01148584485054, 59.44440584629774, 150.89313851995394, 2.3791525214910507, 89.8069760799408, -33.27463752031326]| 11.9280958175659180|     16.00000000|[7545, 500, 0, 181]                                                        |  | used linear model with 65 points | actual_k=4
     123|[-65.7436009296216, -78.810312487185, 26.008971825242043, 55.430683923186734, 18.16492572426796, -21.98459319397807, 42.01244802027941, 64.11929722130299, 105.37172428308986, 57.214586697518826, -2.8395046293735504, 90.53211256116629, 102.76555833593011, -76.17517964541912, 74.87818295042962, 186.35368377901614, -105.01148584485054, 59.44440584629774, 150.89313851995394, 2.3791525214910507, 89.8069760799408, -33.27463752031326]| 11.9280958175659180|      8.00000000|[7609, 504, 0, 183]                                                        |  | used linear model with 65 points | actual_k=4
     124|[-65.7436009296216, -78.810312487185, 26.008971825242043, 55.430683923186734, 18.16492572426796, -21.98459319397807, 42.01244802027941, 64.11929722130299, 105.37172428308986, 57.214586697518826, -2.8395046293735504, 90.53211256116629, 102.76555833593011, -76.17517964541912, 74.87818295042962, 186.35368377901614, -105.01148584485054, 59.44440584629774, 150.89313851995394, 2.3791525214910507, 89.8069760799408, -33.27463752031326]| 11.9280958175659180|      4.00000000|[7673, 508, 0, 185]                                                        |  | used linear model with 65 points | actual_k=4
     125|[-67.99808462942019, -78.27730182558298, 26.187724515795708, 57.12383527797647, 16.028800636529922, -23.928443234413862, 40.67257983237505, 66.35319323837757, 104.52072862326168, 59.04540642350912, -4.92947855591774, 91.97604187577963, 102.87755147740245, -74.6450547426939, 74.36576229613274, 186.90179956890643, -108.26671579480171, 57.026516251266, 153.23602687520906, 1.0982570499181747, 87.92312729358673, -33.474899277091026]| 11.9232969284057617|      8.00000000|[7733, 512, 0, 186]                                                        | | GPS sucess | actual_k=4
     126|[-67.99808462942019, -78.27730182558298, 26.187724515795708, 57.12383527797647, 16.028800636529922, -23.928443234413862, 40.67257983237505, 66.35319323837757, 104.52072862326168, 59.04540642350912, -4.92947855591774, 91.97604187577963, 102.87755147740245, -74.6450547426939, 74.36576229613274, 186.90179956890643, -108.26671579480171, 57.026516251266, 153.23602687520906, 1.0982570499181747, 87.92312729358673, -33.474899277091026]| 11.9232969284057617|      4.00000000|[7797, 516, 0, 188]                                                        |  | used linear model with 65 points | actual_k=4
     127|[-68.00160930096172, -78.35669028013945, 26.24937428534031, 57.152982897358015, 16.088870503008366, -25.401724260300398, 42.26930100470781, 66.45120617002249, 106.83659866987728, 59.17015775293112, -5.507513135671616, 92.72588404268026, 103.33119560405612, -76.05914966762066, 74.1274782596156, 187.7647056672722, -108.70728287100792, 56.93779942393303, 153.72997524542734, 2.0990364402532578, 88.57117462158203, -33.14898745715618]| 11.9232187271118164|      8.00000000|[7857, 520, 0, 189]                                                        | | GPS sucess | actual_k=4
     128|[-68.00160930096172, -78.35669028013945, 26.24937428534031, 57.152982897358015, 16.088870503008366, -25.401724260300398, 42.26930100470781, 66.45120617002249, 106.83659866987728, 59.17015775293112, -5.507513135671616, 92.72588404268026, 103.33119560405612, -76.05914966762066, 74.1274782596156, 187.7647056672722, -108.70728287100792, 56.93779942393303, 153.72997524542734, 2.0990364402532578, 88.57117462158203, -33.14898745715618]| 11.9232187271118164|      4.00000000|[7921, 524, 0, 191]                                                        |  | used linear model with 65 points | actual_k=4
     129|[-68.00913087767549, -78.52614840120077, 26.38086985051632, 57.12032724847086, 16.217025138437748, -25.296820040792227, 42.3705750182271, 66.64693657308817, 106.84076000400819, 59.40258518606424, -4.923750251531601, 92.87905167788267, 101.38001156970859, -76.53176207840443, 74.49870069604367, 189.38032282330096, -109.4295502603054, 57.63483473658562, 155.26569165987894, -0.1870601326227188, 88.83148249983788, -33.290899872779846]| 11.9230384826660156|      8.00000000|[7981, 528, 0, 192]                                                        | | GPS sucess | actual_k=4
     130|[-68.00913087767549, -78.52614840120077, 26.38086985051632, 57.12032724847086, 16.217025138437748, -25.296820040792227, 42.3705750182271, 66.64693657308817, 106.84076000400819, 59.40258518606424, -4.923750251531601, 92.87905167788267, 101.38001156970859, -76.53176207840443, 74.49870069604367, 189.38032282330096, -109.4295502603054, 57.63483473658562, 155.26569165987894, -0.1870601326227188, 88.83148249983788, -33.290899872779846]| 11.9230384826660156|      4.00000000|[8045, 532, 0, 194]                                                        |  | used linear model with 65 points | actual_k=4
     131|[-68.00913087767549, -78.52614840120077, 26.38086985051632, 57.12032724847086, 16.217025138437748, -25.296820040792227, 42.3705750182271, 66.64693657308817, 106.84076000400819, 59.40258518606424, -4.923750251531601, 92.87905167788267, 101.38001156970859, -76.53176207840443, 74.49870069604367, 189.38032282330096, -109.4295502603054, 57.63483473658562, 155.26569165987894, -0.1870601326227188, 88.83148249983788, -33.290899872779846]| 11.9230384826660156|      2.00000000|[8109, 536, 0, 196]                                                        |  | used linear model with 65 points | actual_k=4
     132|[-68.01089321344625, -78.565842628479, 26.41169473528862, 57.131467417115346, 16.24706007167697, -26.033460553735495, 42.77444417029619, 66.69594303891063, 107.99869502731599, 59.46496085077524, -5.212767541408539, 93.25397276133299, 101.60683363303542, -77.2388095408678, 75.19760282617062, 189.81177587248385, -109.64983379840851, 57.59047632291913, 155.51284452481195, 0.3133295625448227, 89.15550616383553, -33.127943962812424]| 11.9229640960693359|      4.00000000|[8169, 540, 0, 197]                                                        | | GPS sucess | actual_k=4
     133|[-68.15466854244005, -78.25364992022514, 26.9010189473629, 57.133726368658245, 15.811302345246077, -25.567321833223104, 43.132502026855946, 66.9878939203918, 108.68304462381639, 60.32309374958277, -5.479612499475479, 93.24753386341035, 100.87130063399673, -76.98455439507961, 75.35837659519166, 190.0829227063805, -109.4651947170496, 57.82330644503236, 155.43091611517593, 0.4113701358437538, 89.84046670794487, -32.4445581138134]| 11.9227762222290039|      8.00000000|[8229, 544, 0, 198]                                                        | | GPS sucess | actual_k=4
     134|[-68.15466854244005, -78.25364992022514, 26.9010189473629, 57.133726368658245, 15.811302345246077, -25.567321833223104, 43.132502026855946, 66.9878939203918, 108.68304462381639, 60.32309374958277, -5.479612499475479, 93.24753386341035, 100.87130063399673, -76.98455439507961, 75.35837659519166, 190.0829227063805, -109.4651947170496, 57.82330644503236, 155.43091611517593, 0.4113701358437538, 89.84046670794487, -32.4445581138134]| 11.9227762222290039|      4.00000000|[8293, 548, 0, 200]                                                        |  | used linear model with 65 points | actual_k=4
     135|[-68.15466854244005, -78.25364992022514, 26.9010189473629, 57.133726368658245, 15.811302345246077, -25.567321833223104, 43.132502026855946, 66.9878939203918, 108.68304462381639, 60.32309374958277, -5.479612499475479, 93.24753386341035, 100.87130063399673, -76.98455439507961, 75.35837659519166, 190.0829227063805, -109.4651947170496, 57.82330644503236, 155.43091611517593, 0.4113701358437538, 89.84046670794487, -32.4445581138134]| 11.9227762222290039|      2.00000000|[8357, 552, 0, 202]                                                        |  | used linear model with 65 points | actual_k=4
     136|[-68.77960279851686, -78.69256162643433, 26.31684383749962, 57.78763497900218, 15.855207290500402, -25.424728345125914, 43.48956299573183, 66.41050497815013, 109.19052303978242, 60.44539377838373, -4.833942145109177, 92.8757271822542, 100.34593510255218, -76.96434266120195, 75.44849027972668, 190.29875958897173, -109.9049613326788, 58.24361884966493, 155.15172545565292, 0.8522020950913429, 89.38314390182495, -32.05136829614639]| 11.9213809967041016|      4.00000000|[8417, 556, 0, 203]                                                        | | GPS sucess | actual_k=4
     137|[-68.78712437523063, -78.86201974749565, 26.44833940267563, 57.75497933011502, 15.983361925929785, -25.319824125617743, 43.59083700925112, 65.09128431603312, 109.19468437391333, 60.67782121151686, -4.250179260969162, 93.0288948174566, 102.35159158334136, -77.05279321968555, 75.81971271615475, 191.91437674500048, -110.62722872197628, 58.940654162317514, 155.96190576208755, -1.4338944777846336, 89.6434517800808, -32.19328071177006]| 11.9209785461425781|      8.00000000|[8477, 560, 0, 204]                                                        | | GPS sucess | actual_k=4
     138|[-68.78712437523063, -78.86201974749565, 26.44833940267563, 57.75497933011502, 15.983361925929785, -25.319824125617743, 43.59083700925112, 65.09128431603312, 109.19468437391333, 60.67782121151686, -4.250179260969162, 93.0288948174566, 102.35159158334136, -77.05279321968555, 75.81971271615475, 191.91437674500048, -110.62722872197628, 58.940654162317514, 155.96190576208755, -1.4338944777846336, 89.6434517800808, -32.19328071177006]| 11.9209785461425781|      4.00000000|[8540, 565, 0, 206]                                                        |  | used linear model with 65 points | actual_k=4
     139|[-69.42511341942009, -79.01653833687305, 26.37977121770382, 58.21644266229123, 16.627687361091375, -25.62437328323722, 43.20645109564066, 65.58210654184222, 109.04241565125994, 60.63021441176534, -4.5916111171245575, 92.1119853015989, 102.81519287452102, -77.31961070001125, 75.67819197755307, 191.94077162444592, -111.11236523091793, 59.198543045669794, 155.3501816834323, -1.1471173986792564, 89.87889271974564, -31.600370839238167]| 11.9203786849975586|      8.00000000|[8600, 569, 0, 207]                                                        | | GPS sucess | actual_k=4
     140|[-69.43216276250314, -79.17531524598598, 26.503070756793022, 58.27473790105432, 16.74782709404826, -28.57093533501029, 44.82192770391703, 65.77813240513206, 113.67415574449115, 60.87971707060933, -5.747680276632309, 93.61166963540018, 99.84517234191298, -77.29118631407619, 78.47380049806088, 193.66658382117748, -111.99349938333035, 59.02110939100385, 156.33807842386886, 0.8544413819909096, 91.17498737573624, -30.948547199368477]| 11.9192867279052734|     16.00000000|[8660, 573, 0, 208]                                                        | | GPS sucess | actual_k=4
     141|[-69.43216276250314, -79.17531524598598, 26.503070756793022, 58.27473790105432, 16.74782709404826, -28.57093533501029, 44.82192770391703, 65.77813240513206, 113.67415574449115, 60.87971707060933, -5.747680276632309, 93.61166963540018, 99.84517234191298, -77.29118631407619, 78.47380049806088, 193.66658382117748, -111.99349938333035, 59.02110939100385, 156.33807842386886, 0.8544413819909096, 91.17498737573624, -30.948547199368477]| 11.9192867279052734|      8.00000000|[8723, 578, 0, 210]                                                        |  | used linear model with 65 points | actual_k=4
     142|[-70.24063539586496, -79.1607298143208, 26.275975570082664, 58.875486738048494, 16.503522034734488, -27.9727142713964, 45.39729521423578, 67.94087478145957, 114.02461296576075, 60.96246015653014, -6.400611609220505, 93.3345144148916, 100.1455450616777, -76.09127805754542, 79.13595535140485, 191.7900364845991, -112.33347697556019, 58.21069924905896, 157.24486969364807, 1.6954390779137611, 90.63418620824814, -31.837696209549904]| 11.9186916351318359|     16.00000000|[8783, 582, 0, 211]                                                        | | GPS sucess | actual_k=4
     143|[-74.48298597417306, -78.58836441114545, 30.672983035445213, 61.360209352336824, 10.34404956921935, -28.49525585398078, 47.97732446342707, 70.71761509403586, 115.57740825670771, 55.274033185094595, -3.2558021247386932, 97.74923495016992, 96.81360536441207, -75.03354332968593, 74.4621071992442, 194.27286843955517, -109.22241349518299, 58.01982391253114, 160.2775897826068, 3.259921409189701, 96.32059806585312, -33.06816364824772]| 11.9105234146118164|     32.00000000|[8843, 586, 0, 212]                                                        | | GPS sucess | actual_k=4
     144|[-74.48298597417306, -78.58836441114545, 30.672983035445213, 61.360209352336824, 10.34404956921935, -28.49525585398078, 47.97732446342707, 70.71761509403586, 115.57740825670771, 55.274033185094595, -3.2558021247386932, 97.74923495016992, 96.81360536441207, -75.03354332968593, 74.4621071992442, 194.27286843955517, -109.22241349518299, 58.01982391253114, 160.2775897826068, 3.259921409189701, 96.32059806585312, -33.06816364824772]| 11.9105234146118164|     16.00000000|[8906, 591, 0, 214]                                                        |  | used linear model with 65 points | actual_k=4
     145|[-74.49708466033917, -78.90591822937131, 30.91958211362362, 61.47679982986301, 10.584329035133123, -34.38837995752692, 51.2082776799798, 71.10966682061553, 124.84088844317012, 55.77303850278258, -5.567940443754196, 100.74860361777246, 98.62818187102675, -80.68992302939296, 80.05332424025983, 197.7244928330183, -110.98468180000782, 57.66495660319924, 162.25338326347992, 7.263038970530033, 94.69134324789047, -30.667232289910316]| 11.9073686599731445|     32.00000000|[8966, 595, 0, 215]                                                        | | GPS sucess | actual_k=4
     146|[-74.49708466033917, -78.90591822937131, 30.91958211362362, 61.47679982986301, 10.584329035133123, -34.38837995752692, 51.2082776799798, 71.10966682061553, 124.84088844317012, 55.77303850278258, -5.567940443754196, 100.74860361777246, 98.62818187102675, -80.68992302939296, 80.05332424025983, 197.7244928330183, -110.98468180000782, 57.66495660319924, 162.25338326347992, 7.263038970530033, 94.69134324789047, -30.667232289910316]| 11.9073686599731445|     16.00000000|[9030, 599, 0, 217]                                                        |  | used linear model with 65 points | actual_k=4
     147|[-74.49708466033917, -78.90591822937131, 30.91958211362362, 61.47679982986301, 10.584329035133123, -34.38837995752692, 51.2082776799798, 71.10966682061553, 124.84088844317012, 55.77303850278258, -5.567940443754196, 100.74860361777246, 98.62818187102675, -80.68992302939296, 80.05332424025983, 197.7244928330183, -110.98468180000782, 57.66495660319924, 162.25338326347992, 7.263038970530033, 94.69134324789047, -30.667232289910316]| 11.9073686599731445|      8.00000000|[9093, 604, 0, 219]                                                        |  | used linear model with 65 points | actual_k=4
     148|[-78.72624353866559, -79.75568597391248, 34.79036854207516, 63.993800981901586, 13.985212709754705, -36.28308871015906, 49.42866549640894, 72.48031329736114, 124.15862638014369, 54.743210192769766, -4.717074483633041, 101.56604818068445, 98.56059919670224, -81.27729300782084, 79.54528309684247, 197.86888694763184, -111.28552143275738, 57.34311604872346, 162.24953867611475, 7.195191003382206, 94.35128563642502, -30.561856769025326]| 11.9035091400146484|     16.00000000|[9153, 608, 0, 220]                                                        | | GPS sucess | actual_k=4
