k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3912829756736755, 0.0682178288698196, 0.2996724843978882, 0.2935609519481659, 0.0955885723233223, -0.0235816705971956, -0.1265642791986465, 0.2524147033691406, 0.1480633318424225, -0.3066618144512177, -0.1072577610611916, 0.0292037706822157, -0.1381836086511612, 0.0454657003283501, 0.0948490798473358, -0.0453602336347103, -0.0835671126842499, -0.3968796730041504, 0.0091368220746517, -0.2427143603563309, -0.3374275863170624, -0.2793505787849426]| 13.9368286132812500|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
     104|[-99.50369855761528, 25.182333521544933, -10.42910036817193, 81.25073454156518, -31.169249396771193, -20.374134411104023, -33.33042792696506, 43.75781123503111, 0.7463171647395939, 12.949570992961526, 29.501703107729554, 26.03504529595375, 27.32069676183164, -15.156852984800935, -28.06009711883962, 12.363299656659365, 0.3517354000359774, -5.622751720249653, -45.74046532297507, 24.635732997208834, 6.1216649655252695, -6.069902709219605]| 11.9261655807495117|     16.00000000|[4993, 1664, 0, 104]                                                       |  | used linear model with 65 points | actual_k=16
     105|[-99.50369855761528, 25.182333521544933, -10.42910036817193, 81.25073454156518, -31.169249396771193, -20.374134411104023, -33.33042792696506, 43.75781123503111, 0.7463171647395939, 12.949570992961526, 29.501703107729554, 26.03504529595375, 27.32069676183164, -15.156852984800935, -28.06009711883962, 12.363299656659365, 0.3517354000359774, -5.622751720249653, -45.74046532297507, 24.635732997208834, 6.1216649655252695, -6.069902709219605]| 11.9261655807495117|      8.00000000|[5041, 1680, 0, 105]                                                       |  | used linear model with 65 points | actual_k=16
     106|[-100.35290828347206, 22.10452275723219, -12.223432276397943, 82.5184197165072, -28.86945567652583, -17.682842125184834, -36.503360074944794, 44.279774056514725, 0.2074389623012394, 14.254637220874429, 31.15606185235083, 26.70199027657509, 26.41656248830259, -13.64884295500815, -29.402341267094016, 12.132377777248621, -0.5137345921248198, -7.391935832798481, -43.430975595954806, 26.212033737450838, 5.32185753621161, -5.907232901547104]| 11.9251537322998047|     16.00000000|[5089, 1696, 0, 106]                                                       | | GPS sucess | actual_k=16
     107|[-104.0743490755558, 18.431093744933605, -9.442106697708368, 85.18730399385095, -29.844005029648542, -15.428458322770894, -39.10987619776279, 43.70984982117079, 2.875916735967621, 15.505833962932229, 30.468983555212617, 20.931042820215225, 30.132377794012427, -17.579354191198945, -26.71317114494741, 19.040455494076014, 2.320843445137143, -12.268988139927387, -46.43773667002097, 30.49216603115201, 8.338145578280091, -3.695686718914658]| 11.9131755828857422|     32.00000000|[5137, 1712, 0, 107]                                                       | | GPS sucess | actual_k=16
     108|[-104.0743490755558, 18.431093744933605, -9.442106697708368, 85.18730399385095, -29.844005029648542, -15.428458322770894, -39.10987619776279, 43.70984982117079, 2.875916735967621, 15.505833962932229, 30.468983555212617, 20.931042820215225, 30.132377794012427, -17.579354191198945, -26.71317114494741, 19.040455494076014, 2.320843445137143, -12.268988139927387, -46.43773667002097, 30.49216603115201, 8.338145578280091, -3.695686718914658]| 11.9131755828857422|     16.00000000|[5185, 1728, 0, 108]                                                       |  | used linear model with 65 points | actual_k=16
     109|[-107.74263420701027, 17.339635901153088, -10.77889308705926, 88.29360458627343, -26.702644031494856, -17.17513977456838, -38.19391368050128, 48.013652788242325, 0.6221690343227237, 13.701534727588296, 25.77913656271994, 18.740365892648697, 27.0838112141937, -7.685522938147187, -27.797617932781577, 16.746510419994593, -1.1359021794050932, -10.830795891582966, -45.98122034454718, 29.228147137910128, 9.412781680002809, 0.6580291776917875]| 11.9020671844482422|     32.00000000|[5233, 1744, 0, 109]                                                       | | GPS sucess | actual_k=16
     110|[-107.74263420701027, 17.339635901153088, -10.77889308705926, 88.29360458627343, -26.702644031494856, -17.17513977456838, -38.19391368050128, 48.013652788242325, 0.6221690343227237, 13.701534727588296, 25.77913656271994, 18.740365892648697, 27.0838112141937, -7.685522938147187, -27.797617932781577, 16.746510419994593, -1.1359021794050932, -10.830795891582966, -45.98122034454718, 29.228147137910128, 9.412781680002809, 0.6580291776917875]| 11.9020671844482422|     16.00000000|[5281, 1760, 0, 110]                                                       |  | used linear model with 65 points | actual_k=16
     111|[-109.36181738972664, 15.826141886413097, -9.006340954452753, 89.40991768613458, -32.192469757050276, -9.800412525422871, -42.413554412312806, 51.264661060413346, 3.6600806878414005, 9.574772814288735, 21.67341365851462, 18.987511038780212, 25.82917850278318, -5.361612701788545, -26.506955286487937, 14.768058095127344, 4.141660438850522, -8.583924181759357, -44.957739809993654, 26.272565711289644, 5.368010485544801, -1.544007918331772]| 11.8984165191650391|     32.00000000|[5329, 1776, 0, 111]                                                       | | GPS sucess | actual_k=16
     112|[-116.04877188801765, 14.505804114043713, -10.713879320770502, 94.86643395200372, -37.27112118527293, -12.939804901368916, -42.4666748130694, 49.39768384560011, -7.420611603418365, 13.118129948154092, 26.635888004675508, 22.1277574300766, 23.63164441846311, -6.670556092634797, -37.3060370888561, 17.868241105228662, -8.604469550773501, -3.781488783657551, -45.59445522213355, 22.563247550278902, -3.315032994374633, -9.051312109921128]| 11.8838367462158203|     64.00000000|[5377, 1792, 0, 112]                                                       | | GPS sucess | actual_k=16
     113|[-116.91232493519783, 5.89111714810133, -15.5979182459414, 97.19308528676629, -32.46864764019847, -0.7092884676530957, -47.170216091908514, 50.606429086765274, 9.534617202123627, 23.566007832065225, 54.66519250907004, 51.89435136318207, 22.292977144941688, -14.900699639692903, -32.62259783409536, 20.07554129138589, 2.36718057282269, 10.280325524508953, -54.26178024196997, 23.983798254281282, 5.943643534556031, 4.941501954104751]| 11.8788146972656250|    128.00000000|[5425, 1808, 0, 113]                                                       | | GPS sucess | actual_k=16
     114|[-116.91232493519783, 5.89111714810133, -15.5979182459414, 97.19308528676629, -32.46864764019847, -0.7092884676530957, -47.170216091908514, 50.606429086765274, 9.534617202123627, 23.566007832065225, 54.66519250907004, 51.89435136318207, 22.292977144941688, -14.900699639692903, -32.62259783409536, 20.07554129138589, 2.36718057282269, 10.280325524508953, -54.26178024196997, 23.983798254281282, 5.943643534556031, 4.941501954104751]| 11.8788146972656250|     64.00000000|[5473, 1824, 0, 114]                                                       |  | used linear model with 65 points | actual_k=16
     115|[-117.04287107288837, 0.5337086245417595, -20.166486475616693, 98.25160560384393, -47.41565291211009, 23.589646468870342, -49.75045777205378, 48.15443085297011, 16.87708498700522, -0.8375375475734472, 54.17844339646399, 45.33828866481781, 32.787882616743445, -30.35298922099173, -28.342211386188865, 16.257224831730127, 10.888567673042417, 31.474287621676922, -41.2749829092063, 25.47435747459531, 13.322652304545045, 13.137703278567642]| 11.8722429275512695|    128.00000000|[5521, 1840, 0, 115]                                                       | | GPS sucess | actual_k=16
     116|[-117.04287107288837, 0.5337086245417595, -20.166486475616693, 98.25160560384393, -47.41565291211009, 23.589646468870342, -49.75045777205378, 48.15443085297011, 16.87708498700522, -0.8375375475734472, 54.17844339646399, 45.33828866481781, 32.787882616743445, -30.35298922099173, -28.342211386188865, 16.257224831730127, 10.888567673042417, 31.474287621676922, -41.2749829092063, 25.47435747459531, 13.322652304545045, 13.137703278567642]| 11.8722429275512695|     64.00000000|[5569, 1856, 0, 116]                                                       |  | used linear model with 65 points | actual_k=16
     117|[-117.04287107288837, 0.5337086245417595, -20.166486475616693, 98.25160560384393, -47.41565291211009, 23.589646468870342, -49.75045777205378, 48.15443085297011, 16.87708498700522, -0.8375375475734472, 54.17844339646399, 45.33828866481781, 32.787882616743445, -30.35298922099173, -28.342211386188865, 16.257224831730127, 10.888567673042417, 31.474287621676922, -41.2749829092063, 25.47435747459531, 13.322652304545045, 13.137703278567642]| 11.8722429275512695|     32.00000000|[5617, 1872, 0, 117]                                                       |  | used linear model with 65 points | actual_k=16
     118|[-124.03561075031757, 6.975853018462658, -34.286109659820795, 105.93643531575799, -42.17107216641307, 30.518723617307842, -54.211696156300604, 49.77222524746321, 17.652386205038056, -3.3151335921138525, 62.438157523050904, 50.19020879268646, 27.34993295930326, -23.839812302961946, -29.941457292065024, 7.813648972660303, 8.357021557167172, 41.94936906546354, -46.24893424892798, 16.687716353684664, 8.374457323923707, 17.138655522372574]| 11.8656215667724609|     64.00000000|[5665, 1888, 0, 118]                                                       | | GPS sucess | actual_k=16
     119|[-124.03561075031757, 6.975853018462658, -34.286109659820795, 105.93643531575799, -42.17107216641307, 30.518723617307842, -54.211696156300604, 49.77222524746321, 17.652386205038056, -3.3151335921138525, 62.438157523050904, 50.19020879268646, 27.34993295930326, -23.839812302961946, -29.941457292065024, 7.813648972660303, 8.357021557167172, 41.94936906546354, -46.24893424892798, 16.687716353684664, 8.374457323923707, 17.138655522372574]| 11.8656215667724609|     32.00000000|[5713, 1904, 0, 119]                                                       |  | used linear model with 65 points | actual_k=16
     120|[-128.44105775654316, 10.343766503036022, -22.73874733224511, 107.03559527173638, -40.44571129605174, 32.39819301199168, -54.99921388272196, 41.9158519373741, 14.52053596242331, -6.0279584135860205, 70.40941902436316, 46.207632184028625, 21.527540495619178, -10.66871645487845, -29.019034346565604, 4.180742058902979, 15.685847507789731, 38.49191605299711, -51.27601240063086, 21.05074678733945, -3.2059460040181875, 30.119493344333023]| 11.8520174026489258|     64.00000000|[5761, 1920, 0, 120]                                                       | | GPS sucess | actual_k=16
     121|[-150.21058709919453, 9.746462278068066, -29.4414298273623, 125.56351694837213, -45.329512756317854, 20.277517925016582, -56.498597213067114, 56.31324707134627, 8.67914249165915, -33.60024501942098, 63.45172687806189, 28.376623272895813, 13.58560304902494, -5.33727409876883, -13.132451018318534, 12.853252205997705, 8.995676266029477, 54.06018101423979, -33.914741496089846, 36.08248983696103, -6.965296303853393, 42.914239743258804]| 11.8242616653442383|    128.00000000|[5809, 1936, 0, 121]                                                       | | GPS sucess | actual_k=16
     122|[-150.21058709919453, 9.746462278068066, -29.4414298273623, 125.56351694837213, -45.329512756317854, 20.277517925016582, -56.498597213067114, 56.31324707134627, 8.67914249165915, -33.60024501942098, 63.45172687806189, 28.376623272895813, 13.58560304902494, -5.33727409876883, -13.132451018318534, 12.853252205997705, 8.995676266029477, 54.06018101423979, -33.914741496089846, 36.08248983696103, -6.965296303853393, 42.914239743258804]| 11.8242616653442383|     64.00000000|[5857, 1952, 0, 122]                                                       |  | used linear model with 65 points | actual_k=16
     123|[-150.21058709919453, 9.746462278068066, -29.4414298273623, 125.56351694837213, -45.329512756317854, 20.277517925016582, -56.498597213067114, 56.31324707134627, 8.67914249165915, -33.60024501942098, 63.45172687806189, 28.376623272895813, 13.58560304902494, -5.33727409876883, -13.132451018318534, 12.853252205997705, 8.995676266029477, 54.06018101423979, -33.914741496089846, 36.08248983696103, -6.965296303853393, 42.914239743258804]| 11.8242616653442383|     32.00000000|[5905, 1968, 0, 123]                                                       |  | used linear model with 65 points | actual_k=16
     124|[-161.06241948902607, 8.055332235991955, -24.706458780914545, 133.3020881153643, -42.64203993603587, 29.866933475248516, -58.91401941422373, 65.48286090954207, 14.234596268972382, -30.428055783733726, 56.674129927530885, 32.09346067905426, 7.419263174757361, -10.836835885420442, -7.874679049476981, 8.531349454075098, 9.82433240301907, 56.017050974071026, -37.26100943470374, 39.403884280472994, -17.10242704115808, 28.753257611300796]| 11.7907114028930664|     64.00000000|[5953, 1984, 0, 124]                                                       | | GPS sucess | actual_k=16
     125|[-158.34511168301105, -0.8062123730778694, -24.179468367248774, 131.5374682880938, 0.687198955565691, 34.781813750974834, -60.49894017819315, 74.05575309856795, 17.241310136159882, -33.082116862758994, 48.97346016205847, 29.30862820148468, 33.16345148347318, -6.641647839918733, -18.78465219400823, -1.6395108364522457, 22.7046586740762, 63.88866304606199, -43.40678522968665, 27.379991877824068, -8.026891266927123, 50.52051339438185]| 11.7794485092163086|    128.00000000|[6001, 2000, 0, 125]                                                       | | GPS sucess | actual_k=16
     126|[-158.34511168301105, -0.8062123730778694, -24.179468367248774, 131.5374682880938, 0.687198955565691, 34.781813750974834, -60.49894017819315, 74.05575309856795, 17.241310136159882, -33.082116862758994, 48.97346016205847, 29.30862820148468, 33.16345148347318, -6.641647839918733, -18.78465219400823, -1.6395108364522457, 22.7046586740762, 63.88866304606199, -43.40678522968665, 27.379991877824068, -8.026891266927123, 50.52051339438185]| 11.7794485092163086|     64.00000000|[6049, 2016, 0, 126]                                                       |  | used linear model with 65 points | actual_k=16
     127|[-174.56380446255207, 12.143969587981701, -29.351456377655268, 144.03353152051568, 0.7280310578644276, 37.091781507246196, -47.97434682492167, 72.61362229450606, 56.08158113225363, -32.31335981748998, 49.890249038115144, 30.36131739616394, 48.34691362641752, -5.951986813917756, 1.7631135378032923, 9.594358716160059, 7.258158849552274, 69.31581901758909, -32.642657498363405, 38.793662417680025, 5.707841360941529, 68.5047052889131]| 11.7587652206420898|    128.00000000|[6097, 2032, 0, 127]                                                       | | GPS sucess | actual_k=16
     128|[-184.67247469723225, -12.411576218903065, 18.818663861602545, 145.01929638162255, -17.84715662524104, 16.022518048994243, -32.3836037600413, 130.89808808430098, 66.16119386418723, -10.625842651352286, 103.00960710085928, 34.16174554824829, 55.17172556184232, 34.39108798466623, 3.0510487947613, 37.813675198704004, 32.06973378546536, 92.81467651575804, -47.272696713451296, 26.07816730812192, 15.572731459513307, 75.98552117636427]| 11.7491016387939453|    256.00000000|[6145, 2048, 0, 128]                                                       | | GPS sucess | actual_k=16
     129|[-186.8535202294588, -71.43922132998705, 91.19385459646583, 138.6054103113711, -97.85991297289729, -28.13875972200185, -6.5597302401438355, 111.92308770283125, 51.3854646848049, -72.86859091185033, 104.28253378905356, 32.609009981155396, 105.68775873444974, 79.98343799076974, 141.32341817952693, -6.5748059414327145, -6.089190317317843, 100.50530504435301, -11.735266903880984, 92.29227863624692, -1.166621720418334, 79.32122717192397]| 11.6559457778930664|    512.00000000|[6193, 2064, 0, 129]                                                       | | GPS sucess | actual_k=16
     130|[-186.8535202294588, -71.43922132998705, 91.19385459646583, 138.6054103113711, -97.85991297289729, -28.13875972200185, -6.5597302401438355, 111.92308770283125, 51.3854646848049, -72.86859091185033, 104.28253378905356, 32.609009981155396, 105.68775873444974, 79.98343799076974, 141.32341817952693, -6.5748059414327145, -6.089190317317843, 100.50530504435301, -11.735266903880984, 92.29227863624692, -1.166621720418334, 79.32122717192397]| 11.6559457778930664|    256.00000000|[6241, 2080, 0, 130]                                                       |  | used linear model with 65 points | actual_k=16
     131|[-186.8535202294588, -71.43922132998705, 91.19385459646583, 138.6054103113711, -97.85991297289729, -28.13875972200185, -6.5597302401438355, 111.92308770283125, 51.3854646848049, -72.86859091185033, 104.28253378905356, 32.609009981155396, 105.68775873444974, 79.98343799076974, 141.32341817952693, -6.5748059414327145, -6.089190317317843, 100.50530504435301, -11.735266903880984, 92.29227863624692, -1.166621720418334, 79.32122717192397]| 11.6559457778930664|    128.00000000|[6289, 2096, 0, 131]                                                       |  | used linear model with 65 points | actual_k=16
     132|[-187.8741832524538, -81.13918394595385, 76.02782371267676, 142.52736208215356, -101.93631086871028, -52.01999675203115, -36.364837356843054, 111.30227653845213, 57.95390941365622, -52.30589826963842, 110.07859864272177, -16.953173398971558, 126.21907549165189, 126.38870379887521, 131.2877660188824, 4.893632207065821, -30.602989984676242, 153.750723592937, -2.448275784496218, 102.34610973671079, 51.25325437821448, 31.440314391162246]| 11.6489524841308594|    256.00000000|[6337, 2112, 0, 132]                                                       | | GPS sucess | actual_k=16
     133|[-187.8741832524538, -81.13918394595385, 76.02782371267676, 142.52736208215356, -101.93631086871028, -52.01999675203115, -36.364837356843054, 111.30227653845213, 57.95390941365622, -52.30589826963842, 110.07859864272177, -16.953173398971558, 126.21907549165189, 126.38870379887521, 131.2877660188824, 4.893632207065821, -30.602989984676242, 153.750723592937, -2.448275784496218, 102.34610973671079, 51.25325437821448, 31.440314391162246]| 11.6489524841308594|    128.00000000|[6385, 2128, 0, 133]                                                       |  | used linear model with 65 points | actual_k=16
     134|[-187.8741832524538, -81.13918394595385, 76.02782371267676, 142.52736208215356, -101.93631086871028, -52.01999675203115, -36.364837356843054, 111.30227653845213, 57.95390941365622, -52.30589826963842, 110.07859864272177, -16.953173398971558, 126.21907549165189, 126.38870379887521, 131.2877660188824, 4.893632207065821, -30.602989984676242, 153.750723592937, -2.448275784496218, 102.34610973671079, 51.25325437821448, 31.440314391162246]| 11.6489524841308594|     64.00000000|[6433, 2144, 0, 134]                                                       |  | used linear model with 65 points | actual_k=16
     135|[-187.8741832524538, -81.13918394595385, 76.02782371267676, 142.52736208215356, -101.93631086871028, -52.01999675203115, -36.364837356843054, 111.30227653845213, 57.95390941365622, -52.30589826963842, 110.07859864272177, -16.953173398971558, 126.21907549165189, 126.38870379887521, 131.2877660188824, 4.893632207065821, -30.602989984676242, 153.750723592937, -2.448275784496218, 102.34610973671079, 51.25325437821448, 31.440314391162246]| 11.6489524841308594|     32.00000000|[6481, 2160, 0, 135]                                                       |  | used linear model with 65 points | actual_k=16
     136|[-187.4797172099352, -85.53762955218554, 82.22981336340308, 141.54159370437264, -93.25917254015803, -50.46992801595479, -29.459407993592322, 116.8880261646118, 52.28518392308615, -57.62315042875707, 108.92724075354636, -26.210529088974, 126.01733914576471, 129.26203057728708, 138.73197225667536, 23.404813084751368, -29.649115039035678, 151.71623491495848, -5.933391789440066, 103.07873140648007, 56.74452015198767, 34.6824339418672]| 11.6450042724609375|     64.00000000|[6529, 2176, 0, 136]                                                       | | GPS sucess | actual_k=16
     137|[-187.4797172099352, -85.53762955218554, 82.22981336340308, 141.54159370437264, -93.25917254015803, -50.46992801595479, -29.459407993592322, 116.8880261646118, 52.28518392308615, -57.62315042875707, 108.92724075354636, -26.210529088974, 126.01733914576471, 129.26203057728708, 138.73197225667536, 23.404813084751368, -29.649115039035678, 151.71623491495848, -5.933391789440066, 103.07873140648007, 56.74452015198767, 34.6824339418672]| 11.6450042724609375|     32.00000000|[6577, 2192, 0, 137]                                                       |  | used linear model with 65 points | actual_k=16
     138|[-187.4797172099352, -85.53762955218554, 82.22981336340308, 141.54159370437264, -93.25917254015803, -50.46992801595479, -29.459407993592322, 116.8880261646118, 52.28518392308615, -57.62315042875707, 108.92724075354636, -26.210529088974, 126.01733914576471, 129.26203057728708, 138.73197225667536, 23.404813084751368, -29.649115039035678, 151.71623491495848, -5.933391789440066, 103.07873140648007, 56.74452015198767, 34.6824339418672]| 11.6450042724609375|     16.00000000|[6625, 2208, 0, 138]                                                       |  | used linear model with 65 points | actual_k=16
     139|[-187.4797172099352, -85.53762955218554, 82.22981336340308, 141.54159370437264, -93.25917254015803, -50.46992801595479, -29.459407993592322, 116.8880261646118, 52.28518392308615, -57.62315042875707, 108.92724075354636, -26.210529088974, 126.01733914576471, 129.26203057728708, 138.73197225667536, 23.404813084751368, -29.649115039035678, 151.71623491495848, -5.933391789440066, 103.07873140648007, 56.74452015198767, 34.6824339418672]| 11.6450042724609375|      8.00000000|[6673, 2224, 0, 139]                                                       |  | used linear model with 65 points | actual_k=16
     140|[-187.4797172099352, -85.53762955218554, 82.22981336340308, 141.54159370437264, -93.25917254015803, -50.46992801595479, -29.459407993592322, 116.8880261646118, 52.28518392308615, -57.62315042875707, 108.92724075354636, -26.210529088974, 126.01733914576471, 129.26203057728708, 138.73197225667536, 23.404813084751368, -29.649115039035678, 151.71623491495848, -5.933391789440066, 103.07873140648007, 56.74452015198767, 34.6824339418672]| 11.6450042724609375|      4.00000000|[6721, 2240, 0, 140]                                                       |  | used linear model with 65 points | actual_k=16
     141|[-188.02191795408726, -87.34231264144182, 82.73283722624183, 142.03897017613053, -91.45508037135005, -49.322485198266804, -30.170292147435248, 116.807792061707, 52.63034470542334, -58.86603673361242, 108.7276477906853, -26.35523733496666, 125.40265319310129, 129.72887385450304, 138.5643619094044, 23.055608723312616, -29.957575542852283, 150.95061963051558, -7.111715415958315, 103.19200861081481, 55.6491224411875, 35.30100516369566]| 11.6437845230102539|      8.00000000|[6769, 2256, 0, 141]                                                       | | GPS sucess | actual_k=16
     142|[-188.43775050342083, -87.63967756181955, 84.20591833814979, 142.01116589829326, -94.00424919649959, -48.035500635392964, -30.76678723935038, 119.22490226640366, 52.94503970607184, -58.334519466385245, 106.61697698570788, -29.16389951109886, 124.0151791330427, 125.64976180158556, 138.78859646059573, 22.709347490221262, -27.63557360880077, 150.2339741513133, -7.242146457079798, 104.50044905766845, 58.2632798794657, 34.59248868515715]| 11.6416501998901367|     16.00000000|[6817, 2272, 0, 142]                                                       | | GPS sucess | actual_k=16
     143|[-189.99553756415844, -89.32629100233316, 85.80446377024055, 143.2010156325996, -93.61008266732097, -46.29544459749013, -27.48151940945536, 121.64971768273972, 50.07109876140021, -63.55366285704076, 114.05087686516345, -27.029507964849472, 127.42389223538339, 128.67401612363756, 137.9714690539986, 25.867939237505198, -30.572649700567126, 148.73020761460066, -9.435280526522547, 100.66431390866637, 53.00014444626868, 30.732969441916794]| 11.6385784149169922|     32.00000000|[6865, 2288, 0, 143]                                                       | | GPS sucess | actual_k=16
     144|[-189.99553756415844, -89.32629100233316, 85.80446377024055, 143.2010156325996, -93.61008266732097, -46.29544459749013, -27.48151940945536, 121.64971768273972, 50.07109876140021, -63.55366285704076, 114.05087686516345, -27.029507964849472, 127.42389223538339, 128.67401612363756, 137.9714690539986, 25.867939237505198, -30.572649700567126, 148.73020761460066, -9.435280526522547, 100.66431390866637, 53.00014444626868, 30.732969441916794]| 11.6385784149169922|     16.00000000|[6913, 2304, 0, 144]                                                       |  | used linear model with 65 points | actual_k=16
     145|[-192.53931502997875, -96.53555480390787, 89.66059937700629, 144.72548131272197, -88.95462278649211, -42.620065559633076, -29.448518463410437, 124.89251410379075, 49.2247192428913, -68.01856907270849, 110.8307869527489, -19.929191917181015, 129.62639019452035, 131.6117984112352, 134.89361346699297, 25.521570060402155, -30.603308260440826, 148.21527271717787, -7.278640712145716, 99.73931270465255, 54.75756927765906, 31.858012238051742]| 11.6368093490600586|     32.00000000|[6961, 2320, 0, 145]                                                       | | GPS sucess | actual_k=16
     146|[-200.4640062302351, -99.59433571249247, 87.44334664568305, 151.69269446656108, -86.7378294877708, -40.41979228425771, -26.65039319638163, 125.40886985673569, 55.068944649538025, -46.35484226606786, 111.47861392237246, -24.091436713933945, 137.34137318097055, 122.90729630552232, 137.66259778477252, 26.11548349633813, -22.994599401950836, 143.2169983908534, -5.157992566470057, 94.26488118991256, 58.40812608040869, 32.89406160404906]| 11.6075124740600586|     64.00000000|[7009, 2336, 0, 146]                                                       | | GPS sucess | actual_k=16
     147|[-222.74981097877026, -100.85876826196909, 109.70545258745551, 165.41947631165385, -91.01210526749492, -27.197468866594136, -27.263955899514258, 146.67734825029038, 42.71775312884711, -39.25570305250585, 113.11241585947573, -7.71340212225914, 138.3422920461744, 140.51620781980455, 157.1277886722237, 34.00596544519067, -33.56504160165787, 133.4079106375575, 15.022219454403967, 94.89164322242141, 46.733997547999024, 34.20242921402678]| 11.5563735961914062|    128.00000000|[7057, 2352, 0, 147]                                                       | | GPS sucess | actual_k=16
     148|[-222.74981097877026, -100.85876826196909, 109.70545258745551, 165.41947631165385, -91.01210526749492, -27.197468866594136, -27.263955899514258, 146.67734825029038, 42.71775312884711, -39.25570305250585, 113.11241585947573, -7.71340212225914, 138.3422920461744, 140.51620781980455, 157.1277886722237, 34.00596544519067, -33.56504160165787, 133.4079106375575, 15.022219454403967, 94.89164322242141, 46.733997547999024, 34.20242921402678]| 11.5563735961914062|     64.00000000|[7105, 2368, 0, 148]                                                       |  | used linear model with 65 points | actual_k=16
     149|[-222.74981097877026, -100.85876826196909, 109.70545258745551, 165.41947631165385, -91.01210526749492, -27.197468866594136, -27.263955899514258, 146.67734825029038, 42.71775312884711, -39.25570305250585, 113.11241585947573, -7.71340212225914, 138.3422920461744, 140.51620781980455, 157.1277886722237, 34.00596544519067, -33.56504160165787, 133.4079106375575, 15.022219454403967, 94.89164322242141, 46.733997547999024, 34.20242921402678]| 11.5563735961914062|     32.00000000|[7153, 2384, 0, 149]                                                       |  | used linear model with 65 points | actual_k=16
     150|[-227.22794561088085, -105.05356196314096, 113.09307112917304, 168.59338096901774, -86.39765767380595, -31.02507482934743, -23.423577615059912, 142.87659370317124, 33.95207090838812, -37.02015074156225, 127.47283417917788, -11.571437686681747, 146.33562633953989, 133.71511519514024, 160.33395660854876, 31.204404089599848, -28.919472754001617, 138.64498930424452, 26.491817270871252, 100.10989397391677, 43.18604990281165, 35.529220262076706]| 11.5438442230224609|     64.00000000|[7201, 2400, 0, 150]                                                       | | GPS sucess | actual_k=16
     151|[-227.22794561088085, -105.05356196314096, 113.09307112917304, 168.59338096901774, -86.39765767380595, -31.02507482934743, -23.423577615059912, 142.87659370317124, 33.95207090838812, -37.02015074156225, 127.47283417917788, -11.571437686681747, 146.33562633953989, 133.71511519514024, 160.33395660854876, 31.204404089599848, -28.919472754001617, 138.64498930424452, 26.491817270871252, 100.10989397391677, 43.18604990281165, 35.529220262076706]| 11.5438442230224609|     32.00000000|[7249, 2416, 0, 151]                                                       |  | used linear model with 65 points | actual_k=16
     152|[-227.22794561088085, -105.05356196314096, 113.09307112917304, 168.59338096901774, -86.39765767380595, -31.02507482934743, -23.423577615059912, 142.87659370317124, 33.95207090838812, -37.02015074156225, 127.47283417917788, -11.571437686681747, 146.33562633953989, 133.71511519514024, 160.33395660854876, 31.204404089599848, -28.919472754001617, 138.64498930424452, 26.491817270871252, 100.10989397391677, 43.18604990281165, 35.529220262076706]| 11.5438442230224609|     16.00000000|[7297, 2432, 0, 152]                                                       |  | used linear model with 65 points | actual_k=16
     153|[-226.12846665084362, -113.05991629511118, 113.96439435705543, 168.05130342766643, -86.57317398115993, -28.722763647325337, -29.061065503396094, 143.17011513723992, 29.707810120424256, -34.919217428192496, 128.18037880398333, -15.247437089681625, 148.39610502682626, 135.39986932836473, 155.70388687588274, 31.091024238616228, -30.09839016199112, 140.71101408451796, 29.192675863858312, 98.34169739112258, 49.06125017441809, 36.17953465273604]| 11.5427265167236328|     32.00000000|[7345, 2448, 0, 153]                                                       | | GPS sucess | actual_k=16
     154|[-233.26185517013073, -110.7723253145814, 123.11797311529517, 171.8441675119102, -87.54956183955073, -25.017245401628315, -33.59270317200571, 126.37992539419793, 32.65405769809149, -41.81169732473791, 131.3729239795357, -17.38611540198326, 138.08703443966806, 135.74568912945688, 152.44842184521258, 36.15299542620778, -34.52135473489761, 147.04260759800673, 18.76930454885587, 99.96784513816237, 57.37815042771399, 34.454575756099075]| 11.5311651229858398|     64.00000000|[7393, 2464, 0, 154]                                                       | | GPS sucess | actual_k=16
     155|[-233.26185517013073, -110.7723253145814, 123.11797311529517, 171.8441675119102, -87.54956183955073, -25.017245401628315, -33.59270317200571, 126.37992539419793, 32.65405769809149, -41.81169732473791, 131.3729239795357, -17.38611540198326, 138.08703443966806, 135.74568912945688, 152.44842184521258, 36.15299542620778, -34.52135473489761, 147.04260759800673, 18.76930454885587, 99.96784513816237, 57.37815042771399, 34.454575756099075]| 11.5311651229858398|     32.00000000|[7441, 2480, 0, 155]                                                       |  | used linear model with 65 points | actual_k=16
