k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3823688924312592, -0.0497824251651764, -0.1420545727014542, 0.1532222926616669, 0.2454042285680771, 0.0836205631494522, -0.3411653935909271, -0.1315423846244812, -0.0376622639596462, 0.0679064393043518, -0.0369983427226543, 0.0588920824229717, 0.0792818889021873, 0.0169150549918413, -0.4636098742485046, 0.1777410060167313, -0.249755471944809, 0.0317587666213512, -0.2147050499916077, 0.0346951186656952, 0.1924824416637421, -0.2044362872838974]| 14.2843809127807617|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
     105|[-360.3645880036056, -241.43818044662476, 192.47639356553555, 268.28081770054996, 209.9989158473909, 109.14789539575577, 28.342199601233006, -38.08931499347091, 0.1278883256018162, 95.04849127680063, 69.12524386867881, -70.40921832993627, -16.642916098237038, 49.363191338256, 96.76271203905344, -59.5108891800046, -29.661914587020874, -79.65050202421844, 163.04782311618328, 16.23434717208147, -33.34963703749236, -166.70874103950337]| 11.1879348754882812|     32.00000000|[6301, 420, 0, 105]                                                        | | GPS sucess | actual_k=4
     106|[-365.0236365608871, -234.19132804870605, 190.66507218778133, 271.7029749881476, 203.87936466559768, 108.28174948692322, 27.247077859938145, -36.1676123701036, -4.425261851400137, 98.5435037985444, 69.57719507440925, -61.31922771409154, -12.51525630056858, 42.51016733236611, 86.45098928362131, -59.19581148773432, -31.691686391830444, -75.19692307524383, 162.79950295388699, -0.4963313862681389, -32.62894178030547, -163.54178008483723]| 11.1842393875122070|     64.00000000|[6361, 424, 0, 106]                                                        | | GPS sucess | actual_k=4
     107|[-365.0236365608871, -234.19132804870605, 190.66507218778133, 271.7029749881476, 203.87936466559768, 108.28174948692322, 27.247077859938145, -36.1676123701036, -4.425261851400137, 98.5435037985444, 69.57719507440925, -61.31922771409154, -12.51525630056858, 42.51016733236611, 86.45098928362131, -59.19581148773432, -31.691686391830444, -75.19692307524383, 162.79950295388699, -0.4963313862681389, -32.62894178030547, -163.54178008483723]| 11.1842393875122070|     32.00000000|[6421, 428, 0, 107]                                                        |  | used linear model with 65 points | actual_k=4
     108|[-368.6283364109695, -233.482315659523, 203.98574517667294, 272.30630375258625, 199.00572031363845, 97.72447657585144, 15.156924165785313, -34.461412247270346, -1.0895727835595608, 92.40721897035837, 65.15192594751716, -68.04610921815038, -6.14376725256443, 45.337319822981954, 73.55461744219065, -56.42052433639765, -38.38854670524597, -72.34390336088836, 158.9069017022848, 0.4033477380871773, -38.90970636007842, -155.08583125518635]| 11.1772956848144531|     64.00000000|[6481, 432, 0, 108]                                                        | | GPS sucess | actual_k=4
     109|[-368.6283364109695, -233.482315659523, 203.98574517667294, 272.30630375258625, 199.00572031363845, 97.72447657585144, 15.156924165785313, -34.461412247270346, -1.0895727835595608, 92.40721897035837, 65.15192594751716, -68.04610921815038, -6.14376725256443, 45.337319822981954, 73.55461744219065, -56.42052433639765, -38.38854670524597, -72.34390336088836, 158.9069017022848, 0.4033477380871773, -38.90970636007842, -155.08583125518635]| 11.1772956848144531|     32.00000000|[6541, 436, 0, 109]                                                        |  | used linear model with 65 points | actual_k=4
     110|[-368.6283364109695, -233.482315659523, 203.98574517667294, 272.30630375258625, 199.00572031363845, 97.72447657585144, 15.156924165785313, -34.461412247270346, -1.0895727835595608, 92.40721897035837, 65.15192594751716, -68.04610921815038, -6.14376725256443, 45.337319822981954, 73.55461744219065, -56.42052433639765, -38.38854670524597, -72.34390336088836, 158.9069017022848, 0.4033477380871773, -38.90970636007842, -155.08583125518635]| 11.1772956848144531|     16.00000000|[6601, 440, 0, 110]                                                        |  | used linear model with 65 points | actual_k=4
     111|[-368.6283364109695, -233.482315659523, 203.98574517667294, 272.30630375258625, 199.00572031363845, 97.72447657585144, 15.156924165785313, -34.461412247270346, -1.0895727835595608, 92.40721897035837, 65.15192594751716, -68.04610921815038, -6.14376725256443, 45.337319822981954, 73.55461744219065, -56.42052433639765, -38.38854670524597, -72.34390336088836, 158.9069017022848, 0.4033477380871773, -38.90970636007842, -155.08583125518635]| 11.1772956848144531|      8.00000000|[6661, 444, 0, 111]                                                        |  | used linear model with 65 points | actual_k=4
     112|[-370.1000329069793, -231.32703959941864, 205.02820180356503, 273.0837591420859, 200.8026117645204, 99.63408875465393, 15.654591985046864, -34.301183219999075, -2.93317699059844, 93.51809004694223, 63.12726178392768, -67.3775766082108, -5.792511031031609, 47.19533178396523, 73.29483775049448, -55.1649302020669, -41.01873850822449, -69.35900336317718, 156.87708102166653, -2.4390959665179253, -39.355361080146395, -152.9696951811202]| 11.1739377975463867|     16.00000000|[6721, 448, 0, 112]                                                        | | GPS sucess | actual_k=4
     113|[-369.6800941936672, -239.65951144695282, 203.49441431462765, 273.5702081453055, 202.92794674262404, 101.7513918876648, 11.416377492249012, -37.616381641477346, -4.210828300565481, 96.18018773943186, 56.49538769945502, -66.58012314513326, -5.510376140475273, 50.293400736525655, 71.17277316004038, -49.31799016147852, -42.22187697887421, -67.46723705343902, 153.71217666566372, -7.1622176095843315, -39.67974603769835, -151.54018828319386]| 11.1701507568359375|     32.00000000|[6781, 452, 0, 113]                                                        | | GPS sucess | actual_k=4
     114|[-382.829480599612, -247.62788951396942, 208.30201290547848, 283.7114835511893, 212.40125530585647, 103.9359130859375, 10.037932582199574, -37.60020229779184, -0.3713383637368679, 102.71051505953074, 56.549693904817104, -70.34762020781636, -0.5886327475309372, 52.542545767501, 66.69019440561533, -49.30748071335256, -38.24057376384735, -56.12074905447662, 146.14930568635464, -8.386484257876873, -25.894459134317003, -156.7058610622771]| 11.1479396820068359|     64.00000000|[6841, 456, 0, 114]                                                        | | GPS sucess | actual_k=4
     115|[-404.7274889461696, -242.65668427944183, 232.03282879292965, 296.21106870286167, 224.46387165412307, 102.67952120304108, -0.5584152266383171, -30.798384403809905, 1.4220647849142551, 107.92378286272287, 80.38753303140402, -59.99406834319234, -4.29238598048687, 58.41776463575661, 71.04903296381235, -50.21726026199758, -29.848277926445007, -52.968305407091975, 139.66377578675747, 19.006749995052814, -8.14608419535216, -145.1795806591399]| 11.1002521514892578|    128.00000000|[6901, 460, 0, 115]                                                        | | GPS sucess | actual_k=4
     116|[-410.7159165851772, -261.32937371730804, 243.60692928731441, 300.064030719921, 239.47337597236037, 89.4770370721817, 13.961528964340687, -90.61273071728647, -30.613091465085745, 80.19608167558908, 84.22895892709494, -41.410860259085894, -50.86744014918804, 115.36846730299294, 55.37631491571665, -45.48869456909597, -31.99844181537628, -58.90675669722259, 157.22464309632778, 52.547319300472736, -22.044270879006945, -134.77950379299]| 11.0818605422973633|    256.00000000|[6961, 464, 0, 116]                                                        | | GPS sucess | actual_k=4
     117|[-410.7159165851772, -261.32937371730804, 243.60692928731441, 300.064030719921, 239.47337597236037, 89.4770370721817, 13.961528964340687, -90.61273071728647, -30.613091465085745, 80.19608167558908, 84.22895892709494, -41.410860259085894, -50.86744014918804, 115.36846730299294, 55.37631491571665, -45.48869456909597, -31.99844181537628, -58.90675669722259, 157.22464309632778, 52.547319300472736, -22.044270879006945, -134.77950379299]| 11.0818605422973633|    128.00000000|[7021, 468, 0, 117]                                                        |  | used linear model with 65 points | actual_k=4
     118|[-422.04905123636127, -261.3691223487258, 223.57213543355465, 312.532611919567, 232.82328766211867, 71.44877970218658, -14.834190182387829, -47.33319351635873, -54.15221690759063, 119.65837720781565, 62.58537372201681, -53.670745093375444, -43.024207040667534, 113.31705591268837, 44.569770611822605, -66.84050693176687, -12.119823575019836, -85.73428469710052, 210.12706695497036, 26.205806620419025, -54.62799966929015, -141.50984856532887]| 11.0590867996215820|    256.00000000|[7081, 472, 0, 118]                                                        | | GPS sucess | actual_k=4
     119|[-422.04905123636127, -261.3691223487258, 223.57213543355465, 312.532611919567, 232.82328766211867, 71.44877970218658, -14.834190182387829, -47.33319351635873, -54.15221690759063, 119.65837720781565, 62.58537372201681, -53.670745093375444, -43.024207040667534, 113.31705591268837, 44.569770611822605, -66.84050693176687, -12.119823575019836, -85.73428469710052, 210.12706695497036, 26.205806620419025, -54.62799966929015, -141.50984856532887]| 11.0590867996215820|    128.00000000|[7141, 476, 0, 119]                                                        |  | used linear model with 65 points | actual_k=4
     120|[-422.04905123636127, -261.3691223487258, 223.57213543355465, 312.532611919567, 232.82328766211867, 71.44877970218658, -14.834190182387829, -47.33319351635873, -54.15221690759063, 119.65837720781565, 62.58537372201681, -53.670745093375444, -43.024207040667534, 113.31705591268837, 44.569770611822605, -66.84050693176687, -12.119823575019836, -85.73428469710052, 210.12706695497036, 26.205806620419025, -54.62799966929015, -141.50984856532887]| 11.0590867996215820|     64.00000000|[7201, 480, 0, 120]                                                        |  | used linear model with 65 points | actual_k=4
     121|[-422.04905123636127, -261.3691223487258, 223.57213543355465, 312.532611919567, 232.82328766211867, 71.44877970218658, -14.834190182387829, -47.33319351635873, -54.15221690759063, 119.65837720781565, 62.58537372201681, -53.670745093375444, -43.024207040667534, 113.31705591268837, 44.569770611822605, -66.84050693176687, -12.119823575019836, -85.73428469710052, 210.12706695497036, 26.205806620419025, -54.62799966929015, -141.50984856532887]| 11.0590867996215820|     32.00000000|[7261, 484, 0, 121]                                                        |  | used linear model with 65 points | actual_k=4
     122|[-422.04905123636127, -261.3691223487258, 223.57213543355465, 312.532611919567, 232.82328766211867, 71.44877970218658, -14.834190182387829, -47.33319351635873, -54.15221690759063, 119.65837720781565, 62.58537372201681, -53.670745093375444, -43.024207040667534, 113.31705591268837, 44.569770611822605, -66.84050693176687, -12.119823575019836, -85.73428469710052, 210.12706695497036, 26.205806620419025, -54.62799966929015, -141.50984856532887]| 11.0590867996215820|     16.00000000|[7321, 488, 0, 122]                                                        |  | used linear model with 65 points | actual_k=4
     123|[-427.4112138263881, -260.51731070131063, 221.8136012405157, 316.8579874765128, 231.01105802878737, 69.69860208034515, -14.061569385230541, -41.17025110684335, -51.5699064694345, 120.31529561430216, 64.25356360524893, -54.19673474505544, -41.2848207205534, 115.00537154264748, 47.64095667749643, -65.73894562385976, -15.380828738212585, -84.31730049662292, 211.0963208526373, 21.266706831753254, -53.01534903643187, -147.6452092831023]| 11.0553979873657227|     32.00000000|[7381, 492, 0, 123]                                                        | | GPS sucess | actual_k=4
     124|[-427.4112138263881, -260.51731070131063, 221.8136012405157, 316.8579874765128, 231.01105802878737, 69.69860208034515, -14.061569385230541, -41.17025110684335, -51.5699064694345, 120.31529561430216, 64.25356360524893, -54.19673474505544, -41.2848207205534, 115.00537154264748, 47.64095667749643, -65.73894562385976, -15.380828738212585, -84.31730049662292, 211.0963208526373, 21.266706831753254, -53.01534903643187, -147.6452092831023]| 11.0553979873657227|     16.00000000|[7441, 496, 0, 124]                                                        |  | used linear model with 65 points | actual_k=4
     125|[-427.7760823778808, -265.8638788089156, 228.07705377042294, 316.66775651089847, 233.7091345153749, 68.79430216550827, -11.884102039039135, -43.91502449475229, -55.2830572091043, 123.96270648390055, 67.77639599889517, -52.39441068843007, -42.14142994582653, 121.92455527372658, 48.79675964266062, -64.947589000687, -16.94539988040924, -87.47356718592346, 210.02595745027065, 21.406916297972202, -47.11422837374266, -149.71570155071095]| 11.0494842529296875|     32.00000000|[7501, 500, 0, 125]                                                        | | GPS sucess | actual_k=4
     126|[-431.7828172259033, -266.5280215367675, 224.4973707050085, 320.16698689572513, 241.97923987731338, 72.29425138235092, -17.13081233948469, -49.175396179780364, -60.61594628915191, 128.5580405369401, 73.04792805761099, -59.11522777751088, -31.15233139693737, 108.1733526904136, 56.488723792135715, -62.94090493582189, -24.93259871006012, -87.43012266419828, 221.7949098199606, 14.564455188810825, -41.785726195550524, -142.78762003825977]| 11.0490264892578125|     64.00000000|[7561, 504, 0, 126]                                                        | | GPS sucess | actual_k=4
     127|[-431.7828172259033, -266.5280215367675, 224.4973707050085, 320.16698689572513, 241.97923987731338, 72.29425138235092, -17.13081233948469, -49.175396179780364, -60.61594628915191, 128.5580405369401, 73.04792805761099, -59.11522777751088, -31.15233139693737, 108.1733526904136, 56.488723792135715, -62.94090493582189, -24.93259871006012, -87.43012266419828, 221.7949098199606, 14.564455188810825, -41.785726195550524, -142.78762003825977]| 11.0490264892578125|     32.00000000|[7621, 508, 0, 127]                                                        |  | used linear model with 65 points | actual_k=4
     128|[-431.7828172259033, -266.5280215367675, 224.4973707050085, 320.16698689572513, 241.97923987731338, 72.29425138235092, -17.13081233948469, -49.175396179780364, -60.61594628915191, 128.5580405369401, 73.04792805761099, -59.11522777751088, -31.15233139693737, 108.1733526904136, 56.488723792135715, -62.94090493582189, -24.93259871006012, -87.43012266419828, 221.7949098199606, 14.564455188810825, -41.785726195550524, -142.78762003825977]| 11.0490264892578125|     16.00000000|[7681, 512, 0, 128]                                                        |  | used linear model with 65 points | actual_k=4
     129|[-437.35742173716426, -266.9533429965377, 221.23675034940243, 325.21015973202884, 240.21158653125167, 70.67676454782486, -22.100028209388256, -46.25050423108041, -58.245338913053274, 131.16011015325785, 77.03393479436636, -60.814737278968096, -35.789786860346794, 107.30079510994256, 60.01778844743967, -65.17007215879858, -27.599204421043396, -84.5818558242172, 226.3002351373434, 11.520351566374302, -47.28888714907225, -144.65979799674824]| 11.0321359634399414|     32.00000000|[7741, 516, 0, 129]                                                        | | GPS sucess | actual_k=4
     130|[-437.35742173716426, -266.9533429965377, 221.23675034940243, 325.21015973202884, 240.21158653125167, 70.67676454782486, -22.100028209388256, -46.25050423108041, -58.245338913053274, 131.16011015325785, 77.03393479436636, -60.814737278968096, -35.789786860346794, 107.30079510994256, 60.01778844743967, -65.17007215879858, -27.599204421043396, -84.5818558242172, 226.3002351373434, 11.520351566374302, -47.28888714907225, -144.65979799674824]| 11.0321359634399414|     16.00000000|[7801, 520, 0, 130]                                                        |  | used linear model with 65 points | actual_k=4
     131|[-442.10129676386714, -265.5742885693908, 221.78650544583797, 328.75835795514286, 239.18182068690658, 71.07694089412689, -24.26799290627241, -45.14839551411569, -56.45272338017821, 135.61520735174417, 80.52125140279531, -56.33451219275594, -37.95405511558056, 105.22435286827385, 56.29486969858408, -61.06107004545629, -31.186992526054382, -83.50695233605802, 227.2626262754202, 12.578939832746983, -44.33717525599059, -153.78727468894795]| 11.0231790542602539|     32.00000000|[7861, 524, 0, 131]                                                        | | GPS sucess | actual_k=4
     132|[-442.10129676386714, -265.5742885693908, 221.78650544583797, 328.75835795514286, 239.18182068690658, 71.07694089412689, -24.26799290627241, -45.14839551411569, -56.45272338017821, 135.61520735174417, 80.52125140279531, -56.33451219275594, -37.95405511558056, 105.22435286827385, 56.29486969858408, -61.06107004545629, -31.186992526054382, -83.50695233605802, 227.2626262754202, 12.578939832746983, -44.33717525599059, -153.78727468894795]| 11.0231790542602539|     16.00000000|[7921, 528, 0, 132]                                                        |  | used linear model with 65 points | actual_k=4
     133|[-444.5166133455932, -263.1000883206725, 221.43122716248035, 330.6074571143836, 234.05811148509383, 76.75030648708344, -25.774759463965893, -45.06937870942056, -59.89869010075927, 136.16275612264872, 81.5760053023696, -57.163603622466326, -39.01301936805248, 103.78708413429558, 60.53370837122202, -62.750484904274344, -35.22225272655487, -87.00495629571378, 227.72752575576305, 14.454226173460484, -43.03857637045439, -149.08564075874165]| 11.0181264877319336|     32.00000000|[7981, 532, 0, 133]                                                        | | GPS sucess | actual_k=4
     134|[-444.5166133455932, -263.1000883206725, 221.43122716248035, 330.6074571143836, 234.05811148509383, 76.75030648708344, -25.774759463965893, -45.06937870942056, -59.89869010075927, 136.16275612264872, 81.5760053023696, -57.163603622466326, -39.01301936805248, 103.78708413429558, 60.53370837122202, -62.750484904274344, -35.22225272655487, -87.00495629571378, 227.72752575576305, 14.454226173460484, -43.03857637045439, -149.08564075874165]| 11.0181264877319336|     16.00000000|[8041, 536, 0, 134]                                                        |  | used linear model with 65 points | actual_k=4
     135|[-450.1752284578979, -263.07395911216736, 226.94638104736805, 334.0147327911109, 239.0106366239488, 77.66517174243927, -27.016824297606945, -45.17201511375606, -59.65194093808532, 141.65024963766336, 73.5714715346694, -56.38438816741109, -39.686272010207176, 99.58327344246209, 63.587515629827976, -64.50553496740758, -33.76246631145477, -84.89361815713346, 229.18814139068127, 14.02117932587862, -40.71401286718901, -151.80985793517902]| 11.0098047256469727|     32.00000000|[8101, 540, 0, 135]                                                        | | GPS sucess | actual_k=4
     136|[-455.8704141192138, -265.48819160461426, 232.20305724442005, 337.7883219253272, 234.2095692716539, 86.08408653736115, -14.757789187133312, -40.511629505082965, -58.1507751904428, 130.52619758993387, 77.51167520135641, -46.289635855704546, -41.39046083390713, 108.69183495827019, 66.34577778726816, -61.0820272769779, -30.541305899620056, -74.59121566079557, 229.880411490798, 12.505293376743793, -45.02498841879424, -140.54565963195637]| 10.9955282211303711|     64.00000000|[8161, 544, 0, 136]                                                        | | GPS sucess | actual_k=4
     137|[-455.8704141192138, -265.48819160461426, 232.20305724442005, 337.7883219253272, 234.2095692716539, 86.08408653736115, -14.757789187133312, -40.511629505082965, -58.1507751904428, 130.52619758993387, 77.51167520135641, -46.289635855704546, -41.39046083390713, 108.69183495827019, 66.34577778726816, -61.0820272769779, -30.541305899620056, -74.59121566079557, 229.880411490798, 12.505293376743793, -45.02498841879424, -140.54565963195637]| 10.9955282211303711|     32.00000000|[8221, 548, 0, 137]                                                        |  | used linear model with 65 points | actual_k=4
     138|[-455.8704141192138, -265.48819160461426, 232.20305724442005, 337.7883219253272, 234.2095692716539, 86.08408653736115, -14.757789187133312, -40.511629505082965, -58.1507751904428, 130.52619758993387, 77.51167520135641, -46.289635855704546, -41.39046083390713, 108.69183495827019, 66.34577778726816, -61.0820272769779, -30.541305899620056, -74.59121566079557, 229.880411490798, 12.505293376743793, -45.02498841879424, -140.54565963195637]| 10.9955282211303711|     16.00000000|[8281, 552, 0, 138]                                                        |  | used linear model with 65 points | actual_k=4
     139|[-456.6229871921241, -273.1340136528015, 233.8246479779482, 338.5530611407012, 233.1725533567369, 82.76665890216827, -14.414106123149395, -44.02324549667537, -56.264498706907034, 136.91841093450785, 71.35297378152609, -47.09975786879659, -39.80520485341549, 110.20766416378319, 64.98876325041056, -58.60254033468664, -27.7735253572464, -76.24647133611143, 232.34673081338406, 14.977175958454609, -47.3882095873123, -136.69557127403095]| 10.9920320510864258|     32.00000000|[8341, 556, 0, 139]                                                        | | GPS sucess | actual_k=4
     140|[-456.6229871921241, -273.1340136528015, 233.8246479779482, 338.5530611407012, 233.1725533567369, 82.76665890216827, -14.414106123149395, -44.02324549667537, -56.264498706907034, 136.91841093450785, 71.35297378152609, -47.09975786879659, -39.80520485341549, 110.20766416378319, 64.98876325041056, -58.60254033468664, -27.7735253572464, -76.24647133611143, 232.34673081338406, 14.977175958454609, -47.3882095873123, -136.69557127403095]| 10.9920320510864258|     16.00000000|[8401, 560, 0, 140]                                                        |  | used linear model with 65 points | actual_k=4
     141|[-456.6229871921241, -273.1340136528015, 233.8246479779482, 338.5530611407012, 233.1725533567369, 82.76665890216827, -14.414106123149395, -44.02324549667537, -56.264498706907034, 136.91841093450785, 71.35297378152609, -47.09975786879659, -39.80520485341549, 110.20766416378319, 64.98876325041056, -58.60254033468664, -27.7735253572464, -76.24647133611143, 232.34673081338406, 14.977175958454609, -47.3882095873123, -136.69557127403095]| 10.9920320510864258|      8.00000000|[8461, 564, 0, 141]                                                        |  | used linear model with 65 points | actual_k=4
     142|[-458.5430031232536, -274.2543466091156, 231.25725896656513, 340.69790638796985, 230.77266174182296, 83.18608209490776, -13.03987716883421, -43.775116888806224, -53.290199276059866, 139.23764745146036, 69.81509491056204, -47.81008579209447, -41.64204894006252, 109.62780896015465, 64.30114833265543, -58.30669211409986, -29.168264985084534, -79.63765995763242, 231.62616173923016, 15.44419763237238, -48.35388297436293, -136.2451447849162]| 10.9862709045410156|     16.00000000|[8521, 568, 0, 142]                                                        | | GPS sucess | actual_k=4
     143|[-458.5430031232536, -274.2543466091156, 231.25725896656513, 340.69790638796985, 230.77266174182296, 83.18608209490776, -13.03987716883421, -43.775116888806224, -53.290199276059866, 139.23764745146036, 69.81509491056204, -47.81008579209447, -41.64204894006252, 109.62780896015465, 64.30114833265543, -58.30669211409986, -29.168264985084534, -79.63765995763242, 231.62616173923016, 15.44419763237238, -48.35388297436293, -136.2451447849162]| 10.9862709045410156|      8.00000000|[8581, 572, 0, 143]                                                        |  | used linear model with 65 points | actual_k=4
     144|[-461.0378041677177, -273.8147528767586, 231.45313726365566, 342.5006883274764, 229.89644091948867, 84.15874126553535, -14.068659417331219, -44.621911553665996, -53.117762964218855, 138.09026423841715, 68.23755272477865, -49.74099924042821, -40.42700110375881, 112.87806096859276, 65.43982139974833, -58.520512675866485, -28.03594172000885, -75.75064890645444, 230.95765332877636, 13.004600740969181, -48.18064556119498, -136.15774653153494]| 10.9827899932861328|     16.00000000|[8641, 576, 0, 144]                                                        | | GPS sucess | actual_k=4
     145|[-461.0378041677177, -273.8147528767586, 231.45313726365566, 342.5006883274764, 229.89644091948867, 84.15874126553535, -14.068659417331219, -44.621911553665996, -53.117762964218855, 138.09026423841715, 68.23755272477865, -49.74099924042821, -40.42700110375881, 112.87806096859276, 65.43982139974833, -58.520512675866485, -28.03594172000885, -75.75064890645444, 230.95765332877636, 13.004600740969181, -48.18064556119498, -136.15774653153494]| 10.9827899932861328|      8.00000000|[8701, 580, 0, 145]                                                        |  | used linear model with 65 points | actual_k=4
     146|[-462.1055477075279, -273.8743350841105, 229.79140757024288, 343.76850284449756, 229.54071452841163, 86.45929697155952, -12.513322465121746, -45.0630487781018, -52.18583945557475, 139.18801311403513, 67.60179420560598, -51.50349714234471, -41.63959990441799, 113.5945774037391, 63.71127466112375, -55.411214685067534, -30.28706157207489, -76.68373548053205, 233.7607875317335, 13.085033617913723, -47.41036382911261, -139.73812005715445]| 10.9819478988647461|     16.00000000|[8761, 584, 0, 146]                                                        | | GPS sucess | actual_k=4
     147|[-464.3283288888633, -274.5585930682719, 227.05749629437923, 346.03054107539356, 228.83056845888495, 93.7790005505085, -15.142210118472576, -43.55678421072662, -53.947437565773726, 142.95853880792856, 61.81486078351736, -52.66271390393376, -42.66030739247799, 107.75403794832528, 68.51207879930735, -57.856235360726714, -33.978070855140686, -74.77314232848585, 231.7564797848463, 16.552795849740505, -51.12051144836005, -138.55362353520468]| 10.9780044555664062|     32.00000000|[8821, 588, 0, 147]                                                        | | GPS sucess | actual_k=4
     148|[-471.78300742432475, -272.531581196934, 212.9784853309393, 354.15162338130176, 228.15847655758262, 87.38516262173653, -19.871166817843914, -38.564298210665584, -58.535699646919966, 140.96069840341806, 68.56418701261282, -55.55381144955754, -41.44072471559048, 108.43208250589669, 72.74298004060984, -64.00784525834024, -46.65743410587311, -66.42370938323438, 235.72436694800854, 29.854996167123318, -45.57745686767157, -142.39035806851462]| 10.9665231704711914|     64.00000000|[8881, 592, 0, 148]                                                        | | GPS sucess | actual_k=4
     149|[-471.78300742432475, -272.531581196934, 212.9784853309393, 354.15162338130176, 228.15847655758262, 87.38516262173653, -19.871166817843914, -38.564298210665584, -58.535699646919966, 140.96069840341806, 68.56418701261282, -55.55381144955754, -41.44072471559048, 108.43208250589669, 72.74298004060984, -64.00784525834024, -46.65743410587311, -66.42370938323438, 235.72436694800854, 29.854996167123318, -45.57745686767157, -142.39035806851462]| 10.9665231704711914|     32.00000000|[8941, 596, 0, 149]                                                        |  | used linear model with 65 points | actual_k=4
     150|[-474.3993752412498, -275.6607666350901, 204.47506068646908, 357.75353039614856, 218.6171452663839, 80.5752709209919, -21.581671707332134, -29.946219025179744, -67.87343863770366, 136.27188185602427, 48.24098487943411, -55.33546479418874, -41.91291220486164, 109.62145731039345, 74.49377397447824, -60.73516902886331, -49.459986090660095, -62.2368469145149, 236.44946222007275, 36.62492033094168, -49.99605218169745, -147.67628154950216]| 10.9621276855468750|     64.00000000|[9001, 600, 0, 150]                                                        | | GPS sucess | actual_k=4
     151|[-474.3993752412498, -275.6607666350901, 204.47506068646908, 357.75353039614856, 218.6171452663839, 80.5752709209919, -21.581671707332134, -29.946219025179744, -67.87343863770366, 136.27188185602427, 48.24098487943411, -55.33546479418874, -41.91291220486164, 109.62145731039345, 74.49377397447824, -60.73516902886331, -49.459986090660095, -62.2368469145149, 236.44946222007275, 36.62492033094168, -49.99605218169745, -147.67628154950216]| 10.9621276855468750|     32.00000000|[9061, 604, 0, 151]                                                        |  | used linear model with 65 points | actual_k=4
     152|[-474.5135982744396, -274.46930411830544, 208.8539368957281, 357.0312543641776, 218.5163571499288, 68.87770965695381, -28.775179378688335, -45.734471855685115, -70.7327423505485, 132.10200766474009, 47.807563327252865, -60.11724742129445, -39.270518615841866, 120.16383192129433, 69.01756242662668, -60.97877945564687, -54.06890380382538, -70.29962348006666, 236.94565369188786, 44.80171724408865, -45.85279742476996, -160.75007782178]| 10.9610357284545898|     64.00000000|[9121, 608, 0, 152]                                                        | | GPS sucess | actual_k=4
     153|[-474.5135982744396, -274.46930411830544, 208.8539368957281, 357.0312543641776, 218.5163571499288, 68.87770965695381, -28.775179378688335, -45.734471855685115, -70.7327423505485, 132.10200766474009, 47.807563327252865, -60.11724742129445, -39.270518615841866, 120.16383192129433, 69.01756242662668, -60.97877945564687, -54.06890380382538, -70.29962348006666, 236.94565369188786, 44.80171724408865, -45.85279742476996, -160.75007782178]| 10.9610357284545898|     32.00000000|[9181, 612, 0, 153]                                                        |  | used linear model with 65 points | actual_k=4
     154|[-485.91447622701526, -281.63689187541604, 210.9310898631811, 366.13801152817905, 218.75238696858287, 71.11262133717537, -23.86984347552061, -43.67572837881744, -81.87990383431315, 122.5306728258729, 47.877493277192116, -58.97196002677083, -34.867602184414864, 126.4067556578666, 70.75336567312479, -66.4972745385021, -50.678619503974915, -57.814949026331306, 239.13727642595768, 49.38581224530935, -44.54199126956519, -159.49092385964468]| 10.9365615844726562|     64.00000000|[9241, 616, 0, 154]                                                        | | GPS sucess | actual_k=4
     155|[-485.91447622701526, -281.63689187541604, 210.9310898631811, 366.13801152817905, 218.75238696858287, 71.11262133717537, -23.86984347552061, -43.67572837881744, -81.87990383431315, 122.5306728258729, 47.877493277192116, -58.97196002677083, -34.867602184414864, 126.4067556578666, 70.75336567312479, -66.4972745385021, -50.678619503974915, -57.814949026331306, 239.13727642595768, 49.38581224530935, -44.54199126956519, -159.49092385964468]| 10.9365615844726562|     32.00000000|[9301, 620, 0, 155]                                                        |  | used linear model with 65 points | actual_k=4
     156|[-485.9102731910534, -285.907607588917, 210.9037407655269, 366.34829190187156, 214.2170786075294, 78.7596164047718, -30.390047542750835, -35.53623634390533, -83.68849579617381, 114.4663188830018, 39.91630066931248, -62.49090500548482, -32.28037889301777, 122.8934979159385, 86.55879417806864, -72.65953936241567, -51.3432794213295, -61.53485559485853, 245.7125694900751, 50.299618147313595, -32.844909703708254, -148.6352414865978]| 10.9359016418457031|     64.00000000|[9361, 624, 0, 156]                                                        | | GPS sucess | actual_k=4
     157|[-488.7290333476849, -288.780768904835, 230.8877667207271, 365.4864020626992, 224.47797052189708, 83.00817301869392, -39.13185929507017, -2.069862900301814, -87.49420301243663, 100.70666579157114, 53.01304902136326, -55.35110064223409, -50.320089891552925, 108.97244402952492, 102.30652443319559, -66.12078871391714, -61.22588402032852, -44.563364734873176, 254.2493813186884, 47.29653348773718, -41.1780481695896, -149.0429708142765]| 10.9307870864868164|    128.00000000|[9421, 628, 0, 157]                                                        | | GPS sucess | actual_k=4
