k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0381407849490643, 0.0799828469753265, 0.343980461359024, 0.3301783502101898, 0.1022952795028687, -0.1390520185232162, 0.0276686679571867, 0.0983205437660217, 0.0690724030137062, -0.1683494597673416, 0.0577969960868359, 0.0096356617286801, -0.0221875850111246, -0.1127479001879692, -0.1804066300392151, -0.0322092995047569, 0.042254813015461, -0.0478741191327572, -0.0965867191553116, 0.5625779032707214, -0.2172268033027649, 0.0050752516835928]| 14.2830896377563477|      2.00000000|[49, 16, 0, 1]                                                             | | GPS sucess | actual_k=16
     104|[-207.450767734088, -79.71494045108557, 109.66628836095333, 152.0628634095192, 16.015621662139893, 35.94589362107217, -19.814221726730466, -101.8116311696358, 43.75398280099034, 182.67378110438585, -29.65772069618106, 48.52050251234323, -15.556754374876618, -31.503101631999016, -24.48798469733447, 100.61665429268032, -52.21388649567962, 127.18274468556046, 7.314404468983412, 62.9486962556839, -67.37968410551548, -7.562941960990429]| 11.6028203964233398|      4.00000000|[4993, 1664, 0, 104]                                                       |  | used linear model with 65 points | actual_k=16
     105|[-208.54747805837542, -79.55085221678019, 109.30649448931217, 152.8755071759224, 16.252964928746223, 36.725705122575164, -21.010848866775632, -102.90533348591998, 44.282199043780565, 183.25888926535845, -30.191391240805387, 48.20792365539819, -15.260404819622636, -32.356835409998894, -25.330401639454067, 99.75251169595867, -51.634446915239096, 126.38524765148759, 9.009923677891493, 64.0608491897583, -67.72345803678036, -7.389967866241932]| 11.6000871658325195|      8.00000000|[5041, 1680, 0, 105]                                                       | | GPS sucess | actual_k=16
     106|[-209.5012547755614, -81.45028058439493, 108.72918517887592, 153.89187103509903, 18.03206868469715, 38.49951240979135, -19.136610256507993, -99.40098473103717, 46.49532689526677, 181.4392548277974, -28.586337100714445, 46.70521712768823, -15.546176547184587, -33.555292412638664, -25.440578560344875, 102.49328513536602, -50.29264980182052, 124.51636642590165, 9.471109788864851, 62.483309388160706, -67.91517923772335, -7.688844420015812]| 11.5965118408203125|     16.00000000|[5089, 1696, 0, 106]                                                       | | GPS sucess | actual_k=16
     107|[-210.7144555831328, -86.78970614820719, 113.06597097218037, 154.58845031261444, 15.545257046818733, 36.28488347493112, -22.631379114463925, -101.58543583424762, 41.19065751507878, 175.68850047141314, -27.699705611914396, 46.96835643518716, -17.337718719616532, -30.65353326499462, -24.238968114368618, 105.35717029962689, -44.67845254763961, 121.54422587528825, 3.0080022029578686, 62.31943956017494, -67.00454853475094, -9.301040388643742]| 11.5958414077758789|     32.00000000|[5137, 1712, 0, 107]                                                       | | GPS sucess | actual_k=16
     108|[-210.7144555831328, -86.78970614820719, 113.06597097218037, 154.58845031261444, 15.545257046818733, 36.28488347493112, -22.631379114463925, -101.58543583424762, 41.19065751507878, 175.68850047141314, -27.699705611914396, 46.96835643518716, -17.337718719616532, -30.65353326499462, -24.238968114368618, 105.35717029962689, -44.67845254763961, 121.54422587528825, 3.0080022029578686, 62.31943956017494, -67.00454853475094, -9.301040388643742]| 11.5958414077758789|     16.00000000|[5185, 1728, 0, 108]                                                       |  | used linear model with 65 points | actual_k=16
     109|[-210.7144555831328, -86.78970614820719, 113.06597097218037, 154.58845031261444, 15.545257046818733, 36.28488347493112, -22.631379114463925, -101.58543583424762, 41.19065751507878, 175.68850047141314, -27.699705611914396, 46.96835643518716, -17.337718719616532, -30.65353326499462, -24.238968114368618, 105.35717029962689, -44.67845254763961, 121.54422587528825, 3.0080022029578686, 62.31943956017494, -67.00454853475094, -9.301040388643742]| 11.5958414077758789|      8.00000000|[5233, 1744, 0, 109]                                                       |  | used linear model with 65 points | actual_k=16
     110|[-212.23369643930346, -87.48823187500238, 114.40010495483875, 155.4083268046379, 16.063738837838173, 36.30547064356506, -22.883764611557126, -99.96311255963519, 42.60889472439885, 180.35769278556108, -26.16765559837222, 48.53007573354989, -19.422447914257646, -31.92345790565014, -25.353868107311428, 105.76854534540325, -46.53122645244002, 122.6381645835936, 2.5196915082633495, 60.631213933229446, -64.6862592548132, -7.546403743326664]| 11.5866909027099609|     16.00000000|[5281, 1760, 0, 110]                                                       | | GPS sucess | actual_k=16
     111|[-212.23790145944804, -88.39711741358042, 113.2253499776125, 155.72356754541397, 22.063417449593544, 37.79396980814636, -24.65189145691693, -96.34308358700946, 43.10031973198056, 184.69208485633135, -23.849205624312162, 43.70511264074594, -20.63327276147902, -36.16942672431469, -25.97926978301257, 103.50117845926434, -44.02164965495467, 123.7042924799025, 5.094127934426069, 57.993147641420364, -58.87995336949825, -0.5664485469460487]| 11.5857553482055664|     32.00000000|[5329, 1776, 0, 111]                                                       | | GPS sucess | actual_k=16
     112|[-212.23790145944804, -88.39711741358042, 113.2253499776125, 155.72356754541397, 22.063417449593544, 37.79396980814636, -24.65189145691693, -96.34308358700946, 43.10031973198056, 184.69208485633135, -23.849205624312162, 43.70511264074594, -20.63327276147902, -36.16942672431469, -25.97926978301257, 103.50117845926434, -44.02164965495467, 123.7042924799025, 5.094127934426069, 57.993147641420364, -58.87995336949825, -0.5664485469460487]| 11.5857553482055664|     16.00000000|[5377, 1792, 0, 112]                                                       |  | used linear model with 65 points | actual_k=16
     113|[-217.95882774423808, -90.07457844167948, 116.47019512951374, 159.56943780183792, 19.727083459496498, 40.96777027659118, -21.639170395210385, -94.45001813443378, 44.154558051377535, 180.14258343726397, -24.314343374222517, 42.6634357618168, -19.318167919293046, -36.20537522807717, -26.47371698450297, 102.32840867433697, -43.83042183145881, 129.38636464253068, 12.074329178780317, 56.08151224255562, -65.75214575231075, -3.393095351755619]| 11.5815477371215820|     32.00000000|[5425, 1808, 0, 113]                                                       | | GPS sucess | actual_k=16
     114|[-217.95882774423808, -90.07457844167948, 116.47019512951374, 159.56943780183792, 19.727083459496498, 40.96777027659118, -21.639170395210385, -94.45001813443378, 44.154558051377535, 180.14258343726397, -24.314343374222517, 42.6634357618168, -19.318167919293046, -36.20537522807717, -26.47371698450297, 102.32840867433697, -43.83042183145881, 129.38636464253068, 12.074329178780317, 56.08151224255562, -65.75214575231075, -3.393095351755619]| 11.5815477371215820|     16.00000000|[5473, 1824, 0, 114]                                                       |  | used linear model with 65 points | actual_k=16
     115|[-217.40909380745143, -80.69372955709696, 119.4326709061861, 158.24905747175217, 17.80738355219364, 39.14680558256805, -24.593859182670712, -94.13642745884135, 41.57985268905759, 178.60191936045885, -21.760571878403425, 43.58406395185739, -15.070288890972733, -35.140468034893274, -26.569345290772617, 97.22741408739239, -45.28926291689277, 132.61811179295182, 16.61039523407817, 52.59621265530586, -70.64870975911617, -1.1716717258095741]| 11.5802335739135742|     32.00000000|[5521, 1840, 0, 115]                                                       | | GPS sucess | actual_k=16
     116|[-217.40909380745143, -80.69372955709696, 119.4326709061861, 158.24905747175217, 17.80738355219364, 39.14680558256805, -24.593859182670712, -94.13642745884135, 41.57985268905759, 178.60191936045885, -21.760571878403425, 43.58406395185739, -15.070288890972733, -35.140468034893274, -26.569345290772617, 97.22741408739239, -45.28926291689277, 132.61811179295182, 16.61039523407817, 52.59621265530586, -70.64870975911617, -1.1716717258095741]| 11.5802335739135742|     16.00000000|[5569, 1856, 0, 116]                                                       |  | used linear model with 65 points | actual_k=16
     117|[-217.40909380745143, -80.69372955709696, 119.4326709061861, 158.24905747175217, 17.80738355219364, 39.14680558256805, -24.593859182670712, -94.13642745884135, 41.57985268905759, 178.60191936045885, -21.760571878403425, 43.58406395185739, -15.070288890972733, -35.140468034893274, -26.569345290772617, 97.22741408739239, -45.28926291689277, 132.61811179295182, 16.61039523407817, 52.59621265530586, -70.64870975911617, -1.1716717258095741]| 11.5802335739135742|      8.00000000|[5617, 1872, 0, 117]                                                       |  | used linear model with 65 points | actual_k=16
     118|[-217.40909380745143, -80.69372955709696, 119.4326709061861, 158.24905747175217, 17.80738355219364, 39.14680558256805, -24.593859182670712, -94.13642745884135, 41.57985268905759, 178.60191936045885, -21.760571878403425, 43.58406395185739, -15.070288890972733, -35.140468034893274, -26.569345290772617, 97.22741408739239, -45.28926291689277, 132.61811179295182, 16.61039523407817, 52.59621265530586, -70.64870975911617, -1.1716717258095741]| 11.5802335739135742|      4.00000000|[5665, 1888, 0, 118]                                                       |  | used linear model with 65 points | actual_k=16
     119|[-218.75171143840998, -80.69284013775177, 119.70547907054424, 159.07619959115982, 17.944359570741653, 38.40130311064422, -26.033033238723874, -93.71295883925632, 41.04619013145566, 177.79697639495134, -21.282255571335554, 43.784406010992825, -14.386763090267777, -34.86949095502496, -28.288864548318088, 96.84669785294682, -45.89163466915488, 132.85522985830903, 15.783793609589338, 52.67225644737482, -71.32600001990795, -2.6283324733376503]| 11.5790281295776367|      8.00000000|[5713, 1904, 0, 119]                                                       | | GPS sucess | actual_k=16
     120|[-220.51482803653926, -81.93330065277405, 119.52872855961323, 160.6765542626381, 16.508803516626358, 37.93867903761566, -26.923073636367917, -93.26699560554698, 38.81777273491025, 178.10399366170168, -21.06996415182948, 42.67919630277902, -13.601037675514817, -33.012311074882746, -29.778638417832553, 99.2599163511768, -46.20111658796668, 135.05504250898957, 11.84189597889781, 53.059364534914494, -71.91595260798931, -0.1338733211159706]| 11.5713920593261719|     16.00000000|[5761, 1920, 0, 120]                                                       | | GPS sucess | actual_k=16
     121|[-220.51482803653926, -81.93330065277405, 119.52872855961323, 160.6765542626381, 16.508803516626358, 37.93867903761566, -26.923073636367917, -93.26699560554698, 38.81777273491025, 178.10399366170168, -21.06996415182948, 42.67919630277902, -13.601037675514817, -33.012311074882746, -29.778638417832553, 99.2599163511768, -46.20111658796668, 135.05504250898957, 11.84189597889781, 53.059364534914494, -71.91595260798931, -0.1338733211159706]| 11.5713920593261719|      8.00000000|[5809, 1936, 0, 121]                                                       |  | used linear model with 65 points | actual_k=16
     122|[-224.19441516231745, -82.13710873690434, 120.62156172096729, 163.33292418718338, 16.265709653496742, 36.69360869936645, -24.614712106063962, -96.35394972236827, 39.93646024540067, 179.00819743424654, -19.052925806492567, 43.47603852022439, -14.364105576649308, -33.19259691610932, -29.1454939795658, 100.41759280953556, -45.59164622053504, 135.12197348847985, 9.797656457871199, 54.442954160273075, -72.06278498470783, -0.4895219877362251]| 11.5640726089477539|     16.00000000|[5857, 1952, 0, 122]                                                       | | GPS sucess | actual_k=16
     123|[-229.53962237667292, -80.1819522914011, 120.81461730599403, 167.5493467450142, 14.949684157967567, 30.954140124842525, -21.780236827209592, -94.36060326965526, 39.43752698972821, 179.6387810781598, -17.16899273917079, 38.17988831270486, -20.111163014546037, -39.41492844000459, -28.71524682175368, 101.9284326294437, -51.080178286880255, 135.11508009163663, 11.77345721051097, 52.25525174289942, -70.879334166646, -1.2091252282261848]| 11.5591373443603516|     32.00000000|[5905, 1968, 0, 123]                                                       | | GPS sucess | actual_k=16
     124|[-229.53962237667292, -80.1819522914011, 120.81461730599403, 167.5493467450142, 14.949684157967567, 30.954140124842525, -21.780236827209592, -94.36060326965526, 39.43752698972821, 179.6387810781598, -17.16899273917079, 38.17988831270486, -20.111163014546037, -39.41492844000459, -28.71524682175368, 101.9284326294437, -51.080178286880255, 135.11508009163663, 11.77345721051097, 52.25525174289942, -70.879334166646, -1.2091252282261848]| 11.5591373443603516|     16.00000000|[5953, 1984, 0, 124]                                                       |  | used linear model with 65 points | actual_k=16
     125|[-229.87927470635623, -77.65784602728672, 117.76436868309975, 168.02457317709923, 13.525490060448647, 34.237534461542964, -25.629174100235105, -94.98460864694789, 43.45700101926923, 183.84283877164125, -19.787733536213636, 37.85277617443353, -25.04107272066176, -42.78988218680024, -27.466221715323627, 99.23792235646397, -52.34194352850318, 138.9640726777725, 8.705541294068098, 52.59851763397455, -69.21485061943531, -0.1741886809468269]| 11.5545492172241211|     32.00000000|[6001, 2000, 0, 125]                                                       | | GPS sucess | actual_k=16
     126|[-229.87927470635623, -77.65784602728672, 117.76436868309975, 168.02457317709923, 13.525490060448647, 34.237534461542964, -25.629174100235105, -94.98460864694789, 43.45700101926923, 183.84283877164125, -19.787733536213636, 37.85277617443353, -25.04107272066176, -42.78988218680024, -27.466221715323627, 99.23792235646397, -52.34194352850318, 138.9640726777725, 8.705541294068098, 52.59851763397455, -69.21485061943531, -0.1741886809468269]| 11.5545492172241211|     16.00000000|[6049, 2016, 0, 126]                                                       |  | used linear model with 65 points | actual_k=16
     127|[-229.87927470635623, -77.65784602728672, 117.76436868309975, 168.02457317709923, 13.525490060448647, 34.237534461542964, -25.629174100235105, -94.98460864694789, 43.45700101926923, 183.84283877164125, -19.787733536213636, 37.85277617443353, -25.04107272066176, -42.78988218680024, -27.466221715323627, 99.23792235646397, -52.34194352850318, 138.9640726777725, 8.705541294068098, 52.59851763397455, -69.21485061943531, -0.1741886809468269]| 11.5545492172241211|      8.00000000|[6097, 2032, 0, 127]                                                       |  | used linear model with 65 points | actual_k=16
     128|[-229.87927470635623, -77.65784602728672, 117.76436868309975, 168.02457317709923, 13.525490060448647, 34.237534461542964, -25.629174100235105, -94.98460864694789, 43.45700101926923, 183.84283877164125, -19.787733536213636, 37.85277617443353, -25.04107272066176, -42.78988218680024, -27.466221715323627, 99.23792235646397, -52.34194352850318, 138.9640726777725, 8.705541294068098, 52.59851763397455, -69.21485061943531, -0.1741886809468269]| 11.5545492172241211|      4.00000000|[6145, 2048, 0, 128]                                                       |  | used linear model with 65 points | actual_k=16
     129|[-230.49624840449542, -77.46293754247017, 118.73217585682869, 168.35197538137436, 12.982483521103859, 32.93483894877136, -25.464490877464414, -95.83198839100078, 44.27870844677091, 182.59538830071688, -19.904568146914244, 38.107081030495465, -25.365550631657243, -44.10988903418183, -29.15420665871352, 100.01084290537983, -52.53981388732791, 139.18346518604085, 9.753022473305464, 52.55559762567282, -68.51887740194798, 1.3355902954936028]| 11.5533113479614258|      8.00000000|[6193, 2064, 0, 129]                                                       | | GPS sucess | actual_k=16
     130|[-230.49624840449542, -77.46293754247017, 118.73217585682869, 168.35197538137436, 12.982483521103859, 32.93483894877136, -25.464490877464414, -95.83198839100078, 44.27870844677091, 182.59538830071688, -19.904568146914244, 38.107081030495465, -25.365550631657243, -44.10988903418183, -29.15420665871352, 100.01084290537983, -52.53981388732791, 139.18346518604085, 9.753022473305464, 52.55559762567282, -68.51887740194798, 1.3355902954936028]| 11.5533113479614258|      4.00000000|[6241, 2080, 0, 130]                                                       |  | used linear model with 65 points | actual_k=16
     131|[-230.15648407768458, -79.28076297906227, 118.70774904079735, 168.205461114645, 12.772302567958832, 33.481630025431514, -25.45529222674668, -95.82880162145011, 43.819642532616854, 181.54738522320986, -19.79708730056882, 37.732318435795605, -24.74091594852507, -43.605289701372385, -28.355641807429492, 98.98099909815937, -53.409397911280394, 138.82737103430554, 9.025365334004164, 53.10160621255636, -68.95300914347172, -0.7334199622273445]| 11.5528535842895508|      8.00000000|[6289, 2096, 0, 131]                                                       | | GPS sucess | actual_k=16
     132|[-231.54594845604151, -79.15779145178385, 118.28127899952233, 169.41136464476585, 12.85555286705494, 33.6633176188916, -25.85980257578194, -93.13390754605643, 47.249632347375154, 182.94274104386568, -23.386786568909883, 38.6873812424019, -25.122642809525132, -47.51193929091096, -28.803540672175586, 97.9018676141277, -54.71816975995898, 138.4765153261833, 8.594532739371061, 53.46082492917776, -69.2400645762682, 1.2567202374339104]| 11.5511503219604492|     16.00000000|[6337, 2112, 0, 132]                                                       | | GPS sucess | actual_k=16
     133|[-232.6977914078161, -81.91258366522379, 115.86323443241417, 170.83646473288536, 13.720498695969582, 41.247209487482905, -21.97972116060555, -87.55733035947196, 50.024170864373446, 179.10418594628572, -18.869382489472628, 39.55781987775117, -18.43533735908568, -48.01274788752198, -24.650785411708057, 97.02009408269078, -52.7759841196239, 137.96373370615765, 6.1738600842654705, 56.67327257245779, -71.31362409889698, 0.7577983662486076]| 11.5463399887084961|     32.00000000|[6385, 2128, 0, 133]                                                       | | GPS sucess | actual_k=16
     134|[-232.6977914078161, -81.91258366522379, 115.86323443241417, 170.83646473288536, 13.720498695969582, 41.247209487482905, -21.97972116060555, -87.55733035947196, 50.024170864373446, 179.10418594628572, -18.869382489472628, 39.55781987775117, -18.43533735908568, -48.01274788752198, -24.650785411708057, 97.02009408269078, -52.7759841196239, 137.96373370615765, 6.1738600842654705, 56.67327257245779, -71.31362409889698, 0.7577983662486076]| 11.5463399887084961|     16.00000000|[6433, 2144, 0, 134]                                                       |  | used linear model with 65 points | actual_k=16
     135|[-232.6977914078161, -81.91258366522379, 115.86323443241417, 170.83646473288536, 13.720498695969582, 41.247209487482905, -21.97972116060555, -87.55733035947196, 50.024170864373446, 179.10418594628572, -18.869382489472628, 39.55781987775117, -18.43533735908568, -48.01274788752198, -24.650785411708057, 97.02009408269078, -52.7759841196239, 137.96373370615765, 6.1738600842654705, 56.67327257245779, -71.31362409889698, 0.7577983662486076]| 11.5463399887084961|      8.00000000|[6481, 2160, 0, 135]                                                       |  | used linear model with 65 points | actual_k=16
     136|[-234.2648229105398, -80.32959921774454, 119.58042898960412, 171.30570295453072, 16.80433787405491, 40.98791312985122, -20.112792583182454, -88.70522605325095, 50.39597787335515, 178.52060431987047, -18.862278949469328, 42.35622910130769, -18.353042462840676, -47.70926109328866, -25.208548749797046, 94.98931114468724, -51.04522640630603, 140.10505488840863, 7.348294746130705, 57.11430420726538, -72.48162503540516, 1.8238341137766838]| 11.5436220169067383|     16.00000000|[6529, 2176, 0, 136]                                                       | | GPS sucess | actual_k=16
     137|[-234.2648229105398, -80.32959921774454, 119.58042898960412, 171.30570295453072, 16.80433787405491, 40.98791312985122, -20.112792583182454, -88.70522605325095, 50.39597787335515, 178.52060431987047, -18.862278949469328, 42.35622910130769, -18.353042462840676, -47.70926109328866, -25.208548749797046, 94.98931114468724, -51.04522640630603, 140.10505488840863, 7.348294746130705, 57.11430420726538, -72.48162503540516, 1.8238341137766838]| 11.5436220169067383|      8.00000000|[6577, 2192, 0, 137]                                                       |  | used linear model with 65 points | actual_k=16
     138|[-235.607664774172, -80.41114404168911, 121.39221862144768, 172.10554298758507, 18.259034886956215, 41.43713751249015, -17.002205224707723, -87.38896929170005, 51.52841867879033, 177.74022901803255, -17.539132606238127, 44.886089836247265, -20.59712610580027, -46.355184588581324, -26.821029151789844, 94.59146024379879, -52.49229772016406, 137.8141615721397, 6.747993241995573, 57.997755371034145, -73.49539609253407, 2.677884988486767]| 11.5405778884887695|     16.00000000|[6625, 2208, 0, 138]                                                       | | GPS sucess | actual_k=16
     139|[-235.607664774172, -80.41114404168911, 121.39221862144768, 172.10554298758507, 18.259034886956215, 41.43713751249015, -17.002205224707723, -87.38896929170005, 51.52841867879033, 177.74022901803255, -17.539132606238127, 44.886089836247265, -20.59712610580027, -46.355184588581324, -26.821029151789844, 94.59146024379879, -52.49229772016406, 137.8141615721397, 6.747993241995573, 57.997755371034145, -73.49539609253407, 2.677884988486767]| 11.5405778884887695|      8.00000000|[6673, 2224, 0, 139]                                                       |  | used linear model with 65 points | actual_k=16
     140|[-237.10868973564357, -78.011318230303, 123.35825637169182, 172.788282006979, 18.488747105002403, 39.04648104123771, -17.09301503188908, -90.05277620698325, 52.345711786299944, 177.54889533668756, -17.36752377077937, 44.129232917912304, -17.198005536571145, -44.224892888218164, -26.051822568289936, 93.60410864744335, -54.30017025396228, 137.15234300820157, 4.565958272665739, 58.55539878457785, -72.70922930538654, 3.952231578528881]| 11.5388212203979492|     16.00000000|[6721, 2240, 0, 140]                                                       | | GPS sucess | actual_k=16
     141|[-237.10868973564357, -78.011318230303, 123.35825637169182, 172.788282006979, 18.488747105002403, 39.04648104123771, -17.09301503188908, -90.05277620698325, 52.345711786299944, 177.54889533668756, -17.36752377077937, 44.129232917912304, -17.198005536571145, -44.224892888218164, -26.051822568289936, 93.60410864744335, -54.30017025396228, 137.15234300820157, 4.565958272665739, 58.55539878457785, -72.70922930538654, 3.952231578528881]| 11.5388212203979492|      8.00000000|[6769, 2256, 0, 141]                                                       |  | used linear model with 65 points | actual_k=16
     142|[-237.87002469133586, -77.35934975114651, 122.47830680198967, 173.41759404540062, 18.59440939873457, 39.77784296683967, -17.47143735177815, -89.99368279869668, 53.787664610892534, 178.68603429943323, -19.76590095087886, 45.31626442540437, -18.5299608502537, -42.52446809783578, -22.226746703498065, 92.25117106828839, -54.743830036371946, 133.0279552671127, 4.288749497383833, 56.26267798990011, -73.83311016857624, 6.159113101661205]| 11.5376949310302734|     16.00000000|[6817, 2272, 0, 142]                                                       | | GPS sucess | actual_k=16
     143|[-237.70418989192694, -79.5847828623373, 126.76585534401238, 172.76780995726585, 18.256730787456036, 45.130675284191966, -18.797546284273267, -86.74483745987527, 51.65686412528157, 183.06419000774622, -16.660600762814283, 50.21943787205964, -15.332390049472451, -49.01682439818978, -25.441927338950336, 88.68405695352703, -54.66589215770364, 129.85133406845853, 7.789821665734053, 52.404015861451626, -76.65086109936237, 3.7645923420786858]| 11.5361185073852539|     32.00000000|[6865, 2288, 0, 143]                                                       | | GPS sucess | actual_k=16
     144|[-243.81228553783149, -89.53539779153652, 125.2009581644088, 178.41739520430565, 21.811120502650738, 36.13627049140632, -25.618769066408277, -88.48118871147744, 52.34268005564809, 186.41517172008753, -2.2100392393767834, 40.13051918614656, -23.198939064517617, -48.67482257261872, -25.781723405234516, 87.07849760446697, -56.29493061080575, 122.84829423157498, 4.086079400032759, 40.141071639955044, -81.75786717236042, 8.558622531592846]| 11.5174360275268555|     64.00000000|[6913, 2304, 0, 144]                                                       | | GPS sucess | actual_k=16
     145|[-243.81228553783149, -89.53539779153652, 125.2009581644088, 178.41739520430565, 21.811120502650738, 36.13627049140632, -25.618769066408277, -88.48118871147744, 52.34268005564809, 186.41517172008753, -2.2100392393767834, 40.13051918614656, -23.198939064517617, -48.67482257261872, -25.781723405234516, 87.07849760446697, -56.29493061080575, 122.84829423157498, 4.086079400032759, 40.141071639955044, -81.75786717236042, 8.558622531592846]| 11.5174360275268555|     32.00000000|[6961, 2320, 0, 145]                                                       |  | used linear model with 65 points | actual_k=16
     146|[-243.81228553783149, -89.53539779153652, 125.2009581644088, 178.41739520430565, 21.811120502650738, 36.13627049140632, -25.618769066408277, -88.48118871147744, 52.34268005564809, 186.41517172008753, -2.2100392393767834, 40.13051918614656, -23.198939064517617, -48.67482257261872, -25.781723405234516, 87.07849760446697, -56.29493061080575, 122.84829423157498, 4.086079400032759, 40.141071639955044, -81.75786717236042, 8.558622531592846]| 11.5174360275268555|     16.00000000|[7009, 2336, 0, 146]                                                       |  | used linear model with 65 points | actual_k=16
     147|[-247.8916517449543, -85.16840722528286, 124.5331366378814, 181.59504303336143, 19.886726014316082, 32.784940926358104, -29.549387829378247, -89.86697405274026, 50.76740236952901, 184.57923612743616, -2.0462119095027447, 45.37344673741609, -29.037710884585977, -54.79488778486848, -23.148882056586444, 87.48761324677616, -56.42665234580636, 121.75182852474973, 6.400753539055586, 40.67061563581228, -88.46202643215656, 5.006293945014477]| 11.5155868530273438|     32.00000000|[7057, 2352, 0, 147]                                                       | | GPS sucess | actual_k=16
     148|[-247.8916517449543, -85.16840722528286, 124.5331366378814, 181.59504303336143, 19.886726014316082, 32.784940926358104, -29.549387829378247, -89.86697405274026, 50.76740236952901, 184.57923612743616, -2.0462119095027447, 45.37344673741609, -29.037710884585977, -54.79488778486848, -23.148882056586444, 87.48761324677616, -56.42665234580636, 121.75182852474973, 6.400753539055586, 40.67061563581228, -88.46202643215656, 5.006293945014477]| 11.5155868530273438|     16.00000000|[7105, 2368, 0, 148]                                                       |  | used linear model with 65 points | actual_k=16
     149|[-250.9865323258564, -83.77970817056485, 124.74891366250813, 183.6844683587551, 23.57247792929411, 32.008012203499675, -30.38526721484959, -86.97675555641763, 44.677817065268755, 183.70809803158045, -6.005255650728941, 39.80641440022737, -24.248619297519326, -56.02613962069154, -23.221071916632354, 86.03024344239384, -59.86383834853768, 117.41413149563596, 10.41872839257121, 37.84524508565664, -88.02373997867107, 10.1430808827281]| 11.5076484680175781|     32.00000000|[7153, 2384, 0, 149]                                                       | | GPS sucess | actual_k=16
     150|[-250.9865323258564, -83.77970817056485, 124.74891366250813, 183.6844683587551, 23.57247792929411, 32.008012203499675, -30.38526721484959, -86.97675555641763, 44.677817065268755, 183.70809803158045, -6.005255650728941, 39.80641440022737, -24.248619297519326, -56.02613962069154, -23.221071916632354, 86.03024344239384, -59.86383834853768, 117.41413149563596, 10.41872839257121, 37.84524508565664, -88.02373997867107, 10.1430808827281]| 11.5076484680175781|     16.00000000|[7201, 2400, 0, 150]                                                       |  | used linear model with 65 points | actual_k=16
     151|[-256.53062068950385, -81.21966340509243, 129.4151543546468, 187.04890260100365, 21.79664169996977, 33.97579970769584, -31.238685028627515, -92.10149091179483, 46.0462430305779, 183.3651436045766, -5.261102210730314, 41.51241758931428, -21.155333736911416, -54.775975707918406, -17.581346231512725, 86.38188786897808, -59.25398138538003, 120.54879793850705, 15.096711676567793, 36.48519655317068, -80.91891352832317, 12.144833497703075]| 11.4969797134399414|     32.00000000|[7249, 2416, 0, 151]                                                       | | GPS sucess | actual_k=16
     152|[-256.53062068950385, -81.21966340509243, 129.4151543546468, 187.04890260100365, 21.79664169996977, 33.97579970769584, -31.238685028627515, -92.10149091179483, 46.0462430305779, 183.3651436045766, -5.261102210730314, 41.51241758931428, -21.155333736911416, -54.775975707918406, -17.581346231512725, 86.38188786897808, -59.25398138538003, 120.54879793850705, 15.096711676567793, 36.48519655317068, -80.91891352832317, 12.144833497703075]| 11.4969797134399414|     16.00000000|[7297, 2432, 0, 152]                                                       |  | used linear model with 65 points | actual_k=16
     153|[-260.1204863740131, -80.58430596557446, 130.50763215310872, 189.56600055098534, 24.86317264288664, 35.855501202866435, -33.13046337850392, -100.67655366356485, 45.03546651080251, 181.85107976943254, -2.0651302449405193, 43.88219336140901, -16.304638603702188, -52.36844849959016, -19.091223913244903, 85.90636481437832, -58.349249456077814, 122.54331919876859, 21.424215834587812, 40.46384807676077, -84.75930611789227, 12.280895583331585]| 11.4938230514526367|     32.00000000|[7345, 2448, 0, 153]                                                       | | GPS sucess | actual_k=16
     154|[-262.04466557037085, -91.14781018462963, 132.21827866323292, 191.5185385644436, 26.719354145228863, 33.784840850159526, -34.11692734248936, -118.51817506249063, 53.03853638842702, 179.53869277983904, 0.0792612917721272, 37.068300996907055, -13.843598345294595, -57.14244294539094, -25.043509679846466, 93.36468733940274, -56.44364521279931, 122.02911851136014, 24.560027163475752, 33.92657848447561, -85.01803337037563, 15.031495682895184]| 11.4807996749877930|     64.00000000|[7393, 2464, 0, 154]                                                       | | GPS sucess | actual_k=16
     155|[-259.44530033599585, -103.4684288140852, 135.84191157110035, 189.9307197034359, 32.364861004054546, 26.875214843079448, -33.11621363647282, -86.01952546532266, 58.459163505584, 165.04474861174822, 16.747708786278963, 68.47605208028108, -16.604568937793374, -50.01149821653962, -39.47802849393338, 95.91937770042568, -52.39387724176049, 116.4572195741348, 23.414229314774275, 38.144080601632595, -67.07777152955532, 30.779892556369305]| 11.4804563522338867|    128.00000000|[7441, 2480, 0, 155]                                                       | | GPS sucess | actual_k=16
