k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5297537446022034, -0.5147993564605713, 0.8166011571884155, 0.7168465852737427, -0.6622290015220642, 0.0649338066577911, -0.0863582566380501, -0.0438747219741344, 0.1581420749425888, -0.3510330617427826, -0.0635972321033478, 0.0335466153919697, -0.479004830121994, 0.476275771856308, -0.0183974374085665, 0.1481466591358185, -0.5220696926116943, -0.7313030362129211, 0.3492020666599274, -0.3538467884063721, -0.3181888461112976, -0.1837440878152847]| 13.1992721557617188|      2.00000000|[61, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
     103|[-104.85459144599736, -119.99437688058242, 78.24512606486678, 79.76290054619312, 8.082650696393102, 34.84626180678606, 34.5643677636981, 141.56046685692854, 16.39596640691161, -69.43167595565319, -21.168992556631565, 6.69687132537365, 22.898433085530996, -76.38127878960222, 44.387617794796824, -16.05957579985261, 26.665284225717187, -85.99297034740448, 29.574454843997955, 19.7017816870939, 0.3404042273759842, 52.26894655637443]| 11.8044347763061523|     32.00000000|[6364, 425, 0, 152]                                                        |  | used linear model with 65 points | actual_k=4
     104|[-104.85459144599736, -119.99437688058242, 78.24512606486678, 79.76290054619312, 8.082650696393102, 34.84626180678606, 34.5643677636981, 141.56046685692854, 16.39596640691161, -69.43167595565319, -21.168992556631565, 6.69687132537365, 22.898433085530996, -76.38127878960222, 44.387617794796824, -16.05957579985261, 26.665284225717187, -85.99297034740448, 29.574454843997955, 19.7017816870939, 0.3404042273759842, 52.26894655637443]| 11.8044347763061523|     16.00000000|[6428, 429, 0, 154]                                                        |  | used linear model with 65 points | actual_k=4
     105|[-104.85459144599736, -119.99437688058242, 78.24512606486678, 79.76290054619312, 8.082650696393102, 34.84626180678606, 34.5643677636981, 141.56046685692854, 16.39596640691161, -69.43167595565319, -21.168992556631565, 6.69687132537365, 22.898433085530996, -76.38127878960222, 44.387617794796824, -16.05957579985261, 26.665284225717187, -85.99297034740448, 29.574454843997955, 19.7017816870939, 0.3404042273759842, 52.26894655637443]| 11.8044347763061523|      8.00000000|[6492, 433, 0, 156]                                                        |  | used linear model with 65 points | actual_k=4
     106|[-104.85459144599736, -119.99437688058242, 78.24512606486678, 79.76290054619312, 8.082650696393102, 34.84626180678606, 34.5643677636981, 141.56046685692854, 16.39596640691161, -69.43167595565319, -21.168992556631565, 6.69687132537365, 22.898433085530996, -76.38127878960222, 44.387617794796824, -16.05957579985261, 26.665284225717187, -85.99297034740448, 29.574454843997955, 19.7017816870939, 0.3404042273759842, 52.26894655637443]| 11.8044347763061523|      4.00000000|[6556, 437, 0, 158]                                                        |  | used linear model with 65 points | actual_k=4
     107|[-107.0674963761121, -119.98031416209415, 79.14469939097762, 81.4488013535738, 8.58726326143369, 35.43764377385378, 34.220445446670055, 144.09159574029036, 13.23774253949523, -68.47526244819164, -18.529519118368626, 9.027727887034416, 23.672110375016928, -77.48208729084581, 47.633045164868236, -18.760638240724802, 27.083113918080926, -85.8149792701006, 30.023752629756927, 19.190133508993313, 1.897479608654976, 50.75237527303398]| 11.8016719818115234|      8.00000000|[6616, 441, 0, 159]                                                        | | GPS sucess | actual_k=4
     108|[-107.63790281303227, -120.31334429653361, 80.51150542125106, 81.52609996497631, 8.07867351686582, 34.65292567759752, 34.15029640495777, 142.6285767268855, 12.16209625825286, -69.11679957807064, -18.272961355745792, 7.642173931002617, 24.92489844188094, -78.26363334711641, 46.57255872897804, -18.212908748537302, 28.207647690549493, -85.78654086217284, 29.28399759531021, 20.372118172002956, 1.4238193184137344, 50.47553619556129]| 11.7987365722656250|     16.00000000|[6676, 445, 0, 160]                                                        | | GPS sucess | actual_k=4
     109|[-107.63790281303227, -120.31334429653361, 80.51150542125106, 81.52609996497631, 8.07867351686582, 34.65292567759752, 34.15029640495777, 142.6285767268855, 12.16209625825286, -69.11679957807064, -18.272961355745792, 7.642173931002617, 24.92489844188094, -78.26363334711641, 46.57255872897804, -18.212908748537302, 28.207647690549493, -85.78654086217284, 29.28399759531021, 20.372118172002956, 1.4238193184137344, 50.47553619556129]| 11.7987365722656250|      8.00000000|[6739, 450, 0, 162]                                                        |  | used linear model with 65 points | actual_k=4
     110|[-108.80225439555943, -121.02665292890742, 80.84155946597457, 82.59326593577862, 8.871389781590551, 33.99996019154787, 34.73839296400547, 141.45217546937056, 11.836600240319967, -68.4796147197485, -18.737057007849216, 7.804351136088371, 25.547939535230398, -80.00696227606386, 46.46974035166204, -18.63693690672517, 27.668860325589776, -85.03591942414641, 28.742028772830963, 19.112572964979336, -0.1463566869497299, 51.20519992522895]| 11.7974004745483398|     16.00000000|[6799, 454, 0, 163]                                                        | | GPS sucess | actual_k=4
     111|[-108.9714905936271, -121.19447084935382, 80.75346309319139, 82.63320171833038, 9.033682530280203, 34.00506640225649, 34.458614602684975, 141.46660137944855, 11.623570453375578, -68.90637724101543, -19.25970307737589, 7.392472341656685, 25.479631688445807, -79.58361301477998, 47.30422266386449, -17.83899176493287, 27.551884161308408, -87.2556405030191, 23.388551771640778, 31.452258405042812, -8.209197148680687, 52.86771103553474]| 11.7940959930419922|     32.00000000|[6859, 458, 0, 164]                                                        | | GPS sucess | actual_k=4
     112|[-108.9714905936271, -121.19447084935382, 80.75346309319139, 82.63320171833038, 9.033682530280203, 34.00506640225649, 34.458614602684975, 141.46660137944855, 11.623570453375578, -68.90637724101543, -19.25970307737589, 7.392472341656685, 25.479631688445807, -79.58361301477998, 47.30422266386449, -17.83899176493287, 27.551884161308408, -87.2556405030191, 23.388551771640778, 31.452258405042812, -8.209197148680687, 52.86771103553474]| 11.7940959930419922|     16.00000000|[6922, 463, 0, 166]                                                        |  | used linear model with 65 points | actual_k=4
     113|[-113.08245346136391, -120.1156958010979, 82.88876611366868, 85.46098411083221, 11.902193491812795, 36.190303809940815, 35.37778498232365, 140.83352638059296, 9.509844075888395, -72.11586134135723, -23.002253212034702, 3.668760135769844, 22.12909772619605, -82.5275152688846, 44.474056562408805, -21.03284728899598, 23.60435770638287, -89.51639008149505, 18.530331194400787, 27.258313950849697, -11.926183804869652, 45.47277161292732]| 11.7855339050292969|     32.00000000|[6982, 467, 0, 167]                                                        | | GPS sucess | actual_k=4
     114|[-113.08245346136391, -120.1156958010979, 82.88876611366868, 85.46098411083221, 11.902193491812795, 36.190303809940815, 35.37778498232365, 140.83352638059296, 9.509844075888395, -72.11586134135723, -23.002253212034702, 3.668760135769844, 22.12909772619605, -82.5275152688846, 44.474056562408805, -21.03284728899598, 23.60435770638287, -89.51639008149505, 18.530331194400787, 27.258313950849697, -11.926183804869652, 45.47277161292732]| 11.7855339050292969|     16.00000000|[7046, 471, 0, 169]                                                        |  | used linear model with 65 points | actual_k=4
     115|[-113.08245346136391, -120.1156958010979, 82.88876611366868, 85.46098411083221, 11.902193491812795, 36.190303809940815, 35.37778498232365, 140.83352638059296, 9.509844075888395, -72.11586134135723, -23.002253212034702, 3.668760135769844, 22.12909772619605, -82.5275152688846, 44.474056562408805, -21.03284728899598, 23.60435770638287, -89.51639008149505, 18.530331194400787, 27.258313950849697, -11.926183804869652, 45.47277161292732]| 11.7855339050292969|      8.00000000|[7110, 475, 0, 171]                                                        |  | used linear model with 65 points | actual_k=4
     116|[-114.93772301264107, -120.38961255224422, 81.05143350735307, 87.20604181289673, 10.736420457717031, 36.106794990599155, 36.13315559923649, 140.54462523036636, 10.129928480833769, -72.18578193336725, -22.134911574423313, 4.107765927910805, 21.44174161180854, -81.93064967449754, 45.32103701494634, -20.884175676852465, 23.14893795736134, -89.99110167846084, 18.52775717736222, 27.090884593082592, -12.503275319933891, 46.0605289619416]| 11.7812509536743164|     16.00000000|[7170, 479, 0, 172]                                                        | | GPS sucess | actual_k=4
     117|[-114.93772301264107, -120.38961255224422, 81.05143350735307, 87.20604181289673, 10.736420457717031, 36.106794990599155, 36.13315559923649, 140.54462523036636, 10.129928480833769, -72.18578193336725, -22.134911574423313, 4.107765927910805, 21.44174161180854, -81.93064967449754, 45.32103701494634, -20.884175676852465, 23.14893795736134, -89.99110167846084, 18.52775717736222, 27.090884593082592, -12.503275319933891, 46.0605289619416]| 11.7812509536743164|      8.00000000|[7233, 484, 0, 174]                                                        |  | used linear model with 65 points | actual_k=4
     118|[-114.93772301264107, -120.38961255224422, 81.05143350735307, 87.20604181289673, 10.736420457717031, 36.106794990599155, 36.13315559923649, 140.54462523036636, 10.129928480833769, -72.18578193336725, -22.134911574423313, 4.107765927910805, 21.44174161180854, -81.93064967449754, 45.32103701494634, -20.884175676852465, 23.14893795736134, -89.99110167846084, 18.52775717736222, 27.090884593082592, -12.503275319933891, 46.0605289619416]| 11.7812509536743164|      4.00000000|[7297, 488, 0, 176]                                                        |  | used linear model with 65 points | actual_k=4
     119|[-114.93772301264107, -120.38961255224422, 81.05143350735307, 87.20604181289673, 10.736420457717031, 36.106794990599155, 36.13315559923649, 140.54462523036636, 10.129928480833769, -72.18578193336725, -22.134911574423313, 4.107765927910805, 21.44174161180854, -81.93064967449754, 45.32103701494634, -20.884175676852465, 23.14893795736134, -89.99110167846084, 18.52775717736222, 27.090884593082592, -12.503275319933891, 46.0605289619416]| 11.7812509536743164|      2.00000000|[7360, 493, 0, 178]                                                        |  | used linear model with 65 points | actual_k=4
     120|[-114.98353058286011, -120.46580802323297, 81.21243007853627, 87.2055633244454, 11.24816227471456, 36.246581859886646, 36.37935821712017, 140.69179088645615, 10.214686181396246, -72.47853187471628, -22.192843426018953, 3.5765334516763687, 21.529503379017115, -81.85694738384336, 45.34615468420088, -20.960793863981962, 23.27438454516232, -90.18524948880076, 18.524737474508584, 27.179047328187153, -12.48145416751504, 45.68276151828468]| 11.7812347412109375|      4.00000000|[7420, 497, 0, 179]                                                        | | GPS sucess | actual_k=4
     121|[-117.57474428601563, -120.6551483166404, 84.04837997630239, 88.87793650006643, 11.609477644320577, 33.49658710509539, 36.30465479940176, 138.64374739699997, 12.123270060867071, -70.0832965746522, -21.949059832841158, 2.4999356418848038, 23.259893093258142, -81.00357886310667, 43.36227976717055, -18.79228986427188, 23.69504831917584, -89.00934771820903, 18.706807595677674, 25.47184739704244, -10.037169728428125, 46.720225064083934]| 11.7772893905639648|      8.00000000|[7480, 501, 0, 180]                                                        | | GPS sucess | actual_k=4
     122|[-117.65936238504946, -120.7390572768636, 84.0043317899108, 88.89790439134231, 11.690624018665403, 33.60671695321798, 32.780656062066555, 138.65096035203896, 12.016755167394876, -70.29667783528566, -22.210382867604494, 2.2939962446689606, 23.225739169865847, -80.79190423246473, 43.779520923271775, -18.39331729337573, 23.636560237035155, -90.11920825764537, 16.03006909508258, 31.641690117074177, -11.997075114399195, 47.55148061923683]| 11.7748479843139648|     16.00000000|[7540, 505, 0, 181]                                                        | | GPS sucess | actual_k=4
     123|[-117.65936238504946, -120.7390572768636, 84.0043317899108, 88.89790439134231, 11.690624018665403, 33.60671695321798, 32.780656062066555, 138.65096035203896, 12.016755167394876, -70.29667783528566, -22.210382867604494, 2.2939962446689606, 23.225739169865847, -80.79190423246473, 43.779520923271775, -18.39331729337573, 23.636560237035155, -90.11920825764537, 16.03006909508258, 31.641690117074177, -11.997075114399195, 47.55148061923683]| 11.7748479843139648|      8.00000000|[7604, 509, 0, 183]                                                        |  | used linear model with 65 points | actual_k=4
     124|[-117.7439804840833, -120.8229662370868, 83.9602836035192, 88.91787228261819, 11.771770393010229, 33.71684680134058, 32.86695158481598, 138.65817330707796, 11.910240273922682, -70.51005909591913, -22.1232132576406, 2.6150915920734406, 23.19158524647355, -80.5802296018228, 44.196762079373, -17.994344722479582, 23.57807215489447, -91.22906879708171, 13.353330594487488, 37.811532837105915, -16.028495345264673, 48.38273617438972]| 11.7744379043579102|     16.00000000|[7664, 513, 0, 184]                                                        | | GPS sucess | actual_k=4
     125|[-117.7439804840833, -120.8229662370868, 83.9602836035192, 88.91787228261819, 11.771770393010229, 33.71684680134058, 32.86695158481598, 138.65817330707796, 11.910240273922682, -70.51005909591913, -22.1232132576406, 2.6150915920734406, 23.19158524647355, -80.5802296018228, 44.196762079373, -17.994344722479582, 23.57807215489447, -91.22906879708171, 13.353330594487488, 37.811532837105915, -16.028495345264673, 48.38273617438972]| 11.7744379043579102|      8.00000000|[7727, 518, 0, 186]                                                        |  | used linear model with 65 points | actual_k=4
     126|[-119.01267571933568, -121.14016344072297, 83.76008511707187, 90.0305636850535, 11.794038706924766, 33.61860732734203, 32.99189282953739, 137.40286765922792, 11.529710721224546, -69.52458051592112, -22.952718939632177, 1.7138871252536774, 23.564394030719995, -79.90614207740873, 43.4518108908087, -16.692291986197233, 23.995600098744035, -90.17052320763469, 12.83170531410724, 37.45082549448125, -14.029776129871607, 47.87453964166343]| 11.7716836929321289|     16.00000000|[7787, 522, 0, 187]                                                        | | GPS sucess | actual_k=4
     127|[-119.01267571933568, -121.14016344072297, 83.76008511707187, 90.0305636850535, 11.794038706924766, 33.61860732734203, 32.99189282953739, 137.40286765922792, 11.529710721224546, -69.52458051592112, -22.952718939632177, 1.7138871252536774, 23.564394030719995, -79.90614207740873, 43.4518108908087, -16.692291986197233, 23.995600098744035, -90.17052320763469, 12.83170531410724, 37.45082549448125, -14.029776129871607, 47.87453964166343]| 11.7716836929321289|      8.00000000|[7851, 526, 0, 189]                                                        |  | used linear model with 65 points | actual_k=4
     128|[-119.09729381836951, -121.22407240094617, 83.71603693068027, 90.05053157632938, 11.875185081269592, 33.72873717546463, 33.078188352286816, 137.41008061426692, 11.423195827752352, -69.73796177655458, -23.214041974395514, 1.5079477280378342, 23.5302401073277, -79.6944674467668, 37.319788509979844, -16.293319415301085, 23.93711201660335, -91.28038374707103, 10.154966813512146, 38.25041787023656, -18.061196360737085, 48.705795196816325]| 11.7711658477783203|     16.00000000|[7911, 530, 0, 190]                                                        | | GPS sucess | actual_k=4
     129|[-125.021638834849, -125.76948637189344, 78.0674725919962, 96.16779727762332, 2.8987951963208616, 24.791018784046173, 24.57782404869795, 149.2734486486297, 8.676512230187654, -61.01477528363466, -25.37590267881751, 9.58976535499096, 26.28135495260358, -84.02812423463911, 43.40350251831114, -18.434963893145323, 14.023099107667804, -92.82194737717509, 6.7283406080678105, 43.38572852010839, -28.919314417988062, 41.83491697721183]| 11.7639799118041992|     32.00000000|[7971, 534, 0, 191]                                                        | | GPS sucess | actual_k=4
     130|[-138.72309776581824, -129.51799482526258, 100.187694683671, 103.46330137079349, 7.474691936280578, 24.925520956516266, 47.09327547997236, 136.1129776861053, 26.688827980309725, -87.18831539899111, -32.393917586654425, 4.809803768992424, 13.969699908047915, -71.20107784029096, 39.98223548568785, -17.529138039797544, 39.13209835998714, -79.99275044724345, -9.003073233179748, 37.59992949361913, -38.230059657245874, 33.02226629666984]| 11.7488393783569336|     64.00000000|[8031, 538, 0, 192]                                                        | | GPS sucess | actual_k=4
     131|[-139.4000425580889, -130.18926650704816, 100.78031535446644, 103.62304450100055, 8.123862931039184, 24.184436917304993, 47.783639661967754, 136.17068132641725, 25.836708832532167, -88.89536548405886, -34.484501864761114, 3.1622885912656784, 13.696468520909548, -69.50768079515547, 43.320164734497666, -14.337357472628355, 38.66419370286167, -88.87163476273417, -30.41698123794049, 86.95867125387304, -70.4814215041697, 39.672310737892985]| 11.7180461883544922|    128.00000000|[8091, 542, 0, 193]                                                        | | GPS sucess | actual_k=4
     132|[-139.4000425580889, -130.18926650704816, 100.78031535446644, 103.62304450100055, 8.123862931039184, 24.184436917304993, 47.783639661967754, 136.17068132641725, 25.836708832532167, -88.89536548405886, -34.484501864761114, 3.1622885912656784, 13.696468520909548, -69.50768079515547, 43.320164734497666, -14.337357472628355, 38.66419370286167, -88.87163476273417, -30.41698123794049, 86.95867125387304, -70.4814215041697, 39.672310737892985]| 11.7180461883544922|     64.00000000|[8154, 547, 0, 195]                                                        |  | used linear model with 65 points | actual_k=4
     133|[-139.4000425580889, -130.18926650704816, 100.78031535446644, 103.62304450100055, 8.123862931039184, 24.184436917304993, 47.783639661967754, 136.17068132641725, 25.836708832532167, -88.89536548405886, -34.484501864761114, 3.1622885912656784, 13.696468520909548, -69.50768079515547, 43.320164734497666, -14.337357472628355, 38.66419370286167, -88.87163476273417, -30.41698123794049, 86.95867125387304, -70.4814215041697, 39.672310737892985]| 11.7180461883544922|     32.00000000|[8218, 551, 0, 197]                                                        |  | used linear model with 65 points | actual_k=4
     134|[-141.056650782004, -129.92820832552388, 101.57793928682804, 104.85335339134326, 9.481095740105957, 25.195958733558655, 47.892576433718204, 134.85410711052828, 22.738955546170473, -84.23155093938112, -40.9747181199491, 31.775188371539116, 6.469423461705446, -75.50609245058149, 39.50593977607787, -15.47906393930316, 39.927873803302646, -86.35630420967937, -28.476605552248657, 86.64412440056913, -72.8112042285502, 40.66249838285148]| 11.7169380187988281|     64.00000000|[8278, 555, 0, 198]                                                        | | GPS sucess | actual_k=4
     135|[-141.056650782004, -129.92820832552388, 101.57793928682804, 104.85335339134326, 9.481095740105957, 25.195958733558655, 47.892576433718204, 134.85410711052828, 22.738955546170473, -84.23155093938112, -40.9747181199491, 31.775188371539116, 6.469423461705446, -75.50609245058149, 39.50593977607787, -15.47906393930316, 39.927873803302646, -86.35630420967937, -28.476605552248657, 86.64412440056913, -72.8112042285502, 40.66249838285148]| 11.7169380187988281|     32.00000000|[8342, 559, 0, 200]                                                        |  | used linear model with 65 points | actual_k=4
     136|[-141.056650782004, -129.92820832552388, 101.57793928682804, 104.85335339134326, 9.481095740105957, 25.195958733558655, 47.892576433718204, 134.85410711052828, 22.738955546170473, -84.23155093938112, -40.9747181199491, 31.775188371539116, 6.469423461705446, -75.50609245058149, 39.50593977607787, -15.47906393930316, 39.927873803302646, -86.35630420967937, -28.476605552248657, 86.64412440056913, -72.8112042285502, 40.66249838285148]| 11.7169380187988281|     16.00000000|[8406, 563, 0, 202]                                                        |  | used linear model with 65 points | actual_k=4
     137|[-143.72123708762228, -128.16499004187062, 100.6534926444292, 106.85526407783618, 11.847792574670166, 26.537922620773315, 47.76831256598234, 135.56456366064958, 23.18620016053319, -82.30863643437624, -40.305241730064154, 28.515741750597954, 5.511354375630617, -74.80983235593885, 35.88322024978697, -16.066988598555326, 37.75585527531803, -85.51113526150584, -27.652545171789825, 87.73922373051755, -73.73718199506402, 38.931455520913005]| 11.7102460861206055|     32.00000000|[8466, 567, 0, 203]                                                        | | GPS sucess | actual_k=4
     138|[-143.72123708762228, -128.16499004187062, 100.6534926444292, 106.85526407783618, 11.847792574670166, 26.537922620773315, 47.76831256598234, 135.56456366064958, 23.18620016053319, -82.30863643437624, -40.305241730064154, 28.515741750597954, 5.511354375630617, -74.80983235593885, 35.88322024978697, -16.066988598555326, 37.75585527531803, -85.51113526150584, -27.652545171789825, 87.73922373051755, -73.73718199506402, 38.931455520913005]| 11.7102460861206055|     16.00000000|[8530, 571, 0, 205]                                                        |  | used linear model with 65 points | actual_k=4
     139|[-144.20209052599967, -129.89366862596944, 100.83914797008038, 107.40718693559757, 12.859858700539917, 28.5300475358963, 47.92977950721979, 135.495849623112, 23.84130008891225, -81.02541566640139, -37.5824502967298, 26.39063684642315, 8.767006564885378, -78.04739024396986, 35.622026497498155, -17.942010890692472, 38.668660474941134, -86.7347492389381, -26.30908592324704, 85.50126005406491, -76.0550247170031, 37.437779216095805]| 11.7086315155029297|     32.00000000|[8590, 575, 0, 206]                                                        | | GPS sucess | actual_k=4
     140|[-144.20209052599967, -129.89366862596944, 100.83914797008038, 107.40718693559757, 12.859858700539917, 28.5300475358963, 47.92977950721979, 135.495849623112, 23.84130008891225, -81.02541566640139, -37.5824502967298, 26.39063684642315, 8.767006564885378, -78.04739024396986, 35.622026497498155, -17.942010890692472, 38.668660474941134, -86.7347492389381, -26.30908592324704, 85.50126005406491, -76.0550247170031, 37.437779216095805]| 11.7086315155029297|     16.00000000|[8653, 580, 0, 208]                                                        |  | used linear model with 65 points | actual_k=4
     141|[-144.37132672406733, -130.06148654641584, 100.75105159729719, 107.44712271814933, 13.022151449229568, 28.750307232141495, 48.10237055271864, 135.51027553319, 23.62827030196786, -81.45217818766832, -38.105096366256475, 25.978758051991463, 8.698698718100786, -77.62404098268598, 36.45650880970061, -19.40219832584262, 38.551684310659766, -88.95447031781077, -31.662562924437225, 97.84094549412839, -84.11786517873406, 36.31149676255882]| 11.7083625793457031|     32.00000000|[8713, 584, 0, 209]                                                        | | GPS sucess | actual_k=4
     142|[-144.37132672406733, -130.06148654641584, 100.75105159729719, 107.44712271814933, 13.022151449229568, 28.750307232141495, 48.10237055271864, 135.51027553319, 23.62827030196786, -81.45217818766832, -38.105096366256475, 25.978758051991463, 8.698698718100786, -77.62404098268598, 36.45650880970061, -19.40219832584262, 38.551684310659766, -88.95447031781077, -31.662562924437225, 97.84094549412839, -84.11786517873406, 36.31149676255882]| 11.7083625793457031|     16.00000000|[8777, 588, 0, 211]                                                        |  | used linear model with 65 points | actual_k=4
     143|[-157.05284146405756, -124.1829126519151, 98.67627184838057, 117.45085539942374, 4.483597257640213, 27.814512223005295, 46.44532781094313, 121.92604224919342, 21.417666111141443, -90.98221511393785, -38.77115884050727, 22.98290152847767, 4.021882254630327, -66.45721950288862, 33.26349156536162, -16.018341552466154, 33.97846167348325, -92.08646289631724, -31.61202077474445, 87.69213796849363, -78.39845237508416, 41.14911272935569]| 11.6841344833374023|     32.00000000|[8837, 592, 0, 212]                                                        | | GPS sucess | actual_k=4
     144|[-157.05284146405756, -124.1829126519151, 98.67627184838057, 117.45085539942374, 4.483597257640213, 27.814512223005295, 46.44532781094313, 121.92604224919342, 21.417666111141443, -90.98221511393785, -38.77115884050727, 22.98290152847767, 4.021882254630327, -66.45721950288862, 33.26349156536162, -16.018341552466154, 33.97846167348325, -92.08646289631724, -31.61202077474445, 87.69213796849363, -78.39845237508416, 41.14911272935569]| 11.6841344833374023|     16.00000000|[8900, 597, 0, 214]                                                        |  | used linear model with 65 points | actual_k=4
     145|[-158.199703136459, -125.77813750924543, 98.93945487588644, 118.29497763043037, 5.564107039477676, 24.79473826289177, 49.49445562809706, 123.48411147831939, 19.112672720104456, -89.4833930209279, -38.16718968376517, 22.671432003378868, 4.009351953864098, -66.95115672703832, 35.83040207065642, -14.220367204397917, 33.678740402683616, -94.646380584687, -34.75459937658161, 88.15237809414975, -77.00137457624078, 41.90890052728355]| 11.6817312240600586|     32.00000000|[8960, 601, 0, 215]                                                        | | GPS sucess | actual_k=4
     146|[-160.55380598641932, -127.07094747247174, 94.62312825769186, 120.93798586254707, 0.2163926153443754, 24.611333951354027, 51.09376519173384, 120.00405161618255, 18.634661469608545, -88.05745834857225, -34.83897027000785, 23.03696309030056, 10.628252729773521, -64.16549479123205, 38.1419736687094, -18.072559367865324, 27.188094517216086, -93.80007199570537, -31.022523923777044, 90.71023274655454, -73.47366199269891, 46.254581240937114]| 11.6783676147460938|     64.00000000|[9020, 605, 0, 216]                                                        | | GPS sucess | actual_k=4
     147|[-160.55380598641932, -127.07094747247174, 94.62312825769186, 120.93798586254707, 0.2163926153443754, 24.611333951354027, 51.09376519173384, 120.00405161618255, 18.634661469608545, -88.05745834857225, -34.83897027000785, 23.03696309030056, 10.628252729773521, -64.16549479123205, 38.1419736687094, -18.072559367865324, 27.188094517216086, -93.80007199570537, -31.022523923777044, 90.71023274655454, -73.47366199269891, 46.254581240937114]| 11.6783676147460938|     32.00000000|[9084, 609, 0, 218]                                                        |  | used linear model with 65 points | actual_k=4
     148|[-160.55380598641932, -127.07094747247174, 94.62312825769186, 120.93798586254707, 0.2163926153443754, 24.611333951354027, 51.09376519173384, 120.00405161618255, 18.634661469608545, -88.05745834857225, -34.83897027000785, 23.03696309030056, 10.628252729773521, -64.16549479123205, 38.1419736687094, -18.072559367865324, 27.188094517216086, -93.80007199570537, -31.022523923777044, 90.71023274655454, -73.47366199269891, 46.254581240937114]| 11.6783676147460938|     16.00000000|[9147, 614, 0, 220]                                                        |  | used linear model with 65 points | actual_k=4
