k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1714900356611755, 0.3585297358036041, -0.0239791915488979, -0.1449813205003739, 0.2421825651935257, -0.1810734379291535, 0.5940611898213028, -0.1847142088413239, 0.0251943960675644, -0.1588247376680374, 2.534563360734065, -0.1106108087301254, 0.7054029650118058, -0.0495511102676392, 2.231277029372222, 0.0143013065494597, 14.377219655902683, 0.0716812317073345, 12.237220780081374, 0.1151265692710877, 0.3866334256847496, 0.1396486726403236, 0.3674808257793731, 0.1430705827474594, 1.2820568695377923, 0.1260560718178749, 0.2682707290681732, 0.0918621835112572, 0.1653301104087044, 0.0458559845387936, 3.757905457447164, -0.0051560993492603, 0.7832864472808475, -0.0537312361598015, 0.0640146672297653, -0.0926647815108299, 0.2602268245216309, -0.1158709037303925, 0.782993435878305, -0.1191997039318085, 0.1268273237629791, -0.1011183965206146, 1.9665566929478349, -0.0631817239522934, 1.8868006680193214, -0.0102160046994686, 1.4837351505800922, 0.0498596974462271, 0.5410213536410702, 0.1066506919264793, 0.6035598081681084, 0.1484162849187851, 0.4690168371200699, 0.1637837183475494, 0.9786756989453491, 0.1441148561239242, 0.5599783689972573, 0.0865899515151978, 0.5162168382185589, 0.0390496779978275, 0.91425663331977, -0.1002250346541405, -0.1790051974662628, -0.1671276646852493, 0.0764892176276382, -0.1350657451152802]|1595796.0000000000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
       2|[0.7538582009157684, -0.4185603368282318, -0.2329455212426922, -0.7910815435647964, 0.613927436333052, -0.1016129958629608, 1.361045890977919, -0.174986978545785, -0.2843925759306504, 0.303128634095192, 1.992029843850215, -0.7627802151441574, 0.4142756409074967, -0.5334958243370056, 1.781667004681594, 0.2226303135789931, 14.663034090192616, -0.2736898954212665, 13.049512581057174, 0.0351400491595268, -0.0556256475726967, 0.5152551797032356, 1.0760259145473785, 0.1449994728714228, 1.0161992922138787, -0.2680783602595329, 0.5716784875425232, -0.4113483610749245, -0.40276009001549, 0.8661712263524532, 3.3982313911420037, 0.1442251358926296, 1.0921099433841341, 0.1438681599497795, -0.9697096407841507, 0.4311563935875893, 0.3202083196636139, 0.744669486284256, 1.0115997046418472, 0.5103720319271088, 0.3250397089405914, -0.2995799887180328, 1.7299337931770982, -0.0198779436945915, 1.5459845576467781, -0.2504455815255642, 1.8767159347578724, -0.0696335635334253, 0.9573588437228573, 0.0490487036108971, 1.2835863393875908, 0.0796655085682869, 0.5956107696294921, -0.32954634308815, -0.1310197356249634, -0.517754014134407, 0.3031295270916634, 0.0897925444692373, 0.4107274799126278, -0.4226718913018703, 1.2229861627005683, -0.8035712274909019, 1.0592619858375703, -0.597894247174263, 0.5612181500083144, 0.5384949338436127]|721982.0000000000000000|      4.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
       3|[0.9480127167782333, 0.6432850849628449, -1.791338403589799, -0.8806416946649551, 0.6029643149039663, -0.0651765871047974, 1.4183198488562703, -0.1175442314893007, -0.241047187905605, 0.3244503107666969, 1.9892578527779925, -0.7866342491656542, 0.3764751686777775, -0.5750336456298828, 1.7486040549049444, 0.2112251184694469, 14.686489816175401, -0.202985964268446, 13.178335712380035, 0.2308847722411156, 0.2133748230655785, 0.8611281183362007, 1.4995643013691253, 0.6441973731666804, 1.5863921060871697, 0.3660245802998543, 1.2605036776098144, 0.3212839183211327, 0.3614513858336617, 1.64885507568717, 4.185836736391179, 0.923175886720419, 1.8491937169971102, 0.8665822264552117, -1.4490400910805525, 1.0518729057908058, 0.875946649551004, 1.2280996036529541, 1.4169575125165268, 0.833448965549469, 0.8589361551686188, -0.1478091138601303, 1.7953412406940163, -0.0397628373652697, 1.4428556475820808, -0.4339248459041118, 1.6165211265131672, -0.4022309980541467, 0.5573396450667751, -0.4126918795704841, 0.7666635674568962, -0.4848743411898613, -0.0077044049501283, -0.9612164008617401, -0.7787117603327576, -1.1668869215250015, -0.3303175239566154, -0.5080900243669748, -0.1289122910720218, -0.8787827561795711, 0.8777651200675116, -1.0094583961367607, 1.0206446915558491, -0.4441668498516083, 0.9262007549887832, 1.1230111014842987]|142787.0468750000000000|      8.00000000|[43, 6, 0, 3]                                                              | | GPS sucess | actual_k=2
       4|[3.054152138241246, 1.469128657579422, -0.5434352949929973, -1.5777864414453506, -0.1337657838203989, 7.235853571891784, 0.6729494012206196, -0.8368319249898195, -0.9181827746441914, -0.2979376348853111, 1.4307256147714007, -1.2755504972487688, -0.0401564703259761, -0.9194646883010864, 1.4739307718048162, 0.4211886934749782, 14.536696355210244, -0.3002349506318569, 13.126004004008395, 0.2155436188727617, 0.2271294945051069, 0.8964010965824127, 1.5493306519066639, 0.7021686048060656, 1.6471486404251672, 0.4250983749330044, 1.3144138846131694, 0.3675294746458531, 0.3984653635996986, 1.6759262238442898, 4.182121512525596, 0.9311036518588662, 1.8490305790552561, 0.8598146922700107, -1.4607363095935049, 1.03696936506778, 0.8594698172207771, 1.2114789360016585, 1.401320906374602, 0.8195498022064567, 0.8471073284282347, -0.1576721468195319, 1.7869151108760537, -0.0476621980965137, 1.434263634312418, -0.4446397531032562, 1.6021636863395412, -0.4217004585266113, 0.5314904126166475, -0.4458306837081909, 0.7258354772958111, -0.5331433261930942, -0.062405181884752, -1.0205045971274376, -0.839885068973476, -1.2264294582605362, -0.3840274593535251, -0.5513078994303942, -0.1568685346764435, -0.8870838466286659, 0.8924913844697819, -0.9701795126497745, 1.0831265493920956, -0.36395956158638, 1.013026818681353, 1.1979471784830094]|95962.3359375000000000|     16.00000000|[57, 8, 0, 4]                                                              | | GPS sucess | actual_k=2
       5|[1.0074147057613878, 2.533806849718094, -0.1378232733083506, -4.409359450936318, -6.060267057929286, 6.25442804813385, 1.4293688214629292, -1.5067720390111208, -1.733552559476192, 0.6373427477478981, 1.5295766175241816, -5.871847284510732, 4.92749585053584, -0.709123055934906, -1.701323096298211, 0.8578212372772396, 19.652087609635295, 3.879727207571268, 15.9155216450759, -7.1623574583977465, -0.2464271730611925, 0.1057515037059784, 6.51276630177849, 7.896400591805577, 5.887346298963985, -0.937135621458292, -2.0108188596037495, 1.3236010302603245, 6.463717190839689, 10.378938690274953, -0.6244747666186914, -3.032658631466329, -0.1092577329030568, -0.9271951429732144, 1.0084004053417979, 0.6912096454575658, 4.445927308141798, 3.0709355943650007, 3.026244016382842, 8.171189549826085, 7.840045846952405, -5.278039196990431, -5.941991520593673, -1.8015696401894092, -2.1214257005569666, -2.001720379590988, 1.0277930041000087, -0.4535276252031326, -0.2655678716660368, -5.534067969322205, 1.584069405976231, -4.951098724752665, 0.2731145193576949, -2.5221968922019005, -4.152188135227139, 8.031258110404014, -4.474204041689951, -3.108981353715062, -1.1266663843315947, 3.048988502919674, 3.0028772792451726, 1.4091215585172177, 1.2037605464152012, 4.9454557788372036, -3.2403005510085885, -7.045250262618065]|34273.4687500000000000|     32.00000000|[71, 10, 0, 5]                                                             | | GPS sucess | actual_k=2
       6|[2.100740559109166, 2.5184042532742024, -3.1154484049154063, -1.5683574634790425, -9.391303387198695, 3.9421252202987667, 2.9881518758147356, -1.6532639241963625, -0.8236199461033893, -1.313384357392788, 1.1740476668329585, -6.845990789607168, 9.010486020060988, 0.684274275302887, -0.5568652792205744, 1.1941712312214077, 21.947694222794475, 7.123507820516824, 16.22661998224936, -8.03697968415916, 1.0646742635537978, -1.4198424923419952, 6.475544922200377, 9.113492509797215, 5.615204067499599, -2.6543202842772007, -2.6344680991438496, 0.2408408154547215, 6.107126502611082, 7.20784737214446, -2.006028178102456, -5.813614422939718, -0.1084661972484859, -1.9488131515868008, 3.9460708746258555, 1.1746444715932012, 7.525502369939893, 4.175890909954905, 1.8754418809153126, 7.1193833383545275, 7.072628475679364, -5.954551199935377, -5.350845409105331, -3.59953778937459, 1.8211871858718665, -5.077088307142258, 5.1790080805465415, -1.186865206360817, 0.4492421421050203, -7.159115772247315, -0.0104573617544819, -6.090964719206095, -0.7248781154155595, -3.413934412896633, -2.0975256691779443, 4.797532085776329, -2.6431861898604225, -0.8959438628703356, -0.826288806788336, 1.237255137860775, -0.2079071560270442, 3.69520072683692, 1.8761204898050938, 6.62249325633049, -0.3307017236465279, -10.765635337233544]|18676.4492187500000000|     64.00000000|[85, 12, 0, 6]                                                             | | GPS sucess | actual_k=2
       7|[-4.197269313327357, 7.968077905923128, 1.0476713880228261, -2.0964978891611104, -9.908161070857295, 3.9280960806459184, 3.222236183962166, -1.2168124593049288, -0.2511688314488483, -0.6836698088049888, 1.778058844849621, -6.347391617968679, 9.333670003625365, 0.7768896934390068, -0.7314335448970728, 0.7365191690437496, 21.212462525235118, 6.1368978251516815, 15.033570909030061, -9.37581528119743, -0.3474574035833482, -2.8254313576221466, 5.1588258670245954, 7.965474507287144, 4.70835283544775, -3.259435697942972, -2.893163403537618, 0.3540976051986218, 6.596315799571912, 8.05398048505187, -0.8452682522601709, -4.4031361886486415, 1.466060112718555, -0.313789796102792, 5.52400871604126, 2.5685788406804204, 8.604568050443739, 4.8111646049469705, 1.9461151752807186, 7.533535036705434, 5.7149910702838564, -8.129739502929151, -8.373329234788924, -7.464781462699175, -2.845589948069784, -10.466597031354905, -0.8177031735733316, -7.641248579621315, -6.283987495040976, 52.782610912322994, -6.68317684036166, -12.40684167996049, -6.473370833158479, -8.405837717950345, -6.178441120227749, 1.7339630168676372, -4.643151023120005, -1.855895919278264, -0.8457302940559495, 1.982164543569088, 1.0550078591935979, 5.175486013740301, 3.2467012822321566, 7.572539199590683, -0.0349986701721017, -11.198529894948006]|17672.8652343750000000|    128.00000000|[99, 14, 0, 7]                                                             | | GPS sucess | actual_k=2
     113|[1.7027174572441799, -9.147884555725735, 12.075427512338344, 18.028294244886414, 39.40067741852542, -76.83671352665885, -23.169325274580828, -16.277963931667788, -47.7693096046973, -3.620291871568492, -91.77116504755703, 86.9370691595561, -17.49363590808583, 36.897395760105596, 8.333080241851473, 594.7152576946797, -38.76277825502224, -10.618402620402179, -29.627724954214205, -49.117211373913804, 53.22491922833394, -17.232030613649552, 80.28558492922515, -30.81224643331647, 74.3762356433675, -4.803680422091013, -35.17034633175778, -18.062959584397742, -51.42476522840657, 107.56609750879724, 21.36540644483875, 8.00531696434024, 61.041015061370125, 55.22835442159131, -61.96999270651334, 133.94060388205494, -51.10097372929323, -51.67761092243054, 82.61735554125141, -114.02325978748627, -35.18731987995235, -15.964572951723884, -61.553509283486136, 32.985621441792546, -30.233542916898703, -171.84981638428883, 77.24098103040123, 123.98215098322868, 3.18302631604411, 113.07382934722021, -12.704184175019472, 183.00394810230017, -31.948752554746378, 23.492555133894445, 206.17345169619514, 37.24937772337559, -15.390105338107354, 99.7532615929781, 14.337352335294186, -24.869702975094906, 2.8367867013678505, 116.5552382753008, -97.1724728152808, 36.238178733669315, -29.764537537195885, -34.22501142913037]|12162.4843750000000000|      0.50000000|[7008, 1102, 0, 551]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     114|[1.7594050171766502, -9.185131885676068, 12.05566743638176, 18.028841045382936, 39.39949790837997, -76.83949038482285, -23.173359102269373, -16.282757491800172, -47.7742701751817, -3.6247936604454427, -91.77460813593952, 86.93520673047371, -17.49351652746203, 36.899745192430586, 8.337734453774953, 594.7221088886405, -38.75401826561905, -10.623250305742971, -29.616662492331375, -49.10601949078939, 53.23543714683871, -17.223034289967185, 80.2922086327459, -30.808808625067325, 74.37575170373961, -4.80870798447085, -35.180393460181826, -18.078330221576163, -51.4455721761296, 107.53994400208612, 21.33420185612749, 7.969557202410728, 61.001382767043104, 55.18569721761897, -62.01469133604162, 134.41344439981427, -51.14644467483032, -51.721738807682776, 82.57569600354861, -114.0614055792255, -35.22103240487305, -15.99310115404899, -61.57630771552337, 32.96886288252085, -30.244207336169755, -171.85459778321103, 77.24160891160827, 123.98746794618233, 3.19209587334581, 113.08554298332795, -12.691049230766803, 183.01723732013733, -31.93654036303799, 23.502581569262208, 206.1803955865544, 37.23981512110892, -15.39074744125039, 99.74892316040905, 14.32998783172056, -24.878973236136726, 2.827114607231374, 116.54691431063794, -97.17768001674676, 36.237537234605384, -29.75995743852591, -34.215982113345795]|12162.4833984375000000|      1.00000000|[7034, 1106, 0, 553]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     115|[1.7594050171766502, -9.185131885676068, 12.05566743638176, 18.028841045382936, 39.39949790837997, -76.83949038482285, -23.173359102269373, -16.282757491800172, -47.7742701751817, -3.6247936604454427, -91.77460813593952, 86.93520673047371, -17.49351652746203, 36.899745192430586, 8.337734453774953, 594.7221088886405, -38.75401826561905, -10.623250305742971, -29.616662492331375, -49.10601949078939, 53.23543714683871, -17.223034289967185, 80.2922086327459, -30.808808625067325, 74.37575170373961, -4.80870798447085, -35.180393460181826, -18.078330221576163, -51.4455721761296, 107.53994400208612, 21.33420185612749, 7.969557202410728, 61.001382767043104, 55.18569721761897, -62.01469133604162, 134.41344439981427, -51.14644467483032, -51.721738807682776, 82.57569600354861, -114.0614055792255, -35.22103240487305, -15.99310115404899, -61.57630771552337, 32.96886288252085, -30.244207336169755, -171.85459778321103, 77.24160891160827, 123.98746794618233, 3.19209587334581, 113.08554298332795, -12.691049230766803, 183.01723732013733, -31.93654036303799, 23.502581569262208, 206.1803955865544, 37.23981512110892, -15.39074744125039, 99.74892316040905, 14.32998783172056, -24.878973236136726, 2.827114607231374, 116.54691431063794, -97.17768001674676, 36.237537234605384, -29.75995743852591, -34.215982113345795]|12162.4833984375000000|      0.50000000|[7124, 1120, 0, 560]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     116|[1.7594050171766502, -9.185131885676068, 12.05566743638176, 18.028841045382936, 39.39949790837997, -76.83949038482285, -23.173359102269373, -16.282757491800172, -47.7742701751817, -3.6247936604454427, -91.77460813593952, 86.93520673047371, -17.49351652746203, 36.899745192430586, 8.337734453774953, 594.7221088886405, -38.75401826561905, -10.623250305742971, -29.616662492331375, -49.10601949078939, 53.23543714683871, -17.223034289967185, 80.2922086327459, -30.808808625067325, 74.37575170373961, -4.80870798447085, -35.180393460181826, -18.078330221576163, -51.4455721761296, 107.53994400208612, 21.33420185612749, 7.969557202410728, 61.001382767043104, 55.18569721761897, -62.01469133604162, 134.41344439981427, -51.14644467483032, -51.721738807682776, 82.57569600354861, -114.0614055792255, -35.22103240487305, -15.99310115404899, -61.57630771552337, 32.96886288252085, -30.244207336169755, -171.85459778321103, 77.24160891160827, 123.98746794618233, 3.19209587334581, 113.08554298332795, -12.691049230766803, 183.01723732013733, -31.93654036303799, 23.502581569262208, 206.1803955865544, 37.23981512110892, -15.39074744125039, 99.74892316040905, 14.32998783172056, -24.878973236136726, 2.827114607231374, 116.54691431063794, -97.17768001674676, 36.237537234605384, -29.75995743852591, -34.215982113345795]|12162.4833984375000000|      0.25000000|[7211, 1134, 0, 567]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     117|[1.7877487971428854, -9.203755550651234, 12.04578739840347, 18.029114445631198, 39.39890815330725, -76.84087881390485, -23.175376016113646, -16.285154271866364, -47.7767504604239, -3.627044554883918, -91.77632968013076, 86.93427551593251, -17.49345683715013, 36.90091990859308, 8.340061559736693, 594.7255344856209, -38.74963827091746, -10.646197527737371, -29.61113126138996, -49.10042354922719, 53.2406961060911, -17.218536128126, 80.29552048450627, -30.807089720942752, 74.37550973392567, -4.811221765660768, -35.18541702439385, -18.086015540165373, -51.45597564999112, 107.52686724873055, 21.318599561771858, 7.951677321445972, 60.981566619879594, 55.1643686156328, -62.037040650805764, 134.64986465869393, -51.14239484841693, -51.743802750308895, 82.55486623469722, -114.0804784750951, -35.2378886673334, -16.007365255211543, -61.58770693154199, 32.960483602885006, -30.24953954580528, -171.85698848267214, 77.24192285221179, 123.99012642765916, 3.19663065199666, 113.09139980138183, -12.684481758640468, 183.0238819290559, -31.9304342671838, 23.50759478694609, 206.18386753173402, 37.241446538187816, -15.391068492821908, 99.74675394412452, 14.326305579933747, -24.883608366657636, 2.8222785601631357, 116.54275232830652, -97.18028361747974, 36.23721648507342, -29.75766738919092, -34.21146745545351]|12162.4638671875000000|      0.50000000|[7225, 1136, 0, 568]                                                       | | GPS sucess | actual_k=2
     118|[1.7321607380155546, -9.163354266999644, 12.074743303170386, 18.025763729779786, 39.397254217081326, -76.84076899225226, -23.173667403802014, -16.282194731054066, -47.773013358859714, -3.6230693660586386, -91.77266545013426, 86.93712024422913, -17.491858493896995, 36.90095739427214, 8.33835582090445, 594.7220439470517, -38.75481609195016, -10.652837027885965, -29.618897638570775, -49.108897903859386, 53.23198728261884, -17.226983296520924, 80.28782109782391, -30.813596639406608, 74.3705699244841, -4.814314172676852, -35.18649485518532, -18.085037013156818, -51.45302949740649, 107.53156415713747, 21.32471210330959, 7.9587691896491055, 60.98912393004357, 55.17182907989055, -62.03025423405536, 134.65542118668478, -51.13856537059638, -51.742102375312605, 82.55416405234234, -114.08369964001827, -35.24356694526178, -16.015248409067343, -61.5973513160379, 32.94970145698994, -30.260681564987724, -171.86759802655445, 77.23279797062386, 123.98342954779542, 3.1932150108546047, 113.09193719307562, -12.679598748700082, 183.05417222908244, -31.917290065584737, 23.52362845129183, 206.2011674297028, 37.257755650498225, -15.378613880641318, 99.75197710892508, 14.32058640250884, -24.904027243439696, 2.783777364553566, 116.48374472835668, -97.26048420767302, 36.13788434617743, -29.302788135088214, -34.10149973941528]|12162.4599609375000000|      1.00000000|[7239, 1138, 0, 569]                                                       | | GPS sucess | actual_k=2
     119|[1.7321607380155546, -9.163354266999644, 12.074743303170386, 18.025763729779786, 39.397254217081326, -76.84076899225226, -23.173667403802014, -16.282194731054066, -47.773013358859714, -3.6230693660586386, -91.77266545013426, 86.93712024422913, -17.491858493896995, 36.90095739427214, 8.33835582090445, 594.7220439470517, -38.75481609195016, -10.652837027885965, -29.618897638570775, -49.108897903859386, 53.23198728261884, -17.226983296520924, 80.28782109782391, -30.813596639406608, 74.3705699244841, -4.814314172676852, -35.18649485518532, -18.085037013156818, -51.45302949740649, 107.53156415713747, 21.32471210330959, 7.9587691896491055, 60.98912393004357, 55.17182907989055, -62.03025423405536, 134.65542118668478, -51.13856537059638, -51.742102375312605, 82.55416405234234, -114.08369964001827, -35.24356694526178, -16.015248409067343, -61.5973513160379, 32.94970145698994, -30.260681564987724, -171.86759802655445, 77.23279797062386, 123.98342954779542, 3.1932150108546047, 113.09193719307562, -12.679598748700082, 183.05417222908244, -31.917290065584737, 23.52362845129183, 206.2011674297028, 37.257755650498225, -15.378613880641318, 99.75197710892508, 14.32058640250884, -24.904027243439696, 2.783777364553566, 116.48374472835668, -97.26048420767302, 36.13788434617743, -29.302788135088214, -34.10149973941528]|12162.4599609375000000|      0.50000000|[7326, 1152, 0, 576]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     120|[1.773112962299965, -9.18793085832743, 12.060772166287485, 18.026588130119993, 39.3970784655248, -76.84188593987244, -23.17554234264206, -16.284555021668954, -47.77553481740728, -3.6254135266321956, -91.7745134160099, 86.93603932784956, -17.491971375991977, 36.90192913065856, 8.340437266555579, 594.7251687559443, -38.7507991286508, -10.648151791279219, -29.613823976189156, -49.10375163091324, 53.23687637223299, -17.22267249768964, 80.2912632472004, -30.811262490317898, 74.37162510027187, -4.8146270167644545, -35.18817387006553, -18.08798561977643, -51.457058025869586, 107.52673124303837, 21.319423518220443, 7.9534290349006955, 60.98416938288792, 55.1677043686229, -62.033126561863654, 134.65417186192158, -51.13790342254089, -51.7393523669456, 82.55904113348322, -114.07681611286603, -35.23497309449268, -16.00542418245698, -61.5869598934905, 32.95982438762098, -30.25181352353943, -171.86108848036395, 77.23577359421287, 123.98168098058119, 3.185604811347279, 113.02902997414252, -12.701742714287102, 183.02386911778257, -31.95586130782779, 23.477145579073937, 206.1476613906198, 37.19869215629275, -14.909894904858923, 99.68853461793015, 14.32099567727832, -24.95959473896458, 2.7373765232280447, 116.44976225772508, -97.27953754390592, 36.13489803566188, -29.290755829266438, -34.07870886785471]|12162.4531250000000000|      1.00000000|[7340, 1154, 0, 577]                                                       | | GPS sucess | actual_k=2
     121|[1.773112962299965, -9.18793085832743, 12.060772166287485, 18.026588130119993, 39.3970784655248, -76.84188593987244, -23.17554234264206, -16.284555021668954, -47.77553481740728, -3.6254135266321956, -91.7745134160099, 86.93603932784956, -17.491971375991977, 36.90192913065856, 8.340437266555579, 594.7251687559443, -38.7507991286508, -10.648151791279219, -29.613823976189156, -49.10375163091324, 53.23687637223299, -17.22267249768964, 80.2912632472004, -30.811262490317898, 74.37162510027187, -4.8146270167644545, -35.18817387006553, -18.08798561977643, -51.457058025869586, 107.52673124303837, 21.319423518220443, 7.9534290349006955, 60.98416938288792, 55.1677043686229, -62.033126561863654, 134.65417186192158, -51.13790342254089, -51.7393523669456, 82.55904113348322, -114.07681611286603, -35.23497309449268, -16.00542418245698, -61.5869598934905, 32.95982438762098, -30.25181352353943, -171.86108848036395, 77.23577359421287, 123.98168098058119, 3.185604811347279, 113.02902997414252, -12.701742714287102, 183.02386911778257, -31.95586130782779, 23.477145579073937, 206.1476613906198, 37.19869215629275, -14.909894904858923, 99.68853461793015, 14.32099567727832, -24.95959473896458, 2.7373765232280447, 116.44976225772508, -97.27953754390592, 36.13489803566188, -29.290755829266438, -34.07870886785471]|12162.4531250000000000|      0.50000000|[7431, 1168, 0, 584]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 80 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     122|[1.8140651865843755, -9.212507449655217, 12.046801029404584, 18.0274125304602, 39.396902713968274, -76.84300288749262, -23.177417281482107, -16.286915312283842, -47.767830319160964, -3.6277576872057526, -91.77636138188554, 86.93495841146998, -17.492084258086958, 36.90290086704498, 8.342518712206708, 594.7282935648369, -38.74678216535143, -10.643466554672472, -29.608750313807537, -49.09860535796709, 53.241765461847145, -17.218361698858356, 80.2947053965769, -30.808928341229187, 74.37268027605964, -4.814939860852057, -35.18985288494574, -18.09093422639604, -51.46108655433268, 107.52189832893927, 21.314134933131296, 7.9480888801522855, 60.97921483573227, 55.16357965735525, -62.035998889671944, 134.6529225371584, -51.13724147448539, -51.7366023585786, 82.5639182146241, -114.06993258571379, -35.22637924372358, -15.995599955846618, -61.5765684709431, 32.969947318252025, -30.242945482091134, -171.85457893417345, 77.23874921780188, 123.97993241336695, 3.1833881469715415, 113.01455029043039, -12.723886679874122, 182.9935660064827, -31.99443255007084, 23.430662706856044, 206.09415535153678, 37.139628662087276, -14.441175929076529, 99.62509212693521, 14.259776201114933, -25.015162234489463, 2.6909756819025232, 116.41577978709348, -97.29859088013882, 36.131911725146324, -29.27872352344466, -34.055917996294134]|12162.4472656250000000|      1.00000000|[7482, 1176, 0, 588]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     123|[1.8140651865843755, -9.212507449655217, 12.046801029404584, 18.0274125304602, 39.396902713968274, -76.84300288749262, -23.177417281482107, -16.286915312283842, -47.767830319160964, -3.6277576872057526, -91.77636138188554, 86.93495841146998, -17.492084258086958, 36.90290086704498, 8.342518712206708, 594.7282935648369, -38.74678216535143, -10.643466554672472, -29.608750313807537, -49.09860535796709, 53.241765461847145, -17.218361698858356, 80.2947053965769, -30.808928341229187, 74.37268027605964, -4.814939860852057, -35.18985288494574, -18.09093422639604, -51.46108655433268, 107.52189832893927, 21.314134933131296, 7.9480888801522855, 60.97921483573227, 55.16357965735525, -62.035998889671944, 134.6529225371584, -51.13724147448539, -51.7366023585786, 82.5639182146241, -114.06993258571379, -35.22637924372358, -15.995599955846618, -61.5765684709431, 32.969947318252025, -30.242945482091134, -171.85457893417345, 77.23874921780188, 123.97993241336695, 3.1833881469715415, 113.01455029043039, -12.723886679874122, 182.9935660064827, -31.99443255007084, 23.430662706856044, 206.09415535153678, 37.139628662087276, -14.441175929076529, 99.62509212693521, 14.259776201114933, -25.015162234489463, 2.6909756819025232, 116.41577978709348, -97.29859088013882, 36.131911725146324, -29.27872352344466, -34.055917996294134]|12162.4472656250000000|      0.50000000|[7570, 1190, 0, 595]                                                       |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
