k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2712907686829567, 0.9312790557742119, -1.0970190435647964, 1.1727188378572464, -1.2492303669452667, 1.254969835281372, -1.1354218244552612, 1.0827438309788704, -1.1421121701598167, 0.9875145554542542, -1.1576421864330768, 0.9812172446399927, -1.0291798084974288, 0.9508732259273529, -1.1545981176197528, 1.0071268267929554, -1.0419058918952941, 1.031280990689993, -1.326677080988884, 0.8382366001605988, -1.292674471437931, 1.036513939499855, -1.1620135836303234, 1.0238668955862522, -1.4594976425170898, 1.0294882021844387, -1.0614054918289184, 0.8543081134557724, -1.2769119188189506, 1.0143693909049034, -1.194216535706073, 0.9245707094669342, -1.1968265742063522, 1.1241767406463623, -1.1528439976274967, 0.9773881956934929, -1.122159619629383, 1.0122561734169722, -1.2914875492453575, 0.9605039358139038, -1.2377082079648971, 1.0652458891272545, -1.1895763993263244, 0.8957462459802628, -1.0562205582857132, 1.013080546632409, -1.0880474343895912, 0.8683275282382965, -1.1571009501814842, 1.1400115489959717, -1.1343260005116462, 0.914754644036293, -1.2840654969215393, 1.0023392816074193, -1.111649078130722, 0.9485253803431988, -1.1426755607128143, 0.9876551143825054, -1.3460978835821151, 0.8712480962276459, -1.4343330234289169, 0.8911892995238304, -0.9748921513557434, 0.9121223241090775, -1.2500282868742942, 1.0417690314352512, -1.1427343904972076, 0.9041200429201126, -1.0477241694927215, 1.1011368781328201, -1.1667293056845665, 0.9140102863311768, -1.1312091246247291, 1.078077033162117, -1.2325869470834732, 1.0196085907518864, -1.2080720093101263, 0.933137483894825, -1.2371503084897995, 1.0747011601924896, -1.116400447487831, 0.9853035807609558, -1.1410063177347183, 0.9786667618900537, -1.3521916389465332, 0.7004837989807129, -1.2091599561274051, 0.8773473054170609, -1.1578678347170352, 1.058690868318081, -1.194978342205286, 1.1738337874412537, -1.2529648773372173, 0.9748478308320045, -1.227103029191494, 0.8094208836555481, -1.0950648307800293, 1.0315873473882675, -1.1681595340371131, 1.045588232576847]|24758.9589843750000000|      2.00000000|[17, 0, 0, 1]                                                              | | GPS sucess | actual_k=0
     135|[0.1137705941922573, 0.050465831374938, 0.0503757807455256, 0.1793490071492685, -0.1463784944414553, 0.0330917958053708, -0.3980904928134273, 0.1023065560558497, 0.0952030149217331, -0.2587282602181487, 0.2956270652253756, -0.164875022238089, 0.1810287345933371, -0.0260903418647445, -0.1658313474152465, 0.2543127934056838, 0.0213855859541171, -0.2005633078674328, 0.0882291676930173, -0.041179077200001, -0.0216968558986133, -0.2250793196095622, -0.0793358116908134, 0.1010579370281091, -0.318989052133383, 0.4264919983987507, 0.4085226871333563, 0.4858734170077839, 0.5602467637774726, 0.2629568882910392, 0.3946254743381858, 0.1691321829440769, 0.0911778598543382, 0.2417070423078647, 0.0572104960647203, 0.3053036023162632, 0.1125286424607846, 0.0610941816370124, 0.05696726024377, 0.0644447442001649, 0.1583786354826656, -0.4845181502127018, 0.3926306317536967, 0.1327159409024471, 0.2067235031106431, 0.2211072584721878, -0.1900381960905105, 0.3448295971655668, -0.1723255541645921, 0.1425136225845623, -0.1346583407554845, 0.0040753521028545, -0.1810276419433093, -0.039984147663999, 0.1096190684286108, 0.1265305141854309, 0.161685978938552, 0.3421662818084366, 0.1213238843071862, 0.0739607745903219, 0.1030662165474995, -0.1853208384121607, 0.2091349094557162, -0.062131067467454, 0.3014335634612785, 0.1768344448065181, -0.1048797727905468, -0.2973521784888805, 0.002993009063252, 0.2345073357840776, 0.0026582953415859, 0.200605981061915, 0.156013479465721, 0.237694882196056, 0.3523716611625346, -0.080727229105048, 0.0831471098850703, 0.1255042634598084, 0.2149748112331419, -0.1546121050247813, -0.1889864772994454, 0.0912318481203555, -0.0581346581142245, -0.1311296449466631, -0.1017801813457387, 0.0498280132308087, -0.1429978552249123, 0.0073887802038283, 0.1900141464725788, 0.2742993850635133, 0.143079950534105, -0.2775567654880655, 0.2190115498457818, 0.1267877678883992, 0.2816319886224332, 0.0508045485643872, -0.0573651999687746, 0.1979286357210783, 0.0392569706592338, -0.9994273821831844]|1078.6086425781250000|      2.00000000|[10477, 0, 0, 729]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=0
     136|[0.1137705941922573, 0.050465831374938, 0.0503757807455256, 0.1793490071492685, -0.1463784944414553, 0.0330917958053708, -0.3980904928134273, 0.1023065560558497, 0.0952030149217331, -0.2587282602181487, 0.2956270652253756, -0.164875022238089, 0.1810287345933371, -0.0260903418647445, -0.1658313474152465, 0.2543127934056838, 0.0213855859541171, -0.2005633078674328, 0.0882291676930173, -0.041179077200001, -0.0216968558986133, -0.2250793196095622, -0.0793358116908134, 0.1010579370281091, -0.318989052133383, 0.4264919983987507, 0.4085226871333563, 0.4858734170077839, 0.5602467637774726, 0.2629568882910392, 0.3946254743381858, 0.1691321829440769, 0.0911778598543382, 0.2417070423078647, 0.0572104960647203, 0.3053036023162632, 0.1125286424607846, 0.0610941816370124, 0.05696726024377, 0.0644447442001649, 0.1583786354826656, -0.4845181502127018, 0.3926306317536967, 0.1327159409024471, 0.2067235031106431, 0.2211072584721878, -0.1900381960905105, 0.3448295971655668, -0.1723255541645921, 0.1425136225845623, -0.1346583407554845, 0.0040753521028545, -0.1810276419433093, -0.039984147663999, 0.1096190684286108, 0.1265305141854309, 0.161685978938552, 0.3421662818084366, 0.1213238843071862, 0.0739607745903219, 0.1030662165474995, -0.1853208384121607, 0.2091349094557162, -0.062131067467454, 0.3014335634612785, 0.1768344448065181, -0.1048797727905468, -0.2973521784888805, 0.002993009063252, 0.2345073357840776, 0.0026582953415859, 0.200605981061915, 0.156013479465721, 0.237694882196056, 0.3523716611625346, -0.080727229105048, 0.0831471098850703, 0.1255042634598084, 0.2149748112331419, -0.1546121050247813, -0.1889864772994454, 0.0912318481203555, -0.0581346581142245, -0.1311296449466631, -0.1017801813457387, 0.0498280132308087, -0.1429978552249123, 0.0073887802038283, 0.1900141464725788, 0.2742993850635133, 0.143079950534105, -0.2775567654880655, 0.2190115498457818, 0.1267877678883992, 0.2816319886224332, 0.0508045485643872, -0.0573651999687746, 0.1979286357210783, 0.0392569706592338, -0.9994273821831844]|1078.6086425781250000|      1.00000000|[10591, 0, 0, 737]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     137|[0.0197603216635648, 0.0533459459183154, 0.0637946790254456, 0.1725047965157199, -0.036376448246689, 0.0799509813518132, -0.4480795103508931, 0.1214874872131278, 0.1110814430322651, -0.1888641621859443, 0.2877451926516154, -0.0718239811680847, -0.0783409127124844, -0.0989422696605151, -0.1010784160120901, 0.2374528709183029, 0.0637254031758458, -0.1714399401270428, 0.0915160934086303, 0.0343855000197784, -0.0303055482911004, -0.2306193373746256, -0.010883761243368, -0.0090863068070247, -0.2629329778200387, 0.6155200924916329, 0.423691653262647, 0.6567654766578904, 0.489421505136576, 0.3036206982036734, 0.3082003383668687, 0.1692230304734344, -0.0795581566682185, 0.0820405017406741, 0.0640222712251994, 0.1967062264153049, 0.1107581994274127, 0.3772539994032644, 0.1319917434541507, 0.1311247590470495, 0.0358073163622747, -0.3095041091861446, 0.2949185121555024, 0.0829985017780158, 0.1723269522112517, 0.0845080392110583, -0.0721812291489079, 0.3189745871023425, -0.1487737444902537, 0.0591786953306355, -0.1813131842653179, -0.0052184472191956, -0.0609871447870897, 0.0909634549074019, 0.110724312725529, 0.1487137742218636, 0.3137914191416509, 0.2504370159486534, 0.1037540598197638, 0.186753303823281, 0.0538326598592621, -0.0728595079939921, 0.1396589631233123, -0.0717606364718172, 0.3264617926004736, 0.06983671328547, -0.0523967263902475, -0.3191823686640599, 0.1994887009862517, 0.2073662323094221, 0.0708970102755994, 0.1889471869293295, 0.1225829602905726, 0.3131531392055315, 0.1537355799543715, 0.0168414925177778, 0.145007034095927, 0.0976612683980259, 0.0735906513656442, -0.1375856026917076, -0.0630312128821298, 0.0702756043383711, -0.1656468130118179, -0.0218447138971577, 0.03190059629548, 0.071387871695609, 0.0186151947074865, 0.0296500240319459, 0.0297231498728625, 0.3277000632643907, 0.1778663381111838, -0.1247332856517961, 0.1686502937141564, 0.180237183353521, 0.2514287147481894, 0.2387366924075985, -0.2112690435573106, -0.0356775519025997, -0.0084542463051084, -0.9972009266265379]|1060.4328613281250000|      2.00000000|[10691, 0, 0, 744]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | iterate success | actual_k=0
     138|[0.0197603216635648, 0.0533459459183154, 0.0637946790254456, 0.1725047965157199, -0.036376448246689, 0.0799509813518132, -0.4480795103508931, 0.1214874872131278, 0.1110814430322651, -0.1888641621859443, 0.2877451926516154, -0.0718239811680847, -0.0783409127124844, -0.0989422696605151, -0.1010784160120901, 0.2374528709183029, 0.0637254031758458, -0.1714399401270428, 0.0915160934086303, 0.0343855000197784, -0.0303055482911004, -0.2306193373746256, -0.010883761243368, -0.0090863068070247, -0.2629329778200387, 0.6155200924916329, 0.423691653262647, 0.6567654766578904, 0.489421505136576, 0.3036206982036734, 0.3082003383668687, 0.1692230304734344, -0.0795581566682185, 0.0820405017406741, 0.0640222712251994, 0.1967062264153049, 0.1107581994274127, 0.3772539994032644, 0.1319917434541507, 0.1311247590470495, 0.0358073163622747, -0.3095041091861446, 0.2949185121555024, 0.0829985017780158, 0.1723269522112517, 0.0845080392110583, -0.0721812291489079, 0.3189745871023425, -0.1487737444902537, 0.0591786953306355, -0.1813131842653179, -0.0052184472191956, -0.0609871447870897, 0.0909634549074019, 0.110724312725529, 0.1487137742218636, 0.3137914191416509, 0.2504370159486534, 0.1037540598197638, 0.186753303823281, 0.0538326598592621, -0.0728595079939921, 0.1396589631233123, -0.0717606364718172, 0.3264617926004736, 0.06983671328547, -0.0523967263902475, -0.3191823686640599, 0.1994887009862517, 0.2073662323094221, 0.0708970102755994, 0.1889471869293295, 0.1225829602905726, 0.3131531392055315, 0.1537355799543715, 0.0168414925177778, 0.145007034095927, 0.0976612683980259, 0.0735906513656442, -0.1375856026917076, -0.0630312128821298, 0.0702756043383711, -0.1656468130118179, -0.0218447138971577, 0.03190059629548, 0.071387871695609, 0.0186151947074865, 0.0296500240319459, 0.0297231498728625, 0.3277000632643907, 0.1778663381111838, -0.1247332856517961, 0.1686502937141564, 0.180237183353521, 0.2514287147481894, 0.2387366924075985, -0.2112690435573106, -0.0356775519025997, -0.0084542463051084, -0.9972009266265379]|1060.4328613281250000|      1.00000000|[10805, 0, 0, 752]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     139|[0.18123822001044, 0.081516761285753, 0.0449320075635997, -0.0285581874550183, 0.0888916755164687, 0.0236299313071302, -0.4871777182882576, 0.1237548369867008, 0.0038378338905911, -0.1180929785773314, 0.2226327406778925, 0.0446980946974494, -0.1383236586082345, 0.0971033235886875, 0.0140718106892654, 0.0757643129512087, 0.0094885212164902, -0.1629790280759541, 0.0550887865527412, 0.1111304997423866, -0.1075210021910856, 0.0046940382167811, -0.1064676577427467, 0.0291111847857194, -0.4210484779232943, 0.5524816605497878, 0.47816640279301, 0.656462184268532, 0.5347452811750436, 0.3564801084036396, 0.2171353600599852, 0.1972610246811493, 0.0121496572018356, 0.3164881625755389, 0.0236339359044467, 0.105922446008671, 0.0137275830704228, 0.1944351132304959, 0.0838162503217046, 0.2115460507475308, 0.1706458076649985, -0.2258500373422844, 0.1135612217353199, 0.1225031054019304, 0.1187253925622886, -0.0109425441082977, -0.0673596777342837, 0.0632857311099955, -0.2006556925888111, 0.0775147512041807, 0.0214573063691472, -0.0405861866925749, -0.0509646270212728, 0.0795794112002223, 0.1213828742741055, 0.2003455619917283, 0.302809267246221, 0.1792356655759711, 0.1780326638397224, 0.0465276401094404, 0.2021256051802977, -0.0996960935316591, 0.0159989724120577, 0.0360727364245322, 0.3162577516167004, 0.0669821730919284, -0.1446698821538952, -0.1912092363615937, 0.2976874011160318, 0.2825806994634058, 0.256778091565429, 0.1367263778576557, 0.234491522610028, 0.2873181117062157, 0.1078295243282127, 0.0353211226956372, 0.1811280138177005, -0.0740988274095631, 0.0975732487732136, -0.0296932959367914, -0.1200835972579688, -0.0324941143798077, -0.1661029625056459, -0.0146133518736203, -0.1616961923353718, 0.1726089470462081, 0.0089152924649028, -0.006072825463936, -0.0466924227255201, 0.2259223387075119, 0.1945811375934138, -0.1327507469635928, 0.2606711333790877, 0.1716052384660188, 0.3205949764336568, 0.0631429096560744, -0.132463682394676, 0.0264649694365807, 0.0017775173301693, -1.0853937397857196]|1032.3052978515625000|      2.00000000|[10863, 0, 0, 756]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
     140|[0.18123822001044, 0.081516761285753, 0.0449320075635997, -0.0285581874550183, 0.0888916755164687, 0.0236299313071302, -0.4871777182882576, 0.1237548369867008, 0.0038378338905911, -0.1180929785773314, 0.2226327406778925, 0.0446980946974494, -0.1383236586082345, 0.0971033235886875, 0.0140718106892654, 0.0757643129512087, 0.0094885212164902, -0.1629790280759541, 0.0550887865527412, 0.1111304997423866, -0.1075210021910856, 0.0046940382167811, -0.1064676577427467, 0.0291111847857194, -0.4210484779232943, 0.5524816605497878, 0.47816640279301, 0.656462184268532, 0.5347452811750436, 0.3564801084036396, 0.2171353600599852, 0.1972610246811493, 0.0121496572018356, 0.3164881625755389, 0.0236339359044467, 0.105922446008671, 0.0137275830704228, 0.1944351132304959, 0.0838162503217046, 0.2115460507475308, 0.1706458076649985, -0.2258500373422844, 0.1135612217353199, 0.1225031054019304, 0.1187253925622886, -0.0109425441082977, -0.0673596777342837, 0.0632857311099955, -0.2006556925888111, 0.0775147512041807, 0.0214573063691472, -0.0405861866925749, -0.0509646270212728, 0.0795794112002223, 0.1213828742741055, 0.2003455619917283, 0.302809267246221, 0.1792356655759711, 0.1780326638397224, 0.0465276401094404, 0.2021256051802977, -0.0996960935316591, 0.0159989724120577, 0.0360727364245322, 0.3162577516167004, 0.0669821730919284, -0.1446698821538952, -0.1912092363615937, 0.2976874011160318, 0.2825806994634058, 0.256778091565429, 0.1367263778576557, 0.234491522610028, 0.2873181117062157, 0.1078295243282127, 0.0353211226956372, 0.1811280138177005, -0.0740988274095631, 0.0975732487732136, -0.0296932959367914, -0.1200835972579688, -0.0324941143798077, -0.1661029625056459, -0.0146133518736203, -0.1616961923353718, 0.1726089470462081, 0.0089152924649028, -0.006072825463936, -0.0466924227255201, 0.2259223387075119, 0.1945811375934138, -0.1327507469635928, 0.2606711333790877, 0.1716052384660188, 0.3205949764336568, 0.0631429096560744, -0.132463682394676, 0.0264649694365807, 0.0017775173301693, -1.0853937397857196]|1032.3052978515625000|      1.00000000|[10977, 0, 0, 764]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     141|[0.18123822001044, 0.081516761285753, 0.0449320075635997, -0.0285581874550183, 0.0888916755164687, 0.0236299313071302, -0.4871777182882576, 0.1237548369867008, 0.0038378338905911, -0.1180929785773314, 0.2226327406778925, 0.0446980946974494, -0.1383236586082345, 0.0971033235886875, 0.0140718106892654, 0.0757643129512087, 0.0094885212164902, -0.1629790280759541, 0.0550887865527412, 0.1111304997423866, -0.1075210021910856, 0.0046940382167811, -0.1064676577427467, 0.0291111847857194, -0.4210484779232943, 0.5524816605497878, 0.47816640279301, 0.656462184268532, 0.5347452811750436, 0.3564801084036396, 0.2171353600599852, 0.1972610246811493, 0.0121496572018356, 0.3164881625755389, 0.0236339359044467, 0.105922446008671, 0.0137275830704228, 0.1944351132304959, 0.0838162503217046, 0.2115460507475308, 0.1706458076649985, -0.2258500373422844, 0.1135612217353199, 0.1225031054019304, 0.1187253925622886, -0.0109425441082977, -0.0673596777342837, 0.0632857311099955, -0.2006556925888111, 0.0775147512041807, 0.0214573063691472, -0.0405861866925749, -0.0509646270212728, 0.0795794112002223, 0.1213828742741055, 0.2003455619917283, 0.302809267246221, 0.1792356655759711, 0.1780326638397224, 0.0465276401094404, 0.2021256051802977, -0.0996960935316591, 0.0159989724120577, 0.0360727364245322, 0.3162577516167004, 0.0669821730919284, -0.1446698821538952, -0.1912092363615937, 0.2976874011160318, 0.2825806994634058, 0.256778091565429, 0.1367263778576557, 0.234491522610028, 0.2873181117062157, 0.1078295243282127, 0.0353211226956372, 0.1811280138177005, -0.0740988274095631, 0.0975732487732136, -0.0296932959367914, -0.1200835972579688, -0.0324941143798077, -0.1661029625056459, -0.0146133518736203, -0.1616961923353718, 0.1726089470462081, 0.0089152924649028, -0.006072825463936, -0.0466924227255201, 0.2259223387075119, 0.1945811375934138, -0.1327507469635928, 0.2606711333790877, 0.1716052384660188, 0.3205949764336568, 0.0631429096560744, -0.132463682394676, 0.0264649694365807, 0.0017775173301693, -1.0853937397857196]|1032.3052978515625000|      0.50000000|[11091, 0, 0, 772]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     142|[0.1751670021866663, 0.0230121127791116, 0.000183805597314, -0.0441475224570234, 0.022494977160794, 0.0599340140286019, -0.4085389262502937, 0.1718170274001758, -0.0006591195595522, -0.1174134539619245, 0.128389698506891, -0.0393951779885553, -0.113713778086341, 0.1498007288077656, 0.0246766998213479, 0.1198710646315828, 0.1527712625247025, -0.1858448506146876, 0.1045929735108158, 0.0625359578946808, -0.1855701180277059, 0.0653765324100966, -0.0578254545309623, 0.0457008542964416, -0.4300970851236784, 0.5294177438367884, 0.5163204497755367, 0.671930414739547, 0.5239415397721195, 0.2871166484589146, 0.298204173860797, 0.1125074517403229, 0.0091690263570042, 0.2337219426019748, -0.0011749738395776, 0.1254294685832149, -0.0053877401303991, 0.2438065420182041, 0.1136279995565001, 0.2297030430190733, 0.1676070320235273, -0.2368677193730814, 0.1153956792426769, 0.059707511067328, 0.1210271013574189, -0.0995527908858322, -0.1197918795370143, 0.0590274095118233, -0.2600170572812607, 0.0818689748131513, 0.1174609207352017, -0.0458895704974326, -0.0218255497303802, 0.0807427187775939, 0.083782677376122, 0.1901032525704275, 0.2917940494949565, 0.0561009929342169, 0.1362558763500697, 0.009807837342402, 0.2386081740105493, -0.0966037531051396, 0.0449666453710278, -0.0457153713282678, 0.2954994692234834, 0.1400992504425448, -0.1705882206017044, -0.3010819872995324, 0.336037215829033, 0.2060616572099115, 0.3152913045144666, 0.1874284877905552, 0.1841566070912674, 0.3093242788050955, 0.1355600693572569, 0.0253380711273675, 0.0710728354138461, -0.0856546630142307, 0.0849664584839308, -0.0716546566595717, -0.0988465927096576, 0.0139597042990482, -0.18045495071692, -0.0296565900515158, -0.190778173964505, 0.179498126860815, 0.0150359402343242, -0.0407174850725385, 0.0129829168838644, 0.243189672051137, 0.2306736946064487, -0.12762388324556, 0.3323843350807288, 0.2209149987981263, 0.3057005263502818, 0.1199855832259921, -0.1043900288159177, 0.0052476400089807, -0.0176501379345659, -1.17205443039136]|1029.4625244140625000|      1.00000000|[11107, 0, 0, 773]                                                         | | GPS sucess | actual_k=0
     143|[0.1751670021866663, 0.0230121127791116, 0.000183805597314, -0.0441475224570234, 0.022494977160794, 0.0599340140286019, -0.4085389262502937, 0.1718170274001758, -0.0006591195595522, -0.1174134539619245, 0.128389698506891, -0.0393951779885553, -0.113713778086341, 0.1498007288077656, 0.0246766998213479, 0.1198710646315828, 0.1527712625247025, -0.1858448506146876, 0.1045929735108158, 0.0625359578946808, -0.1855701180277059, 0.0653765324100966, -0.0578254545309623, 0.0457008542964416, -0.4300970851236784, 0.5294177438367884, 0.5163204497755367, 0.671930414739547, 0.5239415397721195, 0.2871166484589146, 0.298204173860797, 0.1125074517403229, 0.0091690263570042, 0.2337219426019748, -0.0011749738395776, 0.1254294685832149, -0.0053877401303991, 0.2438065420182041, 0.1136279995565001, 0.2297030430190733, 0.1676070320235273, -0.2368677193730814, 0.1153956792426769, 0.059707511067328, 0.1210271013574189, -0.0995527908858322, -0.1197918795370143, 0.0590274095118233, -0.2600170572812607, 0.0818689748131513, 0.1174609207352017, -0.0458895704974326, -0.0218255497303802, 0.0807427187775939, 0.083782677376122, 0.1901032525704275, 0.2917940494949565, 0.0561009929342169, 0.1362558763500697, 0.009807837342402, 0.2386081740105493, -0.0966037531051396, 0.0449666453710278, -0.0457153713282678, 0.2954994692234834, 0.1400992504425448, -0.1705882206017044, -0.3010819872995324, 0.336037215829033, 0.2060616572099115, 0.3152913045144666, 0.1874284877905552, 0.1841566070912674, 0.3093242788050955, 0.1355600693572569, 0.0253380711273675, 0.0710728354138461, -0.0856546630142307, 0.0849664584839308, -0.0716546566595717, -0.0988465927096576, 0.0139597042990482, -0.18045495071692, -0.0296565900515158, -0.190778173964505, 0.179498126860815, 0.0150359402343242, -0.0407174850725385, 0.0129829168838644, 0.243189672051137, 0.2306736946064487, -0.12762388324556, 0.3323843350807288, 0.2209149987981263, 0.3057005263502818, 0.1199855832259921, -0.1043900288159177, 0.0052476400089807, -0.0176501379345659, -1.17205443039136]|1029.4625244140625000|      0.50000000|[11221, 0, 0, 781]                                                         |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
     144|[0.1725658212478181, -0.0056756440209489, 0.0374051367371699, -0.0704060201733958, 0.0421260017377328, 0.048525116468807, -0.2910983860890841, 0.1813806226463432, -0.0453133298291756, -0.175784876324985, 0.1599117901524381, -0.0211454242875685, -0.1814696046346426, 0.108568409562926, 0.0262267676948911, 0.0507889832116554, 0.1527551531137149, -0.2256249841425305, 0.1536467789128281, 0.1167807516613636, -0.1818808049282371, 0.075316899175916, -0.0997996686584299, -0.0029630756714747, -0.3247677953597999, 0.4595710578966882, 0.4138855583261424, 0.7522757385049436, 0.5636920071951539, 0.2760581594474688, 0.2890885738976309, 0.0559990534403775, 0.0012874084744145, 0.1561495521618463, -0.0030556127106206, 0.0093463395262097, -0.0672118309144416, 0.1312667914220207, 0.1229539139237791, 0.2373134734751006, 0.0820012933384042, -0.2329163100040028, 0.1485258920496578, 0.0475622547061019, 0.1477003642405439, -0.1227438761615912, -0.0675384988251991, -0.0399360789149508, -0.2812401247605658, 0.1287443462833975, 0.0371157503650053, -0.0857787665731825, 0.0038853334858744, 0.0090375110652464, 0.0907955243659724, 0.1907842410348534, 0.2599081935177526, -0.0166232114137631, 0.2221379998575334, 0.0729308008111857, 0.2388329831732292, -0.1279850960274381, 0.04975310894468, -0.0974339301641763, 0.285858589583968, 0.1396240382391817, -0.1985835023546211, -0.2151755440759917, 0.3222431668522907, 0.1305144889012424, 0.269010730936955, 0.2096982056902617, 0.1709929606094844, 0.2520616242971112, 0.0722440201134085, 0.0568168203816352, 0.0626171353178194, -0.1008083320050139, 0.0476802276978731, -0.0082468546154419, -0.1288370221875244, 0.0177206608253052, -0.182297734065552, -0.0339833003206666, -0.1608136135421715, 0.1963997130209313, 0.0478537427671399, -0.0790029498956808, -0.0273805962437019, 0.1856529631623609, 0.2661955677898484, -0.1557575878152559, 0.3517546327847137, 0.2258460293674446, 0.2772372717273067, 0.0688648828928728, -0.2201290571023534, 0.0513704886899806, 0.0600921305879448, -1.2091991380325]|1026.5123291015625000|      1.00000000|[11251, 0, 0, 783]                                                         |  | trying linear partial model with 17 points | iterate success | actual_k=0
