k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0046916780993342, -0.9861387219280005, -0.818820595741272, -0.9030079022049904, -0.9332435056567192, -0.8436636924743652, -0.8459686040878296, -0.8564839214086533, -0.9505963213741779, -1.0814191699028015, -1.3382440507411957, -1.0579432435333729, -1.0554557666182518, -0.8374128192663193, -0.9378599338233471, -0.8622040450572968, -0.8546217381954193, -0.9106906279921532, -0.9405037760734558, -1.1190676167607307, -1.1227796599268913, -1.0896679013967514, -0.8301167488098145, -1.255111575126648, -0.9031142815947533, -0.8364162594079971, -1.0670389831066132, -0.8990127444267273, -0.9675498232245445, -0.8622398376464844, -0.7689951062202454, -0.9542794898152351, -0.9394886717200279, -0.8501519560813904, -1.058372050523758, -1.050325583666563, -0.7913632839918137, -0.939096212387085, -1.305198848247528, -0.795285627245903, -1.020838487893343, -1.2161296755075455, -1.0722350478172302, -1.2263663858175278, -1.037788514047861, -0.963192768394947, -0.9230865240097046, -0.8150016665458679, -0.8550656735897064, -1.18178191781044]|94535.0078125000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
       2|[-0.428474741987884, -0.7226527836173773, -0.6699505299329758, -0.484474278986454, -0.9609687551856041, -0.9887298196554184, -0.7066208124160767, -0.7841751724481583, -1.0262218154966831, -1.6180313229560852, -1.1931573152542114, -1.4543160386383533, -0.9330406188964844, -1.2465374916791916, -0.8368582539260387, -0.7720180749893188, -0.9700391888618469, -0.4983508214354515, -0.6861891150474548, -0.5190423205494881, -1.2495960220694542, -0.7561671882867813, -0.7629677057266235, -0.8181965351104736, -1.277053914964199, -0.7045579105615616, -1.097376026213169, -1.2015101909637451, -1.1808029189705849, -0.8095600977540016, -1.0997301936149597, -0.6895788684487343, -0.6266830787062645, -0.613237202167511, -1.0245918594300747, -1.224596630781889, -1.0013587325811386, -0.8375018909573555, -1.5158547759056091, -0.59356889128685, -0.3702336438000202, -0.9838754385709763, -1.2174309194087982, -0.7491489797830582, -0.7798074223101139, -0.7662476524710655, -1.1198351979255676, -0.5532107055187225, -0.9570700600743294, -1.1716353818774223]|89813.7421875000000000|      4.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
      97|[0.0600362939084672, 0.2613894950364944, 0.1361938762504411, -0.3602188723105609, 0.158182021454268, -0.242428614567317, 0.2523780685375989, 0.1927939367441865, -0.2554710444168937, -0.3693095602278249, 0.1849362619557401, -0.3820015169187914, 0.1331971974087475, -0.3499497604148692, -0.1317651480890034, 0.5852252103449415, 0.2780359588777059, 1.397509836188693, -0.3452090676739997, 0.1954686126489763, 0.0071010161809723, -0.3739674186035283, -0.1580543685612207, -0.0085664902577304, -0.1658839099931604, 0.0066693696905167, 0.0567299171401102, -0.2687585993971048, -0.4691074871020035, 0.0781798308438203, 0.0294707644513858, -0.067336968190067, 0.1550878478291424, 0.056507303375763, 0.1242378256511896, -0.0104007140509876, 0.2156178862315481, -0.3634697688633632, 0.0670514661595557, 0.1549765628606065, -0.2633159800710244, 0.1426987206612976, -0.3215195652350757, 0.3915943504934685, -0.2376372546702974, 0.0906631021433669, -0.2094362861611547, 0.2661212821800739, -0.2160148633475125, -0.2735284805647624]|441.6585388183593750|      2.00000000|[4954, 776, 0, 388]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      98|[0.0600362939084672, 0.2613894950364944, 0.1361938762504411, -0.3602188723105609, 0.158182021454268, -0.242428614567317, 0.2523780685375989, 0.1927939367441865, -0.2554710444168937, -0.3693095602278249, 0.1849362619557401, -0.3820015169187914, 0.1331971974087475, -0.3499497604148692, -0.1317651480890034, 0.5852252103449415, 0.2780359588777059, 1.397509836188693, -0.3452090676739997, 0.1954686126489763, 0.0071010161809723, -0.3739674186035283, -0.1580543685612207, -0.0085664902577304, -0.1658839099931604, 0.0066693696905167, 0.0567299171401102, -0.2687585993971048, -0.4691074871020035, 0.0781798308438203, 0.0294707644513858, -0.067336968190067, 0.1550878478291424, 0.056507303375763, 0.1242378256511896, -0.0104007140509876, 0.2156178862315481, -0.3634697688633632, 0.0670514661595557, 0.1549765628606065, -0.2633159800710244, 0.1426987206612976, -0.3215195652350757, 0.3915943504934685, -0.2376372546702974, 0.0906631021433669, -0.2094362861611547, 0.2661212821800739, -0.2160148633475125, -0.2735284805647624]|441.6585388183593750|      1.00000000|[5029, 788, 0, 394]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      99|[0.0600362939084672, 0.2613894950364944, 0.1361938762504411, -0.3602188723105609, 0.158182021454268, -0.242428614567317, 0.2523780685375989, 0.1927939367441865, -0.2554710444168937, -0.3693095602278249, 0.1849362619557401, -0.3820015169187914, 0.1331971974087475, -0.3499497604148692, -0.1317651480890034, 0.5852252103449415, 0.2780359588777059, 1.397509836188693, -0.3452090676739997, 0.1954686126489763, 0.0071010161809723, -0.3739674186035283, -0.1580543685612207, -0.0085664902577304, -0.1658839099931604, 0.0066693696905167, 0.0567299171401102, -0.2687585993971048, -0.4691074871020035, 0.0781798308438203, 0.0294707644513858, -0.067336968190067, 0.1550878478291424, 0.056507303375763, 0.1242378256511896, -0.0104007140509876, 0.2156178862315481, -0.3634697688633632, 0.0670514661595557, 0.1549765628606065, -0.2633159800710244, 0.1426987206612976, -0.3215195652350757, 0.3915943504934685, -0.2376372546702974, 0.0906631021433669, -0.2094362861611547, 0.2661212821800739, -0.2160148633475125, -0.2735284805647624]|441.6585388183593750|      0.50000000|[5104, 800, 0, 400]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     100|[-0.0007686930767768, 0.3385386968041716, 0.0502410120556258, -0.2286145913579724, 0.0734414675512728, -0.2963378990269898, 0.2736931509781077, 0.1591926673454263, -0.2428122350225877, -0.2665794920816233, 0.0836630635648374, -0.3496042215893925, 0.019851313122095, -0.3189804491443888, -0.0980196995063451, 0.622300518026849, 0.3692264677464636, 1.3585122435367976, -0.4023760106957163, 0.1402318960398358, -0.0620136232483237, -0.3067875119573966, -0.0334314379282561, -0.0147754670790845, -0.0247171118204538, 0.1389870830340681, 0.0869778743541485, -0.2638324698875052, -0.3669462830445697, 0.0217661045072888, -0.0210323632728001, 0.0132256028540073, 0.1124065533259322, -0.0103828092158081, 0.0760042889419698, -0.1021621579177064, 0.1543097619357199, -0.3224484045356721, 0.0936700506389179, 0.102436209339385, -0.1394343705017527, 0.1275828728101148, -0.2898030393576164, 0.3772962839804764, -0.2958809037775484, 0.1719057853833728, -0.1870892707748576, 0.3378284857423399, -0.2116170832748941, -0.2014816227949743]|399.8214416503906250|      1.00000000|[5131, 804, 0, 402]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
     101|[-0.1729140154106839, 0.2643759177385089, 0.112164415289945, -0.3037218641788452, 0.1392964812057231, -0.1326529075693925, -0.068863985397405, 0.3010059650405034, -0.2026078497818735, -0.1896620328075169, 0.1334883185543577, -0.3569613830724584, -0.0526348820883092, -0.3057048625666874, -0.0884997443030917, 0.3464450798855946, 0.3698397719379048, 1.3786101506162804, -0.5671529070192761, 0.2271892701726266, -0.1148227786260378, -0.3105952749219101, 0.0285411046197646, 0.2528017484200002, 0.1113168696310383, -0.1284266373712042, 0.1823692035835485, -0.2234093697218172, -0.040883472295466, 0.0201919952890891, 0.0450933931235766, -0.0664166262725889, 0.0464361632683614, 0.2108276669177625, -0.0476394369038406, -0.0524455255796848, 0.3285437476035286, -0.252742433692874, 0.1177534167019436, 0.3288708019107816, 0.0881104595083277, 0.0915261018400082, -0.1871321378553145, 0.4715062403180072, -0.1494130083387348, 0.2351656145090409, -0.4270434453899165, 0.1403265428304845, -0.1066545696813065, -0.1838804516384814]|322.0221557617187500|      2.00000000|[5184, 812, 0, 406]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     102|[-0.1729140154106839, 0.2643759177385089, 0.112164415289945, -0.3037218641788452, 0.1392964812057231, -0.1326529075693925, -0.068863985397405, 0.3010059650405034, -0.2026078497818735, -0.1896620328075169, 0.1334883185543577, -0.3569613830724584, -0.0526348820883092, -0.3057048625666874, -0.0884997443030917, 0.3464450798855946, 0.3698397719379048, 1.3786101506162804, -0.5671529070192761, 0.2271892701726266, -0.1148227786260378, -0.3105952749219101, 0.0285411046197646, 0.2528017484200002, 0.1113168696310383, -0.1284266373712042, 0.1823692035835485, -0.2234093697218172, -0.040883472295466, 0.0201919952890891, 0.0450933931235766, -0.0664166262725889, 0.0464361632683614, 0.2108276669177625, -0.0476394369038406, -0.0524455255796848, 0.3285437476035286, -0.252742433692874, 0.1177534167019436, 0.3288708019107816, 0.0881104595083277, 0.0915261018400082, -0.1871321378553145, 0.4715062403180072, -0.1494130083387348, 0.2351656145090409, -0.4270434453899165, 0.1403265428304845, -0.1066545696813065, -0.1838804516384814]|322.0221557617187500|      1.00000000|[5248, 822, 0, 411]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     103|[-0.1729140154106839, 0.2643759177385089, 0.112164415289945, -0.3037218641788452, 0.1392964812057231, -0.1326529075693925, -0.068863985397405, 0.3010059650405034, -0.2026078497818735, -0.1896620328075169, 0.1334883185543577, -0.3569613830724584, -0.0526348820883092, -0.3057048625666874, -0.0884997443030917, 0.3464450798855946, 0.3698397719379048, 1.3786101506162804, -0.5671529070192761, 0.2271892701726266, -0.1148227786260378, -0.3105952749219101, 0.0285411046197646, 0.2528017484200002, 0.1113168696310383, -0.1284266373712042, 0.1823692035835485, -0.2234093697218172, -0.040883472295466, 0.0201919952890891, 0.0450933931235766, -0.0664166262725889, 0.0464361632683614, 0.2108276669177625, -0.0476394369038406, -0.0524455255796848, 0.3285437476035286, -0.252742433692874, 0.1177534167019436, 0.3288708019107816, 0.0881104595083277, 0.0915261018400082, -0.1871321378553145, 0.4715062403180072, -0.1494130083387348, 0.2351656145090409, -0.4270434453899165, 0.1403265428304845, -0.1066545696813065, -0.1838804516384814]|322.0221557617187500|      0.50000000|[5324, 834, 0, 417]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     104|[-0.1792762044837995, 0.3754619659243343, 0.0802105365892118, -0.1634218883068054, 0.188709894015095, -0.1235063019510945, -0.1601153810401624, 0.317146163375555, -0.2969315891913202, -0.1563970679885625, 0.0236264231123487, -0.3905251310745108, -0.0050061292010602, -0.2890083107520121, -0.1929736480783069, 0.3349475972281621, 0.2470590018745045, 1.203300701182, -0.5711574413532204, 0.2264664669971772, -0.1068622290703189, -0.2497071037259262, 0.0479511560251944, 0.1795398019802572, 0.2144728551056248, -0.0738292372423628, 0.1264531624477606, -0.2275700090860895, -0.0645570681560664, -0.0587139075138551, 0.0687677936468816, -0.1005913256088793, -0.0116956768116614, 0.1826482486221407, -0.0997275708946052, -0.0888219422628818, 0.1557369630929161, -0.2446026753220573, 0.0271513838616917, 0.2532929691523549, 0.1737036607283633, 0.0832319096972236, -0.1676307851726048, 0.4964168802895019, -0.1243784056072685, 0.285558488094265, -0.3068096935564776, 0.1706960667431527, -0.1099544858443934, -0.0870480421374056]|280.1145324707031250|      1.00000000|[5338, 836, 0, 418]                                                        | | GPS sucess | actual_k=2
     105|[-0.1792762044837995, 0.3754619659243343, 0.0802105365892118, -0.1634218883068054, 0.188709894015095, -0.1235063019510945, -0.1601153810401624, 0.317146163375555, -0.2969315891913202, -0.1563970679885625, 0.0236264231123487, -0.3905251310745108, -0.0050061292010602, -0.2890083107520121, -0.1929736480783069, 0.3349475972281621, 0.2470590018745045, 1.203300701182, -0.5711574413532204, 0.2264664669971772, -0.1068622290703189, -0.2497071037259262, 0.0479511560251944, 0.1795398019802572, 0.2144728551056248, -0.0738292372423628, 0.1264531624477606, -0.2275700090860895, -0.0645570681560664, -0.0587139075138551, 0.0687677936468816, -0.1005913256088793, -0.0116956768116614, 0.1826482486221407, -0.0997275708946052, -0.0888219422628818, 0.1557369630929161, -0.2446026753220573, 0.0271513838616917, 0.2532929691523549, 0.1737036607283633, 0.0832319096972236, -0.1676307851726048, 0.4964168802895019, -0.1243784056072685, 0.285558488094265, -0.3068096935564776, 0.1706960667431527, -0.1099544858443934, -0.0870480421374056]|280.1145324707031250|      0.50000000|[5402, 846, 0, 423]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     106|[-0.2100453589132353, 0.3810659736713586, 0.1245601511200136, -0.201135032281348, 0.1247647570507739, -0.2219741287943562, -0.1832501602252191, 0.3410153313888892, -0.2848239533430961, -0.1249476420230149, 0.0162751890227656, -0.3283002847412455, 0.0091145166200343, -0.0968348893691081, -0.11243561363922, 0.2251114658938573, 0.2328687741498928, 1.2610209153104943, -0.7005098768228478, 0.1048354332785912, -0.0872768804046046, -0.2554877517003875, -0.0465057252595193, 0.17766990182817, 0.3020317877080304, 0.0689870381158372, 0.1331687837813298, -0.1448146818613581, -0.0528284181970983, -0.1325916146376115, 0.0367920139644837, -0.0426433956603109, 0.0850686194815973, 0.1293365095052335, -0.1042141224029126, -0.0655033479412733, 0.1828442670550276, -0.0735591750178352, 0.0975448418704578, 0.3120568978637692, 0.1857388219851535, -0.026315832013916, -0.1031235019022458, 0.4805188574888179, -0.1152668726658079, 0.2939603644097395, -0.3716330751592417, 0.1260685306549245, -0.1460119990515906, -0.0143070030400965]|257.4697265625000000|      1.00000000|[5416, 848, 0, 424]                                                        | | GPS sucess | actual_k=2
     107|[-0.2100453589132353, 0.3810659736713586, 0.1245601511200136, -0.201135032281348, 0.1247647570507739, -0.2219741287943562, -0.1832501602252191, 0.3410153313888892, -0.2848239533430961, -0.1249476420230149, 0.0162751890227656, -0.3283002847412455, 0.0091145166200343, -0.0968348893691081, -0.11243561363922, 0.2251114658938573, 0.2328687741498928, 1.2610209153104943, -0.7005098768228478, 0.1048354332785912, -0.0872768804046046, -0.2554877517003875, -0.0465057252595193, 0.17766990182817, 0.3020317877080304, 0.0689870381158372, 0.1331687837813298, -0.1448146818613581, -0.0528284181970983, -0.1325916146376115, 0.0367920139644837, -0.0426433956603109, 0.0850686194815973, 0.1293365095052335, -0.1042141224029126, -0.0655033479412733, 0.1828442670550276, -0.0735591750178352, 0.0975448418704578, 0.3120568978637692, 0.1857388219851535, -0.026315832013916, -0.1031235019022458, 0.4805188574888179, -0.1152668726658079, 0.2939603644097395, -0.3716330751592417, 0.1260685306549245, -0.1460119990515906, -0.0143070030400965]|257.4697265625000000|      0.50000000|[5492, 860, 0, 430]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     108|[-0.2366366244873329, 0.3102065190991578, 0.1614465525944895, -0.2187360715419738, 0.1099243329899524, -0.2312513514724215, -0.1749871441056198, 0.3517130659310803, -0.1264065794474509, -0.1234442187010227, 0.0481245509788851, -0.3679196187833177, 0.0907809861940089, -0.0728435839880484, -0.260023851759299, 0.2142961714343951, 0.2912440582256298, 1.228564498673789, -0.6414194673949666, 0.150804725800068, -0.046269149294747, -0.219694208838449, 0.0625883505990737, 0.2578355786007644, 0.3267940251525504, 0.0736120507482966, -0.0873606085803111, -0.1925426615809969, -0.2477342059034734, -0.0758666118123513, 0.0605082923386788, -0.0381253691742718, 0.090655420112733, 0.067556704977474, -0.008239677059895, -0.0570261164536415, 0.2053930822905232, -0.0679993710998312, 0.1207003858236382, 0.2758445727676389, 0.1830874853822868, 0.022581579660345, -0.0890851049030058, 0.458848681772537, 0.0328869986320284, 0.3080319351190873, -0.2447854950839777, 0.1166821849107915, -0.1820324269938666, 0.0345639851500776]|244.6048583984375000|      1.00000000|[5506, 862, 0, 431]                                                        | | GPS sucess | actual_k=2
     109|[-0.2366366244873329, 0.3102065190991578, 0.1614465525944895, -0.2187360715419738, 0.1099243329899524, -0.2312513514724215, -0.1749871441056198, 0.3517130659310803, -0.1264065794474509, -0.1234442187010227, 0.0481245509788851, -0.3679196187833177, 0.0907809861940089, -0.0728435839880484, -0.260023851759299, 0.2142961714343951, 0.2912440582256298, 1.228564498673789, -0.6414194673949666, 0.150804725800068, -0.046269149294747, -0.219694208838449, 0.0625883505990737, 0.2578355786007644, 0.3267940251525504, 0.0736120507482966, -0.0873606085803111, -0.1925426615809969, -0.2477342059034734, -0.0758666118123513, 0.0605082923386788, -0.0381253691742718, 0.090655420112733, 0.067556704977474, -0.008239677059895, -0.0570261164536415, 0.2053930822905232, -0.0679993710998312, 0.1207003858236382, 0.2758445727676389, 0.1830874853822868, 0.022581579660345, -0.0890851049030058, 0.458848681772537, 0.0328869986320284, 0.3080319351190873, -0.2447854950839777, 0.1166821849107915, -0.1820324269938666, 0.0345639851500776]|244.6048583984375000|      0.50000000|[5581, 874, 0, 437]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     110|[-0.2697846449932381, 0.3822127074321923, 0.2436118683417505, -0.1933639332950799, 0.0648774670498584, -0.1993429995444258, -0.1114893623520797, 0.2884103329269871, -0.0352174408561614, -0.0269927424847065, -0.0318140246465345, -0.3160038763264048, 0.0928420030516329, -0.2017301346529501, -0.3653590426515185, 0.1741258669571803, 0.2895296274762134, 1.1279010825861615, -0.6206935782635398, 0.081507069383175, -0.0405543556051981, -0.2554806065935951, 0.0654498601643376, 0.2991861034733059, 0.2749008989330394, 0.021943548357912, -0.1493272997464736, -0.1381782448327116, -0.1617566366810231, -0.0318016429879647, 0.0590649352482131, 0.0710149300863445, 0.0787552987666169, 0.1196187507602785, -0.0781372095229688, -0.0069990179469524, 0.1715946633514095, 0.009271799814342, 0.1207417831120798, 0.2085015314668652, 0.0857423343751114, -0.0359802967558613, -0.083779074279391, 0.2519616154082486, 0.0233673023963716, 0.3085249456251212, -0.1088390424663325, 0.0723658670246774, -0.2112967727589804, 0.1701515582015302]|206.4058990478515625|      1.00000000|[5607, 878, 0, 439]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
     111|[-0.2697846449932381, 0.3822127074321923, 0.2436118683417505, -0.1933639332950799, 0.0648774670498584, -0.1993429995444258, -0.1114893623520797, 0.2884103329269871, -0.0352174408561614, -0.0269927424847065, -0.0318140246465345, -0.3160038763264048, 0.0928420030516329, -0.2017301346529501, -0.3653590426515185, 0.1741258669571803, 0.2895296274762134, 1.1279010825861615, -0.6206935782635398, 0.081507069383175, -0.0405543556051981, -0.2554806065935951, 0.0654498601643376, 0.2991861034733059, 0.2749008989330394, 0.021943548357912, -0.1493272997464736, -0.1381782448327116, -0.1617566366810231, -0.0318016429879647, 0.0590649352482131, 0.0710149300863445, 0.0787552987666169, 0.1196187507602785, -0.0781372095229688, -0.0069990179469524, 0.1715946633514095, 0.009271799814342, 0.1207417831120798, 0.2085015314668652, 0.0857423343751114, -0.0359802967558613, -0.083779074279391, 0.2519616154082486, 0.0233673023963716, 0.3085249456251212, -0.1088390424663325, 0.0723658670246774, -0.2112967727589804, 0.1701515582015302]|206.4058990478515625|      0.50000000|[5671, 888, 0, 444]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     112|[-0.262585407404445, 0.287619145246428, 0.2161367832322782, -0.1989207849205225, 0.0691922025816653, -0.1069778613117179, 0.0174286744664246, 0.2402000584988579, 0.0164603151553246, 0.0357484402597965, -0.0326020278527875, -0.1621280932405817, 0.0922726096589807, -0.254218819307186, -0.4495336458753192, 0.1029117647485659, 0.3691608815531711, 1.225960356842391, -0.633841701661963, 0.028767851505787, -0.0481690007808339, -0.2896513533968788, 0.0757340092523031, 0.2716645267409088, 0.2511165129389626, 0.0504898798082551, -0.1289512377258141, -0.028811000887113, -0.2069973257500558, 0.0449724549911041, 0.1396851942947677, -0.0326567249725163, 0.166429193827633, 0.1510099057349775, -0.0788280301498833, -0.1505554637839733, 0.0688945342000652, 0.0367435507889971, 0.1128328632859299, 0.2939496549815175, 0.0960547444466036, -0.1296476325641384, -0.0173084959665172, 0.1416260418542096, 0.0802679824615267, 0.2927620242024012, -0.0499150715584059, 0.2294588257134133, -0.2554267031955916, 0.1941210445573118]|203.8300476074218750|      1.00000000|[5685, 890, 0, 445]                                                        | | GPS sucess | actual_k=2
     113|[-0.262585407404445, 0.287619145246428, 0.2161367832322782, -0.1989207849205225, 0.0691922025816653, -0.1069778613117179, 0.0174286744664246, 0.2402000584988579, 0.0164603151553246, 0.0357484402597965, -0.0326020278527875, -0.1621280932405817, 0.0922726096589807, -0.254218819307186, -0.4495336458753192, 0.1029117647485659, 0.3691608815531711, 1.225960356842391, -0.633841701661963, 0.028767851505787, -0.0481690007808339, -0.2896513533968788, 0.0757340092523031, 0.2716645267409088, 0.2511165129389626, 0.0504898798082551, -0.1289512377258141, -0.028811000887113, -0.2069973257500558, 0.0449724549911041, 0.1396851942947677, -0.0326567249725163, 0.166429193827633, 0.1510099057349775, -0.0788280301498833, -0.1505554637839733, 0.0688945342000652, 0.0367435507889971, 0.1128328632859299, 0.2939496549815175, 0.0960547444466036, -0.1296476325641384, -0.0173084959665172, 0.1416260418542096, 0.0802679824615267, 0.2927620242024012, -0.0499150715584059, 0.2294588257134133, -0.2554267031955916, 0.1941210445573118]|203.8300476074218750|      0.50000000|[5761, 902, 0, 451]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
     114|[-0.2368997375501617, 0.1837508842667756, 0.1570565810998148, -0.2087065665350049, 0.0456501560347293, -0.2618833444383581, -0.0167104856004184, 0.2946566799073204, 0.0091865736232075, 0.0437657306433739, -0.0491929919018884, -0.1256720522025453, -0.0009980646888968, -0.302618450241186, -0.3690029428075396, -0.0120039116664006, 0.4183728790919761, 1.1325637304295224, -0.6468136989230103, 0.0286682689081736, 0.0767749857542384, -0.2068276447434287, -0.0065455536978311, 0.1700900015038254, 0.1627510773386819, 0.1011129763339242, -0.0887933943446477, -0.0456505610084108, -0.1879803818780809, -0.0195887928345185, 0.0138527856281569, 0.0345883039405048, 0.1495534816266337, 0.0956260334941957, -0.0818858229326668, -0.0931167661180435, 0.0380409926321436, -0.003255047607781, 0.1294758249370167, 0.1963962080925938, 0.1678602513912599, -0.0802670321117153, -0.0120439608858757, 0.2497342121847341, -0.0795191806768629, 0.3480024690414019, -0.0609036925995846, 0.3065679390490228, -0.1794368384289938, 0.2781807523777273]|185.3981475830078125|      1.00000000|[5775, 904, 0, 452]                                                        | | GPS sucess | actual_k=2
     115|[-0.2368997375501617, 0.1837508842667756, 0.1570565810998148, -0.2087065665350049, 0.0456501560347293, -0.2618833444383581, -0.0167104856004184, 0.2946566799073204, 0.0091865736232075, 0.0437657306433739, -0.0491929919018884, -0.1256720522025453, -0.0009980646888968, -0.302618450241186, -0.3690029428075396, -0.0120039116664006, 0.4183728790919761, 1.1325637304295224, -0.6468136989230103, 0.0286682689081736, 0.0767749857542384, -0.2068276447434287, -0.0065455536978311, 0.1700900015038254, 0.1627510773386819, 0.1011129763339242, -0.0887933943446477, -0.0456505610084108, -0.1879803818780809, -0.0195887928345185, 0.0138527856281569, 0.0345883039405048, 0.1495534816266337, 0.0956260334941957, -0.0818858229326668, -0.0931167661180435, 0.0380409926321436, -0.003255047607781, 0.1294758249370167, 0.1963962080925938, 0.1678602513912599, -0.0802670321117153, -0.0120439608858757, 0.2497342121847341, -0.0795191806768629, 0.3480024690414019, -0.0609036925995846, 0.3065679390490228, -0.1794368384289938, 0.2781807523777273]|185.3981475830078125|      0.50000000|[5849, 916, 0, 458]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
