k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3149951314812511, 0.0834199215174561, 0.2730656671777041, -0.0560884551680979, 0.1196719541139754, 0.2889089593369937, 0.1308657830754166, -0.1261971867700264, 0.1268347305560133, -0.0290383974835216, 0.176300148156612, 0.1613147967900849, 0.0076246301313227, 0.1381984142181782, 0.2009798033257175, 0.1282013647225709, 0.1489519850765903, 0.1211610771542032, 0.0336583274899606, 0.1609996864961724, 0.0934754116347426, -0.0342024422483504, 0.2467555688704476, 0.0591640709340284, 0.2192980349046219, 0.1066706049076495, 0.1366634754198868, 0.0662594282710431, 0.1314170746875976, 0.0703138515740787, 0.1344300143690177, -0.0306076945659431, 0.131844298722797, 0.1632879098775974, -0.012784411647439, 0.1513665498933848, 0.0748629790584193, 0.0998062084583571, 0.0632005427375241, 0.0491026788296467, 0.0648019527303347, 0.0219250664615776, -0.0442837643277541, -0.0223305483955942, 0.1431348725934589, 0.210982107287406, 0.3055670960854748, -0.0080239586130906, 0.1151884976550794, 0.0730293847391876]|1750.3604166286054351|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
     114|[4.470529961294285, 4.798993321235893, 4.927529778925505, 4.431583568758529, 3.010219936191678, 4.43295919459898, 4.94037977917201, 4.477913527495998, 4.241109637028815, 4.428842693603341, 4.394291438021961, 4.473216368245402, 4.647423235687725, 4.597084294144162, 0.8891660703200449, 4.369351226220845, 1.6385375109077505, 1.4531010361605485, 3.1058400351504347, 2.121092778905221, 3.1969476101460583, 3.0783289257909514, 4.4745191674356475, 1.4114106497242107, 4.47252838872597, 1.8344135491819438, 3.4372405053684902, 4.787214754186752, 4.595683645672663, 4.616139555951487, 4.484278238145261, 4.168700026246605, 4.465680069170786, 2.8367355258318514, 4.373675405895924, 4.797537552210274, 3.7417815199985958, 3.4354479436521204, 4.113130302394109, 5.232785455192534, 4.731352097870696, 2.8665987151062358, 0.8875042246421729, 4.838569910633709, 3.621640440283941, 4.701978341362585, 0.7852601526951892, 3.138903341942361, 3.5729285887804716, 3.1970058489334536]|239.7402265893131812|      0.25000000|[6954, 456, 114, 228]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     115|[4.470529961294285, 4.798993321235893, 4.927529778925505, 4.431583568758529, 3.010219936191678, 4.43295919459898, 4.94037977917201, 4.477913527495998, 4.241109637028815, 4.428842693603341, 4.394291438021961, 4.473216368245402, 4.647423235687725, 4.597084294144162, 0.8891660703200449, 4.369351226220845, 1.6385375109077505, 1.4531010361605485, 3.1058400351504347, 2.121092778905221, 3.1969476101460583, 3.0783289257909514, 4.4745191674356475, 1.4114106497242107, 4.47252838872597, 1.8344135491819438, 3.4372405053684902, 4.787214754186752, 4.595683645672663, 4.616139555951487, 4.484278238145261, 4.168700026246605, 4.465680069170786, 2.8367355258318514, 4.373675405895924, 4.797537552210274, 3.7417815199985958, 3.4354479436521204, 4.113130302394109, 5.232785455192534, 4.731352097870696, 2.8665987151062358, 0.8875042246421729, 4.838569910633709, 3.621640440283941, 4.701978341362585, 0.7852601526951892, 3.138903341942361, 3.5729285887804716, 3.1970058489334536]|239.7402265893131812|      0.12500000|[7015, 460, 115, 230]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     116|[4.485204319674643, 4.799658585943157, 4.955730405637504, 4.434628687750517, 3.010200729184126, 4.443447612766626, 4.940570936145494, 4.4943635405499425, 4.254130683517469, 4.427480052819936, 4.414032181601481, 4.468167899884055, 4.660533022644856, 4.597206658645636, 0.8656345310207201, 4.362436797969046, 1.620239234015939, 1.4810561402744715, 3.1335368398138814, 2.1332467208242694, 3.172580694182902, 3.0933304339540917, 4.4743945474790765, 1.368354802142819, 4.479697378417247, 1.8568285582954909, 3.436972953853493, 4.801929973050259, 4.5943918556211605, 4.63790108654319, 4.480248368084656, 4.1842872065254095, 4.471220068348515, 2.866029283693348, 4.391147896049815, 4.792377379828028, 3.7581660855584027, 3.4585830899863783, 4.119836772800891, 5.241851064458233, 4.742874368184745, 2.904870693244562, 0.9051605724128458, 4.834053090125272, 3.6325079324014817, 4.719610591842102, 0.7463166753048801, 3.1334046285148776, 3.570542998793908, 3.2213497817402885]|239.4217120204350522|      0.25000000|[7076, 464, 116, 232]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     117|[4.485204319674643, 4.799658585943157, 4.955730405637504, 4.434628687750517, 3.010200729184126, 4.443447612766626, 4.940570936145494, 4.4943635405499425, 4.254130683517469, 4.427480052819936, 4.414032181601481, 4.468167899884055, 4.660533022644856, 4.597206658645636, 0.8656345310207201, 4.362436797969046, 1.620239234015939, 1.4810561402744715, 3.1335368398138814, 2.1332467208242694, 3.172580694182902, 3.0933304339540917, 4.4743945474790765, 1.368354802142819, 4.479697378417247, 1.8568285582954909, 3.436972953853493, 4.801929973050259, 4.5943918556211605, 4.63790108654319, 4.480248368084656, 4.1842872065254095, 4.471220068348515, 2.866029283693348, 4.391147896049815, 4.792377379828028, 3.7581660855584027, 3.4585830899863783, 4.119836772800891, 5.241851064458233, 4.742874368184745, 2.904870693244562, 0.9051605724128458, 4.834053090125272, 3.6325079324014817, 4.719610591842102, 0.7463166753048801, 3.1334046285148776, 3.570542998793908, 3.2213497817402885]|239.4217120204350522|      0.12500000|[7137, 468, 117, 234]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     118|[4.492201210289982, 4.798655462392795, 4.9579815783787105, 4.436475337677808, 3.0160889758292506, 4.453214037047826, 4.952709738989153, 4.512034187399986, 4.262966009570742, 4.445380851737748, 4.41782005598357, 4.494158131630237, 4.646530653639826, 4.609135422232112, 0.8977297402817317, 4.360852861581571, 1.6486702895842695, 1.5086803570503045, 3.1451783601884733, 2.134404005618215, 3.1971038803619716, 3.0777493851492514, 4.4619778966650046, 1.4068559399284992, 4.484590515114943, 1.8482993767602958, 3.42119361097522, 4.824847751676359, 4.593587758590757, 4.63722072570592, 4.493044327308604, 4.211121680243029, 4.477065633766569, 2.8495759190779664, 4.417598189892454, 4.79779820326875, 3.7489127232952084, 3.4438248318732514, 4.117689886994958, 5.276362492823779, 4.754335084032199, 2.896491155296722, 0.9039878760786442, 4.8316986983004835, 3.631798173839668, 4.724113854742191, 0.8037391704109423, 3.135080575036881, 3.590090559741149, 3.2100225266094564]|238.9805327810476285|      0.25000000|[7198, 472, 118, 236]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     119|[4.492201210289982, 4.798655462392795, 4.9579815783787105, 4.436475337677808, 3.0160889758292506, 4.453214037047826, 4.952709738989153, 4.512034187399986, 4.262966009570742, 4.445380851737748, 4.41782005598357, 4.494158131630237, 4.646530653639826, 4.609135422232112, 0.8977297402817317, 4.360852861581571, 1.6486702895842695, 1.5086803570503045, 3.1451783601884733, 2.134404005618215, 3.1971038803619716, 3.0777493851492514, 4.4619778966650046, 1.4068559399284992, 4.484590515114943, 1.8482993767602958, 3.42119361097522, 4.824847751676359, 4.593587758590757, 4.63722072570592, 4.493044327308604, 4.211121680243029, 4.477065633766569, 2.8495759190779664, 4.417598189892454, 4.79779820326875, 3.7489127232952084, 3.4438248318732514, 4.117689886994958, 5.276362492823779, 4.754335084032199, 2.896491155296722, 0.9039878760786442, 4.8316986983004835, 3.631798173839668, 4.724113854742191, 0.8037391704109423, 3.135080575036881, 3.590090559741149, 3.2100225266094564]|238.9805327810476285|      0.12500000|[7259, 476, 119, 238]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     120|[4.492201210289982, 4.798655462392795, 4.9579815783787105, 4.436475337677808, 3.0160889758292506, 4.453214037047826, 4.952709738989153, 4.512034187399986, 4.262966009570742, 4.445380851737748, 4.41782005598357, 4.494158131630237, 4.646530653639826, 4.609135422232112, 0.8977297402817317, 4.360852861581571, 1.6486702895842695, 1.5086803570503045, 3.1451783601884733, 2.134404005618215, 3.1971038803619716, 3.0777493851492514, 4.4619778966650046, 1.4068559399284992, 4.484590515114943, 1.8482993767602958, 3.42119361097522, 4.824847751676359, 4.593587758590757, 4.63722072570592, 4.493044327308604, 4.211121680243029, 4.477065633766569, 2.8495759190779664, 4.417598189892454, 4.79779820326875, 3.7489127232952084, 3.4438248318732514, 4.117689886994958, 5.276362492823779, 4.754335084032199, 2.896491155296722, 0.9039878760786442, 4.8316986983004835, 3.631798173839668, 4.724113854742191, 0.8037391704109423, 3.135080575036881, 3.590090559741149, 3.2100225266094564]|238.9805327810476285|      0.06250000|[7320, 480, 120, 240]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     121|[4.491653281186595, 4.797300051606326, 4.970502677124907, 4.438209653434711, 3.006722252465602, 4.467958478302234, 4.945478691867887, 4.52037959754473, 4.270630264576251, 4.446278270303232, 4.414321105942515, 4.504342451569481, 4.652018045821379, 4.625539454771379, 0.8782256662024136, 4.365962417180879, 1.6292287065074562, 1.5219766127470744, 3.1467240453433396, 2.1356675738430417, 3.1967626430403624, 3.0789650005364453, 4.46015813566268, 1.3836698219436405, 4.486615493944892, 1.8499637900874286, 3.429929518752877, 4.822507300826565, 4.594044853216673, 4.636568965043024, 4.491487490408355, 4.213100159490246, 4.484042706031984, 2.839052467681807, 4.42082140573215, 4.788071258340105, 3.766737889643714, 3.4571469878842658, 4.129913336551076, 5.269793499233837, 4.758539941834093, 2.8960319130051286, 0.8934057565459765, 4.826942093528457, 3.6319058997487885, 4.724004806861825, 0.7929557099295739, 3.137276972351452, 3.592885054852703, 3.212366853826439]|238.5880608252477941|      0.12500000|[7381, 484, 121, 242]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     122|[4.4847974212584685, 4.802578949432104, 4.967848319948721, 4.4728510118708735, 3.0113615018648603, 4.485257815682716, 4.932786562156612, 4.516960801716672, 4.293317435458307, 4.448437155405795, 4.421970544179441, 4.522590516773568, 4.644333192380798, 4.6471331671599945, 0.8635742714301013, 4.3997616200935035, 1.622420426400761, 1.5545843456205155, 3.176580749741219, 2.14306305359574, 3.192017383306015, 3.089893448817198, 4.47943883186495, 1.3844703667207006, 4.512238350053715, 1.865466257847221, 3.4225102798752864, 4.843709502678654, 4.60554633393816, 4.63885564131226, 4.5150511876453585, 4.240652012759337, 4.491174380108306, 2.8605620523022965, 4.456897157794545, 4.797191774729039, 3.8089978448884354, 3.4542765700026656, 4.137861090460631, 5.29661744036905, 4.760505058657572, 2.9130918129034167, 0.907964419499746, 4.831550764599298, 3.639064193894669, 4.729104899617384, 0.8105888104440081, 3.1357120073020486, 3.5972120352047616, 3.1975206997662498]|237.8662692081540513|      0.25000000|[7442, 488, 122, 244]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     123|[4.510269081740375, 4.7810415312987375, 4.957920013117742, 4.497633638642574, 2.961450062441893, 4.555470772027911, 4.92055804944722, 4.496380213752723, 4.234157745400569, 4.473268722002139, 4.431377609201865, 4.560478449893973, 4.625815223694228, 4.6323045243255425, 0.862582006675252, 4.44798344527594, 1.640501650063919, 1.627106906436526, 3.2100410567179525, 2.124239988075517, 3.2010368778006004, 3.0999616805841326, 4.475554381824981, 1.3839202415936482, 4.546091361435838, 1.8261353408092664, 3.4300828728580575, 4.862686165021814, 4.619814047763503, 4.634123780886769, 4.52697100080788, 4.327227559034453, 4.473990498438293, 2.834578599882911, 4.457914761440094, 4.799795554937059, 3.8294737891933264, 3.4532300346145615, 4.188619548922074, 5.360023914526726, 4.762504449011861, 2.881175818608276, 0.813915950365019, 4.8470724408205355, 3.5988926689913576, 4.763922205682016, 0.7959552626528801, 3.1229804080992865, 3.5403858380559075, 3.1603302536972078]|237.3364685549536830|      0.50000000|[7503, 492, 123, 246]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     124|[4.510269081740375, 4.7810415312987375, 4.957920013117742, 4.497633638642574, 2.961450062441893, 4.555470772027911, 4.92055804944722, 4.496380213752723, 4.234157745400569, 4.473268722002139, 4.431377609201865, 4.560478449893973, 4.625815223694228, 4.6323045243255425, 0.862582006675252, 4.44798344527594, 1.640501650063919, 1.627106906436526, 3.2100410567179525, 2.124239988075517, 3.2010368778006004, 3.0999616805841326, 4.475554381824981, 1.3839202415936482, 4.546091361435838, 1.8261353408092664, 3.4300828728580575, 4.862686165021814, 4.619814047763503, 4.634123780886769, 4.52697100080788, 4.327227559034453, 4.473990498438293, 2.834578599882911, 4.457914761440094, 4.799795554937059, 3.8294737891933264, 3.4532300346145615, 4.188619548922074, 5.360023914526726, 4.762504449011861, 2.881175818608276, 0.813915950365019, 4.8470724408205355, 3.5988926689913576, 4.763922205682016, 0.7959552626528801, 3.1229804080992865, 3.5403858380559075, 3.1603302536972078]|237.3364685549536830|      0.25000000|[7564, 496, 124, 248]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     125|[4.533771992120861, 4.799967524295825, 4.94380819734322, 4.490621308308983, 2.937942615600781, 4.60361669250022, 4.941853838977684, 4.489859500466902, 4.21747832139003, 4.498421492610093, 4.437161391007632, 4.575415764907867, 4.670542341231514, 4.624675992016466, 0.8317639417786817, 4.514791935474731, 1.5698123578817351, 1.6604459508814484, 3.230139444728864, 2.1333135838064483, 3.2014877564293442, 3.1099727083398307, 4.49223361898577, 1.379708113297764, 4.616387006893634, 1.8543027882051732, 3.465259663947195, 4.842846163771422, 4.631296535035544, 4.645348920241624, 4.534116619062077, 4.329874039357851, 4.4983975153043465, 2.9233631532614277, 4.44047910352501, 4.7956849877541625, 3.8309422493757292, 3.523201184948308, 4.197364042878472, 5.396552393908417, 4.817892259981712, 2.8742895762328677, 0.8962447038331163, 4.888587119428071, 3.634179269752138, 4.806565643327234, 0.7853048010525258, 3.112610794363194, 3.4769975975568017, 3.1351378348108825]|236.8625934465548823|      0.50000000|[7625, 500, 125, 250]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     126|[4.533771992120861, 4.799967524295825, 4.94380819734322, 4.490621308308983, 2.937942615600781, 4.60361669250022, 4.941853838977684, 4.489859500466902, 4.21747832139003, 4.498421492610093, 4.437161391007632, 4.575415764907867, 4.670542341231514, 4.624675992016466, 0.8317639417786817, 4.514791935474731, 1.5698123578817351, 1.6604459508814484, 3.230139444728864, 2.1333135838064483, 3.2014877564293442, 3.1099727083398307, 4.49223361898577, 1.379708113297764, 4.616387006893634, 1.8543027882051732, 3.465259663947195, 4.842846163771422, 4.631296535035544, 4.645348920241624, 4.534116619062077, 4.329874039357851, 4.4983975153043465, 2.9233631532614277, 4.44047910352501, 4.7956849877541625, 3.8309422493757292, 3.523201184948308, 4.197364042878472, 5.396552393908417, 4.817892259981712, 2.8742895762328677, 0.8962447038331163, 4.888587119428071, 3.634179269752138, 4.806565643327234, 0.7853048010525258, 3.112610794363194, 3.4769975975568017, 3.1351378348108825]|236.8625934465548823|      0.25000000|[7686, 504, 126, 252]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     127|[4.568821812821425, 4.8175309444271095, 4.917820683344809, 4.5341360079403445, 2.9981596597113245, 4.594261205273158, 4.965993069517758, 4.516435360339216, 4.245946187140718, 4.481890402453496, 4.454659777795196, 4.607194932238803, 4.683212521364193, 4.629134073188223, 0.8694898797420146, 4.538077179128651, 1.5909667287093805, 1.6806002957528885, 3.216518397700214, 2.150207863084138, 3.2358559829672284, 3.107368694406866, 4.47266873497763, 1.3729088033458354, 4.626498497916528, 1.7900828085491447, 3.4379643269717075, 4.839512269665524, 4.617330971208079, 4.693667776872075, 4.541908043386911, 4.396082748086793, 4.492018839530646, 2.8636174342816343, 4.504644505473073, 4.8029261327008665, 3.8399892015850488, 3.4905090011847144, 4.165417941103429, 5.489241943227932, 4.821965501603301, 2.8801657442886666, 0.8001325279135367, 4.85859465951696, 3.6615785673570143, 4.82558574514702, 0.8224542221901244, 3.1007859508212356, 3.5099033802614383, 3.1738911621896393]|236.4313078093502725|      0.50000000|[7747, 508, 127, 254]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     128|[4.568821812821425, 4.8175309444271095, 4.917820683344809, 4.5341360079403445, 2.9981596597113245, 4.594261205273158, 4.965993069517758, 4.516435360339216, 4.245946187140718, 4.481890402453496, 4.454659777795196, 4.607194932238803, 4.683212521364193, 4.629134073188223, 0.8694898797420146, 4.538077179128651, 1.5909667287093805, 1.6806002957528885, 3.216518397700214, 2.150207863084138, 3.2358559829672284, 3.107368694406866, 4.47266873497763, 1.3729088033458354, 4.626498497916528, 1.7900828085491447, 3.4379643269717075, 4.839512269665524, 4.617330971208079, 4.693667776872075, 4.541908043386911, 4.396082748086793, 4.492018839530646, 2.8636174342816343, 4.504644505473073, 4.8029261327008665, 3.8399892015850488, 3.4905090011847144, 4.165417941103429, 5.489241943227932, 4.821965501603301, 2.8801657442886666, 0.8001325279135367, 4.85859465951696, 3.6615785673570143, 4.82558574514702, 0.8224542221901244, 3.1007859508212356, 3.5099033802614383, 3.1738911621896393]|236.4313078093502725|      0.25000000|[7808, 512, 128, 256]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     129|[4.576315144141277, 4.852182309408489, 4.917914831629568, 4.55025653682311, 2.977909311483033, 4.634654653688107, 4.9330352360873695, 4.502066446825388, 4.24930376456042, 4.495082854515423, 4.468212845983986, 4.636010737887327, 4.659307077208947, 4.640828920808058, 0.8787617433494697, 4.582281530573815, 1.5888383080704118, 1.7160455008484872, 3.238765579899486, 2.146696494561288, 3.200821704905068, 3.0829459942007396, 4.489377730619433, 1.351430262687287, 4.685932436829155, 1.869997648542908, 3.399514514667338, 4.802789577945424, 4.633948867047318, 4.696128096445112, 4.551706769056983, 4.3676311292760674, 4.4985756171976155, 2.948498151297226, 4.555220821242072, 4.822247933382541, 3.8739767601032535, 3.5946872717083878, 4.203753523272212, 5.451250111545998, 4.8444602839483615, 2.8738057390038954, 0.8522052511483884, 4.8982929269400355, 3.6129686235977307, 4.8245354411932375, 0.8150492031329362, 3.086811136225671, 3.555771706879098, 3.2018726099849073]|235.2277161281266160|      0.50000000|[7869, 516, 129, 258]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     130|[4.576315144141277, 4.852182309408489, 4.917914831629568, 4.55025653682311, 2.977909311483033, 4.634654653688107, 4.9330352360873695, 4.502066446825388, 4.24930376456042, 4.495082854515423, 4.468212845983986, 4.636010737887327, 4.659307077208947, 4.640828920808058, 0.8787617433494697, 4.582281530573815, 1.5888383080704118, 1.7160455008484872, 3.238765579899486, 2.146696494561288, 3.200821704905068, 3.0829459942007396, 4.489377730619433, 1.351430262687287, 4.685932436829155, 1.869997648542908, 3.399514514667338, 4.802789577945424, 4.633948867047318, 4.696128096445112, 4.551706769056983, 4.3676311292760674, 4.4985756171976155, 2.948498151297226, 4.555220821242072, 4.822247933382541, 3.8739767601032535, 3.5946872717083878, 4.203753523272212, 5.451250111545998, 4.8444602839483615, 2.8738057390038954, 0.8522052511483884, 4.8982929269400355, 3.6129686235977307, 4.8245354411932375, 0.8150492031329362, 3.086811136225671, 3.555771706879098, 3.2018726099849073]|235.2277161281266160|      0.25000000|[7930, 520, 130, 260]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     131|[4.569597570801829, 4.911635332036081, 4.924514815366299, 4.600939674714598, 2.9665164938520565, 4.625731805751491, 4.935890473660589, 4.548314102664615, 4.269158822073387, 4.557524148468562, 4.503867243880436, 4.675860442390194, 4.688924202907389, 4.640699985208337, 0.8773676017765523, 4.6054777865021315, 1.6244190451691254, 1.7726757787704388, 3.211194299546077, 2.158096011244175, 3.1984274020336714, 3.075572835710526, 4.532304720149558, 1.3440612036799238, 4.742818172083166, 1.787184184832328, 3.3917080983760006, 4.819654247801866, 4.6472133792746035, 4.715279316875738, 4.602581496098683, 4.440930702397577, 4.496242370700698, 2.8781184619076043, 4.56089426609711, 4.868571884118776, 3.8450966136266413, 3.6197792820796266, 4.201815553347393, 5.466519242755709, 4.8519520005208925, 2.910054897912454, 0.7768128322639061, 4.903003564983114, 3.6087008051565457, 4.849745815146456, 0.858390108368096, 3.068791645056181, 3.537292951024287, 3.204389788287109]|234.7919851525330728|      0.50000000|[7991, 524, 131, 262]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     132|[4.569597570801829, 4.911635332036081, 4.924514815366299, 4.600939674714598, 2.9665164938520565, 4.625731805751491, 4.935890473660589, 4.548314102664615, 4.269158822073387, 4.557524148468562, 4.503867243880436, 4.675860442390194, 4.688924202907389, 4.640699985208337, 0.8773676017765523, 4.6054777865021315, 1.6244190451691254, 1.7726757787704388, 3.211194299546077, 2.158096011244175, 3.1984274020336714, 3.075572835710526, 4.532304720149558, 1.3440612036799238, 4.742818172083166, 1.787184184832328, 3.3917080983760006, 4.819654247801866, 4.6472133792746035, 4.715279316875738, 4.602581496098683, 4.440930702397577, 4.496242370700698, 2.8781184619076043, 4.56089426609711, 4.868571884118776, 3.8450966136266413, 3.6197792820796266, 4.201815553347393, 5.466519242755709, 4.8519520005208925, 2.910054897912454, 0.7768128322639061, 4.903003564983114, 3.6087008051565457, 4.849745815146456, 0.858390108368096, 3.068791645056181, 3.537292951024287, 3.204389788287109]|234.7919851525330728|      0.25000000|[8052, 528, 132, 264]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     133|[4.573105956593096, 4.890055516815688, 4.94271509091262, 4.592373705297208, 3.0053156530738003, 4.651844059564704, 4.978032069878045, 4.56681438007889, 4.2802403824862045, 4.58501301251535, 4.476550878760288, 4.7203278618827715, 4.622743260975492, 4.6597382180866145, 0.8216581255077171, 4.623990808611666, 1.5998293175988474, 1.808947178151035, 3.2351380792763313, 2.147143884938269, 3.1723171949774063, 3.0908885847735093, 4.592848637380142, 1.3019242967772888, 4.778144432311307, 1.882730854625279, 3.427338846321801, 4.820671634787993, 4.701817470073844, 4.721076914485813, 4.615013419846052, 4.463156559317536, 4.480049953471436, 2.91698515379075, 4.5210795851894, 4.8938810324856865, 3.867331530859083, 3.6414767985785343, 4.19924458534111, 5.5256227777583025, 4.902268882759985, 2.904386981172627, 0.8591098278850533, 4.929322257418258, 3.6307042173982405, 4.870330705971545, 0.8401663972883487, 3.0556309910874404, 3.5544711277387213, 3.1721761032212488]|234.1338908550468147|      0.50000000|[8113, 532, 133, 266]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     134|[4.573105956593096, 4.890055516815688, 4.94271509091262, 4.592373705297208, 3.0053156530738003, 4.651844059564704, 4.978032069878045, 4.56681438007889, 4.2802403824862045, 4.58501301251535, 4.476550878760288, 4.7203278618827715, 4.622743260975492, 4.6597382180866145, 0.8216581255077171, 4.623990808611666, 1.5998293175988474, 1.808947178151035, 3.2351380792763313, 2.147143884938269, 3.1723171949774063, 3.0908885847735093, 4.592848637380142, 1.3019242967772888, 4.778144432311307, 1.882730854625279, 3.427338846321801, 4.820671634787993, 4.701817470073844, 4.721076914485813, 4.615013419846052, 4.463156559317536, 4.480049953471436, 2.91698515379075, 4.5210795851894, 4.8938810324856865, 3.867331530859083, 3.6414767985785343, 4.19924458534111, 5.5256227777583025, 4.902268882759985, 2.904386981172627, 0.8591098278850533, 4.929322257418258, 3.6307042173982405, 4.870330705971545, 0.8401663972883487, 3.0556309910874404, 3.5544711277387213, 3.1721761032212488]|234.1338908550468147|      0.25000000|[8174, 536, 134, 268]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     135|[4.573105956593096, 4.890055516815688, 4.94271509091262, 4.592373705297208, 3.0053156530738003, 4.651844059564704, 4.978032069878045, 4.56681438007889, 4.2802403824862045, 4.58501301251535, 4.476550878760288, 4.7203278618827715, 4.622743260975492, 4.6597382180866145, 0.8216581255077171, 4.623990808611666, 1.5998293175988474, 1.808947178151035, 3.2351380792763313, 2.147143884938269, 3.1723171949774063, 3.0908885847735093, 4.592848637380142, 1.3019242967772888, 4.778144432311307, 1.882730854625279, 3.427338846321801, 4.820671634787993, 4.701817470073844, 4.721076914485813, 4.615013419846052, 4.463156559317536, 4.480049953471436, 2.91698515379075, 4.5210795851894, 4.8938810324856865, 3.867331530859083, 3.6414767985785343, 4.19924458534111, 5.5256227777583025, 4.902268882759985, 2.904386981172627, 0.8591098278850533, 4.929322257418258, 3.6307042173982405, 4.870330705971545, 0.8401663972883487, 3.0556309910874404, 3.5544711277387213, 3.1721761032212488]|234.1338908550468147|      0.12500000|[8235, 540, 135, 270]                                                      |  | used linear model with 65 points | iterate failure | actual_k=4
     136|[4.56146869075644, 4.893242837816144, 4.939126672317594, 4.63027747640234, 2.9980780239701357, 4.65758873977836, 4.978599684427252, 4.583208103491209, 4.285904836954253, 4.588358908174348, 4.472473870910147, 4.72332967550162, 4.649606627483401, 4.657137414054354, 0.8467791323329505, 4.647815235931982, 1.63764040907277, 1.825279685163028, 3.23982077413242, 2.1350354993202276, 3.18232958463581, 3.1071711445636785, 4.5997541532698145, 1.3205202955847737, 4.776197786599739, 1.842437069936106, 3.465097119302547, 4.83009923096559, 4.684825060765767, 4.702143914339645, 4.625401257269482, 4.467638470810298, 4.488220491089153, 2.8878590247971774, 4.530396733838146, 4.893783186855123, 3.865963421215443, 3.651160523637467, 4.205075195245994, 5.565461275092142, 4.901069563230087, 2.8993967482690217, 0.8218688770222269, 4.94830980607391, 3.618465648281154, 4.886868272587842, 0.8442226012023979, 3.0589632836054785, 3.5635478582062534, 3.1827962295534165]|233.5192792745961299|      0.25000000|[8296, 544, 136, 272]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
     137|[4.53314226941419, 4.91932310937581, 4.933336608601186, 4.631226791298072, 2.9624147682739133, 4.637871340920615, 4.997283306070136, 4.519313281224806, 4.304206164710922, 4.613284769794697, 4.468197500022302, 4.735329211051171, 4.6515333368091545, 4.661802691660119, 0.8161863703804136, 4.662851031276912, 1.6478183211783644, 1.8883222935739994, 3.3042598793890194, 2.1817023497947234, 3.2122416222598247, 3.098689968406433, 4.605169521886942, 1.3736298291392066, 4.799679899132099, 1.8829691118871486, 3.4041455573444392, 4.831383785033681, 4.745778493571751, 4.696629743527346, 4.6125803874648375, 4.513648772790133, 4.504746436480886, 2.9603996752240027, 4.54936311821577, 4.846942289095015, 3.8575133802079375, 3.7054317040498903, 4.3039848472776825, 5.59260788966153, 4.9597237404081245, 2.8739218971712868, 0.8184165331540679, 4.960185763587549, 3.5990779942759343, 4.888773047885202, 0.8507584451256343, 3.0679517943675823, 3.5624675391520992, 3.1898425489673032]|233.2808431922655643|      0.50000000|[8357, 548, 137, 274]                                                      |  | used linear model with 65 points | iterate success | actual_k=4
