k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|      2.00000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      92|[1.3889719762310573, 0.0977427840686835, 0.3660009061133915, 2.002074121320857, -0.0203572230405298, 0.0162888234404582, 0.0458806957037408, -0.0091157897961736, -0.002682579698013, -0.0009952383005888, 0.0005449786809446, -0.0135157155800613, 0.010386232147262, -0.0087982897966119, -0.0071204873103162, -0.0008703618598538, 0.0246029718720743, 0.0169770510723723, -0.0112436992417107, -0.0243366017384145, 0.0117541373013839, 0.0202833927520298]| 12.1443214416503906|      0.00390625|[10790, 736, 0, 184]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      93|[1.386139633752907, 0.0966701527467377, 0.3665989821445961, 2.0044214351152934, -0.0202698469441648, 0.0162760839800617, 0.0459506107057577, -0.0089266633251063, -0.002628161545061, -0.000997276192823, 0.0003949196883087, -0.0137232607599445, 0.0104424437080084, -0.0088045727477036, -0.0069507728397169, -0.0009632012125513, 0.0245205890465261, 0.0167523439168168, -0.0112299681617322, -0.0243057351383858, 0.0117327125495629, 0.0202387127419982]| 12.1443128585815430|      0.00781250|[10907, 744, 0, 186]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      94|[1.386139633752907, 0.0966701527467377, 0.3665989821445961, 2.0044214351152934, -0.0202698469441648, 0.0162760839800617, 0.0459506107057577, -0.0089266633251063, -0.002628161545061, -0.000997276192823, 0.0003949196883087, -0.0137232607599445, 0.0104424437080084, -0.0088045727477036, -0.0069507728397169, -0.0009632012125513, 0.0245205890465261, 0.0167523439168168, -0.0112299681617322, -0.0243057351383858, 0.0117327125495629, 0.0202387127419982]| 12.1443128585815430|      0.00390625|[11024, 752, 0, 188]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      95|[1.383159504510828, 0.0954838182354302, 0.367237312265937, 2.0064789335826805, -0.0199977753303352, 0.0161794771267338, 0.0458943673941752, -0.0089458096767801, -0.0027367908327587, -0.0010091733140677, 0.0003704470641169, -0.0136325076845045, 0.0106139130966381, -0.0089864583303984, -0.0071677981683739, -0.0007180303028533, 0.0243388621760787, 0.0167874172725599, -0.0111889511380959, -0.0243443787668158, 0.0118399054122361, 0.0202951711603808]| 12.1443052291870117|      0.00781250|[11142, 760, 0, 190]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      96|[1.383159504510828, 0.0954838182354302, 0.367237312265937, 2.0064789335826805, -0.0199977753303352, 0.0161794771267338, 0.0458943673941752, -0.0089458096767801, -0.0027367908327587, -0.0010091733140677, 0.0003704470641169, -0.0136325076845045, 0.0106139130966381, -0.0089864583303984, -0.0071677981683739, -0.0007180303028533, 0.0243388621760787, 0.0167874172725599, -0.0111889511380959, -0.0243443787668158, 0.0118399054122361, 0.0202951711603808]| 12.1443052291870117|      0.00390625|[11259, 768, 0, 192]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      97|[1.3801968763117416, 0.0941972481522562, 0.3679281887091628, 2.008527469676671, -0.0199833291090248, 0.0161811504112424, 0.045955085668453, -0.0090676309505745, -0.0026218641439606, -0.000858144068464, 0.0003778140178721, -0.0136309788565681, 0.0105560507917582, -0.0089868287111946, -0.0074072173308713, -0.0007331029295942, 0.0242235452525699, 0.0167189121454154, -0.011117419035742, -0.0243556685819039, 0.01172416228543, 0.0202807344983218]| 12.1442975997924805|      0.00781250|[11376, 776, 0, 194]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
      98|[1.3801968763117416, 0.0941972481522562, 0.3679281887091628, 2.008527469676671, -0.0199833291090248, 0.0161811504112424, 0.045955085668453, -0.0090676309505745, -0.0026218641439606, -0.000858144068464, 0.0003778140178721, -0.0136309788565681, 0.0105560507917582, -0.0089868287111946, -0.0074072173308713, -0.0007331029295942, 0.0242235452525699, 0.0167189121454154, -0.011117419035742, -0.0243556685819039, 0.01172416228543, 0.0202807344983218]| 12.1442975997924805|      0.00390625|[11494, 784, 0, 196]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      99|[1.3777285287302912, 0.0928483486184102, 0.3685500493687255, 2.0111172963891275, -0.0200295106207952, 0.0158975331891383, 0.0460258371826912, -0.0087688448290851, -0.0026039822335445, -0.0007278247142564, 0.0003787514729868, -0.0135993725109139, 0.010473647216154, -0.0089823827656515, -0.0072970554750603, -0.0007139393376172, 0.0243543484342109, 0.016782525678932, -0.011138948296685, -0.0242982934782934, 0.0118326648371751, 0.020242580029884]| 12.1442899703979492|      0.00781250|[11611, 792, 0, 198]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
     100|[1.3777285287302912, 0.0928483486184102, 0.3685500493687255, 2.0111172963891275, -0.0200295106207952, 0.0158975331891383, 0.0460258371826912, -0.0087688448290851, -0.0026039822335445, -0.0007278247142564, 0.0003787514729868, -0.0135993725109139, 0.010473647216154, -0.0089823827656515, -0.0072970554750603, -0.0007139393376172, 0.0243543484342109, 0.016782525678932, -0.011138948296685, -0.0242982934782934, 0.0118326648371751, 0.020242580029884]| 12.1442899703979492|      0.00390625|[11728, 800, 0, 200]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     101|[1.374622167626105, 0.091592282140047, 0.3692102812033079, 2.012971342512034, -0.020181036609601, 0.0158592717055443, 0.0460716304896424, -0.0086973417774508, -0.0027674951363407, -0.0008444324302543, 0.0004416781786195, -0.0136234457819049, 0.0105979517028375, -0.0091102359205066, -0.0072310134556995, -0.0007412870464335, 0.0243976501706464, 0.0168268584170158, -0.0111245832684128, -0.0242143930426349, 0.0118047022294603, 0.0200611102097859]| 12.1442823410034180|      0.00781250|[11845, 808, 0, 202]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
     102|[1.374622167626105, 0.091592282140047, 0.3692102812033079, 2.012971342512034, -0.020181036609601, 0.0158592717055443, 0.0460716304896424, -0.0086973417774508, -0.0027674951363407, -0.0008444324302543, 0.0004416781786195, -0.0136234457819049, 0.0105979517028375, -0.0091102359205066, -0.0072310134556995, -0.0007412870464335, 0.0243976501706464, 0.0168268584170158, -0.0111245832684128, -0.0242143930426349, 0.0118047022294603, 0.0200611102097859]| 12.1442823410034180|      0.00390625|[11963, 816, 0, 204]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     103|[1.3717811809930966, 0.0904410739211436, 0.3698620926676483, 2.015260606247004, -0.0202001678680345, 0.0159543207981953, 0.0459757216763117, -0.0088707411113727, -0.0027579095715789, -0.0009891297494805, 0.0003616712827407, -0.0136077874378688, 0.0106943100182629, -0.0090808167979116, -0.0069431703310683, -0.0006618993101996, 0.0244122738162026, 0.0167967654258809, -0.0111110267252056, -0.0243436658568841, 0.0117559868775081, 0.0200350139208654]| 12.1442737579345703|      0.00781250|[12080, 824, 0, 206]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
     104|[1.3717811809930966, 0.0904410739211436, 0.3698620926676483, 2.015260606247004, -0.0202001678680345, 0.0159543207981953, 0.0459757216763117, -0.0088707411113727, -0.0027579095715789, -0.0009891297494805, 0.0003616712827407, -0.0136077874378688, 0.0106943100182629, -0.0090808167979116, -0.0069431703310683, -0.0006618993101996, 0.0244122738162026, 0.0167967654258809, -0.0111110267252056, -0.0243436658568841, 0.0117559868775081, 0.0200350139208654]| 12.1442737579345703|      0.00390625|[12197, 832, 0, 208]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     105|[1.3689426285334274, 0.0891617270355612, 0.3705485088976433, 2.0174734532780905, -0.0200522756315573, 0.0159641083869153, 0.0459706242069631, -0.008990216261363, -0.003045584427091, -0.0010139947165932, 0.0003125471982198, -0.0135554619255897, 0.0108579270144644, -0.0090721897822799, -0.0069385222158408, -0.0006961085272903, 0.0245827622348782, 0.0167420960415334, -0.0110311031585626, -0.0243476906949604, 0.0118143228447645, 0.0200811437687252]| 12.1442661285400391|      0.00781250|[12315, 840, 0, 210]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
     106|[1.3689426285334274, 0.0891617270355612, 0.3705485088976433, 2.0174734532780905, -0.0200522756315573, 0.0159641083869153, 0.0459706242069631, -0.008990216261363, -0.003045584427091, -0.0010139947165932, 0.0003125471982198, -0.0135554619255897, 0.0108579270144644, -0.0090721897822799, -0.0069385222158408, -0.0006961085272903, 0.0245827622348782, 0.0167420960415334, -0.0110311031585626, -0.0243476906949604, 0.0118143228447645, 0.0200811437687252]| 12.1442661285400391|      0.00390625|[12432, 848, 0, 212]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     107|[1.366092350855293, 0.0879379989426272, 0.371183399295584, 2.019698257784651, -0.0199577158553585, 0.0157021390959294, 0.0461250058938298, -0.00904572295741, -0.003051256398281, -0.0010398810266586, 0.0001154406553885, -0.0134851519905713, 0.0107091492985155, -0.0089691368858095, -0.0068383110401035, -0.0004552324620232, 0.0245479616265661, 0.0167014723196031, -0.011103775473684, -0.0242397568174321, 0.0118784818651399, 0.02018432784662]| 12.1442584991455078|      0.00781250|[12549, 856, 0, 214]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
     108|[1.366092350855293, 0.0879379989426272, 0.371183399295584, 2.019698257784651, -0.0199577158553585, 0.0157021390959294, 0.0461250058938298, -0.00904572295741, -0.003051256398281, -0.0010398810266586, 0.0001154406553885, -0.0134851519905713, 0.0107091492985155, -0.0089691368858095, -0.0068383110401035, -0.0004552324620232, 0.0245479616265661, 0.0167014723196031, -0.011103775473684, -0.0242397568174321, 0.0118784818651399, 0.02018432784662]| 12.1442584991455078|      0.00390625|[12667, 864, 0, 216]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     109|[1.363167650352295, 0.0867193541000576, 0.372007314092702, 2.0218179514530625, -0.0201047459484631, 0.0156521127261021, 0.0460912013552267, -0.0089989258400794, -0.0030646343460737, -0.0010866430017295, 7.07056715374e-05, -0.0134560381918263, 0.0107249155937241, -0.0089239560757739, -0.0068688569839569, -0.0004106382195748, 0.024591241638442, 0.0167647391887106, -0.0111087085247304, -0.0242270391250023, 0.01183900552566, 0.0201354979862691]| 12.1442508697509766|      0.00781250|[12784, 872, 0, 218]                                                       |  | trying linear partial model with 61 points | iterate success | actual_k=4
     110|[1.363167650352295, 0.0867193541000576, 0.372007314092702, 2.0218179514530625, -0.0201047459484631, 0.0156521127261021, 0.0460912013552267, -0.0089989258400794, -0.0030646343460737, -0.0010866430017295, 7.07056715374e-05, -0.0134560381918263, 0.0107249155937241, -0.0089239560757739, -0.0068688569839569, -0.0004106382195748, 0.024591241638442, 0.0167647391887106, -0.0111087085247304, -0.0242270391250023, 0.01183900552566, 0.0201354979862691]| 12.1442508697509766|      0.00390625|[12901, 880, 0, 220]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
