k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6049925040538005, 0.0508686004483591, 0.1329427814338368, 0.7831451196146173, 0.0043336009634712, 0.0080764469016698, -0.0053683298185288, -0.0014822580402424, -0.0032807465394253, -0.0009047404445761, -0.0063273774883355, 0.0004158678075047, 0.000198602254307, -0.0018335279851529, -0.0048196942578929, -0.0001996373353675, 0.0044640779854956, 0.0047163595295145, -0.0094563979577632, 0.007067818964308, 0.0055385295059557, -0.000826385740559]| 13.1515102386474609|      2.00000000|[95, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
      93|[1.2081820270986936, 0.0201070125922247, 0.4150046860252009, 2.141013326770947, -0.0530487292848009, -0.0927780173252487, -0.0571749891031304, -0.0991622109778429, 0.0142914976708313, 0.0201022856283637, -0.0171475806437459, -0.1546850055474845, 0.1315827306392872, -0.0990787078305851, -0.1083189126899679, 0.0232165476741675, 0.0599890293318932, 0.0832799026517612, 0.0303383463758504, -0.0430029169907784, 0.0203847517921992, 0.0588712278400614]| 12.1438236236572266|      0.00781250|[8758, 2976, 1, 187]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      94|[1.2081820270986936, 0.0201070125922247, 0.4150046860252009, 2.141013326770947, -0.0530487292848009, -0.0927780173252487, -0.0571749891031304, -0.0991622109778429, 0.0142914976708313, 0.0201022856283637, -0.0171475806437459, -0.1546850055474845, 0.1315827306392872, -0.0990787078305851, -0.1083189126899679, 0.0232165476741675, 0.0599890293318932, 0.0832799026517612, 0.0303383463758504, -0.0430029169907784, 0.0203847517921992, 0.0588712278400614]| 12.1438236236572266|      0.00390625|[8852, 3008, 1, 189]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      95|[1.2051051611444827, 0.0185584650889951, 0.4155690029225535, 2.1422407174470806, -0.0534385672197262, -0.0932779295957612, -0.0570581014366809, -0.0992188879159905, 0.0140293602854506, 0.0198017540871445, -0.0170762570518057, -0.1545206315113365, 0.1312253054348932, -0.0988082560857114, -0.1087013293732718, 0.0232015290111863, 0.060381960362104, 0.0831599702966785, 0.0303061951855475, -0.0424641171199743, 0.0199957200567079, 0.0588749576617114]| 12.1438159942626953|      0.00781250|[8946, 3040, 1, 191]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      96|[1.2051051611444827, 0.0185584650889951, 0.4155690029225535, 2.1422407174470806, -0.0534385672197262, -0.0932779295957612, -0.0570581014366809, -0.0992188879159905, 0.0140293602854506, 0.0198017540871445, -0.0170762570518057, -0.1545206315113365, 0.1312253054348932, -0.0988082560857114, -0.1087013293732718, 0.0232015290111863, 0.060381960362104, 0.0831599702966785, 0.0303061951855475, -0.0424641171199743, 0.0199957200567079, 0.0588749576617114]| 12.1438159942626953|      0.00390625|[9039, 3072, 1, 193]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      97|[1.2032058347122927, 0.017578261401231, 0.416564880682473, 2.1452141798662243, -0.0533801798661247, -0.0932058825473346, -0.0567824531486917, -0.0993994110474209, 0.0141839356434121, 0.0198932348020214, -0.0170582011768869, -0.1546999985200883, 0.1311024034464926, -0.0987643308773017, -0.1083921270604745, 0.0232265191732656, 0.0607488611120602, 0.0834471453874848, 0.0298099806574914, -0.0422142916638634, 0.0199849470837955, 0.0590653733066549]| 12.1438093185424805|      0.00781250|[9133, 3104, 1, 195]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
      98|[1.2032058347122927, 0.017578261401231, 0.416564880682473, 2.1452141798662243, -0.0533801798661247, -0.0932058825473346, -0.0567824531486917, -0.0993994110474209, 0.0141839356434121, 0.0198932348020214, -0.0170582011768869, -0.1546999985200883, 0.1311024034464926, -0.0987643308773017, -0.1083921270604745, 0.0232265191732656, 0.0607488611120602, 0.0834471453874848, 0.0298099806574914, -0.0422142916638634, 0.0199849470837955, 0.0590653733066549]| 12.1438093185424805|      0.00390625|[9226, 3136, 1, 197]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      99|[1.1997420235853573, 0.0163616427927661, 0.4169498002878944, 2.146235284838373, -0.053670733154974, -0.0932720771504802, -0.0570113070321558, -0.0994268845043279, 0.0144447460967763, 0.0198074273605048, -0.0171333569559186, -0.154725965863144, 0.1306262466278508, -0.0986994349201328, -0.108507027257509, 0.0232915699766857, 0.0607904983478693, 0.083617596425969, 0.0299022932400735, -0.0422032305021521, 0.0199586961998647, 0.0587866405492543]| 12.1438016891479492|      0.00781250|[9320, 3168, 1, 199]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
     100|[1.1997420235853573, 0.0163616427927661, 0.4169498002878944, 2.146235284838373, -0.053670733154974, -0.0932720771504802, -0.0570113070321558, -0.0994268845043279, 0.0144447460967763, 0.0198074273605048, -0.0171333569559186, -0.154725965863144, 0.1306262466278508, -0.0986994349201328, -0.108507027257509, 0.0232915699766857, 0.0607904983478693, 0.083617596425969, 0.0299022932400735, -0.0422032305021521, 0.0199586961998647, 0.0587866405492543]| 12.1438016891479492|      0.00390625|[9414, 3200, 1, 201]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
     101|[1.1973603155775145, 0.0149527679022215, 0.4170577709032146, 2.148831152637647, -0.0537243985990658, -0.0931539296684853, -0.056800904986459, -0.0995597172486842, 0.0144727257205119, 0.0200632452909161, -0.0172026786668936, -0.1548101758129622, 0.1302008271351471, -0.0988186973681984, -0.1083643517762805, 0.0234767411595064, 0.0605790848732191, 0.0834777694750008, 0.0300055121850602, -0.0421317156777663, 0.0202457507229441, 0.058255604353057]| 12.1437940597534180|      0.00781250|[9508, 3232, 1, 203]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
     102|[1.1973603155775145, 0.0149527679022215, 0.4170577709032146, 2.148831152637647, -0.0537243985990658, -0.0931539296684853, -0.056800904986459, -0.0995597172486842, 0.0144727257205119, 0.0200632452909161, -0.0172026786668936, -0.1548101758129622, 0.1302008271351471, -0.0988186973681984, -0.1083643517762805, 0.0234767411595064, 0.0605790848732191, 0.0834777694750008, 0.0300055121850602, -0.0421317156777663, 0.0202457507229441, 0.058255604353057]| 12.1437940597534180|      0.00390625|[9603, 3264, 1, 205]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
     103|[1.1946452164302563, 0.0140105271739051, 0.4177919414804218, 2.1511229229183244, -0.053704473551101, -0.0926316042718514, -0.0569049954124898, -0.0996892617747975, 0.0140939662071105, 0.0196960108067495, -0.0173144470495674, -0.1552871377072867, 0.1305065646290247, -0.0989971541680009, -0.1081628088096407, 0.0233710374116392, 0.0606637734103729, 0.0831817349526802, 0.0298536983826943, -0.0423115867205876, 0.0200170344665845, 0.0583515867663785]| 12.1437864303588867|      0.00781250|[9696, 3296, 1, 207]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
     104|[1.1946452164302563, 0.0140105271739051, 0.4177919414804218, 2.1511229229183244, -0.053704473551101, -0.0926316042718514, -0.0569049954124898, -0.0996892617747975, 0.0140939662071105, 0.0196960108067495, -0.0173144470495674, -0.1552871377072867, 0.1305065646290247, -0.0989971541680009, -0.1081628088096407, 0.0233710374116392, 0.0606637734103729, 0.0831817349526802, 0.0298536983826943, -0.0423115867205876, 0.0200170344665845, 0.0583515867663785]| 12.1437864303588867|      0.00390625|[9790, 3328, 1, 209]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
     105|[1.191774493591127, 0.0127051726196112, 0.4183787738238797, 2.1526667882818544, -0.0537378203967172, -0.0921860011968338, -0.0561768958101088, -0.0999631720015798, 0.0140052521226903, 0.0195707162343847, -0.0178823968679176, -0.1559748233001745, 0.130379682019374, -0.0991639543032702, -0.1078658358684205, 0.0232702637601546, 0.0603535578354288, 0.0828975920090774, 0.0305822626684731, -0.0422390364746707, 0.0201587718513474, 0.0580572748079047]| 12.1437797546386719|      0.00781250|[9884, 3360, 1, 211]                                                       |  | trying linear partial model with 49 points | iterate success | actual_k=16
     106|[1.191774493591127, 0.0127051726196112, 0.4183787738238797, 2.1526667882818544, -0.0537378203967172, -0.0921860011968338, -0.0561768958101088, -0.0999631720015798, 0.0140052521226903, 0.0195707162343847, -0.0178823968679176, -0.1559748233001745, 0.130379682019374, -0.0991639543032702, -0.1078658358684205, 0.0232702637601546, 0.0603535578354288, 0.0828975920090774, 0.0305822626684731, -0.0422390364746707, 0.0201587718513474, 0.0580572748079047]| 12.1437797546386719|      0.00390625|[9978, 3392, 1, 213]                                                       |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
     107|[1.1890891736104379, 0.0114527537842828, 0.4189920524565184, 2.1549231993410674, -0.0538796624971534, -0.0924406196997755, -0.0559469729518728, -0.0997552254165476, 0.013776710075729, 0.0195617049380983, -0.017712793903742, -0.1559535626257153, 0.1305693759902847, -0.0991316571184227, -0.1079856825788602, 0.0230839447611098, 0.0609362452459868, 0.0827523216206816, 0.0301951587843333, -0.0420606907031756, 0.0199581446482999, 0.058341113375042]| 12.1437721252441406|      0.00781250|[10072, 3424, 1, 215]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
     108|[1.1890891736104379, 0.0114527537842828, 0.4189920524565184, 2.1549231993410674, -0.0538796624971534, -0.0924406196997755, -0.0559469729518728, -0.0997552254165476, 0.013776710075729, 0.0195617049380983, -0.017712793903742, -0.1559535626257153, 0.1305693759902847, -0.0991316571184227, -0.1079856825788602, 0.0230839447611098, 0.0609362452459868, 0.0827523216206816, 0.0301951587843333, -0.0420606907031756, 0.0199581446482999, 0.058341113375042]| 12.1437721252441406|      0.00390625|[10165, 3456, 1, 217]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
     109|[1.1864815396853619, 0.0102062290711193, 0.4195289304327908, 2.1572276675256044, -0.0538919020572265, -0.0926096628234194, -0.0560295449118907, -0.1000437324632854, 0.0134499931242625, 0.0197629263618154, -0.0182026474838137, -0.1557119018393525, 0.130412453922684, -0.0997168710456236, -0.1081099235832604, 0.0231308497533263, 0.0611428564191923, 0.0823602059574349, 0.0300251801165634, -0.0418486829222682, 0.0197990085200456, 0.0580927474920609]| 12.1437644958496094|      0.00781250|[10260, 3488, 1, 219]                                                      |  | trying linear partial model with 49 points | iterate success | actual_k=16
     110|[1.1864815396853619, 0.0102062290711193, 0.4195289304327908, 2.1572276675256044, -0.0538919020572265, -0.0926096628234194, -0.0560295449118907, -0.1000437324632854, 0.0134499931242625, 0.0197629263618154, -0.0182026474838137, -0.1557119018393525, 0.130412453922684, -0.0997168710456236, -0.1081099235832604, 0.0231308497533263, 0.0611428564191923, 0.0823602059574349, 0.0300251801165634, -0.0418486829222682, 0.0197990085200456, 0.0580927474920609]| 12.1437644958496094|      0.00390625|[10354, 3520, 1, 221]                                                      |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
