k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3148808928264324, 0.0825428004784589, 0.271227162296153, -0.0601626751852769, 0.1210939960993426, 0.2861832707481593, 0.1305001600568164, -0.1323099926874514, 0.125790842148483, -0.0252816228218534, 0.1828386702036251, 0.1617007873959981, 0.0163021055451775, 0.1360957249402213, 0.1989523506733985, 0.1309607865316856, 0.1445311498440525, 0.1145897902628253, 0.0368173853090213, 0.1662983022514921, 0.0945730280961874, -0.0410059384176219, 0.2454282578562431, 0.0661899800015411, 0.22427160018159, 0.1032057511768412, 0.1325993554791107, 0.0649241937216013, 0.1226742155402131, 0.0717272599625428, 0.128883209539438, -0.0364296239252902, 0.1357305626455017, 0.161912183999288, -0.0121575550526397, 0.1524733924659799, 0.0736150600777653, 0.0956405366353267, 0.0641631607636824, 0.0438249649132803, 0.0673917212474372, 0.0277984056003561, -0.0404331106309781, -0.0149172870471561, 0.1380762433235226, 0.206228022800776, 0.3084811941546445, -0.0091997137190107, 0.124583074237996, 0.0828838130484804]|1750.3179901048260945|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
     131|[4.264240717438586, 4.899628663529845, 4.879950660746506, 4.3838345932436305, 3.1955238868983282, 4.602750116328583, 4.990019885439127, 4.2392430434919195, 3.7978670450924703, 4.694194065472147, 4.464045696359742, 4.7302508160427195, 4.394158484958305, 4.453564406283166, 0.7486846085049501, 4.633414967667935, 1.5429745098897785, 2.0475988573739827, 3.377826225589134, 2.280842075204662, 2.909331989761728, 3.054170418666317, 4.694870799986899, 1.3918279305332006, 4.560952690505198, 1.7713043076959507, 3.42016623412035, 4.815087586394693, 4.369404118644731, 4.6268054705410675, 4.407251317463228, 4.411348080958014, 4.169006065259485, 2.8633610896817365, 4.542724603863396, 4.857506330134411, 3.982893783730445, 3.5259905841131394, 4.377401876451034, 5.584231020894571, 4.821759856949108, 3.136636522962288, 0.9551942887018845, 4.445980139044833, 3.703147768145469, 4.727836625162548, 1.0284441333850916, 3.1049183455691702, 3.570704090221472, 2.88640179622374]|236.5785411052417828|      0.12500000|[8515, 0, 131, 262]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     132|[4.279887747037455, 4.907271660670502, 4.89241458120255, 4.405155790253182, 3.1655523087441626, 4.623408683792627, 4.98389313995481, 4.253542544867285, 3.8296674683750047, 4.7096390644760415, 4.4816106693806095, 4.742043930509746, 4.38921389689193, 4.446366609753863, 0.7217032677333004, 4.635263663722301, 1.5131576846452597, 2.073302502995002, 3.4134946182673835, 2.2618413551647234, 2.9133454257386964, 3.0691639368258814, 4.696314953217253, 1.359909670781687, 4.585443968873973, 1.7852232601351754, 3.42881890413684, 4.812475600475581, 4.392889956315218, 4.608460967130193, 4.409840962607852, 4.414400820045729, 4.203012701801882, 2.8904851346259672, 4.544231683647542, 4.8458534418876935, 3.9997715786009835, 3.546826887565371, 4.390080180941182, 5.6029845950217325, 4.83074017283077, 3.1394006218829853, 0.9436556944021907, 4.451453589974807, 3.7005808650415113, 4.741735802514783, 1.0061152040411154, 3.0962472998202846, 3.560270707200801, 2.890878795745534]|236.1420408828328732|      0.25000000|[8580, 0, 132, 264]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     133|[4.2772120666511855, 4.909636661471443, 4.877295058062516, 4.467650377522583, 3.0947370334033524, 4.680522017887109, 5.042889430906366, 4.287813443216032, 3.8652976323097974, 4.695019439027605, 4.507564172845529, 4.7697657378813165, 4.427949516177417, 4.496356911109864, 0.7620348508789211, 4.655122735735445, 1.5598434907570575, 2.1219558118568886, 3.4352932352138517, 2.2731059351424263, 2.944582152361988, 3.04488899978083, 4.69903931459718, 1.4275350943143246, 4.580951177008694, 1.71560501307084, 3.4097330878067247, 4.814633752320723, 4.468466880930086, 4.605133656344165, 4.418388895526397, 4.418887660042889, 4.227557090667403, 2.8592452248478373, 4.5537622486295755, 4.8393227890520905, 4.007661766181654, 3.534212099364549, 4.386519883178158, 5.645201182356138, 4.856590865319399, 3.124485107488739, 0.8972036630568597, 4.46471750661157, 3.7099521920491334, 4.820065434195941, 1.0241941669907288, 3.0966883985307136, 3.575831639847219, 2.910473786986027]|235.8330966856941870|      0.50000000|[8645, 0, 133, 266]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     134|[4.2772120666511855, 4.909636661471443, 4.877295058062516, 4.467650377522583, 3.0947370334033524, 4.680522017887109, 5.042889430906366, 4.287813443216032, 3.8652976323097974, 4.695019439027605, 4.507564172845529, 4.7697657378813165, 4.427949516177417, 4.496356911109864, 0.7620348508789211, 4.655122735735445, 1.5598434907570575, 2.1219558118568886, 3.4352932352138517, 2.2731059351424263, 2.944582152361988, 3.04488899978083, 4.69903931459718, 1.4275350943143246, 4.580951177008694, 1.71560501307084, 3.4097330878067247, 4.814633752320723, 4.468466880930086, 4.605133656344165, 4.418388895526397, 4.418887660042889, 4.227557090667403, 2.8592452248478373, 4.5537622486295755, 4.8393227890520905, 4.007661766181654, 3.534212099364549, 4.386519883178158, 5.645201182356138, 4.856590865319399, 3.124485107488739, 0.8972036630568597, 4.46471750661157, 3.7099521920491334, 4.820065434195941, 1.0241941669907288, 3.0966883985307136, 3.575831639847219, 2.910473786986027]|235.8330966856941870|      0.25000000|[8710, 0, 134, 268]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     135|[4.2772120666511855, 4.909636661471443, 4.877295058062516, 4.467650377522583, 3.0947370334033524, 4.680522017887109, 5.042889430906366, 4.287813443216032, 3.8652976323097974, 4.695019439027605, 4.507564172845529, 4.7697657378813165, 4.427949516177417, 4.496356911109864, 0.7620348508789211, 4.655122735735445, 1.5598434907570575, 2.1219558118568886, 3.4352932352138517, 2.2731059351424263, 2.944582152361988, 3.04488899978083, 4.69903931459718, 1.4275350943143246, 4.580951177008694, 1.71560501307084, 3.4097330878067247, 4.814633752320723, 4.468466880930086, 4.605133656344165, 4.418388895526397, 4.418887660042889, 4.227557090667403, 2.8592452248478373, 4.5537622486295755, 4.8393227890520905, 4.007661766181654, 3.534212099364549, 4.386519883178158, 5.645201182356138, 4.856590865319399, 3.124485107488739, 0.8972036630568597, 4.46471750661157, 3.7099521920491334, 4.820065434195941, 1.0241941669907288, 3.0966883985307136, 3.575831639847219, 2.910473786986027]|235.8330966856941870|      0.12500000|[8775, 0, 135, 270]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     136|[4.306879567724286, 4.908701584369179, 4.880423094336093, 4.4622557336581625, 3.1137852006460016, 4.685566548044166, 5.051185089941197, 4.293909247683622, 3.8702756021409424, 4.698314840439724, 4.520082517587487, 4.760147347771406, 4.427197357472186, 4.495062159905375, 0.7220725275055179, 4.671071165935025, 1.4993197039722796, 2.1292086448791268, 3.4475283428156844, 2.301821921683991, 2.9591539872981896, 3.0397252871277134, 4.697710103218577, 1.4028610546222744, 4.595015712969309, 1.7404421058059962, 3.3955512498475158, 4.817097575400324, 4.490330101521348, 4.604538347420368, 4.4463226016689585, 4.4346486761518165, 4.236266379452384, 2.8819671866742405, 4.5491345640721645, 4.842036593261341, 4.021705803754653, 3.5520397643033648, 4.409965679959696, 5.63268264570728, 4.845977779456553, 3.135851128228107, 0.9078907287096345, 4.4487926241167886, 3.733417574055018, 4.80271537451394, 1.0009809444205224, 3.0931490061283173, 3.5639239118304804, 2.9078363517638235]|235.0797142630911765|      0.25000000|[8840, 0, 136, 272]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     137|[4.306879567724286, 4.908701584369179, 4.880423094336093, 4.4622557336581625, 3.1137852006460016, 4.685566548044166, 5.051185089941197, 4.293909247683622, 3.8702756021409424, 4.698314840439724, 4.520082517587487, 4.760147347771406, 4.427197357472186, 4.495062159905375, 0.7220725275055179, 4.671071165935025, 1.4993197039722796, 2.1292086448791268, 3.4475283428156844, 2.301821921683991, 2.9591539872981896, 3.0397252871277134, 4.697710103218577, 1.4028610546222744, 4.595015712969309, 1.7404421058059962, 3.3955512498475158, 4.817097575400324, 4.490330101521348, 4.604538347420368, 4.4463226016689585, 4.4346486761518165, 4.236266379452384, 2.8819671866742405, 4.5491345640721645, 4.842036593261341, 4.021705803754653, 3.5520397643033648, 4.409965679959696, 5.63268264570728, 4.845977779456553, 3.135851128228107, 0.9078907287096345, 4.4487926241167886, 3.733417574055018, 4.80271537451394, 1.0009809444205224, 3.0931490061283173, 3.5639239118304804, 2.9078363517638235]|235.0797142630911765|      0.12500000|[8905, 0, 137, 274]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     138|[4.3222205035527015, 4.928721512286482, 4.889391972299325, 4.467483567429607, 3.1007908857352056, 4.686165053119842, 5.0400574551227235, 4.317691412820128, 3.86003269020044, 4.688370537561488, 4.5263901462572695, 4.762220033587463, 4.43024838560897, 4.483600961222905, 0.7351802059747348, 4.695700651525499, 1.5191030782880917, 2.154491378734714, 3.4751022944221552, 2.2895174654453805, 2.973065613938873, 3.0472161074535964, 4.696325678444387, 1.4279610915737366, 4.620189738893901, 1.7878791183705194, 3.3985060052004954, 4.833500216787155, 4.509033880307247, 4.599356902860521, 4.470299221401025, 4.448170339198537, 4.253305822856056, 2.9291792815071487, 4.5659771506204985, 4.854655511424073, 4.024652455786913, 3.5734748622795545, 4.406220067568047, 5.642386122424222, 4.843607938694427, 3.127587417669767, 0.9259199468033182, 4.464149390269079, 3.7191430914773447, 4.809958792115661, 1.0245482721477943, 3.078516315317773, 3.586388829134678, 2.91345992856602]|234.4387910409100755|      0.25000000|[8970, 0, 138, 276]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     139|[4.3222205035527015, 4.928721512286482, 4.889391972299325, 4.467483567429607, 3.1007908857352056, 4.686165053119842, 5.0400574551227235, 4.317691412820128, 3.86003269020044, 4.688370537561488, 4.5263901462572695, 4.762220033587463, 4.43024838560897, 4.483600961222905, 0.7351802059747348, 4.695700651525499, 1.5191030782880917, 2.154491378734714, 3.4751022944221552, 2.2895174654453805, 2.973065613938873, 3.0472161074535964, 4.696325678444387, 1.4279610915737366, 4.620189738893901, 1.7878791183705194, 3.3985060052004954, 4.833500216787155, 4.509033880307247, 4.599356902860521, 4.470299221401025, 4.448170339198537, 4.253305822856056, 2.9291792815071487, 4.5659771506204985, 4.854655511424073, 4.024652455786913, 3.5734748622795545, 4.406220067568047, 5.642386122424222, 4.843607938694427, 3.127587417669767, 0.9259199468033182, 4.464149390269079, 3.7191430914773447, 4.809958792115661, 1.0245482721477943, 3.078516315317773, 3.586388829134678, 2.91345992856602]|234.4387910409100755|      0.12500000|[9035, 0, 139, 278]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     140|[4.33955427787582, 4.9286786190124685, 4.87982893016629, 4.472248009030612, 3.1030346904574873, 4.684245213924518, 5.047054470985468, 4.344224429199903, 3.8854557048158274, 4.694838271444528, 4.527752461304722, 4.765399618220774, 4.445464405856673, 4.481546382959027, 0.7252776803200709, 4.705494089370768, 1.4937122011343398, 2.1708279808532094, 3.4937697391645575, 2.303216409287085, 2.9653125837163317, 3.0467945750145717, 4.704793773059674, 1.399407659026781, 4.615434357571526, 1.7608449550315306, 3.3872336285607116, 4.83976912885916, 4.520920959811604, 4.606966272234858, 4.506191806098194, 4.4582107719595925, 4.2822255568582674, 2.883873520669698, 4.579367797034539, 4.855810625488973, 4.023503360768734, 3.5965657005097555, 4.39707584740129, 5.664733626423526, 4.840506592065878, 3.1277230262189444, 0.8906784929092019, 4.491166202854773, 3.718908017286743, 4.825488342874312, 0.9818785205969801, 3.0831810615758712, 3.5905648567545563, 2.925541158576196]|234.2135738807347138|      0.25000000|[9100, 0, 140, 280]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     141|[4.33955427787582, 4.9286786190124685, 4.87982893016629, 4.472248009030612, 3.1030346904574873, 4.684245213924518, 5.047054470985468, 4.344224429199903, 3.8854557048158274, 4.694838271444528, 4.527752461304722, 4.765399618220774, 4.445464405856673, 4.481546382959027, 0.7252776803200709, 4.705494089370768, 1.4937122011343398, 2.1708279808532094, 3.4937697391645575, 2.303216409287085, 2.9653125837163317, 3.0467945750145717, 4.704793773059674, 1.399407659026781, 4.615434357571526, 1.7608449550315306, 3.3872336285607116, 4.83976912885916, 4.520920959811604, 4.606966272234858, 4.506191806098194, 4.4582107719595925, 4.2822255568582674, 2.883873520669698, 4.579367797034539, 4.855810625488973, 4.023503360768734, 3.5965657005097555, 4.39707584740129, 5.664733626423526, 4.840506592065878, 3.1277230262189444, 0.8906784929092019, 4.491166202854773, 3.718908017286743, 4.825488342874312, 0.9818785205969801, 3.0831810615758712, 3.5905648567545563, 2.925541158576196]|234.2135738807347138|      0.12500000|[9165, 0, 141, 282]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     142|[4.357312212456122, 4.921059318391563, 4.87790203881945, 4.500205248620551, 3.0601259727648107, 4.681315320605059, 5.049609168537166, 4.371223242372486, 3.8893884990495784, 4.693744308397987, 4.528615110321002, 4.774690331377814, 4.441959647508735, 4.477680176966133, 0.7415164672809055, 4.718497990717299, 1.5237591229713114, 2.193335056098501, 3.496744763528464, 2.296895648879848, 2.9615642724696376, 3.0663823384327573, 4.713071115140079, 1.4439188401048062, 4.634075299893947, 1.8112923314296425, 3.3902655851899564, 4.831730171603658, 4.517956079308121, 4.598961655148293, 4.52221145007904, 4.478070390770708, 4.3128590881811855, 2.905166717783035, 4.587305799939805, 4.8613468522390235, 4.032481669393744, 3.603623914822697, 4.404662823437662, 5.675119702311685, 4.847875125851634, 3.1253125063247675, 0.9040678742542497, 4.508678796790954, 3.7254185176957986, 4.85115277173579, 1.0050773779667974, 3.0956132372896543, 3.590221275413085, 2.925968381854128]|233.5577612365388802|      0.25000000|[9230, 0, 142, 284]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     143|[4.357312212456122, 4.921059318391563, 4.87790203881945, 4.500205248620551, 3.0601259727648107, 4.681315320605059, 5.049609168537166, 4.371223242372486, 3.8893884990495784, 4.693744308397987, 4.528615110321002, 4.774690331377814, 4.441959647508735, 4.477680176966133, 0.7415164672809055, 4.718497990717299, 1.5237591229713114, 2.193335056098501, 3.496744763528464, 2.296895648879848, 2.9615642724696376, 3.0663823384327573, 4.713071115140079, 1.4439188401048062, 4.634075299893947, 1.8112923314296425, 3.3902655851899564, 4.831730171603658, 4.517956079308121, 4.598961655148293, 4.52221145007904, 4.478070390770708, 4.3128590881811855, 2.905166717783035, 4.587305799939805, 4.8613468522390235, 4.032481669393744, 3.603623914822697, 4.404662823437662, 5.675119702311685, 4.847875125851634, 3.1253125063247675, 0.9040678742542497, 4.508678796790954, 3.7254185176957986, 4.85115277173579, 1.0050773779667974, 3.0956132372896543, 3.590221275413085, 2.925968381854128]|233.5577612365388802|      0.12500000|[9295, 0, 143, 286]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     144|[4.383052311328465, 4.928190558029419, 4.8895290997685334, 4.515684399751581, 3.069742658553219, 4.6758733931587715, 5.04997729624191, 4.402591211478382, 3.907894606198963, 4.694830619332756, 4.538165579506888, 4.773448559756964, 4.461413566104658, 4.507042928985988, 0.7272544830769349, 4.719831058427876, 1.4994664777669102, 2.234889737434873, 3.5156596665265996, 2.3115223844500634, 2.9923367763796835, 3.0873610061468195, 4.721791277326784, 1.397303282019374, 4.638501475375214, 1.8009501994975483, 3.400715302948113, 4.834977955746197, 4.546215090164585, 4.595001586829237, 4.51450963858285, 4.501870709661557, 4.3261246607528445, 2.8848807043426303, 4.602470388468685, 4.86715569723623, 4.05057327193472, 3.6043243854596687, 4.4016162598953565, 5.680551996076578, 4.8516662624061135, 3.11349838916886, 0.8920588658503797, 4.524714794964496, 3.717696501313054, 4.85497043969597, 0.9707480740018315, 3.0885776420931492, 3.603796076802873, 2.9171508135079027]|233.2463255140741580|      0.25000000|[9360, 0, 144, 288]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     145|[4.383052311328465, 4.928190558029419, 4.8895290997685334, 4.515684399751581, 3.069742658553219, 4.6758733931587715, 5.04997729624191, 4.402591211478382, 3.907894606198963, 4.694830619332756, 4.538165579506888, 4.773448559756964, 4.461413566104658, 4.507042928985988, 0.7272544830769349, 4.719831058427876, 1.4994664777669102, 2.234889737434873, 3.5156596665265996, 2.3115223844500634, 2.9923367763796835, 3.0873610061468195, 4.721791277326784, 1.397303282019374, 4.638501475375214, 1.8009501994975483, 3.400715302948113, 4.834977955746197, 4.546215090164585, 4.595001586829237, 4.51450963858285, 4.501870709661557, 4.3261246607528445, 2.8848807043426303, 4.602470388468685, 4.86715569723623, 4.05057327193472, 3.6043243854596687, 4.4016162598953565, 5.680551996076578, 4.8516662624061135, 3.11349838916886, 0.8920588658503797, 4.524714794964496, 3.717696501313054, 4.85497043969597, 0.9707480740018315, 3.0885776420931492, 3.603796076802873, 2.9171508135079027]|233.2463255140741580|      0.12500000|[9425, 0, 145, 290]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     146|[4.390998170033014, 4.93273885432634, 4.905278135842857, 4.535992176951651, 3.052570455993653, 4.681710107250387, 5.0690757427258255, 4.41646657313222, 3.928152209733532, 4.699027743001613, 4.545830306206482, 4.780367210695575, 4.476208532466059, 4.507861478688105, 0.7661951155375932, 4.724781744391793, 1.543206045388617, 2.2672777344104653, 3.5291668807654397, 2.3107770325139625, 2.966594770861379, 3.092495221406584, 4.726590852219548, 1.4222641977554413, 4.649896855030822, 1.8219865424988133, 3.402020549999137, 4.843901640880405, 4.536044031109635, 4.580787546857073, 4.534742615998976, 4.524590693369573, 4.3456431892979905, 2.8927070408926316, 4.612374940975417, 4.852613378186363, 4.053059392597632, 3.6115467011529683, 4.40644715082911, 5.723019619304223, 4.856189286472028, 3.1133327915875055, 0.884885405815969, 4.55100140022427, 3.7046151721037464, 4.863630046937722, 1.005426892012056, 3.0885520575234837, 3.581781249326686, 2.9182295684253745]|232.7252094959009128|      0.25000000|[9490, 0, 146, 292]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     147|[4.390998170033014, 4.93273885432634, 4.905278135842857, 4.535992176951651, 3.052570455993653, 4.681710107250387, 5.0690757427258255, 4.41646657313222, 3.928152209733532, 4.699027743001613, 4.545830306206482, 4.780367210695575, 4.476208532466059, 4.507861478688105, 0.7661951155375932, 4.724781744391793, 1.543206045388617, 2.2672777344104653, 3.5291668807654397, 2.3107770325139625, 2.966594770861379, 3.092495221406584, 4.726590852219548, 1.4222641977554413, 4.649896855030822, 1.8219865424988133, 3.402020549999137, 4.843901640880405, 4.536044031109635, 4.580787546857073, 4.534742615998976, 4.524590693369573, 4.3456431892979905, 2.8927070408926316, 4.612374940975417, 4.852613378186363, 4.053059392597632, 3.6115467011529683, 4.40644715082911, 5.723019619304223, 4.856189286472028, 3.1133327915875055, 0.884885405815969, 4.55100140022427, 3.7046151721037464, 4.863630046937722, 1.005426892012056, 3.0885520575234837, 3.581781249326686, 2.9182295684253745]|232.7252094959009128|      0.12500000|[9555, 0, 147, 294]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     148|[4.397753072847765, 4.935739561995603, 4.926946874269134, 4.562723553843228, 3.0497213201945694, 4.68319049250998, 5.068693189371159, 4.418471517043229, 3.9422355567856973, 4.701523452433124, 4.559602951047414, 4.795194597780395, 4.478486393107987, 4.518117639888932, 0.7166492316038693, 4.749266660984904, 1.5066249812647143, 2.2923515696866565, 3.529971449573693, 2.3227672496536336, 2.9638779473846824, 3.114595654308204, 4.748666122760357, 1.395207871337239, 4.6551415491349655, 1.8269043746665508, 3.398934882638878, 4.841907284623048, 4.540263580199289, 4.581530153323908, 4.557508861014664, 4.533856516245724, 4.373675104979318, 2.8745059652401217, 4.603057625257015, 4.87688539452909, 4.062531910532343, 3.616007610874438, 4.424051577963739, 5.71047710278521, 4.846858566360463, 3.119448411422556, 0.8801182661216652, 4.572221227071343, 3.693637509425598, 4.851272213039549, 0.9606973254427549, 3.071177503156472, 3.5704166169678944, 2.9383917103217634]|232.5693510774000856|      0.25000000|[9620, 0, 148, 296]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     149|[4.397753072847765, 4.935739561995603, 4.926946874269134, 4.562723553843228, 3.0497213201945694, 4.68319049250998, 5.068693189371159, 4.418471517043229, 3.9422355567856973, 4.701523452433124, 4.559602951047414, 4.795194597780395, 4.478486393107987, 4.518117639888932, 0.7166492316038693, 4.749266660984904, 1.5066249812647143, 2.2923515696866565, 3.529971449573693, 2.3227672496536336, 2.9638779473846824, 3.114595654308204, 4.748666122760357, 1.395207871337239, 4.6551415491349655, 1.8269043746665508, 3.398934882638878, 4.841907284623048, 4.540263580199289, 4.581530153323908, 4.557508861014664, 4.533856516245724, 4.373675104979318, 2.8745059652401217, 4.603057625257015, 4.87688539452909, 4.062531910532343, 3.616007610874438, 4.424051577963739, 5.71047710278521, 4.846858566360463, 3.119448411422556, 0.8801182661216652, 4.572221227071343, 3.693637509425598, 4.851272213039549, 0.9606973254427549, 3.071177503156472, 3.5704166169678944, 2.9383917103217634]|232.5693510774000856|      0.12500000|[9685, 0, 149, 298]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     150|[4.413030400988734, 4.947679058096416, 4.918994420866848, 4.584709320381106, 3.0666468686059476, 4.671837032561281, 5.067162541815543, 4.440741920413057, 3.9471041745488713, 4.692399158713672, 4.559065853968792, 4.811400594406632, 4.493446247591156, 4.535372861900674, 0.7614181481370433, 4.772618547265859, 1.5443113133684971, 2.3150207037571984, 3.546900410731902, 2.3347239608253494, 2.971327008267657, 3.1115964521630546, 4.763014592452214, 1.4309205651364652, 4.673920726820584, 1.8116244659636493, 3.411876362572189, 4.852650084226846, 4.558844334461163, 4.5973683560201, 4.571992388348261, 4.541863973600532, 4.390318335678591, 2.880234531910237, 4.605614242551694, 4.883534430243847, 4.0682332112932755, 3.6036119204811574, 4.43040420392101, 5.73065656607911, 4.8576295373084015, 3.1138284467087587, 0.8838172303226748, 4.582978705241829, 3.678114342358149, 4.861081331350587, 1.011549443904154, 3.0681674319180705, 3.562847979976339, 2.9593329476606223]|232.0945523696839246|      0.25000000|[9750, 0, 150, 300]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     151|[4.413030400988734, 4.947679058096416, 4.918994420866848, 4.584709320381106, 3.0666468686059476, 4.671837032561281, 5.067162541815543, 4.440741920413057, 3.9471041745488713, 4.692399158713672, 4.559065853968792, 4.811400594406632, 4.493446247591156, 4.535372861900674, 0.7614181481370433, 4.772618547265859, 1.5443113133684971, 2.3150207037571984, 3.546900410731902, 2.3347239608253494, 2.971327008267657, 3.1115964521630546, 4.763014592452214, 1.4309205651364652, 4.673920726820584, 1.8116244659636493, 3.411876362572189, 4.852650084226846, 4.558844334461163, 4.5973683560201, 4.571992388348261, 4.541863973600532, 4.390318335678591, 2.880234531910237, 4.605614242551694, 4.883534430243847, 4.0682332112932755, 3.6036119204811574, 4.43040420392101, 5.73065656607911, 4.8576295373084015, 3.1138284467087587, 0.8838172303226748, 4.582978705241829, 3.678114342358149, 4.861081331350587, 1.011549443904154, 3.0681674319180705, 3.562847979976339, 2.9593329476606223]|232.0945523696839246|      0.12500000|[9815, 0, 151, 302]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     152|[4.413030400988734, 4.947679058096416, 4.918994420866848, 4.584709320381106, 3.0666468686059476, 4.671837032561281, 5.067162541815543, 4.440741920413057, 3.9471041745488713, 4.692399158713672, 4.559065853968792, 4.811400594406632, 4.493446247591156, 4.535372861900674, 0.7614181481370433, 4.772618547265859, 1.5443113133684971, 2.3150207037571984, 3.546900410731902, 2.3347239608253494, 2.971327008267657, 3.1115964521630546, 4.763014592452214, 1.4309205651364652, 4.673920726820584, 1.8116244659636493, 3.411876362572189, 4.852650084226846, 4.558844334461163, 4.5973683560201, 4.571992388348261, 4.541863973600532, 4.390318335678591, 2.880234531910237, 4.605614242551694, 4.883534430243847, 4.0682332112932755, 3.6036119204811574, 4.43040420392101, 5.73065656607911, 4.8576295373084015, 3.1138284467087587, 0.8838172303226748, 4.582978705241829, 3.678114342358149, 4.861081331350587, 1.011549443904154, 3.0681674319180705, 3.562847979976339, 2.9593329476606223]|232.0945523696839246|      0.06250000|[9880, 0, 152, 304]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     153|[4.420922411949302, 4.945773068980351, 4.918542246643861, 4.589713576625888, 3.0573818857484305, 4.6830239802577065, 5.06451892137933, 4.443122193416253, 3.950486972233495, 4.696103172618853, 4.556901835486713, 4.80532761187191, 4.499063344718008, 4.541231222531826, 0.7467691010891938, 4.7736108896071645, 1.5257139516790192, 2.3321909377818755, 3.552867491320507, 2.3287811680666337, 2.9595095488235477, 3.112314793576914, 4.7643611577582226, 1.406196669411985, 4.676545742856484, 1.8164688169897028, 3.4188527690434194, 4.851218241497112, 4.568160651631569, 4.592077130439364, 4.571908238990635, 4.548040165925369, 4.386075456319831, 2.8888269489710496, 4.624161083011444, 4.879631331818502, 4.068075176729382, 3.609883908008713, 4.4406971950023255, 5.734782403691004, 4.861430796954264, 3.1111189175893665, 0.9005561290902517, 4.594426914544787, 3.6685579909223116, 4.868050475488887, 0.9935526870419137, 3.067960030588791, 3.566399258857354, 2.9639733164352475]|231.7602008850082882|      0.12500000|[9945, 0, 153, 306]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     154|[4.438326766536237, 4.958944306980938, 4.913293596472505, 4.5995519128487725, 3.04529465407853, 4.701930077982016, 5.040538221658784, 4.460648993720628, 3.983150491501685, 4.716326808800189, 4.56964690248623, 4.817973331870885, 4.509050488533294, 4.545056379547193, 0.7559016799808023, 4.7887326309913, 1.5478651645271342, 2.343332517670614, 3.6086247365575383, 2.336965335222944, 2.963593438776234, 3.117904377029921, 4.784333696436737, 1.4136160396440607, 4.688865230830965, 1.80823218106671, 3.405268986823283, 4.86821480626236, 4.58512055231153, 4.616732185244884, 4.58995481135333, 4.570145267581418, 4.416850213196744, 2.880287351557036, 4.657176569452246, 4.885091789706381, 4.091739398836568, 3.6210561210921375, 4.458682041984202, 5.757622714551792, 4.875953290378953, 3.109948128433799, 0.891400547845096, 4.600210167084113, 3.6514660133409214, 4.878379618204326, 0.9892924823848843, 3.078031533927555, 3.579243703392797, 2.9699448287854513]|231.2318355020748015|      0.25000000|[10010, 0, 154, 308]                                                       |  | used linear model with 65 points | iterate success | actual_k=0
