k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3663286144721168, 0.0744851007213991, 0.0031290635563736, 0.3464682653233525, 0.2829510357844781, 0.2245474039140237, 0.132091794458493, -0.1576045807075024, -0.3605163297957605, 0.0347419001828735, 0.1029943469294904, -0.082730480688528, 0.0764136157871192, -0.285782367153213, 0.1400555222664523, 0.0771493443541392, -0.0631560684569701, 0.1506966265862431, -0.1405210146702356, 0.3477833625548136, -0.1769569525212694, 0.3271303751584042]| 13.9622259140014648|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
      92|[1.9886536323144681, -0.2439272152617748, -0.4313135761733798, 1.6941769070493418, 0.5892276766773518, 0.2995851027720657, 0.7634362611780776, -0.1759698988279617, -0.5834725233284741, -0.0235987841125332, 0.0270943841511374, 0.0227553889275803, 0.7842736957859932, -0.2754085356113242, 0.1178421934704198, -0.1115774853081102, -0.3330807867431568, 0.4565091231559794, -0.2391214493824523, 1.1299558250681596, -0.7997628746594411, 0.2993455601497412]| 12.1456441879272461|      0.00390625|[2224, 736, 15, 199]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      93|[1.9886536323144681, -0.2439272152617748, -0.4313135761733798, 1.6941769070493418, 0.5892276766773518, 0.2995851027720657, 0.7634362611780776, -0.1759698988279617, -0.5834725233284741, -0.0235987841125332, 0.0270943841511374, 0.0227553889275803, 0.7842736957859932, -0.2754085356113242, 0.1178421934704198, -0.1115774853081102, -0.3330807867431568, 0.4565091231559794, -0.2391214493824523, 1.1299558250681596, -0.7997628746594411, 0.2993455601497412]| 12.1456441879272461|      0.00195312|[2248, 744, 15, 201]                                                       |  | trying linear partial model with 13 points | exploitation failed, decreasing delta | actual_k=4
      94|[1.9881977228670358, -0.2445720814998316, -0.4315683460010188, 1.6947521970645778, 0.5889673589712964, 0.299370531383403, 0.7636644891643819, -0.1760590697217727, -0.5833730305187289, -0.024080455895204, 0.0268201881136138, 0.0227459351988303, 0.7844720846118307, -0.2750559923618106, 0.1182627906742802, -0.1125931901612233, -0.3325016070376073, 0.4565389014089041, -0.2388883079244518, 1.1306057636149272, -0.7994478510747187, 0.299205752856694]| 12.1456422805786133|      0.00390625|[2272, 752, 15, 203]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      95|[1.9881977228670358, -0.2445720814998316, -0.4315683460010188, 1.6947521970645778, 0.5889673589712964, 0.299370531383403, 0.7636644891643819, -0.1760590697217727, -0.5833730305187289, -0.024080455895204, 0.0268201881136138, 0.0227459351988303, 0.7844720846118307, -0.2750559923618106, 0.1182627906742802, -0.1125931901612233, -0.3325016070376073, 0.4565389014089041, -0.2388883079244518, 1.1306057636149272, -0.7994478510747187, 0.299205752856694]| 12.1456422805786133|      0.00195312|[2296, 760, 16, 206]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
      96|[1.9870878226981248, -0.2448635756422971, -0.4309329860768309, 1.6944907916477376, 0.5883419633922784, 0.299060759507183, 0.7638540934750946, -0.175675539507698, -0.58311650914719, -0.0239383861079506, 0.0271117836240011, 0.0222193227348604, 0.7848097975716855, -0.2746151072407675, 0.1185240111440611, -0.1128789642934744, -0.3323372559747, 0.4569122044046838, -0.2386701021940841, 1.1302049298842778, -0.7997168568663321, 0.2991606836752487]| 12.1456403732299805|      0.00390625|[2321, 768, 16, 208]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      97|[1.9870878226981248, -0.2448635756422971, -0.4309329860768309, 1.6944907916477376, 0.5883419633922784, 0.299060759507183, 0.7638540934750946, -0.175675539507698, -0.58311650914719, -0.0239383861079506, 0.0271117836240011, 0.0222193227348604, 0.7848097975716855, -0.2746151072407675, 0.1185240111440611, -0.1128789642934744, -0.3323372559747, 0.4569122044046838, -0.2386701021940841, 1.1302049298842778, -0.7997168568663321, 0.2991606836752487]| 12.1456403732299805|      0.00195312|[2345, 776, 17, 211]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
      98|[1.9867789615594982, -0.2451037879325673, -0.4302414323799342, 1.695278871256571, 0.588555101494884, 0.2984192731102221, 0.7638996847433702, -0.1758607185904185, -0.582849216548873, -0.0235990878038456, 0.0269617330152884, 0.021784619486245, 0.7854625378693735, -0.2739967128772426, 0.1187086710036084, -0.1132536255527439, -0.3326847482646832, 0.4567947490601759, -0.238400393346202, 1.1302216800695053, -0.7990382390682873, 0.2993017044238069]| 12.1456384658813477|      0.00390625|[2370, 784, 17, 213]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      99|[1.9867789615594982, -0.2451037879325673, -0.4302414323799342, 1.695278871256571, 0.588555101494884, 0.2984192731102221, 0.7638996847433702, -0.1758607185904185, -0.582849216548873, -0.0235990878038456, 0.0269617330152884, 0.021784619486245, 0.7854625378693735, -0.2739967128772426, 0.1187086710036084, -0.1132536255527439, -0.3326847482646832, 0.4567947490601759, -0.238400393346202, 1.1302216800695053, -0.7990382390682873, 0.2993017044238069]| 12.1456384658813477|      0.00195312|[2394, 792, 18, 216]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
     100|[1.985702293493113, -0.2456672917995733, -0.4300879345681566, 1.6953376198615313, 0.5882731633702839, 0.2982408416804807, 0.7640464225679648, -0.1763403771805742, -0.582675198283241, -0.0228294703723394, 0.0271353267260355, 0.0217237000287299, 0.7858657607039269, -0.2741571745620905, 0.1181228177925598, -0.1130917586138682, -0.3322632665406785, 0.4566237740109861, -0.2388974661396479, 1.1301765841987925, -0.799543915916131, 0.2991530500086609]| 12.1456365585327148|      0.00390625|[2419, 800, 18, 218]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
     101|[1.985702293493113, -0.2456672917995733, -0.4300879345681566, 1.6953376198615313, 0.5882731633702839, 0.2982408416804807, 0.7640464225679648, -0.1763403771805742, -0.582675198283241, -0.0228294703723394, 0.0271353267260355, 0.0217237000287299, 0.7858657607039269, -0.2741571745620905, 0.1181228177925598, -0.1130917586138682, -0.3322632665406785, 0.4566237740109861, -0.2388974661396479, 1.1301765841987925, -0.799543915916131, 0.2991530500086609]| 12.1456365585327148|      0.00195312|[2443, 808, 19, 221]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
