k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0117624205200367, -0.0741118922079625, -0.2600380609435191, 0.2495287813518764, 0.129190762625441, 0.2238734254576661, 0.1374475136039101, 0.1302653770051677, 0.0707801937407302, 0.1890184422265472, 0.0070449002751933, 0.2070882447505774, 0.1879628183373503, 0.2663035040455148, -0.0184075534521162, 0.1285776296467688, 0.0083849837736984, 0.0415003490544398, 0.2746066303448951, 0.1669990784882533, 0.079021668403207, 0.3771007726051426, 0.2412010333279348, 0.4058893740644148, 0.1456420436124242, 0.3135014870495487, 0.3282837038416501, 0.3740439342688961, 0.3982979115183991, 0.3928029196320461, 0.2906378794511714, 0.3645963759794969, 0.2934489931363385, 0.3817915587503732, 0.4448035165257501, 0.4737035742429872, 0.4099675983955086, 0.5775610524415967, 0.3965292714836166, 0.5024439663615803, 0.3139369119315628, 0.3940181605953186, 0.4998553459782845, 0.3626845148361152, 0.4167669001070611, 0.4924034308622087, 0.6178207773478464, 0.473024345593503, 0.5594201651683925, 0.5068535350962524, 0.5073946635652964, 0.6697224044824123, 0.4163857295336318, 0.5582978683016168, 0.608205120854071, 0.7283556830176872, 0.6404320679894915, 0.5530671803852306, 0.6686495163263374, 0.6233919346026398, 0.602506700813712, 0.637233810917884, 0.5200033282751437, 0.7098632497340652, 0.5472885359637023, 0.7483581938815955, 0.674904787646904, 0.6199367021046277, 0.7106229999442337, 0.612675807028045, 0.8708733977482475, 0.7631108153621247, 0.8348813181656389, 0.8083622982533272, 0.7717880459286695, 0.8301418768530198, 0.7601081389661464, 0.6368114390008792, 0.5725747379220679, 0.7771092051276696, 0.7119063470375997, 0.7417321238689785, 0.8810083444006361, 0.9204984911859719, 0.826175173448818, 0.9863794949215073, 0.7678830679092767, 0.8381097342200128, 0.9941932778862419, 0.7320638203120483, 1.039044801681805, 1.0562189712273913, 0.9179303589011856, 0.9817325982957249, 0.9091004344132227, 1.028195002272945, 1.027783330311471, 1.0738436577368553, 1.187500654324393, 1.1364751566138793]|-87.0778507741164560|      2.00000000|[89, 12, 1, 8]                                                             |  | used linear model with 101 points | iterate success | actual_k=2
      94|[-1.0589789223856814, 0.9965593303243514, 0.9817089830390929, -0.9373292112276844, 1.0761712402788648, -1.092842290181035, 1.109279305049477, 1.95638472578231, 0.9824020352057032, -1.030880078894362, 1.0640032281686254, 0.9950192930997895, 0.9723650174018, 2.1240196531509965, -1.063965085969784, -1.015216814906789, -1.0939322208354716, -0.9580221518141865, 2.0909970363034622, 1.1552791778964049, -1.0243345466000735, 1.0449067662981322, 1.0624142534986019, 1.015516044717399, 1.3520584756011371, -1.035144252265391, -1.0290662537000923, 2.0865284301997886, 0.9564065149177471, 1.0824048743559826, 1.082515002342392, -1.0412629280197074, 1.0453191743124663, 1.0095558596795753, 1.0772962133661121, 1.0224364674387472, 1.0164049543568576, 1.1108879175234485, 1.0641384879875646, 1.1222855469358264, 1.0555469507919013, -1.02400554627133, -1.0242893395221975, -1.0297534368194328, 0.9601200699036946, 1.0402552163314553, 2.117498761056083, -1.0509458684906288, 1.0358625388773288, 1.0031779088176713, 1.0213005096746424, 1.0075487110897094, 0.9591597226375448, 1.010503361116673, 1.6270120822759913, 1.0887989337554569, 1.0597971370319748, 1.0302066385863722, 1.0222889755853506, 1.290468330497849, 1.0385098535377992, 0.9732688022404733, 2.1137118001717425, -1.0482900244664157, 2.0911107221184353, 2.1173750856516786, 1.0525709924482651, 1.0239476022987284, -0.9947914981831817, 1.0124596882841788, 2.083443528923598, 1.0125511277776247, 1.0097248531967629, 2.118990090161293, 2.1183500661214194, 2.1215450359386208, 2.0293531480547635, 0.9966343371843657, 0.9909937976121874, 0.9877421988266885, 1.4665968298147316, 1.0816582862389, 2.1281825517529356, 2.070505225551692, 2.106071549639, 1.1551069123705167, 1.039675707319847, 1.0171850127443027, 2.114482959847764, 1.0700371229128616, 2.0964629429286794, 2.0876506920051736, 0.9645947883002232, 2.1090101125636354, 2.042849556217401, 2.15075293211278, 2.0635447579097046, 2.0625380833296263, 2.1135542542038763, 2.1062061593112213]|-2065.7796041333604080|      0.06250000|[8325, 1169, 94, 752]                                                      |  | used linear model with 101 points | iterate failure | actual_k=2
      95|[-1.070725953027285, 1.001822285385854, 0.9789320265607426, -0.9595417876517957, 1.0770638631614795, -1.0792504526397306, 1.1117391198627962, 1.9494332284985767, 0.9845656193903758, -1.0280681758803671, 1.0578463555937323, 0.9859422309128659, 0.9783347237102696, 2.124324798058437, -1.059175211733394, -1.0237948660981342, -1.0911799037889576, -0.9563152547203556, 2.094892908354173, 1.1502933350766258, -1.026791206450417, 1.0557084345265906, 1.0634458779340674, 1.0157553394419052, 1.346613835196441, -1.0292650946425757, -1.0353124534264087, 2.091897670989443, 0.9533345991660569, 1.077982019721301, 1.0848161950794282, -1.0287758038574684, 1.0546525635377952, 1.019620863272568, 1.0815153525946002, 1.0262369945177647, 1.0174088859352035, 1.1020138555388315, 1.0694545667537, 1.1150000195877887, 1.0532531420912978, -1.0209897681560935, -1.025154764383328, -1.0338012823362281, 0.9552249804143713, 1.0383015133550322, 2.1125312367763986, -1.049289085466421, 1.0358691251264478, 1.010231721934336, 1.0216489385298435, 1.002430765441209, 0.975822919223123, 1.0045548914330065, 1.6392318566604485, 1.090088091548036, 1.0584843675973228, 1.0319364110613856, 1.0235923239221139, 1.2784312835181522, 1.0331969144460984, 0.9777049112221808, 2.1219122041785043, -1.047020819435435, 2.0898186845340203, 2.110413459773308, 1.0460824381499172, 1.0262321081348966, -0.9976010289184171, 1.012871881726109, 2.08299220954244, 1.013218936236259, 1.0156393228559717, 2.119880365501732, 2.123051907526559, 2.1207050225613417, 2.0412852690288426, 1.0013003268754792, 0.983576150669126, 0.9965391031019027, 1.4656503699387147, 1.0732318628626922, 2.123819497316866, 2.070498875722634, 2.0972764334433114, 1.1540488496527754, 1.0388419376827998, 1.017058641126314, 2.110460000351215, 1.0682918477190118, 2.10030153785232, 2.0842291774122863, 0.9668578733006338, 2.1050156717126787, 2.0488528879700003, 2.153353345255113, 2.0758131295651676, 2.0642279331090805, 2.1054871849973025, 2.1075166976845336]|-2066.8880064623417638|      0.12500000|[8413, 1182, 95, 760]                                                      |  | used linear model with 101 points | iterate success | actual_k=2
      96|[-1.070725953027285, 1.001822285385854, 0.9789320265607426, -0.9595417876517957, 1.0770638631614795, -1.0792504526397306, 1.1117391198627962, 1.9494332284985767, 0.9845656193903758, -1.0280681758803671, 1.0578463555937323, 0.9859422309128659, 0.9783347237102696, 2.124324798058437, -1.059175211733394, -1.0237948660981342, -1.0911799037889576, -0.9563152547203556, 2.094892908354173, 1.1502933350766258, -1.026791206450417, 1.0557084345265906, 1.0634458779340674, 1.0157553394419052, 1.346613835196441, -1.0292650946425757, -1.0353124534264087, 2.091897670989443, 0.9533345991660569, 1.077982019721301, 1.0848161950794282, -1.0287758038574684, 1.0546525635377952, 1.019620863272568, 1.0815153525946002, 1.0262369945177647, 1.0174088859352035, 1.1020138555388315, 1.0694545667537, 1.1150000195877887, 1.0532531420912978, -1.0209897681560935, -1.025154764383328, -1.0338012823362281, 0.9552249804143713, 1.0383015133550322, 2.1125312367763986, -1.049289085466421, 1.0358691251264478, 1.010231721934336, 1.0216489385298435, 1.002430765441209, 0.975822919223123, 1.0045548914330065, 1.6392318566604485, 1.090088091548036, 1.0584843675973228, 1.0319364110613856, 1.0235923239221139, 1.2784312835181522, 1.0331969144460984, 0.9777049112221808, 2.1219122041785043, -1.047020819435435, 2.0898186845340203, 2.110413459773308, 1.0460824381499172, 1.0262321081348966, -0.9976010289184171, 1.012871881726109, 2.08299220954244, 1.013218936236259, 1.0156393228559717, 2.119880365501732, 2.123051907526559, 2.1207050225613417, 2.0412852690288426, 1.0013003268754792, 0.983576150669126, 0.9965391031019027, 1.4656503699387147, 1.0732318628626922, 2.123819497316866, 2.070498875722634, 2.0972764334433114, 1.1540488496527754, 1.0388419376827998, 1.017058641126314, 2.110460000351215, 1.0682918477190118, 2.10030153785232, 2.0842291774122863, 0.9668578733006338, 2.1050156717126787, 2.0488528879700003, 2.153353345255113, 2.0758131295651676, 2.0642279331090805, 2.1054871849973025, 2.1075166976845336]|-2066.8880064623417638|      0.06250000|[8501, 1195, 96, 768]                                                      |  | used linear model with 101 points | iterate failure | actual_k=2
      97|[-1.070725953027285, 1.001822285385854, 0.9789320265607426, -0.9595417876517957, 1.0770638631614795, -1.0792504526397306, 1.1117391198627962, 1.9494332284985767, 0.9845656193903758, -1.0280681758803671, 1.0578463555937323, 0.9859422309128659, 0.9783347237102696, 2.124324798058437, -1.059175211733394, -1.0237948660981342, -1.0911799037889576, -0.9563152547203556, 2.094892908354173, 1.1502933350766258, -1.026791206450417, 1.0557084345265906, 1.0634458779340674, 1.0157553394419052, 1.346613835196441, -1.0292650946425757, -1.0353124534264087, 2.091897670989443, 0.9533345991660569, 1.077982019721301, 1.0848161950794282, -1.0287758038574684, 1.0546525635377952, 1.019620863272568, 1.0815153525946002, 1.0262369945177647, 1.0174088859352035, 1.1020138555388315, 1.0694545667537, 1.1150000195877887, 1.0532531420912978, -1.0209897681560935, -1.025154764383328, -1.0338012823362281, 0.9552249804143713, 1.0383015133550322, 2.1125312367763986, -1.049289085466421, 1.0358691251264478, 1.010231721934336, 1.0216489385298435, 1.002430765441209, 0.975822919223123, 1.0045548914330065, 1.6392318566604485, 1.090088091548036, 1.0584843675973228, 1.0319364110613856, 1.0235923239221139, 1.2784312835181522, 1.0331969144460984, 0.9777049112221808, 2.1219122041785043, -1.047020819435435, 2.0898186845340203, 2.110413459773308, 1.0460824381499172, 1.0262321081348966, -0.9976010289184171, 1.012871881726109, 2.08299220954244, 1.013218936236259, 1.0156393228559717, 2.119880365501732, 2.123051907526559, 2.1207050225613417, 2.0412852690288426, 1.0013003268754792, 0.983576150669126, 0.9965391031019027, 1.4656503699387147, 1.0732318628626922, 2.123819497316866, 2.070498875722634, 2.0972764334433114, 1.1540488496527754, 1.0388419376827998, 1.017058641126314, 2.110460000351215, 1.0682918477190118, 2.10030153785232, 2.0842291774122863, 0.9668578733006338, 2.1050156717126787, 2.0488528879700003, 2.153353345255113, 2.0758131295651676, 2.0642279331090805, 2.1054871849973025, 2.1075166976845336]|-2066.8880064623417638|      0.03125000|[8589, 1208, 97, 776]                                                      |  | used linear model with 101 points | iterate failure | actual_k=2
      98|[-1.0698898124300433, 1.0036991007518423, 0.9860536092439087, -0.9657674289358446, 1.0716268423065145, -1.0757383007495294, 1.1106637870981884, 1.9590105386699472, 0.985077807977038, -1.0306680904073333, 1.0579390167657268, 0.9885446035899754, 0.9809219596731503, 2.123678164855265, -1.056260999641128, -1.0235239356315928, -1.0892536992855266, -0.9652726287749109, 2.097129772634422, 1.146638913110011, -1.0288007291627614, 1.0543258391450856, 1.0639350976845499, 1.0126995534181271, 1.3437236072333214, -1.027755461021348, -1.033337478094535, 2.093339718766619, 0.9559537735194383, 1.074484774323467, 1.0816318757660783, -1.0314497641066835, 1.0528926867114046, 1.0215326548023724, 1.0833803949015899, 1.0282530873095455, 1.0185488181282338, 1.104191999196284, 1.0707052648647775, 1.1109539064190992, 1.0521279690039729, -1.0234203859195985, -1.0282638513377427, -1.038417897766025, 0.9601393398722027, 1.0390988792276066, 2.1121368693964233, -1.0484377864726226, 1.0384002101464391, 1.0098728941855344, 1.020057477262887, 1.0040387338024366, 0.9824087866106712, 1.0111901153366532, 1.643790917013784, 1.087624334143529, 1.0589787974170681, 1.030940670268918, 1.0204307975194915, 1.2764345296649404, 1.0296679362523724, 0.9829864085686879, 2.1224721942440397, -1.0483616726658591, 2.0937096816014225, 2.1109430371378806, 1.04580347759489, 1.0230255623481985, -0.9996624832787184, 1.0116649893552323, 2.084002553349483, 1.014749903283914, 1.017561638253469, 2.1191420265961054, 2.123903704600212, 2.1197497210249185, 2.0442628494235744, 1.0023275536243963, 0.9808034077938969, 0.9997427785016384, 1.4722531626227613, 1.068420616644961, 2.1180028567434612, 2.0708380076640616, 2.093887428299944, 1.1528982023037024, 1.0391370824252966, 1.0168065410990939, 2.110599210518841, 1.0665396314760789, 2.102694181944554, 2.0863300257499464, 0.969993907002085, 2.107142104894552, 2.0514503415375858, 2.1480107754103286, 2.0747721188667643, 2.063017531751807, 2.10861874105948, 2.105367783348247]|-2067.8961401729384306|      0.06250000|[8678, 1220, 98, 784]                                                      |  | used linear model with 101 points | iterate success | actual_k=2
      99|[-1.0488229344611388, 1.0028635090008104, 0.9908875550150225, -0.9785183445128883, 1.0737642532214375, -1.0690238890438784, 1.1050557362750297, 1.965566451037456, 0.9815164568582954, -1.0319455972840184, 1.057679734344329, 1.0015054717240912, 0.9770778956524718, 2.1206614922573865, -1.046980652236047, -1.0250706372838643, -1.0829284678551852, -0.9641254344856868, 2.1040830439890508, 1.138793676325339, -1.0312875425134205, 1.0549619761588054, 1.0678884290528379, 1.016278528285724, 1.338474143163528, -1.0320275317345913, -1.028996389851258, 2.0967162399489427, 0.9606316962188434, 1.0813895980753423, 1.0838670293411843, -1.0263087938468578, 1.0470219990719811, 1.019214505197708, 1.0807892885341668, 1.0255296855216285, 1.0190628770285919, 1.094036362898347, 1.0746601160902254, 1.113441728355798, 1.0406587289867604, -1.0231980502263693, -1.036501083517065, -1.0368317470597812, 0.956741971491202, 1.0401541475334133, 2.1049248869672796, -1.0602631310492716, 1.0453866482419278, 1.0103959101278013, 1.023838498649403, 1.0042219489162019, 0.9889594228324349, 1.0086010973100374, 1.6573959757471004, 1.093005532199024, 1.0638864301264463, 1.0288122892086164, 1.0099867436335275, 1.2773110095928926, 1.0208416508100202, 0.9922496273327819, 2.125473727399428, -1.0469249909469578, 2.088541962554707, 2.1043044142435927, 1.0483779936582882, 1.0296353783725392, -1.0028682922222572, 1.011959711475389, 2.084291852556533, 1.0216872871284448, 1.0223476590351754, 2.1145030801693294, 2.1125922833283606, 2.128689060968005, 2.0544782793657554, 0.9937725827088532, 0.9808518837370352, 1.0080455783962734, 1.4725206689452626, 1.076483881084367, 2.1105396398576395, 2.073050014561427, 2.095450896544118, 1.14953200443756, 1.0504206134535048, 1.013416383646506, 2.112112515181339, 1.0594552479917096, 2.103063835479855, 2.081178966935108, 0.9759248184529842, 2.1076927589409205, 2.0509195727097094, 2.1445449136849133, 2.071779355084123, 2.066805512166585, 2.0999442427496278, 2.114613480958728]|-2068.8439418722691698|      0.12500000|[8766, 1233, 99, 792]                                                      |  | used linear model with 101 points | iterate success | actual_k=2
     100|[-1.0488229344611388, 1.0028635090008104, 0.9908875550150225, -0.9785183445128883, 1.0737642532214375, -1.0690238890438784, 1.1050557362750297, 1.965566451037456, 0.9815164568582954, -1.0319455972840184, 1.057679734344329, 1.0015054717240912, 0.9770778956524718, 2.1206614922573865, -1.046980652236047, -1.0250706372838643, -1.0829284678551852, -0.9641254344856868, 2.1040830439890508, 1.138793676325339, -1.0312875425134205, 1.0549619761588054, 1.0678884290528379, 1.016278528285724, 1.338474143163528, -1.0320275317345913, -1.028996389851258, 2.0967162399489427, 0.9606316962188434, 1.0813895980753423, 1.0838670293411843, -1.0263087938468578, 1.0470219990719811, 1.019214505197708, 1.0807892885341668, 1.0255296855216285, 1.0190628770285919, 1.094036362898347, 1.0746601160902254, 1.113441728355798, 1.0406587289867604, -1.0231980502263693, -1.036501083517065, -1.0368317470597812, 0.956741971491202, 1.0401541475334133, 2.1049248869672796, -1.0602631310492716, 1.0453866482419278, 1.0103959101278013, 1.023838498649403, 1.0042219489162019, 0.9889594228324349, 1.0086010973100374, 1.6573959757471004, 1.093005532199024, 1.0638864301264463, 1.0288122892086164, 1.0099867436335275, 1.2773110095928926, 1.0208416508100202, 0.9922496273327819, 2.125473727399428, -1.0469249909469578, 2.088541962554707, 2.1043044142435927, 1.0483779936582882, 1.0296353783725392, -1.0028682922222572, 1.011959711475389, 2.084291852556533, 1.0216872871284448, 1.0223476590351754, 2.1145030801693294, 2.1125922833283606, 2.128689060968005, 2.0544782793657554, 0.9937725827088532, 0.9808518837370352, 1.0080455783962734, 1.4725206689452626, 1.076483881084367, 2.1105396398576395, 2.073050014561427, 2.095450896544118, 1.14953200443756, 1.0504206134535048, 1.013416383646506, 2.112112515181339, 1.0594552479917096, 2.103063835479855, 2.081178966935108, 0.9759248184529842, 2.1076927589409205, 2.0509195727097094, 2.1445449136849133, 2.071779355084123, 2.066805512166585, 2.0999442427496278, 2.114613480958728]|-2068.8439418722691698|      0.06250000|[8854, 1246, 100, 800]                                                     |  | used linear model with 101 points | iterate failure | actual_k=2
     101|[-1.059973893994323, 0.9982447343243928, 0.9934999963099788, -0.9878049048847922, 1.0649109840349662, -1.0663170699645352, 1.0964804427782098, 1.977050278323229, 0.9843613952834739, -1.031182174436894, 1.0525277160718305, 0.9994936194440956, 0.9827024828953438, 2.1255116002709946, -1.0444486049674757, -1.0231251425135144, -1.0785120710446117, -0.9690669733821301, 2.096822416019027, 1.1378106305043552, -1.0235502028897914, 1.0479465293711312, 1.0678263609482386, 1.0138040965654644, 1.3429958844264178, -1.0419278847534224, -1.0289923156544274, 2.0915118401906616, 0.9726112408146891, 1.0802411284763558, 1.082402055507145, -1.0296812522870196, 1.046876757544372, 1.0138414091082772, 1.0854320289926345, 1.025110035476995, 1.0154582461028798, 1.096055877865714, 1.068873682109055, 1.1052300188967519, 1.0345755986567697, -1.0220449062233887, -1.0343111835450647, -1.0366748726579993, 0.959780055040573, 1.0383075771767876, 2.101615582588806, -1.065066631244537, 1.0465509800090858, 1.0016859317676392, 1.0122494566838083, 1.0175175416015692, 0.9911051439171816, 1.0120102602356036, 1.6577323916102014, 1.0843387529407236, 1.0602448498194341, 1.0332491075307981, 1.0112141637882581, 1.2708386150933695, 1.0285735335237378, 0.9959140376297118, 2.129076274916502, -1.033977451723531, 2.0901860228518268, 2.10632147076985, 1.0440929502950833, 1.0235258161616523, -1.0098325250513025, 1.022854431944051, 2.095516663625369, 1.0211904166023522, 1.0215176890155102, 2.1141378952489633, 2.1185307403231466, 2.1307985596523693, 2.0675197277482598, 1.0019182552298522, 0.9845550265525965, 1.0223974572221577, 1.4707853247639677, 1.068258892713928, 2.0992979043205575, 2.0819006368061848, 2.093972154507473, 1.1492966824767228, 1.043318738229932, 1.0093761350055865, 2.1044031096797173, 1.0570026220005047, 2.1031907959844744, 2.091889033327652, 0.9816457402558898, 2.1044223229985346, 2.0551834720544977, 2.1353242614305445, 2.0780878213726326, 2.0702491207753497, 2.098950336301904, 2.1041098141348655]|-2069.9254027718307043|      0.12500000|[8942, 1259, 101, 808]                                                     |  | used linear model with 101 points | iterate success | actual_k=2
     102|[-1.059973893994323, 0.9982447343243928, 0.9934999963099788, -0.9878049048847922, 1.0649109840349662, -1.0663170699645352, 1.0964804427782098, 1.977050278323229, 0.9843613952834739, -1.031182174436894, 1.0525277160718305, 0.9994936194440956, 0.9827024828953438, 2.1255116002709946, -1.0444486049674757, -1.0231251425135144, -1.0785120710446117, -0.9690669733821301, 2.096822416019027, 1.1378106305043552, -1.0235502028897914, 1.0479465293711312, 1.0678263609482386, 1.0138040965654644, 1.3429958844264178, -1.0419278847534224, -1.0289923156544274, 2.0915118401906616, 0.9726112408146891, 1.0802411284763558, 1.082402055507145, -1.0296812522870196, 1.046876757544372, 1.0138414091082772, 1.0854320289926345, 1.025110035476995, 1.0154582461028798, 1.096055877865714, 1.068873682109055, 1.1052300188967519, 1.0345755986567697, -1.0220449062233887, -1.0343111835450647, -1.0366748726579993, 0.959780055040573, 1.0383075771767876, 2.101615582588806, -1.065066631244537, 1.0465509800090858, 1.0016859317676392, 1.0122494566838083, 1.0175175416015692, 0.9911051439171816, 1.0120102602356036, 1.6577323916102014, 1.0843387529407236, 1.0602448498194341, 1.0332491075307981, 1.0112141637882581, 1.2708386150933695, 1.0285735335237378, 0.9959140376297118, 2.129076274916502, -1.033977451723531, 2.0901860228518268, 2.10632147076985, 1.0440929502950833, 1.0235258161616523, -1.0098325250513025, 1.022854431944051, 2.095516663625369, 1.0211904166023522, 1.0215176890155102, 2.1141378952489633, 2.1185307403231466, 2.1307985596523693, 2.0675197277482598, 1.0019182552298522, 0.9845550265525965, 1.0223974572221577, 1.4707853247639677, 1.068258892713928, 2.0992979043205575, 2.0819006368061848, 2.093972154507473, 1.1492966824767228, 1.043318738229932, 1.0093761350055865, 2.1044031096797173, 1.0570026220005047, 2.1031907959844744, 2.091889033327652, 0.9816457402558898, 2.1044223229985346, 2.0551834720544977, 2.1353242614305445, 2.0780878213726326, 2.0702491207753497, 2.098950336301904, 2.1041098141348655]|-2069.9254027718307043|      0.06250000|[9031, 1271, 102, 816]                                                     |  | used linear model with 101 points | iterate failure | actual_k=2
     103|[-1.0563177577047949, 0.9983418327682515, 0.9874906525076085, -0.9972186303133825, 1.0639958061296648, -1.0590125515604385, 1.0980003991371614, 1.9836158282455887, 0.9864056459263938, -1.0421764770240958, 1.0538758027676187, 0.9927698546575746, 0.9866474609526731, 2.1150782969418223, -1.0394299359918902, -1.0256195339664227, -1.0769108575676614, -0.9685562931830455, 2.0979424780166127, 1.1237151470126543, -1.0241995141189137, 1.047834843232569, 1.0616471152571139, 1.0225301834381566, 1.3479656168991383, -1.0514554641268095, -1.032371277379741, 2.0892076546818736, 0.9810751999807953, 1.0750928706229657, 1.0770272053630423, -1.024096488747417, 1.035842304851035, 1.0113985202916886, 1.078986480946441, 1.0395704561172077, 1.0136899025211872, 1.099887065829711, 1.0601394991482553, 1.1047698013930984, 1.01889149349384, -1.0330261640478045, -1.0390276217931012, -1.0283867462782121, 0.9629073688354491, 1.032929864052378, 2.0990610381745713, -1.0717618849068917, 1.0341305125710694, 0.9937296341517033, 1.0084255127586201, 1.0186442665090418, 0.9881412548433552, 1.0257436639130348, 1.66268192778213, 1.0881775018692994, 1.0621106965782423, 1.0354909556496439, 1.009617093550744, 1.2646736642041532, 1.0310050400141986, 0.992001780159744, 2.124783957082224, -1.0416978513068857, 2.0891353141568403, 2.1069752499754206, 1.036128949410628, 1.0189607489527204, -1.0139183204983881, 1.0106133303787566, 2.1000668896854258, 1.0249244690224582, 1.0253360346777853, 2.11441793855429, 2.1161489309899144, 2.127045669489158, 2.076961764086801, 0.9969482556751454, 0.9849483754816007, 1.0266265479266048, 1.4861962647391656, 1.0607360081212696, 2.097142284387294, 2.0813539616648513, 2.0939822232992062, 1.143801001264375, 1.0415012849389609, 1.0141124487170248, 2.0972740499976754, 1.0518944936111163, 2.0994905426514165, 2.0954771438265047, 0.9913578522229415, 2.107722036293245, 2.0588130214249083, 2.1378540620688993, 2.0788320852484135, 2.0741594610849954, 2.0940275171191907, 2.099935913616784]|-2070.6888783240146950|      0.12500000|[9119, 1284, 103, 824]                                                     |  | used linear model with 101 points | iterate success | actual_k=2
     104|[-1.0563177577047949, 0.9983418327682515, 0.9874906525076085, -0.9972186303133825, 1.0639958061296648, -1.0590125515604385, 1.0980003991371614, 1.9836158282455887, 0.9864056459263938, -1.0421764770240958, 1.0538758027676187, 0.9927698546575746, 0.9866474609526731, 2.1150782969418223, -1.0394299359918902, -1.0256195339664227, -1.0769108575676614, -0.9685562931830455, 2.0979424780166127, 1.1237151470126543, -1.0241995141189137, 1.047834843232569, 1.0616471152571139, 1.0225301834381566, 1.3479656168991383, -1.0514554641268095, -1.032371277379741, 2.0892076546818736, 0.9810751999807953, 1.0750928706229657, 1.0770272053630423, -1.024096488747417, 1.035842304851035, 1.0113985202916886, 1.078986480946441, 1.0395704561172077, 1.0136899025211872, 1.099887065829711, 1.0601394991482553, 1.1047698013930984, 1.01889149349384, -1.0330261640478045, -1.0390276217931012, -1.0283867462782121, 0.9629073688354491, 1.032929864052378, 2.0990610381745713, -1.0717618849068917, 1.0341305125710694, 0.9937296341517033, 1.0084255127586201, 1.0186442665090418, 0.9881412548433552, 1.0257436639130348, 1.66268192778213, 1.0881775018692994, 1.0621106965782423, 1.0354909556496439, 1.009617093550744, 1.2646736642041532, 1.0310050400141986, 0.992001780159744, 2.124783957082224, -1.0416978513068857, 2.0891353141568403, 2.1069752499754206, 1.036128949410628, 1.0189607489527204, -1.0139183204983881, 1.0106133303787566, 2.1000668896854258, 1.0249244690224582, 1.0253360346777853, 2.11441793855429, 2.1161489309899144, 2.127045669489158, 2.076961764086801, 0.9969482556751454, 0.9849483754816007, 1.0266265479266048, 1.4861962647391656, 1.0607360081212696, 2.097142284387294, 2.0813539616648513, 2.0939822232992062, 1.143801001264375, 1.0415012849389609, 1.0141124487170248, 2.0972740499976754, 1.0518944936111163, 2.0994905426514165, 2.0954771438265047, 0.9913578522229415, 2.107722036293245, 2.0588130214249083, 2.1378540620688993, 2.0788320852484135, 2.0741594610849954, 2.0940275171191907, 2.099935913616784]|-2070.6888783240146950|      0.06250000|[9207, 1297, 104, 832]                                                     |  | used linear model with 101 points | iterate failure | actual_k=2
