k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3227335903064367, 0.062248548982676, 0.2767356033751801, -0.0554152075776682, 0.1174776286631275, 0.2781941936346051, 0.1218758887096045, -0.1241768205010515, 0.1160724724987837, -0.031507466972235, 0.1747494779000372, 0.1620869470279716, -0.0002523632266793, 0.1216558171755104, 0.1914294869980215, 0.1440597404629181, 0.1418984605480333, 0.1224298486878746, 0.0410498236384135, 0.1674982085462103, 0.0860961262531493, -0.0342338065388359, 0.2463829050460004, 0.0619982239244401, 0.2102178865547441, 0.1130897125014861, 0.1340032559048384, 0.0631144224396768, 0.1374216128344262, 0.0771014013062324, 0.1325803240569181, -0.0382546581546208, 0.1553244219193085, 0.1646138612829483, -0.012407511782939, 0.1498128908452687, 0.0805950626141966, 0.1098421066838434, 0.0642171907193743, 0.0444222349487745, 0.0563321716539971, 0.0325347060142952, -0.057053062352045, -0.0203985414196966, 0.1550229606502085, 0.2156575814967603, 0.294970321462167, -0.0057770923003238, 0.1227621170995449, 0.086897300395583]|1750.4847226995855181|      2.00000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate success | actual_k=16
     129|[4.153871015964769, 4.263037798524341, 4.936163730272315, 4.151062064516356, 3.112434011499326, 4.724466332715953, 4.73803927707659, 4.325410715277596, 4.502575286446025, 4.144890045790309, 4.124037261272663, 4.737216851988507, 4.464278678792464, 4.389811667839419, 0.8419383779638603, 4.386244049675252, 1.8037871512285943, 1.9462885881562924, 3.0904519163468094, 2.2123195947055834, 2.9922446681326687, 2.420803236772634, 4.424668429652811, 1.6654567296690568, 4.349426773027759, 1.936657208124109, 3.360814898635716, 4.454552402334699, 5.299193671618096, 4.670123104941632, 4.137533102233259, 3.9980203898627256, 4.739787896037438, 2.9551857253428646, 4.242152899306543, 4.583258066595341, 3.996261169894494, 3.0277173144321976, 4.531026755093864, 5.278458298433104, 4.9981299216770285, 2.742222715910472, 0.7101168987531591, 4.588487008090839, 3.560203259926037, 5.018357998444034, 0.3401494912612993, 3.463132600280201, 3.569674664508968, 3.0074429511962126]|245.2756126109936474|      0.12500000|[6321, 2064, 129, 258]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     130|[4.172024654012541, 4.263646475361932, 4.947026216281843, 4.1479715576881135, 3.1144200880750628, 4.720951868822718, 4.760098500519148, 4.318211122028952, 4.511328499176887, 4.182650608227782, 4.151767782114006, 4.747996433689946, 4.490375898892459, 4.399537666507468, 0.843688471292562, 4.382707819214594, 1.7961358195064547, 1.9620782462952024, 3.1080053084799264, 2.247214972385829, 2.980486111431767, 2.4511669988000513, 4.423804723066011, 1.6752887199776192, 4.3529608114914895, 1.927823407027373, 3.35443864045721, 4.4757742723470555, 5.30747252626286, 4.662537893182033, 4.14295884824885, 4.026576378059328, 4.745144806803283, 2.9622995610927285, 4.271845758758507, 4.572485900581233, 4.010668404480393, 3.0588180412784003, 4.504029233143459, 5.2831174418083755, 4.981083000329412, 2.779264074410957, 0.6776548159779302, 4.602571088414058, 3.5802237778452635, 5.011016040617822, 0.3552004691433696, 3.44657202724432, 3.5733771477481975, 3.0055293569838923]|244.4958002110738562|      0.25000000|[6370, 2080, 130, 260]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     131|[4.169141063830341, 4.309719116647605, 4.954904396683118, 4.219455480455894, 3.0384108900417885, 4.723542967049893, 4.792015715559875, 4.286091531694945, 4.4798127358963695, 4.224202115413948, 4.203644106116969, 4.739748140986399, 4.495441160575108, 4.443249482206119, 0.8652810899040704, 4.387846662800434, 1.7807144799835486, 1.9962218742098095, 3.108182132272256, 2.208214367428967, 2.9669753777755696, 2.5310883241553475, 4.422302362662245, 1.7000107721533533, 4.328152309395827, 1.9728442636742343, 3.383489172055758, 4.506189211896533, 5.347864364635183, 4.622435335347633, 4.135611541374412, 4.091574321562016, 4.71384089481418, 3.0143882826821393, 4.307079589391918, 4.618897395667667, 3.9697964094869844, 3.1013115627155976, 4.47438564307306, 5.294654374499963, 4.995778220965997, 2.7376828177122507, 0.6972316027717522, 4.616508981024336, 3.5763459735978995, 4.989636580190105, 0.3827012665401166, 3.476011649357416, 3.5474280787409316, 3.028961104249338]|243.9866375057960397|      0.50000000|[6419, 2096, 131, 262]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     132|[4.169141063830341, 4.309719116647605, 4.954904396683118, 4.219455480455894, 3.0384108900417885, 4.723542967049893, 4.792015715559875, 4.286091531694945, 4.4798127358963695, 4.224202115413948, 4.203644106116969, 4.739748140986399, 4.495441160575108, 4.443249482206119, 0.8652810899040704, 4.387846662800434, 1.7807144799835486, 1.9962218742098095, 3.108182132272256, 2.208214367428967, 2.9669753777755696, 2.5310883241553475, 4.422302362662245, 1.7000107721533533, 4.328152309395827, 1.9728442636742343, 3.383489172055758, 4.506189211896533, 5.347864364635183, 4.622435335347633, 4.135611541374412, 4.091574321562016, 4.71384089481418, 3.0143882826821393, 4.307079589391918, 4.618897395667667, 3.9697964094869844, 3.1013115627155976, 4.47438564307306, 5.294654374499963, 4.995778220965997, 2.7376828177122507, 0.6972316027717522, 4.616508981024336, 3.5763459735978995, 4.989636580190105, 0.3827012665401166, 3.476011649357416, 3.5474280787409316, 3.028961104249338]|243.9866375057960397|      0.25000000|[6468, 2112, 132, 264]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     133|[4.169141063830341, 4.309719116647605, 4.954904396683118, 4.219455480455894, 3.0384108900417885, 4.723542967049893, 4.792015715559875, 4.286091531694945, 4.4798127358963695, 4.224202115413948, 4.203644106116969, 4.739748140986399, 4.495441160575108, 4.443249482206119, 0.8652810899040704, 4.387846662800434, 1.7807144799835486, 1.9962218742098095, 3.108182132272256, 2.208214367428967, 2.9669753777755696, 2.5310883241553475, 4.422302362662245, 1.7000107721533533, 4.328152309395827, 1.9728442636742343, 3.383489172055758, 4.506189211896533, 5.347864364635183, 4.622435335347633, 4.135611541374412, 4.091574321562016, 4.71384089481418, 3.0143882826821393, 4.307079589391918, 4.618897395667667, 3.9697964094869844, 3.1013115627155976, 4.47438564307306, 5.294654374499963, 4.995778220965997, 2.7376828177122507, 0.6972316027717522, 4.616508981024336, 3.5763459735978995, 4.989636580190105, 0.3827012665401166, 3.476011649357416, 3.5474280787409316, 3.028961104249338]|243.9866375057960397|      0.12500000|[6517, 2128, 133, 266]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     134|[4.16263057101942, 4.319442824053182, 4.9593395015765305, 4.224067051869201, 3.0508001428686753, 4.746207881745244, 4.785560946556331, 4.295295121158195, 4.4745523278404296, 4.227216314614819, 4.226039821570397, 4.745262534120604, 4.5129663866586185, 4.439091808446952, 0.8570042836046317, 4.398820576949708, 1.7451460015779778, 2.0104303663705134, 3.126407266620141, 2.1999836797151313, 2.970461422771893, 2.5574073108812163, 4.439810533808699, 1.6827105118980896, 4.336603306890358, 1.931665385066146, 3.388373372588986, 4.518116941035013, 5.3323985652947155, 4.626955117678116, 4.152443789792296, 4.096393133456591, 4.7149448741133355, 2.9702430235395987, 4.3152480585646895, 4.618927703841106, 3.983084186035336, 3.12177097990305, 4.46248000318034, 5.313650384858533, 5.004770300173998, 2.7419722020283905, 0.6454508769030476, 4.628945405430523, 3.5860566471741167, 4.980508395385135, 0.3429151229499696, 3.476273947525859, 3.5533235185452217, 3.0359933762724696]|243.3012198108215500|      0.25000000|[6566, 2144, 134, 268]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     135|[4.218574000351018, 4.339745378424789, 4.98923985153336, 4.292317467941682, 3.0712313533877413, 4.761297549221821, 4.79173565654617, 4.319004357639756, 4.455364230216072, 4.242143060615091, 4.214610064010876, 4.758437692620897, 4.559656148344001, 4.495345920757713, 0.8538240452394614, 4.450030856769855, 1.7547723625496918, 1.9898527067734464, 3.1946039851346493, 2.217791059867782, 2.9525822209806964, 2.6220360908523705, 4.4757211464991675, 1.6780754482330766, 4.366668903530716, 1.920807071417145, 3.3529357817777146, 4.510393417422321, 5.377550581678793, 4.613200063468032, 4.158997481425814, 4.135924056563315, 4.719894897509305, 2.9889018409823223, 4.359664014982019, 4.615608323301015, 3.9577598188503917, 3.131799910032827, 4.519638221780155, 5.322746355311362, 4.980207451987998, 2.7242034347362285, 0.6840628361158756, 4.669553049435727, 3.5214712457964104, 4.970475984268895, 0.4199515549290674, 3.4152025937254695, 3.57545388235066, 3.0658726592976238]|241.8682776991888943|      0.50000000|[6615, 2160, 135, 270]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     136|[4.218574000351018, 4.339745378424789, 4.98923985153336, 4.292317467941682, 3.0712313533877413, 4.761297549221821, 4.79173565654617, 4.319004357639756, 4.455364230216072, 4.242143060615091, 4.214610064010876, 4.758437692620897, 4.559656148344001, 4.495345920757713, 0.8538240452394614, 4.450030856769855, 1.7547723625496918, 1.9898527067734464, 3.1946039851346493, 2.217791059867782, 2.9525822209806964, 2.6220360908523705, 4.4757211464991675, 1.6780754482330766, 4.366668903530716, 1.920807071417145, 3.3529357817777146, 4.510393417422321, 5.377550581678793, 4.613200063468032, 4.158997481425814, 4.135924056563315, 4.719894897509305, 2.9889018409823223, 4.359664014982019, 4.615608323301015, 3.9577598188503917, 3.131799910032827, 4.519638221780155, 5.322746355311362, 4.980207451987998, 2.7242034347362285, 0.6840628361158756, 4.669553049435727, 3.5214712457964104, 4.970475984268895, 0.4199515549290674, 3.4152025937254695, 3.57545388235066, 3.0658726592976238]|241.8682776991888943|      0.25000000|[6664, 2176, 136, 272]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     137|[4.218574000351018, 4.339745378424789, 4.98923985153336, 4.292317467941682, 3.0712313533877413, 4.761297549221821, 4.79173565654617, 4.319004357639756, 4.455364230216072, 4.242143060615091, 4.214610064010876, 4.758437692620897, 4.559656148344001, 4.495345920757713, 0.8538240452394614, 4.450030856769855, 1.7547723625496918, 1.9898527067734464, 3.1946039851346493, 2.217791059867782, 2.9525822209806964, 2.6220360908523705, 4.4757211464991675, 1.6780754482330766, 4.366668903530716, 1.920807071417145, 3.3529357817777146, 4.510393417422321, 5.377550581678793, 4.613200063468032, 4.158997481425814, 4.135924056563315, 4.719894897509305, 2.9889018409823223, 4.359664014982019, 4.615608323301015, 3.9577598188503917, 3.131799910032827, 4.519638221780155, 5.322746355311362, 4.980207451987998, 2.7242034347362285, 0.6840628361158756, 4.669553049435727, 3.5214712457964104, 4.970475984268895, 0.4199515549290674, 3.4152025937254695, 3.57545388235066, 3.0658726592976238]|241.8682776991888943|      0.12500000|[6713, 2192, 137, 274]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     138|[4.235706159703018, 4.360564273738687, 4.9882777153835285, 4.314688596326962, 3.0909408579201667, 4.775793273190521, 4.811419495456806, 4.327689267914039, 4.445413826788124, 4.264059552246925, 4.24014061074731, 4.770391003321401, 4.572460510429409, 4.510574535863394, 0.823865768404197, 4.483998139117502, 1.7591222142456553, 1.9969918757865155, 3.2093764249805408, 2.2604728860874026, 2.9788607885394205, 2.636933185520507, 4.479456704784097, 1.6576662262781199, 4.352602667075804, 1.9164695455866976, 3.357725820809793, 4.514322279775868, 5.392587873950863, 4.621949933614638, 4.169451594825303, 4.15698198375483, 4.720878100363544, 2.9817548788605546, 4.382995463668142, 4.654848055667946, 3.94224481234664, 3.1279914356675884, 4.499287450103316, 5.332805893404173, 4.994950176503556, 2.7376517178641016, 0.6998504985082229, 4.675504757834612, 3.537455304762123, 4.980854823117077, 0.3996790889438714, 3.4296633219107875, 3.5670568209472036, 3.0834034341629035]|241.1256118381090801|      0.25000000|[6762, 2208, 138, 276]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     139|[4.276934635052494, 4.423899947602708, 5.018309935708832, 4.344097046303607, 3.098582950898762, 4.796320600009973, 4.814256293445077, 4.40670517163437, 4.435405046799618, 4.296349309304422, 4.252794527282349, 4.772092817888307, 4.61228139418017, 4.502001397369331, 0.794704452300533, 4.507612100355025, 1.7659094345277615, 2.0221270763637533, 3.2003625558967013, 2.2905887844727473, 2.937421063979471, 2.673013882853395, 4.445947112237167, 1.6451100264028942, 4.403559686223376, 1.9658749702452614, 3.3729409503961345, 4.543376397123999, 5.373950912519646, 4.6448457990274585, 4.202358309065162, 4.188996622845042, 4.774558153634341, 2.950345966326354, 4.420516511425696, 4.662564507175496, 3.924596563511158, 3.153661700507039, 4.498993726592561, 5.400621258862984, 4.9939098953715755, 2.755896827234953, 0.7839201636077734, 4.6895494256926975, 3.583668244066416, 4.976452437654845, 0.4585795347304814, 3.4560032404235574, 3.6259991110039493, 3.1071396648190235]|240.2476925996754460|      0.50000000|[6811, 2224, 139, 278]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     140|[4.276934635052494, 4.423899947602708, 5.018309935708832, 4.344097046303607, 3.098582950898762, 4.796320600009973, 4.814256293445077, 4.40670517163437, 4.435405046799618, 4.296349309304422, 4.252794527282349, 4.772092817888307, 4.61228139418017, 4.502001397369331, 0.794704452300533, 4.507612100355025, 1.7659094345277615, 2.0221270763637533, 3.2003625558967013, 2.2905887844727473, 2.937421063979471, 2.673013882853395, 4.445947112237167, 1.6451100264028942, 4.403559686223376, 1.9658749702452614, 3.3729409503961345, 4.543376397123999, 5.373950912519646, 4.6448457990274585, 4.202358309065162, 4.188996622845042, 4.774558153634341, 2.950345966326354, 4.420516511425696, 4.662564507175496, 3.924596563511158, 3.153661700507039, 4.498993726592561, 5.400621258862984, 4.9939098953715755, 2.755896827234953, 0.7839201636077734, 4.6895494256926975, 3.583668244066416, 4.976452437654845, 0.4585795347304814, 3.4560032404235574, 3.6259991110039493, 3.1071396648190235]|240.2476925996754460|      0.25000000|[6860, 2240, 140, 280]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     141|[4.276934635052494, 4.423899947602708, 5.018309935708832, 4.344097046303607, 3.098582950898762, 4.796320600009973, 4.814256293445077, 4.40670517163437, 4.435405046799618, 4.296349309304422, 4.252794527282349, 4.772092817888307, 4.61228139418017, 4.502001397369331, 0.794704452300533, 4.507612100355025, 1.7659094345277615, 2.0221270763637533, 3.2003625558967013, 2.2905887844727473, 2.937421063979471, 2.673013882853395, 4.445947112237167, 1.6451100264028942, 4.403559686223376, 1.9658749702452614, 3.3729409503961345, 4.543376397123999, 5.373950912519646, 4.6448457990274585, 4.202358309065162, 4.188996622845042, 4.774558153634341, 2.950345966326354, 4.420516511425696, 4.662564507175496, 3.924596563511158, 3.153661700507039, 4.498993726592561, 5.400621258862984, 4.9939098953715755, 2.755896827234953, 0.7839201636077734, 4.6895494256926975, 3.583668244066416, 4.976452437654845, 0.4585795347304814, 3.4560032404235574, 3.6259991110039493, 3.1071396648190235]|240.2476925996754460|      0.12500000|[6909, 2256, 141, 282]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     142|[4.2753609610010805, 4.421407366185676, 5.026631197126206, 4.339489983256708, 3.1019579240046733, 4.796732979829374, 4.795510298117334, 4.400676152473496, 4.4562133387288805, 4.305264644435349, 4.273469625687212, 4.782757382337935, 4.616093159561919, 4.507202187061649, 0.791047412174067, 4.539647345211172, 1.782915060686985, 2.0294849697938346, 3.2074580707901963, 2.3162775530316084, 2.919989143848203, 2.6872501482133195, 4.439704292029544, 1.6597267857155236, 4.38936575144095, 1.8964436823710604, 3.3696161352027647, 4.554276260636904, 5.369048137627595, 4.650909985098074, 4.2178401950422595, 4.194688239900083, 4.761400111551369, 2.9130515232990777, 4.434391150428651, 4.6557278865598475, 3.915748648904367, 3.1543668647996443, 4.513085212271051, 5.378727530991954, 4.984508199182299, 2.7722850058306405, 0.7427671400935157, 4.6693134101994636, 3.562818511858757, 4.97651633102962, 0.4666602132355471, 3.458165458835022, 3.6210755911099057, 3.1191839461779636]|239.7208666405673227|      0.25000000|[6958, 2272, 142, 284]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     143|[4.2753609610010805, 4.421407366185676, 5.026631197126206, 4.339489983256708, 3.1019579240046733, 4.796732979829374, 4.795510298117334, 4.400676152473496, 4.4562133387288805, 4.305264644435349, 4.273469625687212, 4.782757382337935, 4.616093159561919, 4.507202187061649, 0.791047412174067, 4.539647345211172, 1.782915060686985, 2.0294849697938346, 3.2074580707901963, 2.3162775530316084, 2.919989143848203, 2.6872501482133195, 4.439704292029544, 1.6597267857155236, 4.38936575144095, 1.8964436823710604, 3.3696161352027647, 4.554276260636904, 5.369048137627595, 4.650909985098074, 4.2178401950422595, 4.194688239900083, 4.761400111551369, 2.9130515232990777, 4.434391150428651, 4.6557278865598475, 3.915748648904367, 3.1543668647996443, 4.513085212271051, 5.378727530991954, 4.984508199182299, 2.7722850058306405, 0.7427671400935157, 4.6693134101994636, 3.562818511858757, 4.97651633102962, 0.4666602132355471, 3.458165458835022, 3.6210755911099057, 3.1191839461779636]|239.7208666405673227|      0.12500000|[7007, 2288, 143, 286]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     144|[4.296010977232749, 4.441112202062958, 5.044658270360675, 4.371930959850845, 3.0982620341432603, 4.783854710781018, 4.810910791391184, 4.413381960297316, 4.4549465608411944, 4.317900379565237, 4.28225460383574, 4.78801240587783, 4.6268903660942335, 4.54292888647465, 0.7780905606423185, 4.566936898398308, 1.7604233166618555, 2.0599163834661733, 3.215965227427751, 2.3277353240362144, 2.953046773147664, 2.7089456227158784, 4.4529747802228075, 1.6142627007406352, 4.385304098721351, 1.9202434064180305, 3.383449055233786, 4.568201633355459, 5.38559098186044, 4.660707117307629, 4.2165375923969215, 4.205796504701737, 4.770200241973294, 2.934795828238832, 4.443853764003111, 4.673570375876773, 3.9384919089032397, 3.1600062166807157, 4.507041913647012, 5.39441736067316, 4.985717321607604, 2.778531864280753, 0.7464646092044172, 4.678077730351461, 3.554020832386094, 4.983126974904253, 0.4426953740801432, 3.4350143025718642, 3.6237334860864583, 3.1043954113380776]|239.2570333663135500|      0.25000000|[7056, 2304, 144, 288]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     145|[4.327464902775966, 4.476550852174307, 5.053032843695653, 4.406872320932436, 3.048966296190207, 4.748161469621164, 4.8125239759146865, 4.477385172877364, 4.489600776804814, 4.3562737639314975, 4.347499573914099, 4.81216714918226, 4.581670538628541, 4.52880521216999, 0.7999665045084031, 4.565955429635377, 1.7634416109666784, 2.0966074171153903, 3.210354509984575, 2.3117147756500587, 2.9169083484028753, 2.766480625140853, 4.46388406804271, 1.6607236648843626, 4.441565994009218, 1.8934572475638836, 3.4263671304997456, 4.580679805561621, 5.35775748995127, 4.6555971404682275, 4.283907535979507, 4.2571130899789456, 4.790470456301506, 2.9029484432617596, 4.413169461146795, 4.655178973760028, 3.9510870309942865, 3.2601206149918007, 4.5038171391193575, 5.379624480778256, 4.991010122104592, 2.7990354090961524, 0.7130664590009662, 4.7001350485168825, 3.5324189594239432, 4.96563912252967, 0.4856626746146541, 3.4199966086853415, 3.642809444681324, 3.1169666817477895]|238.3910998083881054|      0.50000000|[7105, 2320, 145, 290]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     146|[4.327464902775966, 4.476550852174307, 5.053032843695653, 4.406872320932436, 3.048966296190207, 4.748161469621164, 4.8125239759146865, 4.477385172877364, 4.489600776804814, 4.3562737639314975, 4.347499573914099, 4.81216714918226, 4.581670538628541, 4.52880521216999, 0.7999665045084031, 4.565955429635377, 1.7634416109666784, 2.0966074171153903, 3.210354509984575, 2.3117147756500587, 2.9169083484028753, 2.766480625140853, 4.46388406804271, 1.6607236648843626, 4.441565994009218, 1.8934572475638836, 3.4263671304997456, 4.580679805561621, 5.35775748995127, 4.6555971404682275, 4.283907535979507, 4.2571130899789456, 4.790470456301506, 2.9029484432617596, 4.413169461146795, 4.655178973760028, 3.9510870309942865, 3.2601206149918007, 4.5038171391193575, 5.379624480778256, 4.991010122104592, 2.7990354090961524, 0.7130664590009662, 4.7001350485168825, 3.5324189594239432, 4.96563912252967, 0.4856626746146541, 3.4199966086853415, 3.642809444681324, 3.1169666817477895]|238.3910998083881054|      0.25000000|[7154, 2336, 146, 292]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     147|[4.327464902775966, 4.476550852174307, 5.053032843695653, 4.406872320932436, 3.048966296190207, 4.748161469621164, 4.8125239759146865, 4.477385172877364, 4.489600776804814, 4.3562737639314975, 4.347499573914099, 4.81216714918226, 4.581670538628541, 4.52880521216999, 0.7999665045084031, 4.565955429635377, 1.7634416109666784, 2.0966074171153903, 3.210354509984575, 2.3117147756500587, 2.9169083484028753, 2.766480625140853, 4.46388406804271, 1.6607236648843626, 4.441565994009218, 1.8934572475638836, 3.4263671304997456, 4.580679805561621, 5.35775748995127, 4.6555971404682275, 4.283907535979507, 4.2571130899789456, 4.790470456301506, 2.9029484432617596, 4.413169461146795, 4.655178973760028, 3.9510870309942865, 3.2601206149918007, 4.5038171391193575, 5.379624480778256, 4.991010122104592, 2.7990354090961524, 0.7130664590009662, 4.7001350485168825, 3.5324189594239432, 4.96563912252967, 0.4856626746146541, 3.4199966086853415, 3.642809444681324, 3.1169666817477895]|238.3910998083881054|      0.12500000|[7203, 2352, 147, 294]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     148|[4.332186006491453, 4.448221912264271, 5.0259968705871, 4.417409993237094, 3.0525476912083196, 4.740443122325966, 4.8127084498999775, 4.4645950178483655, 4.486469711847746, 4.356227188748187, 4.370458444220528, 4.810052781202648, 4.589663671698184, 4.532179207407907, 0.7721775445828096, 4.585845313083231, 1.7940080947617376, 2.10266320286467, 3.2205769075655493, 2.3415558415943134, 2.9130429299766676, 2.771297900006931, 4.484178764782331, 1.6418480760962946, 4.433622208956298, 1.9114252217164613, 3.444901601672003, 4.60146261182398, 5.361509691604721, 4.700481383364098, 4.311772770797551, 4.275528421369002, 4.793104100079628, 2.9075663938108827, 4.40858391291938, 4.6708377442094715, 3.954684930087905, 3.2406655585633426, 4.4892786473740305, 5.421457823692023, 4.964932221689468, 2.810344109071328, 0.7373855592084467, 4.713115910097762, 3.5324633579529627, 4.9587473523369665, 0.4959554672499469, 3.4298919848214666, 3.623553241553285, 3.1216971009792087]|237.7094145217639891|      0.25000000|[7252, 2368, 148, 296]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     149|[4.332186006491453, 4.448221912264271, 5.0259968705871, 4.417409993237094, 3.0525476912083196, 4.740443122325966, 4.8127084498999775, 4.4645950178483655, 4.486469711847746, 4.356227188748187, 4.370458444220528, 4.810052781202648, 4.589663671698184, 4.532179207407907, 0.7721775445828096, 4.585845313083231, 1.7940080947617376, 2.10266320286467, 3.2205769075655493, 2.3415558415943134, 2.9130429299766676, 2.771297900006931, 4.484178764782331, 1.6418480760962946, 4.433622208956298, 1.9114252217164613, 3.444901601672003, 4.60146261182398, 5.361509691604721, 4.700481383364098, 4.311772770797551, 4.275528421369002, 4.793104100079628, 2.9075663938108827, 4.40858391291938, 4.6708377442094715, 3.954684930087905, 3.2406655585633426, 4.4892786473740305, 5.421457823692023, 4.964932221689468, 2.810344109071328, 0.7373855592084467, 4.713115910097762, 3.5324633579529627, 4.9587473523369665, 0.4959554672499469, 3.4298919848214666, 3.623553241553285, 3.1216971009792087]|237.7094145217639891|      0.12500000|[7301, 2384, 149, 298]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
     150|[4.354751490047124, 4.460657036560087, 5.062107565997915, 4.4529717427461994, 3.0468969358629012, 4.753950669195136, 4.8107998073158, 4.474761111416116, 4.490949345561759, 4.369283688025772, 4.3887208777057785, 4.81436783013412, 4.598017637701651, 4.558023861987059, 0.7711484177991567, 4.576530795847967, 1.7425152094171137, 2.1083140936639544, 3.2266682853696547, 2.3846799557908507, 2.9214920192297633, 2.7948282981045054, 4.481148181197427, 1.632449418013456, 4.454577863965701, 1.9177316596617935, 3.4522436865289308, 4.6055369129909645, 5.346148907471164, 4.689653126913694, 4.340191902154727, 4.293100424228304, 4.790210695119173, 2.9370915443130454, 4.413236965673573, 4.691287819027425, 3.973955997509176, 3.2412744070415083, 4.490158218723305, 5.421624746604425, 4.9682963164124025, 2.807337260708004, 0.7476434760789855, 4.719063591277374, 3.5387489349488495, 4.958055439223888, 0.5086014317903662, 3.422667773747132, 3.591447082720313, 3.1373398707505573]|237.1012176891096601|      0.25000000|[7350, 2400, 150, 300]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     151|[4.409297652486971, 4.492517921556643, 5.022129519255032, 4.4205256579345775, 3.051218227475806, 4.737897748628821, 4.834220876766608, 4.478810316075853, 4.475529642584761, 4.380807753697126, 4.380533516362155, 4.7916012163273285, 4.632877877954941, 4.560063633379585, 0.7559046611890069, 4.6072492540764065, 1.7088214767950736, 2.135097087365543, 3.237869830524459, 2.43078741191565, 2.9343788941210867, 2.8491332212681875, 4.521270895551852, 1.6190285911129136, 4.5095231286239255, 1.9100651065544478, 3.450279304172753, 4.607191361390298, 5.3374069582195895, 4.6746585171871, 4.3657521635730685, 4.36735487242875, 4.783507287647895, 2.91836884042416, 4.473236961358974, 4.750339761098523, 4.021931126495288, 3.2468783263081464, 4.4372723048355205, 5.461063613908763, 4.957918579080397, 2.8085646386000627, 0.8338712662165179, 4.744430437434202, 3.552426155648577, 4.945807470565268, 0.566627077600329, 3.4468968134590687, 3.6261522936555033, 3.0648632072989237]|236.3769890991870000|      0.50000000|[7399, 2416, 151, 302]                                                     |  | used linear model with 65 points | iterate success | actual_k=16
     152|[4.409297652486971, 4.492517921556643, 5.022129519255032, 4.4205256579345775, 3.051218227475806, 4.737897748628821, 4.834220876766608, 4.478810316075853, 4.475529642584761, 4.380807753697126, 4.380533516362155, 4.7916012163273285, 4.632877877954941, 4.560063633379585, 0.7559046611890069, 4.6072492540764065, 1.7088214767950736, 2.135097087365543, 3.237869830524459, 2.43078741191565, 2.9343788941210867, 2.8491332212681875, 4.521270895551852, 1.6190285911129136, 4.5095231286239255, 1.9100651065544478, 3.450279304172753, 4.607191361390298, 5.3374069582195895, 4.6746585171871, 4.3657521635730685, 4.36735487242875, 4.783507287647895, 2.91836884042416, 4.473236961358974, 4.750339761098523, 4.021931126495288, 3.2468783263081464, 4.4372723048355205, 5.461063613908763, 4.957918579080397, 2.8085646386000627, 0.8338712662165179, 4.744430437434202, 3.552426155648577, 4.945807470565268, 0.566627077600329, 3.4468968134590687, 3.6261522936555033, 3.0648632072989237]|236.3769890991870000|      0.25000000|[7448, 2432, 152, 304]                                                     |  | used linear model with 65 points | iterate failure | actual_k=16
