k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0478993501530648, 0.0622196849474025, 0.1590751675332898, 0.0354408147990954, 0.1631103105285328, -0.0018811837667013, 0.039588874903822, -0.0380032643996805, -0.0382647293960556, -0.0264446392691078, 0.2557472899830945, -0.0107836210493259, 0.1952272509150635, 0.2464145885281385, -0.0859434053665172, -0.3037305889086542, -0.186643738562294, 0.0022141088291853, -0.1667239567738808, 0.1882313489894686, 0.2276730468872439, 0.088882968762809, -0.0017392270797803, 0.0804290332442556, -0.0149843156930915, -0.0388456986272729, 0.0742333262215873, 0.0732186121111888, -0.0487905308259279, -0.0372395325984272, 0.0592982650788902, -0.0170064299157309, 0.2685437927893635, 0.033832136337226, -0.1306869800074443, 0.0474101736407652, 0.1299305490013186, -0.0258822165230471, 0.0029810295735964, 0.0142136790437906, 0.0450268172990524, 0.1082898315560591, 0.0737951990693006, 0.2478055210100404, -0.027847430497026, -0.2262064171661979, -0.2161743448134294, 0.3010602915458094, -0.1960809101356022, 0.2613854362262378]|4572.5861661846956849|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
     130|[0.082198772335778, -1.1197951007538396, -0.5473106337159106, -4.226744753476992, 1.8761175811614907, 5.374130804993874, 1.082253663534082, 3.1273838089640753, -0.3663005241208607, 0.4644287666290053, 0.28168247609765, 0.4707425059589579, 1.344565578954417, 1.5481953630728145, -2.3744147116194587, -2.893735786828421, -1.072032405255948, 0.675946913533285, -6.362926781195083, -0.1151832079226015, 5.139261003724479, 1.5067581739542555, 2.4156823675112475, 7.6275828493149245, -3.4847319687157827, 1.8959192187045477, 1.1658161089800687, 3.5653269864240995, 0.015878893092841, -0.3276655400878576, 0.9786511479423186, -2.329820884741576, 3.379703806525906, 4.477519277638044, -4.519619375477293, 1.2314443718416732, 0.1966959604673333, -1.429846277167701, -1.969968829444826, 6.951813631623133, 0.8456852831838978, 4.397939161526803, -3.391540976939503, 2.1373504103680485, -1.0534708089388385, 1.2784418093123295, -4.9374186472572354, -0.238690958367728, -2.344093211960958, 1.3840695348193344]|1504.6540416508980798|      0.25000000|[7410, 1040, 130, 260]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     131|[0.0412709146283127, -1.1583306328852288, -0.5472748337565608, -4.214029071118409, 1.8956268510425645, 5.408738804581561, 1.0676834018200005, 3.202949341934973, -0.3867286426897378, 0.4740402039477832, 0.2761221892423702, 0.5139747324541641, 1.3232052346350194, 1.495977487219464, -2.3702067446909054, -2.9669160232789173, -0.9949850758859361, 0.6500826474505449, -6.373572237531546, -0.1063970375337744, 5.1781031571082154, 1.5411371623656265, 2.4095767628524554, 7.665715838919882, -3.507051703800579, 1.8804495032129123, 1.1741775527190979, 3.561574112570236, 0.0104156681436222, -0.2817389340179929, 0.9752688183974221, -2.379263174632669, 3.3949954900830166, 4.4972127744843675, -4.560681460998768, 1.1938457305732624, 0.2088763913776613, -1.4437947384710796, -1.9567698497041075, 7.022253250591193, 0.8379989707782834, 4.4630415386191125, -3.410032677594327, 2.141935507607104, -0.9820457287185856, 1.246477937091441, -4.93759132929999, -0.2456892026443869, -2.2927924132702775, 1.3434152037998808]|1501.0908792244920278|      0.50000000|[7467, 1048, 131, 262]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     132|[0.0412709146283127, -1.1583306328852288, -0.5472748337565608, -4.214029071118409, 1.8956268510425645, 5.408738804581561, 1.0676834018200005, 3.202949341934973, -0.3867286426897378, 0.4740402039477832, 0.2761221892423702, 0.5139747324541641, 1.3232052346350194, 1.495977487219464, -2.3702067446909054, -2.9669160232789173, -0.9949850758859361, 0.6500826474505449, -6.373572237531546, -0.1063970375337744, 5.1781031571082154, 1.5411371623656265, 2.4095767628524554, 7.665715838919882, -3.507051703800579, 1.8804495032129123, 1.1741775527190979, 3.561574112570236, 0.0104156681436222, -0.2817389340179929, 0.9752688183974221, -2.379263174632669, 3.3949954900830166, 4.4972127744843675, -4.560681460998768, 1.1938457305732624, 0.2088763913776613, -1.4437947384710796, -1.9567698497041075, 7.022253250591193, 0.8379989707782834, 4.4630415386191125, -3.410032677594327, 2.141935507607104, -0.9820457287185856, 1.246477937091441, -4.93759132929999, -0.2456892026443869, -2.2927924132702775, 1.3434152037998808]|1501.0908792244920278|      0.25000000|[7524, 1056, 132, 264]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     133|[0.0412709146283127, -1.1583306328852288, -0.5472748337565608, -4.214029071118409, 1.8956268510425645, 5.408738804581561, 1.0676834018200005, 3.202949341934973, -0.3867286426897378, 0.4740402039477832, 0.2761221892423702, 0.5139747324541641, 1.3232052346350194, 1.495977487219464, -2.3702067446909054, -2.9669160232789173, -0.9949850758859361, 0.6500826474505449, -6.373572237531546, -0.1063970375337744, 5.1781031571082154, 1.5411371623656265, 2.4095767628524554, 7.665715838919882, -3.507051703800579, 1.8804495032129123, 1.1741775527190979, 3.561574112570236, 0.0104156681436222, -0.2817389340179929, 0.9752688183974221, -2.379263174632669, 3.3949954900830166, 4.4972127744843675, -4.560681460998768, 1.1938457305732624, 0.2088763913776613, -1.4437947384710796, -1.9567698497041075, 7.022253250591193, 0.8379989707782834, 4.4630415386191125, -3.410032677594327, 2.141935507607104, -0.9820457287185856, 1.246477937091441, -4.93759132929999, -0.2456892026443869, -2.2927924132702775, 1.3434152037998808]|1501.0908792244920278|      0.12500000|[7581, 1064, 133, 266]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     134|[0.0541906842699386, -1.1607068008785335, -0.5521146383767422, -4.24863384073697, 1.896963430981949, 5.420581007272859, 1.0489913278373975, 3.224609469202047, -0.3987687427827814, 0.4858953719490963, 0.283340264957994, 0.4968484284010404, 1.322054896275158, 1.4749458036374634, -2.3808333809425193, -2.985674503764042, -1.0048621531995694, 0.6464134592841088, -6.403107723503872, -0.0953743263476873, 5.1925164987459995, 1.5474092634035608, 2.411181197328066, 7.688611973129045, -3.530240640782297, 1.8636003395684182, 1.1641022115107662, 3.563671011705447, 0.0136160291192217, -0.2888193169991353, 1.0030790441040303, -2.3793684974619476, 3.407167252091647, 4.530625509353, -4.57383116071733, 1.1916660431804453, 0.2310701090755553, -1.4654505445851909, -1.956953955442387, 7.080646129609099, 0.8468212814481372, 4.482240829580026, -3.4281146530115496, 2.1630964668123513, -0.9785144091003525, 1.2601136213246455, -4.9447731631108205, -0.2390323209797694, -2.283741087822386, 1.3695024190954697]|1498.5661940259205949|      0.25000000|[7638, 1072, 134, 268]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     135|[0.0674254146630197, -1.177883027574994, -0.570713335895946, -4.27213408641617, 1.8961763647627747, 5.480475020645928, 1.0208272075599312, 3.2436540685024635, -0.388709811176408, 0.5287247527287935, 0.2259991718469756, 0.5354468945121156, 1.3412596253377131, 1.4456990693687544, -2.402053446124215, -2.9959905960203423, -1.0495754121341234, 0.634110292438089, -6.4148624463763015, -0.019785504528104, 5.217935216874667, 1.587882073215042, 2.386913625361417, 7.711859162458266, -3.491441425539513, 1.855488839873943, 1.1450360096903454, 3.5487574567609004, 0.0399221474560712, -0.2234617977962766, 1.0194731100740901, -2.4319349080056973, 3.426485527482227, 4.5960104605999925, -4.562186909494902, 1.200372867369494, 0.2662654016590015, -1.4157922427659038, -2.0193501555745343, 7.132385461504387, 0.8635856195951107, 4.5168389435175325, -3.4483994320224447, 2.21525750920424, -0.9217483705947297, 1.3151541866627958, -4.944973732839999, -0.2447193352319178, -2.2668653468124553, 1.3662167305071202]|1496.0567806392916737|      0.50000000|[7695, 1080, 135, 270]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     136|[0.0674254146630197, -1.177883027574994, -0.570713335895946, -4.27213408641617, 1.8961763647627747, 5.480475020645928, 1.0208272075599312, 3.2436540685024635, -0.388709811176408, 0.5287247527287935, 0.2259991718469756, 0.5354468945121156, 1.3412596253377131, 1.4456990693687544, -2.402053446124215, -2.9959905960203423, -1.0495754121341234, 0.634110292438089, -6.4148624463763015, -0.019785504528104, 5.217935216874667, 1.587882073215042, 2.386913625361417, 7.711859162458266, -3.491441425539513, 1.855488839873943, 1.1450360096903454, 3.5487574567609004, 0.0399221474560712, -0.2234617977962766, 1.0194731100740901, -2.4319349080056973, 3.426485527482227, 4.5960104605999925, -4.562186909494902, 1.200372867369494, 0.2662654016590015, -1.4157922427659038, -2.0193501555745343, 7.132385461504387, 0.8635856195951107, 4.5168389435175325, -3.4483994320224447, 2.21525750920424, -0.9217483705947297, 1.3151541866627958, -4.944973732839999, -0.2447193352319178, -2.2668653468124553, 1.3662167305071202]|1496.0567806392916737|      0.25000000|[7752, 1088, 136, 272]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     137|[0.0286653770348916, -1.239624291338275, -0.6058835874060381, -4.2725569326154025, 1.861164350939844, 5.469399449663568, 0.9843374742198523, 3.2605492688090902, -0.3587398722725565, 0.5313888700494195, 0.248211380093169, 0.5407086118222774, 1.3450408550459594, 1.4671188605866787, -2.3635164465928566, -3.0561770476791184, -1.0872897457367245, 0.6350048328911582, -6.456802722943791, -0.0055850115437, 5.2281204415373335, 1.5839052087395145, 2.404319693003863, 7.721581647508405, -3.5588511137168686, 1.8300168887814894, 1.172433754166463, 3.5493245765708425, 0.0136653223966073, -0.2399844404209054, 1.0461300546769208, -2.466913515157136, 3.4129766317325436, 4.617878316944076, -4.556828119026535, 1.1469647218330479, 0.2300573961819042, -1.4370222552081602, -1.9351325523564267, 7.134523155771803, 0.8755703463036681, 4.5211960777739835, -3.4445588798249718, 2.2184605497200494, -0.8897763229107687, 1.2608944588506374, -4.976368002493756, -0.3550011321307404, -2.264051816769166, 1.425585046166527]|1493.8071550589081653|      0.50000000|[7809, 1096, 137, 274]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     138|[0.0286653770348916, -1.239624291338275, -0.6058835874060381, -4.2725569326154025, 1.861164350939844, 5.469399449663568, 0.9843374742198523, 3.2605492688090902, -0.3587398722725565, 0.5313888700494195, 0.248211380093169, 0.5407086118222774, 1.3450408550459594, 1.4671188605866787, -2.3635164465928566, -3.0561770476791184, -1.0872897457367245, 0.6350048328911582, -6.456802722943791, -0.0055850115437, 5.2281204415373335, 1.5839052087395145, 2.404319693003863, 7.721581647508405, -3.5588511137168686, 1.8300168887814894, 1.172433754166463, 3.5493245765708425, 0.0136653223966073, -0.2399844404209054, 1.0461300546769208, -2.466913515157136, 3.4129766317325436, 4.617878316944076, -4.556828119026535, 1.1469647218330479, 0.2300573961819042, -1.4370222552081602, -1.9351325523564267, 7.134523155771803, 0.8755703463036681, 4.5211960777739835, -3.4445588798249718, 2.2184605497200494, -0.8897763229107687, 1.2608944588506374, -4.976368002493756, -0.3550011321307404, -2.264051816769166, 1.425585046166527]|1493.8071550589081653|      0.25000000|[7866, 1104, 138, 276]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     139|[0.0252050873929124, -1.199976836387556, -0.6185282632026031, -4.286477767716983, 1.875199571381848, 5.516268795554952, 0.9588903630366191, 3.299308752385386, -0.3679763971790937, 0.5538471420882412, 0.2743250105052969, 0.5369050179532319, 1.3256295187615401, 1.4716096628791626, -2.430195572988035, -3.0828622969964457, -1.1554923024787347, 0.64144610249094, -6.450258340714311, 0.0393267666427509, 5.237419818305453, 1.5551374298916854, 2.3439510527297887, 7.7850932394648975, -3.55939093874417, 1.8638915761082964, 1.165966440179773, 3.5920207216836313, -0.0239096161150784, -0.2375773811383092, 1.0566394181280012, -2.468110953917214, 3.4109624111372634, 4.637248349183577, -4.533671098438789, 1.165951522986454, 0.2133163039985447, -1.3796583077935418, -1.9127892919469764, 7.179712205469974, 0.907861390292909, 4.616479415318887, -3.4043574515820083, 2.261149822365118, -0.9287885854049172, 1.2369066464804264, -5.002288255652381, -0.3716008062099584, -2.1918632752519853, 1.4348620292551608]|1491.2304637351785459|      0.50000000|[7923, 1112, 139, 278]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     140|[0.0613763129709331, -1.1381538603466073, -0.6402555580089182, -4.323020666639167, 1.8303264160636408, 5.664447118170283, 0.955517937408956, 3.3386459718818453, -0.3471746901813356, 0.6588580239616693, 0.2968046146608768, 0.5605421366131734, 1.277408554838974, 1.4344278114449227, -2.412311150967487, -2.9671789470315697, -1.103790608279416, 0.6421018578399019, -6.517590791445886, -0.0379075171630811, 5.2671964342078486, 1.5635196458251757, 2.394167652161338, 7.908856370398182, -3.6561960223721504, 1.9226399405301158, 1.2477015501431408, 3.586898644694571, 0.0299653226101638, -0.356078822120838, 1.0005819587649014, -2.5255039165599285, 3.5714644839338883, 4.683136412669412, -4.615659033111832, 1.2162900143039488, 0.2015206192003942, -1.3517125056941948, -1.9516046753889043, 7.379499964882858, 0.8706915012130405, 4.689448866702675, -3.441263317169461, 2.3071202962075126, -0.972073948692438, 1.1970722709609667, -5.078587173171835, -0.457056856833725, -2.1262924261412635, 1.3880723160795299]|1484.3129839052344323|      1.00000000|[7980, 1120, 140, 280]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     141|[0.0613763129709331, -1.1381538603466073, -0.6402555580089182, -4.323020666639167, 1.8303264160636408, 5.664447118170283, 0.955517937408956, 3.3386459718818453, -0.3471746901813356, 0.6588580239616693, 0.2968046146608768, 0.5605421366131734, 1.277408554838974, 1.4344278114449227, -2.412311150967487, -2.9671789470315697, -1.103790608279416, 0.6421018578399019, -6.517590791445886, -0.0379075171630811, 5.2671964342078486, 1.5635196458251757, 2.394167652161338, 7.908856370398182, -3.6561960223721504, 1.9226399405301158, 1.2477015501431408, 3.586898644694571, 0.0299653226101638, -0.356078822120838, 1.0005819587649014, -2.5255039165599285, 3.5714644839338883, 4.683136412669412, -4.615659033111832, 1.2162900143039488, 0.2015206192003942, -1.3517125056941948, -1.9516046753889043, 7.379499964882858, 0.8706915012130405, 4.689448866702675, -3.441263317169461, 2.3071202962075126, -0.972073948692438, 1.1970722709609667, -5.078587173171835, -0.457056856833725, -2.1262924261412635, 1.3880723160795299]|1484.3129839052344323|      0.50000000|[8037, 1128, 141, 282]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     142|[0.0613763129709331, -1.1381538603466073, -0.6402555580089182, -4.323020666639167, 1.8303264160636408, 5.664447118170283, 0.955517937408956, 3.3386459718818453, -0.3471746901813356, 0.6588580239616693, 0.2968046146608768, 0.5605421366131734, 1.277408554838974, 1.4344278114449227, -2.412311150967487, -2.9671789470315697, -1.103790608279416, 0.6421018578399019, -6.517590791445886, -0.0379075171630811, 5.2671964342078486, 1.5635196458251757, 2.394167652161338, 7.908856370398182, -3.6561960223721504, 1.9226399405301158, 1.2477015501431408, 3.586898644694571, 0.0299653226101638, -0.356078822120838, 1.0005819587649014, -2.5255039165599285, 3.5714644839338883, 4.683136412669412, -4.615659033111832, 1.2162900143039488, 0.2015206192003942, -1.3517125056941948, -1.9516046753889043, 7.379499964882858, 0.8706915012130405, 4.689448866702675, -3.441263317169461, 2.3071202962075126, -0.972073948692438, 1.1970722709609667, -5.078587173171835, -0.457056856833725, -2.1262924261412635, 1.3880723160795299]|1484.3129839052344323|      0.25000000|[8094, 1136, 142, 284]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     143|[-0.0082755744358224, -1.1549117208760487, -0.6543610944304088, -4.37096098468416, 1.873432865676289, 5.685555565078772, 0.952771018518754, 3.3657191167482683, -0.3668095282992515, 0.7069012083241657, 0.2795933362605952, 0.5129159868600314, 1.232449795386753, 1.4414383658789918, -2.4165842021507733, -2.9910461535115367, -1.0954176229213635, 0.6103506098887972, -6.582967299166759, -0.02209947280551, 5.281580840118036, 1.596315175218161, 2.4196294604721094, 7.986567194837094, -3.667900585932597, 1.9172449335401824, 1.23874376698668, 3.546320062103275, 0.04611453983974, -0.3657139110604272, 0.9914985791720939, -2.533543763582496, 3.5538199895830545, 4.684531142990676, -4.560622297598354, 1.2735366281003557, 0.2000318542460722, -1.3288733082080115, -1.961149040648928, 7.437807686314217, 0.8766784330053091, 4.731985868184281, -3.4760692698944284, 2.2314233821273977, -0.8935268575894358, 1.2005728154503543, -5.109612277862346, -0.4404428643099326, -2.1495022783159916, 1.364323720608521]|1481.1748001507708068|      0.50000000|[8151, 1144, 143, 286]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     144|[-0.0082755744358224, -1.1549117208760487, -0.6543610944304088, -4.37096098468416, 1.873432865676289, 5.685555565078772, 0.952771018518754, 3.3657191167482683, -0.3668095282992515, 0.7069012083241657, 0.2795933362605952, 0.5129159868600314, 1.232449795386753, 1.4414383658789918, -2.4165842021507733, -2.9910461535115367, -1.0954176229213635, 0.6103506098887972, -6.582967299166759, -0.02209947280551, 5.281580840118036, 1.596315175218161, 2.4196294604721094, 7.986567194837094, -3.667900585932597, 1.9172449335401824, 1.23874376698668, 3.546320062103275, 0.04611453983974, -0.3657139110604272, 0.9914985791720939, -2.533543763582496, 3.5538199895830545, 4.684531142990676, -4.560622297598354, 1.2735366281003557, 0.2000318542460722, -1.3288733082080115, -1.961149040648928, 7.437807686314217, 0.8766784330053091, 4.731985868184281, -3.4760692698944284, 2.2314233821273977, -0.8935268575894358, 1.2005728154503543, -5.109612277862346, -0.4404428643099326, -2.1495022783159916, 1.364323720608521]|1481.1748001507708068|      0.25000000|[8208, 1152, 144, 288]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     145|[-0.0270999588052474, -1.1979676706580356, -0.6562589311835796, -4.3295206460801845, 1.852144685739818, 5.731295199648956, 0.9255971792224743, 3.410272338759081, -0.3480535592142125, 0.688149199365517, 0.2955821479614741, 0.4182583790836346, 1.2362123831763097, 1.419554702272789, -2.4020227758798613, -2.9791160751671506, -1.09365176479079, 0.5915310659640638, -6.5994635738835346, -0.1193828879921054, 5.234491425614024, 1.5962533648907924, 2.442857495816575, 8.052986819284019, -3.687297243854078, 1.9166190980342137, 1.261631460969396, 3.5189688444222673, 0.0640941096788554, -0.3750938718406225, 1.0120596685769647, -2.514701384441865, 3.555700975992414, 4.710556328405745, -4.552410907831837, 1.3525561389255312, 0.2085547302755561, -1.2894147371317266, -2.010937502397578, 7.474195377435311, 0.9031362259880458, 4.787568572048876, -3.4789643878474577, 2.2387842993258924, -0.8523198923251705, 1.1700455804953132, -5.160934494593227, -0.4194182413054847, -2.1282479503384817, 1.3631237381253574]|1478.9049946344207456|      0.50000000|[8265, 1160, 145, 290]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     146|[-0.0270999588052474, -1.1979676706580356, -0.6562589311835796, -4.3295206460801845, 1.852144685739818, 5.731295199648956, 0.9255971792224743, 3.410272338759081, -0.3480535592142125, 0.688149199365517, 0.2955821479614741, 0.4182583790836346, 1.2362123831763097, 1.419554702272789, -2.4020227758798613, -2.9791160751671506, -1.09365176479079, 0.5915310659640638, -6.5994635738835346, -0.1193828879921054, 5.234491425614024, 1.5962533648907924, 2.442857495816575, 8.052986819284019, -3.687297243854078, 1.9166190980342137, 1.261631460969396, 3.5189688444222673, 0.0640941096788554, -0.3750938718406225, 1.0120596685769647, -2.514701384441865, 3.555700975992414, 4.710556328405745, -4.552410907831837, 1.3525561389255312, 0.2085547302755561, -1.2894147371317266, -2.010937502397578, 7.474195377435311, 0.9031362259880458, 4.787568572048876, -3.4789643878474577, 2.2387842993258924, -0.8523198923251705, 1.1700455804953132, -5.160934494593227, -0.4194182413054847, -2.1282479503384817, 1.3631237381253574]|1478.9049946344207456|      0.25000000|[8322, 1168, 146, 292]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     147|[-0.0380137276522173, -1.1972677243775576, -0.6822621665507583, -4.34213515777702, 1.86698963866993, 5.760249282080984, 0.8910160776257254, 3.4541434314799164, -0.3313332867464528, 0.6927473761292714, 0.2980437170757799, 0.4257742621502485, 1.1855240228739645, 1.4098220547783495, -2.3839974219668765, -3.0477738896470963, -1.1067912257720884, 0.6219943189287407, -6.65562703483872, -0.1914535773170589, 5.290286110207793, 1.5810880399917138, 2.424383594208081, 8.140259989840137, -3.7110215097029036, 1.8941953209723028, 1.2360186791049066, 3.5578162587918727, 0.0958037310257706, -0.3397099186406237, 1.039415655894669, -2.569230663516759, 3.5697036111978595, 4.70844196368455, -4.550386308284299, 1.3634197511244772, 0.1961710076679578, -1.275298014490056, -2.0270513593852844, 7.503436151353098, 0.9282588593958236, 4.842394031632006, -3.5211671835540956, 2.2447100896553573, -0.8060930816834011, 1.2237771018762638, -5.185689232107868, -0.4772940518970706, -2.0896768975979985, 1.4034011982121257]|1474.7769159068645877|      0.50000000|[8379, 1176, 147, 294]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     148|[-0.0380137276522173, -1.1972677243775576, -0.6822621665507583, -4.34213515777702, 1.86698963866993, 5.760249282080984, 0.8910160776257254, 3.4541434314799164, -0.3313332867464528, 0.6927473761292714, 0.2980437170757799, 0.4257742621502485, 1.1855240228739645, 1.4098220547783495, -2.3839974219668765, -3.0477738896470963, -1.1067912257720884, 0.6219943189287407, -6.65562703483872, -0.1914535773170589, 5.290286110207793, 1.5810880399917138, 2.424383594208081, 8.140259989840137, -3.7110215097029036, 1.8941953209723028, 1.2360186791049066, 3.5578162587918727, 0.0958037310257706, -0.3397099186406237, 1.039415655894669, -2.569230663516759, 3.5697036111978595, 4.70844196368455, -4.550386308284299, 1.3634197511244772, 0.1961710076679578, -1.275298014490056, -2.0270513593852844, 7.503436151353098, 0.9282588593958236, 4.842394031632006, -3.5211671835540956, 2.2447100896553573, -0.8060930816834011, 1.2237771018762638, -5.185689232107868, -0.4772940518970706, -2.0896768975979985, 1.4034011982121257]|1474.7769159068645877|      0.25000000|[8436, 1184, 148, 296]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     149|[-0.0895288532865678, -1.17689782120194, -0.6598220526166593, -4.3393363352199055, 1.8852822319387468, 5.797610966196811, 0.911248928628028, 3.5030204036737307, -0.2775155067876146, 0.6151032576984214, 0.3223366538592107, 0.4804630462773786, 1.1768768683108926, 1.3849440675092737, -2.3837472301636287, -3.030396072073036, -1.1459881579954927, 0.5693989903239437, -6.613997273426921, -0.1938894994583523, 5.3310425887405035, 1.5679599144569938, 2.3621746345057075, 8.193348007921015, -3.718409294739778, 1.8738752841337516, 1.2156656988782237, 3.550878136181998, 0.1059513860378219, -0.3966089790638567, 1.0201628052311953, -2.549020285453067, 3.5909060730340774, 4.75047243230854, -4.578284467529939, 1.3440979164055145, 0.2254166567725588, -1.2784427259088607, -2.057585499280989, 7.58998380762851, 0.9249630806573246, 4.8991608953934795, -3.520830411459683, 2.288996455575721, -0.7700578217898926, 1.199816759653816, -5.1739826149455554, -0.4443609205617207, -2.079316584090645, 1.4183796251338068]|1472.8886229810248096|      0.50000000|[8493, 1192, 149, 298]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     150|[-0.0837508762052592, -1.188383515245774, -0.8488464586303384, -4.429659573463727, 1.8396458741465191, 5.903299465413749, 0.9323400052061966, 3.5860942635796738, -0.1935674274945647, 0.5874837293874187, 0.2651689721385397, 0.4486404760168126, 1.198584078718733, 1.2841553447768543, -2.3832105841661613, -3.090482103854652, -1.1030739218256584, 0.5976311098450031, -6.741526022718151, -0.1768517240043508, 5.396776764458841, 1.58486011897682, 2.3799916490336686, 8.258113669542851, -3.764929543074387, 1.8668608813556264, 1.2484097672699954, 3.5883745017935396, 0.1968118562670461, -0.3581675996777385, 0.9773787382557926, -2.519401401151578, 3.548020655604744, 4.834289628991709, -4.541143291147747, 1.3877777285132293, 0.218865298138691, -1.2460677049437576, -1.9391110637500237, 7.756938422213768, 0.8600030270069443, 5.000745393855533, -3.5075005481600936, 2.2081840950582796, -0.7775594105635628, 1.3336248304388088, -5.16190205923224, -0.3760096629993653, -1.9598078028576429, 1.428908321787635]|1468.6293619258608487|      1.00000000|[8550, 1200, 150, 300]                                                     |  | used linear model with 65 points | iterate success | actual_k=8
     151|[-0.0837508762052592, -1.188383515245774, -0.8488464586303384, -4.429659573463727, 1.8396458741465191, 5.903299465413749, 0.9323400052061966, 3.5860942635796738, -0.1935674274945647, 0.5874837293874187, 0.2651689721385397, 0.4486404760168126, 1.198584078718733, 1.2841553447768543, -2.3832105841661613, -3.090482103854652, -1.1030739218256584, 0.5976311098450031, -6.741526022718151, -0.1768517240043508, 5.396776764458841, 1.58486011897682, 2.3799916490336686, 8.258113669542851, -3.764929543074387, 1.8668608813556264, 1.2484097672699954, 3.5883745017935396, 0.1968118562670461, -0.3581675996777385, 0.9773787382557926, -2.519401401151578, 3.548020655604744, 4.834289628991709, -4.541143291147747, 1.3877777285132293, 0.218865298138691, -1.2460677049437576, -1.9391110637500237, 7.756938422213768, 0.8600030270069443, 5.000745393855533, -3.5075005481600936, 2.2081840950582796, -0.7775594105635628, 1.3336248304388088, -5.16190205923224, -0.3760096629993653, -1.9598078028576429, 1.428908321787635]|1468.6293619258608487|      0.50000000|[8607, 1208, 151, 302]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
     152|[-0.0837508762052592, -1.188383515245774, -0.8488464586303384, -4.429659573463727, 1.8396458741465191, 5.903299465413749, 0.9323400052061966, 3.5860942635796738, -0.1935674274945647, 0.5874837293874187, 0.2651689721385397, 0.4486404760168126, 1.198584078718733, 1.2841553447768543, -2.3832105841661613, -3.090482103854652, -1.1030739218256584, 0.5976311098450031, -6.741526022718151, -0.1768517240043508, 5.396776764458841, 1.58486011897682, 2.3799916490336686, 8.258113669542851, -3.764929543074387, 1.8668608813556264, 1.2484097672699954, 3.5883745017935396, 0.1968118562670461, -0.3581675996777385, 0.9773787382557926, -2.519401401151578, 3.548020655604744, 4.834289628991709, -4.541143291147747, 1.3877777285132293, 0.218865298138691, -1.2460677049437576, -1.9391110637500237, 7.756938422213768, 0.8600030270069443, 5.000745393855533, -3.5075005481600936, 2.2081840950582796, -0.7775594105635628, 1.3336248304388088, -5.16190205923224, -0.3760096629993653, -1.9598078028576429, 1.428908321787635]|1468.6293619258608487|      0.25000000|[8664, 1216, 152, 304]                                                     |  | used linear model with 65 points | iterate failure | actual_k=8
