k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      91|[1.387727551726766, 0.0803546417107261, 0.3601552395831545, 2.004983957030605, 0.0004242897858049, -0.0001250589240476, -0.000135584247727, -0.0003210992472549, 0.0005159843263955, 0.0008641675360979, 0.0005545120877352, -0.0002645606630367, -9.7037735775e-06, 0.0006378127623008, 0.0001774925128269, 0.0005300328712944, 0.0003880692112915, -0.0004764111404978, -0.0001742938183398, 0.0004423029766121, 0.0008224851778162, 0.0002101972761903]| 12.1443071365356445|      0.00781250|[11649, 0, 0, 182]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      92|[1.387727551726766, 0.0803546417107261, 0.3601552395831545, 2.004983957030605, 0.0004242897858049, -0.0001250589240476, -0.000135584247727, -0.0003210992472549, 0.0005159843263955, 0.0008641675360979, 0.0005545120877352, -0.0002645606630367, -9.7037735775e-06, 0.0006378127623008, 0.0001774925128269, 0.0005300328712944, 0.0003880692112915, -0.0004764111404978, -0.0001742938183398, 0.0004423029766121, 0.0008224851778162, 0.0002101972761903]| 12.1443071365356445|      0.00390625|[11777, 0, 0, 184]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      93|[1.3851795443970818, 0.0790404498271229, 0.3608921315366527, 2.007520839943363, 0.0004256118604939, -0.0001949823570949, -0.0001099292085563, -0.0003883736064895, 0.0005441187710122, 0.0009250522641859, 0.0005123024987007, -0.000249449252462, -8.4733283329e-06, 0.0007037107625009, 0.0001603891178878, 0.0004096936309033, 0.000414708130387, -0.000527445934627, -5.66379789468e-05, 0.0004110714122199, 0.0007422969482769, 0.0002274721821311]| 12.1442995071411133|      0.00781250|[11905, 0, 0, 186]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      94|[1.3851795443970818, 0.0790404498271229, 0.3608921315366527, 2.007520839943363, 0.0004256118604939, -0.0001949823570949, -0.0001099292085563, -0.0003883736064895, 0.0005441187710122, 0.0009250522641859, 0.0005123024987007, -0.000249449252462, -8.4733283329e-06, 0.0007037107625009, 0.0001603891178878, 0.0004096936309033, 0.000414708130387, -0.000527445934627, -5.66379789468e-05, 0.0004110714122199, 0.0007422969482769, 0.0002274721821311]| 12.1442995071411133|      0.00390625|[12033, 0, 0, 188]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      95|[1.3819692215025894, 0.0777980492121123, 0.3615685221133183, 2.0092099148182005, 0.0003818013156671, -0.0003345692551305, -0.0001106573407031, -0.0002746890920907, 0.0006384647571575, 0.0008899897474934, 0.0006636786720989, -0.000210566596504, 4.65388389686e-05, 0.0006515150801694, 0.0002194748910382, 0.0003530819623889, 0.0004249156951077, -0.0006278651697526, -0.0001218287526434, 0.0003602704536769, 0.0007293809017998, 0.0002352485761031]| 12.1442909240722656|      0.00781250|[12161, 0, 0, 190]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      96|[1.3819692215025894, 0.0777980492121123, 0.3615685221133183, 2.0092099148182005, 0.0003818013156671, -0.0003345692551305, -0.0001106573407031, -0.0002746890920907, 0.0006384647571575, 0.0008899897474934, 0.0006636786720989, -0.000210566596504, 4.65388389686e-05, 0.0006515150801694, 0.0002194748910382, 0.0003530819623889, 0.0004249156951077, -0.0006278651697526, -0.0001218287526434, 0.0003602704536769, 0.0007293809017998, 0.0002352485761031]| 12.1442909240722656|      0.00390625|[12289, 0, 0, 192]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      97|[1.3793483592609528, 0.0764323716054872, 0.362172862512444, 2.0116623694439224, 0.0004364844741227, -0.0004711678284316, -9.48407308701e-05, -0.0002581819525032, 0.0007418969506596, 0.0009037982289498, 0.0004363369981061, -0.00021984166585, -3.06490252592e-05, 0.0007223821674809, 0.0001065101115271, 0.0003239754497889, 0.0004862293552171, -0.000721618564772, -8.993455501e-06, 0.0003751778310422, 0.0007650745037359, 0.0001412425084831]| 12.1442832946777344|      0.00781250|[12417, 0, 0, 194]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      98|[1.3793483592609528, 0.0764323716054872, 0.362172862512444, 2.0116623694439224, 0.0004364844741227, -0.0004711678284316, -9.48407308701e-05, -0.0002581819525032, 0.0007418969506596, 0.0009037982289498, 0.0004363369981061, -0.00021984166585, -3.06490252592e-05, 0.0007223821674809, 0.0001065101115271, 0.0003239754497889, 0.0004862293552171, -0.000721618564772, -8.993455501e-06, 0.0003751778310422, 0.0007650745037359, 0.0001412425084831]| 12.1442832946777344|      0.00390625|[12545, 0, 0, 196]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      99|[1.376433920509171, 0.0751392358303337, 0.3628699887062186, 2.013791203970573, 0.0004577017052355, -0.0004531598293445, -6.99324214321e-05, -0.0001591503171463, 0.0006455692492178, 0.0008474507718878, 0.0004547927757368, -0.0002518668649887, -6.75577209193e-05, 0.0008369300850299, 8.29407542026e-05, 0.000224535584455, 0.0003954100218904, -0.0007665290652195, 1.6868031027e-05, 0.0003587682510369, 0.0008407772317109, 5.27523723553e-05]| 12.1442756652832031|      0.00781250|[12673, 0, 0, 198]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     100|[1.376433920509171, 0.0751392358303337, 0.3628699887062186, 2.013791203970573, 0.0004577017052355, -0.0004531598293445, -6.99324214321e-05, -0.0001591503171463, 0.0006455692492178, 0.0008474507718878, 0.0004547927757368, -0.0002518668649887, -6.75577209193e-05, 0.0008369300850299, 8.29407542026e-05, 0.000224535584455, 0.0003954100218904, -0.0007665290652195, 1.6868031027e-05, 0.0003587682510369, 0.0008407772317109, 5.27523723553e-05]| 12.1442756652832031|      0.00390625|[12801, 0, 0, 200]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     101|[1.3736717540712715, 0.073801837510192, 0.363577204115514, 2.016078145998249, 0.0004214608686364, -0.0004467218344567, -3.82801706582e-05, -0.0002135460280308, 0.0006147936074441, 0.0008058628055295, 0.0002770664830022, -0.0002741109639632, -1.64112734926e-05, 0.0007313359658078, 0.0001956276558373, 0.0002588297569931, 0.0004489047974634, -0.0006872949721936, -0.0001505805701245, 0.0003134158176157, 0.0008383259279854, -5.3684476376e-06]| 12.1442680358886719|      0.00781250|[12929, 0, 0, 202]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     102|[1.3736717540712715, 0.073801837510192, 0.363577204115514, 2.016078145998249, 0.0004214608686364, -0.0004467218344567, -3.82801706582e-05, -0.0002135460280308, 0.0006147936074441, 0.0008058628055295, 0.0002770664830022, -0.0002741109639632, -1.64112734926e-05, 0.0007313359658078, 0.0001956276558373, 0.0002588297569931, 0.0004489047974634, -0.0006872949721936, -0.0001505805701245, 0.0003134158176157, 0.0008383259279854, -5.3684476376e-06]| 12.1442680358886719|      0.00390625|[13057, 0, 0, 204]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     103|[1.3707455055665798, 0.0727333790051084, 0.3642819919371066, 2.0183042479338047, 0.0003580845301892, -0.0004351302927714, 1.6260975204e-06, -0.0002622406653016, 0.0005997136790082, 0.0009036034812961, 0.0001576644593673, -0.0002390936950831, 0.0001429503725015, 0.0007489638843643, 0.0002816705219806, 0.0003272073554385, 0.0004042294722457, -0.0006640387992935, -0.0001796909587392, 0.0002057808357207, 0.0007661970787851, -0.0001086322708307]| 12.1442594528198242|      0.00781250|[13185, 0, 0, 206]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     104|[1.3707455055665798, 0.0727333790051084, 0.3642819919371066, 2.0183042479338047, 0.0003580845301892, -0.0004351302927714, 1.6260975204e-06, -0.0002622406653016, 0.0005997136790082, 0.0009036034812961, 0.0001576644593673, -0.0002390936950831, 0.0001429503725015, 0.0007489638843643, 0.0002816705219806, 0.0003272073554385, 0.0004042294722457, -0.0006640387992935, -0.0001796909587392, 0.0002057808357207, 0.0007661970787851, -0.0001086322708307]| 12.1442594528198242|      0.00390625|[13313, 0, 0, 208]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     105|[1.3678935846186073, 0.0714177118709917, 0.3650627127308962, 2.020442851207877, 0.0004501156017712, -0.0004865837334503, -9.03452161235e-05, -0.0003037156834163, 0.0004862247710283, 0.0011161924630902, 0.0002478441981031, -0.0003567538333806, 0.0002983980371337, 0.0008764385991777, 0.0002721500280284, 0.0003513790226559, 0.0004824914153725, -0.0007273117272558, -3.5301373663e-06, 0.0003406801422351, 0.0006836299624191, -5.76813739021e-05]| 12.1442518234252930|      0.00781250|[13441, 0, 0, 210]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     106|[1.3678935846186073, 0.0714177118709917, 0.3650627127308962, 2.020442851207877, 0.0004501156017712, -0.0004865837334503, -9.03452161235e-05, -0.0003037156834163, 0.0004862247710283, 0.0011161924630902, 0.0002478441981031, -0.0003567538333806, 0.0002983980371337, 0.0008764385991777, 0.0002721500280284, 0.0003513790226559, 0.0004824914153725, -0.0007273117272558, -3.5301373663e-06, 0.0003406801422351, 0.0006836299624191, -5.76813739021e-05]| 12.1442518234252930|      0.00390625|[13569, 0, 0, 212]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     107|[1.3649905903548634, 0.0703068848984376, 0.3656030823540453, 2.0227100107926, 0.0006171761748531, -0.0005886096085493, -3.48208437003e-05, -0.0004387036387289, 0.0005214798565242, 0.0010554479777284, 0.0001482764823721, -0.0001830012372601, 0.0003736353836121, 0.001000365172911, 0.0003485863396326, 0.0003245897171282, 0.0004218275927045, -0.0007387115323476, -3.23070328589e-05, 0.000360315008905, 0.0007279661777681, -0.0002196602066098]| 12.1442441940307617|      0.00781250|[13697, 0, 0, 214]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     108|[1.3649905903548634, 0.0703068848984376, 0.3656030823540453, 2.0227100107926, 0.0006171761748531, -0.0005886096085493, -3.48208437003e-05, -0.0004387036387289, 0.0005214798565242, 0.0010554479777284, 0.0001482764823721, -0.0001830012372601, 0.0003736353836121, 0.001000365172911, 0.0003485863396326, 0.0003245897171282, 0.0004218275927045, -0.0007387115323476, -3.23070328589e-05, 0.000360315008905, 0.0007279661777681, -0.0002196602066098]| 12.1442441940307617|      0.00390625|[13825, 0, 0, 216]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     109|[1.3620758475923043, 0.0690478732915645, 0.3663970389892582, 2.0248270795871997, 0.0004424623842117, -0.000664629662824, -6.63737310679e-05, -0.0003640143094983, 0.0005042955642221, 0.0009891382811603, 0.0001820241471822, -0.0002045959494846, 0.0003664331996619, 0.0010135650905025, 0.0003317741879454, 0.0003662906246456, 0.0004435353674221, -0.0007568970855854, -1.7002848968e-05, 0.0003482378654453, 0.0006370974710987, -0.0002885342368342]| 12.1442365646362305|      0.00781250|[13953, 0, 0, 218]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     110|[1.3620758475923043, 0.0690478732915645, 0.3663970389892582, 2.0248270795871997, 0.0004424623842117, -0.000664629662824, -6.63737310679e-05, -0.0003640143094983, 0.0005042955642221, 0.0009891382811603, 0.0001820241471822, -0.0002045959494846, 0.0003664331996619, 0.0010135650905025, 0.0003317741879454, 0.0003662906246456, 0.0004435353674221, -0.0007568970855854, -1.7002848968e-05, 0.0003482378654453, 0.0006370974710987, -0.0002885342368342]| 12.1442365646362305|      0.00390625|[14081, 0, 0, 220]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
