k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6095535766751647, 0.0519688242793704, 0.1352853346516554, 0.7793853711056846, 9.25922738e-08, -2.290994829e-07, 9.7811514e-09, -5.61985531e-08, 1.38745283e-08, 7.50007122e-08, -9.11331411e-08, 9.77812098e-08, -6.93945017e-08, -2.47528215e-08, -3.50050131e-08, 2.357223807e-07, -1.14666658e-07, 2.24034982e-08, 6.28013334e-08, 8.30680029e-08, 4.88573252e-08, 3.07380168e-08]| 13.1512060165405273|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      91|[1.4722046724685554, 0.1164779575984359, 0.3388580185790337, 1.9403347193800422, -0.0003284123848374, -0.000500219678125, -0.0001678901414361, 0.0004604032941678, 1.60056595144e-05, -7.36616166276e-05, -6.97654705071e-05, 0.0001372683560594, -0.0006819074969551, -0.0007757195487078, 0.0002329151165412, -0.0003969471275405, -0.0005666939140112, 0.0010644005233942, 0.0001744065560444, -0.0006311108853472, 0.0004080957461129, -0.0004151291105617]| 12.1445388793945312|      0.00100000|[11649, 0, 0, 182]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      92|[1.4715762236724015, 0.1161755152338117, 0.3390583580485119, 1.9409033807286453, -0.0002262013858372, -0.0005589048512308, -9.18727501544e-05, 0.000648495166016, 9.85578808315e-05, 0.0001052940083087, -0.0001322960578116, 0.000111642300173, -0.000586470080066, -0.0007904944279596, 0.0002491334103615, -0.000268687751867, -0.0005114304341534, 0.000961692444155, 0.0001948613405424, -0.000667368238703, 0.0005092337831341, -0.0004121108191246]| 12.1445369720458984|      0.01000000|[11777, 0, 0, 184]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      93|[1.4715762236724015, 0.1161755152338117, 0.3390583580485119, 1.9409033807286453, -0.0002262013858372, -0.0005589048512308, -9.18727501544e-05, 0.000648495166016, 9.85578808315e-05, 0.0001052940083087, -0.0001322960578116, 0.000111642300173, -0.000586470080066, -0.0007904944279596, 0.0002491334103615, -0.000268687751867, -0.0005114304341534, 0.000961692444155, 0.0001948613405424, -0.000667368238703, 0.0005092337831341, -0.0004121108191246]| 12.1445369720458984|      0.00100000|[11905, 0, 0, 186]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      94|[1.470839423833558, 0.1158291799350137, 0.3391697693876013, 1.941418252459772, -0.0002905590537476, -0.0006626329525411, -0.0001251618361256, 0.0006225014652277, 0.0001376818634809, 0.0001030664062564, -0.0001797310537977, 3.55793561418e-05, -0.0006178605882535, -0.0007332744035662, 0.0002327278570882, -0.0001753272283194, -0.0004045536451148, 0.000961179143078, 0.0001723262850288, -0.0006776517833882, 0.0005994090790231, -0.0004103760654123]| 12.1445350646972656|      0.01000000|[12033, 0, 0, 188]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      95|[1.470839423833558, 0.1158291799350137, 0.3391697693876013, 1.941418252459772, -0.0002905590537476, -0.0006626329525411, -0.0001251618361256, 0.0006225014652277, 0.0001376818634809, 0.0001030664062564, -0.0001797310537977, 3.55793561418e-05, -0.0006178605882535, -0.0007332744035662, 0.0002327278570882, -0.0001753272283194, -0.0004045536451148, 0.000961179143078, 0.0001723262850288, -0.0006776517833882, 0.0005994090790231, -0.0004103760654123]| 12.1445350646972656|      0.00100000|[12161, 0, 0, 190]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      96|[1.470062708284367, 0.11546307033592, 0.3394224583207484, 1.9417707937674864, -0.000150159113772, -0.0006317349442143, -0.0001746739826017, 0.0005911152229044, 0.000169347556723, 0.0001050475560989, -0.000119061641189, 0.000140165089549, -0.0006902564363477, -0.0006959977353725, 0.0003164189035981, -0.0002107525544404, -0.0004374483213019, 0.0010170949321974, 0.0001456560775498, -0.0005969827298191, 0.000512379976318, -0.0004406964111022]| 12.1445331573486328|      0.01000000|[12289, 0, 0, 192]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      97|[1.470062708284367, 0.11546307033592, 0.3394224583207484, 1.9417707937674864, -0.000150159113772, -0.0006317349442143, -0.0001746739826017, 0.0005911152229044, 0.000169347556723, 0.0001050475560989, -0.000119061641189, 0.000140165089549, -0.0006902564363477, -0.0006959977353725, 0.0003164189035981, -0.0002107525544404, -0.0004374483213019, 0.0010170949321974, 0.0001456560775498, -0.0005969827298191, 0.000512379976318, -0.0004406964111022]| 12.1445331573486328|      0.00100000|[12417, 0, 0, 194]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      98|[1.4694280783703804, 0.1150805878189029, 0.3396061409354019, 1.942335771455335, -0.0001712611975451, -0.0005218959156566, -0.0002291805048161, 0.0007032564102337, 0.0002650022980932, 0.0001561395296573, -0.0001757309172564, 5.28383332014e-05, -0.0006376311594714, -0.0005562464706309, 0.0003651314660409, -0.0002429538212299, -0.000378262789351, 0.0010303398818719, 7.19841065764e-05, -0.000676439354178, 0.000450833220729, -0.0003912812750069]| 12.1445312500000000|      0.01000000|[12545, 0, 0, 196]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      99|[1.4694280783703804, 0.1150805878189029, 0.3396061409354019, 1.942335771455335, -0.0001712611975451, -0.0005218959156566, -0.0002291805048161, 0.0007032564102337, 0.0002650022980932, 0.0001561395296573, -0.0001757309172564, 5.28383332014e-05, -0.0006376311594714, -0.0005562464706309, 0.0003651314660409, -0.0002429538212299, -0.000378262789351, 0.0010303398818719, 7.19841065764e-05, -0.000676439354178, 0.000450833220729, -0.0003912812750069]| 12.1445312500000000|      0.00100000|[12673, 0, 0, 198]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     100|[1.4687899435956866, 0.1146743100014044, 0.3397518612190214, 1.9429103838693282, -0.0001708384893761, -0.0005656448039965, -0.0002578312998811, 0.0006225167058583, 0.0003114534228764, 0.0001983572564512, -0.0002350530894774, 7.55777602068e-05, -0.0007369401956791, -0.0005047760753697, 0.0003950204219947, -0.0002671682716634, -0.0005597414032808, 0.0009805862749327, 6.87150569002e-05, -0.0006644397360364, 0.0003600293298272, -0.0003555426177644]| 12.1445293426513672|      0.01000000|[12801, 0, 0, 200]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     101|[1.4687899435956866, 0.1146743100014044, 0.3397518612190214, 1.9429103838693282, -0.0001708384893761, -0.0005656448039965, -0.0002578312998811, 0.0006225167058583, 0.0003114534228764, 0.0001983572564512, -0.0002350530894774, 7.55777602068e-05, -0.0007369401956791, -0.0005047760753697, 0.0003950204219947, -0.0002671682716634, -0.0005597414032808, 0.0009805862749327, 6.87150569002e-05, -0.0006644397360364, 0.0003600293298272, -0.0003555426177644]| 12.1445293426513672|      0.00100000|[12929, 0, 0, 202]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     102|[1.46811484857178, 0.1143434894350333, 0.3399222912063427, 1.9434903073405476, -0.0001130948875155, -0.0006002024754661, -0.0003780223719519, 0.0007094999441979, 0.0002578882839629, 0.0002416147793165, -0.0001502155124916, 0.0001072215618476, -0.000690482872571, -0.0005631725410105, 0.0004631581744101, -0.0002085242922547, -0.0005581133605444, 0.0009853385730993, 0.0001759361950388, -0.0006757448281804, 0.0003789038801865, -0.0002898831026835]| 12.1445274353027344|      0.01000000|[13057, 0, 0, 204]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     103|[1.46811484857178, 0.1143434894350333, 0.3399222912063427, 1.9434903073405476, -0.0001130948875155, -0.0006002024754661, -0.0003780223719519, 0.0007094999441979, 0.0002578882839629, 0.0002416147793165, -0.0001502155124916, 0.0001072215618476, -0.000690482872571, -0.0005631725410105, 0.0004631581744101, -0.0002085242922547, -0.0005581133605444, 0.0009853385730993, 0.0001759361950388, -0.0006757448281804, 0.0003789038801865, -0.0002898831026835]| 12.1445274353027344|      0.00100000|[13185, 0, 0, 206]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     104|[1.4674441195210595, 0.1139877102273473, 0.3400763497881619, 1.9440364245565969, -0.0001704794322057, -0.0007249338175025, -0.0004978292869082, 0.0007222142791565, 9.37280520875e-05, 0.0001685456748714, -0.0001302202532753, -5.4869212251e-06, -0.0007130974177278, -0.0005161477199127, 0.0004291753742917, -0.0001791219176154, -0.0006698701866262, 0.0010068627135021, 0.0002158077748353, -0.0006603074125141, 0.0003956839591167, -0.0002350732847181]| 12.1445255279541016|      0.01000000|[13313, 0, 0, 208]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     105|[1.4674441195210595, 0.1139877102273473, 0.3400763497881619, 1.9440364245565969, -0.0001704794322057, -0.0007249338175025, -0.0004978292869082, 0.0007222142791565, 9.37280520875e-05, 0.0001685456748714, -0.0001302202532753, -5.4869212251e-06, -0.0007130974177278, -0.0005161477199127, 0.0004291753742917, -0.0001791219176154, -0.0006698701866262, 0.0010068627135021, 0.0002158077748353, -0.0006603074125141, 0.0003956839591167, -0.0002350732847181]| 12.1445255279541016|      0.00100000|[13441, 0, 0, 210]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     106|[1.466722604946301, 0.1137262265647318, 0.340079951033312, 1.9445281690619962, -0.0002019224014117, -0.000627811689937, -0.0005850170620247, 0.000770668383619, 0.0002142868452628, 3.47824757938e-05, -0.0001519806604846, -5.07832711831e-05, -0.0007767472955558, -0.0002841420889895, 0.0005435433234592, -0.0001649011816128, -0.0007887331904531, 0.0008451400760385, 0.0002004526452908, -0.0006490575424261, 0.0003503212493534, -0.0002294785557117]| 12.1445236206054688|      0.01000000|[13569, 0, 0, 212]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     107|[1.466722604946301, 0.1137262265647318, 0.340079951033312, 1.9445281690619962, -0.0002019224014117, -0.000627811689937, -0.0005850170620247, 0.000770668383619, 0.0002142868452628, 3.47824757938e-05, -0.0001519806604846, -5.07832711831e-05, -0.0007767472955558, -0.0002841420889895, 0.0005435433234592, -0.0001649011816128, -0.0007887331904531, 0.0008451400760385, 0.0002004526452908, -0.0006490575424261, 0.0003503212493534, -0.0002294785557117]| 12.1445236206054688|      0.00100000|[13697, 0, 0, 214]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     108|[1.4660598536724785, 0.1134485455485904, 0.3402966344791851, 1.9451412943202504, -0.00023698141582, -0.0005525572805734, -0.0005523968946645, 0.0007179790288226, 0.0002785592847585, -4.56480335046e-05, -0.0001930724431112, 1.11568613167e-05, -0.0007751469544131, -0.000344071752587, 0.000511265034864, -6.68211221507e-05, -0.0008035432074807, 0.0007255923194018, 0.0002055351453256, -0.0006273590641046, 0.0003964034982557, -0.0001791294889031]| 12.1445217132568359|      0.01000000|[13825, 0, 0, 216]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     109|[1.4660598536724785, 0.1134485455485904, 0.3402966344791851, 1.9451412943202504, -0.00023698141582, -0.0005525572805734, -0.0005523968946645, 0.0007179790288226, 0.0002785592847585, -4.56480335046e-05, -0.0001930724431112, 1.11568613167e-05, -0.0007751469544131, -0.000344071752587, 0.000511265034864, -6.68211221507e-05, -0.0008035432074807, 0.0007255923194018, 0.0002055351453256, -0.0006273590641046, 0.0003964034982557, -0.0001791294889031]| 12.1445217132568359|      0.00100000|[13953, 0, 0, 218]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     110|[1.465327265463873, 0.113107153309431, 0.3405122024093319, 1.9455754503625493, -0.0002451975595213, -0.0004784031169459, -0.0004014318009912, 0.0006481100136007, 0.0001900573611532, -4.67789866747e-05, -0.0002569098269109, -8.00268145922e-05, -0.0007059159565913, -0.000414758928161, 0.0004805970386083, -0.0001332904826687, -0.0007672055911397, 0.0008198055245071, 0.0001346161505799, -0.0005194686369629, 0.000279250489782, -0.0002301519431431]| 12.1445198059082031|      0.01000000|[14081, 0, 0, 220]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
