k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3732509483543116, 0.0902482036024968, -0.0142250356926007, 0.3436863049799362, 0.2736981244071083, 0.2399919226789142, 0.1355096331844372, -0.1564786827151692, -0.339238542494964, 0.0292591303619258, 0.0940945661316512, -0.09187195941532, 0.0840972110461017, -0.2916560829006258, 0.1467630965937028, 0.0695321095342404, -0.0538679644993809, 0.1419179309145853, -0.1373014939178248, 0.3574997616918205, -0.1704804537123533, 0.3291723782244741]| 13.9612646102905273|     10.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      93|[1.654182763482867, 0.1793861756323764, 0.2057440485086758, 1.817230194998889, -0.0657253535760346, 0.725144187864163, 0.4656826926902585, 0.1722767541620896, -0.7433223860804595, -0.2008294942273864, 0.0978728391820446, 0.0445739461009941, 0.2473562670190038, -0.042557346287774, 0.4416981623167055, 0.1409284878821405, 0.0945388623217073, 0.0503535653533524, -0.167497524790698, 0.7781233615464861, -0.1098413822984019, 0.2083145459244494]| 12.1450405120849609|      0.00100000|[2977, 0, 0, 186]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      94|[1.6539175654022564, 0.1790594114743398, 0.2059327790252776, 1.8170243935072454, -0.0659725743346804, 0.7247155200579999, 0.4658380147139261, 0.1724018477070629, -0.7431960158783171, -0.2009466006110072, 0.0980048145991596, 0.0445585524737563, 0.2473473532120076, -0.0426531437851595, 0.4418327968002517, 0.140505264859957, 0.0947361160666605, 0.050471864311066, -0.1674091448370582, 0.7778170552231487, -0.1098522285118985, 0.2080869944239461]| 12.1450395584106445|      0.01000000|[3009, 0, 0, 188]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      95|[1.6539175654022564, 0.1790594114743398, 0.2059327790252776, 1.8170243935072454, -0.0659725743346804, 0.7247155200579999, 0.4658380147139261, 0.1724018477070629, -0.7431960158783171, -0.2009466006110072, 0.0980048145991596, 0.0445585524737563, 0.2473473532120076, -0.0426531437851595, 0.4418327968002517, 0.140505264859957, 0.0947361160666605, 0.050471864311066, -0.1674091448370582, 0.7778170552231487, -0.1098522285118985, 0.2080869944239461]| 12.1450395584106445|      0.00100000|[3041, 0, 0, 190]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      96|[1.6533591048786525, 0.1790196216236328, 0.2061713120792147, 1.8170471679794185, -0.0664945264676394, 0.7247606979840632, 0.4657865443220157, 0.1724123435353801, -0.7430957345172257, -0.2009196026305524, 0.0981531641250047, 0.044473718330154, 0.2474680498501025, -0.0425111361923382, 0.441957837282146, 0.1402626529373867, 0.0946880660800071, 0.0506136158001293, -0.167439589437426, 0.7776007798807493, -0.1101697277229995, 0.2079087855890592]| 12.1450386047363281|      0.01000000|[3073, 0, 0, 192]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      97|[1.6533591048786525, 0.1790196216236328, 0.2061713120792147, 1.8170471679794185, -0.0664945264676394, 0.7247606979840632, 0.4657865443220157, 0.1724123435353801, -0.7430957345172257, -0.2009196026305524, 0.0981531641250047, 0.044473718330154, 0.2474680498501025, -0.0425111361923382, 0.441957837282146, 0.1402626529373867, 0.0946880660800071, 0.0506136158001293, -0.167439589437426, 0.7776007798807493, -0.1101697277229995, 0.2079087855890592]| 12.1450386047363281|      0.00100000|[3105, 0, 0, 194]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      98|[1.6530970291723965, 0.1789638154337521, 0.2062229048173498, 1.8174587762602188, -0.066351413375572, 0.724481546187807, 0.4657707703928589, 0.1723149606007088, -0.7431112934661938, -0.2008960901534494, 0.0978859710461957, 0.0442223002705305, 0.247753000827064, -0.0422007011518989, 0.4422589783815298, 0.1399825562523117, 0.0944891667331913, 0.050550805955765, -0.167511634327845, 0.7777346546411577, -0.1098612203546311, 0.2079726490527653]| 12.1450376510620117|      0.01000000|[3137, 0, 0, 196]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      99|[1.6530970291723965, 0.1789638154337521, 0.2062229048173498, 1.8174587762602188, -0.066351413375572, 0.724481546187807, 0.4657707703928589, 0.1723149606007088, -0.7431112934661938, -0.2008960901534494, 0.0978859710461957, 0.0442223002705305, 0.247753000827064, -0.0422007011518989, 0.4422589783815298, 0.1399825562523117, 0.0944891667331913, 0.050550805955765, -0.167511634327845, 0.7777346546411577, -0.1098612203546311, 0.2079726490527653]| 12.1450376510620117|      0.00100000|[3169, 0, 0, 198]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     100|[1.652693051101019, 0.1788322386193878, 0.2064237515949061, 1.817660373223697, -0.0663678834844602, 0.7242597093651487, 0.4656926083696173, 0.1720005999432175, -0.7431303213462084, -0.2007194043637576, 0.0979240348074586, 0.0439252433822421, 0.2481362842225948, -0.0425266471803665, 0.4418958460297314, 0.1400417464943362, 0.0944972428857898, 0.0504936769105408, -0.1676514159774463, 0.7777003916115216, -0.1100770325727293, 0.2079119048121289]| 12.1450366973876953|      0.01000000|[3201, 0, 0, 200]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     101|[1.652693051101019, 0.1788322386193878, 0.2064237515949061, 1.817660373223697, -0.0663678834844602, 0.7242597093651487, 0.4656926083696173, 0.1720005999432175, -0.7431303213462084, -0.2007194043637576, 0.0979240348074586, 0.0439252433822421, 0.2481362842225948, -0.0425266471803665, 0.4418958460297314, 0.1400417464943362, 0.0944972428857898, 0.0504936769105408, -0.1676514159774463, 0.7777003916115216, -0.1100770325727293, 0.2079119048121289]| 12.1450366973876953|      0.00100000|[3233, 0, 0, 202]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     102|[1.6524839922333723, 0.1784631540216643, 0.2067571031574038, 1.8181946285768964, -0.0665079000836884, 0.7244767944695508, 0.465571278387199, 0.1719716571719559, -0.7433322751147965, -0.2010113348698185, 0.0979450130764114, 0.0439470684725079, 0.2484686492294157, -0.0426041248909669, 0.4419850536387764, 0.1402133489006893, 0.0944111393386637, 0.050432553768105, -0.1675279645559093, 0.7775614537102302, -0.1100031992247221, 0.2080082614570346]| 12.1450357437133789|      0.01000000|[3265, 0, 0, 204]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     103|[1.6524839922333723, 0.1784631540216643, 0.2067571031574038, 1.8181946285768964, -0.0665079000836884, 0.7244767944695508, 0.465571278387199, 0.1719716571719559, -0.7433322751147965, -0.2010113348698185, 0.0979450130764114, 0.0439470684725079, 0.2484686492294157, -0.0426041248909669, 0.4419850536387764, 0.1402133489006893, 0.0944111393386637, 0.050432553768105, -0.1675279645559093, 0.7775614537102302, -0.1100031992247221, 0.2080082614570346]| 12.1450357437133789|      0.00100000|[3297, 0, 0, 206]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     104|[1.652125188167031, 0.1780135656645146, 0.206722777737897, 1.8184242741798708, -0.0666813148930511, 0.7245569684286897, 0.4655363383558983, 0.1718045990500089, -0.7432396989891105, -0.2008249588480489, 0.0974957006073975, 0.0441740738348054, 0.2484250980154993, -0.0426248339004079, 0.4422709891909123, 0.1401368907944893, 0.0945138025455953, 0.0506830786883268, -0.1676502308056952, 0.7776300706823441, -0.1100640921948137, 0.2077508376030194]| 12.1450347900390625|      0.01000000|[3329, 0, 0, 208]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     105|[1.652125188167031, 0.1780135656645146, 0.206722777737897, 1.8184242741798708, -0.0666813148930511, 0.7245569684286897, 0.4655363383558983, 0.1718045990500089, -0.7432396989891105, -0.2008249588480489, 0.0974957006073975, 0.0441740738348054, 0.2484250980154993, -0.0426248339004079, 0.4422709891909123, 0.1401368907944893, 0.0945138025455953, 0.0506830786883268, -0.1676502308056952, 0.7776300706823441, -0.1100640921948137, 0.2077508376030194]| 12.1450347900390625|      0.00100000|[3361, 0, 0, 210]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     106|[1.6519286516753835, 0.1779143027065554, 0.2068280133596057, 1.8190226052866538, -0.066459219186236, 0.7246119081580742, 0.4657601010751389, 0.1721444303786711, -0.7430540038187535, -0.200825398634082, 0.0976548040696611, 0.0442645222943547, 0.2483046210362734, -0.0426736421841218, 0.441833182594917, 0.1401813509466099, 0.094581763549007, 0.0507679195027152, -0.1675867538669566, 0.777581045105856, -0.109834886975033, 0.2078742683102875]| 12.1450338363647461|      0.01000000|[3393, 0, 0, 212]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     107|[1.6519286516753835, 0.1779143027065554, 0.2068280133596057, 1.8190226052866538, -0.066459219186236, 0.7246119081580742, 0.4657601010751389, 0.1721444303786711, -0.7430540038187535, -0.200825398634082, 0.0976548040696611, 0.0442645222943547, 0.2483046210362734, -0.0426736421841218, 0.441833182594917, 0.1401813509466099, 0.094581763549007, 0.0507679195027152, -0.1675867538669566, 0.777581045105856, -0.109834886975033, 0.2078742683102875]| 12.1450338363647461|      0.00100000|[3425, 0, 0, 214]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     108|[1.6515081715265183, 0.1776009703395934, 0.2068636845688293, 1.818986423822103, -0.0663662149091575, 0.7244375998482986, 0.4655450931902074, 0.1718653605903826, -0.7429318017561777, -0.201060762714735, 0.0980250317156092, 0.0440513727725923, 0.2485051264959996, -0.0428954023509418, 0.441957271583865, 0.1402774811028969, 0.0944228591345397, 0.0508965679346006, -0.1679020023857221, 0.7777177496775476, -0.109655003128287, 0.2078595271415591]| 12.1450328826904297|      0.01000000|[3457, 0, 0, 216]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     109|[1.6515081715265183, 0.1776009703395934, 0.2068636845688293, 1.818986423822103, -0.0663662149091575, 0.7244375998482986, 0.4655450931902074, 0.1718653605903826, -0.7429318017561777, -0.201060762714735, 0.0980250317156092, 0.0440513727725923, 0.2485051264959996, -0.0428954023509418, 0.441957271583865, 0.1402774811028969, 0.0944228591345397, 0.0508965679346006, -0.1679020023857221, 0.7777177496775476, -0.109655003128287, 0.2078595271415591]| 12.1450328826904297|      0.00100000|[3489, 0, 0, 218]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     110|[1.6515081715265183, 0.1776009703395934, 0.2068636845688293, 1.818986423822103, -0.0663662149091575, 0.7244375998482986, 0.4655450931902074, 0.1718653605903826, -0.7429318017561777, -0.201060762714735, 0.0980250317156092, 0.0440513727725923, 0.2485051264959996, -0.0428954023509418, 0.441957271583865, 0.1402774811028969, 0.0944228591345397, 0.0508965679346006, -0.1679020023857221, 0.7777177496775476, -0.109655003128287, 0.2078595271415591]| 12.1450328826904297|      0.00010000|[3521, 0, 0, 220]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
