k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      90|[1.4890286302173867, 0.1234993784999548, 0.3356896032960406, 1.9269282821715819, -3.3462227093e-05, -0.0003726730068096, -0.0003423743452623, -4.51848594736e-05, -0.000365848216039, -0.0001332010354153, 0.0001509766340443, 0.0003196455751016, -5.00221956929e-05, 8.69430724994e-05, -1.80069018898e-05, 9.70529349799e-05, 0.0002151221411972, -0.0002965416663466, 0.0003145962184889, 3.5944495666e-05, -0.0002631868917112, 1.89916785987e-05]| 12.1445846557617188|      0.01000000|[11521, 0, 0, 180]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      91|[1.4890286302173867, 0.1234993784999548, 0.3356896032960406, 1.9269282821715819, -3.3462227093e-05, -0.0003726730068096, -0.0003423743452623, -4.51848594736e-05, -0.000365848216039, -0.0001332010354153, 0.0001509766340443, 0.0003196455751016, -5.00221956929e-05, 8.69430724994e-05, -1.80069018898e-05, 9.70529349799e-05, 0.0002151221411972, -0.0002965416663466, 0.0003145962184889, 3.5944495666e-05, -0.0002631868917112, 1.89916785987e-05]| 12.1445846557617188|      0.00100000|[11649, 0, 0, 182]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      92|[1.488304568399203, 0.1231801726836437, 0.3358553556250869, 1.9274730181491888, -0.000103455385712, -0.0003949823376206, -0.000343944814404, -4.76473810379e-05, -0.0003811546416936, -0.0001923725985528, 0.000178509816647, 0.0003731835602955, -0.0001223189698996, 0.0001495208227539, -6.22685886951e-05, -1.96537914499e-05, 0.0002486785069009, -0.0002356861501944, 0.0003954876500767, 6.1379765276e-05, -0.0002663788321041, 8.3410912643e-06]| 12.1445827484130859|      0.01000000|[11777, 0, 0, 184]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      93|[1.488304568399203, 0.1231801726836437, 0.3358553556250869, 1.9274730181491888, -0.000103455385712, -0.0003949823376206, -0.000343944814404, -4.76473810379e-05, -0.0003811546416936, -0.0001923725985528, 0.000178509816647, 0.0003731835602955, -0.0001223189698996, 0.0001495208227539, -6.22685886951e-05, -1.96537914499e-05, 0.0002486785069009, -0.0002356861501944, 0.0003954876500767, 6.1379765276e-05, -0.0002663788321041, 8.3410912643e-06]| 12.1445827484130859|      0.00100000|[11905, 0, 0, 186]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      94|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.01000000|[12033, 0, 0, 188]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      95|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00100000|[12161, 0, 0, 190]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      96|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00010000|[12289, 0, 0, 192]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      97|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00001000|[12416, 0, 0, 194]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      98|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000100|[12543, 0, 0, 196]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      99|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000010|[12670, 0, 0, 198]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     100|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000001|[12797, 0, 0, 200]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     101|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[12924, 0, 0, 202]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     102|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[13051, 0, 0, 204]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     103|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[13178, 0, 0, 206]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     104|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[13305, 0, 0, 208]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     105|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[13432, 0, 0, 210]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     106|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[13559, 0, 0, 212]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     107|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[13686, 0, 0, 214]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     108|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[13813, 0, 0, 216]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     109|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[13940, 0, 0, 218]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     110|[1.4876324496964457, 0.122916387140279, 0.3360370063248052, 1.9279885057976553, -0.0001384204973187, -0.0003961072198773, -0.0003765790740066, -0.0002098966679314, -0.0004486378478773, -0.0002522795066714, 0.0001809857095355, 0.0005441196313198, 4.55487668879e-05, 0.0001312697848905, -0.0001784029824318, -9.09695294216e-05, 6.52184356601e-05, -0.0001886296660106, 0.0004409800014769, 0.0001251976225305, -0.0004118814896003, 6.91390062605e-05]| 12.1445808410644531|      0.00000000|[14067, 0, 0, 220]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
