k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      90|[1.4778209019638768, 0.1186646850189143, 0.3377164286581892, 1.9358807169121, -9.20112423553e-05, -0.0001785268184511, 0.000152800064638, -0.0002164254630566, 0.0003937226498329, -0.0003314566510364, 0.0004972047884289, -0.0001399080648786, 0.0005995956843375, -1.3912857781e-05, -9.751133004e-07, -0.0004231660104155, 0.0005901959547745, -0.0002356147264722, -0.0002700182343309, 0.0005780811663538, -0.00015926235559, 6.69150652339e-05]| 12.1445541381835938|      0.00097656|[11521, 0, 0, 180]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      91|[1.4771201745448672, 0.1182796252016166, 0.3378302540306964, 1.936373054681832, -5.68159646716e-05, -0.0001789065387283, 0.0002328413719684, -0.0001933381156675, 0.0004868467602713, -0.0004501810761991, 0.0005307758074822, -8.36565244378e-05, 0.0005505672543118, -1.37056719601e-05, 6.5296010032e-05, -0.0004394977208469, 0.0006036128722206, -0.0001487909225886, -0.0002422454026174, 0.0006446590480554, -0.0001922817580205, 0.000119061857143]| 12.1445522308349609|      0.00195312|[11649, 0, 0, 182]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      92|[1.4771201745448672, 0.1182796252016166, 0.3378302540306964, 1.936373054681832, -5.68159646716e-05, -0.0001789065387283, 0.0002328413719684, -0.0001933381156675, 0.0004868467602713, -0.0004501810761991, 0.0005307758074822, -8.36565244378e-05, 0.0005505672543118, -1.37056719601e-05, 6.5296010032e-05, -0.0004394977208469, 0.0006036128722206, -0.0001487909225886, -0.0002422454026174, 0.0006446590480554, -0.0001922817580205, 0.000119061857143]| 12.1445522308349609|      0.00097656|[11777, 0, 0, 184]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      93|[1.4764745709971787, 0.1180537704379981, 0.3380391683394012, 1.937001440334766, -2.20531653935e-05, -0.0001648760460192, 0.0003007555252843, -0.0001389614826466, 0.000476036894236, -0.000416813915681, 0.0005506064853285, -2.1527429309e-05, 0.0005085091240897, 3.42403785279e-05, 0.0001504360969341, -0.0003817364640768, 0.000668615748538, -0.000168313037772, -0.0002755632705058, 0.0007351236917593, -0.0002097439207019, 5.55790045637e-05]| 12.1445503234863281|      0.00195312|[11905, 0, 0, 186]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      94|[1.4764745709971787, 0.1180537704379981, 0.3380391683394012, 1.937001440334766, -2.20531653935e-05, -0.0001648760460192, 0.0003007555252843, -0.0001389614826466, 0.000476036894236, -0.000416813915681, 0.0005506064853285, -2.1527429309e-05, 0.0005085091240897, 3.42403785279e-05, 0.0001504360969341, -0.0003817364640768, 0.000668615748538, -0.000168313037772, -0.0002755632705058, 0.0007351236917593, -0.0002097439207019, 5.55790045637e-05]| 12.1445503234863281|      0.00097656|[12033, 0, 0, 188]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      95|[1.4756759433189441, 0.1177842467677725, 0.3381296217496501, 1.9374321616567898, -2.22650607353e-05, -0.0002373004447828, 0.0003939492945154, -0.0001127178737748, 0.000417372760372, -0.0004377211703772, 0.0005404072275745, -3.50961856193e-05, 0.000576729048456, 7.63060596151e-05, 0.0001018734973407, -0.0004501905880866, 0.000696295599443, -0.0001002015402147, -0.0002810300054903, 0.0006339174474137, -0.0001835228515467, 8.56344854065e-05]| 12.1445484161376953|      0.00195312|[12161, 0, 0, 190]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      96|[1.4756759433189441, 0.1177842467677725, 0.3381296217496501, 1.9374321616567898, -2.22650607353e-05, -0.0002373004447828, 0.0003939492945154, -0.0001127178737748, 0.000417372760372, -0.0004377211703772, 0.0005404072275745, -3.50961856193e-05, 0.000576729048456, 7.63060596151e-05, 0.0001018734973407, -0.0004501905880866, 0.000696295599443, -0.0001002015402147, -0.0002810300054903, 0.0006339174474137, -0.0001835228515467, 8.56344854065e-05]| 12.1445484161376953|      0.00097656|[12289, 0, 0, 192]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      97|[1.4749668499697113, 0.1174327528804291, 0.3382663971119913, 1.9379323030154132, -3.25403723552e-05, -0.00031618414672, 0.0002962242946915, -9.27576229226e-05, 0.0004342138738753, -0.0003685252289163, 0.0004550566564509, -0.0001187355537991, 0.0005338279016427, 0.0001079554643479, 7.33482428481e-05, -0.0004188167556365, 0.0007504217551855, -0.0001942240004737, -0.0002217553555159, 0.0006480352655455, -0.0002124466656814, 4.2322987263e-05]| 12.1445465087890625|      0.00195312|[12417, 0, 0, 194]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      98|[1.4749668499697113, 0.1174327528804291, 0.3382663971119913, 1.9379323030154132, -3.25403723552e-05, -0.00031618414672, 0.0002962242946915, -9.27576229226e-05, 0.0004342138738753, -0.0003685252289163, 0.0004550566564509, -0.0001187355537991, 0.0005338279016427, 0.0001079554643479, 7.33482428481e-05, -0.0004188167556365, 0.0007504217551855, -0.0001942240004737, -0.0002217553555159, 0.0006480352655455, -0.0002124466656814, 4.2322987263e-05]| 12.1445465087890625|      0.00097656|[12545, 0, 0, 196]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      99|[1.474330173149348, 0.1171757831299699, 0.3384073917121957, 1.9385627249532469, -0.0001028808831301, -0.000291276927845, 0.0003071903934912, -0.0001521578982396, 0.00039277601561, -0.0005245596506979, 0.0004386031794454, -0.0001122192119165, 0.0005483814053596, 9.09092223838e-05, 3.8159991055e-05, -0.0004446339229211, 0.0007098694625632, -0.0002200445833666, -0.000314381542394, 0.0005617301299172, -0.0002763655969719, 0.0001097488426239]| 12.1445446014404297|      0.00195312|[12673, 0, 0, 198]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     100|[1.474330173149348, 0.1171757831299699, 0.3384073917121957, 1.9385627249532469, -0.0001028808831301, -0.000291276927845, 0.0003071903934912, -0.0001521578982396, 0.00039277601561, -0.0005245596506979, 0.0004386031794454, -0.0001122192119165, 0.0005483814053596, 9.09092223838e-05, 3.8159991055e-05, -0.0004446339229211, 0.0007098694625632, -0.0002200445833666, -0.000314381542394, 0.0005617301299172, -0.0002763655969719, 0.0001097488426239]| 12.1445446014404297|      0.00097656|[12801, 0, 0, 200]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     101|[1.4736518498798883, 0.1168748690512916, 0.3386316771729635, 1.9391229337202998, -0.0001387385739287, -0.0002863007279083, 0.000398413799032, -0.0001104628112416, 0.0004242159139189, -0.0004879734330065, 0.0004026877289351, -0.0002049265462372, 0.0006145253323258, 0.0001159018264512, -4.25726881134e-05, -0.0004043878209015, 0.000714981182805, -0.0001869498565105, -0.0003183109520789, 0.0005445700778511, -0.0002651787520382, 0.0001340145250891]| 12.1445426940917969|      0.00195312|[12929, 0, 0, 202]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     102|[1.4736518498798883, 0.1168748690512916, 0.3386316771729635, 1.9391229337202998, -0.0001387385739287, -0.0002863007279083, 0.000398413799032, -0.0001104628112416, 0.0004242159139189, -0.0004879734330065, 0.0004026877289351, -0.0002049265462372, 0.0006145253323258, 0.0001159018264512, -4.25726881134e-05, -0.0004043878209015, 0.000714981182805, -0.0001869498565105, -0.0003183109520789, 0.0005445700778511, -0.0002651787520382, 0.0001340145250891]| 12.1445426940917969|      0.00097656|[13057, 0, 0, 204]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     103|[1.4736518498798883, 0.1168748690512916, 0.3386316771729635, 1.9391229337202998, -0.0001387385739287, -0.0002863007279083, 0.000398413799032, -0.0001104628112416, 0.0004242159139189, -0.0004879734330065, 0.0004026877289351, -0.0002049265462372, 0.0006145253323258, 0.0001159018264512, -4.25726881134e-05, -0.0004043878209015, 0.000714981182805, -0.0001869498565105, -0.0003183109520789, 0.0005445700778511, -0.0002651787520382, 0.0001340145250891]| 12.1445426940917969|      0.00048828|[13185, 0, 0, 206]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     104|[1.473281523941932, 0.1167379709303294, 0.3387767979944946, 1.9392870618462978, -0.0001872316766992, -0.0002241649973582, 0.0004142404530882, -6.92484828396e-05, 0.0004909031736984, -0.0004740667153402, 0.0003906728949427, -0.0001236690217008, 0.0006926081352525, 0.00016669453357, -7.00684359153e-05, -0.0003797656809136, 0.0007159372759399, -0.00015637232164, -0.0003361342449947, 0.0005667567494577, -0.0002947378034358, 8.57425737964e-05]| 12.1445417404174805|      0.00097656|[13313, 0, 0, 208]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     105|[1.4725586792723246, 0.1163902982003046, 0.338994999138578, 1.93973544819709, -0.0001642684256084, -0.0002317351134136, 0.0004240046806208, 6.88731334032e-05, 0.0004598386279762, -0.0004907921400747, 0.0003408734566762, -0.0001456398724487, 0.000800891290321, 0.0001779913918321, -0.000166218586872, -0.0003516944668404, 0.0007148431454054, -0.0001443328588797, -0.0002224823227581, 0.0005950762981842, -0.0002863640911258, 0.0001287053582892]| 12.1445398330688477|      0.00195312|[13441, 0, 0, 210]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     106|[1.4725586792723246, 0.1163902982003046, 0.338994999138578, 1.93973544819709, -0.0001642684256084, -0.0002317351134136, 0.0004240046806208, 6.88731334032e-05, 0.0004598386279762, -0.0004907921400747, 0.0003408734566762, -0.0001456398724487, 0.000800891290321, 0.0001779913918321, -0.000166218586872, -0.0003516944668404, 0.0007148431454054, -0.0001443328588797, -0.0002224823227581, 0.0005950762981842, -0.0002863640911258, 0.0001287053582892]| 12.1445398330688477|      0.00097656|[13569, 0, 0, 212]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     107|[1.471915188406379, 0.1161974574299305, 0.3392454036648921, 1.9403502703328082, -0.0001552350728554, -0.0001285350983925, 0.0003758921111791, 5.84534132738e-05, 0.000433693588783, -0.0005679058091943, 0.0003445112198377, -9.43676229629e-05, 0.0007716614078996, 9.00027275134e-05, -0.0002285214704828, -0.0003093687808269, 0.000837041282727, -0.0001707142195905, -0.0001920589266855, 0.0005125570204921, -0.0003011702088681, 9.10479421345e-05]| 12.1445379257202148|      0.00195312|[13697, 0, 0, 214]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     108|[1.471915188406379, 0.1161974574299305, 0.3392454036648921, 1.9403502703328082, -0.0001552350728554, -0.0001285350983925, 0.0003758921111791, 5.84534132738e-05, 0.000433693588783, -0.0005679058091943, 0.0003445112198377, -9.43676229629e-05, 0.0007716614078996, 9.00027275134e-05, -0.0002285214704828, -0.0003093687808269, 0.000837041282727, -0.0001707142195905, -0.0001920589266855, 0.0005125570204921, -0.0003011702088681, 9.10479421345e-05]| 12.1445379257202148|      0.00097656|[13825, 0, 0, 216]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     109|[1.471915188406379, 0.1161974574299305, 0.3392454036648921, 1.9403502703328082, -0.0001552350728554, -0.0001285350983925, 0.0003758921111791, 5.84534132738e-05, 0.000433693588783, -0.0005679058091943, 0.0003445112198377, -9.43676229629e-05, 0.0007716614078996, 9.00027275134e-05, -0.0002285214704828, -0.0003093687808269, 0.000837041282727, -0.0001707142195905, -0.0001920589266855, 0.0005125570204921, -0.0003011702088681, 9.10479421345e-05]| 12.1445379257202148|      0.00048828|[13953, 0, 0, 218]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     110|[1.4716581413546348, 0.1159846053384445, 0.3392208710868077, 1.9405704127780687, -0.0001244362592275, -0.000112949256452, 0.0003133907453965, 5.02479038791e-05, 0.0004317335154317, -0.0006369044963579, 0.0003007669149156, -0.0001730442401591, 0.0007935385442345, 0.0002792709425225, -0.000263329880404, -0.0003220459338342, 0.0007633048551589, -0.000204743190509, -0.0001004382543892, 0.0004731460504027, -0.0002661018203925, 0.000158096929975]| 12.1445369720458984|      0.00097656|[14081, 0, 0, 220]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
