k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|     10.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      93|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00001000|[10823, 744, 0, 186]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      94|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000100|[10939, 752, 0, 188]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      95|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000010|[11055, 760, 0, 190]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      96|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000001|[11170, 768, 0, 192]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      97|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[11285, 776, 0, 194]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      98|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[11401, 784, 0, 196]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      99|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[11516, 792, 0, 198]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     100|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[11631, 800, 0, 200]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     101|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[11746, 808, 0, 202]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     102|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[11862, 816, 0, 204]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     103|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[11977, 824, 0, 206]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     104|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[12093, 832, 0, 208]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     105|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[12209, 840, 0, 210]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     106|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[12324, 848, 0, 212]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     107|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[12439, 856, 0, 214]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     108|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[12443, 864, 0, 216]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     109|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[12443, 872, 0, 218]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     110|[1.487985627665197, 0.1219221015881551, 0.3388712233391986, 1.9270011951730759, -0.0047701756703444, 0.0015172164213855, -0.0042841055539481, 0.0038566893262653, 0.0032682634741562, 0.0006449481020349, -0.0016785803239107, -0.0010723463379182, -0.0010727373326884, -0.0027039295811615, 0.0009087629858742, 0.0034418013506299, 0.0072496106625641, 0.0014024306728273, -0.0010012250604554, 0.0040459366620427, 0.0030075537731015, 0.001720815306024]| 12.1445808410644531|      0.00000000|[12443, 880, 0, 220]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
