k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      1.11111111|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      89|[1.4680502184061957, 0.1139357107897824, 0.3402853060347237, 1.943447442582977, -0.000135479437346, -8.41968831337e-05, 0.0003789164249695, -2.60500007713e-05, 0.000348045721582, -0.000106020315495, 0.0004577848836979, 6.12051835714e-05, -0.0001934344395743, -0.0001314476473354, 6.07460153523e-05, 4.87219676837e-05, -0.0001341418923861, -0.0002705014424499, -8.9313660607e-06, -0.0001945550609735, 0.0001239039581019, 0.0004712299440625]| 12.1445264816284180|      0.00304325|[11393, 0, 0, 178]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      90|[1.4657873255760547, 0.1129760885560333, 0.3407448897882926, 1.9451523189538884, -9.55562864154e-05, -0.0001561038329574, 0.0003460375557729, -0.0001819525108828, 0.0004441796269379, -4.90739853505e-05, 0.0004068806355987, 0.0001918048551213, -0.0002339304444152, -0.0001330731305407, 3.92115208996e-05, 0.0001294696038666, -0.0001925677068769, -0.0003632131143684, 0.0001152526727003, -0.0001568797948089, 0.0001394097363912, 0.0004685061518213]| 12.1445207595825195|      0.00338139|[11521, 0, 0, 180]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      91|[1.4657873255760547, 0.1129760885560333, 0.3407448897882926, 1.9451523189538884, -9.55562864154e-05, -0.0001561038329574, 0.0003460375557729, -0.0001819525108828, 0.0004441796269379, -4.90739853505e-05, 0.0004068806355987, 0.0001918048551213, -0.0002339304444152, -0.0001330731305407, 3.92115208996e-05, 0.0001294696038666, -0.0001925677068769, -0.0003632131143684, 0.0001152526727003, -0.0001568797948089, 0.0001394097363912, 0.0004685061518213]| 12.1445207595825195|      0.00304325|[11649, 0, 0, 182]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      92|[1.4657873255760547, 0.1129760885560333, 0.3407448897882926, 1.9451523189538884, -9.55562864154e-05, -0.0001561038329574, 0.0003460375557729, -0.0001819525108828, 0.0004441796269379, -4.90739853505e-05, 0.0004068806355987, 0.0001918048551213, -0.0002339304444152, -0.0001330731305407, 3.92115208996e-05, 0.0001294696038666, -0.0001925677068769, -0.0003632131143684, 0.0001152526727003, -0.0001568797948089, 0.0001394097363912, 0.0004685061518213]| 12.1445207595825195|      0.00273893|[11777, 0, 0, 184]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      93|[1.4638218296284509, 0.1121148683914523, 0.341324659892646, 1.9467050864200484, -0.0001380737648069, -2.89636104067e-05, 0.0003463163299809, -0.0001748727682733, 0.0005811138925055, -9.710792666e-06, 0.0004002672185339, 0.0002518376059675, -0.0002297601621239, -7.45830363982e-05, -1.3504572819e-06, 0.0001595605090966, -0.0001751175519442, -0.0004581335639461, 4.62128544168e-05, -0.0002469644450154, -0.0001289693849034, 0.000382218846452]| 12.1445150375366211|      0.00304325|[11905, 0, 0, 186]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      94|[1.4616504060634663, 0.1109731019878505, 0.341743764565058, 1.9484100839845018, -0.0001494516520689, -0.000170352694579, 0.0003078583596507, -0.0002933153864248, 0.0005816986810917, -5.97041955296e-05, 0.0002800086074609, 0.0003566878058324, -0.000281490901508, -3.80665468327e-05, 0.0001313740995482, 0.0003830688741371, -0.0001785105615618, -0.0004053439897609, -7.84446475286e-05, -0.0002153600158607, -0.0001944917068456, 0.000347341459355]| 12.1445093154907227|      0.00338139|[12033, 0, 0, 188]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      95|[1.4616504060634663, 0.1109731019878505, 0.341743764565058, 1.9484100839845018, -0.0001494516520689, -0.000170352694579, 0.0003078583596507, -0.0002933153864248, 0.0005816986810917, -5.97041955296e-05, 0.0002800086074609, 0.0003566878058324, -0.000281490901508, -3.80665468327e-05, 0.0001313740995482, 0.0003830688741371, -0.0001785105615618, -0.0004053439897609, -7.84446475286e-05, -0.0002153600158607, -0.0001944917068456, 0.000347341459355]| 12.1445093154907227|      0.00304325|[12161, 0, 0, 190]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      96|[1.4616504060634663, 0.1109731019878505, 0.341743764565058, 1.9484100839845018, -0.0001494516520689, -0.000170352694579, 0.0003078583596507, -0.0002933153864248, 0.0005816986810917, -5.97041955296e-05, 0.0002800086074609, 0.0003566878058324, -0.000281490901508, -3.80665468327e-05, 0.0001313740995482, 0.0003830688741371, -0.0001785105615618, -0.0004053439897609, -7.84446475286e-05, -0.0002153600158607, -0.0001944917068456, 0.000347341459355]| 12.1445093154907227|      0.00273893|[12289, 0, 0, 192]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      97|[1.4597160690070898, 0.1102142163401027, 0.3420835085752492, 1.950124887780273, -0.0001252581542167, -0.0001074452680614, 0.0002731589583062, -0.0003546748087995, 0.0005586680836198, -9.14003060127e-05, 0.0003415980254309, 0.0004930767893651, -0.0002974858869443, -0.0001383398177327, -7.21644966591e-05, 0.0003938914408866, -0.0001164558302791, -0.0003064775523694, -0.0002247726953348, -0.0001858627374278, -0.0002150463298389, 0.0004282784321755]| 12.1445035934448242|      0.00304325|[12417, 0, 0, 194]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      98|[1.4573880361298537, 0.1091471768399683, 0.3425618281207821, 1.9516542223429971, -0.0001357395847624, -4.16967049677e-05, 0.0002911159295342, -0.0003603582552179, 0.0005839489274565, -0.0001225655280063, 0.0003664710279906, 0.0005346101927196, -0.0001224694503012, 1.74637425616e-05, -1.3558055891e-05, 0.000333265397745, -3.06954702494e-05, -0.0003085162475424, -6.3213196894e-05, -0.0003538112746098, -0.0002677876206002, 0.0004135529636338]| 12.1444969177246094|      0.00338139|[12545, 0, 0, 196]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      99|[1.4573880361298537, 0.1091471768399683, 0.3425618281207821, 1.9516542223429971, -0.0001357395847624, -4.16967049677e-05, 0.0002911159295342, -0.0003603582552179, 0.0005839489274565, -0.0001225655280063, 0.0003664710279906, 0.0005346101927196, -0.0001224694503012, 1.74637425616e-05, -1.3558055891e-05, 0.000333265397745, -3.06954702494e-05, -0.0003085162475424, -6.3213196894e-05, -0.0003538112746098, -0.0002677876206002, 0.0004135529636338]| 12.1444969177246094|      0.00304325|[12673, 0, 0, 198]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     100|[1.4552577977118542, 0.1081729885749108, 0.3431209539508045, 1.9534847139767542, -0.0002981153883598, -4.7204198262e-05, 0.0002635575462415, -0.0004001112023523, 0.0006373993373389, -0.0002161475827045, 0.0004210925261734, 0.000500209842632, -0.0001466216400281, -0.0001075229633536, -0.000126493898458, 0.0003200536306822, 5.68432280472e-05, -0.0003662025191613, 4.95374633446e-05, -0.0003956264309301, -0.0003020864073254, 0.0003094978219402]| 12.1444911956787109|      0.00338139|[12801, 0, 0, 200]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     101|[1.4552577977118542, 0.1081729885749108, 0.3431209539508045, 1.9534847139767542, -0.0002981153883598, -4.7204198262e-05, 0.0002635575462415, -0.0004001112023523, 0.0006373993373389, -0.0002161475827045, 0.0004210925261734, 0.000500209842632, -0.0001466216400281, -0.0001075229633536, -0.000126493898458, 0.0003200536306822, 5.68432280472e-05, -0.0003662025191613, 4.95374633446e-05, -0.0003956264309301, -0.0003020864073254, 0.0003094978219402]| 12.1444911956787109|      0.00304325|[12929, 0, 0, 202]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     102|[1.452995257944171, 0.1071413228840066, 0.3437646358267366, 1.9550863880036795, -0.000401997437345, -5.87723921751e-05, 0.0002218154909193, -0.0004053670855816, 0.0005956842372818, -0.0001258535053545, 0.0002450247264992, 0.0005601310537045, -0.0001522394690285, -6.13894224972e-05, -0.0001461612322071, 0.0003147822536849, 7.95846825493e-05, -0.0004970834817411, 9.76767508718e-05, -0.0005223671251183, -0.0002583753939953, 0.0002852250752279]| 12.1444854736328125|      0.00338139|[13057, 0, 0, 204]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     103|[1.452995257944171, 0.1071413228840066, 0.3437646358267366, 1.9550863880036795, -0.000401997437345, -5.87723921751e-05, 0.0002218154909193, -0.0004053670855816, 0.0005956842372818, -0.0001258535053545, 0.0002450247264992, 0.0005601310537045, -0.0001522394690285, -6.13894224972e-05, -0.0001461612322071, 0.0003147822536849, 7.95846825493e-05, -0.0004970834817411, 9.76767508718e-05, -0.0005223671251183, -0.0002583753939953, 0.0002852250752279]| 12.1444854736328125|      0.00304325|[13185, 0, 0, 206]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     104|[1.450766898912624, 0.1060959107433739, 0.3443604054372381, 1.956731772457939, -0.0003842552890405, 4.77019704904e-05, 0.0002219897263148, -0.0004492086470905, 0.0004655755592553, -0.0001362531388299, 0.0004269674012424, 0.0005187829498704, -0.0001421454045122, -2.90324783831e-05, -0.0001333590207216, 0.0001629116418559, 0.0001358246552567, -0.0005977046765814, 0.0002632544205746, -0.0004257778845019, -0.0002295699449516, 0.0002899231865759]| 12.1444787979125977|      0.00338139|[13313, 0, 0, 208]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     105|[1.450766898912624, 0.1060959107433739, 0.3443604054372381, 1.956731772457939, -0.0003842552890405, 4.77019704904e-05, 0.0002219897263148, -0.0004492086470905, 0.0004655755592553, -0.0001362531388299, 0.0004269674012424, 0.0005187829498704, -0.0001421454045122, -2.90324783831e-05, -0.0001333590207216, 0.0001629116418559, 0.0001358246552567, -0.0005977046765814, 0.0002632544205746, -0.0004257778845019, -0.0002295699449516, 0.0002899231865759]| 12.1444787979125977|      0.00304325|[13441, 0, 0, 210]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     106|[1.450766898912624, 0.1060959107433739, 0.3443604054372381, 1.956731772457939, -0.0003842552890405, 4.77019704904e-05, 0.0002219897263148, -0.0004492086470905, 0.0004655755592553, -0.0001362531388299, 0.0004269674012424, 0.0005187829498704, -0.0001421454045122, -2.90324783831e-05, -0.0001333590207216, 0.0001629116418559, 0.0001358246552567, -0.0005977046765814, 0.0002632544205746, -0.0004257778845019, -0.0002295699449516, 0.0002899231865759]| 12.1444787979125977|      0.00273893|[13569, 0, 0, 212]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     107|[1.4487705579966983, 0.1052684714400368, 0.3450078873347564, 1.9582583493980286, -0.0003240139651382, -7.49668311467e-05, 0.0003242969112186, -0.0003588442762853, 0.0005388941689903, -0.0001956965202615, 0.0004283835616381, 0.0005211690149744, -0.0001526304580924, 5.68743553928e-05, -0.0001200274023702, 4.77763548048e-05, 0.0001681795419293, -0.0006208263808212, 0.0003671280373367, -0.0003832831966314, -0.0002419117280282, 0.0002666484887311]| 12.1444730758666992|      0.00304325|[13697, 0, 0, 214]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     108|[1.4487705579966983, 0.1052684714400368, 0.3450078873347564, 1.9582583493980286, -0.0003240139651382, -7.49668311467e-05, 0.0003242969112186, -0.0003588442762853, 0.0005388941689903, -0.0001956965202615, 0.0004283835616381, 0.0005211690149744, -0.0001526304580924, 5.68743553928e-05, -0.0001200274023702, 4.77763548048e-05, 0.0001681795419293, -0.0006208263808212, 0.0003671280373367, -0.0003832831966314, -0.0002419117280282, 0.0002666484887311]| 12.1444730758666992|      0.00273893|[13825, 0, 0, 216]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     109|[1.446755110368245, 0.1043727294704678, 0.3454765773566988, 1.9597891300789245, -0.0004052110578008, -0.0001397435997355, 0.0003619749705795, -0.0004990454884876, 0.0006257840784819, -0.0001195352196286, 0.000405760759365, 0.0005521237577556, -0.0001288852625269, 7.1425161351e-06, -0.0001512498909765, 3.92487905144e-05, 0.000252086813352, -0.0005801514125292, 0.0004207579140761, -0.0004543078937579, -0.0003237032413696, 0.0002841260984373]| 12.1444683074951172|      0.00304325|[13953, 0, 0, 218]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     110|[1.446755110368245, 0.1043727294704678, 0.3454765773566988, 1.9597891300789245, -0.0004052110578008, -0.0001397435997355, 0.0003619749705795, -0.0004990454884876, 0.0006257840784819, -0.0001195352196286, 0.000405760759365, 0.0005521237577556, -0.0001288852625269, 7.1425161351e-06, -0.0001512498909765, 3.92487905144e-05, 0.000252086813352, -0.0005801514125292, 0.0004207579140761, -0.0004543078937579, -0.0003237032413696, 0.0002841260984373]| 12.1444683074951172|      0.00273893|[14081, 0, 0, 220]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
