k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      1.11111111|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      89|[1.4919773327192531, 0.1247566214151147, 0.3346314958314313, 1.9233345827161274, -0.0001334599980346, -7.56088033137e-05, -6.35533052432e-05, -0.0001083159205748, 5.53152899482e-05, 3.21266032589e-05, 1.48352766099e-05, 1.84357401704e-05, 4.8495203586e-06, 1.67966259885e-05, -0.0001297848822034, 0.0001011207743691, -7.70933281864e-05, 0.0001298681751917, -5.9328365171e-06, 0.0001128975450206, 2.0235398489e-05, 7.26343295792e-05]| 12.1445951461791992|      0.00131002|[11393, 0, 0, 178]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      90|[1.4919773327192531, 0.1247566214151147, 0.3346314958314313, 1.9233345827161274, -0.0001334599980346, -7.56088033137e-05, -6.35533052432e-05, -0.0001083159205748, 5.53152899482e-05, 3.21266032589e-05, 1.48352766099e-05, 1.84357401704e-05, 4.8495203586e-06, 1.67966259885e-05, -0.0001297848822034, 0.0001011207743691, -7.70933281864e-05, 0.0001298681751917, -5.9328365171e-06, 0.0001128975450206, 2.0235398489e-05, 7.26343295792e-05]| 12.1445951461791992|      0.00117902|[11521, 0, 0, 180]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      91|[1.4919773327192531, 0.1247566214151147, 0.3346314958314313, 1.9233345827161274, -0.0001334599980346, -7.56088033137e-05, -6.35533052432e-05, -0.0001083159205748, 5.53152899482e-05, 3.21266032589e-05, 1.48352766099e-05, 1.84357401704e-05, 4.8495203586e-06, 1.67966259885e-05, -0.0001297848822034, 0.0001011207743691, -7.70933281864e-05, 0.0001298681751917, -5.9328365171e-06, 0.0001128975450206, 2.0235398489e-05, 7.26343295792e-05]| 12.1445951461791992|      0.00106112|[11649, 0, 0, 182]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      92|[1.4916322718137174, 0.1244541813656849, 0.334889707056769, 1.9242007322671557, -6.02891092692e-05, -0.0001362361440931, -7.05698969008e-05, -0.0001199353938189, -1.27375132906e-05, 6.35653593644e-05, 0.00023529313921, 3.8411712645e-05, 0.0001483070466999, 3.0658315455e-06, -0.0002104251967165, 4.93002317751e-05, -9.23430481221e-05, 8.71811984738e-05, 1.81627200363e-05, 0.0001100618845635, 2.94588257415e-05, 2.7646348047e-05]| 12.1445932388305664|      0.00117902|[11777, 0, 0, 184]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      93|[1.4916322718137174, 0.1244541813656849, 0.334889707056769, 1.9242007322671557, -6.02891092692e-05, -0.0001362361440931, -7.05698969008e-05, -0.0001199353938189, -1.27375132906e-05, 6.35653593644e-05, 0.00023529313921, 3.8411712645e-05, 0.0001483070466999, 3.0658315455e-06, -0.0002104251967165, 4.93002317751e-05, -9.23430481221e-05, 8.71811984738e-05, 1.81627200363e-05, 0.0001100618845635, 2.94588257415e-05, 2.7646348047e-05]| 12.1445932388305664|      0.00106112|[11905, 0, 0, 186]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      94|[1.4910970522406164, 0.1241290629343382, 0.3350753883246813, 1.9250129262520455, -5.39464279997e-05, -0.0002165670789064, -2.98206000518e-05, -9.41813754871e-05, 2.1802913111e-06, 5.5015783328e-06, 0.0001513574869032, 7.862543893e-05, 8.61751991965e-05, 1.9370549838e-06, -0.0002000488744655, 8.88452859116e-05, -0.0001594094948387, 7.40835436905e-05, 7.3440715127e-06, 0.0001370167644001, 6.91539415743e-05, 0.0001049421688817]| 12.1445903778076172|      0.00117902|[12033, 0, 0, 188]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      95|[1.4910970522406164, 0.1241290629343382, 0.3350753883246813, 1.9250129262520455, -5.39464279997e-05, -0.0002165670789064, -2.98206000518e-05, -9.41813754871e-05, 2.1802913111e-06, 5.5015783328e-06, 0.0001513574869032, 7.862543893e-05, 8.61751991965e-05, 1.9370549838e-06, -0.0002000488744655, 8.88452859116e-05, -0.0001594094948387, 7.40835436905e-05, 7.3440715127e-06, 0.0001370167644001, 6.91539415743e-05, 0.0001049421688817]| 12.1445903778076172|      0.00106112|[12161, 0, 0, 190]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      96|[1.4904992209528325, 0.1236408571750355, 0.3352838203039967, 1.9256139913282346, 0.0001444422242234, -0.0001909649074342, 1.60204408225e-05, -5.13617377054e-05, 9.5786361533e-06, -0.0001124524772238, 1.93102131496e-05, 0.0002153421848099, 9.03938671603e-05, -1.87437828165e-05, -0.000212365543102, 3.03834081252e-05, -0.0002272527470024, 4.28577440013e-05, -6.63243222581e-05, 0.0002420378112275, 0.0001315165700703, 6.60108635459e-05]| 12.1445884704589844|      0.00117902|[12289, 0, 0, 192]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      97|[1.4904992209528325, 0.1236408571750355, 0.3352838203039967, 1.9256139913282346, 0.0001444422242234, -0.0001909649074342, 1.60204408225e-05, -5.13617377054e-05, 9.5786361533e-06, -0.0001124524772238, 1.93102131496e-05, 0.0002153421848099, 9.03938671603e-05, -1.87437828165e-05, -0.000212365543102, 3.03834081252e-05, -0.0002272527470024, 4.28577440013e-05, -6.63243222581e-05, 0.0002420378112275, 0.0001315165700703, 6.60108635459e-05]| 12.1445884704589844|      0.00106112|[12417, 0, 0, 194]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      98|[1.4899936373120417, 0.1233256909729174, 0.3354025142978348, 1.9264180152171515, 0.0001074193209974, -5.92708748961e-05, -6.12677879446e-05, 2.34319013568e-05, 6.05087756845e-05, -0.0001479091110365, 9.45810510713e-05, 0.0001858402055984, 7.34169210109e-05, 0.0001227141328325, -0.0002509742076123, -3.62931698341e-05, -0.0001451343713464, 4.66209254746e-05, -8.57405364621e-05, 5.34507896252e-05, 0.0001035719459195, 7.58619710255e-05]| 12.1445865631103516|      0.00117902|[12545, 0, 0, 196]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      99|[1.4899936373120417, 0.1233256909729174, 0.3354025142978348, 1.9264180152171515, 0.0001074193209974, -5.92708748961e-05, -6.12677879446e-05, 2.34319013568e-05, 6.05087756845e-05, -0.0001479091110365, 9.45810510713e-05, 0.0001858402055984, 7.34169210109e-05, 0.0001227141328325, -0.0002509742076123, -3.62931698341e-05, -0.0001451343713464, 4.66209254746e-05, -8.57405364621e-05, 5.34507896252e-05, 0.0001035719459195, 7.58619710255e-05]| 12.1445865631103516|      0.00106112|[12673, 0, 0, 198]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     100|[1.4899936373120417, 0.1233256909729174, 0.3354025142978348, 1.9264180152171515, 0.0001074193209974, -5.92708748961e-05, -6.12677879446e-05, 2.34319013568e-05, 6.05087756845e-05, -0.0001479091110365, 9.45810510713e-05, 0.0001858402055984, 7.34169210109e-05, 0.0001227141328325, -0.0002509742076123, -3.62931698341e-05, -0.0001451343713464, 4.66209254746e-05, -8.57405364621e-05, 5.34507896252e-05, 0.0001035719459195, 7.58619710255e-05]| 12.1445865631103516|      0.00095500|[12801, 0, 0, 200]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     101|[1.4892585445069542, 0.1230638815049129, 0.3356209661394788, 1.926882755786339, 9.6382649237e-05, -3.09503545231e-05, -8.6533881934e-05, 1.33023087916e-05, 2.28831700062e-05, -7.34684281477e-05, 7.76001999856e-05, 0.000113025301423, -1.98825848359e-05, 0.0001268577939485, -0.0003101038942969, 8.5007046116e-06, -0.0001103039028562, 6.72681059514e-05, -2.5044154767e-05, 8.44224765031e-05, 3.92437479203e-05, 9.96497391026e-05]| 12.1445846557617188|      0.00106112|[12929, 0, 0, 202]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     102|[1.4892585445069542, 0.1230638815049129, 0.3356209661394788, 1.926882755786339, 9.6382649237e-05, -3.09503545231e-05, -8.6533881934e-05, 1.33023087916e-05, 2.28831700062e-05, -7.34684281477e-05, 7.76001999856e-05, 0.000113025301423, -1.98825848359e-05, 0.0001268577939485, -0.0003101038942969, 8.5007046116e-06, -0.0001103039028562, 6.72681059514e-05, -2.5044154767e-05, 8.44224765031e-05, 3.92437479203e-05, 9.96497391026e-05]| 12.1445846557617188|      0.00095500|[13057, 0, 0, 204]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     103|[1.488573454225921, 0.1227125819066153, 0.3358268763675584, 1.9273361276491416, 0.0001354376894956, 3.9580688298e-06, -0.0002096242969139, -0.0001174099179799, -3.22218230754e-05, -5.3613575578e-05, 6.5754563543e-05, 0.000114894496822, 1.469556498e-05, 0.0001598473487073, -0.0004036817081552, 8.62556286027e-05, -0.0001043694774354, -2.29007560187e-05, 1.50708857203e-05, 4.26826027719e-05, -1.7505814302e-05, 0.0001304667143624]| 12.1445827484130859|      0.00106112|[13185, 0, 0, 206]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     104|[1.4878923107930193, 0.1223009963239037, 0.3360203715349842, 1.9279795000484092, 0.0001119633879447, -8.70596222133e-05, -0.0001778842125839, -0.000165401719411, -8.45312453641e-05, -5.09698911645e-05, 6.63308314094e-05, 2.06537407677e-05, 1.38100619205e-05, 0.0001740138505715, -0.0003512204680282, 0.0001286167133185, -5.60481496819e-05, -3.28998666185e-05, -4.11083712391e-05, -3.76932171645e-05, 4.2482359732e-06, 0.0001164140865057]| 12.1445808410644531|      0.00117902|[13313, 0, 0, 208]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     105|[1.4878923107930193, 0.1223009963239037, 0.3360203715349842, 1.9279795000484092, 0.0001119633879447, -8.70596222133e-05, -0.0001778842125839, -0.000165401719411, -8.45312453641e-05, -5.09698911645e-05, 6.63308314094e-05, 2.06537407677e-05, 1.38100619205e-05, 0.0001740138505715, -0.0003512204680282, 0.0001286167133185, -5.60481496819e-05, -3.28998666185e-05, -4.11083712391e-05, -3.76932171645e-05, 4.2482359732e-06, 0.0001164140865057]| 12.1445808410644531|      0.00106112|[13441, 0, 0, 210]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     106|[1.487161161739915, 0.1219928129620506, 0.3362139206908368, 1.9286069522671365, 0.0001826103951177, -0.0001171068373861, -0.0001952866591089, -0.0002206826655703, -0.0001219140199667, 1.97139765081e-05, 3.44656459787e-05, 2.43637294575e-05, 2.32363605937e-05, 5.62443568044e-05, -0.0004015751772335, 0.0001209226638228, 3.36339873855e-05, 0.0001192997142798, -4.95855577705e-05, -5.44735182614e-05, -1.57121656177e-05, 0.0001082458228705]| 12.1445789337158203|      0.00117902|[13569, 0, 0, 212]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     107|[1.487161161739915, 0.1219928129620506, 0.3362139206908368, 1.9286069522671365, 0.0001826103951177, -0.0001171068373861, -0.0001952866591089, -0.0002206826655703, -0.0001219140199667, 1.97139765081e-05, 3.44656459787e-05, 2.43637294575e-05, 2.32363605937e-05, 5.62443568044e-05, -0.0004015751772335, 0.0001209226638228, 3.36339873855e-05, 0.0001192997142798, -4.95855577705e-05, -5.44735182614e-05, -1.57121656177e-05, 0.0001082458228705]| 12.1445789337158203|      0.00106112|[13697, 0, 0, 214]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     108|[1.4863593008189795, 0.1217095542863083, 0.3362370398622418, 1.929097013351076, 0.0002989165818087, -0.0001642311077889, -0.0003032665107482, -5.94423571711e-05, -0.000219926423358, -2.11824480392e-05, 0.0001821015102736, -2.51279157343e-05, -2.81142135094e-05, 0.0001299838793416, -0.0004375408367635, 0.0001416564316847, 0.0002463447408116, 0.0001819066491817, -4.56689348824e-05, -0.0001177602386869, 7.02558184892e-05, 5.57796029301e-05]| 12.1445770263671875|      0.00117902|[13825, 0, 0, 216]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     109|[1.4863593008189795, 0.1217095542863083, 0.3362370398622418, 1.929097013351076, 0.0002989165818087, -0.0001642311077889, -0.0003032665107482, -5.94423571711e-05, -0.000219926423358, -2.11824480392e-05, 0.0001821015102736, -2.51279157343e-05, -2.81142135094e-05, 0.0001299838793416, -0.0004375408367635, 0.0001416564316847, 0.0002463447408116, 0.0001819066491817, -4.56689348824e-05, -0.0001177602386869, 7.02558184892e-05, 5.57796029301e-05]| 12.1445770263671875|      0.00106112|[13953, 0, 0, 218]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     110|[1.4856212558579962, 0.121474126561981, 0.336429689631833, 1.9296938702354125, 0.0002580025495399, -0.0002161729178044, -0.0004605027969356, -6.26350476411e-05, -0.0001805792727839, 1.34309336728e-05, 0.0003783307898412, 1.95688523769e-05, -0.0001243192053151, 0.0002422221725196, -0.0004158877796908, 0.0001645611318102, 0.000122916713991, 0.0001966944579874, 2.77673881577e-05, -9.3261963995e-05, 0.000150693555395, 0.0001525353951376]| 12.1445751190185547|      0.00117902|[14081, 0, 0, 220]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
