k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      91|[1.468877420000352, 0.1144762523617481, 0.3396253923077332, 1.9429645505117057, 1.11011713277e-05, -2.32580714278e-05, -0.0001471469488864, 0.0002801000826629, 0.0003696722317129, -2.6366437242e-05, -3.27907150551e-05, -0.0001510654234771, -0.0007878755654911, -0.000722422959947, 0.0001405850997259, -0.0006093046137054, -0.0002449023736795, 0.0004213135775151, 4.86275951068e-05, -0.0008449633239759, 0.0004030356860757, -0.000488855191974]| 12.1445293426513672|      0.00100000|[11649, 0, 0, 182]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      92|[1.4682489711729934, 0.1141738100174127, 0.3398257317676566, 1.9435332118204158, 0.0001133122576425, -8.19431934674e-05, -7.11296077756e-05, 0.0004681919481391, 0.0004522244718969, 0.0001525891935477, -9.53212559502e-05, -0.0001766913655489, -0.0006924381664405, -0.0007371978652187, 0.0001568033812178, -0.0004810452184356, -0.0001896388306704, 0.0003186054594521, 6.90823332186e-05, -0.0008812207507281, 0.0005041737563945, -0.0004858369433381]| 12.1445274353027344|      0.01000000|[11777, 0, 0, 184]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      93|[1.4682489711729934, 0.1141738100174127, 0.3398257317676566, 1.9435332118204158, 0.0001133122576425, -8.19431934674e-05, -7.11296077756e-05, 0.0004681919481391, 0.0004522244718969, 0.0001525891935477, -9.53212559502e-05, -0.0001766913655489, -0.0006924381664405, -0.0007371978652187, 0.0001568033812178, -0.0004810452184356, -0.0001896388306704, 0.0003186054594521, 6.90823332186e-05, -0.0008812207507281, 0.0005041737563945, -0.0004858369433381]| 12.1445274353027344|      0.00100000|[11905, 0, 0, 186]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      94|[1.4674891523815485, 0.1138328597390413, 0.33987685698116, 1.9439870048443604, 2.71755066536e-05, -0.0001188347998774, -0.0001226357095372, 0.0004397543527411, 0.0005027124257824, 0.0002313346216486, -0.000142194355342, -0.00022948340582, -0.0007274514145991, -0.0006424412794001, 0.0001881667132945, -0.0003526136656027, -2.06855205969e-05, 0.0003484963612444, 8.3596950738e-06, -0.0008670429887661, 0.0006080791656884, -0.0004756380311609]| 12.1445255279541016|      0.01000000|[12033, 0, 0, 188]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      95|[1.4674891523815485, 0.1138328597390413, 0.33987685698116, 1.9439870048443604, 2.71755066536e-05, -0.0001188347998774, -0.0001226357095372, 0.0004397543527411, 0.0005027124257824, 0.0002313346216486, -0.000142194355342, -0.00022948340582, -0.0007274514145991, -0.0006424412794001, 0.0001881667132945, -0.0003526136656027, -2.06855205969e-05, 0.0003484963612444, 8.3596950738e-06, -0.0008670429887661, 0.0006080791656884, -0.0004756380311609]| 12.1445255279541016|      0.00100000|[12161, 0, 0, 190]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      96|[1.4667996203817342, 0.113457689386197, 0.3400133361962, 1.9445275598117697, 9.77845795058e-05, -0.0001310153468797, -0.0002353584131823, 0.0005254546681965, 0.000568705900873, 0.0002979870829328, -9.5810359532e-05, -0.0002457638802951, -0.0007337674607, -0.0007390558194051, 0.0002101362437119, -0.0004411507088053, -0.0001271799395328, 0.0003641129528743, -1.25753094377e-05, -0.0008447345332088, 0.0005487699277917, -0.0005288658898166]| 12.1445236206054688|      0.01000000|[12289, 0, 0, 192]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      97|[1.4667996203817342, 0.113457689386197, 0.3400133361962, 1.9445275598117697, 9.77845795058e-05, -0.0001310153468797, -0.0002353584131823, 0.0005254546681965, 0.000568705900873, 0.0002979870829328, -9.5810359532e-05, -0.0002457638802951, -0.0007337674607, -0.0007390558194051, 0.0002101362437119, -0.0004411507088053, -0.0001271799395328, 0.0003641129528743, -1.25753094377e-05, -0.0008447345332088, 0.0005487699277917, -0.0005288658898166]| 12.1445236206054688|      0.00100000|[12417, 0, 0, 194]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      98|[1.4661353645868516, 0.1130964569815959, 0.3402432113511167, 1.9450735654624827, 1.64439439074e-05, -3.38021927499e-05, -0.00025324999149, 0.0006280498532577, 0.0006732877971562, 0.0003142822891215, -9.44957896787e-05, -0.0003021169533423, -0.0007122678809813, -0.0006108984509071, 0.0002022510404297, -0.0004754338114467, -6.24030287077e-05, 0.0004154705179887, -1.65241308594e-05, -0.0009112562297858, 0.0004714160224816, -0.0005036528668902]| 12.1445217132568359|      0.01000000|[12545, 0, 0, 196]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      99|[1.4661353645868516, 0.1130964569815959, 0.3402432113511167, 1.9450735654624827, 1.64439439074e-05, -3.38021927499e-05, -0.00025324999149, 0.0006280498532577, 0.0006732877971562, 0.0003142822891215, -9.44957896787e-05, -0.0003021169533423, -0.0007122678809813, -0.0006108984509071, 0.0002022510404297, -0.0004754338114467, -6.24030287077e-05, 0.0004154705179887, -1.65241308594e-05, -0.0009112562297858, 0.0004714160224816, -0.0005036528668902]| 12.1445217132568359|      0.00100000|[12673, 0, 0, 198]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     100|[1.465451376098239, 0.1126832178061049, 0.3403682696168379, 1.9455161152351852, -0.0001228045001123, 3.3397747051e-06, -0.0003564185524399, 0.000632993654759, 0.0007812321162578, 0.0002796041676543, -0.0001920441424806, -0.0002143967019077, -0.000911802047228, -0.000635737342931, 0.0002353432885826, -0.0004455838409057, 1.48045624593e-05, 0.0002305852749576, -1.83651904909e-05, -0.000908165910929, 0.0005336242950043, -0.000459414934547]| 12.1445198059082031|      0.01000000|[12801, 0, 0, 200]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     101|[1.465451376098239, 0.1126832178061049, 0.3403682696168379, 1.9455161152351852, -0.0001228045001123, 3.3397747051e-06, -0.0003564185524399, 0.000632993654759, 0.0007812321162578, 0.0002796041676543, -0.0001920441424806, -0.0002143967019077, -0.000911802047228, -0.000635737342931, 0.0002353432885826, -0.0004455838409057, 1.48045624593e-05, 0.0002305852749576, -1.83651904909e-05, -0.000908165910929, 0.0005336242950043, -0.000459414934547]| 12.1445198059082031|      0.00100000|[12929, 0, 0, 202]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     102|[1.4647762811051745, 0.1123523971467049, 0.340538699623309, 1.9460960387008104, -6.50609514286e-05, -3.12179208248e-05, -0.0004766096256029, 0.0007199768496256, 0.0007276669975777, 0.0003228616996075, -0.0001072066445215, -0.0001827528907441, -0.0008653447300013, -0.0006941338427052, 0.0003034810317201, -0.0003869399025676, 1.64326607737e-05, 0.0002353375715685, 8.88559547509e-05, -0.0009194709493907, 0.0005524988803745, -0.000393755367212]| 12.1445178985595703|      0.01000000|[13057, 0, 0, 204]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     103|[1.4647762811051745, 0.1123523971467049, 0.340538699623309, 1.9460960387008104, -6.50609514286e-05, -3.12179208248e-05, -0.0004766096256029, 0.0007199768496256, 0.0007276669975777, 0.0003228616996075, -0.0001072066445215, -0.0001827528907441, -0.0008653447300013, -0.0006941338427052, 0.0003034810317201, -0.0003869399025676, 1.64326607737e-05, 0.0002353375715685, 8.88559547509e-05, -0.0009194709493907, 0.0005524988803745, -0.000393755367212]| 12.1445178985595703|      0.00100000|[13185, 0, 0, 206]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     104|[1.4640893586649204, 0.1120228996750152, 0.3407153630596487, 1.9466772794561313, -7.52724973511e-05, -9.09239184836e-05, -0.0005528338858456, 0.0007129438446081, 0.000608277363, 0.000344433740808, -0.0001579769075657, -0.000266436010214, -0.0009081061445761, -0.0007090316932487, 0.0003545715821842, -0.0003950906446393, 3.1994640185e-06, 0.0003104569300769, 5.89605408462e-05, -0.0008930289352508, 0.0006142377661976, -0.0003665527532175]| 12.1445159912109375|      0.01000000|[13313, 0, 0, 208]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     105|[1.4640893586649204, 0.1120228996750152, 0.3407153630596487, 1.9466772794561313, -7.52724973511e-05, -9.09239184836e-05, -0.0005528338858456, 0.0007129438446081, 0.000608277363, 0.000344433740808, -0.0001579769075657, -0.000266436010214, -0.0009081061445761, -0.0007090316932487, 0.0003545715821842, -0.0003950906446393, 3.1994640185e-06, 0.0003104569300769, 5.89605408462e-05, -0.0008930289352508, 0.0006142377661976, -0.0003665527532175]| 12.1445159912109375|      0.00100000|[13441, 0, 0, 210]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     106|[1.4634439214686437, 0.1117275398737462, 0.3408029719285435, 1.9472309123827114, -8.65130160598e-05, 1.92836581953e-05, -0.0007219671500703, 0.0007272227895733, 0.0007717815350287, 0.0002390585839204, -0.00010398494914, -0.0003690706092783, -0.0008781887255558, -0.0005160092964365, 0.0004654172888502, -0.0003381799152655, -0.0001132807563154, 0.0001958383203959, 8.64250978837e-05, -0.0008364261555812, 0.000543110159631, -0.0003517384589829]| 12.1445140838623047|      0.01000000|[13569, 0, 0, 212]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     107|[1.4634439214686437, 0.1117275398737462, 0.3408029719285435, 1.9472309123827114, -8.65130160598e-05, 1.92836581953e-05, -0.0007219671500703, 0.0007272227895733, 0.0007717815350287, 0.0002390585839204, -0.00010398494914, -0.0003690706092783, -0.0008781887255558, -0.0005160092964365, 0.0004654172888502, -0.0003381799152655, -0.0001132807563154, 0.0001958383203959, 8.64250978837e-05, -0.0008364261555812, 0.000543110159631, -0.0003517384589829]| 12.1445140838623047|      0.00100000|[13697, 0, 0, 214]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     108|[1.4627400143501996, 0.111428357237445, 0.3410296761390674, 1.9477657342761194, -9.80578901316e-05, 6.09318486122e-05, -0.0006563401143054, 0.0006899380424432, 0.0008118863268432, 0.0002560824119895, -0.0002050276052051, -0.0002807678341522, -0.0008650438195848, -0.0006367374409773, 0.0004489868294213, -0.0002973084912345, -0.0001912220802356, 5.82931206074e-05, 0.000176272412299, -0.0008358581964664, 0.0005280325012383, -0.0003628247331916]| 12.1445121765136719|      0.01000000|[13825, 0, 0, 216]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     109|[1.4627400143501996, 0.111428357237445, 0.3410296761390674, 1.9477657342761194, -9.80578901316e-05, 6.09318486122e-05, -0.0006563401143054, 0.0006899380424432, 0.0008118863268432, 0.0002560824119895, -0.0002050276052051, -0.0002807678341522, -0.0008650438195848, -0.0006367374409773, 0.0004489868294213, -0.0002973084912345, -0.0001912220802356, 5.82931206074e-05, 0.000176272412299, -0.0008358581964664, 0.0005280325012383, -0.0003628247331916]| 12.1445121765136719|      0.00100000|[13953, 0, 0, 218]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     110|[1.4620074261595624, 0.1110869649529953, 0.3412452440635567, 1.948199890309859, -0.0001062740641652, 0.0001350860389105, -0.0005053749895329, 0.0006200690010811, 0.0007233843642092, 0.0002549514418344, -0.0002688649100554, -0.0003719515656533, -0.0007958128699254, -0.0007074246380782, 0.0004183188800911, -0.0003637778275171, -0.0001548844003023, 0.0001525064894354, 0.0001053537319484, -0.0007279678830744, 0.0004108793573548, -0.0004138471133284]| 12.1445102691650391|      0.01000000|[14081, 0, 0, 220]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
