k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|      2.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      93|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000048|[10815, 744, 0, 186]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      94|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000024|[10931, 752, 0, 188]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      95|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000012|[11047, 760, 0, 190]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      96|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000006|[11162, 768, 0, 192]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      97|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000003|[11277, 776, 0, 194]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      98|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000001|[11393, 784, 0, 196]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      99|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000001|[11508, 792, 0, 198]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     100|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[11623, 800, 0, 200]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     101|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[11738, 808, 0, 202]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     102|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[11854, 816, 0, 204]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     103|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[11969, 824, 0, 206]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     104|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[12085, 832, 0, 208]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     105|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[12201, 840, 0, 210]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     106|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[12316, 848, 0, 212]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     107|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[12431, 856, 0, 214]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     108|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[12547, 864, 0, 216]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     109|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[12662, 872, 0, 218]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     110|[1.4789431425330388, 0.1175785857235176, 0.3412915221643376, 1.9345502610692875, -0.0054420721108291, 0.0026643645167587, -0.0041350042960003, 0.0013757975619508, 0.0072300603731617, 0.0019401171428083, -0.0023214535966327, -0.0050648553619053, -0.0026533644210881, -0.0045863093626379, 0.003016818058593, 0.0032167693107066, 0.0093995305275563, -0.0013467401152316, -0.0011356104444756, 0.0028583105497608, 0.0027303416394424, 0.0035764976438392]| 12.1445550918579102|      0.00000000|[12778, 880, 0, 220]                                                       |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
