k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6095535766751647, 0.0519688242793704, 0.1352853346516554, 0.7793853711056846, 9.25922738e-08, -2.290994829e-07, 9.7811514e-09, -5.61985531e-08, 1.38745283e-08, 7.50007122e-08, -9.11331411e-08, 9.77812098e-08, -6.93945017e-08, -2.47528215e-08, -3.50050131e-08, 2.357223807e-07, -1.14666658e-07, 2.24034982e-08, 6.28013334e-08, 8.30680029e-08, 4.88573252e-08, 3.07380168e-08]| 13.1512060165405273|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      92|[1.442598681274221, 0.1030235384905276, 0.3470604455114034, 1.962844263046802, -0.0005125832780633, 0.000927134260451, -0.0006096813318538, -0.0006163556282515, -0.0004367857017068, 0.0006238015943335, -0.0001594261371201, 0.0008545432588496, 0.0007083169843901, 0.0003303754177367, 0.0003934395987641, -0.0001421349970944, -8.47052135145e-05, 0.0012816136030479, 0.0007670896205147, 0.0004663353332925, 0.0002304746859115, -0.0006337867013759]| 12.1444568634033203|      0.00390625|[11777, 0, 0, 184]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      93|[1.442598681274221, 0.1030235384905276, 0.3470604455114034, 1.962844263046802, -0.0005125832780633, 0.000927134260451, -0.0006096813318538, -0.0006163556282515, -0.0004367857017068, 0.0006238015943335, -0.0001594261371201, 0.0008545432588496, 0.0007083169843901, 0.0003303754177367, 0.0003934395987641, -0.0001421349970944, -8.47052135145e-05, 0.0012816136030479, 0.0007670896205147, 0.0004663353332925, 0.0002304746859115, -0.0006337867013759]| 12.1444568634033203|      0.00195312|[11905, 0, 0, 186]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      94|[1.4412273528456125, 0.1023783504808453, 0.3473042170229111, 1.9639960190857464, -0.0004925647035185, 0.0009231113469038, -0.0007144802641196, -0.0005022621867467, -0.0004588057561963, 0.0006403712475296, -9.32186652307e-05, 0.0008973929161928, 0.0005760492667903, 0.0002622121403649, 0.000282519026453, -0.0003558851116262, -0.0001554237797931, 0.0011671308223272, 0.0007508503528093, 0.0004870576123734, 0.0002493289976802, -0.0006689434846994]| 12.1444530487060547|      0.00390625|[12033, 0, 0, 188]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      95|[1.4412273528456125, 0.1023783504808453, 0.3473042170229111, 1.9639960190857464, -0.0004925647035185, 0.0009231113469038, -0.0007144802641196, -0.0005022621867467, -0.0004588057561963, 0.0006403712475296, -9.32186652307e-05, 0.0008973929161928, 0.0005760492667903, 0.0002622121403649, 0.000282519026453, -0.0003558851116262, -0.0001554237797931, 0.0011671308223272, 0.0007508503528093, 0.0004870576123734, 0.0002493289976802, -0.0006689434846994]| 12.1444530487060547|      0.00195312|[12161, 0, 0, 190]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      96|[1.4398194639301785, 0.1016164088638869, 0.347613239837218, 1.9650292392295972, -0.0006056100859929, 0.000994897595492, -0.0007687626834253, -0.0004498378256273, -0.0005209921360965, 0.000639164311614, -3.63514402005e-05, 0.0007768552871415, 0.0005440598219276, 0.000311134660318, 0.0002994432976599, -0.0004802801794654, -0.0001193678512645, 0.0013089977700497, 0.0007607841759375, 0.0004565944816579, 0.0002042509789715, -0.0006744732817828]| 12.1444492340087891|      0.00390625|[12289, 0, 0, 192]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      97|[1.4398194639301785, 0.1016164088638869, 0.347613239837218, 1.9650292392295972, -0.0006056100859929, 0.000994897595492, -0.0007687626834253, -0.0004498378256273, -0.0005209921360965, 0.000639164311614, -3.63514402005e-05, 0.0007768552871415, 0.0005440598219276, 0.000311134660318, 0.0002994432976599, -0.0004802801794654, -0.0001193678512645, 0.0013089977700497, 0.0007607841759375, 0.0004565944816579, 0.0002042509789715, -0.0006744732817828]| 12.1444492340087891|      0.00195312|[12417, 0, 0, 194]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      98|[1.4383929270290168, 0.1010486649440622, 0.3479483838748083, 1.9661555759547722, -0.0005092919192147, 0.0009246325054815, -0.000730842868658, -0.0004215528622038, -0.0004735855507151, 0.0007259105820615, -9.50913419705e-05, 0.0007720407951525, 0.0005173505871309, 0.0003418374059877, 0.0004618671506516, -0.0005196574404077, -0.0001341289559708, 0.0014120123092518, 0.0008075166734141, 0.000453793828289, 0.0002248962464692, -0.0006139220433469]| 12.1444454193115234|      0.00390625|[12545, 0, 0, 196]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      99|[1.4383929270290168, 0.1010486649440622, 0.3479483838748083, 1.9661555759547722, -0.0005092919192147, 0.0009246325054815, -0.000730842868658, -0.0004215528622038, -0.0004735855507151, 0.0007259105820615, -9.50913419705e-05, 0.0007720407951525, 0.0005173505871309, 0.0003418374059877, 0.0004618671506516, -0.0005196574404077, -0.0001341289559708, 0.0014120123092518, 0.0008075166734141, 0.000453793828289, 0.0002248962464692, -0.0006139220433469]| 12.1444454193115234|      0.00195312|[12673, 0, 0, 198]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     100|[1.437100419659219, 0.1003896774574378, 0.3483180769064602, 1.9673676755366678, -0.0006038240573878, 0.0009030053440073, -0.0005831882415596, -0.0004566727929622, -0.0003863049830037, 0.0007122907231163, -3.1455020436e-05, 0.0007646712019348, 0.0005036845484175, 0.0003452879728452, 0.0004982169885476, -0.0006030502445041, -6.39596740448e-05, 0.0014130903161075, 0.0007172967386997, 0.0003546505069312, 0.0003621920726732, -0.0007110511766046]| 12.1444416046142578|      0.00390625|[12801, 0, 0, 200]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     101|[1.437100419659219, 0.1003896774574378, 0.3483180769064602, 1.9673676755366678, -0.0006038240573878, 0.0009030053440073, -0.0005831882415596, -0.0004566727929622, -0.0003863049830037, 0.0007122907231163, -3.1455020436e-05, 0.0007646712019348, 0.0005036845484175, 0.0003452879728452, 0.0004982169885476, -0.0006030502445041, -6.39596740448e-05, 0.0014130903161075, 0.0007172967386997, 0.0003546505069312, 0.0003621920726732, -0.0007110511766046]| 12.1444416046142578|      0.00195312|[12929, 0, 0, 202]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     102|[1.435546403749485, 0.0998258170118561, 0.3484490935715439, 1.9683368758848367, -0.0007113079350513, 0.0009295959361442, -0.0004256600532567, -0.0005506712606766, -0.0003430853102083, 0.000542303258585, -8.61597661326e-05, 0.0007455893412743, 0.0004593737112707, 0.0003615408432676, 0.0004494129848465, -0.0005290933769181, -5.27278706701e-05, 0.001411192678715, 0.0008171762058035, 0.0004681090611832, 0.0003390894180242, -0.0006030875239273]| 12.1444377899169922|      0.00390625|[13057, 0, 0, 204]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     103|[1.435546403749485, 0.0998258170118561, 0.3484490935715439, 1.9683368758848367, -0.0007113079350513, 0.0009295959361442, -0.0004256600532567, -0.0005506712606766, -0.0003430853102083, 0.000542303258585, -8.61597661326e-05, 0.0007455893412743, 0.0004593737112707, 0.0003615408432676, 0.0004494129848465, -0.0005290933769181, -5.27278706701e-05, 0.001411192678715, 0.0008171762058035, 0.0004681090611832, 0.0003390894180242, -0.0006030875239273]| 12.1444377899169922|      0.00195312|[13185, 0, 0, 206]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     104|[1.4341553299106538, 0.0992457443885381, 0.3485621457592857, 1.969475756931257, -0.0006492138507809, 0.000941383026942, -0.0005168983055199, -0.0002926515493267, -0.0004267738597615, 0.0004629208705749, 2.5637062035e-06, 0.0007547814566066, 0.0003779650426826, 0.0004731125978659, 0.0001958308806973, -0.0004488231612643, -9.11205282674e-05, 0.0015021143418204, 0.000909061451556, 0.0005132604723175, 0.0003415415826663, -0.0004511344237807]| 12.1444339752197266|      0.00390625|[13313, 0, 0, 208]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     105|[1.4341553299106538, 0.0992457443885381, 0.3485621457592857, 1.969475756931257, -0.0006492138507809, 0.000941383026942, -0.0005168983055199, -0.0002926515493267, -0.0004267738597615, 0.0004629208705749, 2.5637062035e-06, 0.0007547814566066, 0.0003779650426826, 0.0004731125978659, 0.0001958308806973, -0.0004488231612643, -9.11205282674e-05, 0.0015021143418204, 0.000909061451556, 0.0005132604723175, 0.0003415415826663, -0.0004511344237807]| 12.1444339752197266|      0.00195312|[13441, 0, 0, 210]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     106|[1.4327866912904847, 0.0985460938477743, 0.3489282438152329, 1.9705500608010142, -0.0007487649744012, 0.0009760372623511, -0.0005573377449511, -0.0003272272394202, -0.0001892216223184, 0.0004636690697134, -9.22300171589e-05, 0.0008470661050435, 0.0003030364794766, 0.0006183251143808, 0.0002003380654301, -0.0004769351144827, -0.0001243265145928, 0.0015792296696188, 0.000804884571871, 0.0004048858069421, 0.0002070141502034, -0.0004241987733817]| 12.1444292068481445|      0.00390625|[13569, 0, 0, 212]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     107|[1.4327866912904847, 0.0985460938477743, 0.3489282438152329, 1.9705500608010142, -0.0007487649744012, 0.0009760372623511, -0.0005573377449511, -0.0003272272394202, -0.0001892216223184, 0.0004636690697134, -9.22300171589e-05, 0.0008470661050435, 0.0003030364794766, 0.0006183251143808, 0.0002003380654301, -0.0004769351144827, -0.0001243265145928, 0.0015792296696188, 0.000804884571871, 0.0004048858069421, 0.0002070141502034, -0.0004241987733817]| 12.1444292068481445|      0.00195312|[13697, 0, 0, 214]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     108|[1.4313520428447153, 0.0979152210463703, 0.349117803920842, 1.9715902015687357, -0.0006729268462298, 0.0009138449315276, -0.0004605427393707, -0.0002115102781304, -0.0004023613465138, 0.0004541970699732, -6.0325189616e-06, 0.0010057051686224, 0.0003412953109254, 0.0007540900638389, 2.38450946737e-05, -0.0005024783694974, -8.26236183823e-05, 0.0017803655179454, 0.000933102835577, 0.0002678622690632, 0.0002351512258216, -0.0004403613057145]| 12.1444253921508789|      0.00390625|[13825, 0, 0, 216]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
     109|[1.4313520428447153, 0.0979152210463703, 0.349117803920842, 1.9715902015687357, -0.0006729268462298, 0.0009138449315276, -0.0004605427393707, -0.0002115102781304, -0.0004023613465138, 0.0004541970699732, -6.0325189616e-06, 0.0010057051686224, 0.0003412953109254, 0.0007540900638389, 2.38450946737e-05, -0.0005024783694974, -8.26236183823e-05, 0.0017803655179454, 0.000933102835577, 0.0002678622690632, 0.0002351512258216, -0.0004403613057145]| 12.1444253921508789|      0.00195312|[13953, 0, 0, 218]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
     110|[1.4300727758975356, 0.0973771412909809, 0.3496119613439813, 1.9727916352419685, -0.000556836145967, 0.0007951563867948, -0.0007500629338769, -0.0001440689143662, -0.0004531518421645, 0.0004290904112622, 6.94217120681e-05, 0.0009837476713118, 0.0002651329776405, 0.00082431598647, -6.39619938985e-05, -0.000455386175862, -1.26793793397e-05, 0.0019221535708366, 0.0008235741470428, 0.0003294210155929, 0.0001817973985471, -0.000333588350608]| 12.1444215774536133|      0.00390625|[14081, 0, 0, 220]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
