k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3745460440724845, 0.0805014905256098, -0.0046744768418433, 0.3414217719043455, 0.2806374926820427, 0.2369282320626381, 0.1412396821792244, -0.1602703582654666, -0.3428440853709424, 0.0293231933301588, 0.1002231869784366, -0.0840799884918297, 0.0931275987240298, -0.2873611031390292, 0.1488417562867712, 0.0735541899016584, -0.0583301272550185, 0.1481653520123203, -0.145756711977893, 0.3521121417460836, -0.1677835838101617, 0.3210179035019631]| 13.9616146087646484|     10.00000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
      93|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 186, 0, 186]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      94|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 188, 0, 188]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      95|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 190, 0, 190]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      96|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 192, 0, 192]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      97|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 194, 0, 194]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      98|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 196, 0, 196]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      99|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 198, 0, 198]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     100|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 200, 0, 200]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     101|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 202, 0, 202]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     102|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 204, 0, 204]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     103|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 206, 0, 206]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     104|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 208, 0, 208]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     105|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 210, 0, 210]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     106|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 212, 0, 212]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     107|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 214, 0, 214]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     108|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 216, 0, 216]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     109|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 218, 0, 218]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     110|[1.6455587760170691, 0.1890240417654295, 0.2078494311011694, 1.821250742460096, -0.0733704543214665, 0.7264186781516072, 0.4889912902950002, 0.1553010037108479, -0.7539704236874377, -0.1936146495538088, 0.0766272322345204, 0.0553926529637896, 0.2610805621882222, -0.0394784348342135, 0.4511042875174238, 0.1399698284281185, 0.0991572143068832, 0.0614443974669146, -0.1746283372901098, 0.7687528645241803, -0.0892928928112566, 0.1964379416445092]| 12.1450281143188477|      0.00000000|[2349, 220, 0, 220]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
