k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|     10.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      93|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 744, 0, 186]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      94|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 752, 0, 188]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      95|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 760, 0, 190]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      96|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 768, 0, 192]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      97|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 776, 0, 194]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      98|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 784, 0, 196]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      99|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 792, 0, 198]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     100|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 800, 0, 200]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     101|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 808, 0, 202]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     102|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 816, 0, 204]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     103|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 824, 0, 206]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     104|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 832, 0, 208]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     105|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 840, 0, 210]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     106|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 848, 0, 212]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     107|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 856, 0, 214]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     108|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 864, 0, 216]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     109|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 872, 0, 218]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
     110|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 880, 0, 220]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
