k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089245907026829, 0.0547629287431201, 0.136909578809204, 0.7790905950322543, -0.0027062012037119, 0.0008227084676373, -0.0073877908116776, 0.0044155012521496, -0.0047443414481978, 0.0025997415796645, -0.003035004981197, -0.0076433159317734, -0.0039602840418833, -0.0079571044895866, 0.0020292297317434, 0.0022670496237629, 0.0063481519390607, 0.0019723075251086, -0.0002234757306189, 0.0079065895778471, -0.0010091106419376, 0.0105106093078414]| 13.1515474319458008|      2.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      93|[1.432448175924474, 0.1202757068674981, 0.3422623844613258, 1.9704436963794252, -0.0240899204608841, 0.0127833230770351, 0.0477411674665034, -0.00617960603892, -0.0011607078587737, 0.0051459773992272, -0.0166647947722701, -0.0231956337747446, 0.0278138405115943, -0.009847645704615, 0.008801570555516, -0.006704066143015, 0.0285440804958519, 0.0099787766778243, -0.0153127061986248, -0.0225992293975922, 0.0188671656140983, 0.0395872645389914]| 12.1444454193115234|      0.00195312|[9770, 1488, 0, 186]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      94|[1.4310463776312503, 0.1196209587310542, 0.3425022988100394, 1.9715523161295776, -0.0240134806772716, 0.012778513754946, 0.0476451318860321, -0.0061465157969305, -0.0011197971354184, 0.0051636135549386, -0.0165730526056269, -0.0231832349340734, 0.0276652820026392, -0.0098868061052748, 0.008726667404766, -0.0069258102012173, 0.0285072473811302, 0.0098513665276648, -0.0153792963501845, -0.0226536513173727, 0.0188991807935901, 0.0395304056622745]| 12.1444416046142578|      0.00390625|[9875, 1504, 0, 188]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      95|[1.4310463776312503, 0.1196209587310542, 0.3425022988100394, 1.9715523161295776, -0.0240134806772716, 0.012778513754946, 0.0476451318860321, -0.0061465157969305, -0.0011197971354184, 0.0051636135549386, -0.0165730526056269, -0.0231832349340734, 0.0276652820026392, -0.0098868061052748, 0.008726667404766, -0.0069258102012173, 0.0285072473811302, 0.0098513665276648, -0.0153792963501845, -0.0226536513173727, 0.0188991807935901, 0.0395304056622745]| 12.1444416046142578|      0.00195312|[9980, 1520, 0, 190]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      96|[1.4296180169875312, 0.1188974414101414, 0.3427838130444137, 1.9725927449042175, -0.0241380386596199, 0.0128316563293128, 0.0475368449426327, -0.0060639636521387, -0.0011850846100965, 0.0051836607176109, -0.0164961012903529, -0.023316524360033, 0.0276896599214813, -0.0098296617660352, 0.0087193269836364, -0.0069875115176036, 0.0285153028340256, 0.0099276967479846, -0.0153829979831507, -0.0227383392405535, 0.0188687999128199, 0.0394823303842302]| 12.1444377899169922|      0.00390625|[10085, 1536, 0, 192]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
      97|[1.4296180169875312, 0.1188974414101414, 0.3427838130444137, 1.9725927449042175, -0.0241380386596199, 0.0128316563293128, 0.0475368449426327, -0.0060639636521387, -0.0011850846100965, 0.0051836607176109, -0.0164961012903529, -0.023316524360033, 0.0276896599214813, -0.0098296617660352, 0.0087193269836364, -0.0069875115176036, 0.0285153028340256, 0.0099276967479846, -0.0153829979831507, -0.0227383392405535, 0.0188687999128199, 0.0394823303842302]| 12.1444377899169922|      0.00195312|[10190, 1552, 0, 194]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      98|[1.4282461040404886, 0.118390571808881, 0.3431832411650261, 1.9737840333703227, -0.0240821834026206, 0.012810433047688, 0.0474921499574688, -0.0059384005029685, -0.0011494789713789, 0.0052113600353067, -0.0164606907027676, -0.0233329026312664, 0.0277488790075043, -0.0096860832792891, 0.0088913972143011, -0.0070077677094048, 0.0285283605508795, 0.0100017328488406, -0.0154443361332635, -0.0227215881211349, 0.0187813045053611, 0.0395056269108355]| 12.1444339752197266|      0.00390625|[10296, 1568, 0, 196]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
      99|[1.4282461040404886, 0.118390571808881, 0.3431832411650261, 1.9737840333703227, -0.0240821834026206, 0.012810433047688, 0.0474921499574688, -0.0059384005029685, -0.0011494789713789, 0.0052113600353067, -0.0164606907027676, -0.0233329026312664, 0.0277488790075043, -0.0096860832792891, 0.0088913972143011, -0.0070077677094048, 0.0285283605508795, 0.0100017328488406, -0.0154443361332635, -0.0227215881211349, 0.0187813045053611, 0.0395056269108355]| 12.1444339752197266|      0.00195312|[10401, 1584, 0, 198]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     100|[1.426977308990591, 0.1176381211050247, 0.3436633125273394, 1.97488453353836, -0.0242013025528569, 0.0127667264010856, 0.0475167880826091, -0.0060634567999555, -0.0011365526535257, 0.0052298126153544, -0.0164821567288399, -0.0232200328842355, 0.027537721180677, -0.0097509160283397, 0.0086666594575813, -0.0071122270043359, 0.0285512393949784, 0.0099203999313613, -0.0155883436443136, -0.0226591725486696, 0.0188754801637544, 0.0394914722590127]| 12.1444301605224609|      0.00390625|[10505, 1600, 0, 200]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     101|[1.426977308990591, 0.1176381211050247, 0.3436633125273394, 1.97488453353836, -0.0242013025528569, 0.0127667264010856, 0.0475167880826091, -0.0060634567999555, -0.0011365526535257, 0.0052298126153544, -0.0164821567288399, -0.0232200328842355, 0.027537721180677, -0.0097509160283397, 0.0086666594575813, -0.0071122270043359, 0.0285512393949784, 0.0099203999313613, -0.0155883436443136, -0.0226591725486696, 0.0188754801637544, 0.0394914722590127]| 12.1444301605224609|      0.00195312|[10611, 1616, 0, 202]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     102|[1.425420678297355, 0.1170027049114829, 0.3438687644411442, 1.9757709610504446, -0.0242313676868749, 0.0126590086959736, 0.0475773950473865, -0.0059820381452602, -0.001291281324874, 0.0051668106172622, -0.0166100765247643, -0.0232184842634083, 0.0276335797664335, -0.0096613107383227, 0.0086271466386732, -0.0071293023167606, 0.0284438150595406, 0.0099482186404485, -0.015405744547378, -0.0226277912869707, 0.0187174555144017, 0.0394455243854213]| 12.1444263458251953|      0.00390625|[10717, 1632, 0, 204]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     103|[1.425420678297355, 0.1170027049114829, 0.3438687644411442, 1.9757709610504446, -0.0242313676868749, 0.0126590086959736, 0.0475773950473865, -0.0059820381452602, -0.001291281324874, 0.0051668106172622, -0.0166100765247643, -0.0232184842634083, 0.0276335797664335, -0.0096613107383227, 0.0086271466386732, -0.0071293023167606, 0.0284438150595406, 0.0099482186404485, -0.015405744547378, -0.0226277912869707, 0.0187174555144017, 0.0394455243854213]| 12.1444263458251953|      0.00195312|[10822, 1648, 0, 206]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     104|[1.4240212413224886, 0.1164252986562365, 0.3441614122948021, 1.97694127957148, -0.0242724124054998, 0.0126724709942111, 0.0476253232378457, -0.0059342407996016, -0.0013253210580735, 0.0052856544405382, -0.0166837119100934, -0.0232058284765736, 0.0276136812899089, -0.0098182726094271, 0.0087036405818568, -0.0071650789964956, 0.0284327949358272, 0.0099189326260178, -0.0154077959532199, -0.0225792196640019, 0.0186484337310781, 0.0394475063115809]| 12.1444225311279297|      0.00390625|[10927, 1664, 0, 208]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     105|[1.4240212413224886, 0.1164252986562365, 0.3441614122948021, 1.97694127957148, -0.0242724124054998, 0.0126724709942111, 0.0476253232378457, -0.0059342407996016, -0.0013253210580735, 0.0052856544405382, -0.0166837119100934, -0.0232058284765736, 0.0276136812899089, -0.0098182726094271, 0.0087036405818568, -0.0071650789964956, 0.0284327949358272, 0.0099189326260178, -0.0154077959532199, -0.0225792196640019, 0.0186484337310781, 0.0394475063115809]| 12.1444225311279297|      0.00195312|[11034, 1680, 0, 210]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     106|[1.422665246083967, 0.115724687331304, 0.3445458927529259, 1.977996277603708, -0.02438461336, 0.0126627168755257, 0.0475354719204254, -0.0059545762599061, -0.0010535938172093, 0.005324184168906, -0.0168266710239492, -0.0231099289408744, 0.0275423798943597, -0.0096215911203937, 0.0087038398695038, -0.0071402361154526, 0.0283781632168353, 0.0100621695774825, -0.0155127652396016, -0.0226833311861223, 0.018562838551805, 0.0394803114975257]| 12.1444187164306641|      0.00390625|[11139, 1696, 0, 212]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     107|[1.422665246083967, 0.115724687331304, 0.3445458927529259, 1.977996277603708, -0.02438461336, 0.0126627168755257, 0.0475354719204254, -0.0059545762599061, -0.0010535938172093, 0.005324184168906, -0.0168266710239492, -0.0231099289408744, 0.0275423798943597, -0.0096215911203937, 0.0087038398695038, -0.0071402361154526, 0.0283781632168353, 0.0100621695774825, -0.0155127652396016, -0.0226833311861223, 0.018562838551805, 0.0394803114975257]| 12.1444187164306641|      0.00195312|[11244, 1712, 0, 214]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     108|[1.421433093328446, 0.11501423986532, 0.3447545609998016, 1.9791879667855543, -0.0242279773282852, 0.0125429326923508, 0.0474883720963994, -0.0057436284010071, -0.0011290571399406, 0.0052899031880196, -0.0167185217505903, -0.0232114371423535, 0.0276253617440161, -0.0094704665362998, 0.0086180533599826, -0.0071309949603375, 0.0285845687252451, 0.0103273287080309, -0.0154602164717543, -0.0229274922843716, 0.018529148538912, 0.0394746407787905]| 12.1444149017333984|      0.00390625|[11349, 1728, 0, 216]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     109|[1.421433093328446, 0.11501423986532, 0.3447545609998016, 1.9791879667855543, -0.0242279773282852, 0.0125429326923508, 0.0474883720963994, -0.0057436284010071, -0.0011290571399406, 0.0052899031880196, -0.0167185217505903, -0.0232114371423535, 0.0276253617440161, -0.0094704665362998, 0.0086180533599826, -0.0071309949603375, 0.0285845687252451, 0.0103273287080309, -0.0154602164717543, -0.0229274922843716, 0.018529148538912, 0.0394746407787905]| 12.1444149017333984|      0.00195312|[11454, 1744, 0, 218]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     110|[1.419935006290761, 0.1145768893246859, 0.3451744935956949, 1.9802170153767635, -0.0242193359455632, 0.012468375815911, 0.0474251505294662, -0.0058189407821914, -0.0010810829398202, 0.0053350145586127, -0.0168342143685838, -0.0231154075221896, 0.0275959679946743, -0.0093677688983861, 0.0085570411809032, -0.0071128369960995, 0.0286643535609866, 0.0102850479957395, -0.0156545134599866, -0.0227595048200535, 0.0186172224644206, 0.0395400843403008]| 12.1444110870361328|      0.00390625|[11560, 1760, 0, 220]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
