k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6047031169957234, 0.0592594898483744, 0.1402082895533107, 0.7807862401355135, 0.0033430401047698, -0.000318595469406, -0.0005583824875345, 0.0040913025078597, -0.0008774882044066, 0.0044433598889094, -0.0163058545312533, 0.0188023401306872, 0.0113684395782558, -0.0134123938124351, 0.0033118989571336, 0.0116004746001019, -0.001374018467313, -0.0077976911875152, -0.0159906520128618, 0.0032850979219523, -0.0090687773129048, -0.0016077186020215]| 13.1523332595825195|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      93|[1.2981640727927977, 0.1303644527488138, 0.4045647656817764, 2.0635498326631483, 0.0505469801843427, -0.0400748330251726, 0.0142464411847601, -0.14134452133367, -0.0808099892686302, -0.0506897027403846, 0.020505314255638, -0.1639712122366855, 0.0196793971665621, -0.0853187536188091, -0.1226015804389382, -0.0807761046295394, -0.0451799054925436, -0.1674306066980527, 0.0183680557163519, 0.0804683431528487, 0.0711797863717047, -0.0062863973163263]| 12.1441211700439453|      0.00781250|[10196, 1488, 0, 186]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
      94|[1.2981640727927977, 0.1303644527488138, 0.4045647656817764, 2.0635498326631483, 0.0505469801843427, -0.0400748330251726, 0.0142464411847601, -0.14134452133367, -0.0808099892686302, -0.0506897027403846, 0.020505314255638, -0.1639712122366855, 0.0196793971665621, -0.0853187536188091, -0.1226015804389382, -0.0807761046295394, -0.0451799054925436, -0.1674306066980527, 0.0183680557163519, 0.0804683431528487, 0.0711797863717047, -0.0062863973163263]| 12.1441211700439453|      0.00390625|[10305, 1504, 0, 188]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      95|[1.2959682159057604, 0.129040075777183, 0.4056041070199168, 2.0662375257282872, 0.0504815604181364, -0.0401210271744666, 0.0143741584890333, -0.1411524366489346, -0.0808132487125086, -0.0507195821067169, 0.020544476079588, -0.1637692632725166, 0.0196168246421176, -0.0850300481545574, -0.1228376077181667, -0.0809006377586998, -0.0450891990026128, -0.1674087249738981, 0.0181253221686388, 0.0806322798547408, 0.0710597825839083, -0.0061921914726515]| 12.1441135406494141|      0.00781250|[10414, 1520, 0, 190]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
      96|[1.2959682159057604, 0.129040075777183, 0.4056041070199168, 2.0662375257282872, 0.0504815604181364, -0.0401210271744666, 0.0143741584890333, -0.1411524366489346, -0.0808132487125086, -0.0507195821067169, 0.020544476079588, -0.1637692632725166, 0.0196168246421176, -0.0850300481545574, -0.1228376077181667, -0.0809006377586998, -0.0450891990026128, -0.1674087249738981, 0.0181253221686388, 0.0806322798547408, 0.0710597825839083, -0.0061921914726515]| 12.1441135406494141|      0.00390625|[10523, 1536, 0, 192]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      97|[1.2928662332520364, 0.1281112997067292, 0.4061274918057388, 2.068173367531313, 0.0503906715958385, -0.0398739458416687, 0.0140776171198422, -0.1410180276294696, -0.0807348925290673, -0.0507960906301151, 0.0207302542207465, -0.1637710857880412, 0.0194111849467983, -0.0850830911569593, -0.1225526676261288, -0.0810494284167268, -0.0447684617267931, -0.1674618107849495, 0.018057013781618, 0.0810382059600473, 0.0707375564146327, -0.0061352973052675]| 12.1441059112548828|      0.00781250|[10633, 1552, 0, 194]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
      98|[1.2928662332520364, 0.1281112997067292, 0.4061274918057388, 2.068173367531313, 0.0503906715958385, -0.0398739458416687, 0.0140776171198422, -0.1410180276294696, -0.0807348925290673, -0.0507960906301151, 0.0207302542207465, -0.1637710857880412, 0.0194111849467983, -0.0850830911569593, -0.1225526676261288, -0.0810494284167268, -0.0447684617267931, -0.1674618107849495, 0.018057013781618, 0.0810382059600473, 0.0707375564146327, -0.0061352973052675]| 12.1441059112548828|      0.00390625|[10742, 1568, 0, 196]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      99|[1.2900064617334475, 0.126778194552602, 0.4067403669449869, 2.0703083214668365, 0.0505426437249662, -0.0397086966300999, 0.014196942720431, -0.1410109586523519, -0.0805038352706265, -0.0506530449302745, 0.0206946834075647, -0.1637838299455905, 0.0191787540445373, -0.0853142595609044, -0.1228059229216575, -0.0810540743748673, -0.04471129761737, -0.1674547557709763, 0.0181172946274053, 0.0808580281364558, 0.0706633461415899, -0.0060205435792523]| 12.1440973281860352|      0.00781250|[10851, 1584, 0, 198]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     100|[1.2900064617334475, 0.126778194552602, 0.4067403669449869, 2.0703083214668365, 0.0505426437249662, -0.0397086966300999, 0.014196942720431, -0.1410109586523519, -0.0805038352706265, -0.0506530449302745, 0.0206946834075647, -0.1637838299455905, 0.0191787540445373, -0.0853142595609044, -0.1228059229216575, -0.0810540743748673, -0.04471129761737, -0.1674547557709763, 0.0181172946274053, 0.0808580281364558, 0.0706633461415899, -0.0060205435792523]| 12.1440973281860352|      0.00390625|[10960, 1600, 0, 200]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     101|[1.2871077942144105, 0.1252538176896587, 0.4073208850918912, 2.0721966405045156, 0.0505955036915786, -0.0398406463396142, 0.0141443539656885, -0.1409106062566461, -0.0803009081316873, -0.0505436018632534, 0.0210136252339685, -0.1640006971262893, 0.0189229127883693, -0.0852844353509854, -0.1228041892389489, -0.0807973314252051, -0.0450772831622836, -0.1675551228731907, 0.0180176351747851, 0.0806793571417284, 0.0703872127870438, -0.0060469837251367]| 12.1440896987915039|      0.00781250|[11070, 1616, 0, 202]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     102|[1.2871077942144105, 0.1252538176896587, 0.4073208850918912, 2.0721966405045156, 0.0505955036915786, -0.0398406463396142, 0.0141443539656885, -0.1409106062566461, -0.0803009081316873, -0.0505436018632534, 0.0210136252339685, -0.1640006971262893, 0.0189229127883693, -0.0852844353509854, -0.1228041892389489, -0.0807973314252051, -0.0450772831622836, -0.1675551228731907, 0.0180176351747851, 0.0806793571417284, 0.0703872127870438, -0.0060469837251367]| 12.1440896987915039|      0.00390625|[11180, 1632, 0, 204]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     103|[1.2847822162521396, 0.1237357005973843, 0.4076569126542507, 2.0742970213422054, 0.0504162984074417, -0.0404119066159277, 0.014716797025974, -0.1404596421443327, -0.0798925898892199, -0.0504315856875758, 0.0212662124009391, -0.1640546313996571, 0.0191575260060309, -0.0849559905884509, -0.1226660608814512, -0.0814080912033427, -0.0448382690469032, -0.1673030093561554, 0.0182443362997897, 0.080406202961057, 0.069430933906602, -0.0056351606522697]| 12.1440830230712891|      0.00781250|[11289, 1648, 0, 206]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     104|[1.2847822162521396, 0.1237357005973843, 0.4076569126542507, 2.0742970213422054, 0.0504162984074417, -0.0404119066159277, 0.014716797025974, -0.1404596421443327, -0.0798925898892199, -0.0504315856875758, 0.0212662124009391, -0.1640546313996571, 0.0191575260060309, -0.0849559905884509, -0.1226660608814512, -0.0814080912033427, -0.0448382690469032, -0.1673030093561554, 0.0182443362997897, 0.080406202961057, 0.069430933906602, -0.0056351606522697]| 12.1440830230712891|      0.00390625|[11399, 1664, 0, 208]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     105|[1.2824742676021834, 0.1227133542694401, 0.4086101691169, 2.076941268519163, 0.0506332803526524, -0.0407689981862045, 0.0147398047220607, -0.1403437660527194, -0.0799462685778568, -0.0502032532180597, 0.0208782837723487, -0.1641084097949388, 0.0193140160744019, -0.0851135499500349, -0.1227488554994986, -0.0815522937183648, -0.0448980252973158, -0.1670066757675793, 0.0187257770812584, 0.0805487217141678, 0.0696751163237753, -0.0059656290200773]| 12.1440753936767578|      0.00781250|[11508, 1680, 0, 210]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     106|[1.2824742676021834, 0.1227133542694401, 0.4086101691169, 2.076941268519163, 0.0506332803526524, -0.0407689981862045, 0.0147398047220607, -0.1403437660527194, -0.0799462685778568, -0.0502032532180597, 0.0208782837723487, -0.1641084097949388, 0.0193140160744019, -0.0851135499500349, -0.1227488554994986, -0.0815522937183648, -0.0448980252973158, -0.1670066757675793, 0.0187257770812584, 0.0805487217141678, 0.0696751163237753, -0.0059656290200773]| 12.1440753936767578|      0.00390625|[11618, 1696, 0, 212]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     107|[1.2792462728558756, 0.1217641483379313, 0.4088149472262009, 2.0785281605526293, 0.0506063306177886, -0.0408604584874678, 0.0148222313758664, -0.1398419146047764, -0.0793587793670534, -0.0506103539613403, 0.0208972946213096, -0.1641887803067627, 0.0192917733789022, -0.084917241990256, -0.1226634075185213, -0.0810923670716725, -0.0448648777460656, -0.1671861234906331, 0.0185371131413496, 0.0804130820049585, 0.0700185500450393, -0.0056062596463308]| 12.1440677642822266|      0.00781250|[11727, 1712, 0, 214]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     108|[1.2792462728558756, 0.1217641483379313, 0.4088149472262009, 2.0785281605526293, 0.0506063306177886, -0.0408604584874678, 0.0148222313758664, -0.1398419146047764, -0.0793587793670534, -0.0506103539613403, 0.0208972946213096, -0.1641887803067627, 0.0192917733789022, -0.084917241990256, -0.1226634075185213, -0.0810923670716725, -0.0448648777460656, -0.1671861234906331, 0.0185371131413496, 0.0804130820049585, 0.0700185500450393, -0.0056062596463308]| 12.1440677642822266|      0.00390625|[11836, 1728, 0, 216]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
     109|[1.2763173927783111, 0.1207293850074348, 0.4095218886008193, 2.080144145247764, 0.0506181858982367, -0.0406832316287911, 0.0152478461568569, -0.1400067145914269, -0.079304603709864, -0.0505318531949048, 0.0200669389956284, -0.1646528369282579, 0.0194661888429962, -0.084277984349441, -0.1230116251922057, -0.0809406108523199, -0.0453023415725314, -0.1673513126058951, 0.018154609415594, 0.0808505776629162, 0.070221555960048, -0.0060109915480223]| 12.1440610885620117|      0.00781250|[11946, 1744, 0, 218]                                                      |  | trying linear partial model with 57 points | iterate success | actual_k=8
     110|[1.2763173927783111, 0.1207293850074348, 0.4095218886008193, 2.080144145247764, 0.0506181858982367, -0.0406832316287911, 0.0152478461568569, -0.1400067145914269, -0.079304603709864, -0.0505318531949048, 0.0200669389956284, -0.1646528369282579, 0.0194661888429962, -0.084277984349441, -0.1230116251922057, -0.0809406108523199, -0.0453023415725314, -0.1673513126058951, 0.018154609415594, 0.0808505776629162, 0.070221555960048, -0.0060109915480223]| 12.1440610885620117|      0.00390625|[12055, 1760, 0, 220]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
