k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5803854753441746, 0.138220990407873, 0.1381802043363657, 0.7309650402379414, 0.0037012692715353, -0.0176088470890488, 0.0841664253023148, 0.1177068054076036, -0.1662112197756512, 0.0523990105708139, 0.0698527362983642, -0.0044850406535593, 0.0004102470544449, -0.0377320285015937, -0.0213043493685831, 0.0415329949165521, -0.0249948250235518, -0.0490794661008091, -0.1204370439641889, 0.0726190018366829, -0.0806848221027591, 0.0344250861262151]| 13.2222023010253906|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      93|[1.7891181851786284, 0.0539580480880277, -0.0592725880987813, 1.7649530519740135, -0.2244574536514794, 0.0169253839942433, 0.0433238920020922, 0.1866266882679714, 0.1543810108766745, 0.3804845271503712, -0.4532939401748811, -0.1522539926506255, 0.2909176452463634, 0.1262182027965828, -0.1744133855221404, -0.2362841266425068, -0.0700382835737603, -0.3434327237178048, -0.2121950023258712, 0.2802134341965029, 0.3166631361641245, 0.2887436311118809]| 12.1453180313110352|      0.00781250|[2791, 0, 0, 186]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      94|[1.7891181851786284, 0.0539580480880277, -0.0592725880987813, 1.7649530519740135, -0.2244574536514794, 0.0169253839942433, 0.0433238920020922, 0.1866266882679714, 0.1543810108766745, 0.3804845271503712, -0.4532939401748811, -0.1522539926506255, 0.2909176452463634, 0.1262182027965828, -0.1744133855221404, -0.2362841266425068, -0.0700382835737603, -0.3434327237178048, -0.2121950023258712, 0.2802134341965029, 0.3166631361641245, 0.2887436311118809]| 12.1453180313110352|      0.00390625|[2821, 0, 0, 188]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      95|[1.7869225312567962, 0.0535243618618947, -0.0582366035893709, 1.7653665987843632, -0.2246512666724927, 0.0178473223237774, 0.0425754503497413, 0.1867477444010542, 0.1539296241221237, 0.3809187188243521, -0.4526789613002019, -0.1538102664994227, 0.291309048190012, 0.1252925459069464, -0.1760096887647499, -0.2357173570826541, -0.0699318884516786, -0.3437634089758279, -0.211923612387507, 0.2796933809161614, 0.3167380082814141, 0.2887140305243073]| 12.1453142166137695|      0.00781250|[2851, 0, 0, 190]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      96|[1.7869225312567962, 0.0535243618618947, -0.0582366035893709, 1.7653665987843632, -0.2246512666724927, 0.0178473223237774, 0.0425754503497413, 0.1867477444010542, 0.1539296241221237, 0.3809187188243521, -0.4526789613002019, -0.1538102664994227, 0.291309048190012, 0.1252925459069464, -0.1760096887647499, -0.2357173570826541, -0.0699318884516786, -0.3437634089758279, -0.211923612387507, 0.2796933809161614, 0.3167380082814141, 0.2887140305243073]| 12.1453142166137695|      0.00390625|[2881, 0, 0, 192]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      97|[1.7845929802735407, 0.0528327574541543, -0.0575515003172966, 1.7673366325172593, -0.2235801077675168, 0.0181739408842713, 0.0434123970798923, 0.1863887343053929, 0.1537231962972687, 0.3806838594439771, -0.4523506143159063, -0.1542053119202152, 0.2912748767970622, 0.1253033136928955, -0.1766336379130383, -0.2356030027420878, -0.069937711982679, -0.3440218179785385, -0.2114625009292787, 0.2805732914171958, 0.3176728626744428, 0.2891903611269458]| 12.1453075408935547|      0.00781250|[2911, 0, 0, 194]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      98|[1.7845929802735407, 0.0528327574541543, -0.0575515003172966, 1.7673366325172593, -0.2235801077675168, 0.0181739408842713, 0.0434123970798923, 0.1863887343053929, 0.1537231962972687, 0.3806838594439771, -0.4523506143159063, -0.1542053119202152, 0.2912748767970622, 0.1253033136928955, -0.1766336379130383, -0.2356030027420878, -0.069937711982679, -0.3440218179785385, -0.2114625009292787, 0.2805732914171958, 0.3176728626744428, 0.2891903611269458]| 12.1453075408935547|      0.00390625|[2941, 0, 0, 196]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      99|[1.7845929802735407, 0.0528327574541543, -0.0575515003172966, 1.7673366325172593, -0.2235801077675168, 0.0181739408842713, 0.0434123970798923, 0.1863887343053929, 0.1537231962972687, 0.3806838594439771, -0.4523506143159063, -0.1542053119202152, 0.2912748767970622, 0.1253033136928955, -0.1766336379130383, -0.2356030027420878, -0.069937711982679, -0.3440218179785385, -0.2114625009292787, 0.2805732914171958, 0.3176728626744428, 0.2891903611269458]| 12.1453075408935547|      0.00195312|[2971, 0, 0, 198]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     100|[1.7835283454169553, 0.0522615195540271, -0.05724281326661, 1.7682222831075565, -0.2236418768689943, 0.0188089805895751, 0.043982524780876, 0.1866400948261374, 0.1535738396621126, 0.3803242419312457, -0.4525199839241015, -0.1541756104566513, 0.2914034657630412, 0.1254990500758432, -0.1768094439324646, -0.2352160199056544, -0.0700430744603845, -0.3442388098634141, -0.2112998420803081, 0.2802622046365728, 0.317451413589092, 0.2893714215848477]| 12.1453046798706055|      0.00390625|[3001, 0, 0, 200]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     101|[1.7819546089294032, 0.0513067660603368, -0.0559266892117603, 1.7706104310517183, -0.223698487800389, 0.0181916378905779, 0.0436600824436723, 0.1870018372329224, 0.1532672137087853, 0.380277579928079, -0.4531721116588575, -0.1542756993382629, 0.2921698617134342, 0.1250501347453395, -0.1766825862414433, -0.2352065041481536, -0.0698172857705835, -0.3449497309384006, -0.2111722057608236, 0.2789897152958495, 0.3169557244797557, 0.289575965572782]| 12.1452980041503906|      0.00781250|[3031, 0, 0, 202]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     102|[1.7819546089294032, 0.0513067660603368, -0.0559266892117603, 1.7706104310517183, -0.223698487800389, 0.0181916378905779, 0.0436600824436723, 0.1870018372329224, 0.1532672137087853, 0.380277579928079, -0.4531721116588575, -0.1542756993382629, 0.2921698617134342, 0.1250501347453395, -0.1766825862414433, -0.2352065041481536, -0.0698172857705835, -0.3449497309384006, -0.2111722057608236, 0.2789897152958495, 0.3169557244797557, 0.289575965572782]| 12.1452980041503906|      0.00390625|[3061, 0, 0, 204]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     103|[1.7819546089294032, 0.0513067660603368, -0.0559266892117603, 1.7706104310517183, -0.223698487800389, 0.0181916378905779, 0.0436600824436723, 0.1870018372329224, 0.1532672137087853, 0.380277579928079, -0.4531721116588575, -0.1542756993382629, 0.2921698617134342, 0.1250501347453395, -0.1766825862414433, -0.2352065041481536, -0.0698172857705835, -0.3449497309384006, -0.2111722057608236, 0.2789897152958495, 0.3169557244797557, 0.289575965572782]| 12.1452980041503906|      0.00195312|[3091, 0, 0, 206]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     104|[1.7804345679947324, 0.051287659662503, -0.0557476606246896, 1.7713984686070352, -0.2232964353317925, 0.0184137819154641, 0.0438062699309702, 0.1869253492196795, 0.1533053591495343, 0.3799714227482714, -0.4532628419398183, -0.1546279073632485, 0.2922259784895236, 0.1251580734323269, -0.1762496719318065, -0.2351880578264614, -0.0698211988223153, -0.3453106717537904, -0.2111115797991209, 0.2790571189989455, 0.3169722763045362, 0.289785075565332]| 12.1452951431274414|      0.00390625|[3121, 0, 0, 208]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     105|[1.7784623485469155, 0.0503381721159157, -0.0547293391350837, 1.7738762874423848, -0.2236330695091932, 0.0186181338654599, 0.0436309610848436, 0.1866969456740652, 0.1532969715374894, 0.3798020622748093, -0.4526803370790615, -0.1537836863671764, 0.2924871319685567, 0.124831840239657, -0.1769785497636071, -0.2344031201580772, -0.070063911705512, -0.3459359360076626, -0.2108664494269328, 0.2787933429749669, 0.3168593127715562, 0.2895442884485827]| 12.1452884674072266|      0.00781250|[3151, 0, 0, 210]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     106|[1.7784623485469155, 0.0503381721159157, -0.0547293391350837, 1.7738762874423848, -0.2236330695091932, 0.0186181338654599, 0.0436309610848436, 0.1866969456740652, 0.1532969715374894, 0.3798020622748093, -0.4526803370790615, -0.1537836863671764, 0.2924871319685567, 0.124831840239657, -0.1769785497636071, -0.2344031201580772, -0.070063911705512, -0.3459359360076626, -0.2108664494269328, 0.2787933429749669, 0.3168593127715562, 0.2895442884485827]| 12.1452884674072266|      0.00390625|[3181, 0, 0, 212]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     107|[1.7764777176272992, 0.0487982609547919, -0.054656576101158, 1.7754675681799537, -0.2239321036213573, 0.0189767412322006, 0.0440315006259551, 0.1864515606454249, 0.1531591189223953, 0.379344591739404, -0.4522035089002233, -0.1540473110846728, 0.2932703429208998, 0.1245861980812294, -0.1768521923439406, -0.2341870915600189, -0.0701302989935827, -0.3457163140041519, -0.2122555871528847, 0.2800179656957913, 0.3157730271658101, 0.2893230061265058]| 12.1452827453613281|      0.00781250|[3211, 0, 0, 214]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
     108|[1.7764777176272992, 0.0487982609547919, -0.054656576101158, 1.7754675681799537, -0.2239321036213573, 0.0189767412322006, 0.0440315006259551, 0.1864515606454249, 0.1531591189223953, 0.379344591739404, -0.4522035089002233, -0.1540473110846728, 0.2932703429208998, 0.1245861980812294, -0.1768521923439406, -0.2341870915600189, -0.0701302989935827, -0.3457163140041519, -0.2122555871528847, 0.2800179656957913, 0.3157730271658101, 0.2893230061265058]| 12.1452827453613281|      0.00390625|[3241, 0, 0, 216]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     109|[1.7764777176272992, 0.0487982609547919, -0.054656576101158, 1.7754675681799537, -0.2239321036213573, 0.0189767412322006, 0.0440315006259551, 0.1864515606454249, 0.1531591189223953, 0.379344591739404, -0.4522035089002233, -0.1540473110846728, 0.2932703429208998, 0.1245861980812294, -0.1768521923439406, -0.2341870915600189, -0.0701302989935827, -0.3457163140041519, -0.2122555871528847, 0.2800179656957913, 0.3157730271658101, 0.2893230061265058]| 12.1452827453613281|      0.00195312|[3271, 0, 0, 218]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
     110|[1.775486709562017, 0.0481969566913673, -0.0546584153579536, 1.7753031885100132, -0.2240162681220586, 0.0190934157401716, 0.0446216104483703, 0.187172424950951, 0.153425340614784, 0.3796437634058106, -0.4518216119191113, -0.1539705349128061, 0.2937274548408439, 0.1238652862205604, -0.1768384645559788, -0.2340441829138045, -0.0698974870710943, -0.3452207731980275, -0.2124395147319182, 0.2798736225251746, 0.3154101680959691, 0.289233839723782]| 12.1452808380126953|      0.00390625|[3301, 0, 0, 220]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
