k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.436292702621011, 0.1301696202566872, 0.2410678825781634, 0.6923369400247705, 0.1061483329450752, -0.0375542660749751, -0.163408077149979, -0.1224892032812325, 0.0044990533660003, 0.1523850076671527, 0.0296095914111113, 0.0986575679864835, 0.0349803399960636, -0.1706610443642247, -0.0349817924314477, 0.0394834600517298, -0.1210920723151778, 0.0897569688011139, -0.0575936892056435, -0.3152727493381655, -0.0631636749482743, 0.0668628063686897]| 13.3761177062988281|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
      93|[1.3894736156026437, -0.0093666964589583, 0.3808387092502054, 2.005722727535934, 0.5100318635570649, 0.2088889157356007, -0.9458602705317636, 0.4735275989739401, -0.3313387186728186, -0.2016952755228158, -0.081926038796803, 0.8216890138572653, 0.2086590190401316, -0.0469251280205002, 0.1180876439337694, 0.1051935529499038, -0.1366130608877835, -0.4816344236691068, -0.0145946422814626, -0.1895774680417452, 0.3948084115434247, 0.3452531653514399]| 12.1442451477050781|      0.00781250|[2625, 186, 0, 186]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      94|[1.3894736156026437, -0.0093666964589583, 0.3808387092502054, 2.005722727535934, 0.5100318635570649, 0.2088889157356007, -0.9458602705317636, 0.4735275989739401, -0.3313387186728186, -0.2016952755228158, -0.081926038796803, 0.8216890138572653, 0.2086590190401316, -0.0469251280205002, 0.1180876439337694, 0.1051935529499038, -0.1366130608877835, -0.4816344236691068, -0.0145946422814626, -0.1895774680417452, 0.3948084115434247, 0.3452531653514399]| 12.1442451477050781|      0.00390625|[2654, 188, 0, 188]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      95|[1.3894736156026437, -0.0093666964589583, 0.3808387092502054, 2.005722727535934, 0.5100318635570649, 0.2088889157356007, -0.9458602705317636, 0.4735275989739401, -0.3313387186728186, -0.2016952755228158, -0.081926038796803, 0.8216890138572653, 0.2086590190401316, -0.0469251280205002, 0.1180876439337694, 0.1051935529499038, -0.1366130608877835, -0.4816344236691068, -0.0145946422814626, -0.1895774680417452, 0.3948084115434247, 0.3452531653514399]| 12.1442451477050781|      0.00195312|[2682, 190, 0, 190]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      96|[1.3887565430578022, -0.0100767847518559, 0.3810674147541195, 2.0066034961742156, 0.51016233821449, 0.2089289493204913, -0.946044492013654, 0.4735675593595765, -0.3311302558108608, -0.2016250483454964, -0.0820468821819731, 0.8221774304752784, 0.2083437166219139, -0.0461327521707245, 0.1180065727516591, 0.1047483712343924, -0.1365640887314041, -0.4814602554414645, -0.0149754101212067, -0.1888690737822908, 0.394838928897759, 0.345249868206483]| 12.1442422866821289|      0.00390625|[2710, 192, 0, 192]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      97|[1.3871379269278852, -0.0108021872053946, 0.3821198211258163, 2.0085208415845237, 0.5107030139413401, 0.2098931637961519, -0.9468560377800449, 0.4745063734442265, -0.3304976913797832, -0.2021545644117304, -0.0829642016337809, 0.8223102295133803, 0.2088383401574294, -0.0463308762463185, 0.1173671400147705, 0.1041131769777934, -0.1362982647582348, -0.4805134292757255, -0.0152765636896538, -0.1897885219277959, 0.394926181207682, 0.3453918214125651]| 12.1442365646362305|      0.00781250|[2738, 194, 0, 194]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      98|[1.3871379269278852, -0.0108021872053946, 0.3821198211258163, 2.0085208415845237, 0.5107030139413401, 0.2098931637961519, -0.9468560377800449, 0.4745063734442265, -0.3304976913797832, -0.2021545644117304, -0.0829642016337809, 0.8223102295133803, 0.2088383401574294, -0.0463308762463185, 0.1173671400147705, 0.1041131769777934, -0.1362982647582348, -0.4805134292757255, -0.0152765636896538, -0.1897885219277959, 0.394926181207682, 0.3453918214125651]| 12.1442365646362305|      0.00390625|[2766, 196, 0, 196]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      99|[1.3852202735433292, -0.0116141789541906, 0.3825676248624044, 2.0102287990552847, 0.5102594431113605, 0.2088828095324919, -0.948089575755307, 0.4747402899447103, -0.3302410347326009, -0.2019529531250359, -0.0839407978286694, 0.8218439396827746, 0.2095150018446409, -0.0471645151533098, 0.1167718704976488, 0.1038722603630351, -0.1371922229080039, -0.479877424043863, -0.0157021918562036, -0.1893762853433111, 0.3956714843514815, 0.3456313560956644]| 12.1442317962646484|      0.00781250|[2794, 198, 0, 198]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
     100|[1.3852202735433292, -0.0116141789541906, 0.3825676248624044, 2.0102287990552847, 0.5102594431113605, 0.2088828095324919, -0.948089575755307, 0.4747402899447103, -0.3302410347326009, -0.2019529531250359, -0.0839407978286694, 0.8218439396827746, 0.2095150018446409, -0.0471645151533098, 0.1167718704976488, 0.1038722603630351, -0.1371922229080039, -0.479877424043863, -0.0157021918562036, -0.1893762853433111, 0.3956714843514815, 0.3456313560956644]| 12.1442317962646484|      0.00390625|[2822, 200, 0, 200]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     101|[1.3852202735433292, -0.0116141789541906, 0.3825676248624044, 2.0102287990552847, 0.5102594431113605, 0.2088828095324919, -0.948089575755307, 0.4747402899447103, -0.3302410347326009, -0.2019529531250359, -0.0839407978286694, 0.8218439396827746, 0.2095150018446409, -0.0471645151533098, 0.1167718704976488, 0.1038722603630351, -0.1371922229080039, -0.479877424043863, -0.0157021918562036, -0.1893762853433111, 0.3956714843514815, 0.3456313560956644]| 12.1442317962646484|      0.00195312|[2850, 202, 0, 202]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     102|[1.384555956937657, -0.0120047075110083, 0.382952449732173, 2.0106239404557535, 0.510349608987025, 0.2086191083489481, -0.9483345596510561, 0.4746434928551833, -0.3297566450452859, -0.2014694538249859, -0.0844513053284969, 0.8218733571323731, 0.2093283862521318, -0.04654345219075, 0.1165693245828977, 0.1038086791368576, -0.1377634797794467, -0.4794173410761797, -0.0166575775731342, -0.1894202636300925, 0.3957534286208327, 0.3452927346885679]| 12.1442298889160156|      0.00390625|[2879, 204, 0, 204]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
     103|[1.384555956937657, -0.0120047075110083, 0.382952449732173, 2.0106239404557535, 0.510349608987025, 0.2086191083489481, -0.9483345596510561, 0.4746434928551833, -0.3297566450452859, -0.2014694538249859, -0.0844513053284969, 0.8218733571323731, 0.2093283862521318, -0.04654345219075, 0.1165693245828977, 0.1038086791368576, -0.1377634797794467, -0.4794173410761797, -0.0166575775731342, -0.1894202636300925, 0.3957534286208327, 0.3452927346885679]| 12.1442298889160156|      0.00195312|[2907, 206, 0, 206]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     104|[1.3832857269401333, -0.0123675910135574, 0.3828284318804513, 2.0110955924013503, 0.5105822836362364, 0.2086640179651498, -0.9489517939509667, 0.4739729155287442, -0.3296137488740022, -0.2011363916307739, -0.084284226512081, 0.8220507019385463, 0.2096012155600868, -0.0465160704503883, 0.1164586480783076, 0.103935240825202, -0.1379383987197493, -0.4794376868317156, -0.0159720125387214, -0.1895763871622489, 0.3961054943461126, 0.345255555760355]| 12.1442270278930664|      0.00390625|[2935, 208, 0, 208]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
     105|[1.3832857269401333, -0.0123675910135574, 0.3828284318804513, 2.0110955924013503, 0.5105822836362364, 0.2086640179651498, -0.9489517939509667, 0.4739729155287442, -0.3296137488740022, -0.2011363916307739, -0.084284226512081, 0.8220507019385463, 0.2096012155600868, -0.0465160704503883, 0.1164586480783076, 0.103935240825202, -0.1379383987197493, -0.4794376868317156, -0.0159720125387214, -0.1895763871622489, 0.3961054943461126, 0.345255555760355]| 12.1442270278930664|      0.00195312|[2963, 210, 0, 210]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     106|[1.3820618415699895, -0.0125626659216442, 0.3830071846269736, 2.0112202725247106, 0.5109925505064788, 0.208211172964639, -0.9494253766865417, 0.47387311486482, -0.3293342790293835, -0.2012412430424347, -0.0842439149871525, 0.8224471532148973, 0.2095556635643385, -0.0465335429483416, 0.1159341202411123, 0.1045629234118823, -0.138197689824356, -0.479305007188404, -0.0163912036948085, -0.1897694789549982, 0.3961812957645637, 0.345888519743576]| 12.1442251205444336|      0.00390625|[2991, 212, 0, 212]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
     107|[1.3802681888514612, -0.01343050970537, 0.3828036743775554, 2.013603076682983, 0.5108045140175937, 0.2086407887154549, -0.9482486854672959, 0.4751037213570741, -0.3290713464965607, -0.2009483771477027, -0.0841506062995512, 0.8222754351392383, 0.2099666953763122, -0.0455870228619191, 0.1159776603177723, 0.1043084735779247, -0.1374294639955619, -0.4795204288989288, -0.0163675262437869, -0.1904345112337835, 0.3962176773880993, 0.345676300409242]| 12.1442184448242188|      0.00781250|[3019, 214, 0, 214]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
     108|[1.3802681888514612, -0.01343050970537, 0.3828036743775554, 2.013603076682983, 0.5108045140175937, 0.2086407887154549, -0.9482486854672959, 0.4751037213570741, -0.3290713464965607, -0.2009483771477027, -0.0841506062995512, 0.8222754351392383, 0.2099666953763122, -0.0455870228619191, 0.1159776603177723, 0.1043084735779247, -0.1374294639955619, -0.4795204288989288, -0.0163675262437869, -0.1904345112337835, 0.3962176773880993, 0.345676300409242]| 12.1442184448242188|      0.00390625|[3047, 216, 0, 216]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     109|[1.3802681888514612, -0.01343050970537, 0.3828036743775554, 2.013603076682983, 0.5108045140175937, 0.2086407887154549, -0.9482486854672959, 0.4751037213570741, -0.3290713464965607, -0.2009483771477027, -0.0841506062995512, 0.8222754351392383, 0.2099666953763122, -0.0455870228619191, 0.1159776603177723, 0.1043084735779247, -0.1374294639955619, -0.4795204288989288, -0.0163675262437869, -0.1904345112337835, 0.3962176773880993, 0.345676300409242]| 12.1442184448242188|      0.00195312|[3075, 218, 0, 218]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
     110|[1.3791415428427458, -0.0134552936425779, 0.3831310868334193, 2.0139535157699635, 0.5103726611828361, 0.2088451134858016, -0.948438669276933, 0.4750159863235121, -0.3293912086956178, -0.2009807067727293, -0.0846867929467363, 0.8223681520629087, 0.209531548628023, -0.0455845420011087, 0.1155429593712539, 0.1045637225137971, -0.1378934493261069, -0.4787384380879408, -0.0164904974625359, -0.1909792740875475, 0.3963429519024978, 0.3458893942632942]| 12.1442165374755859|      0.00390625|[3103, 220, 0, 220]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
